year,state,county,race_category1,mean_tcost,mean_trans,mean_tcost_quality,mean_trans_quality
2016,46,071,0,7,0,1,1
2016,46,071,1,13,0,1,1
2016,46,073,1,18,30,1,1
2016,46,075,1,5,0,1,1
2016,46,077,1,31,15.44,1,1
2016,46,079,1,39.35,17.86,1,1
2016,46,081,1,22.79,18.4,1,1
2016,46,083,1,48.65,29.02,1,1
2016,46,085,0,9,13,1,1
2016,46,085,1,10,0,1,1
2016,46,087,1,34.59,20.11,1,1
2016,46,089,1,6,15,1,1
2016,46,091,1,27,23,1,1
2016,46,093,1,25.72,28.65,1,1
2016,46,095,0,0,0,1,1
2016,46,097,1,15,10,1,1
2016,46,099,1,69.65,52.76,1,1
2016,46,099,2,68.09,55.89,1,1
2016,46,101,1,28.17,20.47,1,1
2016,46,102,0,0,10.82,1,1
2016,46,103,1,43.54,40.55,1,1
2016,46,103,2,60.95,39.35,1,1
2016,46,105,1,11,0,1,1
2016,46,107,1,15,43,1,1
2016,46,109,0,15,15,1,1
2016,46,109,1,14.56,46.63,1,1
2016,46,109,2,21,0,1,1
2016,46,111,1,17,27,1,1
2016,46,115,1,18.19,28.48,1,1
2016,46,117,1,43,35,1,1
2016,46,119,1,31,35,1,1
2016,46,121,0,0,0,1,1
2016,46,123,1,6,13,1,1
2016,46,123,2,7,0,1,1
2016,46,125,1,35.42,20.21,1,1
2016,46,127,1,26.22,32.02,1,1
2016,46,129,1,14.28,18.9,1,1
2016,46,135,1,29.38,16.45,1,1
2016,46,137,0,2,0,1,1
2016,47,001,1,22.87,29.33,1,1
2016,47,003,1,13.38,10.56,1,1
2016,47,003,2,16,0,1,1
2016,47,005,1,1.24,9.16,1,1
2016,47,007,1,4,11,1,1
2016,47,009,1,23.03,26.58,1,1
2016,47,009,2,35,28,1,1
2016,47,009,NA,NaN,NaN,1,1
2016,47,011,1,19.09,19.53,1,1
2016,47,013,1,18.52,17.09,1,1
2016,47,015,1,32.75,23.97,1,1
2016,47,017,1,2.17,5.41,1,1
2016,47,017,2,2,14,1,1
2016,47,019,1,9.54,16.82,1,1
2016,47,021,1,32.63,20.27,1,1
2016,47,023,1,9.47,16.23,1,1
2016,47,025,1,1.15,0.4,1,1
2016,47,027,1,0,0,1,1
2016,47,029,1,0.57,0,1,1
2016,47,031,1,16.43,10.38,1,1
2016,47,033,1,8.58,8.09,1,1
2016,47,035,1,8.45,11.05,1,1
2016,47,037,1,58.9,51.85,1,1
2016,47,037,2,61.94,52.94,1,1
2016,47,037,3,65.49,63.37,1,1
2016,47,037,NA,NaN,NaN,1,1
2016,47,039,1,3.28,8.91,1,1
2016,47,041,1,2.9,2.52,1,1
2016,47,043,1,34.73,16.18,1,1
2016,47,045,1,11.21,1.22,1,1
2016,47,047,1,12,3.77,1,1
2016,47,047,2,16.02,11.78,1,1
2016,47,047,3,15.13,13.77,1,1
2016,47,049,1,0.36,0,1,1
2016,47,051,1,13.39,11.93,1,1
2016,47,053,1,4.43,0,1,1
2016,47,053,2,6,0,1,1
2016,47,053,3,6,0,1,1
2016,47,053,NA,NaN,NaN,1,1
2016,47,055,1,7.12,5.03,1,1
2016,47,057,1,17.14,32.63,1,1
2016,47,059,1,4.05,6.47,1,1
2016,47,061,1,0,2.39,1,1
2016,47,063,1,14.31,6.52,1,1
2016,47,063,2,19,10,1,1
2016,47,065,1,26.83,30.43,1,1
2016,47,065,2,40.66,47.57,1,1
2016,47,065,3,44.4,62.43,1,1
2016,47,067,1,0,0,1,1
2016,47,069,1,1,24,1,1
2016,47,069,2,1,0,1,1
2016,47,069,3,1,4.71,1,1
2016,47,071,1,3.31,5.65,1,1
2016,47,071,2,3,0,1,1
2016,47,073,1,8.39,17.7,1,1
2016,47,075,2,1.41,0,1,1
2016,47,075,3,2,0,1,1
2016,47,077,1,6.51,19.91,1,1
2016,47,077,2,9,0,1,1
2016,47,079,1,6.12,11.8,1,1
2016,47,081,1,35.37,29.01,1,1
2016,47,083,1,5.72,11.52,1,1
2016,47,085,1,6.46,4.39,1,1
2016,47,087,1,1.8,10.67,1,1
2016,47,089,1,8.88,9.91,1,1
2016,47,091,1,0,1.73,1,1
2016,47,093,1,32.74,37.66,1,1
2016,47,093,2,42.36,57.33,1,1
2016,47,093,3,47.23,66.22,1,1
2016,47,093,NA,NaN,NaN,1,1
2016,47,095,1,0,0,1,1
2016,47,097,1,0.11,0,1,1
2016,47,097,2,0.71,0,1,1
2016,47,097,3,1,0,1,1
2016,47,099,1,6.32,2.84,1,1
2016,47,101,1,2.75,2.29,1,1
2016,47,103,1,6.16,4.87,1,1
2016,47,103,2,11,0,1,1
2016,47,105,1,19.53,17.57,1,1
2016,47,107,1,5.92,3.91,1,1
2016,47,109,1,0.34,0,1,1
2016,47,111,1,36.38,21.72,1,1
2016,47,113,1,11.83,19.12,1,1
2016,47,113,2,17.27,18.6,1,1
2016,47,113,3,26.52,50.27,1,1
2016,47,115,1,17.7,13.76,1,1
2016,47,117,1,13.9,4,1,1
2016,47,119,1,39.22,22.3,1,1
2016,47,119,2,43.89,20.99,1,1
2016,47,119,3,43,14,1,1
2016,47,121,1,2.22,11.51,1,1
2016,47,123,1,3.66,7.09,1,1
2016,47,125,1,20.26,12.37,1,1
2016,47,125,2,20.53,10.69,1,1
2016,47,125,3,32.52,4.8,1,1
2016,47,125,NA,NaN,NaN,1,1
2016,47,127,1,10.5,25.29,1,1
2016,47,129,1,14.56,31.84,1,1
2016,47,131,1,2.98,0,1,1
2016,47,131,3,5,0,1,1
2016,47,133,1,1.57,3.31,1,1
2016,47,135,1,0.44,0,1,1
2016,47,137,1,5,16,1,1
2016,47,139,1,9.57,10.71,1,1
2016,47,141,1,6.33,6.51,1,1
2016,47,143,1,5.18,2.83,1,1
2016,47,145,1,18.55,18.7,1,1
2016,47,147,1,31.27,17.77,1,1
2016,47,147,2,48.06,24,1,1
2016,47,149,1,43.59,30.41,1,1
2016,47,149,2,47.39,34.85,1,1
2016,47,149,3,65,60,1,1
2016,47,149,NA,NaN,NaN,1,1
2016,47,151,1,0,2.25,1,1
2016,47,153,1,17.56,17.09,1,1
2016,47,155,1,14.94,12.33,1,1
2016,47,157,1,36.46,42.53,1,1
2016,47,157,2,40.26,41.69,1,1
2016,47,157,3,42.57,52.84,1,1
2016,47,157,NA,NaN,NaN,1,1
2016,47,159,1,33.61,22.63,1,1
2016,47,161,1,7.79,7.13,1,1
2016,47,163,1,12.96,23.66,1,1
2016,47,165,1,38.43,23.36,1,1
2016,47,165,2,51,41,1,1
2016,47,165,3,44,31,1,1
2016,47,167,1,15.62,8.49,1,1
2016,47,167,2,13.78,2.78,1,1
2016,47,167,3,30.51,4.04,1,1
2016,47,169,1,33.74,23.72,1,1
2016,47,171,1,8.5,13.46,1,1
2016,47,173,1,17.35,26.22,1,1
2016,47,175,1,8.61,23,1,1
2016,47,177,1,3.12,2.98,1,1
2016,47,179,1,17.53,25.82,1,1
2016,47,179,NA,NaN,NaN,1,1
2016,47,181,1,1,0,1,1
2016,47,183,1,6.23,9.65,1,1
2016,47,185,1,1.74,6.99,1,1
2016,47,187,1,34.82,30.06,1,1
2016,47,187,2,51.44,41.55,1,1
2016,47,187,3,58,29,1,1
2016,47,189,1,36.34,22.91,1,1
2016,47,189,2,51,33,1,1
2016,48,001,1,9.59,13.11,2,2
2016,48,001,2,9.43,0,2,2
2016,48,001,3,11.58,0.62,2,2
2016,48,001,NA,NaN,NaN,2,2
2016,48,003,2,61,81.27,1,1
2016,48,003,3,71.83,65.75,1,1
2016,48,005,1,15.25,18.9,1,1
2016,48,005,2,16.52,15.99,1,1
2016,48,005,3,19.21,9.04,1,1
2016,48,007,1,30.38,39.49,1,1
2016,48,007,2,39,49,1,1
2016,48,009,1,11.1,0,1,1
2016,48,011,1,20,10,1,1
2016,48,013,3,33.16,35.08,1,1
2016,48,015,1,41.56,6.15,1,1
2016,48,015,2,45.27,24.81,1,1
2016,48,017,3,5,0,1,1
2016,48,019,1,30.59,36.46,1,1
2016,48,021,1,57.09,31.03,1,1
2016,48,021,2,55.84,45.94,1,1
2016,48,021,3,55.24,45.42,1,1
2016,48,023,1,1,0,1,1
2016,48,025,1,9,32,1,1
2016,48,025,2,16.83,10.61,1,1
2016,48,025,3,16.22,7.59,1,1
2016,48,027,1,31.26,37.89,1,1
2016,48,027,2,36.64,33.53,1,1
2016,48,027,3,38.94,35.45,1,1
2016,48,027,NA,NaN,NaN,1,1
2016,48,029,0,38.53,27.35,1,1
2016,48,029,1,47.88,53.5,1,1
2016,48,029,2,57.51,65.22,1,1
2016,48,029,3,56.77,65.85,1,1
2016,48,029,NA,NaN,NaN,1,1
2016,48,031,1,33,26.48,1,1
2016,48,033,1,70,78,1,1
2016,48,035,1,13.54,17.21,1,1
2016,48,035,2,18,0,1,1
2016,48,037,1,10.75,8.38,1,1
2016,48,037,2,6,0,1,1
2016,48,037,3,25.62,24.21,1,1
2016,48,039,1,49.81,31.66,1,1
2016,48,039,2,52.52,38.23,1,1
2016,48,039,3,51.84,38.83,1,1
2016,48,041,1,34.92,25.89,1,1
2016,48,041,2,45.53,31.5,1,1
2016,48,041,3,26.79,20.24,1,1
2016,48,041,NA,NaN,NaN,1,1
2016,48,043,1,8.2,0,1,1
2016,48,043,3,13,0,1,1
2016,48,045,2,5,8,1,1
2016,48,047,3,0,0,1,1
2016,48,049,1,11.86,34.44,1,1
2016,48,049,2,17,0,1,1
2016,48,049,3,20,0,1,1
2016,48,051,1,7.69,9.72,1,1
2016,48,051,2,9.6,5.61,1,1
2016,48,051,3,7,9,1,1
2016,48,053,1,30.64,23.84,1,1
2016,48,055,1,50,19,1,1
2016,48,055,2,59.35,30.27,1,1
2016,48,055,3,57.36,34.69,1,1
2016,48,057,1,30.07,28.23,1,1
2016,48,057,3,35.41,11.64,1,1
2016,48,059,1,16.26,14.17,1,1
2016,48,061,1,9,69,1,1
2016,48,061,3,6.22,25.2,1,1
2016,48,063,1,6,13,1,1
2016,48,063,2,5,12,1,1
2016,48,063,3,8,0,1,1
2016,48,065,1,20.37,12,1,1
2016,48,067,1,4.79,11.06,1,1
2016,48,067,2,6.71,8.07,1,1
2016,48,069,1,7,13,1,1
2016,48,069,3,8.76,2.13,1,1
2016,48,071,1,46,34.47,1,1
2016,48,071,2,37.82,40.21,1,1
2016,48,073,1,6.29,15.62,1,1
2016,48,073,2,9.72,4.27,1,1
2016,48,073,3,7.57,0,1,1
2016,48,075,1,5.81,0,1,1
2016,48,077,1,10.95,16.05,1,1
2016,48,079,3,4,0,1,1
2016,48,081,1,8,25.48,1,1
2016,48,083,1,6.93,19.44,1,1
2016,48,085,1,57.74,55.51,1,1
2016,48,085,2,64.53,65.79,1,1
2016,48,085,3,75.59,75.4,1,1
2016,48,087,2,6,0,1,1
2016,48,089,1,11.43,0,1,1
2016,48,089,2,10,0,1,1
2016,48,089,3,9.91,15.54,1,1
2016,48,091,1,33.24,29.97,1,1
2016,48,091,2,43.49,9.17,1,1
2016,48,091,3,39.33,21.39,1,1
2016,48,093,1,4.95,3.73,1,1
2016,48,095,2,12,44,1,1
2016,48,097,1,35.79,14.3,1,1
2016,48,097,2,37,0,1,1
2016,48,097,3,40,26,1,1
2016,48,099,1,24.31,20.35,2,2
2016,48,099,2,34.8,21.68,2,2
2016,48,099,NA,NaN,NaN,2,2
2016,48,101,3,2,0,1,1
2016,48,103,2,41,45,1,1
2016,48,105,2,23,0,1,1
2016,48,107,3,10.34,7.03,1,1
2016,48,109,3,1,0,1,1
2016,48,111,1,12,23,1,1
2016,48,111,2,19,10,1,1
2016,48,113,1,74.4,79.23,1,1
2016,48,113,2,75.07,77.23,1,1
2016,48,113,3,73.1,75.47,1,1
2016,48,115,2,6.42,0,1,1
2016,48,115,3,14.81,0,1,1
2016,48,117,2,11,11,1,1
2016,48,117,3,22.64,7.94,1,1
2016,48,119,1,7.45,6.2,1,1
2016,48,121,0,50.79,60.64,1,1
2016,48,121,1,54.26,48.08,1,1
2016,48,121,2,65.99,58.96,1,1
2016,48,121,3,80.11,81,1,1
2016,48,123,1,19,18,1,1
2016,48,123,2,21.04,6.13,1,1
2016,48,123,3,20.95,11.41,1,1
2016,48,125,2,8,0,1,1
2016,48,127,3,0.59,13.01,1,1
2016,48,129,1,10.59,7.5,1,1
2016,48,131,3,1,0,1,1
2016,48,133,1,2,0,1,1
2016,48,135,1,55.26,72.31,1,1
2016,48,135,2,55.79,73.14,1,1
2016,48,135,3,53.38,79.54,1,1
2016,48,137,3,4,0,1,1
2016,48,139,1,46.33,32.11,1,1
2016,48,139,2,48.61,33.93,1,1
2016,48,139,3,51.87,23.35,1,1
2016,48,141,1,10.08,5.32,1,1
2016,48,141,2,20.36,36.67,1,1
2016,48,141,3,28.88,51.96,1,1
2016,48,143,1,11.87,8.11,1,1
2016,48,145,1,10,21,1,1
2016,48,145,2,8.51,19.37,1,1
2016,48,145,3,16.21,0,1,1
2016,48,147,1,12.45,4.99,1,1
2016,48,149,1,21.42,9.95,1,1
2016,48,149,2,15,32,1,1
2016,48,151,1,6,9,1,1
2016,48,151,2,7,0,1,1
2016,48,153,3,9,0,1,1
2016,48,155,1,17,27,1,1
2016,48,157,1,45.48,39.57,1,1
2016,48,157,2,49.84,45.09,1,1
2016,48,157,3,55.32,48.16,1,1
2016,48,157,NA,NaN,NaN,1,1
2016,48,159,1,7,8.23,1,1
2016,48,159,2,12,0,1,1
2016,48,161,1,11.22,27.78,1,1
2016,48,161,2,14.96,17.25,1,1
2016,48,161,3,16,0,1,1
2016,48,163,3,2.63,0,1,1
2016,48,165,1,35,68,1,1
2016,48,165,2,51,63,1,1
2016,48,165,3,37,57,1,1
2016,48,167,1,51.84,36.1,1,1
2016,48,167,2,63.87,55.02,1,1
2016,48,167,3,59.56,48.18,1,1
2016,48,169,3,24,29,1,1
2016,48,171,1,34.54,18.02,1,1
2016,48,173,2,17,19,1,1
2016,48,175,2,29,19,1,1
2016,48,175,3,28,16,1,1
2016,48,177,1,16,32,1,1
2016,48,177,2,18.92,8.06,1,1
2016,48,177,3,22.1,9.36,1,1
2016,48,179,1,16.75,2.62,1,1
2016,48,179,2,19.31,7.7,1,1
2016,48,181,1,25.3,24.22,1,1
2016,48,181,2,32.52,24.97,1,1
2016,48,183,1,27.62,13.91,1,1
2016,48,183,2,26.52,37.16,1,1
2016,48,183,3,29.91,40.61,1,1
2016,48,185,1,14.68,18.11,1,1
2016,48,185,2,16,8,1,1
2016,48,185,3,17.1,10.02,1,1
2016,48,187,1,30.08,34.43,1,1
2016,48,187,2,33.22,29.37,1,1
2016,48,187,3,42.66,27.47,1,1
2016,48,189,1,9,0,1,1
2016,48,189,2,14.62,2.65,1,1
2016,48,189,3,15.38,1.73,1,1
2016,48,191,1,0,0,1,1
2016,48,193,1,12.79,1.8,1,1
2016,48,195,2,5,0,1,1
2016,48,195,3,7,8,1,1
2016,48,197,1,2,0,1,1
2016,48,199,1,16.13,17.61,1,1
2016,48,199,2,21,0,1,1
2016,48,201,0,52,39,1,1
2016,48,201,1,66.27,61.8,1,1
2016,48,201,2,69.56,63.77,1,1
2016,48,201,3,73.74,70.85,1,1
2016,48,201,NA,NaN,NaN,1,1
2016,48,203,1,14,28.63,1,1
2016,48,203,2,14.9,18.07,1,1
2016,48,203,3,18.08,11.15,1,1
2016,48,205,1,47,13,1,1
2016,48,207,1,5,0,1,1
2016,48,207,2,6,0,1,1
2016,48,209,1,59.3,40.19,1,1
2016,48,209,2,71.32,43.75,1,1
2016,48,209,3,58.88,43.65,1,1
2016,48,211,2,54,21,1,1
2016,48,213,1,12.04,17.95,1,1
2016,48,213,2,14.67,0,1,1
2016,48,215,3,8.37,26.94,1,1
2016,48,217,1,10.81,8.11,1,1
2016,48,217,2,15,0,1,1
2016,48,217,3,14.68,0,1,1
2016,48,219,1,27,14,1,1
2016,48,219,2,22.46,51.86,1,1
2016,48,219,3,29,39,1,1
2016,48,221,1,49.24,38.97,1,1
2016,48,223,1,14.9,10.08,1,1
2016,48,223,2,19,0,1,1
2016,48,225,1,1,0,1,1
2016,48,225,2,0.57,0,1,1
2016,48,225,3,1.61,0,1,1
2016,48,227,1,27.31,17.64,1,1
2016,48,227,2,29.98,0,1,1
2016,48,227,3,31.33,9.03,1,1
2016,48,229,3,10,53,1,1
2016,48,231,1,49.37,38.44,1,1
2016,48,231,2,61.22,36.79,1,1
2016,48,231,3,53,35,1,1
2016,48,233,1,24.01,12.3,1,1
2016,48,233,2,37.05,10.84,1,1
2016,48,235,1,13,35,1,1
2016,48,237,1,23.01,19.96,1,1
2016,48,239,1,32,20,1,1
2016,48,239,2,33.93,19.43,1,1
2016,48,241,1,8.69,19.64,1,1
2016,48,241,2,18,0,1,1
2016,48,241,3,16.76,0,1,1
2016,48,243,1,21,59,1,1
2016,48,245,1,26.36,16.9,1,1
2016,48,245,2,24.48,13.96,1,1
2016,48,245,3,33,34.29,1,1
2016,48,245,NA,NaN,NaN,1,1
2016,48,247,3,1.41,0,1,1
2016,48,249,2,8,18,1,1
2016,48,249,3,14.36,27.38,1,1
2016,48,251,1,51.43,41.15,1,1
2016,48,251,2,48.69,48.32,1,1
2016,48,251,3,50,65,1,1
2016,48,253,1,13.97,19.77,3,3
2016,48,253,NA,NaN,NaN,3,3
2016,48,255,1,9,19,1,1
2016,48,255,2,17,0,1,1
2016,48,255,3,15.36,12.22,1,1
2016,48,257,1,43.31,38.07,1,1
2016,48,257,2,41.61,26.02,1,1
2016,48,257,3,59.25,31.12,1,1
2016,48,259,1,30.93,17.17,1,1
2016,48,261,3,7,0,1,1
2016,48,263,1,20,27,1,1
2016,48,265,1,15.15,6.58,1,1
2016,48,265,2,21,0,1,1
2016,48,267,1,13.06,0,1,1
2016,48,269,1,42,29,1,1
2016,48,271,1,3,13,1,1
2016,48,273,3,12.25,0.91,1,1
2016,48,275,1,7,0,1,1
2016,48,275,2,9,0,1,1
2016,48,277,1,7.04,4.75,1,1
2016,48,277,2,14.36,0,1,1
2016,48,279,2,6.34,5.22,1,1
2016,48,279,3,5.73,5.04,1,1
2016,48,281,1,21.95,18.42,1,1
2016,48,281,2,30,0,1,1
2016,48,283,3,8,40,1,1
2016,48,285,1,17.25,2.47,1,1
2016,48,285,2,24,0,1,1
2016,48,287,1,29.38,29.45,1,1
2016,48,287,2,27.65,16.54,1,1
2016,48,289,1,14.78,10.72,1,1
2016,48,291,1,45.6,34.56,1,1
2016,48,291,2,51.97,34.18,1,1
2016,48,291,3,41,16,1,1
2016,48,293,1,3.37,12.15,1,1
2016,48,293,2,3.55,1.74,1,1
2016,48,293,3,6,0,1,1
2016,48,295,1,38,14,1,1
2016,48,295,2,44,13,1,1
2016,48,297,1,21.33,35.46,1,1
2016,48,297,3,28,22,1,1
2016,48,299,1,23.43,18.7,1,1
2016,48,301,1,52,73,1,1
2016,48,303,1,43,68.31,1,1
2016,48,303,2,35.12,67.55,1,1
2016,48,303,3,35.01,71,1,1
2016,48,305,2,10,44,1,1
2016,48,305,3,13.8,11.11,1,1
2016,48,307,1,5.32,8.11,1,1
2016,48,307,2,10,0,1,1
2016,48,309,1,19.1,40.77,1,1
2016,48,309,2,33.1,54.46,1,1
2016,48,309,3,24.7,44.13,1,1
2016,48,309,NA,NaN,NaN,1,1
2016,48,311,1,40,33,1,1
2016,48,313,1,9.63,7.61,1,1
2016,48,313,2,12,0,1,1
2016,48,313,3,9,9,1,1
2016,48,315,1,4,21,1,1
2016,48,315,2,2.51,4.38,1,1
2016,48,315,3,2,24,1,1
2016,48,317,2,57,61,1,1
2016,48,317,3,58,81,1,1
2016,48,319,1,2,0,1,1
2016,48,319,2,7,0,1,1
2016,48,321,1,10.17,8.2,1,1
2016,48,321,2,7.59,4.54,1,1
2016,48,321,3,9.96,4.66,1,1
2016,48,323,3,7.2,14.07,1,1
2016,48,325,2,31.44,30.58,1,1
2016,48,325,3,29.54,45.02,1,1
2016,48,327,2,3,0,1,1
2016,48,329,1,74.14,81.97,1,1
2016,48,329,2,74.61,77.45,1,1
2016,48,329,3,75.37,83.65,1,1
2016,48,331,1,4.51,0,1,1
2016,48,331,2,5.72,1.02,1,1
2016,48,333,1,8.4,3.91,1,1
2016,48,335,1,25,31,1,1
2016,48,335,2,24,0,1,1
2016,48,337,1,17.06,7.57,1,1
2016,48,339,1,48.37,36.26,1,1
2016,48,339,2,53.29,41.69,1,1
2016,48,339,3,57.15,39.62,1,1
2016,48,341,1,20,10,1,1
2016,48,341,2,27,0,1,1
2016,48,341,3,30.17,8.22,1,1
2016,48,343,2,3.5,7.98,1,1
2016,48,343,3,6,0,1,1
2016,48,345,1,1,0,1,1
2016,48,347,1,8.42,12.86,1,1
2016,48,347,2,12.17,5.27,1,1
2016,48,347,3,7.97,6.87,1,1
2016,48,349,1,9.45,19.42,1,1
2016,48,349,2,14.61,13.52,1,1
2016,48,349,3,9.37,0,1,1
2016,48,351,1,14.72,25.98,1,1
2016,48,351,2,16,21.95,1,1
2016,48,353,1,2.84,4.18,1,1
2016,48,353,2,9,11.57,1,1
2016,48,353,3,9,0,1,1
2016,48,355,1,30.67,28.08,1,1
2016,48,355,2,47.36,48.43,1,1
2016,48,355,3,46.45,57.84,1,1
2016,48,355,NA,NaN,NaN,1,1
2016,48,357,1,25.86,11.24,1,1
2016,48,357,3,31,12,1,1
2016,48,359,1,23,17,1,1
2016,48,361,1,18.11,14.8,1,1
2016,48,361,2,22.75,4.8,1,1
2016,48,361,3,26,8,1,1
2016,48,363,1,17.19,6.81,1,1
2016,48,363,2,12,0,1,1
2016,48,365,1,25.32,12.29,1,1
2016,48,365,2,23.17,46.71,1,1
2016,48,367,1,46.81,34.69,1,1
2016,48,369,2,16,9,1,1
2016,48,369,3,14,25,1,1
2016,48,371,3,32.34,27.48,1,1
2016,48,373,1,8.48,5.61,1,1
2016,48,373,2,7.69,3.18,1,1
2016,48,375,1,52.3,25.77,1,1
2016,48,375,2,53.22,21.95,1,1
2016,48,375,3,44.71,21.77,1,1
2016,48,377,3,1.75,0,1,1
2016,48,379,1,22.56,11.46,1,1
2016,48,381,1,45.93,20.25,1,1
2016,48,381,2,46.8,24.94,1,1
2016,48,381,3,27,10,1,1
2016,48,383,3,38,46,1,1
2016,48,385,1,3,9,1,1
2016,48,387,1,1.57,0,1,1
2016,48,387,2,2,0,1,1
2016,48,389,2,16,46,1,1
2016,48,389,3,22.86,5.24,1,1
2016,48,391,2,17,18,1,1
2016,48,391,3,20,0,1,1
2016,48,393,1,57,18,1,1
2016,48,395,1,8,2.69,1,1
2016,48,395,2,11,9,1,1
2016,48,395,3,9.59,2.36,1,1
2016,48,397,1,49.02,36.38,1,1
2016,48,397,2,36.98,37.02,1,1
2016,48,397,3,49,27,1,1
2016,48,399,1,5.41,4.21,1,1
2016,48,399,2,10,0,1,1
2016,48,401,1,16.23,20.75,1,1
2016,48,401,2,16.14,22.59,1,1
2016,48,401,3,17,0,1,1
2016,48,403,1,1.19,8.23,1,1
2016,48,405,1,0,5.5,1,1
2016,48,405,3,0,0,1,1
2016,48,407,1,11.84,16.39,1,1
2016,48,409,1,28.08,20.94,1,1
2016,48,409,2,24.86,41.17,1,1
2016,48,409,3,29.43,19.82,1,1
2016,48,411,1,7.64,0,1,1
2016,48,413,3,42,52,1,1
2016,48,415,1,33.7,13.19,1,1
2016,48,415,2,33.85,35.15,1,1
2016,48,417,1,18,34,1,1
2016,48,419,1,2.19,12.94,1,1
2016,48,419,2,4.13,0,1,1
2016,48,421,1,22,10,1,1
2016,48,423,1,26.61,27.86,1,1
2016,48,423,2,28.19,38.23,1,1
2016,48,423,3,34.18,40.11,1,1
2016,48,425,1,45.09,46.1,1,1
2016,48,427,3,0,0,1,1
2016,48,429,1,13.43,7.16,1,1
2016,48,431,1,17,37,1,1
2016,48,433,1,18,14,1,1
2016,48,435,3,31,30,1,1
2016,48,437,1,1,9,1,1
2016,48,437,2,2.75,0,1,1
2016,48,439,0,89,90,1,1
2016,48,439,1,62.32,57.71,1,1
2016,48,439,2,70.08,66.99,1,1
2016,48,439,3,69.45,69.37,1,1
2016,48,441,1,27.2,37.42,1,1
2016,48,441,2,31.37,41.4,1,1
2016,48,441,3,30.59,64.24,1,1
2016,48,441,NA,NaN,NaN,1,1
2016,48,443,3,0,0,1,1
2016,48,445,2,6,0,1,1
2016,48,445,3,6.77,11.07,1,1
2016,48,447,1,6,0,1,1
2016,48,449,1,9.87,36.52,1,1
2016,48,449,2,14.47,14.01,1,1
2016,48,449,3,22.21,32.48,1,1
2016,48,451,1,26,34.2,1,1
2016,48,451,2,36.43,42.02,1,1
2016,48,451,3,35.04,50.41,1,1
2016,48,453,1,76.32,69.42,1,1
2016,48,453,2,81.87,74.18,1,1
2016,48,453,3,78.28,75.06,1,1
2016,48,453,NA,NaN,NaN,1,1
2016,48,455,1,6.36,22.53,1,1
2016,48,455,3,9,0,1,1
2016,48,457,1,13.23,12.02,1,1
2016,48,457,2,16,0,1,1
2016,48,459,1,15.47,19.81,1,1
2016,48,461,3,19.91,24.5,1,1
2016,48,463,2,6,0,1,1
2016,48,463,3,6.07,1.21,1,1
2016,48,465,2,15,0,1,1
2016,48,465,3,19.81,28.36,1,1
2016,48,467,1,13.63,14.73,1,1
2016,48,469,1,30.06,11.48,1,1
2016,48,469,2,42.39,18.12,1,1
2016,48,469,3,47.65,24.75,1,1
2016,48,471,1,11.31,27.57,1,1
2016,48,471,2,17.38,15.41,1,1
2016,48,471,3,14,36,1,1
2016,48,473,2,41,43,1,1
2016,48,473,3,48.17,30.54,1,1
2016,48,473,NA,NaN,NaN,1,1
2016,48,475,2,41,56,1,1
2016,48,475,3,42.16,61.16,1,1
2016,48,477,1,28.43,11.57,1,1
2016,48,477,2,28,5.28,1,1
2016,48,477,3,23.51,11.18,1,1
2016,48,479,2,6,0,1,1
2016,48,479,3,20.51,59.41,1,1
2016,48,481,1,11.35,0,1,1
2016,48,481,2,16.63,5.84,1,1
2016,48,481,3,14.74,4.27,1,1
2016,48,483,1,23,9,1,1
2016,48,483,2,19,0,1,1
2016,48,485,1,23.66,19.7,1,1
2016,48,485,2,30.72,30.54,1,1
2016,48,485,3,30.86,41.12,1,1
2016,48,487,1,11.31,22.49,1,1
2016,48,487,2,18.93,0,1,1
2016,48,489,3,0,0,1,1
2016,48,491,1,58.58,44.9,1,1
2016,48,491,2,67.77,50.79,1,1
2016,48,491,3,65.62,48.3,1,1
2016,48,493,1,31.26,27.37,1,1
2016,48,493,2,29.35,26.39,1,1
2016,48,493,3,34.49,20.69,1,1
2016,48,495,1,27,49,1,1
2016,48,495,3,35.17,42.25,1,1
2016,48,497,1,44.02,46.34,1,1
2016,48,497,2,52.49,17.43,1,1
2016,48,499,1,16.27,21.13,1,1
2016,48,501,3,33.77,57,1,1
2016,48,503,1,15.72,9.23,1,1
2016,48,505,3,6.94,42.61,1,1
2016,48,507,3,0,1.96,1,1
2016,49,001,1,13.39,6.61,1,1
2016,49,003,1,54.79,49.39,1,1
2016,49,005,1,43.2,62.9,1,1
2016,49,005,2,22,46,1,1
2016,49,005,3,38,72,1,1
2016,49,005,NA,NaN,NaN,1,1
2016,49,007,1,18.27,11.61,1,1
2016,49,009,1,70,85,1,1
2016,49,011,1,62.63,64.72,1,1
2016,49,011,2,69.57,69.92,1,1
2016,49,013,1,42.38,49.15,1,1
2016,49,015,1,21.17,24.09,1,1
2016,49,017,1,8.65,27.2,1,1
2016,49,019,1,16.11,22.28,1,1
2016,49,021,1,13,24.14,1,1
2016,49,023,1,43.98,43.7,1,1
2016,49,025,1,16.52,13.33,1,1
2016,49,027,1,23.19,14.72,1,1
2016,49,029,1,40.19,44.62,1,1
2016,49,031,1,2,16,1,1
2016,49,033,1,20,52,1,1
2016,49,035,1,74.74,81.91,1,1
