year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,06,62000,income,"$50,000 or More",0.34340965949689367,0.2391685603833783,0.44765075861040904,2
2014,06,62000,income,"Less than $50,000",0.3013599585676636,0.2106888245786201,0.3920310925567071,2
2014,06,62938,all,All,0.5433240410003171,0.447585762961277,0.6390623190393572,1
2014,06,62938,income,"$50,000 or More",0.6320146393759092,0.5325749261211954,0.731454352630623,1
2014,06,62938,income,"Less than $50,000",0.36441817107628127,0.1793470996628273,0.5494892424897353,1
2014,06,64000,all,All,0.3966694086480096,0.3406923856748467,0.45264643162117246,2
2014,06,64000,income,"$50,000 or More",0.4421353114915912,0.36172225177068185,0.5225483712125006,2
2014,06,64000,income,"Less than $50,000",0.35343612190853735,0.2817097551006771,0.4251624887163976,2
2014,06,64224,all,All,0.3145459721036151,0.21809492246242643,0.4109970217448038,1
2014,06,64224,income,"$50,000 or More",0.30290205562273276,0.17835010330292267,0.4274540079425429,1
2014,06,64224,income,"Less than $50,000",0.3249058633674018,0.19621992372245176,0.4535918030123518,1
2014,06,65000,all,All,0.30721419491129776,0.24456223525517248,0.36986615456742306,3
2014,06,65000,income,"$50,000 or More",0.4117648104014458,0.2855634277558099,0.5379661930470817,3
2014,06,65000,income,"Less than $50,000",0.2583011031890315,0.17542397807966514,0.34117822829839783,3
2014,06,65042,all,All,0.5053618234836043,0.32735022483400855,0.6833734221332,1
2014,06,65042,income,"$50,000 or More",0.5155154869149083,0.33205425365384855,0.6989767201759681,1
2014,06,65042,income,"Less than $50,000",NA,NA,NA,NA
2014,06,66000,all,All,0.5106298153452935,0.47005019251679175,0.5512094381737953,1
2014,06,66000,income,"$50,000 or More",0.5412913932775665,0.4930147399392511,0.5895680466158818,1
2014,06,66000,income,"Less than $50,000",0.45968769765898,0.38458853514129454,0.5347868601766654,1
2014,06,67000,all,All,0.5415328467153284,0.4928791819399652,0.5901865114906917,2
2014,06,67000,income,"$50,000 or More",0.5843205933862161,0.5236974705065803,0.6449437162658519,2
2014,06,67000,income,"Less than $50,000",0.43751565239168544,0.3528562069332615,0.5221750978501094,2
2014,06,68000,all,All,0.4843301600901926,0.4462597182085876,0.5224006019717974,1
2014,06,68000,income,"$50,000 or More",0.544848795648008,0.503618736961512,0.586078854334504,1
2014,06,68000,income,"Less than $50,000",0.32076738971136654,0.23549134949815528,0.40604342992457776,1
2014,06,68084,all,All,0.583065479970585,0.4827363099045503,0.6833946500366197,2
2014,06,68084,income,"$50,000 or More",0.6412221594499339,0.5195965076171405,0.7628478112827273,2
2014,06,68084,income,"Less than $50,000",NA,NA,NA,NA
2014,06,68196,all,All,0.4214999620323156,0.24853778321654252,0.5944621408480887,2
2014,06,68196,income,"$50,000 or More",NA,NA,NA,NA
2014,06,68196,income,"Less than $50,000",NA,NA,NA,NA
2014,06,68252,all,All,0.5483110637944768,0.4768014773630098,0.6198206502259438,2
2014,06,68252,income,"$50,000 or More",0.5659932559671692,0.4876093286223362,0.6443771833120022,2
2014,06,68252,income,"Less than $50,000",NA,NA,NA,NA
2014,06,68378,all,All,0.8038601982263955,0.7168901597003697,0.8908302367524213,2
2014,06,68378,income,"$50,000 or More",0.7831603229527105,0.6860113106638408,0.8803093352415803,2
2014,06,68378,income,"Less than $50,000",NA,NA,NA,NA
2014,06,69000,all,All,0.33573712117450133,0.2710211967416215,0.4004530456073811,2
2014,06,69000,income,"$50,000 or More",0.32737064543084105,0.23245408789396765,0.4222872029677144,2
2014,06,69000,income,"Less than $50,000",0.34535936302122583,0.2603009907972723,0.43041773524517934,2
2014,06,69070,all,All,0.6099403578528827,0.48035360800025906,0.7395271077055063,2
2014,06,69070,income,"$50,000 or More",0.6151402858655373,0.46024688042110207,0.7700336913099725,2
2014,06,69070,income,"Less than $50,000",NA,NA,NA,NA
2014,06,69084,all,All,0.555219389203401,0.4508822416664763,0.6595565367403257,1
2014,06,69084,income,"$50,000 or More",0.6190686052356318,0.5095995263588632,0.7285376841124004,1
2014,06,69084,income,"Less than $50,000",NA,NA,NA,NA
2014,06,69088,all,All,0.4402636977070361,0.3635875707519466,0.5169398246621255,1
2014,06,69088,income,"$50,000 or More",0.5241799006104473,0.4347000304224094,0.6136597707984851,1
2014,06,69088,income,"Less than $50,000",0.296673078441522,0.1491565441677743,0.44418961271526974,1
2014,06,69196,all,All,0.28343813227338605,0.17270329931372902,0.394172965233043,2
2014,06,69196,income,"$50,000 or More",0.22961895750430517,0.09818114077162216,0.3610567742369882,2
2014,06,69196,income,"Less than $50,000",0.34216806948897527,0.18207515264839683,0.5022609863295537,2
2014,06,70000,all,All,0.7430875576036866,0.5945119437975832,0.89166317140979,3
2014,06,70000,income,"$50,000 or More",NA,NA,NA,NA
2014,06,70000,income,"Less than $50,000",NA,NA,NA,NA
2014,06,70098,all,All,0.46686622575189984,0.34333884015591554,0.5903936113478842,1
2014,06,70098,income,"$50,000 or More",0.5400866504352548,0.3919177403691025,0.6882555605014071,1
2014,06,70098,income,"Less than $50,000",NA,NA,NA,NA
2014,06,72016,all,All,0.4899263845483178,0.3846522172503906,0.5952005518462449,1
2014,06,72016,income,"$50,000 or More",0.5425678029570717,0.40643204376883424,0.6787035621453092,1
2014,06,72016,income,"Less than $50,000",NA,NA,NA,NA
2014,06,73080,all,All,0.4660436137071651,0.37655256447978713,0.5555346629345431,2
2014,06,73080,income,"$50,000 or More",0.4242973708068903,0.2949480115343628,0.5536467300794178,2
2014,06,73080,income,"Less than $50,000",0.4878974845752255,0.3682271648637274,0.6075678042867236,2
2014,06,75000,all,All,0.32625065360024186,0.2652105019213926,0.3872908052790911,3
2014,06,75000,income,"$50,000 or More",0.22801797028987697,0.13301781401784651,0.32301812656190737,3
2014,06,75000,income,"Less than $50,000",0.399586047000755,0.312246204622345,0.48692588937916503,3
2014,06,77000,all,All,0.6493364424426242,0.5531823771128856,0.7454905077723628,3
2014,06,77000,income,"$50,000 or More",0.6701909894916723,0.5714790419045425,0.7689029370788022,3
2014,06,77000,income,"Less than $50,000",NA,NA,NA,NA
2014,06,78120,all,All,0.2885217344885788,0.1808615731476454,0.39618189582951224,1
2014,06,78120,income,"$50,000 or More",0.2671396859698949,0.14728654836632982,0.38699282357346,1
2014,06,78120,income,"Less than $50,000",NA,NA,NA,NA
2014,06,78582,all,All,0.6364580530253463,0.5047692004992675,0.7681469055514251,1
2014,06,78582,income,"$50,000 or More",0.6857093564707466,0.5596409657403348,0.8117777472011584,1
2014,06,78582,income,"Less than $50,000",NA,NA,NA,NA
2014,06,80000,all,All,0.7629227549006897,0.6802287231079147,0.8456167866934647,2
2014,06,80000,income,"$50,000 or More",0.7862841493936044,0.7055695864722069,0.8669987123150018,2
2014,06,80000,income,"Less than $50,000",NA,NA,NA,NA
2014,06,80238,all,All,0.3595769682726204,0.2514838551104138,0.467670081434827,2
2014,06,80238,income,"$50,000 or More",0.33108108108108114,0.2233656061392751,0.43879655602288714,2
2014,06,80238,income,"Less than $50,000",NA,NA,NA,NA
2014,06,80854,all,All,0.5027931333360455,0.41071792237189014,0.5948683443002007,3
2014,06,80854,income,"$50,000 or More",0.5166977105694484,0.413611704989975,0.6197837161489216,3
2014,06,80854,income,"Less than $50,000",NA,NA,NA,NA
2014,06,81344,all,All,0.46572237960339946,0.2896579032317785,0.6417868559750204,2
2014,06,81344,income,"$50,000 or More",NA,NA,NA,NA
2014,06,81344,income,"Less than $50,000",NA,NA,NA,NA
2014,06,81554,all,All,0.4456269034417972,0.31461193751250605,0.5766418693710884,2
2014,06,81554,income,"$50,000 or More",0.4506250211864749,0.2843712604129376,0.6168787819600121,2
2014,06,81554,income,"Less than $50,000",NA,NA,NA,NA
2014,06,81666,all,All,0.4123790944067454,0.28079177351516,0.543966415298331,1
2014,06,81666,income,"$50,000 or More",0.4341271326622613,0.2765077319307081,0.5917465333938144,1
2014,06,81666,income,"Less than $50,000",NA,NA,NA,NA
2014,06,82590,all,All,0.2749924945075852,0.1446445593796609,0.4053404296355094,2
2014,06,82590,income,"$50,000 or More",0.23654510760728897,0.0537767682819856,0.4193134469325923,2
2014,06,82590,income,"Less than $50,000",0.30919891180129083,0.14409252827753033,0.47430529532505133,2
2014,06,82954,all,All,0.31328102295844235,0.17956565249313602,0.44699639342374864,1
2014,06,82954,income,"$50,000 or More",0.44350042480883606,0.25592017378687015,0.631080675830802,1
2014,06,82954,income,"Less than $50,000",0.24558303886925795,0.08370296516122419,0.4074631125772918,1
2014,06,82996,all,All,0.2883362262281083,0.18928515822537673,0.38738729423083984,2
2014,06,82996,income,"$50,000 or More",NA,NA,NA,NA
2014,06,82996,income,"Less than $50,000",NA,NA,NA,NA
2014,06,84200,all,All,0.4382975352121071,0.31582308089927186,0.5607719895249423,2
2014,06,84200,income,"$50,000 or More",0.43194736372363973,0.2879301597062034,0.5759645677410761,2
2014,06,84200,income,"Less than $50,000",NA,NA,NA,NA
2014,06,84550,all,All,0.4314044347419573,0.32162650410630894,0.5411823653776056,2
2014,06,84550,income,"$50,000 or More",0.46365182926780824,0.33346378673111665,0.5938398718044998,2
2014,06,84550,income,"Less than $50,000",NA,NA,NA,NA
2014,06,85292,all,All,0.48910638992084343,0.3867451156986133,0.5914676641430736,2
2014,06,85292,income,"$50,000 or More",0.5575163463539152,0.43473290630460526,0.6802997864032252,2
2014,06,85292,income,"Less than $50,000",NA,NA,NA,NA
2014,08,03455,all,All,0.5414156818453008,0.42891027601598286,0.6539210876746187,1
2014,08,03455,income,"$50,000 or More",0.6503857326061053,0.5313782568312804,0.7693932083809303,1
2014,08,03455,income,"Less than $50,000",NA,NA,NA,NA
2014,08,04000,all,All,0.3817091826720846,0.33159657907139606,0.4318217862727731,3
2014,08,04000,income,"$50,000 or More",0.43179730389853294,0.3686174248845239,0.49497718291254195,3
2014,08,04000,income,"Less than $50,000",0.33559109553841016,0.25062849956719524,0.420553691509625,3
2014,08,07850,all,All,0.7373859698310617,0.6263417419839441,0.8484301976781794,2
2014,08,07850,income,"$50,000 or More",0.761241491361566,0.6436251701950122,0.8788578125281199,2
2014,08,07850,income,"Less than $50,000",NA,NA,NA,NA
2014,08,12815,all,All,0.6335443255160682,0.5680509357264945,0.699037715305642,2
2014,08,12815,income,"$50,000 or More",0.6429178742840824,0.5693231787535118,0.71651256981465306,2
2014,08,12815,income,"Less than $50,000",NA,NA,NA,NA
2014,08,16000,all,All,0.4872070675132633,0.4205050238627597,0.553909111163767,3
2014,08,16000,income,"$50,000 or More",0.515432026269569,0.4467699236718974,0.5840941288672405,3
2014,08,16000,income,"Less than $50,000",0.44091783893552855,0.32456065743601215,0.557275020435045,3
2014,08,20000,all,All,0.49451272582014816,0.4539159922699707,0.5351094593703256,1
2014,08,20000,income,"$50,000 or More",0.6236334250133315,0.56389096753159,0.6833758824950731,1
2014,08,20000,income,"Less than $50,000",0.3741540207256137,0.3134329660849047,0.4348750753663227,1
2014,08,27425,all,All,0.4901970466049787,0.4043826018771867,0.5760114913327709,2
2014,08,27425,income,"$50,000 or More",0.5125540611790746,0.4172466812795082,0.607861441078641,2
2014,08,27425,income,"Less than $50,000",0.4481476708635709,0.2652271323400386,0.6310682093871032,2
2014,08,32155,all,All,0.38694673668417107,0.3149174189957479,0.45897605437259426,2
2014,08,32155,income,"$50,000 or More",0.4277889881810319,0.3201174362725739,0.5354605400894901,2
2014,08,32155,income,"Less than $50,000",0.3426157697121402,0.2449635682472289,0.4402679711770515,2
2014,08,43000,all,All,0.5450533114832355,0.47198586946201265,0.6181207535044584,3
2014,08,43000,income,"$50,000 or More",0.5663413072299107,0.4679833497458451,0.6646992647139763,3
2014,08,43000,income,"Less than $50,000",0.5082472168448456,0.36622730877709975,0.6502671249125915,3
2014,08,45970,all,All,0.5045849988243593,0.4350173601102395,0.574152637538479,2
2014,08,45970,income,"$50,000 or More",0.5667870036101083,0.4737430726545211,0.6598309345656954,2
2014,08,45970,income,"Less than $50,000",0.3474295190713101,0.19945771187773212,0.4954013262648881,2
2014,08,46465,all,All,0.4404034229828851,0.33465594204721877,0.5461509039185515,2
2014,08,46465,income,"$50,000 or More",0.5418041804180418,0.40707585557647863,0.676532505259605,2
2014,08,46465,income,"Less than $50,000",NA,NA,NA,NA
2014,08,62000,all,All,0.37873660462492953,0.2901162035781318,0.4673570056717273,3
2014,08,62000,income,"$50,000 or More",0.5182291666666666,0.38630725433795066,0.6501510789953826,3
2014,08,62000,income,"Less than $50,000",0.27254608868958646,0.15993424165529846,0.38515793572387447,3
2014,08,77290,all,All,0.31539075331478766,0.2388740369296497,0.3919074696999256,2
2014,08,77290,income,"$50,000 or More",0.35210830893573963,0.25027786147828274,0.4539387563931966,2
2014,08,77290,income,"Less than $50,000",0.25806105574786287,0.14693497170336914,0.3691871397923566,2
2014,08,83835,all,All,0.4565444577854643,0.38553244226341365,0.527556473307515,2
2014,08,83835,income,"$50,000 or More",0.5267795465025017,0.4384574230314483,0.6151016699735551,2
2014,08,83835,income,"Less than $50,000",0.3162178253612171,0.1780735398445561,0.45436211087787814,2
2014,09,08000,all,All,0.6372228280625227,0.5270775391900903,0.7473681169349552,1
2014,09,08000,income,"$50,000 or More",0.7759938837920489,0.6331692719094387,0.9188184956746592,1
2014,09,08000,income,"Less than $50,000",0.5114345114345115,0.38211153989253094,0.6407574829764919,1
2014,09,18430,all,All,0.5187165775401069,0.4220848076384903,0.6153483474417235,2
2014,09,18430,income,"$50,000 or More",0.5533184190902312,0.4465397584046425,0.6600970797758199,2
2014,09,18430,income,"Less than $50,000",NA,NA,NA,NA
2014,09,37000,all,All,0.5811126694717158,0.4741984973272376,0.6880268416161941,3
2014,09,37000,income,"$50,000 or More",NA,NA,NA,NA
2014,09,37000,income,"Less than $50,000",0.5320197044334976,0.41248448689153766,0.6515549219754575,3
2014,09,52000,all,All,0.6135265700483091,0.4939625895330952,0.733090550563523,1
2014,09,52000,income,"$50,000 or More",0.7938144329896907,0.6478032037820018,0.9398256621973796,1
2014,09,52000,income,"Less than $50,000",0.5203197868087941,0.3722689532301578,0.6683706203874304,1
2014,09,55990,all,All,0.771543985637343,0.6693466559185882,0.8737413153560979,2
2014,09,55990,income,"$50,000 or More",0.8102345415778252,0.7087918991561089,0.9116771839995416,2
2014,09,55990,income,"Less than $50,000",NA,NA,NA,NA
2014,09,73000,all,All,0.6794330518697226,0.5708027489135417,0.7880633548259035,3
2014,09,73000,income,"$50,000 or More",0.7559618441971383,0.6426716209472416,0.869252067447035,3
2014,09,73000,income,"Less than $50,000",NA,NA,NA,NA
2014,09,80000,all,All,0.4124203821656051,0.2991178155205651,0.5257229488106452,2
2014,09,80000,income,"$50,000 or More",NA,NA,NA,NA
2014,09,80000,income,"Less than $50,000",0.3576158940397351,0.2217178931609101,0.4935138949185601,2
2014,11,50000,all,All,0.7005600746766235,0.6584300615882155,0.7426900877650315,1
2014,11,50000,income,"$50,000 or More",0.7936452917388792,0.7422142465941439,0.8450763368836145,1
2014,11,50000,income,"Less than $50,000",0.5735456408639446,0.48846760182032856,0.6586236799075605,1
2014,12,07300,all,All,0.6262233880702318,0.46209648202839926,0.7903502941120644,2
2014,12,07300,income,"$50,000 or More",0.6626492944540089,0.4804645846283012,0.8448340042797166,2
2014,12,07300,income,"Less than $50,000",NA,NA,NA,NA
2014,12,07875,all,All,0.5975674868555605,0.4727996686914546,0.7223353050196664,2
2014,12,07875,income,"$50,000 or More",NA,NA,NA,NA
2014,12,07875,income,"Less than $50,000",NA,NA,NA,NA
2014,12,10275,all,All,0.3402173785982488,0.2200085011604622,0.4604262560360354,1
2014,12,10275,income,"$50,000 or More",0.5612879766442981,0.3806608643412197,0.7419150889473765,1
2014,12,10275,income,"Less than $50,000",NA,NA,NA,NA
2014,12,12875,all,All,0.4697852647718269,0.34710707853083694,0.5924634510128169,2
2014,12,12875,income,"$50,000 or More",0.5883467325584459,0.418872579341469,0.757820885775423,2
2014,12,12875,income,"Less than $50,000",NA,NA,NA,NA
2014,12,14400,all,All,0.5680423200924657,0.47946181635717,0.6566228238277614,1
2014,12,14400,income,"$50,000 or More",0.5603346416021336,0.4593358021584803,0.6613334810457869,1
2014,12,14400,income,"Less than $50,000",0.5845679055989418,0.44687385931992185,0.7222619518779617,1
2014,12,16475,all,All,0.4093857574116707,0.2716187381139832,0.5471527767093582,2
2014,12,16475,income,"$50,000 or More",NA,NA,NA,NA
2014,12,16475,income,"Less than $50,000",NA,NA,NA,NA
2014,12,16725,all,All,0.45835043085761185,0.3191987986191862,0.5975020630960375,2
2014,12,16725,income,"$50,000 or More",NA,NA,NA,NA
2014,12,16725,income,"Less than $50,000",0.3581984517945108,0.1878730404745877,0.528523863114434,2
2014,12,17200,all,All,0.345940494200706,0.2046421223456075,0.48723886605580446,2
2014,12,17200,income,"$50,000 or More",NA,NA,NA,NA
2014,12,17200,income,"Less than $50,000",NA,NA,NA,NA
2014,12,17935,all,All,0.6148111332007953,0.49644292782765975,0.7331793385739308,2
2014,12,17935,income,"$50,000 or More",NA,NA,NA,NA
2014,12,17935,income,"Less than $50,000",NA,NA,NA,NA
2014,12,24000,all,All,0.5302048121868802,0.4316978502769921,0.6287117740967684,3
2014,12,24000,income,"$50,000 or More",0.7020118528137468,0.5920776128098161,0.8119460928176775,3
