year,state,county,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,51,059,0.08,1,0.16,1
2015,51,061,0,1,0.21,1
2015,51,063,0,1,0.35,1
2015,51,065,0,1,0.28,1
2015,51,067,0,1,0.32,1
2015,51,069,0,1,0.3,1
2015,51,071,0,1,0.34,1
2015,51,073,0,1,0.28,1
2015,51,075,0,1,0.29,1
2015,51,077,0.01,1,0.49,1
2015,51,079,0,1,0.28,1
2015,51,081,0.01,1,0.36,1
2015,51,083,0,1,0.42,1
2015,51,085,0,1,0.27,1
2015,51,087,0.02,1,0.23,1
2015,51,089,0,1,0.41,1
2015,51,091,0,1,0.37,1
2015,51,093,0,1,0.28,1
2015,51,095,0.01,1,0.26,1
2015,51,097,0,1,0.34,1
2015,51,099,0,1,0.23,1
2015,51,101,0,1,0.29,1
2015,51,103,0,1,0.3,1
2015,51,105,0.01,1,0.46,1
2015,51,107,0.02,1,0.18,1
2015,51,109,0,1,0.3,1
2015,51,111,0.01,1,0.38,1
2015,51,113,0,1,0.34,1
2015,51,115,0,1,0.29,1
2015,51,117,0,1,0.39,1
2015,51,119,0,1,0.29,1
2015,51,121,0.03,1,0.29,1
2015,51,125,0,1,0.28,1
2015,51,127,0,1,0.29,1
2015,51,131,0,1,0.41,1
2015,51,133,0,1,0.29,1
2015,51,135,0.01,1,0.4,1
2015,51,137,0,1,0.26,1
2015,51,139,0,1,0.35,1
2015,51,141,0,1,0.43,1
2015,51,143,0,1,0.39,1
2015,51,145,0,1,0.3,1
2015,51,147,0.01,1,0.35,1
2015,51,149,0,1,0.27,1
2015,51,153,0.02,1,0.18,1
2015,51,155,0,1,0.32,1
2015,51,157,0,1,0.22,1
2015,51,159,0,1,0.32,1
2015,51,161,0.01,1,0.29,1
2015,51,163,0,1,0.32,1
2015,51,165,0,1,0.33,1
2015,51,167,0.01,1,0.42,1
2015,51,169,0.01,1,0.38,1
2015,51,171,0,1,0.31,1
2015,51,173,0,1,0.38,1
2015,51,175,0,1,0.33,1
2015,51,177,0.01,1,0.19,1
2015,51,179,0.01,1,0.19,1
2015,51,181,0,1,0.32,1
2015,51,183,0,1,0.29,1
2015,51,185,0.01,1,0.38,1
2015,51,187,0,1,0.2,1
2015,51,191,0,1,0.37,1
2015,51,193,0,1,0.31,1
2015,51,195,0.01,1,0.39,1
2015,51,197,0,1,0.36,1
2015,51,199,0.01,1,0.26,1
2015,51,510,0.21,1,0.12,1
2015,51,520,0.01,1,0.32,1
2015,51,530,0.01,1,0.43,1
2015,51,540,0.06,1,0.2,1
2015,51,550,0.02,1,0.25,1
2015,51,570,0.01,1,0.24,1
2015,51,580,0.01,1,0.37,1
2015,51,590,0,1,0.33,1
2015,51,595,0.01,2,0.4,2
2015,51,600,0.06,1,0.16,1
2015,51,610,0.16,1,0.14,1
2015,51,620,0.01,1,0.37,1
2015,51,630,0.03,1,0.16,1
2015,51,640,0,1,0.4,1
2015,51,650,0.03,1,0.23,1
2015,51,660,0.02,1,0.27,1
2015,51,670,0.01,1,0.24,1
2015,51,678,0.01,1,0.31,1
2015,51,680,0.02,1,0.26,1
2015,51,683,0.04,1,0.17,1
2015,51,685,0.03,1,0.17,1
2015,51,690,0,1,0.36,1
2015,51,700,0.04,1,0.22,1
2015,51,710,0.07,1,0.21,1
2015,51,720,0,2,0.35,2
2015,51,730,0.03,1,0.22,1
2015,51,735,0,1,0.27,1
2015,51,740,0.04,1,0.23,1
2015,51,750,0.03,2,0.29,2
2015,51,760,0.1,1,0.19,1
2015,51,770,0.03,1,0.25,1
2015,51,775,0.01,1,0.27,1
2015,51,790,0,1,0.27,1
2015,51,800,0,1,0.27,1
2015,51,810,0.04,1,0.23,1
2015,51,820,0,1,0.27,1
2015,51,830,0.03,1,0.23,1
2015,51,840,0,1,0.26,1
2015,53,001,0.01,1,0.36,1
2015,53,003,0.01,1,0.31,1
2015,53,005,0.02,1,0.27,1
2015,53,007,0.02,1,0.32,1
2015,53,009,0.02,1,0.3,1
2015,53,011,0.02,1,0.25,1
2015,53,013,0.01,1,0.36,1
2015,53,015,0.01,1,0.31,1
2015,53,017,0.01,1,0.32,1
2015,53,019,0.03,1,0.42,1
2015,53,021,0.02,1,0.28,1
2015,53,023,0.02,2,0.35,2
2015,53,025,0.01,1,0.33,1
2015,53,027,0.01,1,0.34,1
2015,53,029,0.01,1,0.27,1
2015,53,031,0.02,1,0.29,1
2015,53,033,0.07,1,0.2,1
2015,53,035,0.02,1,0.25,1
2015,53,037,0,1,0.33,1
2015,53,039,0.01,1,0.34,1
2015,53,041,0,1,0.36,1
2015,53,043,0.02,1,0.36,1
2015,53,045,0,1,0.33,1
2015,53,047,0.02,1,0.39,1
2015,53,049,0.02,1,0.39,1
2015,53,051,0.02,1,0.34,1
2015,53,053,0.03,1,0.22,1
2015,53,055,0.01,1,0.3,1
2015,53,057,0.02,1,0.3,1
2015,53,059,0,1,0.3,1
2015,53,061,0.03,1,0.22,1
2015,53,063,0.04,1,0.27,1
2015,53,065,0.01,1,0.33,1
2015,53,067,0.02,1,0.25,1
2015,53,069,0.01,2,0.36,2
2015,53,071,0.02,1,0.31,1
2015,53,073,0.02,1,0.29,1
2015,53,075,0.01,1,0.38,1
2015,53,077,0.01,1,0.35,1
2015,54,001,0.01,1,0.4,1
2015,54,003,0.01,1,0.28,1
2015,54,005,0.01,1,0.32,1
2015,54,007,0.01,1,0.45,1
2015,54,009,0,1,0.33,1
2015,54,011,0.02,1,0.3,1
2015,54,013,0.01,2,0.42,2
2015,54,015,0.01,1,0.35,1
2015,54,017,0,1,0.37,1
2015,54,019,0.01,1,0.37,1
2015,54,021,0.01,1,0.39,1
2015,54,023,0.01,1,0.4,1
2015,54,025,0,1,0.37,1
2015,54,027,0.01,1,0.3,1
2015,54,029,0,1,0.32,1
2015,54,031,0.01,1,0.39,1
2015,54,033,0,1,0.32,1
2015,54,035,0,1,0.36,1
2015,54,037,0,1,0.2,1
2015,54,039,0.01,1,0.29,1
2015,54,041,0,1,0.38,1
2015,54,043,0.01,1,0.35,1
2015,54,045,0.01,1,0.38,1
2015,54,047,0.01,1,0.5,1
2015,54,049,0.01,1,0.33,1
2015,54,051,0.01,1,0.33,1
2015,54,053,0.01,1,0.39,1
2015,54,055,0,1,0.37,1
2015,54,057,0.01,1,0.36,1
2015,54,059,0.01,1,0.4,1
2015,54,061,0.06,1,0.3,1
2015,54,063,0.01,1,0.41,1
2015,54,065,0,1,0.37,1
2015,54,067,0,1,0.38,1
2015,54,069,0.01,1,0.29,1
2015,54,071,0.01,1,0.41,1
2015,54,073,0,1,0.34,1
2015,54,075,0.01,1,0.42,1
2015,54,077,0.01,1,0.35,1
2015,54,079,0,1,0.34,1
2015,54,081,0,1,0.35,1
2015,54,083,0,1,0.37,1
2015,54,085,0,1,0.41,1
2015,54,087,0.01,1,0.46,1
2015,54,089,0.01,1,0.39,1
2015,54,091,0,1,0.35,1
2015,54,093,0,1,0.39,1
2015,54,095,0.01,1,0.38,1
2015,54,097,0,1,0.37,1
2015,54,099,0.01,1,0.34,1
2015,54,101,0.01,1,0.49,1
2015,54,103,0.01,1,0.36,1
2015,54,105,0,1,0.37,1
2015,54,107,0.02,1,0.31,1
2015,54,109,0.01,1,0.43,1
2015,55,001,0,1,0.36,1
2015,55,003,0.02,1,0.36,1
2015,55,005,0,1,0.34,1
2015,55,007,0.02,1,0.34,1
2015,55,009,0.01,1,0.27,1
2015,55,011,0.01,1,0.33,1
2015,55,013,0.01,1,0.37,1
2015,55,015,0,1,0.27,1
2015,55,017,0,1,0.32,1
2015,55,019,0.01,1,0.36,1
2015,55,021,0,1,0.27,1
2015,55,023,0,1,0.35,1
2015,55,025,0.03,1,0.23,1
2015,55,027,0,1,0.3,1
2015,55,029,0,1,0.3,1
2015,55,031,0.03,1,0.28,1
2015,55,033,0,1,0.31,1
2015,55,035,0.02,1,0.28,1
2015,55,037,0.01,1,0.37,1
2015,55,039,0.01,1,0.28,1
2015,55,041,0.02,1,0.39,1
2015,55,043,0,1,0.32,1
2015,55,045,0,1,0.27,1
2015,55,047,0,1,0.33,1
2015,55,049,0,1,0.29,1
2015,55,051,0.01,1,0.35,1
2015,55,053,0,1,0.33,1
2015,55,055,0,1,0.29,1
2015,55,057,0,1,0.35,1
2015,55,059,0.03,1,0.24,1
2015,55,061,0,1,0.32,1
2015,55,063,0.02,1,0.28,1
2015,55,065,0,1,0.34,1
2015,55,067,0,1,0.36,1
2015,55,069,0.01,1,0.31,1
2015,55,071,0,1,0.31,1
2015,55,073,0.01,1,0.29,1
2015,55,075,0.01,1,0.35,1
2015,55,077,0,1,0.35,1
2015,55,078,0.01,1,0.35,1
2015,55,079,0.08,1,0.22,1
2015,55,081,0,1,0.31,1
2015,55,083,0,1,0.33,1
2015,55,085,0.01,1,0.34,1
2015,55,087,0.01,1,0.25,1
2015,55,089,0,1,0.28,1
2015,55,091,0,1,0.33,1
2015,55,093,0,1,0.25,1
2015,55,095,0,1,0.33,1
2015,55,097,0,1,0.3,1
2015,55,099,0.01,1,0.36,1
2015,55,101,0.02,1,0.26,1
2015,55,103,0,1,0.35,1
2015,55,105,0.01,1,0.3,1
2015,55,107,0.01,1,0.39,1
2015,55,109,0,1,0.25,1
2015,55,111,0,1,0.31,1
2015,55,113,0.01,1,0.37,1
2015,55,115,0,1,0.34,1
2015,55,117,0.01,1,0.28,1
2015,55,119,0,1,0.35,1
2015,55,121,0,1,0.33,1
2015,55,123,0,1,0.34,1
2015,55,125,0.01,1,0.36,1
2015,55,127,0,1,0.3,1
2015,55,129,0.01,1,0.36,1
2015,55,131,0,1,0.29,1
2015,55,133,0.01,1,0.27,1
2015,55,135,0,1,0.31,1
2015,55,137,0,1,0.36,1
2015,55,139,0.02,1,0.27,1
2015,55,141,0,1,0.3,1
2015,56,001,0,1,0.31,1
2015,56,003,0.02,1,0.33,1
2015,56,005,0.01,1,0.22,1
2015,56,007,0.02,1,0.28,1
2015,56,009,0.01,1,0.27,1
2015,56,011,0.02,1,0.29,1
2015,56,013,0.01,1,0.31,1
2015,56,015,0.02,1,0.36,1
2015,56,017,0.02,1,0.32,1
2015,56,019,0.02,1,0.3,1
2015,56,021,0.01,1,0.24,1
2015,56,023,0.01,1,0.27,1
2015,56,025,0.01,1,0.26,1
2015,56,027,0.02,2,0.37,2
2015,56,029,0.01,1,0.3,1
2015,56,031,0.02,2,0.4,2
2015,56,033,0.01,1,0.28,1
2015,56,035,0.03,1,0.26,1
2015,56,037,0.01,1,0.23,1
2015,56,039,0.01,1,0.26,1
2015,56,041,0.01,1,0.3,1
2015,56,043,0.01,1,0.32,1
2015,56,045,0.02,1,0.29,1
2019,01,001,0,1,0.33,1
2019,01,003,0,1,0.31,1
2019,01,005,0,1,0.47,1
2019,01,007,0,1,0.32,1
2019,01,009,0,1,0.32,1
2019,01,011,0,2,0.48,2
2019,01,013,0,1,0.45,1
2019,01,015,0.01,1,0.35,1
2019,01,017,0,1,0.38,1
2019,01,019,0,1,0.41,1
2019,01,021,0,1,0.32,1
2019,01,023,0,1,0.5,1
2019,01,025,0,1,0.46,1
2019,01,027,0,1,0.43,1
2019,01,029,0,1,0.4,1
2019,01,031,0,1,0.32,1
2019,01,033,0,1,0.34,1
2019,01,035,0,1,0.48,1
2019,01,037,0,1,0.41,1
2019,01,039,0,1,0.41,1
2019,01,041,0,1,0.44,1
2019,01,043,0,1,0.39,1
2019,01,045,0,1,0.36,1
2019,01,047,0,1,0.44,1
2019,01,049,0,1,0.43,1
2019,01,051,0,1,0.34,1
2019,01,053,0,1,0.45,1
2019,01,055,0.01,1,0.37,1
2019,01,057,0,1,0.44,1
2019,01,059,0,1,0.42,1
2019,01,061,0,1,0.38,1
2019,01,063,0,2,0.36,2
2019,01,065,0,1,0.37,1
2019,01,067,0,1,0.4,1
2019,01,069,0,1,0.35,1
2019,01,071,0,1,0.4,1
2019,01,073,0.01,1,0.27,1
2019,01,075,0,1,0.45,1
2019,01,077,0,1,0.34,1
2019,01,079,0,1,0.36,1
2019,01,081,0.01,1,0.32,1
2019,01,083,0,1,0.3,1
2019,01,085,0,2,0.35,2
2019,01,087,0,1,0.46,1
2019,01,089,0.01,1,0.27,1
2019,01,091,0,1,0.49,1
2019,01,093,0,1,0.46,1
2019,01,095,0,1,0.38,1
2019,01,097,0.01,1,0.33,1
2019,01,099,0,1,0.53,1
2019,01,101,0.01,1,0.29,1
2019,01,103,0,1,0.33,1
2019,01,105,0,1,0.63,1
2019,01,107,0,1,0.37,1
2019,01,109,0,1,0.44,1
2019,01,111,0,1,0.41,1
2019,01,113,0.01,1,0.34,1
2019,01,115,0,1,0.32,1
2019,01,117,0.01,1,0.31,1
2019,01,119,0,1,0.57,1
2019,01,121,0,1,0.39,1
2019,01,123,0,1,0.39,1
2019,01,125,0.01,1,0.33,1
2019,01,127,0,1,0.39,1
2019,01,129,0,1,0.41,1
2019,01,131,0,1,0.54,1
2019,01,133,0,1,0.47,1
2019,02,013,0.01,1,0.27,1
2019,02,016,0.19,1,0.11,1
2019,02,020,0.02,1,0.21,1
2019,02,050,0.04,1,0.24,1
2019,02,060,0,1,0.29,1
2019,02,068,0.02,2,0.17,2
2019,02,070,0.02,1,0.25,1
2019,02,090,0.01,1,0.25,1
2019,02,100,0,2,0.32,2
2019,02,105,0,1,0.37,1
2019,02,110,0.01,1,0.22,1
2019,02,122,0,1,0.31,1
2019,02,130,0.01,1,0.27,1
2019,02,150,0,1,0.25,1
2019,02,158,0.02,1,0.44,1
2019,02,164,0.01,1,0.31,1
2019,02,170,0.01,1,0.26,1
2019,02,180,0.05,1,0.2,1
2019,02,185,0.04,1,0.16,1
2019,02,188,0.06,1,0.21,1
2019,02,195,0,1,0.3,1
2019,02,198,0,1,0.42,1
2019,02,220,0,1,0.27,1
2019,02,230,0,1,0.29,1
2019,02,240,0,1,0.34,1
2019,02,261,0,1,0.28,1
2019,02,275,0,1,0.35,1
2019,02,282,0,1,0.46,1
2019,02,290,0.01,1,0.33,1
2019,04,001,0,1,0.58,1
2019,04,003,0.01,1,0.35,1
2019,04,005,0.01,1,0.32,1
2019,04,007,0,1,0.4,1
2019,04,009,0,1,0.38,1
2019,04,011,0,1,0.35,1
2019,04,012,0,1,0.46,1
2019,04,013,0.03,1,0.27,1
2019,04,015,0.01,1,0.35,1
2019,04,017,0,1,0.46,1
2019,04,019,0.03,1,0.3,1
2019,04,021,0.01,1,0.31,1
2019,04,023,0,1,0.45,1
2019,04,025,0.01,1,0.32,1
2019,04,027,0.01,1,0.36,1
2019,05,001,0,1,0.36,1
2019,05,003,0,1,0.41,1
2019,05,005,0,1,0.37,1
2019,05,007,0.01,1,0.31,1
2019,05,009,0,1,0.38,1
2019,05,011,0,1,0.41,1
2019,05,013,0,1,0.51,1
2019,05,015,0,1,0.39,1
2019,05,017,0,1,0.45,1
2019,05,019,0,1,0.4,1
2019,05,021,0,1,0.44,1
2019,05,023,0,1,0.39,1
2019,05,025,0,1,0.44,1
2019,05,027,0,1,0.46,1
2019,05,029,0,1,0.41,1
2019,05,031,0.01,1,0.35,1
2019,05,033,0,1,0.39,1
2019,05,035,0.01,1,0.3,1
2019,05,037,0,1,0.37,1
2019,05,039,0,2,0.43,2
2019,05,041,0,1,0.48,1
2019,05,043,0,1,0.37,1
2019,05,045,0,1,0.31,1
2019,05,047,0,1,0.39,1
2019,05,049,0,1,0.47,1
2019,05,051,0.01,1,0.35,1
2019,05,053,0,1,0.35,1
2019,05,055,0,1,0.37,1
2019,05,057,0,1,0.43,1
2019,05,059,0,1,0.39,1
2019,05,061,0,1,0.46,1
2019,05,063,0,1,0.43,1
2019,05,065,0,1,0.41,1
2019,05,067,0,1,0.45,1
2019,05,069,0,1,0.36,1
2019,05,071,0,1,0.45,1
2019,05,073,0,1,0.52,1
2019,05,075,0,1,0.42,1
2019,05,077,0,1,0.51,1
2019,05,079,0,1,0.42,1
2019,05,081,0,1,0.38,1
2019,05,083,0,1,0.43,1
2019,05,085,0,1,0.33,1
2019,05,087,0,1,0.34,1
2019,05,089,0,1,0.45,1
2019,05,091,0.01,1,0.34,1
2019,05,093,0,1,0.4,1
2019,05,095,0,2,0.42,2
2019,05,097,0,1,0.48,1
2019,05,099,0,1,0.43,1
2019,05,101,0,1,0.43,1
2019,05,103,0,1,0.45,1
2019,05,105,0,1,0.34,1
2019,05,107,0,1,0.47,1
2019,05,109,0,1,0.45,1
2019,05,111,0,1,0.37,1
2019,05,113,0,1,0.45,1
2019,05,115,0,1,0.39,1
2019,05,117,0,1,0.4,1
2019,05,119,0.01,1,0.28,1
2019,05,121,0,1,0.45,1
2019,05,123,0,1,0.42,1
2019,05,125,0.01,1,0.32,1
2019,05,127,0,1,0.49,1
2019,05,129,0,1,0.48,1
2019,05,131,0.01,1,0.35,1
2019,05,133,0,1,0.4,1
2019,05,135,0,1,0.4,1
2019,05,137,0,1,0.45,1
2019,05,139,0,1,0.38,1
2019,05,141,0,1,0.44,1
2019,05,143,0.02,1,0.28,1
2019,05,145,0,1,0.39,1
2019,05,147,0,1,0.49,1
2019,05,149,0,1,0.42,1
2019,06,001,0.1,1,0.17,1
2019,06,003,0,2,0.39,2
2019,06,005,0.01,1,0.35,1
2019,06,007,0.02,1,0.33,1
2019,06,009,0,1,0.36,1
2019,06,011,0,1,0.36,1
2019,06,013,0.05,1,0.19,1
2019,06,015,0.01,1,0.38,1
2019,06,017,0.01,1,0.3,1
2019,06,019,0.03,1,0.33,1
2019,06,021,0,1,0.38,1
2019,06,023,0.01,1,0.35,1
2019,06,025,0.01,1,0.41,1
2019,06,027,0,1,0.32,1
2019,06,029,0.02,1,0.36,1
2019,06,031,0.01,1,0.33,1
2019,06,033,0.01,1,0.37,1
2019,06,035,0,1,0.36,1
2019,06,037,0.08,1,0.23,1
2019,06,039,0.01,1,0.37,1
2019,06,041,0.05,1,0.18,1
2019,06,043,0,1,0.4,1
2019,06,045,0.01,1,0.36,1
2019,06,047,0.01,1,0.36,1
2019,06,049,0,1,0.43,1
2019,06,051,0.01,1,0.37,1
2019,06,053,0.01,1,0.3,1
2019,06,055,0.02,1,0.24,1
2019,06,057,0.01,1,0.31,1
2019,06,059,0.04,1,0.25,1
2019,06,061,0.02,1,0.27,1
2019,06,063,0,1,0.36,1
2019,06,065,0.02,1,0.31,1
2019,06,067,0.04,1,0.24,1
2019,06,069,0.01,1,0.2,1
2019,06,071,0.03,1,0.31,1
2019,06,073,0.04,1,0.24,1
2019,06,075,0.3,1,0.11,1
2019,06,077,0.02,1,0.3,1
2019,06,079,0.01,1,0.27,1
2019,06,081,0.08,1,0.18,1
2019,06,083,0.02,1,0.26,1
2019,06,085,0.06,1,0.16,1
2019,06,087,0.03,1,0.23,1
2019,06,089,0.01,1,0.33,1
2019,06,091,0,2,0.39,2
2019,06,093,0,1,0.41,1
2019,06,095,0.03,1,0.24,1
2019,06,097,0.03,1,0.24,1
2019,06,099,0.02,1,0.31,1
2019,06,101,0.01,1,0.32,1
2019,06,103,0,1,0.42,1
2019,06,105,0,1,0.47,1
2019,06,107,0.01,1,0.39,1
2019,06,109,0.01,1,0.32,1
2019,06,111,0.02,1,0.23,1
2019,06,113,0.03,1,0.25,1
2019,06,115,0.01,1,0.33,1
2019,08,001,0.03,1,0.22,1
2019,08,003,0,1,0.42,1
2019,08,005,0.06,1,0.21,1
2019,08,007,0,1,0.35,1
2019,08,009,0,1,0.51,1
2019,08,011,0,1,0.5,1
2019,08,013,0.03,1,0.2,1
2019,08,014,0.03,1,0.21,1
2019,08,015,0,1,0.31,1
2019,08,017,0,2,0.4,2
2019,08,019,0,1,0.26,1
2019,08,021,0,1,0.52,1
2019,08,023,0,1,0.53,1
2019,08,025,0,1,0.49,1
2019,08,027,0,1,0.36,1
2019,08,029,0,1,0.39,1
2019,08,031,0.08,1,0.18,1
2019,08,033,0,2,0.45,2
2019,08,035,0.02,1,0.24,1
2019,08,037,0.01,1,0.25,1
2019,08,039,0,1,0.29,1
2019,08,041,0.02,1,0.25,1
2019,08,043,0,1,0.32,1
2019,08,045,0.01,1,0.26,1
2019,08,047,0,1,0.27,1
2019,08,049,0,1,0.29,1
2019,08,051,0,1,0.32,1
2019,08,053,0,1,0.39,1
2019,08,055,0,1,0.42,1
2019,08,057,0,1,0.35,1
2019,08,059,0.04,1,0.22,1
2019,08,061,0,1,0.46,1
2019,08,063,0,1,0.37,1
2019,08,065,0,1,0.35,1
2019,08,067,0,1,0.29,1
2019,08,069,0.02,1,0.24,1
2019,08,071,0,1,0.38,1
2019,08,073,0,1,0.39,1
2019,08,075,0,1,0.34,1
2019,08,077,0.01,1,0.29,1
2019,08,079,0,2,0.37,2
2019,08,081,0,1,0.3,1
2019,08,083,0,1,0.36,1
2019,08,085,0,1,0.33,1
2019,08,087,0,1,0.33,1
2019,08,089,0,1,0.4,1
2019,08,091,0,1,0.39,1
2019,08,093,0,1,0.29,1
2019,08,095,0,1,0.37,1
2019,08,097,0.02,1,0.25,1
2019,08,099,0,1,0.4,1
2019,08,101,0.01,1,0.33,1
2019,08,103,0,1,0.33,1
2019,08,105,0,1,0.43,1
2019,08,107,0,1,0.26,1
2019,08,109,0,1,0.47,1
2019,08,111,0,1,0.36,1
2019,08,113,0,1,0.31,1
2019,08,115,0,1,0.42,1
2019,08,117,0,1,0.26,1
2019,08,119,0,1,0.3,1
2019,08,121,0,1,0.38,1
2019,08,123,0.01,1,0.27,1
2019,08,125,0,1,0.37,1
2019,09,001,0.06,1,0.19,1
2019,09,003,0.04,1,0.21,1
2019,09,005,0.01,1,0.23,1
2019,09,007,0.02,1,0.23,1
2019,09,009,0.03,1,0.23,1
2019,09,011,0.01,1,0.24,1
2019,09,013,0.01,1,0.24,1
2019,09,015,0.01,1,0.25,1
2019,10,001,0.01,1,0.3,1
2019,10,003,0.04,1,0.23,1
2019,10,005,0.01,1,0.3,1
2019,11,001,0.3,1,0.12,1
2019,12,001,0.04,1,0.32,1
2019,12,003,0,1,0.31,1
2019,12,005,0.01,1,0.3,1
2019,12,007,0,1,0.37,1
2019,12,009,0.01,1,0.28,1
2019,12,011,0.06,1,0.25,1
2019,12,013,0,1,0.46,1
2019,12,015,0.01,1,0.29,1
2019,12,017,0.01,1,0.34,1
2019,12,019,0.01,1,0.3,1
2019,12,021,0.02,1,0.24,1
2019,12,023,0,1,0.36,1
2019,12,027,0,1,0.45,1
2019,12,029,0,1,0.4,1
2019,12,031,0.02,1,0.26,1
2019,12,033,0.01,1,0.28,1
2019,12,035,0.01,1,0.32,1
2019,12,037,0,1,0.35,1
2019,12,039,0,1,0.35,1
2019,12,041,0,1,0.38,1
2019,12,043,0,1,0.41,1
2019,12,045,0,1,0.36,1
2019,12,047,0,1,0.43,1
2019,12,049,0,1,0.45,1
2019,12,051,0,1,0.41,1
2019,12,053,0.01,1,0.29,1
2019,12,055,0.01,1,0.36,1
2019,12,057,0.03,1,0.27,1
2019,12,059,0,1,0.44,1
2019,12,061,0.01,1,0.29,1
2019,12,063,0,1,0.41,1
2019,12,065,0,1,0.34,1
2019,12,067,0,2,0.4,2
2019,12,069,0.01,1,0.29,1
2019,12,071,0.02,1,0.27,1
2019,12,073,0.02,1,0.29,1
2019,12,075,0,1,0.36,1
2019,12,077,0,1,0.47,1
2019,12,079,0,1,0.45,1
2019,12,081,0.02,1,0.27,1
2019,12,083,0.01,1,0.35,1
2019,12,085,0.01,1,0.29,1
2019,12,086,0.08,1,0.24,1
2019,12,087,0.01,1,0.24,1
2019,12,089,0.01,1,0.3,1
2019,12,091,0.01,1,0.28,1
2019,12,093,0,1,0.4,1
2019,12,095,0.03,1,0.27,1
2019,12,097,0.02,1,0.3,1
2019,12,099,0.04,1,0.26,1
2019,12,101,0.02,1,0.29,1
2019,12,103,0.04,1,0.25,1
2019,12,105,0.01,1,0.33,1
2019,12,107,0,1,0.4,1
2019,12,109,0.01,1,0.3,1
2019,12,111,0.01,1,0.29,1
2019,12,113,0,1,0.32,1
2019,12,115,0.02,1,0.26,1
2019,12,117,0.03,1,0.27,1
2019,12,119,0.01,1,0.24,1
2019,12,121,0,1,0.38,1
2019,12,123,0,1,0.41,1
2019,12,125,0,1,0.36,1
2019,12,127,0.02,1,0.3,1
2019,12,129,0,1,0.36,1
2019,12,131,0,1,0.3,1
2019,12,133,0,1,0.46,1
2019,13,001,0,1,0.44,1
2019,13,003,0,1,0.46,1
2019,13,005,0,1,0.46,1
2019,13,007,0,2,0.49,2
2019,13,009,0,1,0.38,1
2019,13,011,0,1,0.39,1
2019,13,013,0.01,1,0.3,1
2019,13,015,0.01,1,0.28,1
2019,13,017,0,1,0.47,1
2019,13,019,0,1,0.43,1
2019,13,021,0.01,1,0.34,1
2019,13,023,0,1,0.38,1
2019,13,025,0,1,0.36,1
2019,13,027,0,1,0.43,1
2019,13,029,0,1,0.33,1
2019,13,031,0,1,0.35,1
2019,13,033,0,1,0.35,1
2019,13,035,0,1,0.29,1
2019,13,037,0,2,0.49,2
2019,13,039,0,1,0.31,1
2019,13,043,0,1,0.47,1
2019,13,045,0,1,0.28,1
2019,13,047,0.01,1,0.33,1
2019,13,049,0,1,0.42,1
2019,13,051,0.02,1,0.28,1
2019,13,053,0,1,0.33,1
2019,13,055,0,1,0.44,1
2019,13,057,0.01,1,0.29,1
2019,13,059,0.03,1,0.3,1
2019,13,061,0,2,0.63,2
2019,13,063,0.02,1,0.25,1
2019,13,065,0,2,0.54,2
2019,13,067,0.02,1,0.25,1
2019,13,069,0,1,0.42,1
2019,13,071,0,1,0.46,1
2019,13,073,0.01,1,0.36,1
2019,13,075,0,1,0.41,1
2019,13,077,0.01,1,0.29,1
2019,13,079,0,1,0.42,1
2019,13,081,0,1,0.43,1
2019,13,083,0,1,0.33,1
2019,13,085,0.01,1,0.3,1
2019,13,087,0,1,0.41,1
2019,13,089,0.05,1,0.23,1
2019,13,091,0,1,0.43,1
2019,13,093,0,1,0.46,1
2019,13,095,0.01,1,0.33,1
2019,13,097,0.01,1,0.28,1
2019,13,099,0,1,0.54,1
2019,13,101,0,2,0.43,2
2019,13,103,0,1,0.34,1
2019,13,105,0,1,0.44,1
2019,13,107,0,1,0.44,1
2019,13,109,0,1,0.38,1
2019,13,111,0,1,0.37,1
2019,13,113,0.01,1,0.28,1
2019,13,115,0.01,1,0.34,1
2019,13,117,0.01,1,0.3,1
2019,13,119,0,1,0.4,1
2019,13,121,0.05,1,0.23,1
2019,13,123,0,1,0.35,1
2019,13,125,0,1,0.42,1
2019,13,127,0,1,0.32,1
2019,13,129,0,1,0.39,1
2019,13,131,0,1,0.41,1
2019,13,133,0,1,0.34,1
2019,13,135,0.02,1,0.27,1
2019,13,137,0,1,0.37,1
2019,13,139,0.01,1,0.31,1
2019,13,141,0,1,0.4,1
2019,13,143,0,1,0.29,1
2019,13,145,0,1,0.42,1
2019,13,147,0,1,0.39,1
2019,13,149,0,1,0.3,1
2019,13,151,0.01,1,0.29,1
2019,13,153,0.01,1,0.29,1
2019,13,155,0,2,0.46,2
2019,13,157,0.01,1,0.31,1
2019,13,159,0,1,0.31,1
2019,13,161,0,1,0.47,1
2019,13,163,0,1,0.49,1
2019,13,165,0,1,0.56,1
2019,13,167,0,1,0.45,1
2019,13,169,0,1,0.41,1
2019,13,171,0,1,0.29,1
2019,13,173,0,1,0.42,1
2019,13,175,0,1,0.42,1
2019,13,177,0,1,0.41,1
2019,13,179,0.01,1,0.32,1
2019,13,181,0,1,0.35,1
2019,13,183,0,1,0.37,1
2019,13,185,0.01,1,0.38,1
2019,13,187,0,1,0.36,1
2019,13,189,0,1,0.33,1
2019,13,191,0,1,0.36,1
2019,13,193,0,1,0.49,1
2019,13,195,0,1,0.38,1
2019,13,197,0,1,0.39,1
