year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2023,05,115,race-ethnicity,Majority Non-White,NA,NA
2023,05,115,race-ethnicity,Majority White,0.055332,1
2023,05,117,race-ethnicity,All,0.0420561,1
2023,05,117,race-ethnicity,Majority Non-White,NA,NA
2023,05,117,race-ethnicity,Majority White,0.0420561,1
2023,05,119,race-ethnicity,All,0.0406132,1
2023,05,119,race-ethnicity,Majority Non-White,0.0521317,1
2023,05,119,race-ethnicity,Majority White,0.0334674,1
2023,05,121,race-ethnicity,All,0.0998152,1
2023,05,121,race-ethnicity,Majority Non-White,NA,NA
2023,05,121,race-ethnicity,Majority White,0.0998152,1
2023,05,123,race-ethnicity,All,0.0998308,1
2023,05,123,race-ethnicity,Majority Non-White,0.1163311,1
2023,05,123,race-ethnicity,Majority White,0.0486111,1
2023,05,125,race-ethnicity,All,0.0356961,1
2023,05,125,race-ethnicity,Majority Non-White,0.0574713,1
2023,05,125,race-ethnicity,Majority White,0.0352021,1
2023,05,127,race-ethnicity,All,0.1254613,1
2023,05,127,race-ethnicity,Majority Non-White,NA,NA
2023,05,127,race-ethnicity,Majority White,0.1254613,1
2023,05,129,race-ethnicity,All,0.035,1
2023,05,129,race-ethnicity,Majority Non-White,NA,NA
2023,05,129,race-ethnicity,Majority White,0.035,1
2023,05,131,race-ethnicity,All,0.0546777,1
2023,05,131,race-ethnicity,Majority Non-White,0.0758621,1
2023,05,131,race-ethnicity,Majority White,0.0510863,1
2023,05,133,race-ethnicity,All,0.1208054,1
2023,05,133,race-ethnicity,Majority Non-White,0.1328671,1
2023,05,133,race-ethnicity,Majority White,0.0993789,1
2023,05,135,race-ethnicity,All,0.0765217,1
2023,05,135,race-ethnicity,Majority Non-White,NA,NA
2023,05,135,race-ethnicity,Majority White,0.0765217,1
2023,05,137,race-ethnicity,All,0.0534591,1
2023,05,137,race-ethnicity,Majority Non-White,NA,NA
2023,05,137,race-ethnicity,Majority White,0.0534591,1
2023,05,139,race-ethnicity,All,0.0885874,1
2023,05,139,race-ethnicity,Majority Non-White,0.0842105,1
2023,05,139,race-ethnicity,Majority White,0.0889465,1
2023,05,141,race-ethnicity,All,0.0381679,1
2023,05,141,race-ethnicity,Majority Non-White,NA,NA
2023,05,141,race-ethnicity,Majority White,0.0381679,1
2023,05,143,race-ethnicity,All,0.0683463,1
2023,05,143,race-ethnicity,Majority Non-White,0.1074681,1
2023,05,143,race-ethnicity,Majority White,0.0577712,1
2023,05,145,race-ethnicity,All,0.0334021,1
2023,05,145,race-ethnicity,Majority Non-White,NA,NA
2023,05,145,race-ethnicity,Majority White,0.0334021,1
2023,05,147,race-ethnicity,All,0.0582011,1
2023,05,147,race-ethnicity,Majority Non-White,NA,NA
2023,05,147,race-ethnicity,Majority White,0.0535714,1
2023,05,149,race-ethnicity,All,0.0463576,1
2023,05,149,race-ethnicity,Majority Non-White,NA,NA
2023,05,149,race-ethnicity,Majority White,0.0465116,1
2023,06,001,race-ethnicity,All,0.0231784,1
2023,06,001,race-ethnicity,Majority Non-White,0.0248748,1
2023,06,001,race-ethnicity,Majority White,0.0108297,1
2023,06,003,race-ethnicity,All,NA,NA
2023,06,003,race-ethnicity,Majority Non-White,NA,NA
2023,06,003,race-ethnicity,Majority White,NA,NA
2023,06,005,race-ethnicity,All,0.0313695,1
2023,06,005,race-ethnicity,Majority Non-White,NA,NA
2023,06,005,race-ethnicity,Majority White,0.0313936,1
2023,06,007,race-ethnicity,All,0.0342616,1
2023,06,007,race-ethnicity,Majority Non-White,NA,NA
2023,06,007,race-ethnicity,Majority White,0.0341746,1
2023,06,009,race-ethnicity,All,0.0393103,1
2023,06,009,race-ethnicity,Majority Non-White,NA,NA
2023,06,009,race-ethnicity,Majority White,0.0393812,1
2023,06,011,race-ethnicity,All,0.0225035,1
2023,06,011,race-ethnicity,Majority Non-White,0.0221566,1
2023,06,011,race-ethnicity,Majority White,NA,NA
2023,06,013,race-ethnicity,All,0.0363268,1
2023,06,013,race-ethnicity,Majority Non-White,0.0444296,1
2023,06,013,race-ethnicity,Majority White,0.0214088,1
2023,06,015,race-ethnicity,All,0.0401003,1
2023,06,015,race-ethnicity,Majority Non-White,NA,NA
2023,06,015,race-ethnicity,Majority White,0.0415584,1
2023,06,017,race-ethnicity,All,0.037554,1
2023,06,017,race-ethnicity,Majority Non-White,NA,NA
2023,06,017,race-ethnicity,Majority White,0.0374144,1
2023,06,019,race-ethnicity,All,0.0392996,1
2023,06,019,race-ethnicity,Majority Non-White,0.0421161,1
2023,06,019,race-ethnicity,Majority White,0.026,1
2023,06,021,race-ethnicity,All,0.0151163,1
2023,06,021,race-ethnicity,Majority Non-White,0,1
2023,06,021,race-ethnicity,Majority White,0.0162703,1
2023,06,023,race-ethnicity,All,0.0240964,1
2023,06,023,race-ethnicity,Majority Non-White,0.027027,1
2023,06,023,race-ethnicity,Majority White,0.0240662,1
2023,06,025,race-ethnicity,All,0.053443,1
2023,06,025,race-ethnicity,Majority Non-White,0.0531019,1
2023,06,025,race-ethnicity,Majority White,NA,NA
2023,06,027,race-ethnicity,All,0.0235935,1
2023,06,027,race-ethnicity,Majority Non-White,NA,NA
2023,06,027,race-ethnicity,Majority White,0.0218182,1
2023,06,029,race-ethnicity,All,0.042368,1
2023,06,029,race-ethnicity,Majority Non-White,0.0447712,1
2023,06,029,race-ethnicity,Majority White,0.0367495,1
2023,06,031,race-ethnicity,All,0.0346792,1
2023,06,031,race-ethnicity,Majority Non-White,0.0346792,1
2023,06,031,race-ethnicity,Majority White,NA,NA
2023,06,033,race-ethnicity,All,0.0406699,1
2023,06,033,race-ethnicity,Majority Non-White,NA,NA
2023,06,033,race-ethnicity,Majority White,0.0406699,1
2023,06,035,race-ethnicity,All,0.093185,1
2023,06,035,race-ethnicity,Majority Non-White,NA,NA
2023,06,035,race-ethnicity,Majority White,0.0889213,1
2023,06,037,race-ethnicity,All,0.0267373,1
2023,06,037,race-ethnicity,Majority Non-White,0.0286868,1
2023,06,037,race-ethnicity,Majority White,0.0181199,1
2023,06,039,race-ethnicity,All,0.0373408,1
2023,06,039,race-ethnicity,Majority Non-White,0.038563,1
2023,06,039,race-ethnicity,Majority White,0.0350219,1
2023,06,041,race-ethnicity,All,0.009216,1
2023,06,041,race-ethnicity,Majority Non-White,NA,NA
2023,06,041,race-ethnicity,Majority White,0.0092271,1
2023,06,043,race-ethnicity,All,0.0386555,1
2023,06,043,race-ethnicity,Majority Non-White,NA,NA
2023,06,043,race-ethnicity,Majority White,0.0387205,1
2023,06,045,race-ethnicity,All,0.0389747,1
2023,06,045,race-ethnicity,Majority Non-White,0.0357143,1
2023,06,045,race-ethnicity,Majority White,0.0392964,1
2023,06,047,race-ethnicity,All,0.0411885,1
2023,06,047,race-ethnicity,Majority Non-White,0.0412765,1
2023,06,047,race-ethnicity,Majority White,0.03861,1
2023,06,049,race-ethnicity,All,0.0804196,1
2023,06,049,race-ethnicity,Majority Non-White,NA,NA
2023,06,049,race-ethnicity,Majority White,0.0821429,1
2023,06,051,race-ethnicity,All,0.0337662,1
2023,06,051,race-ethnicity,Majority Non-White,NA,NA
2023,06,051,race-ethnicity,Majority White,0.0292553,1
2023,06,053,race-ethnicity,All,0.0618252,1
2023,06,053,race-ethnicity,Majority Non-White,0.0712382,1
2023,06,053,race-ethnicity,Majority White,0.0323822,1
2023,06,055,race-ethnicity,All,0.0260429,1
2023,06,055,race-ethnicity,Majority Non-White,0.0264941,1
2023,06,055,race-ethnicity,Majority White,0.0258017,1
2023,06,057,race-ethnicity,All,0.0278022,1
2023,06,057,race-ethnicity,Majority Non-White,NA,NA
2023,06,057,race-ethnicity,Majority White,0.0278022,1
2023,06,059,race-ethnicity,All,0.0250524,1
2023,06,059,race-ethnicity,Majority Non-White,0.0273784,1
2023,06,059,race-ethnicity,Majority White,0.0204076,1
2023,06,061,race-ethnicity,All,0.0180818,1
2023,06,061,race-ethnicity,Majority Non-White,NA,NA
2023,06,061,race-ethnicity,Majority White,0.0180818,1
2023,06,063,race-ethnicity,All,0.0695518,1
2023,06,063,race-ethnicity,Majority Non-White,NA,NA
2023,06,063,race-ethnicity,Majority White,0.0697674,1
2023,06,065,race-ethnicity,All,0.0352645,1
2023,06,065,race-ethnicity,Majority Non-White,0.0375231,1
2023,06,065,race-ethnicity,Majority White,0.0262312,1
2023,06,067,race-ethnicity,All,0.0336212,1
2023,06,067,race-ethnicity,Majority Non-White,0.0360021,1
2023,06,067,race-ethnicity,Majority White,0.0300053,1
2023,06,069,race-ethnicity,All,0.0635614,1
2023,06,069,race-ethnicity,Majority Non-White,0.0658499,1
2023,06,069,race-ethnicity,Majority White,0.0196078,1
2023,06,071,race-ethnicity,All,0.0377166,1
2023,06,071,race-ethnicity,Majority Non-White,0.037534,1
2023,06,071,race-ethnicity,Majority White,0.03898,1
2023,06,073,race-ethnicity,All,0.0298773,1
2023,06,073,race-ethnicity,Majority Non-White,0.0337283,1
2023,06,073,race-ethnicity,Majority White,0.0247697,1
2023,06,075,race-ethnicity,All,0.0116147,1
2023,06,075,race-ethnicity,Majority Non-White,0.012474,1
2023,06,075,race-ethnicity,Majority White,0.0082061,1
2023,06,077,race-ethnicity,All,0.0320675,1
2023,06,077,race-ethnicity,Majority Non-White,0.0327339,1
2023,06,077,race-ethnicity,Majority White,0.0267994,1
2023,06,079,race-ethnicity,All,0.0227144,1
2023,06,079,race-ethnicity,Majority Non-White,0.027361,1
2023,06,079,race-ethnicity,Majority White,0.0220282,1
2023,06,081,race-ethnicity,All,0.0161929,1
2023,06,081,race-ethnicity,Majority Non-White,0.0182001,1
2023,06,081,race-ethnicity,Majority White,0.0120163,1
2023,06,083,race-ethnicity,All,0.0172414,1
2023,06,083,race-ethnicity,Majority Non-White,0.0205404,1
2023,06,083,race-ethnicity,Majority White,0.0100527,1
2023,06,085,race-ethnicity,All,0.0117224,1
2023,06,085,race-ethnicity,Majority Non-White,0.0120872,1
2023,06,085,race-ethnicity,Majority White,0.0060257,1
2023,06,087,race-ethnicity,All,0.0138382,1
2023,06,087,race-ethnicity,Majority Non-White,0.016767,1
2023,06,087,race-ethnicity,Majority White,0.0126267,1
2023,06,089,race-ethnicity,All,0.0236615,1
2023,06,089,race-ethnicity,Majority Non-White,NA,NA
2023,06,089,race-ethnicity,Majority White,0.0236615,1
2023,06,091,race-ethnicity,All,0.0595238,1
2023,06,091,race-ethnicity,Majority Non-White,NA,NA
2023,06,091,race-ethnicity,Majority White,0.0506329,1
2023,06,093,race-ethnicity,All,0.037448,1
2023,06,093,race-ethnicity,Majority Non-White,NA,NA
2023,06,093,race-ethnicity,Majority White,0.0372977,1
2023,06,095,race-ethnicity,All,0.0384997,1
2023,06,095,race-ethnicity,Majority Non-White,0.042599,1
2023,06,095,race-ethnicity,Majority White,0.0257084,1
2023,06,097,race-ethnicity,All,0.0218896,1
2023,06,097,race-ethnicity,Majority Non-White,0.0229618,1
2023,06,097,race-ethnicity,Majority White,0.0213904,1
2023,06,099,race-ethnicity,All,0.0354482,1
2023,06,099,race-ethnicity,Majority Non-White,0.0356158,1
2023,06,099,race-ethnicity,Majority White,0.0346111,1
2023,06,101,race-ethnicity,All,0.0424837,1
2023,06,101,race-ethnicity,Majority Non-White,0.0443194,1
2023,06,101,race-ethnicity,Majority White,0.0184332,1
2023,06,103,race-ethnicity,All,0.0300493,1
2023,06,103,race-ethnicity,Majority Non-White,0.0125224,1
2023,06,103,race-ethnicity,Majority White,0.0367347,1
2023,06,105,race-ethnicity,All,0.054878,1
2023,06,105,race-ethnicity,Majority Non-White,NA,NA
2023,06,105,race-ethnicity,Majority White,0.0550459,1
2023,06,107,race-ethnicity,All,0.0317508,1
2023,06,107,race-ethnicity,Majority Non-White,0.0319477,1
2023,06,107,race-ethnicity,Majority White,0.0210084,1
2023,06,109,race-ethnicity,All,0.0447154,1
2023,06,109,race-ethnicity,Majority Non-White,NA,NA
2023,06,109,race-ethnicity,Majority White,0.0445487,1
2023,06,111,race-ethnicity,All,0.0198919,1
2023,06,111,race-ethnicity,Majority Non-White,0.0229675,1
2023,06,111,race-ethnicity,Majority White,0.0172449,1
2023,06,113,race-ethnicity,All,0.016383000000000002,1
2023,06,113,race-ethnicity,Majority Non-White,0.0183452,1
2023,06,113,race-ethnicity,Majority White,0.005291,1
2023,06,115,race-ethnicity,All,0.0374737,1
2023,06,115,race-ethnicity,Majority Non-White,0.0454042,1
2023,06,115,race-ethnicity,Majority White,0.0326087,1
2023,08,001,race-ethnicity,All,0,1
2023,08,001,race-ethnicity,Majority Non-White,0,1
2023,08,001,race-ethnicity,Majority White,0,1
2023,08,003,race-ethnicity,All,0,1
2023,08,003,race-ethnicity,Majority Non-White,0,1
2023,08,003,race-ethnicity,Majority White,NA,NA
2023,08,005,race-ethnicity,All,0,1
2023,08,005,race-ethnicity,Majority Non-White,0,1
2023,08,005,race-ethnicity,Majority White,0,1
2023,08,007,race-ethnicity,All,0,1
2023,08,007,race-ethnicity,Majority Non-White,NA,NA
2023,08,007,race-ethnicity,Majority White,0,1
2023,08,009,race-ethnicity,All,0,1
2023,08,009,race-ethnicity,Majority Non-White,NA,NA
2023,08,009,race-ethnicity,Majority White,0,1
2023,08,011,race-ethnicity,All,0,1
2023,08,011,race-ethnicity,Majority Non-White,0,1
2023,08,011,race-ethnicity,Majority White,NA,NA
2023,08,013,race-ethnicity,All,0,1
2023,08,013,race-ethnicity,Majority Non-White,NA,NA
2023,08,013,race-ethnicity,Majority White,0,1
2023,08,014,race-ethnicity,All,0,1
2023,08,014,race-ethnicity,Majority Non-White,NA,NA
2023,08,014,race-ethnicity,Majority White,0,1
2023,08,015,race-ethnicity,All,0,1
2023,08,015,race-ethnicity,Majority Non-White,NA,NA
2023,08,015,race-ethnicity,Majority White,0,1
2023,08,017,race-ethnicity,All,0,1
2023,08,017,race-ethnicity,Majority Non-White,NA,NA
2023,08,017,race-ethnicity,Majority White,0,1
2023,08,019,race-ethnicity,All,0,1
2023,08,019,race-ethnicity,Majority Non-White,NA,NA
2023,08,019,race-ethnicity,Majority White,0,1
2023,08,021,race-ethnicity,All,0,1
2023,08,021,race-ethnicity,Majority Non-White,0,1
2023,08,021,race-ethnicity,Majority White,0,1
2023,08,023,race-ethnicity,All,0,1
2023,08,023,race-ethnicity,Majority Non-White,0,1
2023,08,023,race-ethnicity,Majority White,NA,NA
2023,08,025,race-ethnicity,All,0,1
2023,08,025,race-ethnicity,Majority Non-White,NA,NA
2023,08,025,race-ethnicity,Majority White,0,1
2023,08,027,race-ethnicity,All,0,1
2023,08,027,race-ethnicity,Majority Non-White,NA,NA
2023,08,027,race-ethnicity,Majority White,0,1
2023,08,029,race-ethnicity,All,0,1
2023,08,029,race-ethnicity,Majority Non-White,NA,NA
2023,08,029,race-ethnicity,Majority White,0,1
2023,08,031,race-ethnicity,All,1.865e-4,1
2023,08,031,race-ethnicity,Majority Non-White,0.00025090000000000003,1
2023,08,031,race-ethnicity,Majority White,1.486e-4,1
2023,08,033,race-ethnicity,All,0,1
2023,08,033,race-ethnicity,Majority Non-White,NA,NA
2023,08,033,race-ethnicity,Majority White,0,1
2023,08,035,race-ethnicity,All,0,1
2023,08,035,race-ethnicity,Majority Non-White,NA,NA
2023,08,035,race-ethnicity,Majority White,0,1
2023,08,037,race-ethnicity,All,0,1
2023,08,037,race-ethnicity,Majority Non-White,0,1
2023,08,037,race-ethnicity,Majority White,0,1
2023,08,039,race-ethnicity,All,0,1
2023,08,039,race-ethnicity,Majority Non-White,NA,NA
2023,08,039,race-ethnicity,Majority White,0,1
2023,08,041,race-ethnicity,All,4.55e-5,1
2023,08,041,race-ethnicity,Majority Non-White,0,1
2023,08,041,race-ethnicity,Majority White,5.18e-5,1
2023,08,043,race-ethnicity,All,0,1
2023,08,043,race-ethnicity,Majority Non-White,NA,NA
2023,08,043,race-ethnicity,Majority White,0,1
2023,08,045,race-ethnicity,All,0,1
2023,08,045,race-ethnicity,Majority Non-White,NA,NA
2023,08,045,race-ethnicity,Majority White,0,1
2023,08,047,race-ethnicity,All,0,1
2023,08,047,race-ethnicity,Majority Non-White,NA,NA
2023,08,047,race-ethnicity,Majority White,0,1
2023,08,049,race-ethnicity,All,0,1
2023,08,049,race-ethnicity,Majority Non-White,NA,NA
2023,08,049,race-ethnicity,Majority White,0,1
2023,08,051,race-ethnicity,All,0,1
2023,08,051,race-ethnicity,Majority Non-White,NA,NA
2023,08,051,race-ethnicity,Majority White,0,1
2023,08,053,race-ethnicity,All,NA,NA
2023,08,053,race-ethnicity,Majority Non-White,NA,NA
2023,08,053,race-ethnicity,Majority White,NA,NA
2023,08,055,race-ethnicity,All,0,1
2023,08,055,race-ethnicity,Majority Non-White,NA,NA
2023,08,055,race-ethnicity,Majority White,0,1
2023,08,057,race-ethnicity,All,NA,NA
2023,08,057,race-ethnicity,Majority Non-White,NA,NA
2023,08,057,race-ethnicity,Majority White,NA,NA
2023,08,059,race-ethnicity,All,0,1
2023,08,059,race-ethnicity,Majority Non-White,NA,NA
2023,08,059,race-ethnicity,Majority White,0,1
2023,08,061,race-ethnicity,All,0,1
2023,08,061,race-ethnicity,Majority Non-White,NA,NA
2023,08,061,race-ethnicity,Majority White,0,1
2023,08,063,race-ethnicity,All,0,1
2023,08,063,race-ethnicity,Majority Non-White,NA,NA
2023,08,063,race-ethnicity,Majority White,0,1
2023,08,065,race-ethnicity,All,0,1
2023,08,065,race-ethnicity,Majority Non-White,NA,NA
2023,08,065,race-ethnicity,Majority White,0,1
2023,08,067,race-ethnicity,All,0,1
2023,08,067,race-ethnicity,Majority Non-White,NA,NA
2023,08,067,race-ethnicity,Majority White,0,1
2023,08,069,race-ethnicity,All,0,1
2023,08,069,race-ethnicity,Majority Non-White,NA,NA
2023,08,069,race-ethnicity,Majority White,0,1
2023,08,071,race-ethnicity,All,0,1
2023,08,071,race-ethnicity,Majority Non-White,NA,NA
2023,08,071,race-ethnicity,Majority White,0,1
2023,08,073,race-ethnicity,All,0,1
2023,08,073,race-ethnicity,Majority Non-White,NA,NA
2023,08,073,race-ethnicity,Majority White,0,1
2023,08,075,race-ethnicity,All,0,1
2023,08,075,race-ethnicity,Majority Non-White,NA,NA
2023,08,075,race-ethnicity,Majority White,0,1
2023,08,077,race-ethnicity,All,0,1
2023,08,077,race-ethnicity,Majority Non-White,NA,NA
2023,08,077,race-ethnicity,Majority White,0,1
2023,08,079,race-ethnicity,All,NA,NA
2023,08,079,race-ethnicity,Majority Non-White,NA,NA
2023,08,079,race-ethnicity,Majority White,NA,NA
2023,08,081,race-ethnicity,All,0,1
2023,08,081,race-ethnicity,Majority Non-White,NA,NA
2023,08,081,race-ethnicity,Majority White,0,1
2023,08,083,race-ethnicity,All,0,1
2023,08,083,race-ethnicity,Majority Non-White,NA,NA
2023,08,083,race-ethnicity,Majority White,0,1
2023,08,085,race-ethnicity,All,0,1
2023,08,085,race-ethnicity,Majority Non-White,NA,NA
2023,08,085,race-ethnicity,Majority White,0,1
2023,08,087,race-ethnicity,All,0,1
2023,08,087,race-ethnicity,Majority Non-White,0,1
2023,08,087,race-ethnicity,Majority White,0,1
2023,08,089,race-ethnicity,All,0,1
2023,08,089,race-ethnicity,Majority Non-White,0,1
2023,08,089,race-ethnicity,Majority White,0,1
2023,08,091,race-ethnicity,All,0,1
2023,08,091,race-ethnicity,Majority Non-White,NA,NA
2023,08,091,race-ethnicity,Majority White,0,1
2023,08,093,race-ethnicity,All,0,1
2023,08,093,race-ethnicity,Majority Non-White,NA,NA
2023,08,093,race-ethnicity,Majority White,0,1
2023,08,095,race-ethnicity,All,0,1
2023,08,095,race-ethnicity,Majority Non-White,NA,NA
2023,08,095,race-ethnicity,Majority White,0,1
2023,08,097,race-ethnicity,All,0,1
2023,08,097,race-ethnicity,Majority Non-White,0,1
2023,08,097,race-ethnicity,Majority White,0,1
2023,08,099,race-ethnicity,All,0,1
2023,08,099,race-ethnicity,Majority Non-White,NA,NA
2023,08,099,race-ethnicity,Majority White,0,1
2023,08,101,race-ethnicity,All,1.954e-4,1
2023,08,101,race-ethnicity,Majority Non-White,3.312e-4,1
2023,08,101,race-ethnicity,Majority White,0,1
2023,08,103,race-ethnicity,All,0,1
2023,08,103,race-ethnicity,Majority Non-White,NA,NA
2023,08,103,race-ethnicity,Majority White,0,1
2023,08,105,race-ethnicity,All,0,1
2023,08,105,race-ethnicity,Majority Non-White,0,1
2023,08,105,race-ethnicity,Majority White,0,1
2023,08,107,race-ethnicity,All,0.001224,1
2023,08,107,race-ethnicity,Majority Non-White,NA,NA
2023,08,107,race-ethnicity,Majority White,0.001224,1
2023,08,109,race-ethnicity,All,0,1
2023,08,109,race-ethnicity,Majority Non-White,0,1
2023,08,109,race-ethnicity,Majority White,0,1
2023,08,111,race-ethnicity,All,NA,NA
2023,08,111,race-ethnicity,Majority Non-White,NA,NA
2023,08,111,race-ethnicity,Majority White,NA,NA
2023,08,113,race-ethnicity,All,0,1
2023,08,113,race-ethnicity,Majority Non-White,NA,NA
2023,08,113,race-ethnicity,Majority White,0,1
2023,08,115,race-ethnicity,All,0,1
2023,08,115,race-ethnicity,Majority Non-White,NA,NA
2023,08,115,race-ethnicity,Majority White,0,1
2023,08,117,race-ethnicity,All,0,1
2023,08,117,race-ethnicity,Majority Non-White,NA,NA
2023,08,117,race-ethnicity,Majority White,0,1
