year,state,county,pctl_20,pctl_50,pctl_80
2018,48,007,21882.90,52782.35,109748.8
2018,48,009,26340.52,60785.82,104551.6
2018,48,011,22288.13,48719.83,99283.51
2018,48,013,21882.90,52681.04,107084.4
2018,48,015,22389.44,55720.33,110427.6
2018,48,017,18651.12,44778.89,90874.80
2018,48,019,21882.90,52681.04,107084.4
2018,48,021,23706.47,58759.63,119545.4
2018,48,023,26340.52,60785.82,104551.6
2018,48,025,21882.90,52782.35,109748.8
2018,48,027,24314.33,55720.33,101309.7
2018,48,029,21781.59,54707.24,106375.2
2018,48,031,33229.58,69397.14,137781.2
2018,48,033,18235.75,46298.53,98270.41
2018,48,035,20261.94,46805.08,95636.36
2018,48,037,14487.29,44576.27,93204.92
2018,48,039,30494.22,72233.82,137376.0
2018,48,041,18235.75,50452.23,112453.8
2018,48,043,23098.61,52681.04,101309.7
2018,48,045,22288.13,48719.83,99283.51
2018,48,047,14183.36,36714.64,81047.76
2018,48,049,23382.28,49641.75,97358.62
2018,48,051,21072.42,52681.04,109414.5
2018,48,053,24516.95,53288.90,96244.21
2018,48,055,23706.47,58759.63,119545.4
2018,48,057,21275.04,50695.37,105362.1
2018,48,059,23382.28,49641.75,97358.62
2018,48,061,15196.45,38497.69,80034.66
2018,48,063,20464.56,50553.54,99283.51
2018,48,065,22288.13,48719.83,99283.51
2018,48,067,14487.29,44576.27,93204.92
2018,48,069,22288.13,48719.83,99283.51
2018,48,071,25327.42,57746.53,127346.3
2018,48,073,22288.13,49641.75,101714.9
2018,48,075,22288.13,48719.83,99283.51
2018,48,077,26340.52,60785.82,104551.6
2018,48,079,18651.12,44778.89,90874.80
2018,48,081,18235.75,46298.53,98270.41
2018,48,083,23382.28,49641.75,97358.62
2018,48,085,44576.27,96244.21,179318.2
2018,48,087,22288.13,48719.83,99283.51
2018,48,089,22389.44,55720.33,110427.6
2018,48,091,37484.59,76488.82,143859.8
2018,48,093,23382.28,49641.75,97358.62
2018,48,095,18235.75,46298.53,98270.41
2018,48,097,24314.33,50857.47,98574.34
2018,48,099,24516.95,53288.90,96244.21
2018,48,101,26340.52,60785.82,104551.6
2018,48,103,23098.61,52681.04,101309.7
2018,48,105,18235.75,46298.53,98270.41
2018,48,107,18651.12,44778.89,90874.80
2018,48,109,23098.61,52681.04,101309.7
2018,48,111,22288.13,48719.83,99283.51
2018,48,113,27353.62,59772.72,121571.6
2018,48,115,18235.75,46298.53,98270.41
2018,48,117,22288.13,48719.83,99283.51
2018,48,119,20748.23,50046.99,94218.02
2018,48,121,39510.78,88139.44,165459.0
2018,48,123,25530.04,60785.82,112453.8
2018,48,125,18651.12,44778.89,90874.80
2018,48,127,15196.45,39510.78,83073.95
2018,48,129,22288.13,48719.83,99283.51
2018,48,131,13778.12,34293.33,70916.79
2018,48,133,23382.28,49641.75,97358.62
2018,48,135,28974.57,63825.11,124307.0
2018,48,137,15196.45,39510.78,83073.95
2018,48,139,37484.59,79528.11,135755.0
2018,48,141,17222.65,44576.27,92698.38
2018,48,143,20768.49,50350.92,107388.3
2018,48,145,20261.94,46805.08,95636.36
2018,48,147,24314.33,50857.47,98574.34
2018,48,149,23706.47,58759.63,119545.4
2018,48,151,23382.28,49641.75,97358.62
2018,48,153,18651.12,44778.89,90874.80
2018,48,155,26340.52,60785.82,104551.6
2018,48,157,43563.17,93204.92,179115.5
2018,48,159,20748.23,50046.99,94218.02
2018,48,161,20261.94,46805.08,95636.36
2018,48,163,21882.90,52681.04,107084.4
2018,48,165,23098.61,52681.04,101309.7
2018,48,167,28771.95,75982.27,143454.5
2018,48,169,18651.12,44778.89,90874.80
2018,48,171,33229.58,69397.14,137781.2
2018,48,173,18235.75,46298.53,98270.41
2018,48,175,25530.04,60785.82,112453.8
2018,48,177,25530.04,60785.82,112453.8
2018,48,179,22288.13,48719.83,99283.51
2018,48,181,24314.33,50857.47,98574.34
2018,48,183,23098.61,51667.95,111440.7
2018,48,185,21072.42,52681.04,109414.5
2018,48,187,35458.39,73956.08,135755.0
2018,48,189,18651.12,44778.89,90874.80
2018,48,191,22288.13,48719.83,99283.51
2018,48,193,24516.95,53288.90,96244.21
2018,48,195,22288.13,48719.83,99283.51
2018,48,197,26340.52,60785.82,104551.6
2018,48,199,23199.92,53998.07,109414.5
2018,48,201,25327.42,60785.82,126637.1
2018,48,203,20707.70,47615.56,100195.3
2018,48,205,22288.13,48719.83,99283.51
2018,48,207,23382.28,49641.75,97358.62
2018,48,209,26340.52,65851.30,117620.6
2018,48,211,22288.13,48719.83,99283.51
2018,48,213,17222.65,44525.61,95231.12
2018,48,215,14183.36,38497.69,83276.57
2018,48,217,20261.94,46805.08,95636.36
2018,48,219,18651.12,44778.89,90874.80
2018,48,221,20768.49,50350.92,107388.3
2018,48,223,20748.23,50046.99,94218.02
2018,48,225,16209.55,43563.17,96244.21
2018,48,227,18235.75,46298.53,98270.41
2018,48,229,23098.61,52681.04,101309.7
2018,48,231,30392.91,74766.56,141884.2
2018,48,233,22288.13,48719.83,99283.51
2018,48,235,18235.75,46298.53,98270.41
2018,48,237,26340.52,60785.82,104551.6
2018,48,239,25530.04,60785.82,112453.8
2018,48,241,19451.46,42550.07,85606.70
2018,48,243,23098.61,52681.04,101309.7
2018,48,245,18235.75,45589.36,102322.8
2018,48,247,13778.12,34293.33,70916.79
2018,48,249,14183.36,36714.64,81047.76
2018,48,251,32723.03,63825.11,116810.1
2018,48,253,23382.28,49641.75,97358.62
2018,48,255,25530.04,60785.82,112453.8
2018,48,257,27151.00,64939.52,121571.6
2018,48,259,33229.58,69397.14,137781.2
2018,48,261,14183.36,36714.64,81047.76
2018,48,263,23382.28,49641.75,97358.62
2018,48,265,33229.58,69397.14,137781.2
2018,48,267,18235.75,46298.53,98270.41
2018,48,269,18651.12,44778.89,90874.80
2018,48,271,15196.45,39510.78,83073.95
2018,48,273,14183.36,36714.64,81047.76
2018,48,275,23382.28,49641.75,97358.62
2018,48,277,20748.23,50046.99,94218.02
2018,48,279,18651.12,44778.89,90874.80
2018,48,281,24516.95,53288.90,96244.21
2018,48,283,15196.45,39510.78,83073.95
2018,48,285,25530.04,60785.82,112453.8
2018,48,287,23706.47,58759.63,119545.4
2018,48,289,21072.42,52681.04,109414.5
2018,48,291,25327.42,57746.53,127346.3
2018,48,293,20261.94,46805.08,95636.36
2018,48,295,22288.13,48719.83,99283.51
2018,48,297,13778.12,34293.33,70916.79
2018,48,299,24516.95,53288.90,96244.21
2018,48,301,23098.61,52681.04,101309.7
2018,48,303,20059.32,50654.85,102322.8
2018,48,305,18651.12,44778.89,90874.80
2018,48,307,18235.75,46298.53,98270.41
2018,48,309,18539.68,50654.85,101309.7
2018,48,311,13778.12,34293.33,70916.79
2018,48,313,21072.42,52681.04,109414.5
2018,48,315,20707.70,47615.56,100195.3
2018,48,317,18235.75,46298.53,98270.41
2018,48,319,18235.75,46298.53,98270.41
2018,48,321,22389.44,55720.33,110427.6
2018,48,323,15196.45,39510.78,83073.95
2018,48,325,21882.90,52681.04,107084.4
2018,48,327,18235.75,46298.53,98270.41
2018,48,329,36167.56,81047.76,145886.0
2018,48,331,21072.42,52681.04,109414.5
2018,48,333,24516.95,53288.90,96244.21
2018,48,335,23382.28,49641.75,97358.62
2018,48,337,26340.52,60785.82,104551.6
2018,48,339,37079.35,75982.27,160069.3
2018,48,341,22288.13,48719.83,99283.51
2018,48,343,20748.23,50046.99,94218.02
2018,48,345,18651.12,44778.89,90874.80
2018,48,347,20160.63,47615.56,89861.70
2018,48,349,20261.94,46805.08,95636.36
2018,48,351,19451.46,42550.07,85606.70
2018,48,353,23382.28,49641.75,97358.62
2018,48,355,22997.30,52681.04,103457.5
2018,48,357,22288.13,48719.83,99283.51
2018,48,359,22288.13,48719.83,99283.51
2018,48,361,23199.92,53998.07,109414.5
2018,48,363,20768.49,50350.92,107388.3
2018,48,365,22288.13,49641.75,101714.9
2018,48,367,36674.11,70916.79,144771.6
2018,48,369,22288.13,48719.83,99283.51
2018,48,371,23098.61,52681.04,101309.7
2018,48,373,16209.55,43563.17,96244.21
2018,48,375,16209.55,40523.88,77501.92
2018,48,377,23098.61,52681.04,101309.7
2018,48,379,20464.56,50553.54,99283.51
2018,48,381,32115.17,68890.60,122584.7
2018,48,383,18235.75,46298.53,98270.41
2018,48,385,15196.45,39510.78,83073.95
2018,48,387,20748.23,50046.99,94218.02
2018,48,389,23098.61,52681.04,101309.7
2018,48,391,21882.90,52782.35,109748.8
2018,48,393,22288.13,48719.83,99283.51
2018,48,395,21072.42,52681.04,109414.5
2018,48,397,30392.91,74766.56,141884.2
2018,48,399,23382.28,49641.75,97358.62
2018,48,401,22288.13,49641.75,101714.9
2018,48,403,19451.46,42550.07,85606.70
2018,48,405,19451.46,42550.07,85606.70
2018,48,407,16209.55,43563.17,96244.21
2018,48,409,21882.90,52782.35,109748.8
2018,48,411,24516.95,53288.90,96244.21
2018,48,413,18235.75,46298.53,98270.41
2018,48,415,23382.28,49641.75,97358.62
2018,48,417,23382.28,49641.75,97358.62
2018,48,419,19451.46,42550.07,85606.70
2018,48,421,22288.13,48719.83,99283.51
2018,48,423,23706.47,57888.36,119545.4
2018,48,425,20768.49,50350.92,107388.3
2018,48,427,13778.12,34293.33,70916.79
2018,48,429,23382.28,49641.75,97358.62
2018,48,431,18235.75,46298.53,98270.41
2018,48,433,23382.28,49641.75,97358.62
2018,48,435,18235.75,46298.53,98270.41
2018,48,437,22288.13,48719.83,99283.51
2018,48,439,30392.91,65972.88,131702.6
2018,48,441,24314.33,47412.94,99891.36
2018,48,443,23098.61,52681.04,101309.7
2018,48,445,18651.12,44778.89,90874.80
2018,48,447,23382.28,49641.75,97358.62
2018,48,449,20748.23,50046.99,94218.02
2018,48,451,23301.23,51667.95,101309.7
2018,48,453,31811.25,75475.73,155003.8
2018,48,455,16209.55,43563.17,96244.21
2018,48,457,19451.46,42550.07,85606.70
2018,48,459,20707.70,47615.56,100195.3
2018,48,461,18235.75,46298.53,98270.41
2018,48,463,15196.45,39510.78,83073.95
2018,48,465,15196.45,39510.78,83073.95
2018,48,467,20464.56,50553.54,99283.51
2018,48,469,21275.04,50695.37,105362.1
2018,48,471,16209.55,43563.17,96244.21
2018,48,473,22389.44,55720.33,110427.6
2018,48,475,23098.61,52681.04,101309.7
2018,48,477,21072.42,52681.04,109414.5
2018,48,479,17222.65,47615.56,92799.69
2018,48,481,22389.44,55720.33,110427.6
2018,48,483,22288.13,48719.83,99283.51
2018,48,485,17708.94,45589.36,97156.00
2018,48,487,26340.52,60785.82,104551.6
2018,48,489,14183.36,36714.64,81047.76
2018,48,491,42854.00,87835.51,151964.5
2018,48,493,25530.04,60785.82,112453.8
2018,48,495,23098.61,52681.04,101309.7
2018,48,497,26340.52,60785.82,104551.6
2018,48,499,20464.56,50553.54,99283.51
2018,48,501,18651.12,44778.89,90874.80
2018,48,503,26340.52,60785.82,104551.6
2018,48,505,13778.12,34293.33,70916.79
2018,48,507,15196.45,39510.78,83073.95
2018,49,001,25530.04,54707.24,97156.00
2018,49,003,34445.30,70916.79,119829.1
2018,49,005,28771.95,66864.40,130689.5
2018,49,007,27657.55,61089.75,105362.1
2018,49,009,27657.55,61089.75,105362.1
2018,49,011,43563.17,87126.34,138389.1
2018,49,013,27657.55,61089.75,105362.1
2018,49,015,27657.55,61089.75,105362.1
2018,49,017,25530.04,54707.24,97156.00
2018,49,019,27657.55,61089.75,105362.1
2018,49,021,25530.04,54707.24,97156.00
2018,49,023,25530.04,54707.24,97156.00
2018,49,025,25530.04,54707.24,97156.00
2018,49,027,25530.04,54707.24,97156.00
2018,49,029,28771.95,66864.40,130689.5
2018,49,031,25530.04,54707.24,97156.00
2018,49,033,28771.95,66864.40,130689.5
2018,49,035,35661.01,72942.98,137781.2
2018,49,037,27657.55,61089.75,105362.1
2018,49,039,25530.04,54707.24,97156.00
2018,49,041,25530.04,54707.24,97156.00
2018,49,043,28771.95,66864.40,130689.5
2018,49,045,34445.30,70916.79,119829.1
2018,49,047,27657.55,61089.75,105362.1
2018,49,049,37231.31,74158.70,127447.6
2018,49,051,27657.55,61089.75,105362.1
2018,49,053,25327.42,54707.24,109414.5
2018,49,055,25530.04,54707.24,97156.00
2018,49,057,32723.03,70916.79,111136.7
2018,50,001,26340.52,57746.53,116506.2
2018,50,003,26340.52,57746.53,116506.2
2018,50,005,23301.23,53795.45,99283.51
2018,50,007,28366.72,71828.58,127650.2
2018,50,009,23301.23,53795.45,99283.51
2018,50,011,28366.72,71828.58,127650.2
2018,50,013,28366.72,71828.58,127650.2
2018,50,015,23301.23,53795.45,99283.51
2018,50,017,23098.61,58759.63,105159.5
2018,50,019,23301.23,53795.45,99283.51
2018,50,021,26340.52,57746.53,116506.2
2018,50,023,23301.23,53795.45,99283.51
2018,50,025,23098.61,58759.63,105159.5
2018,50,027,23098.61,58759.63,105159.5
2018,51,001,20565.87,55720.33,114378.7
2018,51,003,27049.69,75982.27,146899.1
2018,51,005,26340.52,59772.72,119717.7
2018,51,007,20059.32,46906.39,86113.24
2018,51,009,28062.79,59671.41,109819.7
2018,51,011,28062.79,59671.41,109819.7
2018,51,013,54099.38,126637.1,222881.3
2018,51,015,22693.37,51161.40,99283.51
2018,51,017,22693.37,51161.40,99283.51
2018,51,019,28062.79,59671.41,109819.7
2018,51,021,17830.51,40523.88,82060.86
2018,51,023,26340.52,59772.72,119717.7
2018,51,025,20059.32,46906.39,86113.24
2018,51,027,14791.22,37484.59,78211.09
2018,51,029,20059.32,46906.39,86113.24
2018,51,031,20261.94,49246.65,93914.09
2018,51,033,44576.27,86113.24,151964.5
2018,51,035,17830.51,40523.88,82060.86
2018,51,036,35053.16,79021.57,143859.8
2018,51,037,20059.32,46906.39,86113.24
2018,51,041,38902.92,79021.57,141124.4
2018,51,043,35053.16,74766.56,146899.1
2018,51,045,26340.52,59772.72,119717.7
2018,51,047,37991.14,81047.76,146899.1
2018,51,049,20059.32,46906.39,86113.24
2018,51,051,14791.22,37484.59,78211.09
2018,51,053,21781.59,48527.35,95940.29
2018,51,057,20565.87,55720.33,114378.7
2018,51,059,55821.64,121571.6,226933.7
2018,51,061,37991.14,81047.76,146899.1
2018,51,063,16918.72,51667.95,94218.02
2018,51,065,30392.91,78312.40,135755.0
2018,51,067,26340.52,59772.72,119717.7
2018,51,069,35053.16,74766.56,146899.1
2018,51,071,16918.72,51667.95,94218.02
2018,51,073,20565.87,55720.33,114378.7
2018,51,075,35053.16,79021.57,143859.8
2018,51,077,17830.51,40523.88,82060.86
2018,51,079,24314.33,74563.94,156118.2
2018,51,081,21781.59,48527.35,95940.29
2018,51,083,20059.32,46906.39,86113.24
2018,51,085,35053.16,79021.57,143859.8
2018,51,087,32723.03,70410.24,131702.6
2018,51,089,13778.12,37180.66,75982.27
2018,51,091,22693.37,51161.40,99283.51
2018,51,093,24820.88,62812.01,129169.9
2018,51,095,37180.66,79832.04,156016.9
2018,51,097,20565.87,55720.33,114378.7
2018,51,099,44576.27,86113.24,151964.5
2018,51,101,35053.16,79021.57,143859.8
2018,51,103,20565.87,55720.33,114378.7
2018,51,105,14791.22,37484.59,78211.09
2018,51,107,65040.83,141833.6,246182.6
2018,51,109,30392.91,78312.40,135755.0
2018,51,111,20059.32,46906.39,86113.24
2018,51,113,37991.14,81047.76,146899.1
2018,51,115,20565.87,55720.33,114378.7
2018,51,117,20059.32,46906.39,86113.24
2018,51,119,20565.87,55720.33,114378.7
2018,51,121,16918.72,51667.95,94218.02
2018,51,125,30392.91,78312.40,135755.0
2018,51,127,35053.16,79021.57,143859.8
2018,51,131,20565.87,55720.33,114378.7
2018,51,133,20565.87,55720.33,114378.7
2018,51,135,20059.32,46906.39,86113.24
2018,51,137,37991.14,81047.76,146899.1
2018,51,139,25327.42,57766.79,101613.6
2018,51,141,13778.12,37180.66,75982.27
2018,51,143,13778.12,37180.66,75982.27
2018,51,145,35053.16,79021.57,143859.8
2018,51,147,20059.32,46906.39,86113.24
2018,51,149,21781.59,48527.35,95940.29
2018,51,153,50654.85,106375.2,189449.1
2018,51,155,16918.72,51667.95,94218.02
2018,51,157,37991.14,81047.76,146899.1
2018,51,159,20565.87,55720.33,114378.7
2018,51,161,26036.59,57949.15,117924.5
2018,51,163,22693.37,51161.40,99283.51
2018,51,165,20261.94,52579.73,102322.8
2018,51,167,14791.22,37484.59,78211.09
2018,51,169,14791.22,37484.59,78211.09
2018,51,171,25327.42,57766.79,101613.6
2018,51,173,17830.51,40523.88,82060.86
2018,51,175,24820.88,62812.01,129169.9
2018,51,177,44576.27,86113.24,151964.5
2018,51,179,50654.85,101309.7,169491.1
2018,51,181,21781.59,48527.35,95940.29
2018,51,183,21781.59,48527.35,95940.29
2018,51,185,14791.22,37484.59,78211.09
2018,51,187,25327.42,57766.79,101613.6
2018,51,191,17830.51,40523.88,82060.86
2018,51,193,20565.87,55720.33,114378.7
2018,51,195,14791.22,37484.59,78211.09
2018,51,197,17830.51,40523.88,82060.86
2018,51,199,37180.66,79832.04,156016.9
2018,51,510,43563.17,99577.30,190968.8
2018,51,520,17830.51,40523.88,82060.86
2018,51,530,22693.37,51161.40,99283.51
2018,51,540,24314.33,74563.94,156118.2
2018,51,550,35458.39,79021.57,132746.1
2018,51,570,21781.59,48527.35,95940.29
2018,51,580,26340.52,59772.72,119717.7
2018,51,590,13778.12,37180.66,75982.27
2018,51,595,21781.59,48527.35,95940.29
2018,51,600,68991.91,136768.1,214776.6
2018,51,610,73956.08,163716.5,324302.5
2018,51,620,24820.88,62812.01,129169.9
2018,51,630,50654.85,101309.7,169491.1
2018,51,640,17830.51,40523.88,82060.86
2018,51,650,21477.66,55720.33,97257.31
2018,51,660,20261.94,52579.73,102322.8
2018,51,670,21781.59,48527.35,95940.29
2018,51,678,22693.37,51161.40,99283.51
2018,51,680,20261.94,49246.65,93914.09
2018,51,683,40827.81,81959.55,153180.3
2018,51,685,40827.81,81959.55,153180.3
2018,51,690,13778.12,37180.66,75982.27
2018,51,700,21811.98,48628.66,96750.76
2018,51,710,20261.94,48122.11,91178.73
2018,51,720,14791.22,37484.59,78211.09
2018,51,730,21781.59,48527.35,95940.29
2018,51,735,37180.66,79832.04,156016.9
2018,51,740,18134.44,49033.89,94319.33
2018,51,750,16918.72,51667.95,94218.02
2018,51,760,20059.32,48628.66,101309.7
2018,51,770,18235.75,45589.36,96244.21
2018,51,775,18235.75,45589.36,96244.21
2018,51,790,22693.37,51161.40,99283.51
2018,51,800,24820.88,62812.01,129169.9
2018,51,810,39510.78,76488.82,136768.1
2018,51,820,22693.37,51161.40,99283.51
2018,51,830,37180.66,79832.04,156016.9
2018,51,840,35053.16,74766.56,146899.1
2018,53,001,14183.36,42550.07,87298.57
2018,53,003,14183.36,42550.07,87298.57
2018,53,005,30392.91,65952.61,126637.1
2018,53,007,28366.72,60887.13,111440.7
2018,53,009,23321.49,60471.76,109748.8
2018,53,011,35458.39,74563.94,136849.1
2018,53,013,14183.36,42550.07,87298.57
2018,53,015,23402.54,53552.31,102322.8
2018,53,017,28366.72,60887.13,111440.7
2018,53,019,23098.61,48628.66,91178.73
2018,53,021,31406.01,66864.40,124610.9
2018,53,023,14183.36,42550.07,87298.57
2018,53,025,23301.23,57239.98,101309.7
2018,53,027,20261.94,52275.81,91178.73
2018,53,029,33533.51,69903.69,121571.6
2018,53,031,23321.49,60471.76,109748.8
2018,53,033,40523.88,94015.40,185396.8
2018,53,035,35762.32,76488.82,139635.2
2018,53,037,23301.23,57239.98,101309.7
2018,53,039,26441.83,59671.41,112251.1
2018,53,041,26441.83,59671.41,112251.1
2018,53,043,14183.36,42550.07,87298.57
2018,53,045,20261.94,52275.81,91178.73
2018,53,047,23098.61,48628.66,91178.73
2018,53,049,23402.54,53552.31,102322.8
2018,53,051,23098.61,48628.66,91178.73
2018,53,053,36268.87,75982.27,133019.6
2018,53,055,33533.51,69903.69,121571.6
2018,53,057,33533.51,69903.69,121571.6
2018,53,059,26441.83,59671.41,112251.1
2018,53,061,40523.88,87126.34,151984.8
2018,53,063,24922.19,60785.82,110022.3
2018,53,065,23098.61,48628.66,91178.73
2018,53,067,33533.51,72942.98,131702.6
2018,53,069,23402.54,53552.31,102322.8
2018,53,071,28366.72,66256.54,118228.4
2018,53,073,25732.66,63196.99,106375.2
2018,53,075,14183.36,42550.07,87298.57
2018,53,077,22794.68,50654.85,90064.32
2018,54,001,18134.44,38497.69,79832.04
2018,54,003,27353.62,59266.17,116810.1
2018,54,005,21842.37,55619.03,104349.0
2018,54,007,18235.75,43765.79,93204.92
2018,54,009,19856.70,49439.13,97257.31
2018,54,011,13170.26,37079.35,83073.95
2018,54,013,18235.75,43765.79,93204.92
2018,54,015,19248.84,41334.36,95231.12
2018,54,017,18235.75,45589.36,95231.12
2018,54,019,16716.10,40523.88,82060.86
2018,54,021,18235.75,43765.79,93204.92
2018,54,023,18134.44,38497.69,79832.04
2018,54,025,16513.48,37970.88,79021.57
2018,54,027,27353.62,59266.17,116810.1
2018,54,029,19856.70,49439.13,97257.31
2018,54,031,18134.44,38497.69,79832.04
2018,54,033,18235.75,45589.36,95231.12
2018,54,035,18235.75,43765.79,93204.92
2018,54,037,27353.62,59266.17,116810.1
2018,54,039,19248.84,41334.36,95231.12
2018,54,041,18134.44,38497.69,79832.04
2018,54,043,21842.37,55619.03,104349.0
2018,54,045,14385.98,33634.82,76995.37
2018,54,047,14385.98,33634.82,76995.37
2018,54,049,18235.75,45589.36,95231.12
2018,54,051,19856.70,49439.13,97257.31
2018,54,053,13170.26,37079.35,83073.95
2018,54,055,16716.10,40523.88,82060.86
2018,54,057,27353.62,59266.17,116810.1
2018,54,059,14385.98,33634.82,76995.37
2018,54,061,20261.94,52782.35,110427.6
2018,54,063,16513.48,37970.88,79021.57
2018,54,065,27353.62,59266.17,116810.1
2018,54,067,16513.48,37970.88,79021.57
2018,54,069,19856.70,49439.13,97257.31
2018,54,071,18134.44,38497.69,79832.04
2018,54,073,18337.06,42550.07,95636.36
2018,54,075,16513.48,37970.88,79021.57
2018,54,077,20261.94,52782.35,110427.6
2018,54,079,21842.37,55619.03,104349.0
2018,54,081,16716.10,40523.88,82060.86
2018,54,083,18134.44,38497.69,79832.04
2018,54,085,18235.75,43765.79,93204.92
2018,54,087,18235.75,43765.79,93204.92
2018,54,089,16513.48,37970.88,79021.57
2018,54,091,18235.75,45589.36,95231.12
2018,54,093,18134.44,38497.69,79832.04
2018,54,095,18235.75,43765.79,93204.92
2018,54,097,18134.44,38497.69,79832.04
2018,54,099,13170.26,37079.35,83073.95
2018,54,101,16513.48,37970.88,79021.57
2018,54,103,18235.75,43765.79,93204.92
2018,54,105,18337.06,42550.07,95636.36
2018,54,107,18337.06,42550.07,95636.36
2018,54,109,14385.98,33634.82,76995.37
2018,55,001,26229.08,51769.26,96244.21
2018,55,003,22794.68,50654.85,92293.14
2018,55,005,25803.58,53896.76,101411.0
2018,55,007,22794.68,50654.85,92293.14
2018,55,009,29481.12,63318.56,112453.8
2018,55,011,23301.23,58557.01,105666.0
2018,55,013,22794.68,50654.85,92293.14
2018,55,015,29987.67,63825.11,109110.5
2018,55,017,25833.97,60380.58,106375.2
2018,55,019,25803.58,53896.76,101411.0
2018,55,021,27353.62,62812.01,111440.7
2018,55,023,23301.23,58557.01,105666.0
2018,55,025,32723.03,71929.89,138794.3
2018,55,027,29785.05,68282.74,114176.0
2018,55,029,24314.33,52681.04,98422.37
2018,55,031,22794.68,50654.85,92293.14
2018,55,033,30392.91,71220.72,125826.6
2018,55,035,25833.97,60785.82,106375.2
2018,55,037,24314.33,52681.04,98422.37
2018,55,039,29987.67,63825.11,109110.5
2018,55,041,22895.99,51667.95,97459.93
2018,55,043,30899.46,63318.56,110427.6
2018,55,045,30899.46,63318.56,110427.6
2018,55,047,27151.00,53086.28,99283.51
2018,55,049,30899.46,63318.56,110427.6
2018,55,051,22794.68,50654.85,92293.14
2018,55,053,23301.23,58557.01,105666.0
2018,55,055,29785.05,68282.74,114176.0
2018,55,057,26229.08,51769.26,96244.21
2018,55,059,30190.29,67877.50,122584.7
2018,55,061,24314.33,55720.33,101107.1
2018,55,063,26340.52,64858.47,119241.5
2018,55,065,30899.46,63318.56,110427.6
2018,55,067,22895.99,51667.95,97459.93
2018,55,069,22895.99,51667.95,97459.93
2018,55,071,24314.33,55720.33,101107.1
2018,55,073,28569.34,65750.00,112453.8
2018,55,075,24314.33,52681.04,98422.37
2018,55,077,27151.00,53086.28,99283.51
2018,55,078,27151.00,53086.28,99283.51
2018,55,079,20261.94,50654.85,103335.9
2018,55,081,23301.23,58557.01,105666.0
2018,55,083,24314.33,52681.04,98422.37
2018,55,085,22895.99,51667.95,97459.93
2018,55,087,28883.40,65851.30,123091.3
2018,55,089,34040.06,78464.36,141833.6
2018,55,091,23301.23,58557.01,105666.0
2018,55,093,23301.23,58557.01,105666.0
2018,55,095,25803.58,53896.76,101411.0
2018,55,097,26229.08,51769.26,96244.21
2018,55,099,22794.68,50654.85,92293.14
2018,55,101,22288.13,54909.86,114885.2
2018,55,103,30899.46,63318.56,110427.6
2018,55,105,27252.31,60785.82,111440.7
2018,55,107,22794.68,50654.85,92293.14
2018,55,109,30392.91,71220.72,125826.6
2018,55,111,27353.62,62812.01,111440.7
2018,55,113,22794.68,50654.85,92293.14
2018,55,115,27151.00,53086.28,99283.51
2018,55,117,28366.72,62609.39,102728.0
2018,55,119,22794.68,50654.85,92293.14
2018,55,121,23301.23,58557.01,105666.0
2018,55,123,23301.23,58557.01,105666.0
2018,55,125,22895.99,51667.95,97459.93
2018,55,127,30190.29,60785.82,110427.6
2018,55,129,22794.68,50654.85,92293.14
2018,55,131,34040.06,78464.36,141833.6
2018,55,133,34445.30,85100.15,157030.0
2018,55,135,27151.00,53086.28,99283.51
2018,55,137,27151.00,53086.28,99283.51
2018,55,139,29683.74,59772.72,106577.8
2018,55,141,26229.08,51769.26,96244.21
2018,56,001,24820.88,60583.20,112960.3
2018,56,003,32419.10,63825.11,118937.6
2018,56,005,23402.54,63217.25,116972.2
2018,56,007,30392.91,69397.14,127528.7
2018,56,009,30392.91,69397.14,127528.7
2018,56,011,23402.54,63217.25,116972.2
2018,56,013,26928.12,56632.12,102768.6
2018,56,015,23402.54,63217.25,116972.2
2018,56,017,26928.12,56632.12,102768.6
2018,56,019,23402.54,63217.25,116972.2
2018,56,021,24820.88,60583.20,112960.3
2018,56,023,32419.10,63825.11,118937.6
2018,56,025,30392.91,69397.14,127528.7
2018,56,027,23402.54,63217.25,116972.2
2018,56,029,32419.10,63825.11,118937.6
2018,56,031,23402.54,63217.25,116972.2
2018,56,033,32419.10,63825.11,118937.6
2018,56,035,26928.12,56632.12,102768.6
2018,56,037,26928.12,56632.12,102768.6
2018,56,039,32419.10,63825.11,118937.6
2018,56,041,26928.12,56632.12,102768.6
2018,56,043,23402.54,63217.25,116972.2
2018,56,045,23402.54,63217.25,116972.2
