year,state,place,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,48,16432,"Black, Non-Hispanic",22967.394400000005,3,64030.316211,3,128741,3
2021,48,16432,Hispanic,31066.862673000003,3,62922.246714,3,121333.562205,3
2021,48,16432,Other Races and Ethnicities,42125.446332,3,97730.270817,3,193696.041624,3
2021,48,16432,"White, Non-Hispanic",40949.42579813885,3,93349.796871,3,181986.713055,3
2021,48,17000,"Black, Non-Hispanic",14210.711619000002,1,59027.083608,1,163963.670868,1
2021,48,17000,Hispanic,21410.023275,1,53561.425293,1,111762.675414,1
2021,48,17000,Other Races and Ethnicities,32339.7392,1,78265.795638,1,185350.756482,1
2021,48,17000,"White, Non-Hispanic",31580.163135,1,78984.708798,1,171688.9976,1
2021,48,19000,"Black, Non-Hispanic",14744.107446,1,41197.12,1,87556.908225,1
2021,48,19000,Hispanic,27327.278478,1,53561.42529299999,1,100047.431964,1
2021,48,19000,Other Races and Ethnicities,28431.2699658132,1,76935.6216,1,176117.688,1
2021,48,19000,"White, Non-Hispanic",41124.328077,1,97204.05489,1,231733.8,1
2021,48,19972,"Black, Non-Hispanic",29974.032585,2,84168.09876,2,10101448.989855,2
2021,48,19972,Hispanic,33843.43408,2,81570.2976,2,10061488.993851,2
2021,48,19972,Other Races and Ethnicities,26675.1352,2,90569.0472267648,2,10101448.989855,2
2021,48,19972,"White, Non-Hispanic",33529.36047336632,2,85619.255304,2,180752.364,2
2021,48,22660,"Black, Non-Hispanic",20220.576453,2,66022.518393,2,10101448.989855,2
2021,48,22660,Hispanic,16764.502431,2,48057.768414,2,109525.355544,2
2021,48,22660,Other Races and Ethnicities,33886.068456,2,79407.4488,2,147017.485731,2
2021,48,22660,"White, Non-Hispanic",33529.004862,2,74434.633479,2,177558.132477,2
2021,48,24000,"Black, Non-Hispanic",24615.2792,1,65300.823525,1,145332.186156,1
2021,48,24000,Hispanic,18538.704,1,47002.635315,1,98378.810379,1
2021,48,24000,Other Races and Ethnicities,28837.984,1,63188.169498,1,141748.53740938747,1
2021,48,24000,"White, Non-Hispanic",33229.5816,1,73613.885436,1,149550.957105,1
2021,48,26232,"Black, Non-Hispanic",61081.293492,2,127196.108,2,253702.264155,2
2021,48,26232,Hispanic,55881.337707,2,105280.953924,2,202200.733785,2
2021,48,26232,Other Races and Ethnicities,75802.7008,2,151124.585949,2,262342.481247,2
2021,48,26232,"White, Non-Hispanic",69689.90355,2,148309.632,2,244718.737845,2
2021,48,27000,"Black, Non-Hispanic",19111.4721,2,49497.500055,2,111762.675414,2
2021,48,27000,Hispanic,31293.265983000005,2,63160.326270000005,2,114475.608624,2
2021,48,27000,Other Races and Ethnicities,31910.015535,2,83499.595845,2,160938.818862,2
2021,48,27000,"White, Non-Hispanic",39351.726771,2,87337.8944,2,168500.779179,2
2021,48,27684,"Black, Non-Hispanic",52990.18641,2,102992.8,2,189997.357155,2
2021,48,27684,Hispanic,44705.676879,2,103843.455597,2,195686.32,2
2021,48,27684,Other Races and Ethnicities,84461.177805,2,150597.363873,2,238323.495183,2
2021,48,27684,"White, Non-Hispanic",64164.5144,2,129980.256438,2,219889.628,2
2021,48,29000,"Black, Non-Hispanic",23646.691707216443,2,54654.556956,2,105079.433937,2
2021,48,29000,Hispanic,32957.696,2,61432.175886,2,111333.13117500002,2
2021,48,29000,Other Races and Ethnicities,30014.430819,2,65940.645879,2,139013.570436,2
2021,48,29000,"White, Non-Hispanic",38258.595108,2,82144.01665800001,2,151650.801876,2
2021,48,30464,"Black, Non-Hispanic",26548.63089,2,58981.73247324119,2,113738.101407,2
2021,48,30464,Hispanic,30897.84,2,59949.075314999995,2,111232.224,2
2021,48,30464,Other Races and Ethnicities,37141.109070021914,2,79795.572108,2,150843.0161276933,2
2021,48,30464,"White, Non-Hispanic",39116.835276,2,85484.024,2,174234.01791159518,2
2021,48,35000,"Black, Non-Hispanic",17020.94325,1,45599.567955,1,101311.155108,1
2021,48,35000,Hispanic,23470.707879,1,50293.507293,1,99471.942042,1
2021,48,35000,Other Races and Ethnicities,28904.28903,1,79217.59119,1,190550.722365,1
2021,48,35000,"White, Non-Hispanic",40234.199121,1,102992.79999999999,1,245290.032543,1
2021,48,37000,"Black, Non-Hispanic",33699.954606,1,61081.293492,1,102992.8,1
2021,48,37000,Hispanic,31594.084749,1,57921.985632,1,99986.17239,1
2021,48,37000,Other Races and Ethnicities,49497.500055,1,94782.254247,1,173027.904,1
2021,48,37000,"White, Non-Hispanic",41865.220428,1,88357.992882,1,175293.7456,1
2021,48,39148,"Black, Non-Hispanic",24047.883489,1,51496.4,1,97781.36432,1
2021,48,39148,Hispanic,24622.284375,1,52656.807915,1,96345.60981,1
2021,48,39148,Other Races and Ethnicities,21010.5312,1,51496.4,1,89923.1079,1
2021,48,39148,"White, Non-Hispanic",29282.011061999998,1,62089.57257,1,115351.936,1
2021,48,41464,"Black, Non-Hispanic",63399.61026,1,113292.08,1,10101448.989855,1
2021,48,41464,Hispanic,20331.843693,1,53561.425293,1,110402.245575,1
2021,48,41464,Other Races and Ethnicities,38222.9442,1,101698.368165,1,259312.41579624097,1
2021,48,41464,"White, Non-Hispanic",26550.128586920073,1,72143.650467,1,170186.078754,1
2021,48,41980,"Black, Non-Hispanic",40684.40981281514,2,74721.435795,2,145332.186156,2
2021,48,41980,Hispanic,40553.259813,2,87543.88,2,152221.358493,2
2021,48,41980,Other Races and Ethnicities,51813.65505300001,2,128461.149795,2,228784.656219,2
2021,48,41980,"White, Non-Hispanic",50466.472,2,113681.640564,2,199817.173698,2
2021,48,42508,"Black, Non-Hispanic",33507.519795,1,61018.81887,1,112056.1664,1
2021,48,42508,Hispanic,39116.835276,1,63704.90699999999,1,112480.20334733727,1
2021,48,42508,Other Races and Ethnicities,46032.30765,1,94753.376,1,162422.750331,1
2021,48,42508,"White, Non-Hispanic",41197.12,1,81326.361675,1,147730.675815,1
2021,48,43888,"Black, Non-Hispanic",20325.215949,2,43890.80025,2,111600.8196,2
2021,48,43888,Hispanic,25622.590434,2,50293.507293,2,93433.8636,2
2021,48,43888,Other Races and Ethnicities,25692.02793,2,68031.770784,2,169429.329183,2
2021,48,43888,"White, Non-Hispanic",30176.510551617677,2,71612.655075,2,144189.92,2
2021,48,45000,"Black, Non-Hispanic",15448.92,1,49497.500055,1,190002.42481814465,1
2021,48,45000,Hispanic,20052.994446171822,1,50172.615828,1,105312.609681,1
2021,48,45000,Other Races and Ethnicities,20339.269575,1,78122.439762,1,289610.934309,1
2021,48,45000,"White, Non-Hispanic",28904.28903,1,73651.69224,1,167924.112474,1
2021,48,45384,"Black, Non-Hispanic",53561.42529300001,1,84699.831481358,1,263455.5824,1
2021,48,45384,Hispanic,20009.285163,1,49886.010825,1,111762.675414,1
2021,48,45384,Other Races and Ethnicities,36099.4473,1,100047.431964,1,186930.410412,1
2021,48,45384,"White, Non-Hispanic",32115.539985,1,72645.840138,1,166526.649276,1
2021,48,45744,"Black, Non-Hispanic",32957.696,1,64346.246997,1,145053.202266,1
2021,48,45744,Hispanic,39137.264,1,85641.103245,1,178720.44177,1
2021,48,45744,Other Races and Ethnicities,69674.6292,1,136127.274369,1,226584.16,1
2021,48,45744,"White, Non-Hispanic",49954.799973,1,112684.663404,1,208428.268575,1
2021,48,47892,"Black, Non-Hispanic",20746.79238,2,52468.29363,2,104260.177827,2
2021,48,47892,Hispanic,33529.004862,2,60120.215271,2,106029.718923,2
2021,48,47892,Other Races and Ethnicities,36543.33168,2,74771.962935,2,153033.367335,2
2021,48,47892,"White, Non-Hispanic",35806.830612,2,75825.400938,2,144278.748153,2
2021,48,48072,"Black, Non-Hispanic",17165.908089,1,51375.161967,1,143769.89727,1
2021,48,48072,Hispanic,26469.1496,1,73316.258445,1,140070.208,1
2021,48,48072,Other Races and Ethnicities,66945.32,1,134800.824573,1,180916.9695,1
2021,48,48072,"White, Non-Hispanic",45152.622417,1,110202.296,1,210626.22551100003,1
2021,48,48768,"Black, Non-Hispanic",107739.15438299999,2,149339.56,2,149339.56,2
2021,48,48768,Hispanic,16764.502431,2,46893.220839,2,101045.814495,2
2021,48,48768,Other Races and Ethnicities,20876.79776411072,2,117756.64323,2,257055.366879,2
2021,48,48768,"White, Non-Hispanic",30606.673467,2,60239.146779,2,108780.99536,2
2021,48,50820,"Black, Non-Hispanic",45600.684978,2,89726.355522,2,178177.544,2
2021,48,50820,Hispanic,32115.539985,2,66347.477358,2,133813.90815,2
2021,48,50820,Other Races and Ethnicities,44816.371989,2,89397.7504,2,156203.347848,2
2021,48,50820,"White, Non-Hispanic",42820.04655,2,91201.369956,2,178820.685138,2
2021,48,53388,"Black, Non-Hispanic",30793.190145,2,55657.864938,2,112310.739852,2
2021,48,53388,Hispanic,24222.031026,2,58564.022124,2,121016.54,2
2021,48,53388,Other Races and Ethnicities,31293.265983,2,98487.11721,2,186930.410412,2
2021,48,53388,"White, Non-Hispanic",36859.262466,2,80334.384,2,155223.931425,2
2021,48,56000,"Black, Non-Hispanic",15448.92,1,44705.676879,1,115115.778138,1
2021,48,56000,Hispanic,29661.9264,1,56736.814215,1,101985.435699,1
2021,48,56000,Other Races and Ethnicities,36047.48,1,73799.362099,1,177081.250824,1
2021,48,56000,"White, Non-Hispanic",27756.5596,1,71065.032,1,149872.183215,1
2021,48,56348,"Black, Non-Hispanic",45909.503652,2,106174.845,2,194570.344335,2
2021,48,56348,Hispanic,51496.4,2,98351.275707,2,176634.964845,2
2021,48,56348,Other Races and Ethnicities,77077.093935,2,133813.90815,2,208749.494685,2
2021,48,56348,"White, Non-Hispanic",51496.4,2,108215.982249,2,186918.422694,2
2021,48,57200,"Black, Non-Hispanic",44925.786465,3,54596.31696,3,10101448.989855,3
2021,48,57200,Hispanic,16699.71714,2,41214.926145000005,2,87175.614879,2
2021,48,57200,Other Races and Ethnicities,16787.826399999998,3,23276.372799999997,3,56519.07008193987,3
2021,48,57200,"White, Non-Hispanic",18113.700447,2,48057.768414,2,80288.34489,2
2021,48,58016,"Black, Non-Hispanic",33261.039777,1,71928.585861,1,130986.389493,1
2021,48,58016,Hispanic,33827.73576,1,73948.8304,1,144519.42486,1
2021,48,58016,Other Races and Ethnicities,56869.553778,1,120111.291225,1,212438.674632,1
2021,48,58016,"White, Non-Hispanic",49497.500055,1,103839.875565,1,202222.265976,1
2021,48,61796,"Black, Non-Hispanic",26822.799414,2,57675.968,2,96192.547053,2
2021,48,61796,Hispanic,30073.897600000004,2,58878.321615,2,115197.84428897522,2
2021,48,61796,Other Races and Ethnicities,27217.864001999995,2,82987.16952,2,174503.464113,2
2021,48,61796,"White, Non-Hispanic",44183.9112,2,103839.875565,2,212268.1608,2
2021,48,63500,"Black, Non-Hispanic",32957.696,2,63188.169498,2,121560.13467276776,2
2021,48,63500,Hispanic,41206.962939,2,79300.63958399999,2,149732.26742668802,2
2021,48,63500,Other Races and Ethnicities,47994.6448,2,115843.97126399999,2,213153.582606,2
2021,48,63500,"White, Non-Hispanic",57921.985632,2,107292.20884499999,2,182469.913767,2
2021,48,64472,"Black, Non-Hispanic",28748.653569,1,94205.112555,1,10111888.988811,1
2021,48,64472,Hispanic,26234.146815,1,66945.32,1,119214.570414,1
2021,48,64472,Other Races and Ethnicities,30194.237040787226,1,97010.439093,1,10101448.989855,1
2021,48,64472,"White, Non-Hispanic",33699.954606,1,69582.82818,1,153546.386592,1
2021,48,65000,"Black, Non-Hispanic",19269.52602,1,48708.690663,1,117756.64322999999,1
2021,48,65000,Hispanic,22040.4592,1,52526.328,1,104228.7136,1
2021,48,65000,Other Races and Ethnicities,26762.78163,1,74154.816,1,166868.93456,1
2021,48,65000,"White, Non-Hispanic",33934.81113,1,79795.572108,1,171028.225467,1
2021,48,70808,"Black, Non-Hispanic",36397.54464,2,80038.146801,2,173766.963045,2
2021,48,70808,Hispanic,28052.405238,2,74927.7851131978,2,170211.45279,2
2021,48,70808,Other Races and Ethnicities,60765.752,2,129111.69768237241,2,230231.556276,2
2021,48,70808,"White, Non-Hispanic",48057.768414,2,107051.12652,2,225878.52345,2
2021,48,72176,"Black, Non-Hispanic",21628.488,2,62825.608,2,201732.2055,2
2021,48,72176,Hispanic,23765.681415,2,58878.321615,2,154017.084522,2
2021,48,72176,Other Races and Ethnicities,41598.224256,2,95811.243105,2,10061488.993851,2
2021,48,72176,"White, Non-Hispanic",32647.522752,2,80231.3912,2,183894.83154,2
2021,48,74144,"Black, Non-Hispanic",22555.4232,1,51496.4,1,119424.855555,1
2021,48,74144,Hispanic,25954.1856,1,59081.06928,1,110202.296,1
2021,48,74144,Other Races and Ethnicities,25748.2,1,61768.34646,1,158703.079983,1
2021,48,74144,"White, Non-Hispanic",30856.577532,1,72666.093078,1,195686.32,1
2021,48,76000,"Black, Non-Hispanic",11805.619341,1,29487.208743000003,1,71617.26021,1
2021,48,76000,Hispanic,18036.165891,1,42125.446332,1,89962.000503,1
2021,48,76000,Other Races and Ethnicities,10700.95192,1,59682.557367,1,10061488.993851,1
2021,48,76000,"White, Non-Hispanic",24116.385381,1,65585.873586,1,171997.976,1
2021,48,79000,"Black, Non-Hispanic",16272.8624,1,76516.177119,1,10111888.988811,1
2021,48,79000,Hispanic,24222.031026,1,65716.161921,1,10101448.989855,1
2021,48,79000,Other Races and Ethnicities,37999.471431,1,92913.152064,1,10101448.989855,1
2021,48,79000,"White, Non-Hispanic",26245.290882,1,71081.88336,1,198304.924857,1
2021,49,43660,"Black, Non-Hispanic",53604.600273000004,3,119024.408253,3,286390.364736,3
2021,49,43660,Hispanic,31103.825599999996,3,70560.223221,3,112128.26136,3
2021,49,43660,Other Races and Ethnicities,44080.9184,3,80334.384,3,134063.317356,3
2021,49,43660,"White, Non-Hispanic",51084.4288,3,96192.547053,3,161698.696,3
2021,49,44320,"Black, Non-Hispanic",112489.74720000001,3,171997.976,3,10111888.988811,3
2021,49,44320,Hispanic,47633.105958,3,77172.663975,3,136259.4744,3
2021,49,44320,Other Races and Ethnicities,57334.4163,3,109525.355544,3,195660.16806822404,3
2021,49,44320,"White, Non-Hispanic",54843.666,3,99772.02165,3,163235.601462,3
2021,49,55980,"Black, Non-Hispanic",10109.785152,2,53968.2272,2,84407.24543885185,2
2021,49,55980,Hispanic,32115.539985,2,61795.68,2,106576.791303,2
2021,49,55980,Other Races and Ethnicities,24588.071724,2,74154.816,2,122939.347431,2
2021,49,55980,"White, Non-Hispanic",35652.501762,2,76729.636,2,137581.749,2
2021,49,57300,"Black, Non-Hispanic",54586.184,2,91646.081448,2,10061488.993851,2
2021,49,57300,Hispanic,39034.2712,2,60775.68903,2,102821.742276,2
2021,49,57300,Other Races and Ethnicities,35017.552,2,72094.96,2,126375.332847,2
2021,49,57300,"White, Non-Hispanic",39242.312295,2,81620.142513,2,159591.144216,2
2021,49,62470,"Black, Non-Hispanic",6121.132074,1,55677.17211,1,10111888.988811,1
2021,49,62470,Hispanic,27486.984531,1,63399.61026,1,153618.81102,1
2021,49,62470,Other Races and Ethnicities,21816.402675,1,57807.567915,1,10101448.989855,1
2021,49,62470,"White, Non-Hispanic",31488.439104,1,82310.078862,1,10101448.989855,1
2021,49,65330,"Black, Non-Hispanic",54253.877805,3,253702.264155,3,10101448.989855,3
2021,49,65330,Hispanic,27381.338885999998,2,47500.27936,2,102992.8,2
2021,49,65330,Other Races and Ethnicities,25796.488911,2,64659.38145,2,134405.604,2
2021,49,65330,"White, Non-Hispanic",34256.03724,2,70411.112448,2,129531.903495,2
2021,49,67000,"Black, Non-Hispanic",14130.918405,2,38538.041895,2,123591.36,2
2021,49,67000,Hispanic,27833.53533,2,58449.207708,2,114445.359831,2
2021,49,67000,Other Races and Ethnicities,25748.199999999997,2,71269.347756,2,158757.418635,2
2021,49,67000,"White, Non-Hispanic",31594.084749,2,79431.74193,2,184298.324628,2
2021,49,67440,"Black, Non-Hispanic",20788.023462,2,59817.570348,2,239901.35634,2
2021,49,67440,Hispanic,37999.471431,2,84566.82345,2,201414.7244736356,2
2021,49,67440,Other Races and Ethnicities,46346.76,2,91820.020401,2,184192.678983,2
2021,49,67440,"White, Non-Hispanic",51496.4,2,101837.37103499999,2,197128.2192,2
2021,49,70850,"Black, Non-Hispanic",26234.146815,3,82145.960793,3,159396.42381352047,3
2021,49,70850,Hispanic,42820.04655,3,78274.528,3,139269.9802648891,3
2021,49,70850,Other Races and Ethnicities,46665.1413354708,3,84454.096,3,174814.683555,3
2021,49,70850,"White, Non-Hispanic",58765.138494,3,103939.106121,3,174057.832,3
2021,49,82950,"Black, Non-Hispanic",36047.48,3,74881.579017,3,151650.801876,3
2021,49,82950,Hispanic,42125.44633199999,3,74355.47218473542,3,134450.129064,3
2021,49,82950,Other Races and Ethnicities,52656.807915,3,88462.632378,3,162728.624,3
2021,49,82950,"White, Non-Hispanic",61018.81887,3,106366.047684,3,168177.02076,3
2021,49,83470,"Black, Non-Hispanic",27065.4081,2,44705.676879000006,2,104910.629265,2
2021,49,83470,Hispanic,33699.954606,2,65585.873586,2,112264.093122,2
2021,49,83470,Other Races and Ethnicities,43668.9472,2,79910.221914,2,138364.85598818053,2
2021,49,83470,"White, Non-Hispanic",39788.371578,2,76516.177119,2,126751.70662330747,2
2021,51,01000,"Black, Non-Hispanic",26999.03505,1,73346.196606,1,128798.139639,1
2021,51,01000,Hispanic,31293.265983000005,1,65269.21638299999,1,141821.0856,1
2021,51,01000,Other Races and Ethnicities,42227.048,1,101698.368165,1,187753.3498625665,1
2021,51,01000,"White, Non-Hispanic",69958.400238,1,141645.65622,1,262909.72056,1
2021,51,16000,"Black, Non-Hispanic",27941.174447999998,1,72645.840138,1,144278.748153,1
2021,51,16000,Hispanic,30934.916895,1,80888.703771,1,180075.0178929122,1
2021,51,16000,Other Races and Ethnicities,47376.688,1,81158.3264,1,176585.957448,1
2021,51,16000,"White, Non-Hispanic",49539.5368,1,100628.62461,1,173676.49075671867,1
2021,51,35000,"Black, Non-Hispanic",20598.56,1,53561.425293,1,120927.081321,1
2021,51,35000,Hispanic,32792.936793,1,54654.556956,1,110578.793547,1
2021,51,35000,Other Races and Ethnicities,27808.056000000004,1,69417.1472,1,117332.842152,1
2021,51,35000,"White, Non-Hispanic",36727.805541,1,77116.306707,1,149872.183215,1
2021,51,47672,"Black, Non-Hispanic",22352.332845,2,46493.459031,2,144717.61261536027,2
2021,51,47672,Hispanic,24697.67344,2,96532.48981695678,2,10101448.989855,2
2021,51,47672,Other Races and Ethnicities,28611.592755,2,75998.942862,2,10111888.988811,2
2021,51,47672,"White, Non-Hispanic",33338.996076,2,74771.962935,2,198938.290293,2
2021,51,56000,"Black, Non-Hispanic",18538.704,1,47376.688,1,100414.47387,1
2021,51,56000,Hispanic,26781.219195,1,69958.400238,1,206729.410434,1
2021,51,56000,Other Races and Ethnicities,31594.084749,1,73236.78213,1,164077.82968,1
2021,51,56000,"White, Non-Hispanic",39116.835276,1,78984.708798,1,170997.115845,1
2021,51,57000,"Black, Non-Hispanic",20113.014741,1,54686.112309,1,189563.502345,1
2021,51,57000,Hispanic,37283.3936,1,90527.706414,1,10111888.988811,1
2021,51,57000,Other Races and Ethnicities,29487.208742999996,1,74881.579017,1,10061488.993851,1
2021,51,57000,"White, Non-Hispanic",39788.371578,1,92063.605155,1,10061488.993851,1
2021,51,64000,"Black, Non-Hispanic",17052.448704,1,48172.804905,1,115145.9504,1
2021,51,64000,Hispanic,47376.688,1,67442.330925,1,174082.893831,1
2021,51,64000,Other Races and Ethnicities,15740.488089,1,65915.392,1,112588.508901,1
2021,51,64000,"White, Non-Hispanic",38107.336,1,81107.532723,1,156549.056,1
2021,51,67000,"Black, Non-Hispanic",15586.254159,1,40553.259813,1,86711.856945,1
2021,51,67000,Hispanic,28420.410141,1,66945.32,1,175087.76,1
2021,51,67000,Other Races and Ethnicities,23688.344,1,74771.962935,1,1169998.208,1
2021,51,67000,"White, Non-Hispanic",37789.52445,1,86356.762521,1,206623.764789,1
2021,51,68000,"Black, Non-Hispanic",13117.579955999998,2,35223.5376,2,83197.454661,2
2021,51,68000,Hispanic,19483.069236,2,51375.161967,2,102821.742276,2
2021,51,68000,Other Races and Ethnicities,23482.3584,2,58128.19966500001,2,131418.8128,2
2021,51,68000,"White, Non-Hispanic",26469.1496,2,64240.601352,2,135622.3272978238,2
2021,51,76432,"Black, Non-Hispanic",20564.550693,2,55881.337707,2,124375.108635,2
2021,51,76432,Hispanic,31480.976178,2,78702.440445,2,161777.407542,2
2021,51,76432,Other Races and Ethnicities,42469.938,2,95834.686101,2,181986.713055,2
2021,51,76432,"White, Non-Hispanic",44705.676879,2,93105.4912,2,161050.049652,2
2021,51,82000,"Black, Non-Hispanic",30897.84,1,68453.347215,1,131608.391979,1
2021,51,82000,Hispanic,40167.192,1,78702.440445,1,153115.249569,1
2021,51,82000,Other Races and Ethnicities,40682.155848,1,81343.71344000002,1,161132.23560000001,1
2021,51,82000,"White, Non-Hispanic",46346.76,1,92693.52000000002,1,173766.96304499998,1
2021,53,03180,"Black, Non-Hispanic",46237.74708,2,87033.083055,2,151650.801876,2
2021,53,03180,Hispanic,38258.595108,2,67504.955262,2,109309.113912,2
2021,53,03180,Other Races and Ethnicities,36618.391065,2,85261.230423,2,145219.848,2
2021,53,03180,"White, Non-Hispanic",41107.850775,2,85641.103245,2,162182.163459,2
2021,53,05210,"Black, Non-Hispanic",37077.408,1,111495.37723799999,1,193626.464,1
2021,53,05210,Hispanic,35017.552,1,81364.312,1,210626.225511,1
2021,53,05210,Other Races and Ethnicities,79431.74193,1,163235.601462,1,301677.6712241976,1
2021,53,05210,"White, Non-Hispanic",59010.967662,1,141027.9777192069,1,321367.5303,1
2021,53,05280,"Black, Non-Hispanic",27327.278478,2,95308.470174,2,8868227.352112586,2
2021,53,05280,Hispanic,23009.459064,2,53525.563259999995,2,134508.5968,2
2021,53,05280,Other Races and Ethnicities,31612.00573946676,2,87009.835845,2,148721.6032,2
2021,53,05280,"White, Non-Hispanic",32678.79937747684,2,74466.92572716,2,147527.419155,2
2021,53,22640,"Black, Non-Hispanic",59148.26570137021,2,81139.827738,2,204408.529302,2
2021,53,22640,Hispanic,39351.726771,2,64659.38145,2,159591.144216,2
2021,53,22640,Other Races and Ethnicities,37695.3648,2,86882.97844799998,2,171496.35723,2
2021,53,22640,"White, Non-Hispanic",36397.54464,2,87543.88,2,163758.552,2
2021,53,23515,"Black, Non-Hispanic",21234.969,2,51063.839895,2,93723.448,2
2021,53,23515,Hispanic,37695.3648,2,71597.591184,2,106366.047684,2
2021,53,23515,Other Races and Ethnicities,35326.79094,2,74935.586535,2,175564.211145,2
2021,53,23515,"White, Non-Hispanic",38222.9442,2,82394.24,2,159022.855599,2
2021,53,35275,"Black, Non-Hispanic",23551.530675,3,31293.265983,3,77645.38962161,3
2021,53,35275,Hispanic,31000.8328,2,49188.898641,2,96116.548017,2
2021,53,35275,Other Races and Ethnicities,32442.732,2,102992.80000000002,2,216181.8872,2
2021,53,35275,"White, Non-Hispanic",33338.996076,2,82600.2256,2,163963.670868,2
2021,53,35415,"Black, Non-Hispanic",32792.936793,1,57675.96799999999,1,144090.15054526852,1
2021,53,35415,Hispanic,34256.03724,1,67870.632405,1,131761.369626,1
2021,53,35415,Other Races and Ethnicities,38828.2856,1,94205.112555,1,159690.3364,1
2021,53,35415,"White, Non-Hispanic",41072.008329,1,92178.55599999998,1,167569.2856,1
2021,53,35940,"Black, Non-Hispanic",71381.08200723505,2,125239.24480000001,2,179207.472,2
2021,53,35940,Hispanic,58898.725683,2,115351.936,2,195882.118065,2
2021,53,35940,Other Races and Ethnicities,81981.835434,2,164788.48,2,292372.153893,2
2021,53,35940,"White, Non-Hispanic",53556.256,2,128415.947055,2,252025.712793,2
2021,53,53545,"Black, Non-Hispanic",39351.726771,2,65585.873586,2,173422.703745,2
2021,53,53545,Hispanic,29908.785174,2,57921.985632,2,112881.050448,2
2021,53,53545,Other Races and Ethnicities,33305.532093,2,69506.785218,2,163235.601462,2
2021,53,53545,"White, Non-Hispanic",41214.926145,2,87781.6005,2,157578.984,2
2021,53,57745,"Black, Non-Hispanic",18999.230121,2,64552.30608,2,127017.036375,2
2021,53,57745,Hispanic,40756.077543,2,78984.708798,2,153142.781811,2
2021,53,57745,Other Races and Ethnicities,42820.04655,2,90993.8616,2,174493.457445,2
2021,53,57745,"White, Non-Hispanic",45600.684978,2,96345.60981,2,173422.703745,2
2021,53,63000,"Black, Non-Hispanic",17235.09399,1,54586.184,1,145696.243785,1
2021,53,63000,Hispanic,41537.990097,1,90628.618329,1,224083.886139,1
2021,53,63000,Other Races and Ethnicities,40334.501112,1,119912.187114,1,267627.8163,1
2021,53,63000,"White, Non-Hispanic",49957.792545,1,122939.347431,1,265273.168305,1
2021,53,67000,"Black, Non-Hispanic",16395.961848,1,50314.312305,1,113292.08,1
2021,53,67000,Hispanic,28020.006322579316,1,73087.669509,1,149339.56,1
2021,53,67000,Other Races and Ethnicities,27619.38459,1,62134.731495,1,188773.87731,1
2021,53,67000,"White, Non-Hispanic",27941.174448,1,65585.873586,1,140263.037379,1
2021,53,67167,"Black, Non-Hispanic",32857.807893,2,77077.093935,2,117351.517017,2
2021,53,67167,Hispanic,22735.922874,2,56094.361995,2,100587.014586,2
2021,53,67167,Other Races and Ethnicities,25275.469029,2,67772.136912,2,127917.0576,2
2021,53,67167,"White, Non-Hispanic",30962.223177,2,69292.737414,2,131170.734075,2
2021,53,70000,"Black, Non-Hispanic",15849.902565,2,53525.56326,2,109664.26839758983,2
2021,53,70000,Hispanic,36072.331782,2,71051.531901,2,125706.088857,2
2021,53,70000,Other Races and Ethnicities,29058.538293,2,74155.591535784,2,161698.696,2
2021,53,70000,"White, Non-Hispanic",39598.000044,2,86356.762521,2,162718.19718,2
2021,53,74060,"Black, Non-Hispanic",16699.71714,1,49436.544,1,140486.510148,1
2021,53,74060,Hispanic,33525.405924,1,60120.215271,1,121110.15513,1
2021,53,74060,Other Races and Ethnicities,35433.86631,1,81364.312,1,147567.70902,1
2021,53,74060,"White, Non-Hispanic",33987.624,1,76220.490975,1,146820.53517,1
2021,53,80010,"Black, Non-Hispanic",14521.9848,2,47002.635315,2,10061488.993851,2
2021,53,80010,Hispanic,31752.069533996462,2,56869.553778,2,98574.748476,2
2021,53,80010,Other Races and Ethnicities,24222.031026,2,62134.731495,2,136529.727591,2
2021,53,80010,"White, Non-Hispanic",26675.1352,2,63374.47701,2,127954.986777,2
2021,55,02375,"Black, Non-Hispanic",30897.84,3,75470.963385,3,10090343.30776557,3
2021,55,02375,Hispanic,30224.71596,3,62825.60799999999,3,145964.047728,3
2021,55,02375,Other Races and Ethnicities,53646.610017,3,91663.592,3,179603.345424,3
2021,55,02375,"White, Non-Hispanic",34869.82524646356,3,74986.400649,3,138586.486017,3
2021,55,31000,"Black, Non-Hispanic",13117.579956,1,41197.12,1,10101448.989855,1
2021,55,31000,Hispanic,14976.720279,1,50282.030304,1,87175.614879,1
2021,55,31000,Other Races and Ethnicities,36648.977325,1,60448.458699,1,108121.88022,1
2021,55,31000,"White, Non-Hispanic",29751.202758,1,64240.601352,1,127409.814,1
2021,55,39225,"Black, Non-Hispanic",22480.776975,2,73236.78213,2,146275.76515733043,2
2021,55,39225,Hispanic,28897.605429,2,62349.98628742565,2,132860.712,2
2021,55,39225,Other Races and Ethnicities,39116.835276,2,70693.6018709635,2,133890.64,2
2021,55,39225,"White, Non-Hispanic",34979.200119,2,79030.683873,2,147730.675815,2
2021,55,48000,"Black, Non-Hispanic",14237.993774999999,2,39808.285185,2,132701.523642,2
2021,55,48000,Hispanic,16943.034228,2,57675.968,2,163235.601462,2
2021,55,48000,Other Races and Ethnicities,20222.429217,2,69048.461475,2,205985.6,2
