year,state,county,violent_crime_rate,property_crime_rate,coverage_indicator_crime,crime_rate_quality
2017,41,043,175.13416,2825.3376,96.98961861124023,2
2017,41,045,239.50131,2611.5486,60.81006774772531,3
2017,41,047,309.41791,3629.8003,98.44334933127531,2
2017,41,049,420.92065,2874.7986,78.46923183775525,3
2017,41,051,486.035,5400.8706,96.88711865054348,2
2017,41,053,198.33684,1129.0862,98.2258716790041,2
2017,41,055,1023.8908,5915.8135,0,3
2017,41,057,157.3623,1907.0813,97.03258625774109,2
2017,41,059,318.2438,2613.4961,75.56581110127702,3
2017,41,061,129.66211,2360.6133,87.0059502044344,2
2017,41,063,439.65396,4013.615,0,3
2017,41,065,189.12888,1248.2506,99.81774689600182,2
2017,41,067,178.11148,1595.8721,100,1
2017,41,069,1179.0715,7516.5806,0,3
2017,41,071,201.47179,2371.3135,84.77673218568003,2
2017,42,001,146.57599,794.44183,93.81838626767028,2
2017,42,003,367.93323,1827.1564,97.71842145117451,2
2017,42,005,182.80978,979.55579,92.59037603841604,2
2017,42,007,275.67111,1883.3514,92.60448323926605,2
2017,42,009,185.64357,1068.4818,94.52939384709107,2
2017,42,011,265.40372,1517.5157,95.02649229242368,2
2017,42,013,213.02963,1487.1575,97.43591752932787,2
2017,42,015,154.47061,1513.4833,96.32123527539001,2
2017,42,017,128.11514,1367.7286,94.55831328831033,2
2017,42,019,96.201126,1037.3688,99.04747323410724,2
2017,42,021,228.47867,1651.9608,84.07243327761216,2
2017,42,023,174.21603,1502.6133,100,1
2017,42,025,357.07016,1844.8624,92.33749427935676,2
2017,42,027,126.02975,1276.8966,88.70133761952761,2
2017,42,029,135.95407,1079.3522,93.88229586505449,2
2017,42,031,101.40933,811.27466,94.39373155422538,2
2017,42,033,292.40134,1559.8921,95.47163545360739,2
2017,42,035,197.44603,1046.2075,93.98597045655869,2
2017,42,037,160.7717,1428.7448,86.27621341969116,2
2017,42,039,116.06448,1375.3641,96.96408821073065,2
2017,42,041,103.17276,1116.1053,98.79055503484409,2
2017,42,043,460.26624,2019.1505,96.90878851602699,2
2017,42,045,371.35025,1734.7386,100,1
2017,42,047,145.70984,1526.6417,89.69337875870241,2
2017,42,049,244.0437,1870.7588,96.44775377811058,2
2017,42,051,285.92285,2125.4106,80.0929617792401,2
2017,42,053,383.71933,698.91736,100,1
2017,42,055,130.96982,1386.8538,98.88574004895014,2
2017,42,057,205.62029,822.48114,93.36741214057508,2
2017,42,059,176.77455,1569.214,92.77444668564007,2
2017,42,061,248.40079,1132.092,94.00671037915835,2
2017,42,063,261.32095,1197.1326,99.50602144815539,2
2017,42,065,207.74359,990.7771,90.50013394605065,2
2017,42,067,81.586029,770.98804,90.74551088214432,2
2017,42,069,237.71001,1644.5167,95.6238455119129,2
2017,42,071,226.55981,1459.1925,88.81603529311509,2
2017,42,073,184.91081,1527.5242,97.15022132571301,2
2017,42,075,205.36086,1443.9658,88.91120346251483,2
2017,42,077,198.09328,1841.5035,98.7741710557444,2
2017,42,079,285.49551,1596.3799,97.15971800422578,2
2017,42,081,196.76567,1733.119,95.67359213138722,2
2017,42,083,275.8287,1454.1495,96.54690902205813,2
2017,42,085,220.13423,1499.7762,95.91179072412486,2
2017,42,087,217.72873,1621.1089,78.37732656514382,3
2017,42,089,313.00952,2353.5222,76.99375520206083,3
2017,42,091,140.66519,1484.3689,97.33374235300364,2
2017,42,093,426.88266,919.43958,100,1
2017,42,095,331.8996,1555.6764,93.28604292175459,2
2017,42,097,298.81885,1090.9604,100,1
2017,42,099,260.15131,1192.3602,79.41612966217536,3
2017,42,101,945.24323,3053.7751,100,1
2017,42,103,111.32858,1247.9575,93.5510604471806,2
2017,42,105,196.4052,993.92932,90.62186559679037,2
2017,42,107,209.72301,1395.1139,92.16027291882671,2
2017,42,109,196.07362,1156.8344,96.01398429229141,2
2017,42,111,181.20563,1046.9658,83.24104835732743,2
2017,42,113,49.269173,1051.0757,91.49159663865547,2
2017,42,115,156.15469,1229.7181,89.32027208277448,2
2017,42,117,132.37566,965.85199,96.35999720715898,2
2017,42,119,134.54424,1533.8042,76.27695800227015,3
2017,42,121,125.57475,1110.8535,100,1
2017,42,123,249.62808,1318.7423,90.94412331406552,2
2017,42,125,220.93797,1566.8265,88.07374746033804,2
2017,42,127,158.18768,1115.1255,97.42647769678456,2
2017,42,129,212.40575,1412.5408,84.65611791900805,2
2017,42,131,135.422,1500.6222,84.17451876729794,2
2017,42,133,292.54974,1795.2018,78.6927501819698,3
2017,44,001,81.779526,738.06018,100,1
2017,44,003,126.4045,1489.3746,100,1
2017,44,005,138.98874,1576.8032,100,1
2017,44,007,313.95279,2056.3044,100,1
2017,44,009,80.063416,1103.4482,95.06189542041534,2
2017,45,001,271.01367,2321.8186,97.9578419411685,2
2017,45,003,378.76309,2822.5879,99.89344888210118,2
2017,45,005,722.06177,3365.9187,33.69098712446353,3
2017,45,007,527.27173,4016.4219,96.54121575900963,2
2017,45,009,333.77374,2850.9839,98.35292461462659,2
2017,45,011,669.94611,3373.1553,100,1
2017,45,013,384.81299,1863.5868,100,1
2017,45,015,333.12378,2168.0579,99.76536004416752,2
2017,45,017,333.24265,2237.4863,100,1
2017,45,019,486.00281,3131.9905,93.4605381005539,2
2017,45,021,378.25058,3190.6138,100,1
2017,45,023,504.62833,2631.4976,100,1
2017,45,025,624.61914,3486.55,95.94763873230615,2
2017,45,027,460.99185,3591.0386,100,1
2017,45,029,797.63898,3161.3091,99.83597015715118,2
2017,45,031,942.54071,4953.542,100,1
2017,45,033,1177.1995,4682.7104,97.46130030959752,2
2017,45,035,345.78412,2337.3984,98.75398497096664,2
2017,45,037,359.64484,1970.5541,39.15082915885944,3
2017,45,039,942.18604,2764.6304,98.6788974719101,2
2017,45,041,780.85535,4146.7603,97.3601160320118,2
2017,45,043,532.40704,3066.21,100,1
2017,45,045,472.73581,2794.9814,100,1
2017,45,047,801.6488,4409.0684,99.78287228942841,2
2017,45,049,831.54779,3270.0745,87.54840923574685,2
2017,45,051,515.50104,4356.2539,99.72904990378035,2
2017,45,053,298.68579,2421.1118,100,1
2017,45,055,345.96225,2166.4924,99.68471398408987,2
2017,45,057,289.57321,2190.1675,86.94706537499736,2
2017,45,059,762.92487,3089.0977,98.05839878197688,2
2017,45,061,536.02307,2853.0259,98.05070422535212,2
2017,45,063,349.91501,2761.4729,99.9358794142519,2
2017,45,065,303.82401,1791.5139,100,1
2017,45,067,664.68536,4834.9473,99.32817847635948,2
2017,45,069,712.02234,3172.4138,100,1
2017,45,071,340.36581,2146.1235,98.80758387004992,2
2017,45,073,264.00931,2623.269,100,1
2017,45,075,591.01923,4468.6543,98.21805687149691,2
2017,45,077,400.06802,3387.6206,99.33832799338327,2
2017,45,079,746.37018,4572.2461,99.80148054239054,2
2017,45,081,264.03287,1212.5953,100,1
2017,45,083,532.17493,2828.7068,99.66651113923287,2
2017,45,085,698.19464,3646.3354,98.83480324084718,2
2017,45,087,581.03644,4190.7251,98.54506360867228,2
2017,45,089,504.28806,3012.8801,99.28012322781427,2
2017,45,091,365.5621,2416.6882,100,1
2017,46,003,36.52301,36.52301,100,1
2017,46,005,280.88339,1217.1614,100,1
2017,46,007,926.4621,2837.29,100,1
2017,46,009,3178.6941,2247.9954,41.16565743944637,3
2017,46,011,306.5246,1337.0311,97.94264517049508,2
2017,46,013,403.28757,1911.7872,96.1451477651005,2
2017,46,015,1298.9458,1863.7048,87.02671535652509,2
2017,46,017,4552.2764,3151.5757,0,3
2017,46,019,702.4834,1909.5676,94.56693645920551,2
2017,46,021,72.516319,72.516319,91.66666666666666,2
2017,46,023,1315.2312,1665.2524,79.24767953102101,3
2017,46,025,0,572.5191,97.62921142017809,2
2017,46,027,328.8063,2030.0215,100,1
2017,46,029,309.61957,1683.334,100,1
2017,46,031,2664.7632,2069.95,83.10824430558354,2
2017,46,033,793.92474,1150.6156,95.84640408969443,2
2017,46,035,461.83517,3019.6914,100,1
2017,46,037,2064.8433,1775.0408,0,3
2017,46,039,116.79514,93.436111,100,1
2017,46,041,6803.7705,1233.9331,78.6067892503536,3
2017,46,043,5663.5962,3991.8118,66.19622126109719,3
2017,46,045,25.516714,0,100,1
2017,46,047,89.726334,1555.2565,52.2740696987596,3
2017,46,049,42.936882,515.24261,91.66666666666666,2
2017,46,051,198.2722,1444.5546,0,3
2017,46,053,3999.0535,3241.8362,1.102412828076538,3
2017,46,055,3036.5415,3036.5415,3.39193748890072,3
2017,46,057,2874.916,2151.9839,76.66029318036966,3
2017,46,059,0,152.57858,85.7262484774665,2
2017,46,061,29.21414,262.92725,100,1
2017,46,063,4669.8872,3220.6118,78.10397553516819,3
2017,46,065,345.29605,2988.792,100,1
2017,46,067,801.84833,652.3512,73.91161099750056,3
2017,46,069,4476.4795,4476.4795,0,3
2017,46,071,121.61752,912.13135,19.54536430414929,3
2017,46,073,147.929,542.40631,100,1
2017,46,075,5876.0684,4166.6665,61.02170202389661,3
2017,46,077,1191.4377,1191.4377,0,3
2017,46,079,179.56125,968.06934,100,1
2017,46,081,204.49094,2080.302,100,1
2017,46,083,188.83241,857.68744,80.04807922766449,2
2017,46,085,1408.8115,2126.0247,0,3
2017,46,087,4055.2827,3455.1736,65.97925995757718,3
2017,46,089,4575.4326,4492.9927,61.82935536515708,3
2017,46,091,187.34389,603.66364,100,1
2017,46,093,214.14804,1234.9204,100,1
2017,46,095,191.57088,957.85443,0,3
2017,46,097,0,134.64992,100,1
2017,46,099,496.24634,2971.116,96.35959985021131,2
2017,46,101,1155.1908,1595.9872,91.83094596511133,2
2017,46,102,606.10284,1156.472,8.333333333333337,3
2017,46,103,572.90198,3136.8882,100,1
2017,46,105,2017.4849,1849.3611,70.97082735533237,3
2017,46,107,4930.5244,3541.0129,42.08364451082898,3
2017,46,109,1926.4448,1498.3459,89.2616226071103,2
2017,46,111,2285.7144,2081.6326,78.00978792822187,3
2017,46,115,936.03741,1341.6537,73.23475469967904,3
2017,46,117,2158.7512,1560.9432,58.05258033106134,3
2017,46,119,213.21962,284.29282,75,3
2017,46,121,4818.6787,1361.1525,0,3
2017,46,123,164.83516,622.71063,100,1
2017,46,125,3439.5671,3066.7468,67.8823652631894,3
2017,46,127,798.4563,1383.991,83.78365165243466,2
2017,46,129,2237.0557,2345.3003,88.08103015075378,2
2017,46,135,300.06177,1787.1327,100,1
2017,46,137,145.13788,725.68939,8.333333333333337,3
2017,47,001,445.86072,2599.1057,100,1
2017,47,003,527.87994,1872.519,100,1
2017,47,005,243.96347,1976.7296,100,1
2017,47,007,47.564041,761.02466,100,1
2017,47,009,418.69022,1894.8811,98.64086668489986,2
2017,47,011,575.97577,3292.9141,100,1
2017,47,013,335.45197,2771.8926,100,1
2017,47,015,239.16713,787.84467,100,1
2017,47,017,262.02441,1547.0209,100,1
2017,47,019,237.21852,2563.3762,99.37257730100063,2
2017,47,021,317.38159,2062.9805,100,1
2017,47,023,362.17068,1139.0852,100,1
2017,47,025,316.3656,1904.5209,98.46731407651019,2
2017,47,027,246.65715,1064.5203,100,1
2017,47,029,691.86633,3318.7085,100,1
2017,47,031,534.21521,2531.1626,100,1
2017,47,033,386.92737,1285.1516,100,1
2017,47,035,216.66272,2202.1733,100,1
2017,47,037,1145.0387,3982.3911,99.32798117319122,2
2017,47,039,314.86682,1497.7449,100,1
2017,47,041,236.75197,1883.9412,100,1
2017,47,043,586.53247,2775.623,100,1
2017,47,045,683.34088,3632.9177,100,1
2017,47,047,227.29544,1158.9569,99.66242404541022,2
2017,47,049,187.47243,1240.6263,100,1
2017,47,051,511.38,1841.4482,100,1
2017,47,053,566.06464,2046.3848,100,1
2017,47,055,411.55063,2173.3955,98.99868956016263,2
2017,47,057,211.71794,1183.8922,100,1
2017,47,059,366.23648,2268.6316,100,1
2017,47,061,830.77612,1953.4467,84.08396439484522,2
2017,47,063,518.07025,2932.6199,100,1
2017,47,065,680.28528,3955.6101,99.41493160468055,2
2017,47,067,90.909088,1484.8485,100,1
2017,47,069,613.03888,1410.7754,100,1
2017,47,071,533.93176,3617.5811,100,1
2017,47,073,210.77242,1656.069,98.67415895401793,2
2017,47,075,825.12946,3112.7297,100,1
2017,47,077,529.71063,2126.0496,100,1
2017,47,079,326.6564,2530.0461,100,1
2017,47,081,506.75674,1994.8521,100,1
2017,47,083,170.46146,694.02167,100,1
2017,47,085,302.96472,2234.3647,100,1
2017,47,087,196.9684,976.27814,100,1
2017,47,089,273.2139,2172.7009,99.01215526422092,2
2017,47,091,243.06145,1209.6547,100,1
2017,47,093,521.37012,3132.551,100,1
2017,47,095,294.59024,1164.9706,100,1
2017,47,097,672.62799,2441.2439,96.62970210915415,2
2017,47,099,371.00192,2428.7952,99.22398992789287,2
2017,47,101,573.32782,2766.9297,100,1
2017,47,103,678.49841,1988.0892,100,1
2017,47,105,207.08698,1476.4535,100,1
2017,47,107,469.013,3313.3499,100,1
2017,47,109,565.29767,2211.1982,97.35295218840091,2
2017,47,111,265.79178,1540.7617,100,1
2017,47,113,807.02148,3424.7207,100,1
2017,47,115,411.6095,2434.4768,92.46873815839332,2
2017,47,117,346.17838,1160.0012,100,1
2017,47,119,585.91846,2422.8811,100,1
2017,47,121,497.18262,2900.2319,100,1
2017,47,123,620.67474,3695.9343,100,1
2017,47,125,518.52814,2631.6052,100,1
2017,47,127,203.63408,1253.1328,100,1
2017,47,129,258.82788,1432.7972,100,1
2017,47,131,431.13379,2948.8235,99.31613717093251,2
2017,47,133,168.09013,1140.2871,100,1
2017,47,135,125.39185,940.43884,100,1
2017,47,137,177.40982,1261.5809,100,1
2017,47,139,214.83559,2512.3828,98.07894429522364,2
2017,47,141,332.15747,3394.9585,100,1
2017,47,143,290.59985,1676.3024,100,1
2017,47,145,309.22394,2025.0396,100,1
2017,47,147,327.74271,1315.2457,100,1
2017,47,149,437.00754,2372.3267,100,1
2017,47,151,209.19551,1464.3685,100,1
2017,47,153,413.95224,2402.28,100,1
2017,47,155,352.32184,2585.0591,100,1
2017,47,157,1507.7468,5040.231,100,1
2017,47,159,193.52209,1614.3817,100,1
2017,47,161,247.09846,1078.2478,100,1
2017,47,163,517.95007,3209.5088,100,1
2017,47,165,245.17148,1386.0361,100,1
2017,47,167,578.49622,2196.6563,100,1
2017,47,169,495.88416,1686.0061,100,1
2017,47,171,382.90445,1756.8557,100,1
2017,47,173,288.03622,1620.2037,100,1
2017,47,175,139.32428,1306.165,100,1
2017,47,177,337.01508,2253.3271,100,1
2017,47,179,363.83267,3076.5378,100,1
2017,47,181,198.99898,820.117,100,1
2017,47,183,242.97327,1814.8004,100,1
2017,47,185,254.17711,2313.7593,100,1
2017,47,187,124.19505,915.77277,100,1
2017,47,189,285.83575,1733.3373,100,1
2017,48,001,329.0556,1480.7502,97.77011650419483,2
2017,48,003,355.49036,1506.6019,100,1
2017,48,005,290.41626,2675.2463,99.19599805774811,2
2017,48,007,348.03693,2878.1479,100,1
2017,48,009,329.20877,1577.9316,35.20010043651254,3
2017,48,011,266.099,1277.2751,100,1
2017,48,013,298.07477,2153.8965,100,1
2017,48,015,184.65051,1265.6953,97.33935416802028,2
2017,48,017,113.04225,1271.7253,100,1
2017,48,019,138.69626,1248.2664,100,1
2017,48,021,303.20547,1623.3881,99.06667997604313,2
2017,48,023,223.40129,781.90448,100,1
2017,48,025,230.32275,1636.827,100,1
2017,48,027,449.92856,2539.7246,99.67116137451065,2
2017,48,029,608.19635,4329.8252,100,1
2017,48,031,129.02116,920.35095,92.5299812165872,2
2017,48,033,297.17682,2674.5913,100,1
2017,48,035,141.87494,1511.5137,81.54147477634852,2
2017,48,037,672.25458,2943.2412,100,1
2017,48,039,170.2271,1495.9016,99.35270952806147,2
2017,48,041,291.70221,2257.3262,100,1
2017,48,043,246.3318,1092.428,100,1
2017,48,045,65.445023,523.56018,100,1
2017,48,047,234.9689,2570.8362,100,1
2017,48,049,325.8613,2354.6106,100,1
2017,48,051,233.19083,1193.715,91.98160816418077,2
2017,48,053,271.34433,1561.8323,94.78225887559087,2
2017,48,055,231.47055,1341.5844,100,1
2017,48,057,547.2774,2051.1406,89.8140589569161,2
2017,48,059,157.75133,946.50793,100,1
2017,48,061,311.2868,2623.6355,99.86627070643944,2
2017,48,063,178.9187,1936.9895,100,1
2017,48,065,314.98672,596.81696,100,1
2017,48,067,256.56403,1905.9043,98.68820039551747,2
2017,48,069,140.25246,2448.0427,88.01159420289855,2
2017,48,071,250.9592,1734.9967,100,1
2017,48,073,430.70444,2098.0093,95.92471815894903,2
2017,48,075,268.85526,1698.0331,13.51696720147665,3
2017,48,077,307.07227,2351.022,77.51074938574939,3
2017,48,079,385.82953,1964.223,60.94890510948905,3
2017,48,081,120.99213,241.98427,25,3
2017,48,083,510.08304,1791.2218,65.07136859781696,3
2017,48,085,123.24632,1343.5396,100,1
2017,48,087,870.43854,5323.0664,0,3
2017,48,089,287.30219,965.52374,100,1
2017,48,091,267.35883,1542.4547,100,1
2017,48,093,272.60001,1517.719,100,1
2017,48,095,846.52191,4490.2466,59.76405274115197,3
2017,48,097,348.41458,1834.8164,98.0183430299027,2
2017,48,099,359.08319,1540.4536,100,1
2017,48,101,216.29416,144.19611,100,1
2017,48,103,63.291138,548.52319,100,1
2017,48,105,140.29181,925.9259,100,1
2017,48,107,118.66418,1034.0736,80.09367681498829,2
2017,48,109,268.93768,2375.6162,53.65732705182247,3
2017,48,111,1054.384,3870.6992,100,1
2017,48,113,560.96906,3178.5828,100,1
2017,48,115,546.32013,3160.8523,44.78931819948689,3
2017,48,117,339.7749,2181.9919,100,1
2017,48,119,151.00038,1453.3787,72.70315554314438,3
2017,48,121,130.82838,1031.9178,100,1
2017,48,123,657.56946,1710.6694,100,1
2017,48,125,316.88547,407.42416,100,1
2017,48,127,316.75946,2236.5137,65.0226352156302,3
2017,48,129,241.61885,2869.2239,64.75932727624203,3
2017,48,131,390.31314,1827.3751,52.2877740179491,3
2017,48,133,271.57678,1466.5145,95.42383123660935,2
2017,48,135,696.42938,3049.2656,100,1
2017,48,137,0,1331.2852,100,1
2017,48,139,211.38118,1494.0675,100,1
2017,48,141,358.87247,1696.6719,100,1
2017,48,143,226.35754,1367.6761,100,1
2017,48,145,206.45753,1548.4315,9.164577624905268,3
2017,48,147,264.18161,1358.6483,92.28416843095742,2
2017,48,149,308.64197,1365.1472,98.98375578749116,2
2017,48,151,257.73196,1984.5361,18.16372939169984,3
2017,48,153,734.41504,2408.1982,77.75556444089031,3
2017,48,155,0,0,100,1
2017,48,157,183.70143,1104.1698,99.94610517308055,2
2017,48,159,232.19095,798.73688,100,1
2017,48,161,152.86624,1064.9681,100,1
2017,48,163,168.36734,2214.2856,100,1
2017,48,165,256.80783,1080.531,100,1
2017,48,167,278.17905,2491.6726,100,1
2017,48,169,444.2402,2588.8481,54.49538174730954,3
2017,48,171,52.540718,806.87531,100,1
2017,48,173,296.7359,2002.9674,100,1
2017,48,175,290.92831,1917.4822,79.13525963149078,3
2017,48,177,402.04852,1263.5811,100,1
2017,48,179,544.54559,3561.864,100,1
2017,48,181,292.81683,1992.5271,97.86302138537314,2
2017,48,183,462.03604,3221.283,100,1
2017,48,185,202.97699,1100.349,100,1
2017,48,187,197.29549,1580.2429,99.24333853142586,2
2017,48,189,284.17413,2255.8154,93.99988461316565,2
2017,48,191,651.25366,390.7522,100,1
2017,48,193,344.33627,1721.6813,67.61443839483768,3
2017,48,195,146.86984,1285.1111,82.52876998953819,2
2017,48,197,150.22534,1802.7041,61.1753524473309,3
2017,48,199,152.26028,1310.8385,100,1
2017,48,201,785.36768,3333.9709,99.86387415431022,2
2017,48,203,331.52817,2377.7021,100,1
2017,48,205,17.571604,210.85925,100,1
2017,48,207,261.05118,1479.2899,90.19450249156084,2
2017,48,209,217.73085,1549.2925,100,1
2017,48,211,397.61432,3006.9583,58.53385562395075,3
2017,48,213,366.3772,1924.4054,95.95735449079527,2
2017,48,215,292.56583,2502.2627,99.30456144994875,2
2017,48,217,206.4041,2234.1851,89.93050637811706,2
2017,48,219,649.68817,3205.1282,88.71728545343883,2
2017,48,221,214.50758,1611.3809,98.40096910963054,2
2017,48,223,178.10172,679.52655,100,1
2017,48,225,225.88072,1446.5054,100,1
2017,48,227,546.61487,3263.041,100,1
2017,48,229,22.686026,45.372051,100,1
2017,48,231,372.84814,1972.8993,92.76755499153977,2
2017,48,233,341.52048,3050.2925,91.47134502923977,2
2017,48,235,65.963058,1583.1134,100,1
2017,48,237,169.83696,1268.116,100,1
2017,48,239,121.58054,1182.0331,100,1
2017,48,241,402.12592,2007.8175,94.0454111167313,2
2017,48,243,175.4386,394.73685,100,1
2017,48,245,730.00677,3390.1809,100,1
2017,48,247,134.56363,288.35065,100,1
2017,48,249,516.25848,3312.8623,100,1
2017,48,251,252.23997,1608.4781,100,1
2017,48,253,220.18716,910.77417,100,1
2017,48,255,256.79858,1981.9583,100,1
2017,48,257,239.25197,1778.928,98.92458123472183,2
2017,48,259,99.940941,2094.217,100,1
2017,48,261,719.42444,719.42444,100,1
2017,48,263,0,524.2464,100,1
2017,48,265,172.08043,1604.795,100,1
2017,48,267,113.37868,657.59637,100,1
2017,48,269,0,0,100,1
2017,48,271,293.72498,1575.434,53.36122733612274,3
2017,48,273,524.31805,3390.3757,100,1
2017,48,275,215.63342,943.39624,100,1
2017,48,277,508.19772,2244.5398,100,1
2017,48,279,454.20135,2096.8962,86.56009054254793,2
2017,48,281,204.49898,1964.1414,90.51613539919077,2
2017,48,283,356.01266,2136.0759,62.30910201588271,3
2017,48,285,204.36647,1141.4614,100,1
2017,48,287,267.70645,1484.0249,93.01156947528339,2
2017,48,289,110.18964,898.91553,100,1
2017,48,291,284.49161,1541.9924,30.20529959417522,3
2017,48,293,335.78442,2244.23,100,1
2017,48,295,177.61989,414.44641,100,1
2017,48,297,262.85526,1322.4906,100,1
2017,48,299,117.86893,1173.9745,80.40663334847797,2
2017,48,301,0,746.26868,100,1
2017,48,303,900.97467,4320.4194,99.21789094848261,2
2017,48,305,153.60983,1945.7245,86.13844294838599,2
2017,48,307,87.972855,2010.8081,100,1
2017,48,309,463.267,2800.6958,98.6400877776087,2
2017,48,311,0,3084.833,100,1
2017,48,313,379.69342,1476.5856,100,1
2017,48,315,784.97614,1778.6168,84.86456989780731,2
2017,48,317,337.71774,2755.0657,56.54205607476634,3
2017,48,319,142.11275,355.28186,100,1
2017,48,321,475.02713,2749.7285,100,1
2017,48,323,142.57249,1667.9264,100,1
2017,48,325,211.72054,1919.4663,97.43831822759316,2
2017,48,327,47.080978,235.40489,100,1
2017,48,329,261.13458,1956.3887,100,1
2017,48,331,231.5092,1504.8098,100,1
2017,48,333,40.642147,447.0636,100,1
2017,48,335,118.09164,2208.3137,100,1
2017,48,337,342.90393,2067.6597,94.758335487206,2
2017,48,339,152.55704,1198.0369,99.71932249527944,2
2017,48,341,244.37706,1878.083,92.05477171515378,2
2017,48,343,385.01645,1604.2352,100,1
2017,48,345,243.90244,1138.2114,100,1
2017,48,347,245.50168,1889.2955,100,1
2017,48,349,447.62943,2316.1743,96.79935781327185,2
2017,48,351,86.009171,695.24084,100,1
2017,48,353,392.68787,3148.2734,91.19576861274771,2
2017,48,355,705.38538,3573.4355,100,1
2017,48,357,407.02869,1409.7091,100,1
2017,48,359,94.607376,1087.9849,100,1
2017,48,361,350.3945,1795.4778,99.38385128090992,2
2017,48,363,56.0028,766.53833,65.59429964727885,3
2017,48,365,305.46832,2288.8611,100,1
2017,48,367,119.13414,1252.0323,99.84790247197152,2
2017,48,369,203.21072,751.8797,100,1
2017,48,371,281.4379,1464.7563,100,1
2017,48,373,256.2955,1702.5344,100,1
2017,48,375,1293.3969,7468.1631,100,1
2017,48,377,125.76859,1020.123,79.93895997182769,3
2017,48,379,161.53716,799.18384,100,1
2017,48,381,71.406258,318.35291,100,1
2017,48,383,592.99194,4474.3936,53.33138515488018,3
2017,48,385,58.326042,1458.1511,100,1
2017,48,387,188.07751,1218.4153,100,1
2017,48,389,778.74487,1655.6508,100,1
2017,48,391,110.74197,346.06866,100,1
2017,48,393,106.60981,639.65887,100,1
2017,48,395,313.89874,1947.3347,94.35695538057742,2
2017,48,397,96.086288,1101.3762,100,1
2017,48,399,438.34015,1451.3929,92.34038785088107,2
2017,48,401,397.47885,2072.5684,95.35017434527784,2
2017,48,403,420.60989,1778.0327,92.15763160474464,2
2017,48,405,375.62097,763.35876,100,1
2017,48,407,198.08984,1648.3905,100,1
2017,48,409,391.28171,2698.8022,100,1
2017,48,411,100.68803,671.25354,100,1
2017,48,413,66.644455,1032.989,100,1
2017,48,415,211.14369,1483.871,100,1
2017,48,417,270.43268,2013.2212,62.56866830839174,3
2017,48,419,376.27875,1716.7719,95.47249481956446,2
2017,48,421,0,195.63091,54.60069444444444,3
2017,48,423,352.17606,2467.8672,100,1
2017,48,425,79.140755,836.63086,100,1
2017,48,427,237.3786,1037.9496,100,1
2017,48,429,203.49149,1360.1799,100,1
2017,48,431,0,0,100,1
2017,48,433,0,576.3689,100,1
2017,48,435,132.73161,1088.3993,100,1
2017,48,437,292.74783,1623.4198,100,1
2017,48,439,402.87665,2744.4968,100,1
2017,48,441,504.0722,3093.4038,100,1
2017,48,443,246.91357,1358.0247,100,1
2017,48,445,220.21234,1352.733,100,1
2017,48,447,130.97577,392.92731,100,1
2017,48,449,413.32361,2318.8669,100,1
2017,48,451,255.89101,4141.7061,100,1
2017,48,453,404.90814,3030.0857,99.92606141096884,2
2017,48,455,265.90305,1990.8639,80.93020022246942,2
2017,48,457,422.48944,1513.5336,100,1
2017,48,459,399.69962,1400.1599,94.71655152785324,2
2017,48,461,382.20038,1992.902,63.8684255610759,3
2017,48,463,173.22719,2646.3218,100,1
2017,48,465,123.97114,1617.7218,100,1
2017,48,467,74.299591,1040.1942,97.28551542237527,2
2017,48,469,350.76669,3294.8179,100,1
2017,48,471,322.51367,1222.2299,100,1
2017,48,473,302.10303,1292.2213,100,1
2017,48,475,627.61505,1708.5077,100,1
2017,48,477,396.65555,1198.5275,100,1
2017,48,479,323.87897,2443.6487,100,1
2017,48,481,402.68777,2180.2327,100,1
2017,48,483,93.318405,709.21985,100,1
2017,48,485,346.9697,2917.4243,100,1
2017,48,487,321.21591,2749.9216,100,1
2017,48,489,643.99554,2826.1675,100,1
2017,48,491,129.30444,1323.3616,99.43706794506369,2
2017,48,493,101.41165,941.1001,100,1
2017,48,495,39.609188,752.57458,100,1
2017,48,497,200.96402,942.86877,100,1
2017,48,499,171.50336,1110.2587,100,1
2017,48,501,93.370682,840.33612,100,1
2017,48,503,150.1752,1006.7301,100,1
2017,48,505,174.55663,1801.4244,100,1
2017,48,507,292.93607,1037.8306,100,1
2017,49,001,407.14063,7015.3462,54.99914544522304,3
2017,49,003,125.74197,1828.806,98.50234706802772,2
2017,49,005,109.29137,1268.1014,88.34130690932838,2
2017,49,007,216.80217,3296.3784,88.91564578805242,2
2017,49,009,0,680.27209,100,1
2017,49,011,104.41927,1668.6947,100,1
2017,49,013,369.51962,3560.3716,91.87305081636397,2
2017,49,015,158.77742,1280.1429,0,3
2017,49,017,512.01257,6439.543,0,3
2017,49,019,506.5123,2026.0492,54.67192691029901,3
2017,49,021,274.50443,1786.2395,100,1
2017,49,023,151.11111,2640,94.22199695894577,2
2017,49,025,185.01387,634.33331,100,1
2017,49,027,326.51791,3397.3413,67.90762173982611,3
2017,49,029,294.7865,2829.9502,0,3
2017,49,031,1126.7606,9084.5068,0,3
2017,49,033,125.47051,1212.8816,100,1
2017,49,035,436.13828,4887.9541,89.15873865582259,2
2017,49,037,78.145348,918.20789,100,1
2017,49,039,136.5074,2284.002,72.04344677769731,3
2017,49,041,112.59148,2158.0034,100,1
2017,49,043,187.32059,2335.4255,91.46166341015561,2
2017,49,045,265.35815,2678.7832,97.91079324568953,2
