year,state,county,violent_crime_rate,property_crime_rate,crime_rate_quality
2015,18,021,166.01894,1150.8131,3
2015,18,023,153.33191,2266.2456,2
2015,18,025,257.55984,1287.7993,2
2015,18,027,97.246704,1288.5188,2
2015,18,029,171.87341,1916.8942,3
2015,18,031,230.00641,2262.3582,3
2015,18,033,119.74923,1796.2385,2
2015,18,035,304.65887,3148.427,2
2015,18,037,148.37144,812.51031,3
2015,18,039,399.55966,1991.9006,2
2015,18,041,251.77094,2556.115,3
2015,18,043,154.99231,3188.4133,2
2015,18,045,235.0672,2296.4258,3
2015,18,047,78.698845,1350.9968,2
2015,18,049,142.75166,1265.0751,3
2015,18,051,106.58772,1205.0333,3
2015,18,053,255.9614,2399.2703,2
2015,18,055,80.145493,1729.2932,2
2015,18,057,146.272,1627.0742,3
2015,18,059,213.73415,1290.6785,2
2015,18,061,88.432968,1318.9146,3
2015,18,063,183.32153,1800.9761,3
2015,18,065,102.07206,1955.7007,3
2015,18,067,586.26874,2399.5833,2
2015,18,069,73.710075,1193.0112,2
2015,18,071,217.84021,3256.2573,2
2015,18,073,230.05676,2351.3594,3
2015,18,075,170.44647,1410.9181,2
2015,18,077,219.02763,1891.0415,3
2015,18,079,182.81535,1311.969,2
2015,18,081,262.64261,2945.8743,2
2015,18,083,142.37878,2805.3894,2
2015,18,085,169.16815,1171.4576,2
2015,18,087,110.79904,443.19617,2
2015,18,089,341.28293,3257.8684,2
2015,18,091,154.21521,2960.7517,2
2015,18,093,274.75546,1655.127,3
2015,18,095,217.38628,2220.1152,2
2015,18,097,1204.6602,4721.1987,2
2015,18,099,106.70764,956.10046,3
2015,18,101,264.03287,2337.1797,3
2015,18,103,164.51955,1907.3114,2
2015,18,105,295.0831,2759.407,2
2015,18,107,585.97327,1485.8608,2
2015,18,109,165.11601,2086.2048,3
2015,18,111,7.1387777,885.20844,2
2015,18,113,117.31925,863.13452,2
2015,18,115,67.362747,370.49512,3
2015,18,117,163.22366,1270.0841,3
2015,18,119,182.06209,1197.777,3
2015,18,121,136.08662,1390.4503,3
2015,18,123,87.868919,1700.5221,3
2015,18,125,158.80579,1397.4908,2
2015,18,127,100.18606,1359.0717,2
2015,18,129,344.93573,1752.1167,2
2015,18,131,62.068432,620.68433,3
2015,18,133,305.97311,2916.0569,3
2015,18,135,79.453362,2117.4321,3
2015,18,137,121.94697,1038.2914,2
2015,18,139,119.96161,2375.24,3
2015,18,141,379.22672,3435.7644,2
2015,18,143,214.79111,2350.0674,2
2015,18,145,717.2085,2158.3704,2
2015,18,147,57.929035,434.46777,3
2015,18,149,121.96185,1350.2919,2
2015,18,151,55.27755,2237.2861,2
2015,18,153,277.14069,1791.8578,2
2015,18,155,38.008362,57.012543,3
2015,18,157,315.8869,2754.1895,2
2015,18,159,72.050827,1041.462,2
2015,18,161,111.38959,320.24506,3
2015,18,163,418.96448,3795.4221,2
2015,18,165,305.88834,2096.6096,3
2015,18,167,333.65463,3825.9065,2
2015,18,169,199.1412,2741.3032,3
2015,18,171,96.746887,967.46887,3
2015,18,173,184.17694,1205.228,2
2015,18,175,179.68161,1106.8386,3
2015,18,177,129.8488,2388.0242,3
2015,18,179,17.880131,1262.3373,2
2015,18,181,65.862595,654.50952,3
2015,18,183,122.73244,993.83344,3
2015,19,001,96.845604,677.91919,2
2015,19,003,210.74815,711.27502,2
2015,19,005,28.805992,324.06741,2
2015,19,007,279.3519,2729.6672,2
2015,19,009,121.25411,1333.7953,2
2015,19,011,62.358719,389.742,3
2015,19,013,561.23785,2494.4739,2
2015,19,015,277.74649,1212.3259,2
2015,19,017,380.22815,720.00647,2
2015,19,019,66.470421,754.91406,2
2015,19,021,287.9032,1693.2611,2
2015,19,023,20.113979,60.341938,2
2015,19,025,71.297615,875.94214,2
2015,19,027,68.299347,751.29279,2
2015,19,029,275.56415,1526.7744,2
2015,19,031,87.241005,621.59216,2
2015,19,033,172.02501,2766.3481,2
2015,19,035,216.00139,1296.0083,2
2015,19,037,115.73117,719.18658,2
2015,19,039,172.80484,1944.0544,2
2015,19,041,151.4509,1841.6429,2
2015,19,043,102.01768,572.43256,2
2015,19,045,517.08258,2987.3555,2
2015,19,047,64.350067,356.85034,2
2015,19,049,127.28838,781.20123,2
2015,19,051,79.82666,171.05713,2
2015,19,053,85.15815,1070.5596,3
2015,19,055,172.38408,1137.7349,2
2015,19,057,511.7963,3457.7456,2
2015,19,059,169.48161,952.60358,2
2015,19,061,192.53539,2265.1223,2
2015,19,063,286.62094,900.80865,2
2015,19,065,296.19391,1480.9695,2
2015,19,067,131.57895,1296.9924,2
2015,19,069,48.567265,126.27489,2
2015,19,071,318.56357,1216.3336,2
2015,19,073,121.85665,1141.0214,2
2015,19,075,72.376358,570.96906,2
2015,19,077,37.467216,674.40991,2
2015,19,079,250.16458,1158.657,2
2015,19,081,82.012032,501.18463,2
2015,19,083,138.19313,1427.9956,2
2015,19,085,98.142303,862.25024,2
2015,19,087,140.35088,1503.7594,2
2015,19,089,85.015938,1083.9532,2
2015,19,091,104.65725,753.53217,2
2015,19,093,128.05919,1365.9647,2
2015,19,095,109.7494,695.07959,2
2015,19,097,159.43222,982.30817,2
2015,19,099,241.67052,1946.9412,2
2015,19,101,85.44574,2062.0906,2
2015,19,103,259.27029,2213.5029,2
2015,19,105,102.60921,542.36292,2
2015,19,107,177.11305,511.65994,2
2015,19,109,171.44742,356.0831,2
2015,19,111,558.57959,2599.1052,2
2015,19,113,221.90291,2816.9846,2
2015,19,115,107.28654,348.68127,2
2015,19,117,184.28934,2096.2913,2
2015,19,119,255.42784,1123.8824,2
2015,19,121,82.523964,799.84766,2
2015,19,123,228.45369,1697.7244,2
2015,19,125,180.21265,1168.3787,2
2015,19,127,598.83179,2694.7432,2
2015,19,129,363.78336,1145.2439,2
2015,19,131,83.087151,1135.5244,2
2015,19,133,322.97583,1681.7018,2
2015,19,135,163.05029,1178.979,2
2015,19,137,136.7989,1993.3555,2
2015,19,139,392.92273,1750.715,2
2015,19,141,214.5309,707.95197,2
2015,19,143,276.2431,2811.1797,3
2015,19,145,212.533,1577.8966,2
2015,19,147,262.78333,1073.0319,2
2015,19,149,96.774193,1044.3549,2
2015,19,151,71.347031,841.89496,2
2015,19,153,346.36774,2823.5386,2
2015,19,155,263.68887,4228.6299,2
2015,19,157,371.96765,1229.1105,2
2015,19,159,59.19495,690.60773,2
2015,19,161,29.937132,508.93124,2
2015,19,163,522.29181,3142.4653,2
2015,19,165,25.153013,33.537354,2
2015,19,167,14.311475,374.96063,2
2015,19,169,154.13295,1819.3937,2
2015,19,171,311.47256,957.48975,2
2015,19,173,241.74052,2401.2893,3
2015,19,175,216.53702,1507.7391,2
2015,19,177,108.93246,476.57953,2
2015,19,179,253.035,3189.9468,2
2015,19,181,355.77673,1538.2717,2
2015,19,183,337.12411,678.74323,2
2015,19,185,187.94049,1096.3195,2
2015,19,187,561.08551,3630.8706,2
2015,19,189,169.66727,1055.7074,3
2015,19,191,53.117001,729.15155,2
2015,19,193,371.6604,3553.1514,2
2015,19,195,39.635353,700.22461,2
2015,19,197,109.6062,720.26935,2
2015,20,001,314.53958,3499.2529,2
2015,20,003,204.91803,2330.9426,2
2015,20,005,231.73558,2335.6506,2
2015,20,007,124.4039,1244.0389,3
2015,20,009,380.03174,3431.3545,2
2015,20,011,435.01904,3405.3833,2
2015,20,013,388.70703,3743.8625,2
2015,20,015,205.27112,2108.1494,2
2015,20,017,111.98209,485.25571,2
2015,20,019,88.183418,1087.5956,2
2015,20,021,287.34232,2308.479,2
2015,20,023,261.29153,1381.1123,2
2015,20,025,47.709923,1192.748,2
2015,20,027,251.5874,1809.0332,2
2015,20,029,498.96951,3069.7473,2
2015,20,031,131.20229,1168.8932,2
2015,20,033,271.29678,2061.8557,3
2015,20,035,293.39444,2894.8252,2
2015,20,037,341.68857,3154.2444,2
2015,20,039,306.9577,2216.9167,3
2015,20,041,186.49951,2108.4805,2
2015,20,043,243.68347,1359.4972,2
2015,20,045,128.75572,1378.1946,3
2015,20,047,168.46361,2324.7979,3
2015,20,049,76.775429,1113.2438,3
2015,20,051,361.70724,2246.0298,2
2015,20,053,283.7774,1560.7756,2
2015,20,055,428.36359,2621.3696,2
2015,20,057,309.82162,2504.6328,2
2015,20,059,206.9585,1827.4825,2
2015,20,061,556.30573,1598.7037,2
2015,20,063,265.15152,1098.4849,3
2015,20,065,154.38055,849.09302,2
2015,20,067,90.521141,1732.8333,2
2015,20,069,211.96805,1451.1658,3
2015,20,071,225.5639,1729.3234,3
2015,20,073,240.23062,2290.1985,3
2015,20,075,161.68149,808.40741,2
2015,20,077,343.81982,1994.155,3
2015,20,079,327.88754,2457.731,2
2015,20,081,344.48819,2189.9607,3
2015,20,083,0,369.78342,2
2015,20,085,262.40814,1304.5435,2
2015,20,087,216.58743,2593.7666,2
2015,20,089,303.0303,1784.5118,3
2015,20,091,173.056,1801.9198,2
2015,20,093,379.17087,1718.908,2
2015,20,095,156.10771,1912.3195,2
2015,20,097,117.00468,585.02338,2
2015,20,099,394.17392,2816.9014,2
2015,20,101,239.52097,1377.2455,2
2015,20,103,432.45288,2166.0469,2
2015,20,105,193.23671,3285.0242,2
2015,20,107,157.29866,1247.9027,3
2015,20,109,35.398232,707.9646,2
2015,20,111,185.96838,1778.6976,2
2015,20,113,131.30162,2702.0491,2
2015,20,115,239.61002,1032.8018,2
2015,20,117,90.579712,1056.7633,2
2015,20,119,207.85219,1385.6813,3
2015,20,121,150.52376,1680.3367,2
2015,20,123,206.94046,1018.7838,2
2015,20,125,288.16714,2341.3579,2
2015,20,127,230.2923,1434.8982,2
2015,20,129,532.0918,1795.8098,2
2015,20,131,136.89253,1104.9183,2
2015,20,133,348.70917,2245.1975,2
2015,20,135,299.50082,1730.4492,3
2015,20,137,90.090088,918.91895,2
2015,20,139,157.75856,1665.9304,3
2015,20,141,135.7589,1493.3478,2
2015,20,143,117.15481,1707.1129,2
2015,20,145,453.34894,1740.2749,2
2015,20,147,294.76788,2560.7959,3
2015,20,149,223.19513,1476.5216,2
2015,20,151,237.3336,3807.6565,2
2015,20,153,159.61691,718.27612,2
2015,20,155,459.83865,3509.2124,2
2015,20,157,42.328041,867.72485,2
2015,20,159,240.55327,2175.0024,3
2015,20,161,370.7789,3192.1538,3
2015,20,163,154.61925,463.85776,2
2015,20,165,255.59105,1661.3418,3
2015,20,167,241.51158,1392.2432,2
2015,20,169,389.65002,3409.8867,2
2015,20,171,362.61081,1732.4738,2
2015,20,173,790.11053,4230.4731,2
2015,20,175,423.28955,2461.9902,2
2015,20,177,484.5433,4238.9146,2
2015,20,179,79.617836,358.28024,2
2015,20,181,167.14023,768.84503,2
2015,20,183,431.96545,1052.9158,3
2015,20,185,94.428703,731.82245,2
2015,20,187,0,144.78764,2
2015,20,189,223.90631,1050.6373,3
2015,20,191,276.18442,2107.4995,2
2015,20,193,468.1174,1518.2186,2
2015,20,195,68.329346,683.29346,2
2015,20,197,215.7963,1481.8011,2
2015,20,199,131.7523,1251.6469,3
2015,20,201,125.04466,875.31262,2
2015,20,203,0,1483.542,2
2015,20,205,225.83559,2021.2285,2
2015,20,207,449.4382,2150.8828,2
2015,20,209,761.46637,4667.9604,2
2015,21,001,346.87549,1098.4391,2
2015,21,003,82.364342,1264.5349,2
2015,21,005,18.19919,591.47369,2
2015,21,007,73.063812,1229.9075,2
2015,21,009,91.80629,1471.1958,2
2015,21,011,16.355904,302.58423,2
2015,21,013,157.29597,3006.9138,2
2015,21,015,118.23478,2143.1033,2
2015,21,017,84.509842,1560.9465,2
2015,21,019,242.1107,2878.4272,2
2015,21,021,130.83298,1211.0437,2
2015,21,023,24.035572,937.38733,2
2015,21,025,29.664787,229.9021,2
2015,21,027,14.986512,119.8921,2
2015,21,029,108.00233,1622.5763,2
2015,21,031,69.562531,780.64618,2
2015,21,033,181.3737,2476.1455,2
2015,21,035,125.18582,2407.219,2
2015,21,037,132.51363,2353.7463,2
2015,21,039,41.034058,389.82355,2
2015,21,041,102.81335,934.66681,2
2015,21,043,18.410782,460.26953,2
2015,21,045,12.651822,215.08098,2
2015,21,047,189.60837,2276.6646,2
2015,21,049,170.59596,3392.3428,2
2015,21,051,57.107506,423.54733,2
2015,21,053,58.973854,226.06644,2
2015,21,055,43.55875,990.96155,2
2015,21,057,29.590176,221.92632,2
2015,21,059,160.18698,2593.2158,2
2015,21,061,41.642376,224.86882,2
2015,21,063,0,0,2
2015,21,065,13.913043,438.26086,2
2015,21,067,339.28162,4177.584,2
2015,21,069,6.8320012,437.24808,2
2015,21,071,47.674541,307.23593,2
2015,21,073,291.8114,3045.1614,2
2015,21,075,160.30779,1635.1395,2
2015,21,077,81.056046,1018.9903,2
2015,21,079,40.610313,818.00775,2
2015,21,081,282.74832,2148.8872,2
2015,21,083,331.36475,1913.3641,2
2015,21,085,91.529694,1182.2585,2
2015,21,087,36.330608,535.87646,2
2015,21,089,24.952868,535.10034,2
2015,21,091,0,310.63046,2
2015,21,093,197.2961,1715.5366,2
2015,21,095,267.11908,1443.887,2
2015,21,097,63.955658,1263.1243,2
2015,21,099,48.769913,243.84958,2
2015,21,101,275.82047,2359.5579,2
2015,21,103,384.12292,1946.2228,2
2015,21,105,43.365135,823.93756,2
2015,21,107,207.69331,1821.6434,2
2015,21,109,52.426601,554.22406,2
2015,21,111,594.01038,4164.3584,2
2015,21,113,109.69765,2532.6687,2
2015,21,115,73.354912,733.54907,2
2015,21,117,179.38089,1995.6124,2
2015,21,119,12.744535,216.6571,2
2015,21,121,44.12228,545.22534,2
2015,21,123,42.131874,301.9451,2
2015,21,125,231.30429,1697.3408,2
2015,21,127,19.053667,647.82471,2
2015,21,129,29.620853,207.34598,2
2015,21,131,0,9.3361969,2
2015,21,133,25.948191,181.63733,2
2015,21,135,14.617746,197.33957,2
2015,21,137,44.965866,404.69281,2
2015,21,139,53.671104,633.31903,2
2015,21,141,107.76663,1575.6224,2
2015,21,143,24.078979,866.84326,2
2015,21,145,190.71642,2857.6702,2
2015,21,147,27.967335,413.91653,2
2015,21,149,73.591255,998.73846,2
2015,21,151,207.23265,2523.2283,2
2015,21,153,0,202.99812,2
2015,21,155,108.44307,1048.283,2
2015,21,157,54.660622,1183.2417,2
2015,21,159,0,81.25457,2
2015,21,161,140.35909,2269.1384,2
2015,21,163,64.460678,476.29279,2
2015,21,165,0,314.56433,2
2015,21,167,65.39917,1284.6265,2
2015,21,169,30.275507,625.69379,2
2015,21,171,0,103.12178,2
2015,21,173,86.931328,2694.8711,2
2015,21,175,7.5329566,60.263653,2
2015,21,177,32.068756,497.0657,2
2015,21,179,128.52901,1238.7537,2
2015,21,181,28.046556,588.97772,2
2015,21,183,33.036011,594.64819,2
2015,21,185,52.408478,681.31024,2
2015,21,187,18.63933,354.14725,2
2015,21,189,0,313.83099,2
2015,21,191,27.762354,652.41534,2
2015,21,193,322.8732,2194.8123,2
2015,21,195,194.19989,1767.2191,2
2015,21,197,24.45187,896.5686,2
2015,21,199,106.61315,1762.2527,2
2015,21,201,0,0,2
2015,21,203,47.219925,430.88184,2
2015,21,205,280.42859,2180.6462,2
2015,21,207,16.985619,469.93546,2
2015,21,209,144.98283,2163.2964,2
2015,21,211,96.423561,1645.7749,2
2015,21,213,138.84261,2304.7874,2
2015,21,215,50.296188,614.7312,2
2015,21,217,169.15814,2572.7773,2
2015,21,219,47.881256,901.76361,2
2015,21,221,28.103703,1110.0963,2
2015,21,223,0,79.82666,2
2015,21,225,86.378738,784.05316,2
2015,21,227,254.78018,3079.3401,2
2015,21,229,16.579624,447.64984,2
2015,21,231,43.979671,825.84052,2
2015,21,233,7.5930142,364.46469,2
2015,21,235,94.107224,1375.6262,2
2015,21,237,13.776002,661.24811,2
2015,21,239,96.925522,1868.7241,2
2015,22,001,420.28223,2205.2832,2
2015,22,003,175.21318,1339.4073,3
2015,22,005,369.17667,3429.7434,2
2015,22,007,323.96463,1501.6199,2
2015,22,009,639.85596,2778.386,2
2015,22,011,175.52521,1752.5095,2
2015,22,013,536.77643,3967.7935,3
2015,22,015,457.75912,2782.5044,2
2015,22,017,704.28699,4514.4355,2
2015,22,019,639.87769,4305.0889,2
2015,22,021,220.15411,2401.6812,2
2015,22,023,381.39944,1745.6359,2
2015,22,025,926.3822,3143.7864,2
2015,22,027,349.80054,2473.1514,3
2015,22,029,387.25052,3490.2195,2
2015,22,031,495.34232,2484.1047,2
2015,22,033,559.59332,4251.1187,2
2015,22,035,684.27533,848.50146,2
2015,22,037,451.86841,1533.3063,2
2015,22,039,346.73859,3111.7566,2
2015,22,041,298.87311,1954.9241,3
2015,22,043,62.659447,734.01068,2
2015,22,045,1097.1216,6060.4834,3
2015,22,047,939.71899,3145.4902,3
2015,22,049,302.68634,1910.7075,3
2015,22,051,449.48712,3464.5579,2
2015,22,053,330.79932,2894.4941,3
2015,22,055,511.87433,4310.3232,2
2015,22,057,450.54666,2691.0754,2
2015,22,059,367.30331,440.76398,2
2015,22,061,370.49442,2821.6184,2
2015,22,063,329.49167,3219.4385,2
2015,22,065,607.95551,2805.2805,2
2015,22,067,556.92365,5686.6831,2
2015,22,069,742.74481,4543.25,2
2015,22,071,962.48364,4016.7651,2
2015,22,073,1289.8617,5183.0493,2
2015,22,075,131.94296,625.66504,2
2015,22,077,692.1037,2206.6423,3
2015,22,079,1100.3398,5384.3999,2
2015,22,081,430.58304,2490.3992,2
2015,22,083,648.05341,3225.6492,3
2015,22,085,115.76945,1968.0807,2
2015,22,087,286.29315,2968.6399,2
2015,22,089,312.42899,2056.3508,2
2015,22,091,406.92722,1921.0751,2
2015,22,093,630.59302,2142.1616,2
2015,22,095,412.59799,2936.3223,2
2015,22,097,558.15283,3785.4211,2
2015,22,099,278.62915,2238.3208,2
2015,22,101,416.58777,3336.4893,2
2015,22,103,165.14188,1644.2212,2
2015,22,105,779.77551,4833.2104,2
2015,22,107,485.23206,3734.1772,3
2015,22,109,463.27167,4186.9932,2
2015,22,111,271.38852,1348.0447,2
2015,22,113,464.30063,2685.595,2
2015,22,115,399.5827,2696.6912,2
2015,22,117,649.11261,3377.1106,2
2015,22,119,364.80847,2043.9269,2
2015,22,121,368.77206,2043.9388,2
2015,22,123,451.60718,2895.5991,2
2015,22,125,201.49496,896.9776,2
2015,22,127,446.18341,1661.1752,2
2015,23,001,139.88231,1774.6403,2
2015,23,003,115.11337,1441.1028,2
2015,23,005,146.56335,2069.1296,2
2015,23,007,126.70468,1190.3571,2
2015,23,009,76.840042,1644.7429,2
2015,23,011,165.02751,2404.5674,2
2015,23,013,45.163719,1432.6935,2
2015,23,015,167.80005,1101.0039,2
2015,23,017,141.60344,2501.6609,2
2015,23,019,72.695358,2066.906,2
2015,23,021,141.75182,1553.3636,2
2015,23,023,39.830437,1226.2084,2
2015,23,025,144.77725,2703.8132,2
2015,23,027,104.71204,1427.6593,2
2015,23,029,173.91304,1808.6957,2
2015,23,031,157.57895,1912.8196,2
2015,24,001,337.80057,3295.2791,2
2015,24,003,391.88577,2298.4961,2
2015,24,005,351.81104,1680.3669,2
2015,24,009,171.09113,1724.157,2
2015,24,011,362.1965,2480.1252,2
2015,24,013,153.31659,1289.7683,2
2015,24,015,403.39124,2771.9717,2
2015,24,017,372.15439,1887.0342,2
2015,24,019,577.44568,3640.6868,2
2015,24,021,255.99008,1506.5913,2
2015,24,023,241.00475,1771.894,2
2015,24,025,238.52332,1258.1405,2
2015,24,027,310.452,1696.7972,2
2015,24,029,394.19821,1536.3623,2
2015,24,031,234.10851,1788.0698,2
2015,24,033,479.14594,2580.2195,2
2015,24,035,196.30296,1417.062,2
2015,24,037,283.62936,2174.791,2
2015,24,039,322.10495,1420.3663,2
2015,24,041,231.92578,1828.7482,2
2015,24,043,311.52856,2015.5764,2
2015,24,045,464.97998,3242.1609,2
2015,24,047,283.27512,3571.9829,2
2015,24,510,1557.452,5095.1274,2
2015,25,001,519.2854,1724.4194,2
2015,25,003,476.42145,2314.8293,2
2015,25,005,510.08313,1839.8914,2
2015,25,007,474.01584,2138.8521,2
2015,25,009,349.20746,1548.8833,2
2015,25,011,405.09341,2447.5574,3
2015,25,013,616.54169,2715.1628,2
2015,25,015,251.71738,1501.6244,2
2015,25,017,191.33969,1312.9448,2
2015,25,019,302.05951,2215.103,2
2015,25,021,202.72319,1222.3734,2
2015,25,023,346.98752,1269.0221,2
2015,25,025,716.08398,2416.4622,2
2015,25,027,429.81186,1749.5295,2
2015,26,001,251.23201,2106.4836,2
2015,26,003,234.46658,735.3725,2
2015,26,005,217.2301,1173.3915,2
2015,26,007,260.38956,1482.4845,2
2015,26,009,250.49667,1321.5859,2
2015,26,011,294.86926,1186.0298,2
2015,26,013,268.22159,2122.449,3
2015,26,015,266.37894,1256.0272,2
2015,26,017,313.27194,2208.0466,2
2015,26,019,200.49265,1632.5829,2
2015,26,021,457.8494,1995.6543,2
2015,26,023,217.57054,1454.2872,2
2015,26,025,606.04254,3054.0376,2
2015,26,027,274.89014,1920.3593,3
2015,26,029,209.61963,1250.0953,2
2015,26,031,129.78329,1321.4299,2
2015,26,033,236.63661,1172.6659,2
2015,26,035,441.85513,2284.5547,2
2015,26,037,109.83331,855.40765,2
2015,26,039,347.80087,1739.0044,2
2015,26,041,189.6803,1872.062,2
2015,26,043,267.56631,1407.6315,3
2015,26,045,202.20403,1690.2418,2
2015,26,047,183.95102,1127.8309,2
2015,26,049,608.73944,2632.8408,2
2015,26,051,262.27945,1219.9968,2
2015,26,053,226.81615,1931.1775,3
2015,26,055,284.82257,1151.2943,2
2015,26,057,228.69524,1593.6447,2
2015,26,059,263.38129,1242.8986,2
2015,26,061,167.67455,1533.8098,2
2015,26,063,181.91513,1367.4999,2
2015,26,065,674.27515,2672.6323,2
2015,26,067,238.23241,1236.3173,2
2015,26,069,228.84198,1850.4636,2
2015,26,071,396.54565,2767.0073,2
2015,26,073,265.91983,1492.2628,2
2015,26,075,586.85596,3053.4065,3
2015,26,077,530.23291,2860.5679,2
2015,26,079,249.13094,1709.1541,2
2015,26,081,384.21106,1853.9558,2
2015,26,083,230.6273,3828.4133,2
2015,26,085,350.14005,2836.1345,2
2015,26,087,253.47108,1253.7766,2
2015,26,089,186.52472,1100.9508,2
2015,26,091,242.4599,1249.8352,2
2015,26,093,109.44073,818.93701,2
2015,26,095,420.88855,2057.6772,2
2015,26,097,247.93388,3149.6787,2
2015,26,099,297.62732,1719.0463,2
2015,26,101,216.67143,1447.2017,2
2015,26,103,306.47922,1865.655,2
2015,26,105,246.67339,1313.2751,2
2015,26,107,522.44177,1771.6581,2
2015,26,109,263.29199,1401.3929,2
2015,26,111,153.05147,1222.0203,2
2015,26,113,187.88164,1737.9052,2
2015,26,115,244.70474,1745.0256,2
2015,26,117,451.18753,2166.9712,2
2015,26,119,172.80484,1339.2375,3
2015,26,121,435.78909,3434.2266,2
2015,26,123,256.52789,1512.0547,2
2015,26,125,100.61949,998.14539,2
2015,26,127,360.08429,2398.0081,2
2015,26,129,348.66504,2034.6754,3
2015,26,131,249.70868,1415.0159,2
2015,26,133,329.60361,1808.4829,2
2015,26,135,278.75409,1430.1296,2
2015,26,137,222.65286,1822.455,2
2015,26,139,254.68379,1473.8083,2
2015,26,141,186.90134,1650.9618,2
2015,26,143,389.1539,2468.8259,3
2015,26,145,633.1897,2172.1924,2
2015,26,147,334.63644,1571.853,2
2015,26,149,344.16074,1837.1628,2
2015,26,151,311.03073,1694.9969,2
2015,26,153,403.76849,991.06818,3
2015,26,155,314.78162,1592.8533,2
2015,26,157,325.41794,1673.5779,2
2015,26,159,359.63077,2057.8872,2
2015,26,161,330.4726,1872.2135,2
2015,26,163,899.54443,3082.6421,2
2015,26,165,363.6033,2551.2832,2
2015,27,001,152.84677,1547.5736,2
2015,27,003,172.30809,2877.8066,2
2015,27,005,386.3895,1776.1936,2
2015,27,007,350.32404,3857.9436,2
2015,27,009,85.62075,1483.2535,2
2015,27,011,59.523811,674.60315,2
2015,27,013,173.28651,2793.865,2
2015,27,015,35.554852,786.15729,2
2015,27,017,179.93196,2454.3845,2
2015,27,019,155.96358,2365.7852,3
2015,27,021,372.74438,1449.1744,2
2015,27,023,66.066559,768.0238,2
2015,27,025,110.51148,1676.0908,2
2015,27,027,154.03375,2010.4614,2
2015,27,029,283.99408,1011.019,2
2015,27,031,192.52985,1963.8044,3
2015,27,033,138.54013,909.16962,2
2015,27,035,176.57817,2514.6624,2
2015,27,037,146.13466,2076.511,2
2015,27,039,112.94441,1099.9803,2
2015,27,041,151.04518,1281.1868,2
2015,27,043,156.58363,1266.9039,2
2015,27,045,91.197083,441.58588,2
2015,27,047,114.33051,1528.7623,2
2015,27,049,142.13417,1585.0114,2
2015,27,051,33.881077,1118.0756,2
