statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,small_county
37,02700,045,48424,0.3566,0.4866,0.17352156,0.36778131000000003,99519,2,0
37,02700,071,115,8e-4,5e-4,4.0000000000000003e-7,0.9992165399999999,227943,1,0
37,02700,109,86778,0.639,0.9996,0.6387444,0.63874452,86810,2,0
37,02800,023,23,1e-4,3e-4,3e-8,0.6613354100000001,87570,2,0
37,02800,035,159980,0.9999,0.9961,0.99600039,0.9960121799999999,160610,1,0
37,02900,025,143,9e-4,6e-4,5.399999999999999e-7,0.8619354399999999,225804,1,0
37,02900,097,161568,0.9972,0.8654,0.86297688,0.8943972699999999,186693,1,0
37,02900,119,237,0.0015,2e-4,3.0000000000000004e-7,0.99898834,1115482,1,0
37,02900,159,73,5e-4,5e-4,2.5e-7,0.99461172,146875,1,0
37,03001,045,28,3e-4,3e-4,8.999999999999999e-8,0.36778131000000003,99519,2,0
37,03001,071,107849,0.9994,0.4731,0.47281614,0.9992165399999999,227943,1,0
37,03001,109,32,3e-4,4e-4,1.2e-7,0.63874452,86810,2,0
37,03002,071,119966,1,0.5263,0.5263,0.9992165399999999,227943,1,0
37,03101,119,128081,1,0.1148,0.1148,0.99898834,1115482,1,0
37,03102,119,130255,1,0.1168,0.1168,0.99898834,1115482,1,0
37,03103,119,123675,1,0.1109,0.1109,0.99898834,1115482,1,0
37,03104,119,157590,1,0.1413,0.1413,0.99898834,1115482,1,0
37,03105,119,120328,1,0.1079,0.1079,0.99898834,1115482,1,0
37,03106,119,175880,1,0.1577,0.1577,0.99898834,1115482,1,0
37,03107,025,406,0.003,0.0018,5.4e-6,0.8619354399999999,225804,1,0
37,03107,119,134674,0.997,0.1207,0.1203379,0.99898834,1115482,1,0
37,03108,119,144605,0.9973,0.1296,0.12925008,0.99898834,1115482,1,0
37,03108,179,395,0.0027,0.0017,4.59e-6,0.9216871499999999,238267,1,0
37,03200,025,167530,0.9972,0.7419,0.73982268,0.8619354399999999,225804,1,0
37,03200,119,98,6e-4,1e-4,6e-8,0.99898834,1115482,1,0
37,03200,159,372,0.0022,0.0025,5.500000000000001e-6,0.99461172,146875,1,0
37,03300,025,57671,0.4781,0.2554,0.12210674000000002,0.8619354399999999,225804,1,0
37,03300,119,20,2e-4,0,0,0.99898834,1115482,1,0
37,03300,159,42,3e-4,3e-4,8.999999999999999e-8,0.99461172,146875,1,0
37,03300,167,62504,0.5182,1,0.5182,0.5182,62504,2,0
37,03300,179,378,0.0031,0.0016,4.96e-6,0.9216871499999999,238267,1,0
37,03400,025,54,4e-4,2e-4,8e-8,0.8619354399999999,225804,1,0
37,03400,097,39,3e-4,2e-4,6e-8,0.8943972699999999,186693,1,0
37,03400,159,146175,0.9994,0.9952,0.99460288,0.99461172,146875,1,0
37,03500,057,168317,0.9997,0.9964,0.99610108,0.99611471,168930,1,0
37,03500,067,25,1e-4,1e-4,1e-8,0.9979952400000001,382590,1,0
37,03500,151,25,1e-4,2e-4,2e-8,0.99740555,144171,1,0
37,03600,151,143794,1,0.9974,0.9974,0.99740555,144171,1,0
37,03700,037,27,2e-4,4e-4,8e-8,0.5364279299999999,76285,2,0
37,03700,123,25743,0.2055,0.9997,0.20543835,0.20543838,25751,3,0
37,03700,125,99489,0.7941,0.9976,0.7921941600000001,0.7921979200000001,99727,1,0
37,03700,153,31,2e-4,7e-4,1.4e-7,0.32926949,42946,3,0
37,03800,051,339,0.0026,0.001,2.6e-6,0.99226387,334728,1,0
37,03800,085,132364,0.9973,0.991,0.9883242999999999,0.9883685499999999,133568,1,0
37,03800,183,22,2e-4,0,0,0.9967143800000001,1129410,1,0
37,03900,051,87,8e-4,3e-4,2.4e-7,0.99226387,334728,1,0
37,03900,061,48698,0.4535,0.9997,0.45336395,0.45336398,48715,2,0
37,03900,101,10,1e-4,0,0,0.99491144,215999,1,0
37,03900,107,14,1e-4,3e-4,3e-8,0.49545135,55122,2,0
37,03900,133,78,7e-4,4e-4,2.8e-7,0.86705392,204576,1,0
37,03900,141,73,7e-4,0.0012,8.399999999999999e-7,0.50569189,60203,2,0
37,03900,163,58409,0.5439,0.9894,0.53813466,0.53816962,59036,2,0
37,03900,191,22,2e-4,2e-4,4e-8,0.9997000500000001,117333,1,0
37,04000,191,117300,1,0.9997,0.9997,0.9997000500000001,117333,1,0
37,04100,061,10,1e-4,2e-4,2e-8,0.45336398,48715,2,0
37,04100,079,6,1e-4,3e-4,3e-8,0.20643808,20451,3,0
37,04100,103,9172,0.0825,1,0.0825,0.0825,9172,3,1
37,04100,107,55108,0.4956,0.9997,0.49545132000000003,0.49545135,55122,2,0
37,04100,133,46885,0.4217,0.2292,0.09665364,0.86705392,204576,1,0
37,04100,141,9,1e-4,1e-4,1e-8,0.50569189,60203,2,0
37,04200,065,122,7e-4,0.0025,1.75e-6,0.33604434,48900,3,0
37,04200,147,170205,0.9992,0.9998,0.99900016,0.9990002,170243,1,0
37,04300,031,7,1e-4,1e-4,1e-8,0.5423457700000001,67686,2,0
37,04300,049,100554,0.9998,0.9984,0.99820032,0.9982024,100714,1,0
37,04300,147,17,2e-4,1e-4,2e-8,0.9990002,170243,1,0
37,04400,013,44652,0.3578,1,0.3578,0.3578,44652,2,0
37,04400,031,67679,0.5424,0.9999,0.54234576,0.5423457700000001,67686,2,0
37,04400,049,160,0.0013,0.0016,2.08e-6,0.9982024,100714,1,0
37,04400,137,12276,0.0984,1,0.0984,0.0984,12276,3,1
37,04400,147,21,2e-4,1e-4,2e-8,0.9990002,170243,1,0
37,04500,133,157613,1,0.7704,0.7704,0.86705392,204576,1,0
37,04600,061,7,1e-4,1e-4,1e-8,0.45336398,48715,2,0
37,04600,129,58596,0.4935,0.2596,0.1281126,0.86811284,225702,1,0
37,04600,141,60121,0.5064,0.9986,0.50569104,0.50569189,60203,2,0
37,04700,129,167025,1,0.74,0.74,0.86811284,225702,1,0
37,04800,019,136693,0.9994,1,0.9994,0.9994,136693,1,0
37,04800,129,81,6e-4,4e-4,2.4e-7,0.86811284,225702,1,0
37,04900,017,29584,0.3224,0.9993,0.32217432,0.32217444,29603,3,0
37,04900,047,50623,0.5517,1,0.5517,0.5517,50623,2,0
37,04900,155,11544,0.1258,0.0991,0.012466779999999998,0.9086382099999999,116530,1,0
37,05001,051,108866,1,0.3252,0.3252,0.99226387,334728,1,0
37,05002,051,115247,0.9891,0.3443,0.34054713,0.99226387,334728,1,0
37,05002,085,471,0.004,0.0035,1.4e-5,0.9883685499999999,133568,1,0
37,05002,155,318,0.0027,0.0027,7.2900000000000005e-6,0.9086382099999999,116530,1,0
37,05002,163,478,0.0041,0.0081,3.321e-5,0.53816962,59036,2,0
37,05003,051,109284,1,0.3265,0.3265,0.99226387,334728,1,0
37,05100,017,19,2e-4,6e-4,1.2e-7,0.32217444,29603,3,0
37,05100,051,145,0.0014,4e-4,5.6e-7,0.99226387,334728,1,0
37,05100,155,104599,0.9984,0.8976,0.8961638399999999,0.9086382099999999,116530,1,0
37,05200,051,760,0.0058,0.0023,1.334e-5,0.99226387,334728,1,0
37,05200,093,52082,0.3999,1,0.3999,0.3999,52082,2,0
37,05200,123,8,1e-4,3e-4,3e-8,0.20543838,25751,3,0
37,05200,125,222,0.0017,0.0022,3.74e-6,0.7921979200000001,99727,1,0
37,05200,153,42915,0.3295,0.9993,0.32926935,0.32926949,42946,3,0
37,05200,155,69,5e-4,6e-4,3e-7,0.9086382099999999,116530,1,0
37,05200,165,34174,0.2624,1,0.2624,0.2624,34174,3,0
37,05300,007,22055,0.1904,1,0.1904,0.1904,22055,3,0
37,05300,179,93783,0.8096,0.3936,0.31865856,0.9216871499999999,238267,1,0
37,05400,119,39,3e-4,0,0,0.99898834,1115482,1,0
37,05400,179,143711,0.9997,0.6032,0.60301904,0.9216871499999999,238267,1,0
38,00100,001,2200,0.0099,1,0.0099,0.0099,2200,3,1
38,00100,007,945,0.0042,1,0.0042,0.0042,945,3,1
38,00100,011,2993,0.0135,1,0.0135,0.0135,2993,3,1
38,00100,013,2201,0.0099,1,0.0099,0.0099,2201,3,1
38,00100,023,2195,0.0099,1,0.0099,0.0099,2195,3,1
38,00100,025,4095,0.0184,1,0.0184,0.0184,4095,3,1
38,00100,033,1731,0.0078,0.9971,0.0077773799999999995,0.00833505,1736,3,1
38,00100,037,2301,0.0103,1,0.0103,0.0103,2301,3,1
38,00100,041,2489,0.0112,1,0.0112,0.0112,2489,3,1
38,00100,049,5345,0.024,1,0.024,0.024,5345,3,1
38,00100,053,14694,0.0661,0.9993,0.06605373,0.06632295,14704,3,1
38,00100,055,9771,0.0439,1,0.0439,0.0439,9771,3,1
38,00100,057,8345,0.0375,0.9994,0.0374775,0.0374775,8345,3,1
38,00100,061,9809,0.0441,1,0.0441,0.0441,9809,3,1
38,00100,065,1875,0.0084,0.9989,0.008390759999999999,0.008390759999999999,1875,3,1
38,00100,075,2282,0.0103,1,0.0103,0.0103,2282,3,1
38,00100,085,3898,0.0175,1,0.0175,0.0175,3898,3,1
38,00100,087,706,0.0032,1,0.0032,0.0032,706,3,1
38,00100,089,33646,0.1513,1,0.1513,0.1513,33646,3,0
38,00100,101,69919,0.3144,1,0.3144,0.3144,69919,3,0
38,00100,105,40939,0.1841,0.9997,0.18404477000000002,0.18417170000000002,40950,3,0
38,00200,003,10853,0.0891,1,0.0891,0.0891,10853,3,1
38,00200,005,5964,0.049,1,0.049,0.049,5964,3,1
38,00200,009,6379,0.0524,1,0.0524,0.0524,6379,3,1
38,00200,021,4999,0.0411,1,0.0411,0.0411,4999,3,1
38,00200,027,2347,0.0193,1,0.0193,0.0193,2347,3,1
38,00200,031,3390,0.0278,0.9979,0.027741619999999998,0.02774183,3397,3,1
38,00200,045,4093,0.0336,1,0.0336,0.0336,4093,3,1
38,00200,063,3015,0.0248,1,0.0248,0.0248,3015,3,1
38,00200,069,3990,0.0328,1,0.0328,0.0328,3990,3,1
38,00200,071,11604,0.0953,0.9999,0.09529047,0.09529047,11604,3,1
38,00200,073,5703,0.0468,1,0.0468,0.0468,5703,3,1
38,00200,077,16529,0.1358,1,0.1358,0.1358,16529,3,1
38,00200,079,12187,0.1001,1,0.1001,0.1001,12187,3,1
38,00200,081,3862,0.0317,1,0.0317,0.0317,3862,3,1
38,00200,083,1265,0.0104,1,0.0104,0.0104,1265,3,1
38,00200,093,21576,0.1772,0.9992,0.17705824,0.17705832000000002,21593,3,0
38,00200,103,3982,0.0327,1,0.0327,0.0327,3982,3,1
38,00300,015,98458,0.694,1,0.694,0.694,98458,2,0
38,00300,029,3301,0.0233,1,0.0233,0.0233,3301,3,1
38,00300,043,2394,0.0169,1,0.0169,0.0169,2394,3,1
38,00300,047,1876,0.0132,1,0.0132,0.0132,1876,3,1
38,00300,051,2530,0.0178,1,0.0178,0.0178,2530,3,1
38,00300,059,33289,0.2346,0.9999,0.23457654,0.23457654,33289,3,0
38,00300,093,17,1e-4,8e-4,8e-8,0.17705832000000002,21593,3,0
38,00400,019,3704,0.0341,1,0.0341,0.0341,3704,3,1
38,00400,031,7,1e-4,0.0021,2.1e-7,0.02774183,3397,3,1
38,00400,035,73170,0.6741,1,0.6741,0.6741,73170,2,0
38,00400,039,2306,0.0212,1,0.0212,0.0212,2306,3,1
38,00400,067,6844,0.0631,1,0.0631,0.0631,6844,3,1
38,00400,091,1798,0.0166,1,0.0166,0.0166,1798,3,1
38,00400,095,2162,0.0199,1,0.0199,0.0199,2162,3,1
38,00400,097,7997,0.0737,1,0.0737,0.0737,7997,3,1
38,00400,099,10558,0.0973,0.9995,0.09725135,0.09725135,10558,3,1
38,00500,017,184525,1,1,1,1,184525,1,0
38,00600,033,5,0.1923,0.0029,5.576699999999999e-4,0.00833505,1736,3,1
38,00600,053,10,0.3846,7e-4,2.6922e-4,0.06632295,14704,3,1
38,00600,105,11,0.4231,3e-4,1.2692999999999998e-4,0.18417170000000002,40950,3,0
39,00100,039,38286,0.3142,1,0.3142,0.3142,38286,3,0
39,00100,069,27662,0.227,1,0.227,0.227,27662,3,0
39,00100,125,18806,0.1543,1,0.1543,0.1543,18806,3,1
39,00100,171,37102,0.3045,1,0.3045,0.3045,37102,3,0
39,00200,051,42713,0.3705,1,0.3705,0.3705,42713,2,0
39,00200,095,3483,0.0302,0.0081,2.4461999999999997e-4,0.89073974,431279,1,0
39,00200,173,69096,0.5993,0.5225,0.31313425,0.44004224,132248,2,0
39,00300,095,134901,0.8311,0.3128,0.25996808,0.89073974,431279,1,0
39,00300,173,27419,0.1689,0.2073,0.035012970000000004,0.44004224,132248,2,0
39,00400,095,134857,1,0.3127,0.3127,0.89073974,431279,1,0
39,00500,095,129067,1,0.2993,0.2993,0.89073974,431279,1,0
39,00600,095,28971,0.2757,0.0672,0.018527039999999998,0.89073974,431279,1,0
39,00600,123,40364,0.3842,1,0.3842,0.3842,40364,2,0
39,00600,173,35733,0.3401,0.2702,0.09189502000000001,0.44004224,132248,2,0
39,00700,043,75622,0.5618,1,0.5618,0.5618,75622,2,0
39,00700,077,61,5e-4,0.001,5e-7,0.5260466,58565,2,0
39,00700,093,39,3e-4,1e-4,3e-8,0.99967099,312964,1,0
39,00700,143,58896,0.4375,1,0.4375,0.4375,58896,2,0
39,00801,093,133720,1,0.4273,0.4273,0.99967099,312964,1,0
39,00802,005,24,1e-4,5e-4,5.0000000000000004e-8,0.47256365,52447,2,0
39,00802,077,56,3e-4,0.001,3e-7,0.5260466,58565,2,0
39,00802,093,179205,0.9996,0.5726,0.57237096,0.99967099,312964,1,0
39,00901,035,106086,1,0.0839,0.0839,1,1264817,1,0
39,00902,035,142967,1,0.113,0.113,1,1264817,1,0
39,00903,035,118760,1,0.0939,0.0939,1,1264817,1,0
39,00904,035,124286,1,0.0983,0.0983,1,1264817,1,0
39,00905,035,102123,1,0.0807,0.0807,1,1264817,1,0
39,00906,035,122424,1,0.0968,0.0968,1,1264817,1,0
39,00907,035,107391,1,0.0849,0.0849,1,1264817,1,0
39,00908,035,147210,1,0.1164,0.1164,1,1264817,1,0
39,00909,035,144335,1,0.1141,0.1141,1,1264817,1,0
39,00910,035,149235,1,0.118,0.118,1,1264817,1,0
39,01000,085,101147,1,0.4348,0.4348,0.921978,232603,1,0
39,01100,085,109074,1,0.4689,0.4689,0.921978,232603,1,0
39,01200,055,95397,0.81,1,0.81,0.81,95397,1,0
39,01200,085,22382,0.19,0.0962,0.018278,0.921978,232603,1,0
39,01300,007,97574,1,1,1,1,97574,1,0
39,01400,029,149,0.0012,0.0015,1.8e-6,0.9975033000000001,101877,1,0
39,01400,099,40225,0.3115,0.176,0.054824,0.8778478799999999,228614,1,0
39,01400,133,29,2e-4,2e-4,4e-8,0.99970006,161791,1,0
39,01400,151,175,0.0014,5e-4,7e-7,0.9435613199999999,374853,1,0
39,01400,155,88544,0.6857,0.4384,0.30061088,0.8616113000000001,201977,1,0
39,01500,099,188279,0.9993,0.8236,0.8230234799999999,0.8778478799999999,228614,1,0
39,01500,155,126,7e-4,6e-4,4.1999999999999995e-7,0.8616113000000001,201977,1,0
39,01600,155,113307,1,0.561,0.561,0.8616113000000001,201977,1,0
39,01700,099,9,1e-4,0,0,0.8778478799999999,228614,1,0
39,01700,133,161762,0.9999,0.9998,0.99970002,0.99970006,161791,1,0
39,01801,153,121608,1,0.225,0.225,0.9999,540428,1,0
39,01802,153,108684,1,0.2011,0.2011,0.9999,540428,1,0
39,01803,153,101658,1,0.1881,0.1881,0.9999,540428,1,0
39,01804,153,105223,1,0.1947,0.1947,0.9999,540428,1,0
39,01805,153,103231,1,0.191,0.191,0.9999,540428,1,0
39,01900,103,182361,1,0.9994,0.9994,0.99940054,182470,1,0
39,02000,075,19,2e-4,4e-4,8e-8,0.37014083,44221,2,0
39,02000,103,109,9e-4,6e-4,5.399999999999999e-7,0.99940054,182470,1,0
39,02000,153,24,2e-4,0,0,0.9999,540428,1,0
39,02000,169,116894,0.9987,1,0.9987,0.9987,116894,1,0
39,02100,005,52423,0.4728,0.9995,0.47256360000000003,0.47256365,52447,2,0
39,02100,075,12,1e-4,3e-4,3e-8,0.37014083,44221,2,0
39,02100,077,58448,0.5271,0.998,0.5260458,0.5260466,58565,2,0
39,02200,139,124936,1,1,1,1,124936,1,0
39,02300,033,42025,0.3532,1,0.3532,0.3532,42025,2,0
39,02300,147,55069,0.4628,1,0.4628,0.4628,55069,2,0
39,02300,175,21900,0.184,1,0.184,0.184,21900,3,0
39,02400,063,74920,0.685,1,0.685,0.685,74920,2,0
39,02400,137,34451,0.315,1,0.315,0.315,34451,3,0
39,02500,003,102206,1,1,1,1,102206,1,0
39,02600,011,46422,0.3938,1,0.3938,0.3938,46422,2,0
39,02600,107,42528,0.3608,1,0.3608,0.3608,42528,2,0
39,02600,161,28931,0.2454,1,0.2454,0.2454,28931,3,0
39,02700,021,38714,0.335,1,0.335,0.335,38714,3,0
39,02700,065,30696,0.2656,1,0.2656,0.2656,30696,3,0
39,02700,091,46150,0.3994,1,0.3994,0.3994,46150,2,0
39,02800,083,62603,0.3842,0.9981,0.38347001999999997,0.38347135,62721,2,0
39,02800,089,33,2e-4,2e-4,4e-8,0.9933058899999999,178519,1,0
39,02800,101,65359,0.4011,1,0.4011,0.4011,65359,2,0
39,02800,117,34950,0.2145,1,0.2145,0.2145,34950,3,0
39,02900,031,36612,0.3069,1,0.3069,0.3069,36612,3,0
39,02900,059,38438,0.3222,1,0.3222,0.3222,38438,3,0
39,02900,075,44190,0.3704,0.9993,0.37014072,0.37014083,44221,2,0
39,02900,157,63,5e-4,7e-4,3.5e-7,0.8648945,93263,1,0
39,03000,067,14483,0.1345,1,0.1345,0.1345,14483,3,1
39,03000,157,93200,0.8655,0.9993,0.86489415,0.8648945,93263,1,0
39,03100,151,141087,1,0.3764,0.3764,0.9435613199999999,374853,1,0
39,03200,151,136231,1,0.3634,0.3634,0.9435613199999999,374853,1,0
39,03300,019,26721,0.2154,1,0.2154,0.2154,26721,3,0
39,03300,151,97360,0.7846,0.2597,0.20376061999999998,0.9435613199999999,374853,1,0
39,03400,029,101728,0.999,0.9985,0.9975015,0.9975033000000001,101877,1,0
39,03400,099,101,0.001,4e-4,4.0000000000000003e-7,0.8778478799999999,228614,1,0
39,03500,013,66497,0.5047,1,0.5047,0.5047,66497,2,0
39,03500,081,65249,0.4953,1,0.4953,0.4953,65249,2,0
39,03600,111,13385,0.1324,1,0.1324,0.1324,13385,3,1
39,03600,115,13802,0.1366,1,0.1366,0.1366,13802,3,1
39,03600,121,14115,0.1397,1,0.1397,0.1397,14115,3,1
39,03600,167,59771,0.5914,1,0.5914,0.5914,59771,2,0
39,03700,119,86363,0.7092,0.9995,0.7088454000000001,0.70884555,86410,2,0
39,03700,127,35408,0.2908,1,0.2908,0.2908,35408,3,0
39,03800,049,876,0.0049,7e-4,3.4299999999999998e-6,0.99921532,1323807,1,0
39,03800,083,118,7e-4,0.0019,1.33e-6,0.38347135,62721,2,0
39,03800,089,178363,0.9942,0.9991,0.99330522,0.9933058899999999,178519,1,0
39,03800,119,47,3e-4,5e-4,1.5e-7,0.70884555,86410,2,0
39,03900,045,158921,1,1,1,1,158921,1,0
39,04000,041,214124,1,1,1,1,214124,1,0
39,04101,049,129587,0.9991,0.0979,0.09781189,0.99921532,1323807,1,0
39,04101,089,123,9e-4,7e-4,6.3e-7,0.9933058899999999,178519,1,0
39,04102,049,108481,1,0.0819,0.0819,0.99921532,1323807,1,0
39,04103,049,126030,1,0.0952,0.0952,0.99921532,1323807,1,0
39,04104,049,115525,1,0.0873,0.0873,0.99921532,1323807,1,0
39,04105,049,126885,1,0.0958,0.0958,0.99921532,1323807,1,0
39,04106,049,142674,1,0.10780000000000001,0.10780000000000001,0.99921532,1323807,1,0
39,04107,049,107651,1,0.0813,0.0813,0.99921532,1323807,1,0
39,04108,049,126886,1,0.0958,0.0958,0.99921532,1323807,1,0
39,04109,049,114086,1,0.0862,0.0862,0.99921532,1323807,1,0
39,04110,049,111032,1,0.0839,0.0839,0.99921532,1323807,1,0
39,04111,049,114094,1,0.0862,0.0862,0.99921532,1323807,1,0
39,04200,097,43824,0.2654,1,0.2654,0.2654,43824,3,0
39,04200,129,58539,0.3545,1,0.3545,0.3545,58539,2,0
39,04200,159,62784,0.3802,1,0.3802,0.3802,62784,2,0
39,04300,023,136001,1,1,1,1,136001,1,0
39,04400,109,108774,1,1,1,1,108774,1,0
39,04500,037,51881,0.3674,1,0.3674,0.3674,51881,2,0
39,04500,113,107,8e-4,2e-4,1.6e-7,0.9986505400000001,537309,1,0
39,04500,135,40999,0.2903,1,0.2903,0.2903,40999,3,0
39,04500,149,48230,0.3415,1,0.3415,0.3415,48230,3,0
39,04601,113,109117,1,0.2031,0.2031,0.9986505400000001,537309,1,0
39,04602,057,54,4e-4,3e-4,1.2e-7,0.9997001200000001,167966,1,0
39,04602,113,129251,0.9996,0.2406,0.24050376,0.9986505400000001,537309,1,0
39,04603,113,167001,1,0.3108,0.3108,0.9986505400000001,537309,1,0
39,04604,113,131833,0.9953,0.2454,0.24424662,0.9986505400000001,537309,1,0
39,04604,165,619,0.0047,0.0026,1.222e-5,0.99572879,242337,1,0
39,04700,057,167912,1,0.9997,0.9997,0.9997001200000001,167966,1,0
39,04800,047,28951,0.273,1,0.273,0.273,28951,3,0
39,04800,141,77093,0.727,1,0.727,0.727,77093,2,0
39,04900,073,28050,0.2789,1,0.2789,0.2789,28050,3,0
39,04900,079,32653,0.3246,1,0.3246,0.3246,32653,3,0
39,04900,131,27088,0.2693,1,0.2693,0.2693,27088,3,0
39,04900,163,12800,0.1272,1,0.1272,0.1272,12800,3,1
39,05000,009,62431,0.5483,1,0.5483,0.5483,62431,2,0
39,05000,053,29220,0.2566,1,0.2566,0.2566,29220,3,0
39,05000,105,22210,0.1951,1,0.1951,0.1951,22210,3,0
39,05100,087,58240,0.4404,1,0.4404,0.4404,58240,2,0
39,05100,145,74008,0.5596,1,0.5596,0.5596,74008,2,0
39,05200,001,27477,0.2442,1,0.2442,0.2442,27477,3,0
39,05200,027,41659,0.3702,0.9915,0.36705329999999997,0.36707795,42018,2,0
39,05200,071,43317,0.3849,1,0.3849,0.3849,43317,2,0
39,05200,165,80,7e-4,3e-4,2.0999999999999997e-7,0.99572879,242337,1,0
39,05301,027,359,0.0029,0.0085,2.465e-5,0.36707795,42018,2,0
39,05301,165,123969,0.9971,0.5116,0.51011636,0.99572879,242337,1,0
39,05302,165,117669,1,0.4856,0.4856,0.99572879,242337,1,0
39,05401,017,124706,1,0.3195,0.3195,1.0001,390357,1,0
39,05402,017,136844,1,0.3506,0.3506,1.0001,390357,1,0
39,05403,017,128807,1,0.33,0.33,1.0001,390357,1,0
39,05501,061,117627,1,0.1416,0.1416,1,830639,1,0
39,05502,061,149413,1,0.1799,0.1799,1,830639,1,0
39,05503,061,111606,1,0.1344,0.1344,1,830639,1,0
39,05504,061,126872,1,0.1527,0.1527,1,830639,1,0
39,05505,061,107775,1,0.1297,0.1297,1,830639,1,0
39,05506,061,108460,1,0.1306,0.1306,1,830639,1,0
39,05507,061,108886,1,0.1311,0.1311,1,830639,1,0
39,05600,025,138610,1,0.6645,0.6645,0.8711009,208601,1,0
39,05700,015,43676,0.3842,1,0.3842,0.3842,43676,2,0
39,05700,025,69991,0.6158,0.3355,0.2066009,0.8711009,208601,1,0
40,NA,115,16,1,5e-4,5e-4,0.18880580000000002,30285,3,0
40,00100,021,103,6e-4,0.0022,1.32e-6,0.4423260600000001,47078,2,0
40,00100,035,14107,0.0878,1,0.0878,0.0878,14107,3,1
40,00100,041,40391,0.2514,0.9999,0.25137486000000003,0.25137487000000003,40397,3,0
40,00100,097,38665,0.2407,0.9902,0.23834113999999998,0.23835309999999998,39046,3,0
40,00100,105,9320,0.058,1,0.058,0.058,9320,3,1
40,00100,115,30269,0.1884,0.9995,0.18830580000000002,0.18880580000000002,30285,3,0
40,00100,131,27530,0.1714,0.2891,0.049551740000000004,0.41844166000000005,95240,2,0
40,00100,145,264,0.0016,0.0033,5.28e-6,0.39716807000000004,80981,2,0
40,00200,001,19495,0.184,1,0.184,0.184,19495,3,0
40,00200,021,46975,0.4433,0.9978,0.44232474000000005,0.4423260600000001,47078,2,0
40,00200,041,6,1e-4,1e-4,1e-8,0.25137487000000003,40397,3,0
40,00200,097,171,0.0016,0.0044,7.04e-6,0.23835309999999998,39046,3,0
40,00200,101,45,4e-4,7e-4,2.8e-7,0.47156995,66339,2,0
40,00200,135,39281,0.3707,1,0.3707,0.3707,39281,2,0
40,00300,013,25,1e-4,5e-4,5.0000000000000004e-8,0.3769115,46067,2,0
40,00300,023,14204,0.0842,1,0.0842,0.0842,14204,3,1
40,00300,061,11561,0.0685,1,0.0685,0.0685,11561,3,1
40,00300,077,9444,0.056,1,0.056,0.056,9444,3,1
40,00300,079,48129,0.2852,1,0.2852,0.2852,48129,3,0
40,00300,089,30814,0.1826,1,0.1826,0.1826,30814,3,0
40,00300,121,43773,0.2594,1,0.2594,0.2594,43773,3,0
40,00300,127,10800,0.064,0.9989,0.0639296,0.06392971,10812,3,1
40,00400,009,22410,0.2103,1,0.2103,0.2103,22410,3,0
40,00400,015,16,2e-4,6e-4,1.2e-7,0.24802833,26942,3,0
40,00400,039,28498,0.2674,0.9995,0.26726630000000007,0.26726634000000005,28509,3,0
40,00400,055,5491,0.0515,1,0.0515,0.0515,5491,3,1
40,00400,057,2488,0.0233,1,0.0233,0.0233,2488,3,1
40,00400,065,24785,0.2326,1,0.2326,0.2326,24785,3,0
40,00400,075,8502,0.0798,0.9992,0.07973616,0.07973624,8509,3,1
40,00400,129,3442,0.0323,1,0.0323,0.0323,3442,3,1
40,00400,149,10924,0.1025,1,0.1025,0.1025,10924,3,1
40,00500,003,5699,0.0514,1,0.0514,0.0514,5699,3,1
40,00500,007,5047,0.0455,0.9996,0.0454818,0.0454818,5047,3,1
40,00500,011,8645,0.078,0.9897,0.0771966,0.07720266,8734,3,1
40,00500,015,32,3e-4,0.0012,3.5999999999999994e-7,0.24802833,26942,3,0
40,00500,025,2296,0.0207,1,0.0207,0.0207,2296,3,1
40,00500,039,11,1e-4,4e-4,4e-8,0.26726634000000005,28509,3,0
40,00500,043,4484,0.0405,1,0.0405,0.0405,4484,3,1
40,00500,045,3749,0.0338,1,0.0338,0.0338,3749,3,1
40,00500,053,4169,0.0376,1,0.0376,0.0376,4169,3,1
40,00500,059,3272,0.0295,1,0.0295,0.0295,3272,3,1
40,00500,073,15163,0.1368,0.9986,0.13660848,0.13660862000000001,15184,3,1
40,00500,093,7782,0.0702,1,0.0702,0.0702,7782,3,1
40,00500,139,21384,0.1929,1,0.1929,0.1929,21384,3,0
40,00500,151,8624,0.0778,1,0.0778,0.0778,8624,3,1
40,00500,153,20470,0.1847,1,0.1847,0.1847,20470,3,0
40,00601,031,100736,1,0.8317,0.8317,0.86340772,121125,1,0
40,00602,011,73,7e-4,0.0084,5.88e-6,0.07720266,8734,3,1
40,00602,015,26894,0.2485,0.9981,0.24802785,0.24802833,26942,3,0
40,00602,017,80,7e-4,5e-4,3.5e-7,0.99890065,154402,1,0
40,00602,019,35,3e-4,7e-4,2.0999999999999997e-7,0.45773373,48002,2,0
40,00602,031,20389,0.1884,0.1683,0.03170772,0.86340772,121125,1,0
40,00602,033,5527,0.0511,1,0.0511,0.0511,5527,3,1
40,00602,051,66,6e-4,0.0012,7.199999999999999e-7,0.47722736000000004,54795,2,0
40,00602,067,5337,0.0493,1,0.0493,0.0493,5337,3,1
40,00602,075,7,1e-4,8e-4,8e-8,0.07973624,8509,3,1
40,00602,137,42848,0.3959,1,0.3959,0.3959,42848,2,0
40,00602,141,6968,0.0644,1,0.0644,0.0644,6968,3,1
40,00701,019,47967,0.4581,0.9992,0.45773352,0.45773373,48002,2,0
