"state","puma2k","placefp14","stab","placefp","placenm","placenm14","PUMA2kName","pop10","afact","AFACT2"
"01","01100","80496","AL"," "," ","Wedowee town, AL","0101100",823,0.0051,1 
"01","01100","83400","AL"," "," ","Woodland town, AL","0101100",184,0.0011,0.0331 
"01","01100","99999","AL"," "," "," ","0101100",84352,0.5269,0.0011 
"01","01200","01180","AL"," "," ","Alexandria CDP, AL","0101200",3917,0.033,0.4512 
"01","01200","01852","AL"," "," ","Anniston city, AL","0101200",23106,0.1949,0.5474 
"01","01200","14728","AL"," "," ","Choccolocco CDP, AL","0101200",2804,0.0236,1 
"01","01200","29992","AL"," "," ","Glencoe city, AL","0101200",38,0.0003,0.0074 
"01","01200","35152","AL"," "," ","Hobson City town, AL","0101200",771,0.0065,1 
"01","01200","38272","AL"," "," ","Jacksonville city, AL","0101200",12548,0.1058,1 
"01","01200","53232","AL"," "," ","Nances Creek CDP, AL","0101200",407,0.0034,0.4438 
"01","01200","56472","AL"," "," ","Ohatchee town, AL","0101200",1170,0.0099,1 
"01","01200","57576","AL"," "," ","Oxford city, AL","0101200",17210,0.1451,0.7991 
"01","01200","59640","AL"," "," ","Piedmont city, AL","0101200",4878,0.0411,0.1941 
"01","01200","67608","AL"," "," ","Saks CDP, AL","0101200",10744,0.0906,0.7669 
"01","01200","71832","AL"," "," ","Southside city, AL","0101200",155,0.0013,0.0184 
"01","01200","80352","AL"," "," ","Weaver city, AL","0101200",3038,0.0256,1 
"01","01200","81084","AL"," "," ","West End-Cobb Town CDP, AL","0101200",3465,0.0292,1 
"01","01200","82104","AL"," "," ","White Plains CDP, AL","0101200",811,0.0068,1 
"01","01200","99999","AL"," "," "," ","0101200",33506,0.2826,0.0004 
"01","01300","00820","AL"," "," ","Alabaster city, AL","0101300",30530,0.1565,0.7015 
"01","01300","07000","AL"," "," ","Birmingham city, AL","0101300",1538,0.0079,0.0016 
"01","01300","09064","AL"," "," ","Brantleyville CDP, AL","0101300",884,0.0045,0.0405 
"01","01300","09500","AL"," "," ","Brook Highland CDP, AL","0101300",6746,0.0346,0.5238 
"01","01300","11416","AL"," "," ","Calera city, AL","0101300",11522,0.0591,0.9917 
"01","01300","14104","AL"," "," ","Chelsea city, AL","0101300",10279,0.0527,1 
"01","01300","16768","AL"," "," ","Columbiana city, AL","0101300",4179,0.0214,0.9609 
"01","01300","21890","AL"," "," ","Dunnavant CDP, AL","0101300",981,0.005,1 
"01","01300","33256","AL"," "," ","Harpersville town, AL","0101300",1636,0.0084,0.8815 
"01","01300","34024","AL"," "," ","Helena city, AL","0101300",14667,0.0752,0.8684 
"01","01300","34490","AL"," "," ","Highland Lakes CDP, AL","0101300",3923,0.0201,1 
"01","01300","35896","AL"," "," ","Hoover city, AL","0101300",22928,0.1175,0.2761 
"01","01300","37465","AL"," "," ","Indian Springs Village city, AL","0101300",2409,0.0123,0.3099 
"01","01300","41968","AL"," "," ","Leeds city, AL","0101300",106,0.0005,0.0086 
"01","01300","47740","AL"," "," ","Meadowbrook CDP, AL","0101300",8769,0.0449,1 
"01","01300","50312","AL"," "," ","Montevallo city, AL","0101300",6185,0.0317,0.7823 
"01","01300","58848","AL"," "," ","Pelham city, AL","0101300",21387,0.1096,1 
"01","01300","69672","AL"," "," ","Shelby CDP, AL","0101300",1044,0.0054,0.2394 
"01","01300","69978","AL"," "," ","Shoal Creek CDP, AL","0101300",1400,0.0072,1 
"01","01300","73056","AL"," "," ","Sterrett CDP, AL","0101300",712,0.0036,1 
"01","01300","78312","AL"," "," ","Vandiver CDP, AL","0101300",1135,0.0058,1 
"01","01300","78552","AL"," "," ","Vestavia Hills city, AL","0101300",14,0.0001,0.0004 
"01","01300","79008","AL"," "," ","Vincent town, AL","0101300",2089,0.0107,1 
"01","01300","81504","AL"," "," ","Westover town, AL","0101300",1267,0.0065,1 
"01","01300","82848","AL"," "," ","Wilsonville town, AL","0101300",1837,0.0094,0.78 
"01","01300","82872","AL"," "," ","Wilton town, AL","0101300",687,0.0035,1 
"01","01300","99999","AL"," "," "," ","0101300",36231,0.1857,0.0005 
"01","01400","09808","AL"," "," ","Brookwood town, AL","0101400",1828,0.0094,1 
"01","01400","16000","AL"," "," ","Coaling town, AL","0101400",1657,0.0085,0.0013 
"01","01400","16312","AL"," "," ","Coker town, AL","0101400",979,0.005,1 
"01","01400","17704","AL"," "," ","Cottondale CDP, AL","0101400",3198,0.0164,1 
"01","01400","35704","AL"," "," ","Holt CDP, AL","0101400",3638,0.0187,1 
"01","01400","40928","AL"," "," ","Lake View town, AL","0101400",1943,0.01,0.6129 
"01","01400","51648","AL"," "," ","Moundville town, AL","0101400",722,0.0037,0.1212 
"01","01400","55200","AL"," "," ","Northport city, AL","0101400",23380,0.1201,0.4023 
"01","01400","77256","AL"," "," ","Tuscaloosa city, AL","0101400",90478,0.4648,1 
"01","01400","78264","AL"," "," ","Vance town, AL","0101400",1469,0.0075,0.9677 
"01","01400","83640","AL"," "," ","Woodstock town, AL","0101400",98,0.0005,0.0686 
"01","01400","99999","AL"," "," "," ","0101400",65266,0.3353,0.0008 
"01","01500","00676","AL"," "," ","Akron town, AL","0101500",356,0.0029,0.0772 
"01","01500","08104","AL"," "," ","Boligee town, AL","0101500",328,0.0027,0.1395 
"01","01500","09136","AL"," "," ","Brent city, AL","0101500",4947,0.0402,0.8478 
"01","01500","13672","AL"," "," ","Centreville city, AL","0101500",2778,0.0226,0.7734 
"01","01500","19912","AL"," "," ","Dayton town, AL","0101500",52,0.0004,1 
"01","01500","20296","AL"," "," ","Demopolis city, AL","0101500",7483,0.0608,0.9699 
"01","01500","24664","AL"," "," ","Eutaw town, AL","0101500",2934,0.0238,0.7182 
"01","01500","25816","AL"," "," ","Faunsdale town, AL","0101500",98,0.0008,1 
"01","01500","27376","AL"," "," ","Forkland town, AL","0101500",649,0.0053,1 
"01","01500","31720","AL"," "," ","Greensboro city, AL","0101500",2497,0.0203,0.4061 
"01","01500","43240","AL"," "," ","Linden city, AL","0101500",2123,0.0172,0.1432 
"01","01500","46768","AL"," "," ","Marion city, AL","0101500",3686,0.0299,1 
"01","01500","51648","AL"," "," ","Moundville town, AL","0101500",1705,0.0138,0.2863 
"01","01500","53112","AL"," "," ","Myrtlewood town, AL","0101500",130,0.0011,1 
"01","01500","53208","AL"," "," ","Nanafalia CDP, AL","0101500",94,0.0008,0.0643 
"01","01500","53784","AL"," "," ","Newbern town, AL","0101500",186,0.0015,1 
"01","01500","57240","AL"," "," ","Orrville town, AL","0101500",204,0.0017,0.081 
"01","01500","62688","AL"," "," ","Providence town, AL","0101500",223,0.0018,1 
"01","01500","62952","AL"," "," ","Putnam CDP, AL","0101500",193,0.0016,1 
"01","01500","69120","AL"," "," ","Selma city, AL","0101500",20756,0.1685,0.9818 
"01","01500","69180","AL"," "," ","Selmont-West Selmont CDP, AL","0101500",2671,0.0217,0.4482 
"01","01500","74304","AL"," "," ","Sweet Water town, AL","0101500",258,0.0021,1 
"01","01500","75936","AL"," "," ","Thomaston town, AL","0101500",417,0.0034,1 
"01","01500","77616","AL"," "," ","Union town, AL","0101500",237,0.0019,1 
"01","01500","77904","AL"," "," ","Uniontown town, AL","0101500",2411,0.0196,1 
"01","01500","78232","AL"," "," ","Valley Grande city, AL","0101500",4020,0.0326,0.9134 
"01","01500","78264","AL"," "," ","Vance town, AL","0101500",49,0.0004,0.0323 
"01","01500","80928","AL"," "," ","West Blocton town, AL","0101500",1240,0.0101,1 
"01","01500","83640","AL"," "," ","Woodstock town, AL","0101500",1330,0.0108,0.9314 
"01","01500","99999","AL"," "," "," ","0101500",59102,0.4799,0.0007 
"01","01600","00100","AL"," "," ","Abanda CDP, AL","0101600",192,0.0015,0.0025 
"01","01600","01132","AL"," "," ","Alexander City city, AL","0101600",14875,0.1136,1 
"01","01600","11416","AL"," "," ","Calera city, AL","0101600",96,0.0007,0.0083 
"01","01600","11680","AL"," "," ","Camp Hill town, AL","0101600",1014,0.0077,0.1087 
"01","01600","15136","AL"," "," ","Clanton city, AL","0101600",8619,0.0658,1 
"01","01600","19216","AL"," "," ","Cusseta town, AL","0101600",123,0.0009,0.0238 
"01","01600","19336","AL"," "," ","Dadeville city, AL","0101600",3230,0.0247,0.1753 
"01","01600","19816","AL"," "," ","Daviston town, AL","0101600",214,0.0016,1 
"01","01600","26200","AL"," "," ","Five Points town, AL","0101600",141,0.0011,0.0055 
"01","01600","28120","AL"," "," ","Fredonia CDP, AL","0101600",199,0.0015,1 
"01","01600","30448","AL"," "," ","Goldville town, AL","0101600",55,0.0004,1 
"01","01600","30640","AL"," "," ","Goodwater town, AL","0101600",1475,0.0113,0.2699 
"01","01600","32584","AL"," "," ","Hackneyville CDP, AL","0101600",347,0.0026,0.3998 
"01","01600","34984","AL"," "," ","Hissop CDP, AL","0101600",658,0.005,1 
"01","01600","36592","AL"," "," ","Huguley CDP, AL","0101600",2540,0.0194,0.8355 
"01","01600","38248","AL"," "," ","Jacksons Gap town, AL","0101600",828,0.0063,0.1407 
"01","01600","38608","AL"," "," ","Jemison city, AL","0101600",2603,0.0199,1 
"01","01600","39472","AL"," "," ","Kellyton town, AL","0101600",217,0.0017,0.7806 
"01","01600","40672","AL"," "," ","La Fayette city, AL","0101600",3003,0.0229,1 
"01","01600","41296","AL"," "," ","Lanett city, AL","0101600",6468,0.0494,1 
"01","01600","46504","AL"," "," ","Maplesville town, AL","0101600",708,0.0054,0.8082 
"01","01600","52320","AL"," "," ","Mount Olive CDP, AL","0101600",371,0.0028,0.0133 
"01","01600","54432","AL"," "," ","New Site town, AL","0101600",773,0.0059,0.1081 
"01","01600","57384","AL"," "," ","Our Town CDP, AL","0101600",641,0.0049,0.5963 
"01","01600","59016","AL"," "," ","Penton CDP, AL","0101600",201,0.0015,1 
"01","01600","63495","AL"," "," ","Ray CDP, AL","0101600",443,0.0034,1 
"01","01600","64040","AL"," "," ","Reeltown CDP, AL","0101600",766,0.0058,1 
"01","01600","65472","AL"," "," ","Rockford town, AL","0101600",477,0.0036,1 
"01","01600","72720","AL"," "," ","Standing Rock CDP, AL","0101600",168,0.0013,0.0316 
"01","01600","73152","AL"," "," ","Stewartville CDP, AL","0101600",1767,0.0135,1 
"01","01600","74688","AL"," "," ","Tallassee city, AL","0101600",1886,0.0144,0.3755 
"01","01600","76080","AL"," "," ","Thorsby town, AL","0101600",1980,0.0151,1 
"01","01600","78204","AL"," "," ","Valley city, AL","0101600",9524,0.0727,1 
"01","01600","80256","AL"," "," ","Waverly town, AL","0101600",98,0.0007,0.023 
"01","01600","80736","AL"," "," ","Weogufka CDP, AL","0101600",282,0.0022,0.0583 
"01","01600","99999","AL"," "," "," ","0101600",64001,0.4886,0.0008 
"01","01700","03076","AL"," "," ","Auburn city, AL","0101700",53395,0.3809,1 
"01","01700","43744","AL"," "," ","Loachapoka town, AL","0101700",180,0.0013,0.0095 
"01","01700","55440","AL"," "," ","Notasulga town, AL","0101700",75,0.0005,0.0199 
"01","01700","57048","AL"," "," ","Opelika city, AL","0101700",26477,0.1889,1 
"01","01700","59472","AL"," "," ","Phenix City city, AL","0101700",4133,0.0295,0.1258 
"01","01700","71190","AL"," "," ","Smiths Station city, AL","0101700",4912,0.035,0.8651 
"01","01700","80256","AL"," "," ","Waverly town, AL","0101700",47,0.0003,0.011 
"01","01700","99999","AL"," "," "," ","0101700",50965,0.3636,0.0006 
"01","01800","00124","AL"," "," ","Abbeville city, AL","0101800",2688,0.0136,1 
"01","01800","03724","AL"," "," ","Bakerhill town, AL","0101800",279,0.0014,1 
"01","01800","03940","AL"," "," ","Banks town, AL","0101800",179,0.0009,0.0933 
"01","01800","07672","AL"," "," ","Blue Springs town, AL","0101800",96,0.0005,1 
"01","01800","09016","AL"," "," ","Brantley town, AL","0101800",809,0.0041,0.6524 
"01","01800","10240","AL"," "," ","Brundidge city, AL","0101800",2076,0.0105,0.1598 
"01","01800","15376","AL"," "," ","Clayton town, AL","0101800",3008,0.0152,1 
"01","01800","15640","AL"," "," ","Clio city, AL","0101800",1399,0.0071,1 
"01","01800","21184","AL"," "," ","Dothan city, AL","0101800",7,0,0.0001 
"01","01800","21448","AL"," "," ","Dozier town, AL","0101800",329,0.0017,1 
"01","01800","24568","AL"," "," ","Eufaula city, AL","0101800",13137,0.0664,0.9924 
"01","01800","26152","AL"," "," ","Fitzpatrick CDP, AL","0101800",83,0.0004,0.1995 
"01","01800","28024","AL"," "," ","Franklin town, AL","0101800",149,0.0008,1 
"01","01800","29560","AL"," "," ","Georgiana town, AL","0101800",1738,0.0088,0.5902 
"01","01800","30160","AL"," "," ","Glenwood town, AL","0101800",187,0.0009,0.1637 
"01","01800","30880","AL"," "," ","Goshen town, AL","0101800",266,0.0013,0.1373 
"01","01800","31912","AL"," "," ","Greenville city, AL","0101800",8135,0.0411,1 
"01","01800","32656","AL"," "," ","Haleburg town, AL","0101800",103,0.0005,0.2044 
"01","01800","33856","AL"," "," ","Headland city, AL","0101800",4510,0.0228,1 
"01","01800","37096","AL"," "," ","Hurtsboro town, AL","0101800",553,0.0028,1 
"01","01800","40648","AL"," "," ","Ladonia CDP, AL","0101800",3142,0.0159,1 
"01","01800","44344","AL"," "," ","Louisville town, AL","0101800",519,0.0026,0.0803 
"01","01800","44728","AL"," "," ","Luverne city, AL","0101800",2800,0.0141,1 
"01","01800","45496","AL"," "," ","McKenzie town, AL","0101800",522,0.0026,0.9849 
"01","01800","48424","AL"," "," ","Midway town, AL","0101800",499,0.0025,0.3234 
"01","01800","54600","AL"," "," ","Newville town, AL","0101800",539,0.0027,0.0024 
"01","01800","55440","AL"," "," ","Notasulga town, AL","0101800",890,0.0045,0.2365 
"01","01800","59328","AL"," "," ","Petrey town, AL","0101800",58,0.0003,0.0051 
"01","01800","59472","AL"," "," ","Phenix City city, AL","0101800",28724,0.1451,0.8742 
"01","01800","67176","AL"," "," ","Rutledge town, AL","0101800",467,0.0024,0.3981 
"01","01800","70128","AL"," "," ","Shorter town, AL","0101800",474,0.0024,0.6648 
"01","01800","76920","AL"," "," ","Troy city, AL","0101800",18144,0.0917,1 
"01","01800","77304","AL"," "," ","Tuskegee city, AL","0101800",9865,0.0498,0.7376 
"01","01800","77880","AL"," "," ","Union Springs city, AL","0101800",3980,0.0201,0.8052 
"01","01800","99999","AL"," "," "," ","0101800",87563,0.4424,0.0011 
"01","01900","51000","AL"," "," ","Montgomery city, AL","0101900",204384,0.9987,0.0234 
"01","01900","99999","AL"," "," "," ","0101900",263,0.0013,0 
"01","02000","03220","AL"," "," ","Autaugaville town, AL","0102000",870,0.0055,0.3608 
"01","02000","06460","AL"," "," ","Billingsley town, AL","0102000",144,0.0009,0.1629 
"01","02000","07588","AL"," "," ","Blue Ridge CDP, AL","0102000",1341,0.0085,1 
"01","02000","17176","AL"," "," ","Coosada town, AL","0102000",1224,0.0077,1 
"01","02000","20008","AL"," "," ","Deatsville town, AL","0102000",1154,0.0073,1 
"01","02000","22816","AL"," "," ","Eclectic town, AL","0102000",1001,0.0063,1 
"01","02000","23656","AL"," "," ","Elmore town, AL","0102000",1262,0.008,1 
"01","02000","23880","AL"," "," ","Emerald Mountain CDP, AL","0102000",2561,0.0161,1 
"01","02000","35752","AL"," "," ","Holtville CDP, AL","0102000",4096,0.0258,1 
"01","02000","46600","AL"," "," ","Marbury CDP, AL","0102000",1418,0.0089,0.1561 
"01","02000","48712","AL"," "," ","Millbrook city, AL","0102000",14640,0.0923,1 
"01","02000","51000","AL"," "," ","Montgomery city, AL","0102000",1146,0.0072,0.0001 
"01","02000","59760","AL"," "," ","Pike Road town, AL","0102000",5405,0.0341,0.7136 
"01","02000","60264","AL"," "," ","Pine Level CDP, AL","0102000",4183,0.0264,0.8439 
"01","02000","62328","AL"," "," ","Prattville city, AL","0102000",33967,0.2142,0.8637 
"01","02000","63730","AL"," "," ","Redland CDP, AL","0102000",3736,0.0236,1 
"01","02000","74688","AL"," "," ","Tallassee city, AL","0102000",3137,0.0198,0.6245 
"01","02000","81720","AL"," "," ","Wetumpka city, AL","0102000",6617,0.0417,1 
"01","02000","99999","AL"," "," "," ","0102000",70688,0.4457,0.0009 
"01","02100","03004","AL"," "," ","Atmore city, AL","0102100",10194,0.0658,1 
"01","02100","04900","AL"," "," ","Beatrice town, AL","0102100",301,0.0019,0.0626 
"01","02100","05692","AL"," "," ","Benton town, AL","0102100",49,0.0003,1 
"01","02100","08680","AL"," "," ","Boykin CDP, AL","0102100",275,0.0018,0.0294 
"01","02100","09208","AL"," "," ","Brewton city, AL","0102100",5408,0.0349,0.9794 
"01","02100","11032","AL"," "," ","Butler town, AL","0102100",1894,0.0122,0.2217 
"01","02100","11488","AL"," "," ","Calvert CDP, AL","0102100",168,0.0011,0.6065 
"01","02100","11512","AL"," "," ","Camden city, AL","0102100",2020,0.013,1 
"01","02100","12112","AL"," "," ","Carlton CDP, AL","0102100",65,0.0004,0.0149 
"01","02100","12496","AL"," "," ","Castleberry town, AL","0102100",583,0.0038,0.1174 
"01","02100","12544","AL"," "," ","Catherine CDP, AL","0102100",22,0.0001,1 
"01","02100","14008","AL"," "," ","Chatom town, AL","0102100",1288,0.0083,0.6758 
"01","02100","16264","AL"," "," ","Coffeeville town, AL","0102100",352,0.0023,0.3238 
"01","02100","19024","AL"," "," ","Cullomburg CDP, AL","0102100",171,0.0011,0.1341 
"01","02100","20152","AL"," "," ","Deer Park CDP, AL","0102100",188,0.0012,0.0383 
"01","02100","22216","AL"," "," ","East Brewton city, AL","0102100",2478,0.016,1 
"01","02100","24808","AL"," "," ","Evergreen city, AL","0102100",3944,0.0255,0.674 
"01","02100","24880","AL"," "," ","Excel town, AL","0102100",723,0.0047,0.2347 
"01","02100","25216","AL"," "," ","Fairford CDP, AL","0102100",186,0.0012,1 
"01","02100","26824","AL"," "," ","Flomaton town, AL","0102100",1440,0.0093,0.6191 
"01","02100","27520","AL"," "," ","Fort Deposit town, AL","0102100",1344,0.0087,0.6614 
"01","02100","28312","AL"," "," ","Frisco City town, AL","0102100",1309,0.0085,1 
"01","02100","28408","AL"," "," ","Fruitdale CDP, AL","0102100",185,0.0012,1 
"01","02100","28504","AL"," "," ","Fulton town, AL","0102100",272,0.0018,1 
"01","02100","29704","AL"," "," ","Gilbertown town, AL","0102100",215,0.0014,1 
"01","02100","30808","AL"," "," ","Gordonville town, AL","0102100",326,0.0021,0.5023 
"01","02100","32080","AL"," "," ","Grove Hill town, AL","0102100",1570,0.0101,0.5246 
"01","02100","33712","AL"," "," ","Hayneville town, AL","0102100",932,0.006,1 
"01","02100","35130","AL"," "," ","Hobson CDP, AL","0102100",126,0.0008,0.4773 
"01","02100","38152","AL"," "," ","Jackson city, AL","0102100",5228,0.0338,0.966 
"01","02100","42304","AL"," "," ","Leroy CDP, AL","0102100",911,0.0059,1 
"01","02100","43384","AL"," "," ","Lisman town, AL","0102100",539,0.0035,1 
"01","02100","44536","AL"," "," ","Lowndesboro town, AL","0102100",115,0.0007,1 
"01","02100","45472","AL"," "," ","McIntosh town, AL","0102100",238,0.0015,1 
"01","02100","45496","AL"," "," ","McKenzie town, AL","0102100",8,0.0001,0.0151 
"01","02100","46192","AL"," "," ","Malcolm CDP, AL","0102100",187,0.0012,1 
"01","02100","47848","AL"," "," ","Megargel CDP, AL","0102100",62,0.0004,1 
"01","02100","48832","AL"," "," ","Millry town, AL","0102100",546,0.0035,1 
"01","02100","50192","AL"," "," ","Monroeville city, AL","0102100",6519,0.0421,1 
"01","02100","51520","AL"," "," ","Mosses town, AL","0102100",1029,0.0066,0.248 
"01","02100","53472","AL"," "," ","Needham town, AL","0102100",94,0.0006,0.0278 
