"state","puma12","placefp14","stab","placefp","placenm","placenm14","PUMAname","pop10","afact","AFACT2"
"13","02900","13688","GA"," "," ","Cartersville city, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",19738,0.1971,1 
"13","02900","27344","GA"," "," ","Emerson city, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",1470,0.0147,1 
"13","02900","27988","GA"," "," ","Euharlee city, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",4136,0.0413,1 
"13","02900","43668","GA"," "," ","Kingston city, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",637,0.0064,0.7592 
"13","02900","75664","GA"," "," ","Taylorsville town, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",182,0.0018,0.073 
"13","02900","82468","GA"," "," ","White city, GA","Northwest Georgia Regional Commission (East Central)--Bartow County",670,0.0067,1 
"13","02900","99999","GA"," "," "," ","Northwest Georgia Regional Commission (East Central)--Bartow County",68676,0.6857,0.0009 
"13","03001","28520","GA"," "," ","Fair Oaks CDP, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",8225,0.0587,0.8673 
"13","03001","49756","GA"," "," ","Marietta city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",54506,0.3892,0.9213 
"13","03001","71492","GA"," "," ","Smyrna city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",8069,0.0576,0.1468 
"13","03001","99999","GA"," "," "," ","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",69242,0.4944,0.0009 
"13","03002","00408","GA"," "," ","Acworth city, GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",20425,0.1642,0.703 
"13","03002","43192","GA"," "," ","Kennesaw city, GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",29707,0.2388,0.8971 
"13","03002","49756","GA"," "," ","Marietta city, GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",2129,0.0171,0.036 
"13","03002","99999","GA"," "," "," ","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",72144,0.5799,0.0009 
"13","03003","04252","GA"," "," ","Austell city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",6252,0.0507,0.5591 
"13","03003","48288","GA"," "," ","Mableton CDP, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",1317,0.0107,0.0348 
"13","03003","62524","GA"," "," ","Powder Springs city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",13940,0.113,1 
"13","03003","99999","GA"," "," "," ","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",101813,0.8256,0.0013 
"13","03004","04252","GA"," "," ","Austell city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",337,0.0022,0.0301 
"13","03004","48288","GA"," "," ","Mableton CDP, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",35892,0.2322,0.9484 
"13","03004","71492","GA"," "," ","Smyrna city, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",43202,0.2795,0.7861 
"13","03004","79612","GA"," "," ","Vinings CDP, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",9734,0.063,0.9407 
"13","03004","99999","GA"," "," "," ","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",65422,0.4232,0.0008 
"13","03005","99999","GA"," "," "," ","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",145722,1,0.0018 
"13","03101","12988","GA"," "," ","Canton city, GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",19679,0.1913,0.629 
"13","03101","39524","GA"," "," ","Holly Springs city, GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",5692,0.0553,0.6189 
"13","03101","53172","GA"," "," ","Mountain Park city, GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",21,0.0002,0.0384 
"13","03101","84176","GA"," "," ","Woodstock city, GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",23899,0.2323,0.9812 
"13","03101","99999","GA"," "," "," ","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",53580,0.5208,0.0007 
"13","03102","05036","GA"," "," ","Ball Ground city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",1433,0.0129,0.907 
"13","03102","12988","GA"," "," ","Canton city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",3285,0.0295,0.105 
"13","03102","39524","GA"," "," ","Holly Springs city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",3505,0.0314,0.3811 
"13","03102","54572","GA"," "," ","Nelson city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",599,0.0054,0.4559 
"13","03102","79948","GA"," "," ","Waleska city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",644,0.0058,0.3132 
"13","03102","84176","GA"," "," ","Woodstock city, GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",11,0.0001,0.0005 
"13","03102","99999","GA"," "," "," ","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",101998,0.915,0.0013 
"13","03200","08480","GA"," "," ","Blairsville city, GA","Georgia Mountains Regional Commission (North & Northwest)",652,0.0051,0.3141 
"13","03200","16656","GA"," "," ","Clayton city, GA","Georgia Mountains Regional Commission (North & Northwest)",2099,0.0165,1 
"13","03200","16824","GA"," "," ","Cleveland city, GA","Georgia Mountains Regional Commission (North & Northwest)",3416,0.0268,1 
"13","03200","21240","GA"," "," ","Dahlonega city, GA","Georgia Mountains Regional Commission (North & Northwest)",5242,0.0411,0.1609 
"13","03200","21940","GA"," "," ","Dawsonville city, GA","Georgia Mountains Regional Commission (North & Northwest)",2595,0.0203,0.5141 
"13","03200","22976","GA"," "," ","Dillard city, GA","Georgia Mountains Regional Commission (North & Northwest)",339,0.0027,0.0628 
"13","03200","37788","GA"," "," ","Helen city, GA","Georgia Mountains Regional Commission (North & Northwest)",510,0.004,1 
"13","03200","38124","GA"," "," ","Hiawassee city, GA","Georgia Mountains Regional Commission (North & Northwest)",880,0.0069,1 
"13","03200","53116","GA"," "," ","Mountain City town, GA","Georgia Mountains Regional Commission (North & Northwest)",1088,0.0085,0.073 
"13","03200","68880","GA"," "," ","Sautee-Nacoochee CDP, GA","Georgia Mountains Regional Commission (North & Northwest)",363,0.0028,0.011 
"13","03200","71282","GA"," "," ","Sky Valley city, GA","Georgia Mountains Regional Commission (North & Northwest)",272,0.0021,1 
"13","03200","75328","GA"," "," ","Tallulah Falls town, GA","Georgia Mountains Regional Commission (North & Northwest)",71,0.0006,0.4226 
"13","03200","75580","GA"," "," ","Tate City CDP, GA","Georgia Mountains Regional Commission (North & Northwest)",16,0.0001,0.0048 
"13","03200","76504","GA"," "," ","Tiger town, GA","Georgia Mountains Regional Commission (North & Northwest)",408,0.0032,1 
"13","03200","84832","GA"," "," ","Yonah CDP, GA","Georgia Mountains Regional Commission (North & Northwest)",507,0.004,1 
"13","03200","84960","GA"," "," ","Young Harris city, GA","Georgia Mountains Regional Commission (North & Northwest)",899,0.007,0.2138 
"13","03200","99999","GA"," "," "," ","Georgia Mountains Regional Commission (North & Northwest)",108186,0.8482,0.0014 
"13","03300","20932","GA"," "," ","Cumming city, GA","Georgia Mountains Regional Commission (Southwest)--Forsyth County",5449,0.031,0.9838 
"13","03300","99999","GA"," "," "," ","Georgia Mountains Regional Commission (Southwest)--Forsyth County",170062,0.969,0.0021 
"13","03400","10076","GA"," "," ","Braselton town, GA","Georgia Mountains Regional Commission (South Central)--Hall County",1690,0.0094,0.225 
"13","03400","11784","GA"," "," ","Buford city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",946,0.0053,0.0773 
"13","03400","16796","GA"," "," ","Clermont town, GA","Georgia Mountains Regional Commission (South Central)--Hall County",875,0.0049,1 
"13","03400","30340","GA"," "," ","Flowery Branch city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",5679,0.0316,0.3701 
"13","03400","31908","GA"," "," ","Gainesville city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",33809,0.1882,1 
"13","03400","32860","GA"," "," ","Gillsville city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",207,0.0012,0.8809 
"13","03400","47896","GA"," "," ","Lula city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",2600,0.0145,0.7672 
"13","03400","57260","GA"," "," ","Oakwood city, GA","Georgia Mountains Regional Commission (South Central)--Hall County",3970,0.0221,0.1297 
"13","03400","64792","GA"," "," ","Rest Haven town, GA","Georgia Mountains Regional Commission (South Central)--Hall County",30,0.0002,0.4839 
"13","03400","99999","GA"," "," "," ","Georgia Mountains Regional Commission (South Central)--Hall County",129878,0.7228,0.0016 
"13","03500","01948","GA"," "," ","Alto town, GA","Georgia Mountains Regional Commission (Southeast)",1172,0.0087,1 
"13","03500","04392","GA"," "," ","Avalon town, GA","Georgia Mountains Regional Commission (Southeast)",213,0.0016,1 
"13","03500","04980","GA"," "," ","Baldwin city, GA","Georgia Mountains Regional Commission (Southeast)",3279,0.0243,0.6206 
"13","03500","09656","GA"," "," ","Bowersville town, GA","Georgia Mountains Regional Commission (Southeast)",465,0.0034,0.0757 
"13","03500","12932","GA"," "," ","Canon city, GA","Georgia Mountains Regional Commission (Southeast)",804,0.006,1 
"13","03500","13352","GA"," "," ","Carnesville city, GA","Georgia Mountains Regional Commission (Southeast)",577,0.0043,1 
"13","03500","16460","GA"," "," ","Clarkesville city, GA","Georgia Mountains Regional Commission (Southeast)",1733,0.0128,0.662 
"13","03500","19728","GA"," "," ","Cornelia city, GA","Georgia Mountains Regional Commission (Southeast)",4158,0.0308,0.4109 
"13","03500","22304","GA"," "," ","Demorest city, GA","Georgia Mountains Regional Commission (Southeast)",1823,0.0135,1 
"13","03500","24964","GA"," "," ","Eagle Grove CDP, GA","Georgia Mountains Regional Commission (Southeast)",164,0.0012,1 
"13","03500","31320","GA"," "," ","Franklin Springs city, GA","Georgia Mountains Regional Commission (Southeast)",952,0.0071,0.207 
"13","03500","32860","GA"," "," ","Gillsville city, GA","Georgia Mountains Regional Commission (Southeast)",28,0.0002,0.1191 
"13","03500","35814","GA"," "," ","Gumlog CDP, GA","Georgia Mountains Regional Commission (Southeast)",2146,0.0159,0.6427 
"13","03500","37144","GA"," "," ","Hartwell city, GA","Georgia Mountains Regional Commission (Southeast)",4469,0.0331,1 
"13","03500","39720","GA"," "," ","Homer town, GA","Georgia Mountains Regional Commission (Southeast)",1141,0.0085,0.1275 
"13","03500","45460","GA"," "," ","Lavonia city, GA","Georgia Mountains Regional Commission (Southeast)",2156,0.016,0.3382 
"13","03500","47896","GA"," "," ","Lula city, GA","Georgia Mountains Regional Commission (Southeast)",158,0.0012,0.0466 
"13","03500","50008","GA"," "," ","Martin town, GA","Georgia Mountains Regional Commission (Southeast)",381,0.0028,0.542 
"13","03500","50484","GA"," "," ","Maysville town, GA","Georgia Mountains Regional Commission (Southeast)",926,0.0069,0.5147 
"13","03500","53284","GA"," "," ","Mount Airy town, GA","Georgia Mountains Regional Commission (Southeast)",1284,0.0095,1 
"13","03500","63588","GA"," "," ","Raoul CDP, GA","Georgia Mountains Regional Commission (Southeast)",2558,0.019,1 
"13","03500","64288","GA"," "," ","Reed Creek CDP, GA","Georgia Mountains Regional Commission (Southeast)",2623,0.0194,0.8215 
"13","03500","67452","GA"," "," ","Royston city, GA","Georgia Mountains Regional Commission (Southeast)",2579,0.0191,0.9988 
"13","03500","75328","GA"," "," ","Tallulah Falls town, GA","Georgia Mountains Regional Commission (Southeast)",97,0.0007,0.5774 
"13","03500","76756","GA"," "," ","Toccoa city, GA","Georgia Mountains Regional Commission (Southeast)",8496,0.063,1 
"13","03500","99999","GA"," "," "," ","Georgia Mountains Regional Commission (Southeast)",90526,0.671,0.0011 
"13","03600","03440","GA"," "," ","Athens-Clarke County unified government (balance), GA","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",115452,0.9892,0.6666 
"13","03600","09068","GA"," "," ","Bogart town, GA","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",140,0.0012,0.1354 
"13","03600","83728","GA"," "," ","Winterville city, GA","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",1122,0.0096,1 
"13","03700","03124","GA"," "," ","Arnoldsville city, GA","Northeast Georgia Regional Commission (East)",357,0.0032,0.5107 
"13","03700","08200","GA"," "," ","Bishop town, GA","Northeast Georgia Regional Commission (East)",224,0.002,0.0557 
"13","03700","09068","GA"," "," ","Bogart town, GA","Northeast Georgia Regional Commission (East)",894,0.008,0.8646 
"13","03700","09712","GA"," "," ","Bowman city, GA","Northeast Georgia Regional Commission (East)",862,0.0077,0.8518 
"13","03700","13212","GA"," "," ","Carlton city, GA","Northeast Georgia Regional Commission (East)",260,0.0023,1 
"13","03700","17552","GA"," "," ","Colbert city, GA","Northeast Georgia Regional Commission (East)",592,0.0053,0.2951 
"13","03700","19084","GA"," "," ","Comer city, GA","Northeast Georgia Regional Commission (East)",1126,0.0101,0.3326 
"13","03700","20288","GA"," "," ","Crawford city, GA","Northeast Georgia Regional Commission (East)",832,0.0074,1 
"13","03700","21632","GA"," "," ","Danielsville city, GA","Northeast Georgia Regional Commission (East)",560,0.005,1 
"13","03700","22724","GA"," "," ","Dewy Rose CDP, GA","Northeast Georgia Regional Commission (East)",154,0.0014,1 
"13","03700","26616","GA"," "," ","Elberton city, GA","Northeast Georgia Regional Commission (East)",4643,0.0415,1 
"13","03700","34876","GA"," "," ","Greensboro city, GA","Northeast Georgia Regional Commission (East)",3359,0.03,1 
"13","03700","40532","GA"," "," ","Hull city, GA","Northeast Georgia Regional Commission (East)",198,0.0018,1 
"13","03700","40840","GA"," "," ","Ila city, GA","Northeast Georgia Regional Commission (East)",337,0.003,0.009 
"13","03700","46188","GA"," "," ","Lexington city, GA","Northeast Georgia Regional Commission (East)",228,0.002,1 
"13","03700","50260","GA"," "," ","Maxeys town, GA","Northeast Georgia Regional Commission (East)",224,0.002,0.0025 
"13","03700","56308","GA"," "," ","North High Shoals town, GA","Northeast Georgia Regional Commission (East)",652,0.0058,1 
"13","03700","67452","GA"," "," ","Royston city, GA","Northeast Georgia Regional Commission (East)",3,0,0.0012 
"13","03700","70932","GA"," "," ","Siloam town, GA","Northeast Georgia Regional Commission (East)",282,0.0025,1 
"13","03700","78380","GA"," "," ","Union Point city, GA","Northeast Georgia Regional Commission (East)",1617,0.0144,0.7693 
"13","03700","80788","GA"," "," ","Watkinsville city, GA","Northeast Georgia Regional Commission (East)",2832,0.0253,1 
"13","03700","82692","GA"," "," ","White Plains city, GA","Northeast Georgia Regional Commission (East)",284,0.0025,1 
"13","03700","84260","GA"," "," ","Woodville city, GA","Northeast Georgia Regional Commission (East)",321,0.0029,1 
"13","03700","99999","GA"," "," "," ","Northeast Georgia Regional Commission (East)",91146,0.8139,0.0011 
"13","03800","02648","GA"," "," ","Arcade city, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",1786,0.0138,1 
