year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2014,04,011,race-ethnicity,"White, Non-Hispanic",0,1
2014,04,012,all,All,0,1
2014,04,012,race-ethnicity,Black,NA,NA
2014,04,012,race-ethnicity,Hispanic,0,2
2014,04,012,race-ethnicity,Other Races and Ethnicities,0,1
2014,04,012,race-ethnicity,"White, Non-Hispanic",0,1
2014,04,013,all,All,0.2764387744695147,1
2014,04,013,race-ethnicity,Black,0.3041177051446628,1
2014,04,013,race-ethnicity,Hispanic,0.38482841134586204,1
2014,04,013,race-ethnicity,Other Races and Ethnicities,0.3292555494185613,1
2014,04,013,race-ethnicity,"White, Non-Hispanic",0.11109334896402277,1
2014,04,015,all,All,0.07171181378102791,1
2014,04,015,race-ethnicity,Black,0,2
2014,04,015,race-ethnicity,Hispanic,0.15547703180212014,1
2014,04,015,race-ethnicity,Other Races and Ethnicities,0.09605070697220867,1
2014,04,015,race-ethnicity,"White, Non-Hispanic",0.0512135143804127,1
2014,04,017,all,All,0.41660962100939697,1
2014,04,017,race-ethnicity,Black,0.19811320754716982,3
2014,04,017,race-ethnicity,Hispanic,0.08840922531046717,1
2014,04,017,race-ethnicity,Other Races and Ethnicities,0.5842800528401585,1
2014,04,017,race-ethnicity,"White, Non-Hispanic",0.006964184195565663,1
2014,04,019,all,All,0.2640083808738038,1
2014,04,019,race-ethnicity,Black,0.20100935499753816,1
2014,04,019,race-ethnicity,Hispanic,0.2939814304302759,1
2014,04,019,race-ethnicity,Other Races and Ethnicities,0.35779514603044016,1
2014,04,019,race-ethnicity,"White, Non-Hispanic",0.16949633836496786,1
2014,04,021,all,All,0.18251706109419027,1
2014,04,021,race-ethnicity,Black,0.13497652582159625,2
2014,04,021,race-ethnicity,Hispanic,0.1731032480192475,1
2014,04,021,race-ethnicity,Other Races and Ethnicities,0.41291198617454633,1
2014,04,021,race-ethnicity,"White, Non-Hispanic",0.04354653877169899,1
2014,04,023,all,All,0.3405518686692281,1
2014,04,023,race-ethnicity,Black,NA,NA
2014,04,023,race-ethnicity,Hispanic,0.352798760410614,1
2014,04,023,race-ethnicity,Other Races and Ethnicities,0.3701067615658363,1
2014,04,023,race-ethnicity,"White, Non-Hispanic",0.20058708414872797,1
2014,04,025,all,All,0.03211782450536776,1
2014,04,025,race-ethnicity,Black,0.0594059405940594,3
2014,04,025,race-ethnicity,Hispanic,0.04940663598934367,1
2014,04,025,race-ethnicity,Other Races and Ethnicities,0.024099204492278897,1
2014,04,025,race-ethnicity,"White, Non-Hispanic",0.026221435051190116,1
2014,04,027,all,All,0.032880807074355464,1
2014,04,027,race-ethnicity,Black,0.018111254851228976,2
2014,04,027,race-ethnicity,Hispanic,0.02686979719088484,1
2014,04,027,race-ethnicity,Other Races and Ethnicities,0.03363320384379472,1
2014,04,027,race-ethnicity,"White, Non-Hispanic",0.02378854625550661,1
2014,05,001,all,All,0,1
2014,05,001,race-ethnicity,Black,0,1
2014,05,001,race-ethnicity,Hispanic,0,3
2014,05,001,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,001,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,003,all,All,0,1
2014,05,003,race-ethnicity,Black,0,1
2014,05,003,race-ethnicity,Hispanic,0,2
2014,05,003,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,003,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,005,all,All,0,1
2014,05,005,race-ethnicity,Black,NA,NA
2014,05,005,race-ethnicity,Hispanic,0,3
2014,05,005,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,005,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,007,all,All,0,1
2014,05,007,race-ethnicity,Black,0,2
2014,05,007,race-ethnicity,Hispanic,0,1
2014,05,007,race-ethnicity,Other Races and Ethnicities,0,1
2014,05,007,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,009,all,All,0,1
2014,05,009,race-ethnicity,Black,0,3
2014,05,009,race-ethnicity,Hispanic,0,2
2014,05,009,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,009,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,011,all,All,0.3274551535421101,1
2014,05,011,race-ethnicity,Black,0.28212290502793297,1
2014,05,011,race-ethnicity,Hispanic,0.3532182103610675,2
2014,05,011,race-ethnicity,Other Races and Ethnicities,0.2108695652173913,2
2014,05,011,race-ethnicity,"White, Non-Hispanic",0.38198498748957466,1
2014,05,013,all,All,0,1
2014,05,013,race-ethnicity,Black,0,2
2014,05,013,race-ethnicity,Hispanic,NA,NA
2014,05,013,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,013,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,015,all,All,0,1
2014,05,015,race-ethnicity,Black,0,3
2014,05,015,race-ethnicity,Hispanic,0,2
2014,05,015,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,015,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,017,all,All,0.598567335243553,1
2014,05,017,race-ethnicity,Black,0.7190673185408049,1
2014,05,017,race-ethnicity,Hispanic,0.057279236276849645,2
2014,05,017,race-ethnicity,Other Races and Ethnicities,0.012698412698412698,2
2014,05,017,race-ethnicity,"White, Non-Hispanic",0.38303341902313626,2
2014,05,019,all,All,0,1
2014,05,019,race-ethnicity,Black,0,1
2014,05,019,race-ethnicity,Hispanic,0,3
2014,05,019,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,019,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,021,all,All,0,1
2014,05,021,race-ethnicity,Black,NA,NA
2014,05,021,race-ethnicity,Hispanic,NA,NA
2014,05,021,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,021,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,023,all,All,0,1
2014,05,023,race-ethnicity,Black,0,3
2014,05,023,race-ethnicity,Hispanic,0,3
2014,05,023,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,023,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,025,all,All,0,1
2014,05,025,race-ethnicity,Black,0,1
2014,05,025,race-ethnicity,Hispanic,NA,NA
2014,05,025,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,025,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,027,all,All,0.29936305732484075,1
2014,05,027,race-ethnicity,Black,0.452924791086351,1
2014,05,027,race-ethnicity,Hispanic,0.22624434389140272,3
2014,05,027,race-ethnicity,Other Races and Ethnicities,0.02711864406779661,2
2014,05,027,race-ethnicity,"White, Non-Hispanic",0.058694459681843114,1
2014,05,029,all,All,0,1
2014,05,029,race-ethnicity,Black,0,1
2014,05,029,race-ethnicity,Hispanic,0,2
2014,05,029,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,029,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,031,all,All,0.21408505279473022,1
2014,05,031,race-ethnicity,Black,0.3796551724137931,1
2014,05,031,race-ethnicity,Hispanic,0.2789281364190012,2
2014,05,031,race-ethnicity,Other Races and Ethnicities,0.39736638264910923,1
2014,05,031,race-ethnicity,"White, Non-Hispanic",0.11581712221948617,1
2014,05,033,all,All,0.1544468546637744,1
2014,05,033,race-ethnicity,Black,0.12612612612612611,3
2014,05,033,race-ethnicity,Hispanic,0.18546845124282982,2
2014,05,033,race-ethnicity,Other Races and Ethnicities,0.08685064935064934,2
2014,05,033,race-ethnicity,"White, Non-Hispanic",0.15578971221391344,1
2014,05,035,all,All,0.5451145395044413,1
2014,05,035,race-ethnicity,Black,0.6436507936507937,1
2014,05,035,race-ethnicity,Hispanic,0.06735751295336788,3
2014,05,035,race-ethnicity,Other Races and Ethnicities,0.36790123456790125,2
2014,05,035,race-ethnicity,"White, Non-Hispanic",0.15899025686448184,1
2014,05,037,all,All,0,1
2014,05,037,race-ethnicity,Black,0,1
2014,05,037,race-ethnicity,Hispanic,NA,NA
2014,05,037,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,037,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,039,all,All,0,1
2014,05,039,race-ethnicity,Black,0,1
2014,05,039,race-ethnicity,Hispanic,0,3
2014,05,039,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,039,race-ethnicity,"White, Non-Hispanic",0,2
2014,05,041,all,All,0.5610510046367851,1
2014,05,041,race-ethnicity,Black,0.5904132231404958,1
2014,05,041,race-ethnicity,Hispanic,0.8603174603174604,2
2014,05,041,race-ethnicity,Other Races and Ethnicities,0.9132653061224489,2
2014,05,041,race-ethnicity,"White, Non-Hispanic",0.20588235294117646,1
2014,05,043,all,All,0,1
2014,05,043,race-ethnicity,Black,0,1
2014,05,043,race-ethnicity,Hispanic,0,3
2014,05,043,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,043,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,045,all,All,0.09024805019644637,1
2014,05,045,race-ethnicity,Black,0.14863221884498481,1
2014,05,045,race-ethnicity,Hispanic,0.11535269709543569,2
2014,05,045,race-ethnicity,Other Races and Ethnicities,0.07699443413729128,1
2014,05,045,race-ethnicity,"White, Non-Hispanic",0.07099184782608696,1
2014,05,047,all,All,0,1
2014,05,047,race-ethnicity,Black,0,3
2014,05,047,race-ethnicity,Hispanic,0,2
2014,05,047,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,047,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,049,all,All,0,1
2014,05,049,race-ethnicity,Black,NA,NA
2014,05,049,race-ethnicity,Hispanic,0,3
2014,05,049,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,049,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,051,all,All,0.15602395209580838,1
2014,05,051,race-ethnicity,Black,0.3056704075605434,1
2014,05,051,race-ethnicity,Hispanic,0.16096671226630188,2
2014,05,051,race-ethnicity,Other Races and Ethnicities,0.2661722290894108,1
2014,05,051,race-ethnicity,"White, Non-Hispanic",0.10594834152759504,1
2014,05,053,all,All,0,1
2014,05,053,race-ethnicity,Black,0,3
2014,05,053,race-ethnicity,Hispanic,0,3
2014,05,053,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,053,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,055,all,All,0,1
2014,05,055,race-ethnicity,Black,0,3
2014,05,055,race-ethnicity,Hispanic,0,3
2014,05,055,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,055,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,057,all,All,0,1
2014,05,057,race-ethnicity,Black,0,1
2014,05,057,race-ethnicity,Hispanic,0,2
2014,05,057,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,057,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,059,all,All,0,1
2014,05,059,race-ethnicity,Black,0,2
2014,05,059,race-ethnicity,Hispanic,0,3
2014,05,059,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,059,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,061,all,All,0,1
2014,05,061,race-ethnicity,Black,0,1
2014,05,061,race-ethnicity,Hispanic,0,2
2014,05,061,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,061,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,063,all,All,0,1
2014,05,063,race-ethnicity,Black,0,2
2014,05,063,race-ethnicity,Hispanic,0,2
2014,05,063,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,063,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,065,all,All,0,1
2014,05,065,race-ethnicity,Black,NA,NA
2014,05,065,race-ethnicity,Hispanic,0,3
2014,05,065,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,065,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,067,all,All,0,1
2014,05,067,race-ethnicity,Black,0,1
2014,05,067,race-ethnicity,Hispanic,0,3
2014,05,067,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,067,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,069,all,All,0.32251942352173657,1
2014,05,069,race-ethnicity,Black,0.3919491525423729,1
2014,05,069,race-ethnicity,Hispanic,0.5149253731343284,3
2014,05,069,race-ethnicity,Other Races and Ethnicities,0.6,2
2014,05,069,race-ethnicity,"White, Non-Hispanic",0.06214990664177114,1
2014,05,071,all,All,0,1
2014,05,071,race-ethnicity,Black,0,3
2014,05,071,race-ethnicity,Hispanic,0,2
2014,05,071,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,071,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,073,all,All,0,1
2014,05,073,race-ethnicity,Black,0,1
2014,05,073,race-ethnicity,Hispanic,NA,NA
2014,05,073,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,073,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,075,all,All,0,1
2014,05,075,race-ethnicity,Black,NA,NA
2014,05,075,race-ethnicity,Hispanic,0,2
2014,05,075,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,075,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,077,all,All,0,1
2014,05,077,race-ethnicity,Black,0,1
2014,05,077,race-ethnicity,Hispanic,0,3
2014,05,077,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,077,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,079,all,All,0,1
2014,05,079,race-ethnicity,Black,0,1
2014,05,079,race-ethnicity,Hispanic,0,3
2014,05,079,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,079,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,081,all,All,0,1
2014,05,081,race-ethnicity,Black,0,2
2014,05,081,race-ethnicity,Hispanic,0,3
2014,05,081,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,081,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,083,all,All,0,1
2014,05,083,race-ethnicity,Black,0,2
2014,05,083,race-ethnicity,Hispanic,0,2
2014,05,083,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,083,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,085,all,All,0,1
2014,05,085,race-ethnicity,Black,0,1
2014,05,085,race-ethnicity,Hispanic,0,2
2014,05,085,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,085,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,087,all,All,0,1
2014,05,087,race-ethnicity,Black,NA,NA
2014,05,087,race-ethnicity,Hispanic,0,3
2014,05,087,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,087,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,089,all,All,0,1
2014,05,089,race-ethnicity,Black,NA,NA
2014,05,089,race-ethnicity,Hispanic,0,2
2014,05,089,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,089,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,091,all,All,0.2235363690124187,1
2014,05,091,race-ethnicity,Black,0.36448855803694513,1
2014,05,091,race-ethnicity,Hispanic,0.07272727272727272,3
2014,05,091,race-ethnicity,Other Races and Ethnicities,0.16743119266055045,3
2014,05,091,race-ethnicity,"White, Non-Hispanic",0.11211072664359861,1
2014,05,093,all,All,0.27804466919511167,1
2014,05,093,race-ethnicity,Black,0.4525695029486099,1
2014,05,093,race-ethnicity,Hispanic,0,2
2014,05,093,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,093,race-ethnicity,"White, Non-Hispanic",0.10999461690292482,1
2014,05,095,all,All,0,1
2014,05,095,race-ethnicity,Black,0,1
2014,05,095,race-ethnicity,Hispanic,0,2
2014,05,095,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,095,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,097,all,All,0,1
2014,05,097,race-ethnicity,Black,NA,NA
2014,05,097,race-ethnicity,Hispanic,0,3
2014,05,097,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,097,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,099,all,All,0,1
2014,05,099,race-ethnicity,Black,0,2
2014,05,099,race-ethnicity,Hispanic,0,2
2014,05,099,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,099,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,101,all,All,0,1
2014,05,101,race-ethnicity,Black,NA,NA
2014,05,101,race-ethnicity,Hispanic,NA,NA
2014,05,101,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,101,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,103,all,All,0,1
2014,05,103,race-ethnicity,Black,0,1
2014,05,103,race-ethnicity,Hispanic,0,3
2014,05,103,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,103,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,105,all,All,0,1
2014,05,105,race-ethnicity,Black,0,3
2014,05,105,race-ethnicity,Hispanic,NA,NA
2014,05,105,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,105,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,107,all,All,0.4530647235319331,1
2014,05,107,race-ethnicity,Black,0.4678147466978766,1
2014,05,107,race-ethnicity,Hispanic,0.47619047619047616,3
2014,05,107,race-ethnicity,Other Races and Ethnicities,0.5508021390374331,2
2014,05,107,race-ethnicity,"White, Non-Hispanic",0.32540675844806005,1
2014,05,109,all,All,0,1
2014,05,109,race-ethnicity,Black,0,2
2014,05,109,race-ethnicity,Hispanic,0,2
2014,05,109,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,109,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,111,all,All,0.2780603594438793,1
2014,05,111,race-ethnicity,Black,0.18356997971602435,1
2014,05,111,race-ethnicity,Hispanic,0.4672131147540984,2
2014,05,111,race-ethnicity,Other Races and Ethnicities,0.5186567164179104,2
2014,05,111,race-ethnicity,"White, Non-Hispanic",0.2842412015243219,1
2014,05,113,all,All,0,1
2014,05,113,race-ethnicity,Black,NA,NA
2014,05,113,race-ethnicity,Hispanic,0,1
2014,05,113,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,113,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,115,all,All,0,1
2014,05,115,race-ethnicity,Black,0,2
2014,05,115,race-ethnicity,Hispanic,0,2
2014,05,115,race-ethnicity,Other Races and Ethnicities,0,1
2014,05,115,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,117,all,All,0,1
2014,05,117,race-ethnicity,Black,0,1
2014,05,117,race-ethnicity,Hispanic,NA,NA
2014,05,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,117,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,119,all,All,0.1502059835521748,1
2014,05,119,race-ethnicity,Black,0.2203342618384401,1
2014,05,119,race-ethnicity,Hispanic,0.09178334040446896,1
2014,05,119,race-ethnicity,Other Races and Ethnicities,0.06757524134014764,1
2014,05,119,race-ethnicity,"White, Non-Hispanic",0.054418580430141125,1
2014,05,121,all,All,0,1
2014,05,121,race-ethnicity,Black,NA,NA
2014,05,121,race-ethnicity,Hispanic,0,2
2014,05,121,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,121,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,123,all,All,0.28608286538169675,1
2014,05,123,race-ethnicity,Black,0.34754172304916553,1
2014,05,123,race-ethnicity,Hispanic,0.03333333333333333,2
2014,05,123,race-ethnicity,Other Races and Ethnicities,0.09424083769633508,2
2014,05,123,race-ethnicity,"White, Non-Hispanic",0.17526881720430107,1
2014,05,125,all,All,0,1
2014,05,125,race-ethnicity,Black,0,2
2014,05,125,race-ethnicity,Hispanic,0,2
2014,05,125,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,125,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,127,all,All,0,1
2014,05,127,race-ethnicity,Black,NA,NA
2014,05,127,race-ethnicity,Hispanic,0,3
2014,05,127,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,127,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,129,all,All,0,1
2014,05,129,race-ethnicity,Black,NA,NA
2014,05,129,race-ethnicity,Hispanic,0,3
2014,05,129,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,129,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,131,all,All,0.2799701099526741,1
2014,05,131,race-ethnicity,Black,0.431201248049922,1
2014,05,131,race-ethnicity,Hispanic,0.5554267497464136,1
2014,05,131,race-ethnicity,Other Races and Ethnicities,0.33556672250139585,1
2014,05,131,race-ethnicity,"White, Non-Hispanic",0.1211528429838289,1
2014,05,133,all,All,0,1
2014,05,133,race-ethnicity,Black,0,3
2014,05,133,race-ethnicity,Hispanic,0,1
2014,05,133,race-ethnicity,Other Races and Ethnicities,0,1
2014,05,133,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,135,all,All,0,1
2014,05,135,race-ethnicity,Black,NA,NA
2014,05,135,race-ethnicity,Hispanic,0,3
2014,05,135,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,135,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,137,all,All,0,1
2014,05,137,race-ethnicity,Black,NA,NA
2014,05,137,race-ethnicity,Hispanic,0,3
2014,05,137,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,137,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,139,all,All,0,1
2014,05,139,race-ethnicity,Black,0,1
2014,05,139,race-ethnicity,Hispanic,0,3
2014,05,139,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,139,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,141,all,All,0,1
2014,05,141,race-ethnicity,Black,0,3
2014,05,141,race-ethnicity,Hispanic,0,3
2014,05,141,race-ethnicity,Other Races and Ethnicities,0,3
2014,05,141,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,143,all,All,0.16992025744776507,1
2014,05,143,race-ethnicity,Black,0.19510022271714922,1
2014,05,143,race-ethnicity,Hispanic,0.03466589416763229,1
2014,05,143,race-ethnicity,Other Races and Ethnicities,0.11032289628180039,1
2014,05,143,race-ethnicity,"White, Non-Hispanic",0.21417552975562232,1
2014,05,145,all,All,0,1
2014,05,145,race-ethnicity,Black,0,2
2014,05,145,race-ethnicity,Hispanic,0,2
2014,05,145,race-ethnicity,Other Races and Ethnicities,0,1
2014,05,145,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,147,all,All,0,1
2014,05,147,race-ethnicity,Black,0,1
2014,05,147,race-ethnicity,Hispanic,NA,NA
2014,05,147,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,147,race-ethnicity,"White, Non-Hispanic",0,1
2014,05,149,all,All,0,1
2014,05,149,race-ethnicity,Black,0,3
2014,05,149,race-ethnicity,Hispanic,0,2
2014,05,149,race-ethnicity,Other Races and Ethnicities,0,2
2014,05,149,race-ethnicity,"White, Non-Hispanic",0,1
2014,06,001,all,All,0.09185003372364864,1
2014,06,001,race-ethnicity,Black,0.1128538902049171,1
2014,06,001,race-ethnicity,Hispanic,0.056175961989107424,1
2014,06,001,race-ethnicity,Other Races and Ethnicities,0.10289610308375555,1
2014,06,001,race-ethnicity,"White, Non-Hispanic",0.08223542375317396,1
2014,06,003,all,All,0,2
2014,06,003,race-ethnicity,Black,NA,NA
2014,06,003,race-ethnicity,Hispanic,0,3
2014,06,003,race-ethnicity,Other Races and Ethnicities,0,2
2014,06,003,race-ethnicity,"White, Non-Hispanic",0,2
