year,state,place,juv_arrest_rate_quality,subgroup,juv_arrest_rate,subgroup_type
2021,48,29000,1,black,3589.4660894660897,race-ethnicity
2021,48,29000,1,asian_other,77.4526678141136,race-ethnicity
2021,48,29000,1,hispanic,1463.2735685367263,race-ethnicity
2021,48,30464,1,all,864.3395036539674,race-ethnicity
2021,48,30464,1,white,1196.0662709311598,race-ethnicity
2021,48,30464,1,black,1586.2632869991824,race-ethnicity
2021,48,30464,1,asian_other,10.465724751439037,race-ethnicity
2021,48,30464,1,hispanic,568.0692251799986,race-ethnicity
2021,48,35000,2,all,714.0382695168423,race-ethnicity
2021,48,35000,2,white,714.7084262757772,race-ethnicity
2021,48,35000,2,black,1761.2777101545498,race-ethnicity
2021,48,35000,2,asian_other,12.298912776110592,race-ethnicity
2021,48,35000,2,hispanic,490.00700010000145,race-ethnicity
2021,48,37000,2,all,1002.453557658605,race-ethnicity
2021,48,37000,2,white,1735.8020295531423,race-ethnicity
2021,48,37000,2,black,2482.876712328767,race-ethnicity
2021,48,37000,2,asian_other,29.00232018561485,race-ethnicity
2021,48,37000,2,hispanic,922.7752465540112,race-ethnicity
2021,48,39148,2,all,714.247064552784,race-ethnicity
2021,48,39148,2,white,646.9186244467144,race-ethnicity
2021,48,39148,2,black,1127.8656368763025,race-ethnicity
2021,48,39148,2,asian_other,22.471910112359552,race-ethnicity
2021,48,39148,2,hispanic,100.90817356205852,race-ethnicity
2021,48,41464,2,all,1182.0020488035511,race-ethnicity
2021,48,41464,2,white,1663.0921473454491,race-ethnicity
2021,48,41464,2,black,4854.368932038835,race-ethnicity
2021,48,41464,2,asian_other,17.557721007813186,race-ethnicity
2021,48,41464,2,hispanic,1009.1718297665105,race-ethnicity
2021,48,41980,1,all,666.2845679896833,race-ethnicity
2021,48,41980,1,white,674.93615468807,race-ethnicity
2021,48,41980,1,black,1561.1448395490027,race-ethnicity
2021,48,41980,1,asian_other,54.318305268875605,race-ethnicity
2021,48,41980,1,hispanic,63.29113924050633,race-ethnicity
2021,48,42508,1,all,1453.8093485461907,race-ethnicity
2021,48,42508,1,white,1511.5354017501988,race-ethnicity
2021,48,42508,1,black,3920.061491160646,race-ethnicity
2021,48,42508,1,asian_other,274.22303473491775,race-ethnicity
2021,48,42508,1,hispanic,0,race-ethnicity
2021,48,43888,1,all,855.053054496755,race-ethnicity
2021,48,43888,1,white,695.1871657754011,race-ethnicity
2021,48,43888,1,black,2015.9399906235349,race-ethnicity
2021,48,43888,1,asian_other,50.91649694501018,race-ethnicity
2021,48,43888,1,hispanic,420.04200420042,race-ethnicity
2021,48,45000,2,all,3309.517639654981,race-ethnicity
2021,48,45000,2,white,3460.410557184751,race-ethnicity
2021,48,45000,2,black,10063.424947145877,race-ethnicity
2021,48,45000,2,asian_other,118.78499915153571,race-ethnicity
2021,48,45000,2,hispanic,3727.7029486712777,race-ethnicity
2021,48,45384,1,all,908.0302338558312,race-ethnicity
2021,48,45384,1,white,1482.6738964669998,race-ethnicity
2021,48,45384,1,black,1282.051282051282,race-ethnicity
2021,48,45384,1,asian_other,13.027618551328816,race-ethnicity
2021,48,45384,1,hispanic,1007.9360481955628,race-ethnicity
2021,48,45744,1,all,900.0436144482771,race-ethnicity
2021,48,45744,1,white,918.1711024257088,race-ethnicity
2021,48,45744,1,black,2412.7812194326702,race-ethnicity
2021,48,45744,1,asian_other,82.8500414250207,race-ethnicity
2021,48,45744,1,hispanic,1200.8353637312914,race-ethnicity
2021,48,47892,3,all,2415.5557782900673,race-ethnicity
2021,48,47892,3,white,2432.808155699722,race-ethnicity
2021,48,47892,3,black,4424.192212096106,race-ethnicity
2021,48,47892,3,asian_other,94.57159069415547,race-ethnicity
2021,48,47892,3,hispanic,0,race-ethnicity
2021,48,48072,1,all,1910.7382077134596,race-ethnicity
2021,48,48072,1,white,2211.8483939090806,race-ethnicity
2021,48,48072,1,black,5607.476635514018,race-ethnicity
2021,48,48072,1,asian_other,124.71938139186831,race-ethnicity
2021,48,48072,1,hispanic,1211.4537444933922,race-ethnicity
2021,48,48768,1,all,208.8688946015424,race-ethnicity
2021,48,48768,1,white,308.2851637764933,race-ethnicity
2021,48,48768,1,black,1851.8518518518517,race-ethnicity
2021,48,48768,1,asian_other,0,race-ethnicity
2021,48,48768,1,hispanic,215.0352657835885,race-ethnicity
2021,48,50820,1,all,1880.6744487678338,race-ethnicity
2021,48,50820,1,white,2068.8752127798875,race-ethnicity
2021,48,50820,1,black,9395.973154362417,race-ethnicity
2021,48,50820,1,asian_other,136.4256480218281,race-ethnicity
2021,48,50820,1,hispanic,2306.5476190476193,race-ethnicity
2021,48,53388,1,all,3113.1248173048816,race-ethnicity
2021,48,53388,1,white,4766.305782941643,race-ethnicity
2021,48,53388,1,black,6939.704209328783,race-ethnicity
2021,48,53388,1,asian_other,57.350411011278915,race-ethnicity
2021,48,53388,1,hispanic,2603.4448624034844,race-ethnicity
2021,48,56000,1,all,2253.6963491076126,race-ethnicity
2021,48,56000,1,white,2597.4025974025976,race-ethnicity
2021,48,56000,1,black,11968.503937007874,race-ethnicity
2021,48,56000,1,asian_other,58.0046403712297,race-ethnicity
2021,48,56000,1,hispanic,1898.3644859813082,race-ethnicity
2021,48,56348,1,all,1360.1118596669633,race-ethnicity
2021,48,56348,1,white,1274.8363385781554,race-ethnicity
2021,48,56348,1,black,3134.1821743388837,race-ethnicity
2021,48,56348,1,asian_other,176.5893037336024,race-ethnicity
2021,48,56348,1,hispanic,1182.0330969267138,race-ethnicity
2021,48,57200,1,all,385.2080123266564,race-ethnicity
2021,48,57200,1,white,490.73064340239915,race-ethnicity
2021,48,57200,1,black,9803.921568627451,race-ethnicity
2021,48,57200,1,asian_other,0,race-ethnicity
2021,48,57200,1,hispanic,351.2606353914605,race-ethnicity
2021,48,58016,1,all,1100.0130565347956,race-ethnicity
2021,48,58016,1,white,1258.16893666402,race-ethnicity
2021,48,58016,1,black,4095.5631399317404,race-ethnicity
2021,48,58016,1,asian_other,97.06167828465543,race-ethnicity
2021,48,58016,1,hispanic,1692.1837228041904,race-ethnicity
2021,48,61796,1,all,2036.7823994499827,race-ethnicity
2021,48,61796,1,white,2376.425855513308,race-ethnicity
2021,48,61796,1,black,5547.850208044383,race-ethnicity
2021,48,61796,1,asian_other,128.7995878413189,race-ethnicity
2021,48,61796,1,hispanic,0,race-ethnicity
2021,48,63500,1,all,786.509364793708,race-ethnicity
2021,48,63500,1,white,835.8583220144185,race-ethnicity
2021,48,63500,1,black,2253.349573690621,race-ethnicity
2021,48,63500,1,asian_other,26.385224274406333,race-ethnicity
2021,48,63500,1,hispanic,897.9113800507515,race-ethnicity
2021,48,64472,1,all,1623.8532110091744,race-ethnicity
2021,48,64472,1,white,1870.8957997769792,race-ethnicity
2021,48,64472,1,black,3853.5645472061656,race-ethnicity
2021,48,64472,1,asian_other,129.87012987012986,race-ethnicity
2021,48,64472,1,hispanic,64.42261233693027,race-ethnicity
2021,48,65000,2,all,892.9353607408798,race-ethnicity
2021,48,65000,2,white,1166.7520877928187,race-ethnicity
2021,48,65000,2,black,2400.793650793651,race-ethnicity
2021,48,65000,2,asian_other,29.86679409832149,race-ethnicity
2021,48,65000,2,hispanic,852.5983751265511,race-ethnicity
2021,48,70808,1,all,687.4952257275992,race-ethnicity
2021,48,70808,1,white,983.2635983263598,race-ethnicity
2021,48,70808,1,black,2785.782901056676,race-ethnicity
2021,48,70808,1,asian_other,178.81705639614856,race-ethnicity
2021,48,70808,1,hispanic,1389.8080741230972,race-ethnicity
2021,48,72176,2,all,1036.2140796923406,race-ethnicity
2021,48,72176,2,white,704.6869878728286,race-ethnicity
2021,48,72176,2,black,3910.20999275887,race-ethnicity
2021,48,72176,2,asian_other,0,race-ethnicity
2021,48,72176,2,hispanic,679.0284669626534,race-ethnicity
2021,48,74144,2,all,2349.278233795641,race-ethnicity
2021,48,74144,2,white,1905.219340377842,race-ethnicity
2021,48,74144,2,black,4580.965909090909,race-ethnicity
2021,48,74144,2,asian_other,65.06180871828238,race-ethnicity
2021,48,74144,2,hispanic,1601.4782876501388,race-ethnicity
2021,48,76000,2,all,2853.9294249964855,race-ethnicity
2021,48,76000,2,white,2613.9088729016785,race-ethnicity
2021,48,76000,2,black,6005.1380860629415,race-ethnicity
2021,48,76000,2,asian_other,0,race-ethnicity
2021,48,76000,2,hispanic,2105.905692049443,race-ethnicity
2021,48,79000,1,all,2028.7169986104677,race-ethnicity
2021,48,79000,1,white,2207.4430451393805,race-ethnicity
2021,48,79000,1,black,4350.978970268311,race-ethnicity
2021,48,79000,1,asian_other,0,race-ethnicity
2021,48,79000,1,hispanic,0,race-ethnicity
2021,49,43660,1,all,2971.9020172910664,race-ethnicity
2021,49,43660,1,white,2941.8034534214453,race-ethnicity
2021,49,43660,1,black,10563.38028169014,race-ethnicity
2021,49,43660,1,asian_other,569.620253164557,race-ethnicity
2021,49,43660,1,hispanic,0,race-ethnicity
2021,49,44320,NA,all,NA,race-ethnicity
2021,49,44320,NA,white,NA,race-ethnicity
2021,49,44320,NA,black,NA,race-ethnicity
2021,49,44320,NA,asian_other,NA,race-ethnicity
2021,49,44320,NA,hispanic,NA,race-ethnicity
2021,49,55980,1,all,2719.2311892541225,race-ethnicity
2021,49,55980,1,white,3225.806451612903,race-ethnicity
2021,49,55980,1,black,26562.5,race-ethnicity
2021,49,55980,1,asian_other,91.74311926605505,race-ethnicity
2021,49,55980,1,hispanic,97.70395701025892,race-ethnicity
2021,49,57300,1,all,1887.5600032544137,race-ethnicity
2021,49,57300,1,white,1926.2098706276952,race-ethnicity
2021,49,57300,NA,black,NA,race-ethnicity
2021,49,57300,1,asian_other,1255.4585152838429,race-ethnicity
2021,49,57300,1,hispanic,0,race-ethnicity
2021,49,62470,1,all,3209.408950463471,race-ethnicity
2021,49,62470,1,white,3020.216962524655,race-ethnicity
2021,49,62470,1,black,12195.121951219511,race-ethnicity
2021,49,62470,1,asian_other,1223.5817575083427,race-ethnicity
2021,49,62470,1,hispanic,0,race-ethnicity
2021,49,65330,1,all,4445.426425099426,race-ethnicity
2021,49,65330,1,white,4769.147202607279,race-ethnicity
2021,49,65330,1,black,5797.101449275362,race-ethnicity
2021,49,65330,1,asian_other,1471.3610089332633,race-ethnicity
2021,49,65330,1,hispanic,0,race-ethnicity
2021,49,67000,2,all,1533.2624069090682,race-ethnicity
2021,49,67000,2,white,1810.2372034956304,race-ethnicity
2021,49,67000,2,black,4950.495049504951,race-ethnicity
2021,49,67000,2,asian_other,451.3105363652144,race-ethnicity
2021,49,67000,2,hispanic,0,race-ethnicity
2021,49,67440,1,all,1206.5596057439034,race-ethnicity
2021,49,67440,1,white,988.3839413083351,race-ethnicity
2021,49,67440,1,black,10309.278350515464,race-ethnicity
2021,49,67440,1,asian_other,376.7491926803014,race-ethnicity
2021,49,67440,1,hispanic,0,race-ethnicity
2021,49,70850,1,all,963.2305269982402,race-ethnicity
2021,49,70850,1,white,964.2025933724926,race-ethnicity
2021,49,70850,1,black,26666.666666666668,race-ethnicity
2021,49,70850,1,asian_other,57.33944954128441,race-ethnicity
2021,49,70850,1,hispanic,0,race-ethnicity
2021,49,82950,1,all,1151.426645697596,race-ethnicity
2021,49,82950,1,white,1224.2669993761697,race-ethnicity
2021,49,82950,1,black,1689.1891891891894,race-ethnicity
2021,49,82950,1,asian_other,64.04782237403928,race-ethnicity
2021,49,82950,1,hispanic,0,race-ethnicity
2021,49,83470,1,all,1366.9456688623645,race-ethnicity
2021,49,83470,1,white,2066.7550839964633,race-ethnicity
2021,49,83470,1,black,3614.457831325301,race-ethnicity
2021,49,83470,1,asian_other,83.89261744966443,race-ethnicity
2021,49,83470,1,hispanic,0,race-ethnicity
2021,51,01000,1,all,1165.4135338345864,race-ethnicity
2021,51,01000,1,white,1250,race-ethnicity
2021,51,01000,1,black,2303.7875829754003,race-ethnicity
2021,51,01000,1,asian_other,33.79520108144643,race-ethnicity
2021,51,01000,1,hispanic,1589.7279119535308,race-ethnicity
2021,51,16000,1,all,218.11785400175904,race-ethnicity
2021,51,16000,1,white,98.46396218983853,race-ethnicity
2021,51,16000,1,black,572.1241631162508,race-ethnicity
2021,51,16000,1,asian_other,0,race-ethnicity
2021,51,16000,1,hispanic,152.0912547528517,race-ethnicity
2021,51,35000,2,all,1320.8351086493396,race-ethnicity
2021,51,35000,2,white,919.2546583850932,race-ethnicity
2021,51,35000,2,black,1854.8690312069182,race-ethnicity
2021,51,35000,2,asian_other,48.12319538017324,race-ethnicity
2021,51,35000,2,hispanic,76.80491551459293,race-ethnicity
2021,51,47672,1,all,2822.822822822823,race-ethnicity
2021,51,47672,1,white,2008.520998174072,race-ethnicity
2021,51,47672,1,black,4495.21002210759,race-ethnicity
2021,51,47672,1,asian_other,0,race-ethnicity
2021,51,47672,1,hispanic,280.1120448179272,race-ethnicity
2021,51,56000,1,all,886.2125774015792,race-ethnicity
2021,51,56000,1,white,343.4739941118744,race-ethnicity
2021,51,56000,1,black,1582.5797239409803,race-ethnicity
2021,51,56000,1,asian_other,32.414910858995135,race-ethnicity
2021,51,56000,1,hispanic,398.40637450199205,race-ethnicity
2021,51,57000,1,all,803.4610630407911,race-ethnicity
2021,51,57000,1,white,216.0904255319149,race-ethnicity
2021,51,57000,1,black,1357.727491574386,race-ethnicity
2021,51,57000,1,asian_other,33.16749585406302,race-ethnicity
2021,51,57000,1,hispanic,58.13953488372093,race-ethnicity
2021,51,64000,1,all,157.26567414552315,race-ethnicity
2021,51,64000,1,white,150.60240963855424,race-ethnicity
2021,51,64000,1,black,211.17296985985791,race-ethnicity
2021,51,64000,1,asian_other,0,race-ethnicity
2021,51,64000,1,hispanic,0,race-ethnicity
2021,51,67000,1,all,285.825646355723,race-ethnicity
2021,51,67000,1,white,153.8856116953065,race-ethnicity
2021,51,67000,1,black,391.2282507978997,race-ethnicity
2021,51,67000,1,asian_other,0,race-ethnicity
2021,51,67000,1,hispanic,55.99104143337066,race-ethnicity
2021,51,68000,2,all,720.7401032702237,race-ethnicity
2021,51,68000,2,white,650.104481077316,race-ethnicity
2021,51,68000,2,black,1262.135922330097,race-ethnicity
2021,51,68000,2,asian_other,0,race-ethnicity
2021,51,68000,2,hispanic,391.00684261974584,race-ethnicity
2021,51,76432,1,all,452.66679787443417,race-ethnicity
2021,51,76432,1,white,52.576235541535226,race-ethnicity
2021,51,76432,1,black,837.9356313083222,race-ethnicity
2021,51,76432,1,asian_other,0,race-ethnicity
2021,51,76432,1,hispanic,0,race-ethnicity
2021,51,82000,1,all,1126.978855308314,race-ethnicity
2021,51,82000,1,white,964.9892335911954,race-ethnicity
2021,51,82000,1,black,2694.579749196808,race-ethnicity
2021,51,82000,1,asian_other,38.32151753209427,race-ethnicity
2021,51,82000,1,hispanic,341.9835043250855,race-ethnicity
2021,53,03180,1,all,281.6334741500704,race-ethnicity
2021,53,03180,1,white,283.9667977282656,race-ethnicity
2021,53,03180,1,black,1079.136690647482,race-ethnicity
2021,53,03180,1,asian_other,88.30022075055187,race-ethnicity
2021,53,03180,1,hispanic,424.2190512919399,race-ethnicity
2021,53,05210,1,all,361.7277821122065,race-ethnicity
2021,53,05210,1,white,447.78506316967855,race-ethnicity
2021,53,05210,1,black,3603.6036036036035,race-ethnicity
2021,53,05210,1,asian_other,93.17183548515906,race-ethnicity
2021,53,05210,1,hispanic,0,race-ethnicity
2021,53,05280,1,all,1080.5860805860805,race-ethnicity
2021,53,05280,1,white,944.5386292080407,race-ethnicity
2021,53,05280,1,black,3508.771929824561,race-ethnicity
2021,53,05280,1,asian_other,1334.3799058084774,race-ethnicity
2021,53,05280,1,hispanic,600.6006006006006,race-ethnicity
2021,53,22640,1,all,675.146771037182,race-ethnicity
2021,53,22640,1,white,830.4498269896194,race-ethnicity
2021,53,22640,1,black,2124.1830065359477,race-ethnicity
2021,53,22640,1,asian_other,78.36990595611285,race-ethnicity
2021,53,22640,1,hispanic,0,race-ethnicity
2021,53,23515,1,all,457.72751750134626,race-ethnicity
2021,53,23515,1,white,465.58031260392414,race-ethnicity
2021,53,23515,1,black,1429.3276866066701,race-ethnicity
2021,53,23515,1,asian_other,48.03073967339097,race-ethnicity
2021,53,23515,1,hispanic,186.21973929236498,race-ethnicity
2021,53,35275,1,all,2526.1720527992716,race-ethnicity
2021,53,35275,1,white,3383.321141185077,race-ethnicity
2021,53,35275,1,black,5065.666041275797,race-ethnicity
2021,53,35275,1,asian_other,179.4043774668102,race-ethnicity
2021,53,35275,1,hispanic,1502.4559375902918,race-ethnicity
2021,53,35415,1,all,818.0839612486544,race-ethnicity
2021,53,35415,1,white,1110.8240764660295,race-ethnicity
2021,53,35415,1,black,2005.0125313283206,race-ethnicity
2021,53,35415,1,asian_other,182.52933507170795,race-ethnicity
2021,53,35415,1,hispanic,737.9065318393003,race-ethnicity
2021,53,35940,1,all,362.8174652821219,race-ethnicity
2021,53,35940,1,white,441.2354592860008,race-ethnicity
2021,53,35940,1,black,796.8127490039841,race-ethnicity
2021,53,35940,1,asian_other,0,race-ethnicity
2021,53,35940,1,hispanic,358.10205908683974,race-ethnicity
2021,53,53545,1,all,1285.240464344942,race-ethnicity
2021,53,53545,1,white,2385.786802030457,race-ethnicity
2021,53,53545,1,black,2531.645569620253,race-ethnicity
2021,53,53545,1,asian_other,0,race-ethnicity
2021,53,53545,1,hispanic,409.74010770311406,race-ethnicity
2021,53,57745,1,all,230.1736765013601,race-ethnicity
2021,53,57745,1,white,155.23932729624838,race-ethnicity
2021,53,57745,1,black,2988.0478087649403,race-ethnicity
2021,53,57745,1,asian_other,0,race-ethnicity
2021,53,57745,1,hispanic,0,race-ethnicity
2021,53,63000,1,all,154.49799854865518,race-ethnicity
2021,53,63000,1,white,76.59437232927517,race-ethnicity
2021,53,63000,1,black,657.7455205261964,race-ethnicity
2021,53,63000,1,asian_other,22.215639810426538,race-ethnicity
2021,53,63000,1,hispanic,217.23388848660392,race-ethnicity
2021,53,67000,1,all,824.2148642887594,race-ethnicity
2021,53,67000,1,white,744.8433919022154,race-ethnicity
2021,53,67000,1,black,6071.428571428572,race-ethnicity
2021,53,67000,1,asian_other,412.96716911005575,race-ethnicity
2021,53,67000,1,hispanic,0,race-ethnicity
2021,53,67167,1,all,898.0740099545553,race-ethnicity
2021,53,67167,1,white,801.7103153393906,race-ethnicity
2021,53,67167,1,black,7142.857142857142,race-ethnicity
2021,53,67167,1,asian_other,556.2422744128554,race-ethnicity
2021,53,67167,1,hispanic,0,race-ethnicity
2021,53,70000,1,all,470.64908197569173,race-ethnicity
2021,53,70000,1,white,318.2965645922511,race-ethnicity
2021,53,70000,1,black,2049.180327868852,race-ethnicity
2021,53,70000,1,asian_other,25.693730729701954,race-ethnicity
2021,53,70000,1,hispanic,51.82689816014512,race-ethnicity
2021,53,74060,2,all,287.03286807744263,race-ethnicity
2021,53,74060,2,white,263.32588573252474,race-ethnicity
2021,53,74060,2,black,1657.4585635359115,race-ethnicity
2021,53,74060,2,asian_other,149.15832090347325,race-ethnicity
2021,53,74060,2,hispanic,227.32439190725162,race-ethnicity
2021,53,80010,2,all,1282.1533805845345,race-ethnicity
2021,53,80010,2,white,2060.1748925448346,race-ethnicity
2021,53,80010,2,black,4081.632653061224,race-ethnicity
2021,53,80010,2,asian_other,158.92636411795866,race-ethnicity
2021,53,80010,2,hispanic,0,race-ethnicity
2021,55,02375,1,all,4026.516081512399,race-ethnicity
2021,55,02375,1,white,3676.347154608024,race-ethnicity
2021,55,02375,1,black,22772.277227722774,race-ethnicity
2021,55,02375,1,asian_other,560.2240896358544,race-ethnicity
2021,55,02375,1,hispanic,2845.528455284553,race-ethnicity
2021,55,31000,2,all,7868.580894533407,race-ethnicity
2021,55,31000,2,white,6402.488947109874,race-ethnicity
2021,55,31000,2,black,31611.570247933883,race-ethnicity
2021,55,31000,2,asian_other,4035.8744394618834,race-ethnicity
2021,55,31000,2,hispanic,5295.250320924262,race-ethnicity
2021,55,39225,3,all,2995.036796166353,race-ethnicity
2021,55,39225,3,white,1995.1889061836707,race-ethnicity
2021,55,39225,3,black,13106.15989515072,race-ethnicity
2021,55,39225,3,asian_other,64.66214031684449,race-ethnicity
2021,55,39225,3,hispanic,0,race-ethnicity
2021,55,48000,2,all,2421.6828824975946,race-ethnicity
2021,55,48000,2,white,1025.6859822915753,race-ethnicity
2021,55,48000,2,black,14688.759516345723,race-ethnicity
2021,55,48000,2,asian_other,78.95775759968417,race-ethnicity
2021,55,48000,2,hispanic,64.9772579597141,race-ethnicity
2021,55,53000,2,all,1717.2696754942187,race-ethnicity
2021,55,53000,2,white,722.2147920288886,race-ethnicity
2021,55,53000,2,black,3104.367314797989,race-ethnicity
2021,55,53000,2,asian_other,94.4733112895607,race-ethnicity
2021,55,53000,2,hispanic,511.11813678996737,race-ethnicity
2021,55,66000,1,all,1524.9034557877017,race-ethnicity
2021,55,66000,1,white,885.3288364249579,race-ethnicity
2021,55,66000,1,black,3897.007654836465,race-ethnicity
2021,55,66000,1,asian_other,0,race-ethnicity
2021,55,66000,1,hispanic,1103.6789297658863,race-ethnicity
