year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,quality
2018,45,59,0.62912,0.7991629683,0.4590770317,2
2018,45,61,0.5093126751,0.6605037269,0.3581216234,2
2018,45,63,0.4484033302,0.552909439,0.3438972214,1
2018,45,65,0.118993135,0.2885996979,-0.050613428,3
2018,45,67,0.1760785689,0.3253862728,0.0267708651,3
2018,45,69,0.346976993,0.5024730575,0.1914809286,2
2018,45,71,0.1585213033,0.2850667322,0.0319758744,2
2018,45,73,0.3096503497,0.4809069812,0.1383937181,3
2018,45,75,0.3952665941,0.5487109094,0.2418222788,2
2018,45,77,0.3096503497,0.4809069812,0.1383937181,3
2018,45,79,0.3953631425,0.4936826439,0.2970436411,1
2018,45,81,0.5107423952,0.6453246758,0.3761601147,2
2018,45,83,0.3752997602,0.4939288134,0.256670707,1
2018,45,85,0.5093126751,0.6605037269,0.3581216234,2
2018,45,87,0.1585213033,0.2850667322,0.0319758744,2
2018,45,89,0.5093126751,0.6605037269,0.3581216234,2
2018,45,91,0.5111773472,0.6346148873,0.3877398072,1
2018,46,3,0.3354748603,0.4719215028,0.1990282178,2
2018,46,5,0.3354748603,0.4719215028,0.1990282178,2
2018,46,7,0.4156240464,0.5646726555,0.2665754372,2
2018,46,9,0.3354748603,0.4719215028,0.1990282178,2
2018,46,11,0.3354748603,0.4719215028,0.1990282178,2
2018,46,13,0.4342723005,0.5730573925,0.2954872084,2
2018,46,15,0.3354748603,0.4719215028,0.1990282178,2
2018,46,17,0.4156240464,0.5646726555,0.2665754372,2
2018,46,19,0.2434412668,0.4084047513,0.0784777824,3
2018,46,21,0.4342723005,0.5730573925,0.2954872084,2
2018,46,23,0.4156240464,0.5646726555,0.2665754372,2
2018,46,25,0.4342723005,0.5730573925,0.2954872084,2
2018,46,27,0.417733799,0.5668902442,0.2685773537,2
2018,46,29,0.4342723005,0.5730573925,0.2954872084,2
2018,46,31,0.4156240464,0.5646726555,0.2665754372,2
2018,46,33,0.2434412668,0.4084047513,0.0784777824,3
2018,46,35,0.3354748603,0.4719215028,0.1990282178,2
2018,46,37,0.4342723005,0.5730573925,0.2954872084,2
2018,46,39,0.4342723005,0.5730573925,0.2954872084,2
2018,46,41,0.4156240464,0.5646726555,0.2665754372,2
2018,46,43,0.3354748603,0.4719215028,0.1990282178,2
2018,46,45,0.4342723005,0.5730573925,0.2954872084,2
2018,46,47,0.4156240464,0.5646726555,0.2665754372,2
2018,46,49,0.4342723005,0.5730573925,0.2954872084,2
2018,46,51,0.4342723005,0.5730573925,0.2954872084,2
2018,46,53,0.4156240464,0.5646726555,0.2665754372,2
2018,46,55,0.4156240464,0.5646726555,0.2665754372,2
2018,46,57,0.4342723005,0.5730573925,0.2954872084,2
2018,46,59,0.3354748603,0.4719215028,0.1990282178,2
2018,46,61,0.3354748603,0.4719215028,0.1990282178,2
2018,46,63,0.2434412668,0.4084047513,0.0784777824,3
2018,46,65,0.4156240464,0.5646726555,0.2665754372,2
2018,46,67,0.3354748603,0.4719215028,0.1990282178,2
2018,46,69,0.4156240464,0.5646726555,0.2665754372,2
2018,46,71,0.4156240464,0.5646726555,0.2665754372,2
2018,46,73,0.3354748603,0.4719215028,0.1990282178,2
2018,46,75,0.4156240464,0.5646726555,0.2665754372,2
2018,46,77,0.3354748603,0.4719215028,0.1990282178,2
2018,46,79,0.3354748603,0.4719215028,0.1990282178,2
2018,46,81,0.2434412668,0.4084047513,0.0784777824,3
2018,46,83,0.4181031664,0.5304872831,0.3057190496,2
2018,46,85,0.4156240464,0.5646726555,0.2665754372,2
2018,46,87,0.417733799,0.5668902442,0.2685773537,2
2018,46,89,0.4342723005,0.5730573925,0.2954872084,2
2018,46,91,0.4342723005,0.5730573925,0.2954872084,2
2018,46,93,0.2434412668,0.4084047513,0.0784777824,3
2018,46,95,0.4156240464,0.5646726555,0.2665754372,2
2018,46,97,0.3354748603,0.4719215028,0.1990282178,2
2018,46,99,0.4183719113,0.5307661777,0.3059776449,2
2018,46,101,0.3354748603,0.4719215028,0.1990282178,2
2018,46,102,0.4156240464,0.5646726555,0.2665754372,2
2018,46,103,0.2434412668,0.4084047513,0.0784777824,3
2018,46,105,0.2434412668,0.4084047513,0.0784777824,3
2018,46,107,0.4342723005,0.5730573925,0.2954872084,2
2018,46,109,0.4342723005,0.5730573925,0.2954872084,2
2018,46,111,0.3354748603,0.4719215028,0.1990282178,2
2018,46,115,0.4342723005,0.5730573925,0.2954872084,2
2018,46,117,0.4156240464,0.5646726555,0.2665754372,2
2018,46,119,0.4156240464,0.5646726555,0.2665754372,2
2018,46,121,0.4156240464,0.5646726555,0.2665754372,2
2018,46,123,0.4156240464,0.5646726555,0.2665754372,2
2018,46,125,0.417733799,0.5668902442,0.2685773537,2
2018,46,127,0.417733799,0.5668902442,0.2685773537,2
2018,46,129,0.4342723005,0.5730573925,0.2954872084,2
2018,46,135,0.417733799,0.5668902442,0.2685773537,2
2018,46,137,0.4156240464,0.5646726555,0.2665754372,2
2018,47,1,0.4188453159,0.6350742345,0.2026163973,3
2018,47,3,0.3757994372,0.5340134558,0.2175854186,2
2018,47,5,0.3949109415,0.559225425,0.230596458,2
2018,47,7,0.2966594045,0.4549273573,0.1383914517,2
2018,47,9,0.4005822416,0.5789300272,0.2222344561,3
2018,47,11,0.3034528552,0.4627477856,0.1441579249,2
2018,47,13,0.2739028213,0.452323866,0.0954817766,3
2018,47,15,0.489063867,0.6679437661,0.310183968,2
2018,47,17,0.3949109415,0.559225425,0.230596458,2
2018,47,19,0.3589855706,0.5226564819,0.1953146593,2
2018,47,21,0.1913996627,0.3026939816,0.0801053439,2
2018,47,23,0.3321981424,0.4929002278,0.171496057,2
2018,47,25,0.2739028213,0.452323866,0.0954817766,3
2018,47,27,0.4011022658,0.62148784,0.1807166915,3
2018,47,29,0.3489726027,0.5528371575,0.145108048,3
2018,47,31,0.2683168317,0.4268721942,0.1097614692,2
2018,47,33,0.4017939994,0.5466567873,0.2569312115,2
2018,47,35,0.3861386139,0.5995157333,0.1727614944,3
2018,47,37,0.3080183861,0.3842231485,0.2318136237,1
2018,47,39,0.1888172043,0.3312589277,0.0463754809,3
2018,47,41,0.489063867,0.6679437661,0.310183968,2
2018,47,43,0.1913996627,0.3026939816,0.0801053439,2
2018,47,45,0.4017939994,0.5466567873,0.2569312115,2
2018,47,47,0.2661958858,0.4086076773,0.1237840942,2
2018,47,49,0.3861386139,0.5995157333,0.1727614944,3
2018,47,51,0.2683168317,0.4268721942,0.1097614692,2
2018,47,53,0.4017939994,0.5466567873,0.2569312115,2
2018,47,55,0.3658536585,0.5254307319,0.2062765851,2
2018,47,57,0.3489726027,0.5528371575,0.145108048,3
2018,47,59,0.3589855706,0.5226564819,0.1953146593,2
2018,47,61,0.2966594045,0.4549273573,0.1383914517,2
2018,47,63,0.3489726027,0.5528371575,0.145108048,3
2018,47,65,0.4041241735,0.5159328508,0.2923154962,1
2018,47,67,0.2739028213,0.452323866,0.0954817766,3
2018,47,69,0.1888172043,0.3312589277,0.0463754809,3
2018,47,71,0.1888172043,0.3312589277,0.0463754809,3
2018,47,73,0.5596205962,0.8028725989,0.3163685935,3
2018,47,75,0.1888172043,0.3312589277,0.0463754809,3
2018,47,77,0.1888172043,0.3312589277,0.0463754809,3
2018,47,79,0.3949109415,0.559225425,0.230596458,2
2018,47,81,0.1913996627,0.3026939816,0.0801053439,2
2018,47,83,0.3949109415,0.559225425,0.230596458,2
2018,47,85,0.3949109415,0.559225425,0.230596458,2
2018,47,87,0.4011022658,0.62148784,0.1807166915,3
2018,47,89,0.15625,0.2840680331,0.0284319669,2
2018,47,91,0.3589855706,0.5226564819,0.1953146593,2
2018,47,93,0.5192425462,0.6101658536,0.4283192387,1
2018,47,95,0.4017939994,0.5466567873,0.2569312115,2
2018,47,97,0.2661958858,0.4086076773,0.1237840942,2
2018,47,99,0.3658536585,0.5254307319,0.2062765851,2
2018,47,101,0.3658536585,0.5254307319,0.2062765851,2
2018,47,103,0.2683168317,0.4268721942,0.1097614692,2
2018,47,105,0.1473596904,0.2631513027,0.031568078,2
2018,47,107,0.3034528552,0.4627477856,0.1441579249,2
2018,47,109,0.1888172043,0.3312589277,0.0463754809,3
2018,47,111,0.489063867,0.6679437661,0.310183968,2
2018,47,113,0.3321981424,0.4929002278,0.171496057,1
2018,47,115,0.2966594045,0.4549273573,0.1383914517,2
2018,47,117,0.3757994372,0.5340134558,0.2175854186,2
2018,47,119,0.3757994372,0.5340134558,0.2175854186,2
2018,47,121,0.2966594045,0.4549273573,0.1383914517,2
2018,47,123,0.1473596904,0.2631513027,0.031568078,2
2018,47,125,0.1564088841,0.2515479242,0.061269844,1
2018,47,127,0.2683168317,0.4268721942,0.1097614692,2
2018,47,129,0.2739028213,0.452323866,0.0954817766,3
2018,47,131,0.4017939994,0.5466567873,0.2569312115,2
2018,47,133,0.4011022658,0.62148784,0.1807166915,3
2018,47,135,0.3658536585,0.5254307319,0.2062765851,2
2018,47,137,0.4011022658,0.62148784,0.1807166915,3
2018,47,139,0.3034528552,0.4627477856,0.1441579249,2
2018,47,141,0.4011022658,0.62148784,0.1807166915,3
2018,47,143,0.2966594045,0.4549273573,0.1383914517,2
2018,47,145,0.1473596904,0.2631513027,0.031568078,2
2018,47,147,0.1913996627,0.3026939816,0.0801053439,2
2018,47,149,0.3666242333,0.4988792908,0.2343691758,1
2018,47,151,0.2739028213,0.452323866,0.0954817766,3
2018,47,153,0.2966594045,0.4549273573,0.1383914517,2
2018,47,155,0.15625,0.2840680331,0.0284319669,2
2018,47,157,0.3407312789,0.4168339981,0.2646285598,1
2018,47,159,0.489063867,0.6679437661,0.310183968,2
2018,47,161,0.1564088841,0.2515479242,0.061269844,2
2018,47,163,0.4582159343,0.6308511095,0.2855807591,1
2018,47,165,0.3218412943,0.4540079821,0.1896746065,1
2018,47,167,0.2661958858,0.4086076773,0.1237840942,2
2018,47,169,0.489063867,0.6679437661,0.310183968,2
2018,47,171,0.3589855706,0.5226564819,0.1953146593,2
2018,47,173,0.4188453159,0.6350742345,0.2026163973,3
2018,47,175,0.3861386139,0.5995157333,0.1727614944,3
2018,47,177,0.489063867,0.6679437661,0.310183968,2
2018,47,179,0.2236792806,0.406310299,0.0410482622,3
2018,47,181,0.3658536585,0.5254307319,0.2062765851,2
2018,47,183,0.3949109415,0.559225425,0.230596458,2
2018,47,185,0.3861386139,0.5995157333,0.1727614944,3
2018,47,187,0.739948947,0.8695653365,0.6103325576,1
2018,47,189,0.4974315068,0.6706703824,0.3241926313,1
2018,48,1,0.4044489383,0.6008038648,0.2080940119,3
2018,48,3,0.2572207084,0.4086688474,0.1057725695,2
2018,48,5,0.4080057873,0.5782894466,0.237722128,2
2018,48,7,0.4998317065,0.6704277997,0.3292356133,2
2018,48,9,0.4642772371,0.5915363265,0.3370181478,2
2018,48,11,0.4806576402,0.5944950512,0.3668202293,2
2018,48,13,0.4593886463,0.6777992823,0.2409780103,3
2018,48,15,0.3705603039,0.5166225374,0.2244980704,2
2018,48,17,0.4678196768,0.6104709956,0.3251683579,2
2018,48,19,0.4593886463,0.6777992823,0.2409780103,3
2018,48,21,0.3253616201,0.4622506033,0.1884726369,2
2018,48,23,0.4642772371,0.5915363265,0.3370181478,2
2018,48,25,0.4998317065,0.6704277997,0.3292356133,2
2018,48,27,0.3950384804,0.495481313,0.2945956479,1
2018,48,29,0.3859850374,0.431116252,0.3408538228,1
2018,48,31,0.4427521008,0.6267367508,0.2587674509,3
2018,48,33,0.3362948338,0.4845710397,0.1880186279,2
2018,48,35,0.3491698595,0.466886538,0.2314531811,2
2018,48,37,0.3200795229,0.4928760706,0.1472829751,3
2018,48,39,0.3603706973,0.4676089229,0.2531324716,1
2018,48,41,0.4213106717,0.5762807079,0.2663406355,1
2018,48,43,0.2572207084,0.4086688474,0.1057725695,2
2018,48,45,0.4806576402,0.5944950512,0.3668202293,2
2018,48,47,0.3806591815,0.5989886097,0.1623297532,3
2018,48,49,0.2801807618,0.395758171,0.1646033525,2
2018,48,51,0.443126177,0.5899078515,0.2963445025,2
2018,48,53,0.5083581406,0.6577858576,0.3589304236,2
2018,48,55,0.3253616201,0.4622506033,0.1884726369,2
2018,48,57,0.2844235634,0.4545943442,0.1142527827,3
2018,48,59,0.2801807618,0.395758171,0.1646033525,2
2018,48,61,0.4688468921,0.5647570897,0.3729366944,1
2018,48,63,0.2271831911,0.3640604181,0.090305964,2
2018,48,65,0.4806576402,0.5944950512,0.3668202293,2
2018,48,67,0.3200795229,0.4928760706,0.1472829751,3
2018,48,69,0.4806576402,0.5944950512,0.3668202293,2
2018,48,71,0.0688225539,0.2014317585,-0.063786651,3
2018,48,73,0.2547252108,0.403384921,0.1060655006,2
2018,48,75,0.4806576402,0.5944950512,0.3668202293,2
2018,48,77,0.4642772371,0.5915363265,0.3370181478,2
2018,48,79,0.4678196768,0.6104709956,0.3251683579,2
2018,48,81,0.3362948338,0.4845710397,0.1880186279,2
2018,48,83,0.2801807618,0.395758171,0.1646033525,2
2018,48,85,0.5166206945,0.579976592,0.4532647971,1
2018,48,87,0.4806576402,0.5944950512,0.3668202293,2
2018,48,89,0.3705603039,0.5166225374,0.2244980704,2
2018,48,91,0.3231661205,0.4781105639,0.1682216771,1
2018,48,93,0.2801807618,0.395758171,0.1646033525,2
2018,48,95,0.3362948338,0.4845710397,0.1880186279,2
2018,48,97,0.3374201347,0.4580721776,0.2167680918,2
2018,48,99,0.5083581406,0.6577858576,0.3589304236,2
2018,48,101,0.4642772371,0.5915363265,0.3370181478,2
2018,48,103,0.2572207084,0.4086688474,0.1057725695,2
2018,48,105,0.3362948338,0.4845710397,0.1880186279,2
2018,48,107,0.4678196768,0.6104709956,0.3251683579,2
2018,48,109,0.2572207084,0.4086688474,0.1057725695,2
2018,48,111,0.4806576402,0.5944950512,0.3668202293,2
2018,48,113,0.3707503848,0.4104726666,0.331028103,1
2018,48,115,0.3362948338,0.4845710397,0.1880186279,2
2018,48,117,0.4806576402,0.5944950512,0.3668202293,2
2018,48,119,0.3179021389,0.4444702994,0.1913339784,2
2018,48,121,0.4754128025,0.5449741132,0.4058514919,1
2018,48,123,0.427184466,0.5733499579,0.2810189741,2
2018,48,125,0.4678196768,0.6104709956,0.3251683579,2
2018,48,127,0.3265682657,0.4776767983,0.1754597331,2
2018,48,129,0.4806576402,0.5944950512,0.3668202293,2
2018,48,131,0.4767378216,0.6315216385,0.3219540047,2
2018,48,133,0.2801807618,0.395758171,0.1646033525,2
2018,48,135,0.2477173482,0.3673748148,0.1280598816,1
2018,48,137,0.3265682657,0.4776767983,0.1754597331,2
2018,48,139,0.2032698878,0.3279847511,0.0785550244,1
2018,48,141,0.2850972794,0.3590932488,0.21110131,1
2018,48,143,0.2922814983,0.4638371881,0.1207258085,3
2018,48,145,0.3491698595,0.466886538,0.2314531811,2
2018,48,147,0.3374201347,0.4580721776,0.2167680918,2
2018,48,149,0.3253616201,0.4622506033,0.1884726369,2
2018,48,151,0.2801807618,0.395758171,0.1646033525,2
2018,48,153,0.4678196768,0.6104709956,0.3251683579,2
2018,48,155,0.4642772371,0.5915363265,0.3370181478,2
2018,48,157,0.5309812263,0.6145473936,0.447415059,1
2018,48,159,0.3179021389,0.4444702994,0.1913339784,2
2018,48,161,0.3491698595,0.466886538,0.2314531811,2
2018,48,163,0.4593886463,0.6777992823,0.2409780103,3
2018,48,165,0.2572207084,0.4086688474,0.1057725695,2
2018,48,167,0.5568913175,0.6881763089,0.4256063262,1
2018,48,169,0.4678196768,0.6104709956,0.3251683579,2
2018,48,171,0.4427521008,0.6267367508,0.2587674509,3
2018,48,173,0.3362948338,0.4845710397,0.1880186279,2
2018,48,175,0.427184466,0.5733499579,0.2810189741,2
2018,48,177,0.427184466,0.5733499579,0.2810189741,2
2018,48,179,0.4806576402,0.5944950512,0.3668202293,2
2018,48,181,0.3374201347,0.4580721776,0.2167680918,2
2018,48,183,0.2029090909,0.3422522854,0.0635658964,1
2018,48,185,0.443126177,0.5899078515,0.2963445025,2
2018,48,187,0.3878333624,0.5256789484,0.2499877764,1
2018,48,189,0.4678196768,0.6104709956,0.3251683579,2
2018,48,191,0.4806576402,0.5944950512,0.3668202293,2
2018,48,193,0.5083581406,0.6577858576,0.3589304236,2
2018,48,195,0.4806576402,0.5944950512,0.3668202293,2
2018,48,197,0.4642772371,0.5915363265,0.3370181478,2
2018,48,199,0.3726807422,0.5661282933,0.179233191,3
2018,48,201,0.3789522518,0.4106824398,0.3472220638,1
2018,48,203,0.1372881356,0.3175656006,-0.042989329,3
2018,48,205,0.4806576402,0.5944950512,0.3668202293,2
2018,48,207,0.2801807618,0.395758171,0.1646033525,2
2018,48,209,0.3815215329,0.5402031582,0.2228399076,1
2018,48,211,0.4806576402,0.5944950512,0.3668202293,2
2018,48,213,0.4044489383,0.6008038648,0.2080940119,3
2018,48,215,0.3368234197,0.4114702621,0.2621765772,1
2018,48,217,0.3491698595,0.466886538,0.2314531811,2
2018,48,219,0.4678196768,0.6104709956,0.3251683579,2
2018,48,221,0.2922814983,0.4638371881,0.1207258085,3
2018,48,223,0.3179021389,0.4444702994,0.1913339784,2
2018,48,225,0.5061867267,0.6794146257,0.3329588276,2
2018,48,227,0.3362948338,0.4845710397,0.1880186279,2
2018,48,229,0.2572207084,0.4086688474,0.1057725695,2
2018,48,231,0.3321404607,0.4589411444,0.2053397771,2
2018,48,233,0.4806576402,0.5944950512,0.3668202293,2
2018,48,235,0.3362948338,0.4845710397,0.1880186279,2
2018,48,237,0.4642772371,0.5915363265,0.3370181478,2
2018,48,239,0.427184466,0.5733499579,0.2810189741,2
2018,48,241,0.3173286774,0.5035420823,0.1311152726,3
2018,48,243,0.2572207084,0.4086688474,0.1057725695,2
2018,48,245,0.4146458583,0.5436816146,0.2856101021,1
2018,48,247,0.4767378216,0.6315216385,0.3219540047,2
2018,48,249,0.3806591815,0.5989886097,0.1623297532,3
2018,48,251,0.3653244722,0.4842297292,0.2464192153,1
2018,48,253,0.2801807618,0.395758171,0.1646033525,2
2018,48,255,0.427184466,0.5733499579,0.2810189741,2
2018,48,257,0.1599184387,0.2780226017,0.0418142757,1
2018,48,259,0.4427521008,0.6267367508,0.2587674509,3
2018,48,261,0.3806591815,0.5989886097,0.1623297532,3
2018,48,263,0.2801807618,0.395758171,0.1646033525,2
2018,48,265,0.4427521008,0.6267367508,0.2587674509,3
2018,48,267,0.3362948338,0.4845710397,0.1880186279,2
2018,48,269,0.4678196768,0.6104709956,0.3251683579,2
2018,48,271,0.3265682657,0.4776767983,0.1754597331,2
2018,48,273,0.3806591815,0.5989886097,0.1623297532,3
2018,48,275,0.2801807618,0.395758171,0.1646033525,2
2018,48,277,0.3179021389,0.4444702994,0.1913339784,2
2018,48,279,0.4678196768,0.6104709956,0.3251683579,2
2018,48,281,0.5083581406,0.6577858576,0.3589304236,2
2018,48,283,0.3265682657,0.4776767983,0.1754597331,2
2018,48,285,0.427184466,0.5733499579,0.2810189741,2
2018,48,287,0.3253616201,0.4622506033,0.1884726369,2
2018,48,289,0.443126177,0.5899078515,0.2963445025,2
2018,48,291,0.0688225539,0.2014317585,-0.063786651,3
2018,48,293,0.3491698595,0.466886538,0.2314531811,2
2018,48,295,0.4806576402,0.5944950512,0.3668202293,2
2018,48,297,0.4767378216,0.6315216385,0.3219540047,2
2018,48,299,0.5083581406,0.6577858576,0.3589304236,2
2018,48,301,0.2572207084,0.4086688474,0.1057725695,2
2018,48,303,0.416218638,0.5249183517,0.3075189243,1
2018,48,305,0.4678196768,0.6104709956,0.3251683579,2
2018,48,307,0.3362948338,0.4845710397,0.1880186279,2
2018,48,309,0.3358994501,0.449847178,0.2219517222,1
2018,48,311,0.4767378216,0.6315216385,0.3219540047,2
2018,48,313,0.443126177,0.5899078515,0.2963445025,2
2018,48,315,0.1372881356,0.3175656006,-0.042989329,3
2018,48,317,0.3362948338,0.4845710397,0.1880186279,2
2018,48,319,0.3362948338,0.4845710397,0.1880186279,2
2018,48,321,0.3705603039,0.5166225374,0.2244980704,2
2018,48,323,0.3265682657,0.4776767983,0.1754597331,2
2018,48,325,0.4593886463,0.6777992823,0.2409780103,3
2018,48,327,0.3362948338,0.4845710397,0.1880186279,2
2018,48,329,0.217037929,0.3598678718,0.0742079861,1
2018,48,331,0.443126177,0.5899078515,0.2963445025,2
2018,48,333,0.5083581406,0.6577858576,0.3589304236,2
2018,48,335,0.2801807618,0.395758171,0.1646033525,2
2018,48,337,0.4642772371,0.5915363265,0.3370181478,2
2018,48,339,0.4359671076,0.5372978526,0.3346363627,1
2018,48,341,0.4806576402,0.5944950512,0.3668202293,2
2018,48,343,0.3179021389,0.4444702994,0.1913339784,2
2018,48,345,0.4678196768,0.6104709956,0.3251683579,2
2018,48,347,0.4080057873,0.5782894466,0.237722128,2
2018,48,349,0.3491698595,0.466886538,0.2314531811,2
2018,48,351,0.3173286774,0.5035420823,0.1311152726,3
2018,48,353,0.2801807618,0.395758171,0.1646033525,2
2018,48,355,0.4103768767,0.5098191031,0.3109346504,1
2018,48,357,0.4806576402,0.5944950512,0.3668202293,2
2018,48,359,0.4806576402,0.5944950512,0.3668202293,2
2018,48,361,0.3726807422,0.5661282933,0.179233191,3
2018,48,363,0.2922814983,0.4638371881,0.1207258085,3
2018,48,365,0.2547252108,0.403384921,0.1060655006,2
2018,48,367,0.3659113967,0.5547318382,0.1770909551,3
2018,48,369,0.4806576402,0.5944950512,0.3668202293,2
2018,48,371,0.2572207084,0.4086688474,0.1057725695,2
2018,48,373,0.5061867267,0.6794146257,0.3329588276,2
2018,48,375,0.3691045796,0.5225371912,0.215671968,1
2018,48,377,0.2572207084,0.4086688474,0.1057725695,2
2018,48,379,0.2271831911,0.3640604181,0.090305964,2
2018,48,381,0.3361078082,0.5381464802,0.1340691361,3
2018,48,383,0.3362948338,0.4845710397,0.1880186279,2
2018,48,385,0.3265682657,0.4776767983,0.1754597331,2
2018,48,387,0.3179021389,0.4444702994,0.1913339784,2
2018,48,389,0.2572207084,0.4086688474,0.1057725695,2
2018,48,391,0.4998317065,0.6704277997,0.3292356133,2
2018,48,393,0.4806576402,0.5944950512,0.3668202293,2
2018,48,395,0.443126177,0.5899078515,0.2963445025,2
2018,48,397,0.3321404607,0.4589411444,0.2053397771,2
2018,48,399,0.2801807618,0.395758171,0.1646033525,2
2018,48,401,0.2547252108,0.403384921,0.1060655006,2
2018,48,403,0.3173286774,0.5035420823,0.1311152726,3
2018,48,405,0.3173286774,0.5035420823,0.1311152726,3
2018,48,407,0.5061867267,0.6794146257,0.3329588276,2
2018,48,409,0.4998317065,0.6704277997,0.3292356133,2
2018,48,411,0.5083581406,0.6577858576,0.3589304236,2
2018,48,413,0.3362948338,0.4845710397,0.1880186279,2
2018,48,415,0.2801807618,0.395758171,0.1646033525,2
2018,48,417,0.2801807618,0.395758171,0.1646033525,2
2018,48,419,0.3173286774,0.5035420823,0.1311152726,3
2018,48,421,0.4806576402,0.5944950512,0.3668202293,2
2018,48,423,0.381695196,0.5067215977,0.2566687944,1
2018,48,425,0.2922814983,0.4638371881,0.1207258085,3
2018,48,427,0.4767378216,0.6315216385,0.3219540047,2
2018,48,429,0.2801807618,0.395758171,0.1646033525,2
2018,48,431,0.3362948338,0.4845710397,0.1880186279,2
2018,48,433,0.2801807618,0.395758171,0.1646033525,2
2018,48,435,0.3362948338,0.4845710397,0.1880186279,2
2018,48,437,0.4806576402,0.5944950512,0.3668202293,2
2018,48,439,0.3357368263,0.3797633622,0.2917102905,1
2018,48,441,0.3810032017,0.533419806,0.2285865974,1
2018,48,443,0.2572207084,0.4086688474,0.1057725695,2
2018,48,445,0.4678196768,0.6104709956,0.3251683579,2
2018,48,447,0.2801807618,0.395758171,0.1646033525,2
2018,48,449,0.3179021389,0.4444702994,0.1913339784,2
2018,48,451,0.3883901855,0.5757345975,0.2010457735,3
2018,48,453,0.4980233548,0.5575536501,0.4384930596,1
2018,48,455,0.5061867267,0.6794146257,0.3329588276,2
2018,48,457,0.3173286774,0.5035420823,0.1311152726,3
2018,48,459,0.1372881356,0.3175656006,-0.042989329,3
2018,48,461,0.3362948338,0.4845710397,0.1880186279,2
2018,48,463,0.3265682657,0.4776767983,0.1754597331,2
2018,48,465,0.3265682657,0.4776767983,0.1754597331,2
2018,48,467,0.2271831911,0.3640604181,0.090305964,2
2018,48,469,0.2844235634,0.4545943442,0.1142527827,3
2018,48,471,0.5061867267,0.6794146257,0.3329588276,2
2018,48,473,0.3705603039,0.5166225374,0.2244980704,2
2018,48,475,0.2572207084,0.4086688474,0.1057725695,2
2018,48,477,0.443126177,0.5899078515,0.2963445025,2
2018,48,479,0.360790452,0.461703097,0.2598778069,1
2018,48,481,0.3705603039,0.5166225374,0.2244980704,2
2018,48,483,0.4806576402,0.5944950512,0.3668202293,2
2018,48,485,0.4838597709,0.6626892275,0.3050303143,1
2018,48,487,0.4642772371,0.5915363265,0.3370181478,2
2018,48,489,0.3806591815,0.5989886097,0.1623297532,3
2018,48,491,0.4762033349,0.5623897461,0.3900169237,1
2018,48,493,0.427184466,0.5733499579,0.2810189741,2
2018,48,495,0.2572207084,0.4086688474,0.1057725695,2
2018,48,497,0.4642772371,0.5915363265,0.3370181478,2
2018,48,499,0.2271831911,0.3640604181,0.090305964,2
2018,48,501,0.4678196768,0.6104709956,0.3251683579,2
2018,48,503,0.4642772371,0.5915363265,0.3370181478,2
2018,48,505,0.4767378216,0.6315216385,0.3219540047,2
2018,48,507,0.3265682657,0.4776767983,0.1754597331,2
2018,49,1,0.5091358025,0.638918304,0.3793533009,2
2018,49,3,0.2005981136,0.3231754415,0.0780207858,2
2018,49,5,0.4532871972,0.57821454,0.3283598545,2
2018,49,7,0.5012320329,0.618364081,0.3840999847,2
2018,49,9,0.5012320329,0.618364081,0.3840999847,2
2018,49,11,0.4514563107,0.5531456986,0.3497669227,1
2018,49,13,0.5012320329,0.618364081,0.3840999847,2
2018,49,15,0.5012320329,0.618364081,0.3840999847,2
2018,49,17,0.5091358025,0.638918304,0.3793533009,2
2018,49,19,0.5012320329,0.618364081,0.3840999847,2
2018,49,21,0.5091358025,0.638918304,0.3793533009,2
2018,49,23,0.5091358025,0.638918304,0.3793533009,2
2018,49,25,0.5091358025,0.638918304,0.3793533009,2
2018,49,27,0.5091358025,0.638918304,0.3793533009,2
2018,49,29,0.4532871972,0.57821454,0.3283598545,2
2018,49,31,0.5091358025,0.638918304,0.3793533009,2
2018,49,33,0.4532871972,0.57821454,0.3283598545,2
2018,49,35,0.366906682,0.4300233026,0.3037900614,1
2018,49,37,0.5012320329,0.618364081,0.3840999847,2
2018,49,39,0.5091358025,0.638918304,0.3793533009,2
2018,49,41,0.5091358025,0.638918304,0.3793533009,2
2018,49,43,0.4532871972,0.57821454,0.3283598545,2
2018,49,45,0.2005981136,0.3231754415,0.0780207858,2
2018,49,47,0.5012320329,0.618364081,0.3840999847,2
2018,49,49,0.3774753019,0.436742183,0.3182084207,1
2018,49,51,0.5012320329,0.618364081,0.3840999847,2
2018,49,53,0.4547318073,0.6461363083,0.2633273064,3
2018,49,55,0.5091358025,0.638918304,0.3793533009,2
2018,49,57,0.2497733454,0.358406013,0.1411406778,1
2018,50,1,0.7603474706,0.9474321116,0.5732628296,3
2018,50,3,0.7603474706,0.9474321116,0.5732628296,3
2018,50,5,0.4717342702,0.6348064039,0.3086621365,2
2018,50,7,0.705704951,0.8545751884,0.5568347135,2
2018,50,9,0.4717342702,0.6348064039,0.3086621365,2
2018,50,11,0.705704951,0.8545751884,0.5568347135,2
2018,50,13,0.705704951,0.8545751884,0.5568347135,2
2018,50,15,0.4717342702,0.6348064039,0.3086621365,2
2018,50,17,0.5410668925,0.7290307563,0.3531030286,3
