year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,47,057,0.15541,0.28727,0.02354,3
2021,47,059,0.23882,0.40940,0.06824,3
2021,47,061,0.43761,0.63609,0.23914,3
2021,47,063,0.15541,0.28727,0.02354,3
2021,47,065,0.47055,0.58352,0.35759,1
2021,47,067,0.30443,0.47191,0.13694,3
2021,47,069,0.23607,0.36607,0.10608,2
2021,47,071,0.23607,0.36607,0.10608,2
2021,47,073,0.28235,0.47045,0.09424,3
2021,47,075,0.23607,0.36607,0.10608,2
2021,47,077,0.23607,0.36607,0.10608,2
2021,47,079,0.24473,0.39141,0.09804,2
2021,47,081,0.45266,0.59810,0.30723,2
2021,47,083,0.24473,0.39141,0.09804,2
2021,47,085,0.24473,0.39141,0.09804,2
2021,47,087,0.25642,0.45276,0.06007,3
2021,47,089,0.21182,0.37199,0.05165,3
2021,47,091,0.23882,0.40940,0.06824,3
2021,47,093,0.33607,0.41955,0.25259,1
2021,47,095,0.26431,0.42480,0.10381,3
2021,47,097,0.34619,0.49181,0.20056,2
2021,47,099,0.30305,0.45985,0.14624,2
2021,47,101,0.30305,0.45985,0.14624,2
2021,47,103,0.49386,0.68985,0.29788,3
2021,47,105,0.08461,0.19596,0.00000,3
2021,47,107,0.15299,0.27581,0.03017,2
2021,47,109,0.23607,0.36607,0.10608,2
2021,47,111,0.19956,0.34761,0.05152,3
2021,47,113,0.48904,0.70812,0.26996,3
2021,47,115,0.43761,0.63609,0.23914,3
2021,47,117,0.26071,0.43636,0.08506,3
2021,47,119,0.26071,0.43636,0.08506,3
2021,47,121,0.43761,0.63609,0.23914,3
2021,47,123,0.08461,0.19596,0.00000,3
2021,47,125,0.17389,0.28342,0.06436,1
2021,47,127,0.49386,0.68985,0.29788,3
2021,47,129,0.30443,0.47191,0.13694,3
2021,47,131,0.26431,0.42480,0.10381,3
2021,47,133,0.25642,0.45276,0.06007,3
2021,47,135,0.30305,0.45985,0.14624,2
2021,47,137,0.25642,0.45276,0.06007,3
2021,47,139,0.15299,0.27581,0.03017,2
2021,47,141,0.25642,0.45276,0.06007,3
2021,47,143,0.43761,0.63609,0.23914,3
2021,47,145,0.08461,0.19596,0.00000,3
2021,47,147,0.45266,0.59810,0.30723,2
2021,47,149,0.26536,0.37439,0.15633,1
2021,47,151,0.30443,0.47191,0.13694,3
2021,47,153,0.43761,0.63609,0.23914,3
2021,47,155,0.21182,0.37199,0.05165,3
2021,47,157,0.33959,0.40975,0.26942,1
2021,47,159,0.19956,0.34761,0.05152,3
2021,47,161,0.17389,0.28342,0.06436,2
2021,47,163,0.20741,0.33633,0.07850,1
2021,47,165,0.44235,0.59626,0.28843,1
2021,47,167,0.34619,0.49181,0.20056,2
2021,47,169,0.19956,0.34761,0.05152,3
2021,47,171,0.23882,0.40940,0.06824,3
2021,47,173,0.40918,0.59464,0.22371,3
2021,47,175,0.22271,0.42658,0.01884,3
2021,47,177,0.19956,0.34761,0.05152,3
2021,47,179,0.21093,0.37415,0.04771,3
2021,47,181,0.30305,0.45985,0.14624,2
2021,47,183,0.24473,0.39141,0.09804,2
2021,47,185,0.22271,0.42658,0.01884,3
2021,47,187,0.38739,0.52109,0.25369,1
2021,47,189,0.46546,0.65022,0.28070,3
2021,48,001,0.44982,0.68631,0.21334,3
2021,48,003,0.11297,0.23706,0.00000,3
2021,48,005,0.49496,0.67388,0.31605,2
2021,48,007,0.20727,0.40589,0.00865,3
2021,48,009,0.28514,0.41561,0.15467,2
2021,48,011,0.27558,0.39367,0.15749,2
2021,48,013,0.41022,0.60304,0.21741,3
2021,48,015,0.39046,0.58564,0.19528,3
2021,48,017,0.36519,0.49606,0.23432,2
2021,48,019,0.41022,0.60304,0.21741,3
2021,48,021,0.27014,0.42164,0.11864,2
2021,48,023,0.28514,0.41561,0.15467,2
2021,48,025,0.20727,0.40589,0.00865,3
2021,48,027,0.20456,0.28932,0.11979,1
2021,48,029,0.34808,0.39138,0.30479,1
2021,48,031,0.28388,0.48148,0.08627,3
2021,48,033,0.27943,0.44564,0.11322,3
2021,48,035,0.50294,0.65789,0.34799,2
2021,48,037,0.41788,0.58877,0.24699,1
2021,48,039,0.35305,0.47299,0.23312,1
2021,48,041,0.24145,0.36649,0.11641,1
2021,48,043,0.11297,0.23706,0.00000,3
2021,48,045,0.27558,0.39367,0.15749,2
2021,48,047,0.08566,0.20537,0.00000,3
2021,48,049,0.31324,0.43931,0.18718,2
2021,48,051,0.40108,0.55692,0.24525,2
2021,48,053,0.33378,0.46195,0.20561,2
2021,48,055,0.27014,0.42164,0.11864,2
2021,48,057,0.64258,0.84756,0.43761,3
2021,48,059,0.31324,0.43931,0.18718,2
2021,48,061,0.34601,0.43925,0.25278,1
2021,48,063,0.22486,0.36318,0.08655,2
2021,48,065,0.27558,0.39367,0.15749,2
2021,48,067,0.41788,0.58877,0.24699,2
2021,48,069,0.27558,0.39367,0.15749,2
2021,48,071,0.35238,0.52625,0.17851,3
2021,48,073,0.22773,0.38036,0.07509,3
2021,48,075,0.27558,0.39367,0.15749,2
2021,48,077,0.28514,0.41561,0.15467,2
2021,48,079,0.36519,0.49606,0.23432,2
2021,48,081,0.27943,0.44564,0.11322,3
2021,48,083,0.31324,0.43931,0.18718,2
2021,48,085,0.35757,0.41663,0.29851,1
2021,48,087,0.27558,0.39367,0.15749,2
2021,48,089,0.39046,0.58564,0.19528,3
2021,48,091,0.49549,0.71462,0.27637,3
2021,48,093,0.31324,0.43931,0.18718,2
2021,48,095,0.27943,0.44564,0.11322,3
2021,48,097,0.45948,0.57707,0.34189,2
2021,48,099,0.33378,0.46195,0.20561,2
2021,48,101,0.28514,0.41561,0.15467,2
2021,48,103,0.11297,0.23706,0.00000,3
2021,48,105,0.27943,0.44564,0.11322,3
2021,48,107,0.36519,0.49606,0.23432,2
2021,48,109,0.11297,0.23706,0.00000,3
2021,48,111,0.27558,0.39367,0.15749,2
2021,48,113,0.29190,0.33287,0.25092,1
2021,48,115,0.27943,0.44564,0.11322,3
2021,48,117,0.27558,0.39367,0.15749,2
2021,48,119,0.21536,0.32400,0.10671,2
2021,48,121,0.39215,0.46250,0.32179,1
2021,48,123,0.36482,0.53161,0.19803,2
2021,48,125,0.36519,0.49606,0.23432,2
2021,48,127,0.35444,0.54582,0.16306,3
2021,48,129,0.27558,0.39367,0.15749,2
2021,48,131,0.47672,0.64978,0.30367,2
2021,48,133,0.31324,0.43931,0.18718,2
2021,48,135,0.54086,0.71919,0.36254,1
2021,48,137,0.35444,0.54582,0.16306,3
2021,48,139,0.31277,0.44393,0.18161,1
2021,48,141,0.35017,0.43186,0.26848,1
2021,48,143,0.24685,0.38970,0.10400,2
2021,48,145,0.50294,0.65789,0.34799,2
2021,48,147,0.45948,0.57707,0.34189,2
2021,48,149,0.27014,0.42164,0.11864,2
2021,48,151,0.31324,0.43931,0.18718,2
2021,48,153,0.36519,0.49606,0.23432,2
2021,48,155,0.28514,0.41561,0.15467,2
2021,48,157,0.26437,0.34995,0.17878,1
2021,48,159,0.21536,0.32400,0.10671,2
2021,48,161,0.50294,0.65789,0.34799,2
2021,48,163,0.41022,0.60304,0.21741,3
2021,48,165,0.11297,0.23706,0.00000,3
2021,48,167,0.42010,0.55973,0.28046,1
2021,48,169,0.36519,0.49606,0.23432,2
2021,48,171,0.28388,0.48148,0.08627,3
2021,48,173,0.27943,0.44564,0.11322,3
2021,48,175,0.36482,0.53161,0.19803,2
2021,48,177,0.36482,0.53161,0.19803,2
2021,48,179,0.27558,0.39367,0.15749,2
2021,48,181,0.45948,0.57707,0.34189,2
2021,48,183,0.32607,0.49971,0.15244,3
2021,48,185,0.40108,0.55692,0.24525,2
2021,48,187,0.27552,0.42354,0.12750,1
2021,48,189,0.36519,0.49606,0.23432,2
2021,48,191,0.27558,0.39367,0.15749,2
2021,48,193,0.33378,0.46195,0.20561,2
2021,48,195,0.27558,0.39367,0.15749,2
2021,48,197,0.28514,0.41561,0.15467,2
2021,48,199,0.44515,0.61734,0.27295,2
2021,48,201,0.37948,0.41475,0.34420,1
2021,48,203,0.27181,0.48330,0.06032,3
2021,48,205,0.27558,0.39367,0.15749,2
2021,48,207,0.31324,0.43931,0.18718,2
2021,48,209,0.37017,0.52370,0.21665,1
2021,48,211,0.27558,0.39367,0.15749,2
2021,48,213,0.44982,0.68631,0.21334,3
2021,48,215,0.21436,0.27794,0.15077,1
2021,48,217,0.50294,0.65789,0.34799,2
2021,48,219,0.36519,0.49606,0.23432,2
2021,48,221,0.24685,0.38970,0.10400,2
2021,48,223,0.21536,0.32400,0.10671,2
2021,48,225,0.53200,0.70765,0.35634,2
2021,48,227,0.27943,0.44564,0.11322,3
2021,48,229,0.11297,0.23706,0.00000,3
2021,48,231,0.48182,0.63117,0.33247,2
2021,48,233,0.27558,0.39367,0.15749,2
2021,48,235,0.27943,0.44564,0.11322,3
2021,48,237,0.28514,0.41561,0.15467,2
2021,48,239,0.36482,0.53161,0.19803,2
2021,48,241,0.20507,0.39700,0.01313,3
2021,48,243,0.11297,0.23706,0.00000,3
2021,48,245,0.37687,0.50053,0.25321,1
2021,48,247,0.47672,0.64978,0.30367,2
2021,48,249,0.08566,0.20537,0.00000,3
2021,48,251,0.23359,0.36472,0.10247,1
2021,48,253,0.31324,0.43931,0.18718,2
2021,48,255,0.36482,0.53161,0.19803,2
2021,48,257,0.57390,0.76775,0.38005,3
2021,48,259,0.28388,0.48148,0.08627,3
2021,48,261,0.08566,0.20537,0.00000,3
2021,48,263,0.31324,0.43931,0.18718,2
2021,48,265,0.28388,0.48148,0.08627,3
2021,48,267,0.27943,0.44564,0.11322,3
2021,48,269,0.36519,0.49606,0.23432,2
2021,48,271,0.35444,0.54582,0.16306,3
2021,48,273,0.08566,0.20537,0.00000,3
2021,48,275,0.31324,0.43931,0.18718,2
2021,48,277,0.21536,0.32400,0.10671,2
2021,48,279,0.36519,0.49606,0.23432,2
2021,48,281,0.33378,0.46195,0.20561,2
2021,48,283,0.35444,0.54582,0.16306,3
2021,48,285,0.36482,0.53161,0.19803,2
2021,48,287,0.27014,0.42164,0.11864,2
2021,48,289,0.40108,0.55692,0.24525,2
2021,48,291,0.35238,0.52625,0.17851,3
2021,48,293,0.50294,0.65789,0.34799,2
2021,48,295,0.27558,0.39367,0.15749,2
2021,48,297,0.47672,0.64978,0.30367,2
2021,48,299,0.33378,0.46195,0.20561,2
2021,48,301,0.11297,0.23706,0.00000,3
2021,48,303,0.42396,0.55006,0.29786,1
2021,48,305,0.36519,0.49606,0.23432,2
2021,48,307,0.27943,0.44564,0.11322,3
2021,48,309,0.45631,0.57740,0.33522,1
2021,48,311,0.47672,0.64978,0.30367,2
2021,48,313,0.40108,0.55692,0.24525,2
2021,48,315,0.27181,0.48330,0.06032,3
2021,48,317,0.27943,0.44564,0.11322,3
2021,48,319,0.27943,0.44564,0.11322,3
2021,48,321,0.39046,0.58564,0.19528,3
2021,48,323,0.35444,0.54582,0.16306,3
2021,48,325,0.41022,0.60304,0.21741,3
2021,48,327,0.27943,0.44564,0.11322,3
2021,48,329,0.37973,0.55636,0.20309,3
2021,48,331,0.40108,0.55692,0.24525,2
2021,48,333,0.33378,0.46195,0.20561,2
2021,48,335,0.31324,0.43931,0.18718,2
2021,48,337,0.28514,0.41561,0.15467,2
2021,48,339,0.28911,0.38437,0.19385,1
2021,48,341,0.27558,0.39367,0.15749,2
2021,48,343,0.21536,0.32400,0.10671,2
2021,48,345,0.36519,0.49606,0.23432,2
2021,48,347,0.49496,0.67388,0.31605,2
2021,48,349,0.50294,0.65789,0.34799,2
2021,48,351,0.20507,0.39700,0.01313,3
2021,48,353,0.31324,0.43931,0.18718,2
2021,48,355,0.44272,0.57282,0.31263,1
2021,48,357,0.27558,0.39367,0.15749,2
2021,48,359,0.27558,0.39367,0.15749,2
2021,48,361,0.44515,0.61734,0.27295,2
2021,48,363,0.24685,0.38970,0.10400,2
2021,48,365,0.22773,0.38036,0.07509,3
2021,48,367,0.59041,0.74094,0.43988,1
2021,48,369,0.27558,0.39367,0.15749,2
2021,48,371,0.11297,0.23706,0.00000,3
2021,48,373,0.53199,0.70765,0.35634,2
2021,48,375,0.00495,0.03246,0.00000,3
2021,48,377,0.11297,0.23706,0.00000,3
2021,48,379,0.22486,0.36318,0.08655,2
2021,48,381,0.45141,0.62383,0.27899,1
2021,48,383,0.27943,0.44564,0.11322,3
2021,48,385,0.35444,0.54582,0.16306,3
2021,48,387,0.21536,0.32400,0.10671,2
2021,48,389,0.11297,0.23706,0.00000,3
2021,48,391,0.20727,0.40589,0.00865,3
2021,48,393,0.27558,0.39367,0.15749,2
2021,48,395,0.40108,0.55692,0.24525,2
2021,48,397,0.48182,0.63117,0.33247,2
2021,48,399,0.31324,0.43931,0.18718,2
2021,48,401,0.22773,0.38036,0.07509,3
2021,48,403,0.20507,0.39700,0.01313,3
2021,48,405,0.20507,0.39700,0.01313,3
2021,48,407,0.53200,0.70765,0.35634,2
2021,48,409,0.20727,0.40589,0.00865,3
2021,48,411,0.33378,0.46195,0.20561,2
2021,48,413,0.27943,0.44564,0.11322,3
2021,48,415,0.31324,0.43931,0.18718,2
2021,48,417,0.31324,0.43931,0.18718,2
2021,48,419,0.20507,0.39700,0.01313,3
2021,48,421,0.27558,0.39367,0.15749,2
2021,48,423,0.28100,0.42392,0.13809,1
2021,48,425,0.24685,0.38970,0.10400,2
2021,48,427,0.47672,0.64978,0.30367,2
2021,48,429,0.31324,0.43931,0.18718,2
2021,48,431,0.27943,0.44564,0.11322,3
2021,48,433,0.31324,0.43931,0.18718,2
2021,48,435,0.27943,0.44564,0.11322,3
2021,48,437,0.27558,0.39367,0.15749,2
2021,48,439,0.23748,0.27872,0.19624,1
2021,48,441,0.39882,0.57119,0.22645,1
2021,48,443,0.11297,0.23706,0.00000,3
2021,48,445,0.36519,0.49606,0.23432,2
2021,48,447,0.31324,0.43931,0.18718,2
2021,48,449,0.21536,0.32400,0.10671,2
2021,48,451,0.33378,0.50541,0.16215,3
2021,48,453,0.39800,0.46931,0.32669,1
2021,48,455,0.53200,0.70765,0.35634,2
2021,48,457,0.20507,0.39700,0.01313,3
2021,48,459,0.27181,0.48330,0.06032,3
2021,48,461,0.27943,0.44564,0.11322,3
2021,48,463,0.35444,0.54582,0.16306,3
2021,48,465,0.35444,0.54582,0.16306,3
2021,48,467,0.22486,0.36318,0.08655,2
2021,48,469,0.64258,0.84756,0.43761,3
2021,48,471,0.53199,0.70765,0.35634,2
2021,48,473,0.39046,0.58564,0.19528,3
2021,48,475,0.11297,0.23706,0.00000,3
2021,48,477,0.40108,0.55692,0.24525,2
2021,48,479,0.10837,0.18906,0.02767,1
2021,48,481,0.39046,0.58564,0.19528,3
2021,48,483,0.27558,0.39367,0.15749,2
2021,48,485,0.37816,0.53441,0.22190,1
2021,48,487,0.28514,0.41561,0.15467,2
2021,48,489,0.08566,0.20537,0.00000,3
2021,48,491,0.45678,0.54481,0.36874,1
2021,48,493,0.36482,0.53161,0.19803,2
2021,48,495,0.11297,0.23706,0.00000,3
2021,48,497,0.28514,0.41561,0.15467,2
2021,48,499,0.22486,0.36318,0.08655,2
2021,48,501,0.36519,0.49606,0.23432,2
2021,48,503,0.28514,0.41561,0.15467,2
2021,48,505,0.47672,0.64978,0.30367,2
2021,48,507,0.35444,0.54582,0.16306,3
2021,49,001,0.34714,0.47073,0.22355,2
2021,49,003,0.30052,0.45029,0.15074,2
2021,49,005,0.47728,0.59346,0.36109,2
2021,49,007,0.43266,0.56733,0.29800,2
2021,49,009,0.43266,0.56733,0.29800,2
2021,49,011,0.33338,0.42313,0.24364,1
2021,49,013,0.43266,0.56733,0.29800,2
2021,49,015,0.43266,0.56733,0.29800,2
2021,49,017,0.34714,0.47073,0.22355,2
2021,49,019,0.43266,0.56733,0.29800,2
2021,49,021,0.34714,0.47073,0.22355,2
2021,49,023,0.34714,0.47073,0.22355,2
2021,49,025,0.34714,0.47073,0.22355,2
2021,49,027,0.34714,0.47073,0.22355,2
2021,49,029,0.47728,0.59346,0.36109,2
2021,49,031,0.34714,0.47073,0.22355,2
2021,49,033,0.47728,0.59346,0.36109,2
2021,49,035,0.39802,0.45906,0.33697,1
2021,49,037,0.43266,0.56733,0.29800,2
2021,49,039,0.34714,0.47073,0.22355,2
2021,49,041,0.34714,0.47073,0.22355,2
2021,49,043,0.47728,0.59346,0.36109,2
2021,49,045,0.30052,0.45029,0.15074,2
2021,49,047,0.43266,0.56733,0.29800,2
2021,49,049,0.35405,0.41321,0.29488,1
2021,49,051,0.43266,0.56733,0.29800,2
2021,49,053,0.21955,0.38873,0.05038,3
2021,49,055,0.34714,0.47073,0.22355,2
2021,49,057,0.51979,0.65065,0.38894,1
2021,50,001,0.56602,0.77312,0.35891,3
2021,50,003,0.56602,0.77312,0.35891,3
2021,50,005,0.66255,0.84090,0.48419,3
2021,50,007,0.65248,0.83209,0.47286,3
2021,50,009,0.66255,0.84090,0.48419,3
2021,50,011,0.65248,0.83209,0.47286,3
2021,50,013,0.65248,0.83209,0.47286,3
2021,50,015,0.66255,0.84090,0.48419,3
2021,50,017,0.39147,0.60538,0.17756,3
2021,50,019,0.66255,0.84090,0.48419,3
2021,50,021,0.56602,0.77312,0.35891,3
2021,50,023,0.66255,0.84090,0.48419,3
2021,50,025,0.39147,0.60538,0.17756,3
2021,50,027,0.39147,0.60538,0.17756,3
2021,51,001,0.32002,0.45786,0.18218,2
2021,51,003,0.41622,0.59880,0.23363,3
2021,51,005,0.31164,0.45517,0.16810,2
2021,51,007,0.24059,0.37306,0.10812,2
2021,51,009,0.34927,0.50952,0.18902,2
2021,51,011,0.34927,0.50952,0.18902,2
2021,51,013,0.66658,0.80588,0.52728,1
2021,51,015,0.25655,0.40787,0.10523,2
2021,51,017,0.25655,0.40787,0.10523,2
2021,51,019,0.34927,0.50952,0.18902,2
2021,51,021,0.46618,0.61888,0.31348,2
2021,51,023,0.31164,0.45517,0.16810,2
2021,51,025,0.24059,0.37306,0.10812,2
2021,51,027,0.26334,0.41362,0.11306,2
2021,51,029,0.24059,0.37306,0.10812,2
2021,51,031,0.55539,0.73321,0.37757,2
2021,51,033,0.55286,0.69501,0.41071,2
2021,51,035,0.46618,0.61888,0.31348,2
2021,51,036,0.28972,0.42531,0.15413,2
2021,51,037,0.24059,0.37306,0.10812,2
2021,51,041,0.38895,0.50839,0.26951,1
2021,51,043,0.25830,0.40331,0.11329,2
2021,51,045,0.31164,0.45517,0.16810,2
2021,51,047,0.34963,0.50540,0.19385,2
2021,51,049,0.24059,0.37306,0.10812,2
2021,51,051,0.26334,0.41362,0.11306,2
2021,51,053,0.23416,0.38323,0.08509,2
2021,51,057,0.32002,0.45786,0.18218,2
2021,51,059,0.49994,0.55969,0.44018,1
2021,51,061,0.34963,0.50540,0.19385,2
2021,51,063,0.31969,0.48943,0.14996,3
2021,51,065,0.38145,0.64551,0.11740,3
2021,51,067,0.31164,0.45517,0.16810,2
2021,51,069,0.25830,0.40331,0.11329,2
2021,51,071,0.31969,0.48943,0.14996,3
2021,51,073,0.32002,0.45786,0.18218,2
2021,51,075,0.28972,0.42531,0.15413,2
2021,51,077,0.46618,0.61888,0.31348,2
2021,51,079,0.43091,0.68152,0.18030,3
2021,51,081,0.23416,0.38323,0.08509,2
2021,51,083,0.24059,0.37306,0.10812,2
2021,51,085,0.28972,0.42531,0.15413,2
2021,51,087,0.31262,0.42045,0.20479,1
2021,51,089,0.10936,0.25354,0.00000,3
2021,51,091,0.25655,0.40787,0.10523,2
2021,51,093,0.28402,0.42555,0.14249,2
2021,51,095,0.37239,0.55475,0.19004,3
2021,51,097,0.32002,0.45786,0.18218,2
2021,51,099,0.55286,0.69501,0.41071,2
2021,51,101,0.28972,0.42531,0.15413,2
2021,51,103,0.32002,0.45786,0.18218,2
2021,51,105,0.26334,0.41362,0.11306,2
2021,51,107,0.46174,0.56417,0.35931,1
2021,51,109,0.38145,0.64551,0.11740,3
2021,51,111,0.24059,0.37306,0.10812,2
2021,51,113,0.34963,0.50540,0.19385,2
2021,51,115,0.32002,0.45786,0.18218,2
2021,51,117,0.24059,0.37306,0.10812,2
2021,51,119,0.32002,0.45786,0.18218,2
2021,51,121,0.31969,0.48943,0.14996,3
2021,51,125,0.38145,0.64551,0.11740,3
2021,51,127,0.28972,0.42531,0.15413,2
2021,51,131,0.32002,0.45786,0.18218,2
2021,51,133,0.32002,0.45786,0.18218,2
2021,51,135,0.24059,0.37306,0.10812,2
2021,51,137,0.34963,0.50540,0.19385,2
2021,51,139,0.30729,0.50009,0.11450,3
2021,51,141,0.10936,0.25354,0.00000,3
2021,51,143,0.10936,0.25354,0.00000,3
2021,51,145,0.28972,0.42531,0.15413,2
2021,51,147,0.24059,0.37306,0.10812,2
2021,51,149,0.23416,0.38323,0.08509,2
2021,51,153,0.16668,0.23282,0.10055,1
2021,51,155,0.31969,0.48943,0.14996,3
2021,51,157,0.34963,0.50540,0.19385,2
2021,51,159,0.32002,0.45786,0.18218,2
2021,51,161,0.33615,0.45669,0.21561,2
2021,51,163,0.25655,0.40787,0.10523,2
2021,51,165,0.31668,0.49215,0.14121,3
2021,51,167,0.26334,0.41362,0.11306,2
2021,51,169,0.26334,0.41362,0.11306,2
2021,51,171,0.30729,0.50009,0.11450,3
2021,51,173,0.46618,0.61888,0.31348,2
2021,51,175,0.28402,0.42555,0.14249,2
2021,51,177,0.55286,0.69501,0.41071,2
2021,51,179,0.29818,0.44363,0.15272,1
2021,51,181,0.23416,0.38323,0.08509,2
2021,51,183,0.23416,0.38323,0.08509,2
2021,51,185,0.26334,0.41362,0.11306,2
2021,51,187,0.30729,0.50009,0.11450,3
2021,51,191,0.46618,0.61888,0.31348,2
2021,51,193,0.32002,0.45786,0.18218,2
2021,51,195,0.26334,0.41362,0.11306,2
2021,51,197,0.46618,0.61888,0.31348,2
2021,51,199,0.37239,0.55475,0.19004,3
2021,51,510,0.28126,0.42237,0.14015,1
2021,51,520,0.46618,0.61888,0.31348,2
2021,51,530,0.25655,0.40787,0.10523,2
2021,51,540,0.43091,0.68152,0.18030,3
2021,51,550,0.29351,0.43463,0.15239,1
2021,51,570,0.23416,0.38323,0.08509,2
2021,51,580,0.31164,0.45517,0.16810,2
2021,51,590,0.10936,0.25354,0.00000,3
2021,51,595,0.23416,0.38323,0.08509,2
2021,51,600,0.55289,0.70508,0.40069,2
2021,51,610,0.68133,0.86044,0.50222,3
2021,51,620,0.28402,0.42555,0.14249,2
2021,51,630,0.29818,0.44363,0.15272,2
2021,51,640,0.46618,0.61888,0.31348,2
2021,51,650,0.27102,0.46583,0.07622,3
2021,51,660,0.31668,0.49215,0.14121,3
2021,51,670,0.23416,0.38323,0.08509,2
2021,51,678,0.25655,0.40787,0.10523,2
2021,51,680,0.55539,0.73321,0.37757,2
2021,51,683,0.08814,0.19132,0.00000,3
2021,51,685,0.08814,0.19132,0.00000,3
2021,51,690,0.10936,0.25354,0.00000,3
2021,51,700,0.24188,0.37138,0.11237,1
2021,51,710,0.31146,0.42073,0.20219,1
2021,51,720,0.26334,0.41362,0.11306,2
2021,51,730,0.23416,0.38323,0.08509,2
2021,51,735,0.37239,0.55475,0.19004,3
2021,51,740,0.25200,0.45258,0.05143,3
2021,51,750,0.31969,0.48943,0.14996,3
2021,51,760,0.32120,0.48052,0.16189,1
2021,51,770,0.56137,0.78449,0.33824,3
2021,51,775,0.56137,0.78449,0.33824,3
2021,51,790,0.25655,0.40787,0.10523,2
2021,51,800,0.28402,0.42555,0.14249,2
2021,51,810,0.34572,0.44238,0.24905,1
2021,51,820,0.25655,0.40787,0.10523,2
2021,51,830,0.37239,0.55475,0.19004,3
2021,51,840,0.25830,0.40331,0.11329,2
2021,53,001,0.39726,0.59724,0.19728,3
2021,53,003,0.39726,0.59724,0.19728,3
2021,53,005,0.29440,0.39428,0.19453,2
2021,53,007,0.22538,0.36583,0.08493,2
2021,53,009,0.43671,0.62736,0.24606,3
2021,53,011,0.22471,0.30034,0.14908,1
2021,53,013,0.39726,0.59724,0.19728,3
2021,53,015,0.20008,0.37119,0.02897,3
2021,53,017,0.22538,0.36583,0.08493,2
2021,53,019,0.23351,0.36146,0.10556,2
2021,53,021,0.18980,0.29742,0.08217,2
2021,53,023,0.39726,0.59724,0.19728,3
2021,53,025,0.51878,0.70725,0.33032,3
2021,53,027,0.24949,0.40182,0.09716,2
2021,53,029,0.46924,0.57860,0.35988,2
2021,53,031,0.43671,0.62736,0.24606,3
2021,53,033,0.39583,0.44232,0.34933,1
2021,53,035,0.44399,0.55719,0.33078,1
2021,53,037,0.51878,0.70725,0.33032,3
2021,53,039,0.20475,0.35422,0.05529,3
2021,53,041,0.20475,0.35422,0.05529,3
2021,53,043,0.39726,0.59724,0.19728,3
2021,53,045,0.24949,0.40182,0.09716,2
2021,53,047,0.23351,0.36146,0.10556,2
2021,53,049,0.20008,0.37119,0.02897,3
2021,53,051,0.23351,0.36146,0.10556,2
2021,53,053,0.29976,0.36218,0.23735,1
2021,53,055,0.46924,0.57860,0.35988,2
2021,53,057,0.46924,0.57860,0.35988,2
2021,53,059,0.20475,0.35422,0.05529,3
2021,53,061,0.37050,0.43881,0.30218,1
2021,53,063,0.35878,0.44883,0.26874,1
2021,53,065,0.23351,0.36146,0.10556,2
2021,53,067,0.21241,0.31035,0.11447,1
2021,53,069,0.20008,0.37119,0.02897,3
2021,53,071,0.49086,0.69976,0.28196,3
2021,53,073,0.38095,0.54183,0.22006,1
2021,53,075,0.39726,0.59724,0.19728,3
2021,53,077,0.29819,0.41027,0.18611,1
2021,54,001,0.33008,0.52658,0.13357,3
2021,54,003,0.21690,0.34462,0.08917,2
2021,54,005,0.19701,0.38609,0.00793,3
2021,54,007,0.09402,0.22194,0.00000,3
2021,54,009,0.21685,0.38906,0.04464,3
2021,54,011,0.23015,0.39516,0.06515,3
2021,54,013,0.09402,0.22194,0.00000,3
2021,54,015,0.31352,0.48237,0.14466,3
2021,54,017,0.13812,0.25584,0.02040,2
2021,54,019,0.18680,0.32865,0.04494,3
2021,54,021,0.09402,0.22194,0.00000,3
2021,54,023,0.33008,0.52658,0.13357,3
2021,54,025,0.26065,0.44006,0.08124,3
2021,54,027,0.21690,0.34462,0.08917,2
2021,54,029,0.21685,0.38906,0.04464,3
2021,54,031,0.33008,0.52658,0.13357,3
2021,54,033,0.13812,0.25584,0.02040,2
2021,54,035,0.09402,0.22194,0.00000,3
2021,54,037,0.21690,0.34462,0.08917,2
2021,54,039,0.31352,0.48237,0.14466,3
2021,54,041,0.33008,0.52658,0.13357,3
2021,54,043,0.19701,0.38609,0.00793,3
2021,54,045,0.04783,0.14928,0.00000,3
2021,54,047,0.04783,0.14928,0.00000,3
2021,54,049,0.13812,0.25584,0.02040,2
2021,54,051,0.21685,0.38906,0.04464,3
2021,54,053,0.23015,0.39516,0.06515,3
2021,54,055,0.18680,0.32865,0.04494,3
2021,54,057,0.21690,0.34462,0.08917,2
2021,54,059,0.04783,0.14928,0.00000,3
2021,54,061,0.28389,0.44523,0.12254,2
2021,54,063,0.26065,0.44006,0.08124,3
2021,54,065,0.21690,0.34462,0.08917,2
2021,54,067,0.26065,0.44006,0.08124,3
2021,54,069,0.21685,0.38906,0.04464,3
2021,54,071,0.33008,0.52658,0.13357,3
2021,54,073,0.38803,0.61316,0.16291,3
2021,54,075,0.26065,0.44006,0.08124,3
2021,54,077,0.28389,0.44523,0.12254,2
2021,54,079,0.19701,0.38609,0.00793,3
2021,54,081,0.18680,0.32865,0.04494,3
2021,54,083,0.33008,0.52658,0.13357,3
2021,54,085,0.09402,0.22194,0.00000,3
2021,54,087,0.09402,0.22194,0.00000,3
2021,54,089,0.26065,0.44006,0.08124,3
