year,state,county,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality
2018,48,485,.87195945,FRPL,1,.81797838,1,.94480944,1,.93871737,1
2018,48,487,.98832685,FRPL,1,.98755187,1,.95431471,1,.99363732,1
2018,48,489,.99975991,FRPL,1,1,1,1,3,.99975389,1
2018,48,491,.28523213,FRPL,1,.20123179,1,.40002701,1,.43485108,1
2018,48,493,.5351882,FRPL,1,.38784403,1,.58064514,1,.67710418,1
2018,48,495,.89994842,FRPL,1,.7933194,1,.80769229,2,.93870276,1
2018,48,497,.78244889,FRPL,1,.72554684,1,.89763778,1,.89324361,1
2018,48,499,.99904048,FRPL,1,.99867082,1,1,1,1,1
2018,48,501,.77818513,FRPL,1,.78886312,1,.81818181,3,.7736842,1
2018,48,503,1,FRPL,1,1,1,1,1,1,1
2018,48,505,1,FRPL,1,1,2,1,3,1,1
2018,48,507,1,FRPL,1,1,2,1,3,1,1
2018,49,001,.67964262,FRPL,1,.6722222,1,.5,3,.68604654,1
2018,49,003,.24793322,FRPL,1,.23376502,1,.25806451,1,.34411764,1
2018,49,005,.36110601,FRPL,1,.31031635,1,.54693878,1,.59099102,1
2018,49,007,.76667488,FRPL,1,.76126927,1,.85714287,3,.78571427,1
2018,49,009,0,FRPL,1,0,1,0,3,0,3
2018,49,011,.077761874,FRPL,1,.060052745,1,.1402985,1,.18891466,1
2018,49,013,.3434248,FRPL,1,.32483929,1,.375,2,.47493404,1
2018,49,015,1,FRPL,1,1,1,1,3,1,1
2018,49,017,.97641027,FRPL,1,.98020953,1,1,3,.96385545,1
2018,49,019,.52321428,FRPL,1,.52780014,1,.2857143,3,.55218858,1
2018,49,021,.47149289,FRPL,1,.45806742,1,.4909091,1,.56457925,1
2018,49,023,.38653105,FRPL,1,.37946767,1,.5,3,.48800001,1
2018,49,025,.74153167,FRPL,1,.73973727,1,.66666669,3,.78082192,1
2018,49,027,.98635036,FRPL,1,.99025577,1,1,3,.96296299,1
2018,49,029,0,FRPL,1,0,1,0,3,0,1
2018,49,031,.97727275,FRPL,1,.97307694,1,1,3,1,1
2018,49,033,.45825243,FRPL,1,.46985447,1,,,.19047619,2
2018,49,035,.41554576,FRPL,1,.27209637,1,.69142556,1,.70742679,1
2018,49,037,1,FRPL,1,1,1,1,3,1,1
2018,49,039,1,FRPL,1,1,1,1,1,1,1
2018,49,041,.94015485,FRPL,1,.93956935,1,.87096775,1,.90825689,1
2018,49,043,.049087029,FRPL,1,.030130416,1,.14285715,1,.13507779,1
2018,49,045,.18775028,FRPL,1,.16004236,1,.20253165,1,.35534215,1
2018,49,047,.50835323,FRPL,1,.46965867,1,.30000001,1,.58024693,1
2018,49,049,.17046139,FRPL,1,.13587612,1,.21345292,1,.35943216,1
2018,49,051,.24499673,FRPL,1,.20929842,1,.2,1,.39889196,1
2018,49,053,.40133908,FRPL,1,.36689574,1,.37942123,1,.57782871,1
2018,49,055,.68993843,FRPL,1,.68618268,1,,,.75,1
2018,49,057,.37794846,FRPL,1,.27879968,1,.54530203,1,.6625886,1
2018,50,001,.065346532,FRPL,1,.064919733,1,.097826086,1,.056818184,1
2018,50,003,.91409743,FRPL,1,.9173767,1,.98412699,1,.76397514,1
2018,50,005,.73333335,FRPL,1,.73260576,1,.64444447,1,.70689654,1
2018,50,007,.18170421,FRPL,1,.13011955,1,.55071318,1,.15828402,1
2018,50,009,.64758497,FRPL,1,.64456719,1,.5,3,1,3
2018,50,011,.50378197,FRPL,1,.48892674,1,.546875,1,.48965517,1
2018,50,013,.3061564,FRPL,1,.30434781,1,0,3,.30769232,3
2018,50,015,.58048779,FRPL,1,.58492756,1,.54901963,1,.42696628,1
2018,50,017,.64148492,FRPL,1,.6437214,1,.56521738,2,.54054052,1
2018,50,019,1,FRPL,1,1,1,1,1,1,1
2018,50,021,.43682688,FRPL,1,.42842856,1,.42276424,1,.66853935,1
2018,50,023,.21214703,FRPL,1,.2060646,1,.20618556,1,.31515151,1
2018,50,025,.59926873,FRPL,1,.60289323,1,.66000003,1,.52525252,1
2018,50,027,.38609216,FRPL,1,.38591421,1,.53921568,1,.41221374,1
2018,51,001,.98983383,FRPL,1,.97371083,1,1,1,1,1
2018,51,003,.2509228,FRPL,1,.16444238,1,.47779369,1,.46391153,1
2018,51,005,1,FRPL,1,1,1,1,1,1,2
2018,51,007,1,FRPL,1,1,1,1,1,1,1
2018,51,009,1,FRPL,1,1,1,1,1,1,1
2018,51,011,1,FRPL,1,1,1,1,1,1,1
2018,51,013,.22843917,FRPL,1,.12522815,1,.31299928,1,.37430239,1
2018,51,015,.64193732,FRPL,1,.63534623,1,.65232974,1,.63765544,1
2018,51,017,1,FRPL,1,1,1,1,2,1,3
2018,51,019,.56810629,FRPL,1,.5720669,1,.65013057,1,.49866667,1
2018,51,021,1,FRPL,1,1,1,1,3,1,3
2018,51,023,.093153037,FRPL,1,.09671133,1,.046296295,1,.057416268,1
2018,51,025,1,FRPL,1,1,1,1,1,1,1
2018,51,027,1,FRPL,1,1,1,1,3,1,3
2018,51,029,1,FRPL,1,1,1,1,1,1,1
2018,51,031,.67731303,FRPL,1,.65670335,1,.75288302,1,.69832402,1
2018,51,033,1,FRPL,1,1,1,1,1,1,1
2018,51,035,1,FRPL,1,1,1,1,2,1,1
2018,51,036,1,FRPL,1,1,1,1,1,1,3
2018,51,037,1,FRPL,1,1,1,1,1,1,1
2018,51,041,.38765597,FRPL,1,.21222299,1,.57604361,1,.64745426,1
2018,51,043,0,FRPL,1,0,1,0,1,0,1
2018,51,045,1,FRPL,1,1,1,1,3,1,3
2018,51,047,.77207041,FRPL,1,.71918565,1,.84342563,1,.84561592,1
2018,51,049,1,FRPL,1,1,1,1,1,1,1
2018,51,051,1,FRPL,1,1,1,1,2,1,3
2018,51,053,1,FRPL,1,1,1,1,1,1,1
2018,51,057,1,FRPL,1,1,1,1,1,1,1
2018,51,059,.27990741,FRPL,1,.14218077,1,.39480519,1,.53722048,1
2018,51,061,.24745217,FRPL,1,.2120574,1,.29342723,1,.35964453,1
2018,51,063,1,FRPL,1,1,1,1,1,1,1
2018,51,065,.13064067,FRPL,1,.12307084,1,.12878788,1,.15086207,1
2018,51,067,1,FRPL,1,1,1,1,1,1,1
2018,51,069,.258286,FRPL,1,.23553854,1,.2268431,1,.35697728,1
2018,51,071,1,FRPL,1,1,1,1,1,1,1
2018,51,073,.35299557,FRPL,1,.34859642,1,.33707866,1,.39603961,1
2018,51,075,.12855007,FRPL,1,.12067156,1,.18925233,1,.1025641,1
2018,51,077,1,FRPL,1,1,1,1,1,1,1
2018,51,079,.25958014,FRPL,1,.27458087,1,.21081081,1,.17346939,1
2018,51,081,1,FRPL,1,1,1,1,1,1,1
2018,51,083,1,FRPL,1,1,1,1,1,1,1
2018,51,085,.098104477,FRPL,1,.076712921,1,.17815742,1,.23480947,1
2018,51,087,.57153499,FRPL,1,.3239603,1,.8810755,1,.70989436,1
2018,51,089,1,FRPL,1,1,1,1,1,1,1
2018,51,091,1,FRPL,1,1,1,,,1,3
2018,51,093,.24425963,FRPL,1,.26163301,1,.23322034,1,.19354838,1
2018,51,095,.26708758,FRPL,1,.23471965,1,.28512639,1,.36416185,1
2018,51,097,1,FRPL,1,1,1,1,1,1,1
2018,51,099,.21822649,FRPL,1,.21462265,1,.24793388,1,.16558442,1
2018,51,101,0,FRPL,1,0,1,0,1,0,1
2018,51,103,1,FRPL,1,1,1,1,1,1,2
2018,51,105,1,FRPL,1,1,1,1,2,1,1
2018,51,107,.088210873,FRPL,1,.034842312,1,.07967183,1,.30124816,1
2018,51,109,.58377498,FRPL,1,.59484506,1,.52406418,1,.52830189,1
2018,51,111,1,FRPL,1,1,1,1,1,1,1
2018,51,113,.67869824,FRPL,1,.66984594,1,.68085104,1,.73214287,1
2018,51,115,.65507519,FRPL,1,.65977013,1,.5925926,1,.69230771,1
2018,51,117,1,FRPL,1,1,1,1,1,1,1
2018,51,119,1,FRPL,1,1,1,1,1,1,1
2018,51,121,.48256752,FRPL,1,.50074404,1,.46838409,1,.54189944,1
2018,51,125,1,FRPL,1,1,1,1,1,1,1
2018,51,127,0,FRPL,1,0,1,0,1,0,1
2018,51,131,1,FRPL,1,1,1,1,1,1,1
2018,51,133,1,FRPL,1,1,1,1,1,1,1
2018,51,135,1,FRPL,1,1,1,1,1,1,1
2018,51,137,.49037889,FRPL,1,.46966091,1,.55475503,1,.50348026,1
2018,51,139,1,FRPL,1,1,1,1,1,1,1
2018,51,141,.83846152,FRPL,1,.85891324,1,.59782606,1,.86170214,1
2018,51,143,1,FRPL,1,1,1,1,1,1,1
2018,51,145,0,FRPL,1,0,1,0,1,0,1
2018,51,147,1,FRPL,1,1,1,1,1,1,1
2018,51,149,.47452831,FRPL,1,.46476063,1,.45305285,1,.52738094,1
2018,51,153,.50722903,FRPL,1,.236808,1,.62462497,1,.70902205,1
2018,51,155,1,FRPL,1,1,1,1,1,1,1
2018,51,157,.59850377,FRPL,1,.58989596,1,.57894737,2,.60714287,1
2018,51,159,1,FRPL,1,1,1,1,1,1,1
2018,51,161,.22064267,FRPL,1,.20151617,1,.34178498,1,.31930694,1
2018,51,163,.39648911,FRPL,1,.40056023,1,.26785713,1,.42168674,1
2018,51,165,.44684854,FRPL,1,.45046234,1,.44247788,1,.42565265,1
2018,51,167,1,FRPL,1,1,1,1,2,1,1
2018,51,169,1,FRPL,1,1,1,1,2,1,1
2018,51,171,.82470977,FRPL,1,.80817544,1,.73958331,1,.921875,1
2018,51,173,1,FRPL,1,1,1,1,1,1,1
2018,51,175,.89438832,FRPL,1,.84595472,1,.95408165,1,.9130435,1
2018,51,177,.4040899,FRPL,1,.37063318,1,.39654389,1,.50174564,1
2018,51,179,.17680219,FRPL,1,.13357922,1,.19807923,1,.26094919,1
2018,51,181,1,FRPL,1,1,1,1,1,1,2
2018,51,183,1,FRPL,1,1,1,1,1,1,1
2018,51,185,.90819037,FRPL,1,.91183734,1,.82993197,1,.95238096,1
2018,51,187,.42865232,FRPL,1,.4205116,1,.55000001,1,.4107143,1
2018,51,191,.78589565,FRPL,1,.7858777,1,.79310346,1,.76354682,1
2018,51,193,1,FRPL,1,1,1,1,1,1,1
2018,51,195,1,FRPL,1,1,1,1,1,1,1
2018,51,197,1,FRPL,1,1,1,1,1,1,1
2018,51,199,.049176469,FRPL,1,.041688446,1,.066708624,1,.083991386,1
2018,51,510,.82562947,FRPL,1,.68837517,1,.87363786,1,.89960188,1
2018,51,520,1,FRPL,1,1,1,1,1,1,1
2018,51,530,1,FRPL,1,1,1,1,1,1,2
2018,51,540,.80030316,FRPL,1,.7373473,1,.88629186,1,.78805971,1
2018,51,550,.40698159,FRPL,1,.24481221,1,.63609582,1,.4749122,1
2018,51,570,1,FRPL,1,1,1,1,1,1,1
2018,51,580,1,FRPL,1,1,1,1,1,1,1
2018,51,590,.97889555,FRPL,1,.98885792,1,.97764492,1,.9692623,1
2018,51,595,1,FRPL,1,1,1,1,1,1,2
2018,51,600,.18326613,FRPL,1,.17683882,1,.13399504,1,.24393724,1
2018,51,610,0,FRPL,1,0,1,0,1,0,1
2018,51,620,1,FRPL,1,1,1,1,1,1,2
2018,51,630,.72749329,FRPL,1,.6878354,1,.71569431,1,.75250834,1
2018,51,640,1,FRPL,1,1,1,1,1,1,1
2018,51,650,.89243966,FRPL,1,.88190353,1,.9043389,1,.86645961,1
2018,51,660,1,FRPL,1,1,1,1,1,1,1
2018,51,670,1,FRPL,1,1,1,1,1,1,1
2018,51,678,.69509345,FRPL,1,.71644872,1,.5714286,1,.53488374,1
2018,51,680,1,FRPL,1,1,1,1,1,1,1
2018,51,683,.92225939,FRPL,1,.83606559,1,.84482759,1,.98157841,1
2018,51,685,1,FRPL,1,1,1,1,1,1,1
2018,51,690,1,FRPL,1,1,1,1,1,1,1
2018,51,700,.89375961,FRPL,1,.77830768,1,.93987548,1,.91149545,1
2018,51,710,.92807525,FRPL,1,.83245426,1,.96004516,1,.96290272,1
2018,51,720,1,FRPL,1,1,1,1,1,1,2
2018,51,730,1,FRPL,1,1,1,1,1,1,1
2018,51,735,0,FRPL,1,0,1,0,2,0,1
2018,51,740,.92895901,FRPL,1,.86329305,1,.949489,1,.8984881,1
2018,51,750,.6907655,FRPL,1,.67345279,1,.74857146,1,.75581396,1
2018,51,760,.8538087,FRPL,1,.65048254,1,.87757969,1,.95355451,1
2018,51,770,.90810359,FRPL,1,.80018759,1,.9801802,1,.97277778,1
2018,51,775,.225619,FRPL,1,.17953999,1,.37595421,1,.41409692,1
2018,51,790,.97115386,FRPL,1,.98261356,1,.94933921,1,.90909094,1
2018,51,800,.68671572,FRPL,1,.63084424,1,.74043858,1,.59096611,1
2018,51,810,.4250991,FRPL,1,.3147538,1,.61557043,1,.50217795,1
2018,51,820,1,FRPL,1,1,1,1,1,1,1
2018,51,830,.32049763,FRPL,1,.2781457,1,.34890965,1,.40816328,1
2018,51,840,1,FRPL,1,1,1,1,1,1,1
2018,53,001,.9606148,FRPL,1,.815534,1,.81818181,3,.99570918,1
2018,53,003,.65521359,FRPL,1,.64245015,1,.84615386,1,.73360658,1
2018,53,005,.62491816,FRPL,1,.52737767,1,.69449228,1,.80261332,1
2018,53,007,.86107159,FRPL,1,.81033409,1,.87719297,1,.91698992,1
2018,53,009,.90792507,FRPL,1,.89519161,1,.94615382,1,.92727274,1
2018,53,011,.46532878,FRPL,1,.3830587,1,.66559488,1,.69369888,1
2018,53,013,.95612007,FRPL,1,.96107787,1,.5714286,3,.96103895,1
2018,53,015,.89865786,FRPL,1,.88047904,1,.84615386,1,.95279664,1
2018,53,017,.97882444,FRPL,1,.97279114,1,.92000002,2,.98521805,1
2018,53,019,.89254385,FRPL,1,.88126159,1,1,3,.94117647,1
2018,53,021,.94915909,FRPL,1,.8988874,1,.90425533,1,.97014415,1
2018,53,023,1,FRPL,1,1,1,1,3,1,2
2018,53,025,.93501598,FRPL,1,.91604197,1,.97580647,1,.94468886,1
2018,53,027,.86796951,FRPL,1,.83748192,1,1,1,.93091536,1
2018,53,029,.34829721,FRPL,1,.3046492,1,.49624062,1,.44212797,1
2018,53,031,.89910978,FRPL,1,.89794987,1,.86363637,2,.90862942,1
2018,53,033,.35775506,FRPL,1,.18968555,1,.69645476,1,.58527797,1
2018,53,035,.42121622,FRPL,1,.3707062,1,.62929064,1,.51234335,1
2018,53,037,.51424259,FRPL,1,.51439112,1,.47727272,1,.53591162,1
2018,53,039,.88116306,FRPL,1,.86869603,1,.83333331,3,.92070484,1
2018,53,041,.86851269,FRPL,1,.84992552,1,.84033614,1,.92513967,1
2018,53,043,.54768521,FRPL,1,.54273504,1,.66666669,3,.66019416,1
2018,53,045,.9886179,FRPL,1,.98991436,1,1,1,.98551363,1
2018,53,047,.73795474,FRPL,1,.6282922,1,.38095239,1,.91272968,1
2018,53,049,.90346766,FRPL,1,.89280611,1,.61290324,1,.94640523,1
2018,53,051,.9222222,FRPL,1,.91797429,1,1,3,.89898992,1
2018,53,053,.50578535,FRPL,1,.38579842,1,.703502,1,.64116937,1
2018,53,055,.4095802,FRPL,1,.37706092,1,.11111111,3,.51419556,1
2018,53,057,.75166661,FRPL,1,.64797342,1,.69230771,1,.9162547,1
2018,53,059,.60574108,FRPL,1,.5875091,1,.60000002,3,.76086956,1
2018,53,061,.35221907,FRPL,1,.28643158,1,.52442783,1,.51416808,1
2018,53,063,.48281413,FRPL,1,.43959042,1,.58186966,1,.66769707,1
2018,53,065,.72589475,FRPL,1,.71978515,1,.4509804,1,.64204544,1
2018,53,067,.39694673,FRPL,1,.3612667,1,.44638783,1,.48234433,1
2018,53,069,1,FRPL,1,1,1,1,3,1,1
2018,53,071,.90629834,FRPL,1,.89076859,1,.94736844,1,.92724377,1
2018,53,073,.53298402,FRPL,1,.49152911,1,.47129908,1,.61346406,1
2018,53,075,.15144812,FRPL,1,.17402597,1,.079999998,1,.11138014,1
2018,53,077,.9528991,FRPL,1,.88053066,1,.88732392,1,.97731131,1
2018,54,001,.73103154,FRPL,1,.73191684,1,.63157892,2,.66666669,2
2018,54,003,1,FRPL,1,1,1,1,1,1,1
2018,54,005,1,FRPL,1,1,1,1,2,1,3
2018,54,007,1,FRPL,1,1,1,1,3,1,2
2018,54,009,0,FRPL,1,0,1,0,1,0,2
2018,54,011,.5807302,FRPL,1,.53389186,1,.92009985,1,.66666669,1
2018,54,013,1,FRPL,1,1,1,1,3,1,3
2018,54,015,1,FRPL,1,1,1,1,3,1,3
2018,54,017,.73932385,FRPL,1,.74270076,1,.60000002,3,.33333334,3
2018,54,019,1,FRPL,1,1,1,1,1,1,1
2018,54,021,1,FRPL,1,1,1,1,3,1,3
2018,54,023,.90623111,FRPL,1,.90597761,1,1,2,.90909094,2
2018,54,025,.77834839,FRPL,1,.78294921,1,.719697,1,.73118281,1
2018,54,027,1,FRPL,1,1,1,1,1,1,1
2018,54,029,.57609504,FRPL,1,.56743068,1,.58536583,1,.6875,1
2018,54,031,.71476793,FRPL,1,.69580245,1,.70886075,1,.87165773,1
2018,54,033,.6734845,FRPL,1,.67500496,1,.79532164,1,.67948717,1
2018,54,035,.96273696,FRPL,1,.96207672,1,1,2,.96875,1
2018,54,037,.81921589,FRPL,1,.81129897,1,.83883494,1,.87373167,1
2018,54,039,.84517157,FRPL,1,.8386426,1,.91845018,1,.869403,1
2018,54,041,1,FRPL,1,1,1,1,3,1,2
2018,54,043,1,FRPL,1,1,1,1,2,1,3
2018,54,045,1,FRPL,1,1,1,1,1,1,3
2018,54,047,1,FRPL,1,1,1,1,1,1,3
2018,54,049,.85940444,FRPL,1,.85288769,1,.94962215,1,.8901099,1
2018,54,051,.46718314,FRPL,1,.46127871,1,.66666669,1,.43243244,1
2018,54,053,1,FRPL,1,1,1,1,1,1,2
2018,54,055,1,FRPL,1,1,1,1,1,1,1
2018,54,057,.67947179,FRPL,1,.678599,1,.65030676,1,.6785714,2
2018,54,059,1,FRPL,1,1,1,1,1,1,2
2018,54,061,.47615379,FRPL,1,.48269984,1,.39864865,1,.40989399,1
2018,54,063,.72758228,Both,3,.72684366,3,.80000001,3,.6875,3
2018,54,065,.66552168,FRPL,1,.65939063,1,.80952382,1,.73809522,1
2018,54,067,1,FRPL,1,1,1,1,2,1,2
2018,54,069,.37722623,FRPL,1,.36369681,1,.48285714,1,.32307693,1
2018,54,071,1,FRPL,1,1,1,1,2,1,3
2018,54,073,.39655173,FRPL,1,.3943662,1,1,3,.1875,2
2018,54,075,1,FRPL,1,1,1,1,3,1,3
2018,54,077,.86092865,FRPL,1,.85965723,1,1,2,.88461536,2
2018,54,079,.61008066,FRPL,1,.61531591,1,.55172414,1,.54954952,1
2018,54,081,1,FRPL,1,1,1,1,1,1,1
2018,54,083,.7987358,FRPL,1,.80078846,1,.88,1,.58333331,2
2018,54,085,1,FRPL,1,1,1,1,3,1,3
2018,54,087,1,FRPL,1,1,1,1,2,1,2
2018,54,089,1,FRPL,1,1,1,1,2,1,3
2018,54,091,.87022585,FRPL,1,.87114263,1,.6111111,2,1,3
2018,54,093,1,FRPL,1,1,1,1,3,1,3
2018,54,095,.77917981,FRPL,1,.78170145,1,1,3,.25,3
2018,54,097,1,FRPL,1,1,1,1,2,1,1
2018,54,099,.97103161,FRPL,1,.97161835,1,.94117647,1,.91176468,1
2018,54,101,1,FRPL,1,1,1,1,3,1,3
2018,54,103,1,FRPL,1,1,1,1,2,1,1
2018,54,105,1,FRPL,1,1,1,1,3,1,3
2018,54,107,.72961444,FRPL,1,.7240901,1,.81818181,1,.75657892,1
2018,54,109,.91157842,FRPL,1,.91134661,1,.88461536,2,.82352942,2
2018,55,001,1,FRPL,1,1,1,1,2,1,1
2018,55,003,.99928546,FRPL,1,.99953181,1,1,2,1,1
2018,55,005,.74454629,FRPL,1,.73742604,1,.91866028,1,.77595627,1
2018,55,007,.76714098,FRPL,1,.71442038,1,.875,2,.82608694,1
2018,55,009,.42093536,FRPL,1,.26413995,1,.80412823,1,.81083417,1
2018,55,011,.4030892,FRPL,1,.40235421,1,.33333334,3,.45070422,1
2018,55,013,.86290324,FRPL,1,.84709328,1,.92424244,1,.92982459,1
2018,55,015,.26989323,FRPL,1,.20773116,1,.71428573,1,.48652482,1
2018,55,017,.41323692,FRPL,1,.41087794,1,.27722773,1,.49246231,1
2018,55,019,.87728131,FRPL,1,.85872138,1,.8918919,1,.96328032,1
2018,55,021,.31600702,FRPL,1,.28043923,1,.41358024,1,.61014688,1
2018,55,023,.803132,FRPL,1,.81546748,1,.3125,1,.79104477,1
2018,55,025,.27954042,FRPL,1,.17332855,1,.58905995,1,.51135135,1
2018,55,027,.3499006,FRPL,1,.32925802,1,.45402297,1,.44119796,1
2018,55,029,.39402014,FRPL,1,.38374096,1,.54285717,1,.38111889,1
2018,55,031,.71612376,FRPL,1,.70022333,1,.91489363,1,.77464789,1
2018,55,033,.38656139,FRPL,1,.37658465,1,.38297874,1,.40983605,1
2018,55,035,.35731116,FRPL,1,.34049484,1,.40880504,1,.40824467,1
2018,55,037,1,FRPL,1,1,1,1,3,1,3
2018,55,039,.46128067,FRPL,1,.42029119,1,.62741935,1,.61848956,1
2018,55,041,.31999999,FRPL,1,.34611398,1,.66666669,3,.39583334,1
2018,55,043,.57347721,FRPL,1,.57699388,1,.5089286,1,.59793812,1
2018,55,045,.28549302,FRPL,1,.28017825,1,.18292683,1,.41286862,1
2018,55,047,.53083628,FRPL,1,.49960968,1,.42424244,1,.73118281,1
2018,55,049,.41100767,FRPL,1,.3980554,1,.51282054,1,.66363639,1
2018,55,051,1,FRPL,1,1,1,1,3,1,2
2018,55,053,.7484259,FRPL,1,.75037938,1,.80555558,1,.65367967,1
2018,55,055,.43980861,FRPL,1,.40812045,1,.57058823,1,.57077885,1
2018,55,057,.98388827,FRPL,1,.98463857,1,.88571429,1,.98404253,1
2018,55,059,.46423405,FRPL,1,.34467107,1,.7473101,1,.62094021,1
2018,55,061,.19781451,FRPL,1,.19536321,1,.5,2,.17991632,1
2018,55,063,.31271285,FRPL,1,.26507261,1,.56581986,1,.42803031,1
2018,55,065,.48410025,FRPL,1,.45913565,1,.53333336,2,.72161174,1
2018,55,067,1,FRPL,1,1,1,1,2,1,1
2018,55,069,.48470175,FRPL,1,.48827654,1,.18656716,1,.54000002,1
2018,55,071,.31978345,FRPL,1,.27146542,1,.52734375,1,.43028623,1
2018,55,073,.27308297,FRPL,1,.21281555,1,.48275861,1,.41418985,1
2018,55,075,.84355003,FRPL,1,.84050542,1,.969697,1,.88834953,1
2018,55,077,1,FRPL,1,1,1,1,2,1,1
2018,55,078,1,FRPL,1,1,3,1,3,1,1
2018,55,079,.72263432,FRPL,1,.4055807,1,.92600548,1,.83603776,1
2018,55,081,.57588673,FRPL,1,.56041563,1,.52336448,1,.66931218,1
2018,55,083,.47543478,FRPL,1,.4657436,1,.66666669,2,.54189944,1
2018,55,085,.47468504,FRPL,1,.49428415,1,.69999999,1,.44067797,1
2018,55,087,.24927862,FRPL,1,.18817477,1,.53941441,1,.40847388,1
2018,55,089,0,FRPL,1,0,1,0,1,0,1
2018,55,091,.40033785,FRPL,1,.39019963,1,0,3,.61363637,1
2018,55,093,.025279097,FRPL,1,.024500141,1,.048780486,1,.042105265,1
2018,55,095,.46386221,FRPL,1,.45878741,1,.58139533,1,.44999999,1
2018,55,097,.18113634,FRPL,1,.16412166,1,.2857143,1,.30666667,1
2018,55,099,.92326283,FRPL,1,.91904444,1,.94117647,2,.91666669,1
2018,55,101,.5390622,FRPL,1,.3212854,1,.88550842,1,.76716614,1
2018,55,103,1,FRPL,1,1,1,1,2,1,1
2018,55,105,.58611691,FRPL,1,.48913509,1,.88698012,1,.79912263,1
2018,55,107,1,FRPL,1,1,1,1,3,1,1
2018,55,109,.02392442,FRPL,1,.024194155,1,.018750001,1,.030249109,1
2018,55,111,.43539461,FRPL,1,.41378522,1,.62686568,1,.53303963,1
2018,55,113,.89329737,FRPL,1,.84079599,1,.875,2,.97183096,1
2018,55,115,.78116024,FRPL,1,.73994708,1,.55555558,2,.77474403,1
2018,55,117,.38082442,FRPL,1,.26485422,1,.67747438,1,.59929633,1
2018,55,119,.61792076,FRPL,1,.6107679,1,.79069769,1,.59313726,1
2018,55,121,.53179973,FRPL,1,.43342331,1,.625,1,.89960474,1
2018,55,123,.67681265,FRPL,1,.677351,1,.56,2,.68421054,1
2018,55,125,.82873344,FRPL,1,.78130037,1,.81818181,3,.85245901,1
2018,55,127,.48339626,FRPL,1,.41205719,1,.57407409,1,.69791377,1
2018,55,129,.84471548,FRPL,1,.84222633,1,.68421054,2,.875,1
2018,55,131,.027749542,FRPL,1,.02488409,1,.040284362,1,.079081632,1
2018,55,133,.070849285,FRPL,1,.040938932,1,.24055782,1,.28011155,1
2018,55,135,.43379277,FRPL,1,.42703596,1,.46774194,1,.48327139,1
2018,55,137,1,FRPL,1,1,1,1,2,1,1
2018,55,139,.48332024,FRPL,1,.42678055,1,.76263738,1,.66430515,1
2018,55,141,.36887139,FRPL,1,.34212103,1,.57485032,1,.46984127,1
2018,56,001,.030735185,FRPL,1,.033011004,1,.014705882,1,.024182077,1
2018,56,003,.45632231,FRPL,1,.45176697,1,.7368421,2,.4967742,1
2018,56,005,.2959927,FRPL,1,.27318195,1,.23684211,1,.46516192,1
2018,56,007,.54800338,FRPL,1,.48755583,1,.69565219,1,.65940905,1
2018,56,009,.0051970552,FRPL,1,.0049164207,1,0,2,.0099009899,1
2018,56,011,.5464527,FRPL,1,.55083996,1,.14285715,3,.27777779,2
2018,56,013,.62427354,FRPL,1,.48637488,1,.47619048,2,.55967081,1
2018,56,015,.56740916,FRPL,1,.54030502,1,.81818181,3,.73983741,1
2018,56,017,1,FRPL,1,1,1,1,3,1,2
2018,56,019,0,FRPL,1,0,1,0,3,0,1
2018,56,021,.43321207,FRPL,1,.37942681,1,.51881719,1,.61466974,1
2018,56,023,.01602474,FRPL,1,.016606281,1,.052631579,2,.0076335878,1
2018,56,025,.32080406,FRPL,1,.30329913,1,.4011628,1,.40930787,1
2018,56,027,.58714461,FRPL,1,.58187133,1,.25,3,.63541669,1
2018,56,029,.23169811,FRPL,1,.21979915,1,.36363637,1,.32238805,1
2018,56,031,.2427108,FRPL,1,.2442818,1,0,3,.17073171,1
2018,56,033,.16883671,FRPL,1,.15679693,1,.16,2,.33333334,1
2018,56,035,0,FRPL,1,0,1,0,3,0,1
2018,56,037,.28088197,FRPL,1,.26514366,1,.3943662,1,.32843414,1
2018,56,039,.036647439,FRPL,1,.030067392,1,.1,3,.034292035,1
2018,56,041,.35079142,FRPL,1,.3243762,1,.54545456,2,.50293541,1
2018,56,043,.5818432,FRPL,1,.56424582,1,.2,3,.63221884,1
2018,56,045,.17044336,FRPL,1,.17526881,1,0,3,.2,2
