year,state,place,subgroup_type,subgroup,digital_access,digital_access_quality
2021,41,31250,race-ethnicity,White,0.9104654297401517,1
2021,41,34100,all,All,0.9474643325874099,1
2021,41,34100,race-ethnicity,Other Races and Ethnicities,0.9629737186002614,1
2021,41,34100,race-ethnicity,Black,0.9693619709412508,2
2021,41,34100,race-ethnicity,Hispanic,0.9458188428706924,1
2021,41,34100,race-ethnicity,White,0.9386309070679861,1
2021,41,47000,all,All,0.9008174900464109,1
2021,41,47000,race-ethnicity,Other Races and Ethnicities,0.8893523254898875,1
2021,41,47000,race-ethnicity,Black,0.9301470588235294,2
2021,41,47000,race-ethnicity,Hispanic,0.9061877618295446,1
2021,41,47000,race-ethnicity,White,0.9025234338877135,1
2021,41,59000,all,All,0.9184441326625215,1
2021,41,59000,race-ethnicity,Other Races and Ethnicities,0.914030648636879,1
2021,41,59000,race-ethnicity,Black,0.8602965403624382,1
2021,41,59000,race-ethnicity,Hispanic,0.9263118271474817,1
2021,41,59000,race-ethnicity,White,0.9241093957103581,1
2021,41,64900,all,All,0.8903859512150316,1
2021,41,64900,race-ethnicity,Other Races and Ethnicities,0.8767841322964859,1
2021,41,64900,race-ethnicity,Black,0.882904936760506,2
2021,41,64900,race-ethnicity,Hispanic,0.893831218860753,1
2021,41,64900,race-ethnicity,White,0.8947416594206214,1
2021,42,02000,all,All,0.8179241516966068,1
2021,42,02000,race-ethnicity,Other Races and Ethnicities,0.8429123429487958,1
2021,42,02000,race-ethnicity,Black,0.8660270880361174,1
2021,42,02000,race-ethnicity,Hispanic,0.8569441190253045,1
2021,42,02000,race-ethnicity,White,0.7895934077522182,1
2021,42,06088,all,All,0.8089392716834879,1
2021,42,06088,race-ethnicity,Other Races and Ethnicities,0.8763724850139474,1
2021,42,06088,race-ethnicity,Black,0.8204616699914505,2
2021,42,06088,race-ethnicity,Hispanic,0.8520699657203129,1
2021,42,06088,race-ethnicity,White,0.7854132838475218,1
2021,42,24000,all,All,0.8060312342991124,1
2021,42,24000,race-ethnicity,Other Races and Ethnicities,0.8763656370352905,1
2021,42,24000,race-ethnicity,Black,0.7477239741390684,1
2021,42,24000,race-ethnicity,Hispanic,0.8300492610837439,1
2021,42,24000,race-ethnicity,White,0.8058680067992018,1
2021,42,60000,all,All,0.8361508330384848,1
2021,42,60000,race-ethnicity,Other Races and Ethnicities,0.8565822095906149,1
2021,42,60000,race-ethnicity,Black,0.7967615471687695,1
2021,42,60000,race-ethnicity,Hispanic,0.8322546022246796,1
2021,42,60000,race-ethnicity,White,0.8669634468620705,1
2021,42,61000,all,All,0.8258252612901417,1
2021,42,61000,race-ethnicity,Other Races and Ethnicities,0.8491790328951081,1
2021,42,61000,race-ethnicity,Black,0.7758804542048533,1
2021,42,61000,race-ethnicity,Hispanic,0.8112259410258842,1
2021,42,61000,race-ethnicity,White,0.8391248456128854,1
2021,42,63624,all,All,0.8192988604623995,1
2021,42,63624,race-ethnicity,Other Races and Ethnicities,0.8734307618591279,1
2021,42,63624,race-ethnicity,Black,0.8565191839476115,1
2021,42,63624,race-ethnicity,Hispanic,0.8573686984015457,1
2021,42,63624,race-ethnicity,White,0.7525796099728462,1
2021,42,69000,all,All,0.8191269559266716,1
2021,42,69000,race-ethnicity,Other Races and Ethnicities,0.9069617186238087,1
2021,42,69000,race-ethnicity,Black,0.7325141776937618,2
2021,42,69000,race-ethnicity,Hispanic,0.8903580814717477,1
2021,42,69000,race-ethnicity,White,0.8069829720580062,1
2021,44,19180,all,All,0.8784087884433905,1
2021,44,19180,race-ethnicity,Other Races and Ethnicities,0.8915790790790791,1
2021,44,19180,race-ethnicity,Black,0.7590745064742093,2
2021,44,19180,race-ethnicity,Hispanic,0.863626168224299,1
2021,44,19180,race-ethnicity,White,0.8840846366145354,1
2021,44,54640,all,All,0.8932978723404256,1
2021,44,54640,race-ethnicity,Other Races and Ethnicities,0.9224172517552658,1
2021,44,54640,race-ethnicity,Black,0.8883359722536379,1
2021,44,54640,race-ethnicity,Hispanic,0.9216069260412817,1
2021,44,54640,race-ethnicity,White,0.8810391218420364,1
2021,44,59000,all,All,0.8267694849903607,1
2021,44,59000,race-ethnicity,Other Races and Ethnicities,0.8634860651865848,1
2021,44,59000,race-ethnicity,Black,0.8313394717386922,1
2021,44,59000,race-ethnicity,Hispanic,0.8821263672501913,1
2021,44,59000,race-ethnicity,White,0.8009398811019007,1
2021,44,74300,all,All,0.9128662327921999,1
2021,44,74300,race-ethnicity,Other Races and Ethnicities,0.9569418786414665,1
2021,44,74300,race-ethnicity,Black,0.9105403011514615,2
2021,44,74300,race-ethnicity,Hispanic,0.9545545545545545,1
2021,44,74300,race-ethnicity,White,0.908710525957122,1
2021,45,13330,all,All,0.8556662700773349,1
2021,45,13330,race-ethnicity,Other Races and Ethnicities,0.8770919365355357,1
2021,45,13330,race-ethnicity,Black,0.71442334159097165,1
2021,45,13330,race-ethnicity,Hispanic,0.832774317201725,1
2021,45,13330,race-ethnicity,White,0.8913023654502016,1
2021,45,16000,all,All,0.6984760628223433,1
2021,45,16000,race-ethnicity,Other Races and Ethnicities,0.6860354517942067,1
2021,45,16000,race-ethnicity,Black,0.6581701673193308,1
2021,45,16000,race-ethnicity,Hispanic,0.5474538552166514,2
2021,45,16000,race-ethnicity,White,0.7331118493909191,1
2021,45,48535,all,All,0.8429358830146232,1
2021,45,48535,race-ethnicity,Other Races and Ethnicities,0.9661576557985968,2
2021,45,48535,race-ethnicity,Black,0.6704851752021563,3
2021,45,48535,race-ethnicity,Hispanic,0.9931203931203931,2
2021,45,48535,race-ethnicity,White,0.841883925708507,1
2021,45,50875,all,All,0.7868380157496814,1
2021,45,50875,race-ethnicity,Other Races and Ethnicities,0.7458635105693929,1
2021,45,50875,race-ethnicity,Black,0.7810304916985952,1
2021,45,50875,race-ethnicity,Hispanic,0.7106104311218523,1
2021,45,50875,race-ethnicity,White,0.8076379960798364,1
2021,46,59020,all,All,0.9060013315157087,1
2021,46,59020,race-ethnicity,Other Races and Ethnicities,0.8383716438091559,1
2021,46,59020,race-ethnicity,Black,0.8958724202626641,1
2021,46,59020,race-ethnicity,Hispanic,0.8495617378048781,1
2021,46,59020,race-ethnicity,White,0.9158245483378061,1
2021,47,14000,all,All,0.8310258215832285,1
2021,47,14000,race-ethnicity,Other Races and Ethnicities,0.8943294632340568,1
2021,47,14000,race-ethnicity,Black,0.7787586556937244,1
2021,47,14000,race-ethnicity,Hispanic,0.8616859403530128,1
2021,47,14000,race-ethnicity,White,0.8473704800760073,1
2021,47,15160,all,All,0.9149390281192284,1
2021,47,15160,race-ethnicity,Other Races and Ethnicities,0.8997930830623707,1
2021,47,15160,race-ethnicity,Black,0.8886524631669674,1
2021,47,15160,race-ethnicity,Hispanic,0.9299822342982548,1
2021,47,15160,race-ethnicity,White,0.927933015285756,1
2021,47,27740,all,All,0.954876059412984,1
2021,47,27740,race-ethnicity,Other Races and Ethnicities,0.9636025055019468,1
2021,47,27740,race-ethnicity,Black,0.9297479658662433,1
2021,47,27740,race-ethnicity,Hispanic,0.9537795992714025,2
2021,47,27740,race-ethnicity,White,0.9552398033334364,1
2021,47,40000,all,All,0.8002366126365936,1
2021,47,40000,race-ethnicity,Other Races and Ethnicities,0.8199779114001718,1
2021,47,40000,race-ethnicity,Black,0.6982495583748194,1
2021,47,40000,race-ethnicity,Hispanic,0.7985631647695466,1
2021,47,40000,race-ethnicity,White,0.8203458627542176,1
2021,47,48000,all,All,0.7911025816106564,1
2021,47,48000,race-ethnicity,Other Races and Ethnicities,0.8520490023972668,1
2021,47,48000,race-ethnicity,Black,0.7550710372637282,1
2021,47,48000,race-ethnicity,Hispanic,0.8127425746619276,1
2021,47,48000,race-ethnicity,White,0.8582068258709944,1
2021,47,51560,all,All,0.8955293012015842,1
2021,47,51560,race-ethnicity,Other Races and Ethnicities,0.9111026082520247,1
2021,47,51560,race-ethnicity,Black,0.8306322674418605,1
2021,47,51560,race-ethnicity,Hispanic,0.9170097904657334,1
2021,47,51560,race-ethnicity,White,0.9101059856857869,1
2021,47,52006,all,All,0.8856684137898706,1
2021,47,52006,race-ethnicity,Other Races and Ethnicities,0.8909714040912499,1
2021,47,52006,race-ethnicity,Black,0.8334681289292917,1
2021,47,52006,race-ethnicity,Hispanic,0.8728725827156404,1
2021,47,52006,race-ethnicity,White,0.9080230523276219,1
2021,48,01000,all,All,0.790514369510815,1
2021,48,01000,race-ethnicity,Other Races and Ethnicities,0.7480503899220156,1
2021,48,01000,race-ethnicity,Black,0.6070674693143616,1
2021,48,01000,race-ethnicity,Hispanic,0.7491286187527005,1
2021,48,01000,race-ethnicity,White,0.8293870754351148,1
2021,48,01924,all,All,0.9737103271128063,1
2021,48,01924,race-ethnicity,Other Races and Ethnicities,0.9884059913547566,1
2021,48,01924,race-ethnicity,Black,0.930294087717513,2
2021,48,01924,race-ethnicity,Hispanic,0.9452516865594188,1
2021,48,01924,race-ethnicity,White,0.9735215820498193,1
2021,48,03000,all,All,0.8697965274415959,1
2021,48,03000,race-ethnicity,Other Races and Ethnicities,0.878099046447247,1
2021,48,03000,race-ethnicity,Black,0.7869403769354726,1
2021,48,03000,race-ethnicity,Hispanic,0.8498957201186734,1
2021,48,03000,race-ethnicity,White,0.8757389900252623,1
2021,48,04000,all,All,0.9021880990252458,1
2021,48,04000,race-ethnicity,Other Races and Ethnicities,0.8825962520605576,1
2021,48,04000,race-ethnicity,Black,0.906525278205214,1
2021,48,04000,race-ethnicity,Hispanic,0.8530793985935399,1
2021,48,04000,race-ethnicity,White,0.9097874261930589,1
2021,48,05000,all,All,0.890381492561329,1
2021,48,05000,race-ethnicity,Other Races and Ethnicities,0.8882771530988028,1
2021,48,05000,race-ethnicity,Black,0.7948344752777053,1
2021,48,05000,race-ethnicity,Hispanic,0.8383170159294525,1
2021,48,05000,race-ethnicity,White,0.9022976226541448,1
2021,48,06128,all,All,0.8915716656772834,1
2021,48,06128,race-ethnicity,Other Races and Ethnicities,0.8929930842223771,1
2021,48,06128,race-ethnicity,Black,0.8465435041716329,2
2021,48,06128,race-ethnicity,Hispanic,0.8990202388614746,1
2021,48,06128,race-ethnicity,White,0.90302381801609,1
2021,48,07000,all,All,0.8362098197595055,1
2021,48,07000,race-ethnicity,Other Races and Ethnicities,0.8471496574944851,1
2021,48,07000,race-ethnicity,Black,0.8159922928709056,1
2021,48,07000,race-ethnicity,Hispanic,0.8038708526578666,1
2021,48,07000,race-ethnicity,White,0.8558719257954469,1
2021,48,10768,all,All,0.6908135098924396,1
2021,48,10768,race-ethnicity,Other Races and Ethnicities,0.9094513416099319,1
2021,48,10768,race-ethnicity,Black,0.6151419558359621,NA
2021,48,10768,race-ethnicity,Hispanic,0.6862545611622012,1
2021,48,10768,race-ethnicity,White,0.6104527813712807,1
2021,48,10912,all,All,0.7772405051406037,1
2021,48,10912,race-ethnicity,Other Races and Ethnicities,0.8252954048140044,1
2021,48,10912,race-ethnicity,Black,0.6448865483388596,1
2021,48,10912,race-ethnicity,Hispanic,0.756413593637021,1
2021,48,10912,race-ethnicity,White,0.8026987225589918,1
2021,48,13024,all,All,0.9279766797576643,1
2021,48,13024,race-ethnicity,Other Races and Ethnicities,0.9606119878888562,1
2021,48,13024,race-ethnicity,Black,0.9280614620518393,1
2021,48,13024,race-ethnicity,Hispanic,0.8601447258558308,1
2021,48,13024,race-ethnicity,White,0.9129599290474372,1
2021,48,13552,all,All,0.96604273424225,1
2021,48,13552,race-ethnicity,Other Races and Ethnicities,0.9816657280520619,1
2021,48,13552,race-ethnicity,Black,0.9703557312252964,3
2021,48,13552,race-ethnicity,Hispanic,0.9390656736628301,1
2021,48,13552,race-ethnicity,White,0.9614085008002845,1
2021,48,15976,all,All,0.7879528019539715,1
2021,48,15976,race-ethnicity,Other Races and Ethnicities,0.7977903506036441,1
2021,48,15976,race-ethnicity,Black,0.7691648822269808,1
2021,48,15976,race-ethnicity,Hispanic,0.7364661288754981,1
2021,48,15976,race-ethnicity,White,0.7874161133401981,1
2021,48,16432,all,All,0.9079267599226658,1
2021,48,16432,race-ethnicity,Other Races and Ethnicities,0.9827085350670909,1
2021,48,16432,race-ethnicity,Black,0.7951182010378628,2
2021,48,16432,race-ethnicity,Hispanic,0.9192642569070144,1
2021,48,16432,race-ethnicity,White,0.9093965052484698,1
2021,48,17000,all,All,0.87785698121747,1
2021,48,17000,race-ethnicity,Other Races and Ethnicities,0.887366957335378,1
2021,48,17000,race-ethnicity,Black,0.7854501607717042,1
2021,48,17000,race-ethnicity,Hispanic,0.8745494436608682,1
2021,48,17000,race-ethnicity,White,0.8796830128639429,1
2021,48,19000,all,All,0.8372683791210693,1
2021,48,19000,race-ethnicity,Other Races and Ethnicities,0.8811839264766109,1
2021,48,19000,race-ethnicity,Black,0.755308670401924,1
2021,48,19000,race-ethnicity,Hispanic,0.8199931848909766,1
2021,48,19000,race-ethnicity,White,0.8558199185893394,1
2021,48,19972,all,All,0.8559955334135029,1
2021,48,19972,race-ethnicity,Other Races and Ethnicities,0.8676180110452695,1
2021,48,19972,race-ethnicity,Black,0.7340180516651105,1
2021,48,19972,race-ethnicity,Hispanic,0.8141416618138352,1
2021,48,19972,race-ethnicity,White,0.8729055366682856,1
2021,48,22660,all,All,0.7696007452485343,1
2021,48,22660,race-ethnicity,Other Races and Ethnicities,0.7955202312138728,1
2021,48,22660,race-ethnicity,Black,0.5289514866979655,3
2021,48,22660,race-ethnicity,Hispanic,0.7654899426448016,1
2021,48,22660,race-ethnicity,White,0.7633200264043001,1
2021,48,24000,all,All,0.8813444806658831,1
2021,48,24000,race-ethnicity,Other Races and Ethnicities,0.8949898228902992,1
2021,48,24000,race-ethnicity,Black,0.8923396340672174,1
2021,48,24000,race-ethnicity,Hispanic,0.8747440446204975,1
2021,48,24000,race-ethnicity,White,0.8722510881561488,1
2021,48,26232,all,All,0.9745369753497668,1
2021,48,26232,race-ethnicity,Other Races and Ethnicities,0.9835466179159049,1
2021,48,26232,race-ethnicity,Black,0.9881974248927039,2
2021,48,26232,race-ethnicity,Hispanic,0.9883818421367828,2
2021,48,26232,race-ethnicity,White,0.97144262179915,1
2021,48,27000,all,All,0.90302806149687,1
2021,48,27000,race-ethnicity,Other Races and Ethnicities,0.9139729019842405,1
2021,48,27000,race-ethnicity,Black,0.866115343530268,1
2021,48,27000,race-ethnicity,Hispanic,0.8896144821905498,1
2021,48,27000,race-ethnicity,White,0.9104465550985172,1
2021,48,27684,all,All,0.9790255773014394,1
2021,48,27684,race-ethnicity,Other Races and Ethnicities,0.9908441538787494,1
2021,48,27684,race-ethnicity,Black,0.982642949467594,1
2021,48,27684,race-ethnicity,Hispanic,0.9754983896612174,1
2021,48,27684,race-ethnicity,White,0.9714479086766232,1
2021,48,29000,all,All,0.9348444353769254,1
2021,48,29000,race-ethnicity,Other Races and Ethnicities,0.9489043994260561,1
2021,48,29000,race-ethnicity,Black,0.9310766056789185,1
2021,48,29000,race-ethnicity,Hispanic,0.9234589154472621,1
2021,48,29000,race-ethnicity,White,0.9267692600734927,1
2021,48,30464,all,All,0.9125321441691497,1
2021,48,30464,race-ethnicity,Other Races and Ethnicities,0.9347858161609207,1
2021,48,30464,race-ethnicity,Black,0.9335505313333625,1
2021,48,30464,race-ethnicity,Hispanic,0.8864332268929618,1
2021,48,30464,race-ethnicity,White,0.8865548572132782,1
2021,48,35000,all,All,0.8591031741325119,1
2021,48,35000,race-ethnicity,Other Races and Ethnicities,0.8588696457843347,1
2021,48,35000,race-ethnicity,Black,0.8289795808041024,1
2021,48,35000,race-ethnicity,Hispanic,0.8270850890767555,1
2021,48,35000,race-ethnicity,White,0.873785847192292,1
2021,48,37000,all,All,0.8955953167783968,1
2021,48,37000,race-ethnicity,Other Races and Ethnicities,0.9174330799098304,1
2021,48,37000,race-ethnicity,Black,0.8858459398365501,1
2021,48,37000,race-ethnicity,Hispanic,0.8561232942804344,1
2021,48,37000,race-ethnicity,White,0.874127503422031,1
2021,48,39148,all,All,0.9043722764888528,1
2021,48,39148,race-ethnicity,Other Races and Ethnicities,0.9259281672667857,1
2021,48,39148,race-ethnicity,Black,0.8944225834046193,1
2021,48,39148,race-ethnicity,Hispanic,0.9054506076284442,1
2021,48,39148,race-ethnicity,White,0.9021388457402318,1
2021,48,41464,all,All,0.7968645095937525,1
2021,48,41464,race-ethnicity,Other Races and Ethnicities,0.85703264981087,1
2021,48,41464,race-ethnicity,Black,0.6577777777777778,2
2021,48,41464,race-ethnicity,Hispanic,0.7965850891543287,1
2021,48,41464,race-ethnicity,White,0.7698494261102515,1
2021,48,41980,all,All,0.9579693688699742,1
2021,48,41980,race-ethnicity,Other Races and Ethnicities,0.9447124080549861,1
2021,48,41980,race-ethnicity,Black,0.9385116784356328,2
2021,48,41980,race-ethnicity,Hispanic,0.9605666560947246,1
2021,48,41980,race-ethnicity,White,0.9626057450962164,1
2021,48,42508,all,All,0.9492627887751302,1
2021,48,42508,race-ethnicity,Other Races and Ethnicities,0.9323516026266172,1
2021,48,42508,race-ethnicity,Black,0.9607023957177362,1
2021,48,42508,race-ethnicity,Hispanic,0.923637825113395,1
2021,48,42508,race-ethnicity,White,0.95465341583849,1
2021,48,43888,all,All,0.8524406163456025,1
2021,48,43888,race-ethnicity,Other Races and Ethnicities,0.9359459459459459,1
2021,48,43888,race-ethnicity,Black,0.7868393611766643,1
2021,48,43888,race-ethnicity,Hispanic,0.8751456536937777,1
2021,48,43888,race-ethnicity,White,0.8575390343046005,1
2021,48,45000,all,All,0.828208830815107,1
2021,48,45000,race-ethnicity,Other Races and Ethnicities,0.8240663405321561,1
2021,48,45000,race-ethnicity,Black,0.7223213854985768,1
2021,48,45000,race-ethnicity,Hispanic,0.7870087128963524,1
2021,48,45000,race-ethnicity,White,0.8412330237044905,1
2021,48,45384,all,All,0.8986057587307402,1
2021,48,45384,race-ethnicity,Other Races and Ethnicities,0.9250022443666397,1
2021,48,45384,race-ethnicity,Black,0.926747311827957,3
2021,48,45384,race-ethnicity,Hispanic,0.8933446611062551,1
2021,48,45384,race-ethnicity,White,0.8807664173293377,1
2021,48,45744,all,All,0.9314075419495865,1
2021,48,45744,race-ethnicity,Other Races and Ethnicities,0.9453786825135921,1
2021,48,45744,race-ethnicity,Black,0.8723404255319149,1
2021,48,45744,race-ethnicity,Hispanic,0.8649596193576661,1
2021,48,45744,race-ethnicity,White,0.9375117798580135,1
2021,48,47892,all,All,0.919311569056644,1
2021,48,47892,race-ethnicity,Other Races and Ethnicities,0.9510281958872164,1
2021,48,47892,race-ethnicity,Black,0.9095310907237513,1
2021,48,47892,race-ethnicity,Hispanic,0.9228557028076729,1
2021,48,47892,race-ethnicity,White,0.9082243866868066,1
2021,48,48072,all,All,0.8933736091461782,1
2021,48,48072,race-ethnicity,Other Races and Ethnicities,0.884726127163714,1
2021,48,48072,race-ethnicity,Black,0.8129909365558913,1
2021,48,48072,race-ethnicity,Hispanic,0.8703237794550507,1
2021,48,48072,race-ethnicity,White,0.9049105285060342,1
2021,48,48768,all,All,0.8951248959688669,1
2021,48,48768,race-ethnicity,Other Races and Ethnicities,0.9201610091597731,1
2021,48,48768,race-ethnicity,Black,0.6560509554140127,3
2021,48,48768,race-ethnicity,Hispanic,0.8910791671070711,1
2021,48,48768,race-ethnicity,White,0.8824147572669782,1
2021,48,50820,all,All,0.9427292144970245,1
2021,48,50820,race-ethnicity,Other Races and Ethnicities,0.9733667197814705,1
2021,48,50820,race-ethnicity,Black,0.9607616849394114,2
2021,48,50820,race-ethnicity,Hispanic,0.9424876169510181,1
2021,48,50820,race-ethnicity,White,0.9367402288090092,1
2021,48,53388,all,All,0.8924005681818182,1
2021,48,53388,race-ethnicity,Other Races and Ethnicities,0.8967864349606963,1
2021,48,53388,race-ethnicity,Black,0.8309416427497608,1
2021,48,53388,race-ethnicity,Hispanic,0.8895974725017552,1
2021,48,53388,race-ethnicity,White,0.8966167498613422,1
2021,48,56000,all,All,0.9146574188623622,1
2021,48,56000,race-ethnicity,Other Races and Ethnicities,0.9052074749461708,1
2021,48,56000,race-ethnicity,Black,0.8837575439517187,2
2021,48,56000,race-ethnicity,Hispanic,0.9161155394931159,1
2021,48,56000,race-ethnicity,White,0.918938969005012,1
2021,48,56348,all,All,0.9639341320783955,1
2021,48,56348,race-ethnicity,Other Races and Ethnicities,0.9730663425244706,1
2021,48,56348,race-ethnicity,Black,0.9573129822207312,1
2021,48,56348,race-ethnicity,Hispanic,0.958667019657158,1
2021,48,56348,race-ethnicity,White,0.9620438821315871,1
2021,48,57200,all,All,0.6598351836145676,1
2021,48,57200,race-ethnicity,Other Races and Ethnicities,0.9172480620155039,2
2021,48,57200,race-ethnicity,Black,0.9366666666666666,NA
2021,48,57200,race-ethnicity,Hispanic,0.6542441681911044,1
2021,48,57200,race-ethnicity,White,0.5668911586888747,1
2021,48,58016,all,All,0.957119721030119,1
2021,48,58016,race-ethnicity,Other Races and Ethnicities,0.9685965995903905,1
2021,48,58016,race-ethnicity,Black,0.974930018112959,1
2021,48,58016,race-ethnicity,Hispanic,0.8735161870503597,1
2021,48,58016,race-ethnicity,White,0.9481117833894908,1
2021,48,61796,all,All,0.9346441882937604,1
2021,48,61796,race-ethnicity,Other Races and Ethnicities,0.9263608685469571,1
2021,48,61796,race-ethnicity,Black,0.9356484654634072,2
2021,48,61796,race-ethnicity,Hispanic,0.9154075687964761,1
2021,48,61796,race-ethnicity,White,0.9378601613522858,1
2021,48,63500,all,All,0.9511275321697031,1
2021,48,63500,race-ethnicity,Other Races and Ethnicities,0.957409293942481,1
2021,48,63500,race-ethnicity,Black,0.977075346217041,1
2021,48,63500,race-ethnicity,Hispanic,0.8994483604045357,1
2021,48,63500,race-ethnicity,White,0.9449340316245342,1
2021,48,64472,all,All,0.8120039033812537,1
2021,48,64472,race-ethnicity,Other Races and Ethnicities,0.7630981746423285,1
2021,48,64472,race-ethnicity,Black,0.6583153347732181,1
2021,48,64472,race-ethnicity,Hispanic,0.7986902573529412,1
2021,48,64472,race-ethnicity,White,0.8348612770298385,1
2021,48,65000,all,All,0.8622757120749509,1
2021,48,65000,race-ethnicity,Other Races and Ethnicities,0.8683636225922051,1
2021,48,65000,race-ethnicity,Black,0.8142574680703254,1
2021,48,65000,race-ethnicity,Hispanic,0.85126936455921,1
2021,48,65000,race-ethnicity,White,0.864366957614266,1
2021,48,70808,all,All,0.9725678322692978,1
2021,48,70808,race-ethnicity,Other Races and Ethnicities,0.9796353534958332,1
2021,48,70808,race-ethnicity,Black,0.9786874593892138,2
2021,48,70808,race-ethnicity,Hispanic,0.9457129895660064,1
2021,48,70808,race-ethnicity,White,0.9646320371557939,1
2021,48,72176,all,All,0.8828487616501429,1
2021,48,72176,race-ethnicity,Other Races and Ethnicities,0.8822969543147208,1
2021,48,72176,race-ethnicity,Black,0.8331462129717592,1
2021,48,72176,race-ethnicity,Hispanic,0.8661089698668535,1
2021,48,72176,race-ethnicity,White,0.8931385365508957,1
2021,48,74144,all,All,0.8517223307446757,1
2021,48,74144,race-ethnicity,Other Races and Ethnicities,0.8867765499157145,1
2021,48,74144,race-ethnicity,Black,0.784787915776625,1
2021,48,74144,race-ethnicity,Hispanic,0.855648811354748,1
2021,48,74144,race-ethnicity,White,0.8720077588867173,1
2021,48,76000,all,All,0.8032236842105264,1
2021,48,76000,race-ethnicity,Other Races and Ethnicities,0.836183574879227,1
2021,48,76000,race-ethnicity,Black,0.7669417441779145,1
2021,48,76000,race-ethnicity,Hispanic,0.7783642404392186,1
2021,48,76000,race-ethnicity,White,0.8072844049278873,1
2021,48,79000,all,All,0.7615806869923851,1
2021,48,79000,race-ethnicity,Other Races and Ethnicities,0.7796259101180015,1
2021,48,79000,race-ethnicity,Black,0.5946691176470589,1
2021,48,79000,race-ethnicity,Hispanic,0.7512650151801822,1
2021,48,79000,race-ethnicity,White,0.7872918790349983,1
2021,49,43660,all,All,0.9315095599693289,1
2021,49,43660,race-ethnicity,Other Races and Ethnicities,0.9033748493370831,1
2021,49,43660,race-ethnicity,Black,0.975103734439834,2
2021,49,43660,race-ethnicity,Hispanic,0.9004172461752434,1
2021,49,43660,race-ethnicity,White,0.9346348767565077,1
2021,49,44320,all,All,0.9748481281541314,1
2021,49,44320,race-ethnicity,Other Races and Ethnicities,0.9817959308551323,1
2021,49,44320,race-ethnicity,Black,0.9195402298850575,3
2021,49,44320,race-ethnicity,Hispanic,0.9328231292517006,2
2021,49,44320,race-ethnicity,White,0.974529048835507,1
2021,49,55980,all,All,0.8956334920450586,1
2021,49,55980,race-ethnicity,Other Races and Ethnicities,0.9105117989580142,1
2021,49,55980,race-ethnicity,Black,0.8050541516245487,2
2021,49,55980,race-ethnicity,Hispanic,0.8932194953865003,1
2021,49,55980,race-ethnicity,White,0.8942803046981639,1
2021,49,57300,all,All,0.9172679719643558,1
2021,49,57300,race-ethnicity,Other Races and Ethnicities,0.9069066807260676,1
2021,49,57300,race-ethnicity,Black,0.7181964573268921,3
2021,49,57300,race-ethnicity,Hispanic,0.9067877061825086,1
2021,49,57300,race-ethnicity,White,0.9204210729634459,1
2021,49,62470,all,All,0.6991051454138703,1
2021,49,62470,race-ethnicity,Other Races and Ethnicities,0.7056900659316305,1
2021,49,62470,race-ethnicity,Black,0.760797342192691,3
2021,49,62470,race-ethnicity,Hispanic,0.742037430250358,1
2021,49,62470,race-ethnicity,White,0.6970567958848173,1
2021,49,65330,all,All,0.8991224764468372,1
2021,49,65330,race-ethnicity,Other Races and Ethnicities,0.944327731092437,1
2021,49,65330,race-ethnicity,Black,0.9054794520547945,3
2021,49,65330,race-ethnicity,Hispanic,0.8934312878133103,1
2021,49,65330,race-ethnicity,White,0.8932695015488594,1
2021,49,67000,all,All,0.8843351594000592,1
2021,49,67000,race-ethnicity,Other Races and Ethnicities,0.867603864930014,1
2021,49,67000,race-ethnicity,Black,0.816030814380044,2
2021,49,67000,race-ethnicity,Hispanic,0.8768470422109033,1
2021,49,67000,race-ethnicity,White,0.8926379092937216,1
2021,49,67440,all,All,0.9428702010968921,1
2021,49,67440,race-ethnicity,Other Races and Ethnicities,0.90942655145326,1
2021,49,67440,race-ethnicity,Black,0.9939903846153846,3
2021,49,67440,race-ethnicity,Hispanic,0.8548206847505841,1
2021,49,67440,race-ethnicity,White,0.9475033248700279,1
2021,49,70850,all,All,0.9538595818400624,1
2021,49,70850,race-ethnicity,Other Races and Ethnicities,0.9871657754010695,1
2021,49,70850,race-ethnicity,Black,0.9640883977900553,3
2021,49,70850,race-ethnicity,Hispanic,0.9839517078916372,2
2021,49,70850,race-ethnicity,White,0.9485300908111436,1
2021,49,82950,all,All,0.9658408376061011,1
2021,49,82950,race-ethnicity,Other Races and Ethnicities,0.9555813195174088,1
2021,49,82950,race-ethnicity,Black,0.8612334801762115,2
2021,49,82950,race-ethnicity,Hispanic,0.9399822112223984,1
2021,49,82950,race-ethnicity,White,0.9707287384304448,1
2021,49,83470,all,All,0.9358931121332367,1
2021,49,83470,race-ethnicity,Other Races and Ethnicities,0.9367867740568038,1
2021,49,83470,race-ethnicity,Black,0.9337384259259259,2
2021,49,83470,race-ethnicity,Hispanic,0.9277962976097596,1
2021,49,83470,race-ethnicity,White,0.935304822565969,1
2021,51,01000,all,All,0.9251003571767235,1
2021,51,01000,race-ethnicity,Other Races and Ethnicities,0.8906119297342513,1
2021,51,01000,race-ethnicity,Black,0.8744657181333801,1
2021,51,01000,race-ethnicity,Hispanic,0.8463927010657057,1
2021,51,01000,race-ethnicity,White,0.9552423476249394,1
2021,51,16000,all,All,0.9302064958814105,1
2021,51,16000,race-ethnicity,Other Races and Ethnicities,0.9474815312290128,1
2021,51,16000,race-ethnicity,Black,0.8865705045101598,1
2021,51,16000,race-ethnicity,Hispanic,0.9197886362287003,1
