year,state,county,rate_juv_arrest_quality,subgroup,rate_juv_arrest,subgroup_type
2021,45,033,3,asian_other,0,race-ethnicity
2021,45,033,3,hispanic,0,race-ethnicity
2021,45,033,3,male,838.9261744966443,sex
2021,45,033,3,female,0,sex
2021,45,033,3,1014,0,age
2021,45,033,3,1517,1250,age
2021,45,035,2,all,1299.041851103719,NA
2021,45,035,2,white,674.386227492256,race-ethnicity
2021,45,035,2,black,3106.1145661846217,race-ethnicity
2021,45,035,2,asian_other,10.377530598218291,race-ethnicity
2021,45,035,2,hispanic,1589.4989641175164,race-ethnicity
2021,45,035,2,male,1690.5298828652778,sex
2021,45,035,2,female,747.107866888536,sex
2021,45,035,2,1014,721.3132196393036,age
2021,45,035,2,1517,2248.5312984635384,age
2021,45,037,3,all,419.5830135311358,NA
2021,45,037,3,white,312.9850471901708,race-ethnicity
2021,45,037,3,black,672.9794053140876,race-ethnicity
2021,45,037,3,asian_other,0,race-ethnicity
2021,45,037,3,hispanic,57.38744550399631,race-ethnicity
2021,45,037,3,male,497.76052018263033,sex
2021,45,037,3,female,207.47784672493432,sex
2021,45,037,3,1014,280.6744631239093,age
2021,45,037,3,1517,631.4477353707292,age
2021,45,039,3,all,736.9875633348687,NA
2021,45,039,3,white,715.5635062611807,race-ethnicity
2021,45,039,3,black,873.998543335761,race-ethnicity
2021,45,039,3,asian_other,0,race-ethnicity
2021,45,039,3,hispanic,0,race-ethnicity
2021,45,039,3,male,1461.9883040935672,sex
2021,45,039,3,female,87.33624454148472,sex
2021,45,039,3,1014,140.25245441795232,age
2021,45,039,3,1517,1879.194630872483,age
2021,45,041,2,all,2545.1559934318557,NA
2021,45,041,2,white,1122.9646266142615,race-ethnicity
2021,45,041,2,black,4363.685490407998,race-ethnicity
2021,45,041,2,asian_other,0,race-ethnicity
2021,45,041,2,hispanic,869.5652173913044,race-ethnicity
2021,45,041,2,male,3595.8470498860474,sex
2021,45,041,2,female,1171.875,sex
2021,45,041,2,1014,1565.3040877367896,age
2021,45,041,2,1517,4238.456237077878,age
2021,45,043,3,all,2600.896860986547,NA
2021,45,043,3,white,1274.479328566988,race-ethnicity
2021,45,043,3,black,5300.713557594291,race-ethnicity
2021,45,043,3,asian_other,0,race-ethnicity
2021,45,043,3,hispanic,974.025974025974,race-ethnicity
2021,45,043,3,male,3676.470588235294,sex
2021,45,043,3,female,1250.4597278411181,sex
2021,45,043,3,1014,1564.8510382184775,age
2021,45,043,3,1517,4129.662522202487,age
2021,45,045,2,all,1776.4953726820174,NA
2021,45,045,2,white,1171.3809028276335,race-ethnicity
2021,45,045,2,black,5556.726673731266,race-ethnicity
2021,45,045,2,asian_other,63.95906619763352,race-ethnicity
2021,45,045,2,hispanic,1341.9904080955798,race-ethnicity
2021,45,045,2,male,2396.2614969296465,sex
2021,45,045,2,female,893.0855207452456,sex
2021,45,045,2,1014,1087.3736338477734,age
2021,45,045,2,1517,2921.1440408189055,age
2021,45,047,2,all,3785.8826792400496,NA
2021,45,047,2,white,1821.8623481781376,race-ethnicity
2021,45,047,2,black,8722.466960352423,race-ethnicity
2021,45,047,2,asian_other,303.3367037411527,race-ethnicity
2021,45,047,2,hispanic,2385.8921161825724,race-ethnicity
2021,45,047,2,male,4436.769394261424,sex
2021,45,047,2,female,1972.7299100667246,sex
2021,45,047,2,1014,2585.0640742377377,age
2021,45,047,2,1517,5810.055865921788,age
2021,45,049,3,all,1109.3502377179082,NA
2021,45,049,3,white,149.03129657228018,race-ethnicity
2021,45,049,3,black,1943.6345966958213,race-ethnicity
2021,45,049,3,asian_other,0,race-ethnicity
2021,45,049,3,hispanic,0,race-ethnicity
2021,45,049,3,male,1513.8772077375945,sex
2021,45,049,3,female,142.04545454545456,sex
2021,45,049,3,1014,877.1929824561403,age
2021,45,049,3,1517,1460.8233731739706,age
2021,45,051,2,all,2070.552147239264,NA
2021,45,051,2,white,1471.0736008298363,race-ethnicity
2021,45,051,2,black,6319.473034170441,race-ethnicity
2021,45,051,2,asian_other,0,race-ethnicity
2021,45,051,2,hispanic,1050.9296685529507,race-ethnicity
2021,45,051,2,male,2889.6897927661216,sex
2021,45,051,2,female,671.0945067109451,sex
2021,45,051,2,1014,920.5020920502093,age
2021,45,051,2,1517,4093.08314937454,age
2021,45,053,1,all,837.5209380234505,NA
2021,45,053,1,white,1104.2944785276075,race-ethnicity
2021,45,053,1,black,1028.999064546305,race-ethnicity
2021,45,053,1,asian_other,0,race-ethnicity
2021,45,053,1,hispanic,564.9717514124294,race-ethnicity
2021,45,053,1,male,1261.8296529968454,sex
2021,45,053,1,female,89.28571428571428,sex
2021,45,053,1,1014,518.4705119896306,age
2021,45,053,1,1517,1420.118343195266,age
2021,45,055,1,all,235.47880690737833,NA
2021,45,055,1,white,172.2652885443583,race-ethnicity
2021,45,055,1,black,568.8282138794084,race-ethnicity
2021,45,055,1,asian_other,0,race-ethnicity
2021,45,055,1,hispanic,402.4144869215292,race-ethnicity
2021,45,055,1,male,446.92737430167597,sex
2021,45,055,1,female,0,sex
2021,45,055,1,1014,40.37141703673799,age
2021,45,055,1,1517,594.7955390334572,age
2021,45,057,3,all,1523.17880794702,NA
2021,45,057,3,white,1256.913021618904,race-ethnicity
2021,45,057,3,black,3185.378590078329,race-ethnicity
2021,45,057,3,asian_other,0,race-ethnicity
2021,45,057,3,hispanic,2099.4475138121547,race-ethnicity
2021,45,057,3,male,1876.9551616266947,sex
2021,45,057,3,female,1008.2063305978897,sex
2021,45,057,3,1014,957.1013501965476,age
2021,45,057,3,1517,2555.3131816765344,age
2021,45,059,3,all,2534.626074520134,NA
2021,45,059,3,white,1963.4412042526844,race-ethnicity
2021,45,059,3,black,5393.401015228426,race-ethnicity
2021,45,059,3,asian_other,0,race-ethnicity
2021,45,059,3,hispanic,2055.800293685756,race-ethnicity
2021,45,059,3,male,3489.772278248894,sex
2021,45,059,3,female,980.2937403841014,sex
2021,45,059,3,1014,2102.1316476383668,age
2021,45,059,3,1517,3254.295415206455,age
2021,45,061,3,all,59.52380952380953,NA
2021,45,061,3,white,0,race-ethnicity
2021,45,061,3,black,84.03361344537815,race-ethnicity
2021,45,061,3,asian_other,0,race-ethnicity
2021,45,061,NA,hispanic,NA,race-ethnicity
2021,45,061,3,male,0,sex
2021,45,061,3,female,0,sex
2021,45,061,3,1014,92.85051067780873,age
2021,45,061,3,1517,0,age
2021,45,063,2,all,821.2655481457616,NA
2021,45,063,2,white,624.5740841954301,race-ethnicity
2021,45,063,2,black,2091.8924178995135,race-ethnicity
2021,45,063,2,asian_other,83.26291417347798,race-ethnicity
2021,45,063,2,hispanic,535.5184247193778,race-ethnicity
2021,45,063,2,male,1118.4671969562914,sex
2021,45,063,2,female,378.0803239603177,sex
2021,45,063,2,1014,338.64588469995715,age
2021,45,063,2,1517,1636.1389597727948,age
2021,45,065,1,all,152.20700152207002,NA
2021,45,065,1,white,0,race-ethnicity
2021,45,065,1,black,342.4657534246575,race-ethnicity
2021,45,065,1,asian_other,0,race-ethnicity
2021,45,065,NA,hispanic,NA,race-ethnicity
2021,45,065,1,male,304.8780487804878,sex
2021,45,065,1,female,0,sex
2021,45,065,1,1014,0,age
2021,45,065,1,1517,476.19047619047626,age
2021,45,067,3,all,611.1289803795432,NA
2021,45,067,3,white,225.7336343115124,race-ethnicity
2021,45,067,3,black,887.7284595300262,race-ethnicity
2021,45,067,3,asian_other,0,race-ethnicity
2021,45,067,3,hispanic,0,race-ethnicity
2021,45,067,3,male,876.5522279035793,sex
2021,45,067,3,female,402.2988505747126,sex
2021,45,067,3,1014,458.7155963302753,age
2021,45,067,3,1517,871.8395815170009,age
2021,45,069,1,all,1598.721023181455,NA
2021,45,069,1,white,473.37278106508876,race-ethnicity
2021,45,069,1,black,2804.4871794871797,race-ethnicity
2021,45,069,1,asian_other,244.49877750611248,race-ethnicity
2021,45,069,1,hispanic,0,race-ethnicity
2021,45,069,1,male,2688.1720430107525,sex
2021,45,069,1,female,250,sex
2021,45,069,1,1014,1368.0781758957655,age
2021,45,069,1,1517,1964.839710444674,age
2021,45,071,3,all,1684.3741902047161,NA
2021,45,071,3,white,1187.756966651439,race-ethnicity
2021,45,071,3,black,3204.601479046836,race-ethnicity
2021,45,071,3,asian_other,0,race-ethnicity
2021,45,071,3,hispanic,757.5757575757576,race-ethnicity
2021,45,071,3,male,2411.4173228346453,sex
2021,45,071,3,female,821.0180623973728,sex
2021,45,071,3,1014,733.4963325183375,age
2021,45,071,3,1517,3345.195729537367,age
2021,45,073,2,all,999.6001599360256,NA
2021,45,073,2,white,895.3739015088709,race-ethnicity
2021,45,073,2,black,5291.005291005291,race-ethnicity
2021,45,073,2,asian_other,0,race-ethnicity
2021,45,073,2,hispanic,678.42605156038,race-ethnicity
2021,45,073,2,male,1332.6365299189965,sex
2021,45,073,2,female,516.8661588683352,sex
2021,45,073,2,1014,469.88466467321655,age
2021,45,073,2,1517,1878.7663948954273,age
2021,45,075,3,all,283.7684449489217,NA
2021,45,075,3,white,0,race-ethnicity
2021,45,075,3,black,460.744563214154,race-ethnicity
2021,45,075,3,asian_other,0,race-ethnicity
2021,45,075,3,hispanic,0,race-ethnicity
2021,45,075,3,male,402.11640211640207,sex
2021,45,075,3,female,122.39902080783352,sex
2021,45,075,3,1014,107.43061772605193,age
2021,45,075,3,1517,589.1472868217054,age
2021,45,077,2,all,742.7991555496341,NA
2021,45,077,2,white,734.6068626590492,race-ethnicity
2021,45,077,2,black,1773.5406161453534,race-ethnicity
2021,45,077,2,asian_other,0,race-ethnicity
2021,45,077,2,hispanic,516.3122123748055,race-ethnicity
2021,45,077,2,male,1039.5407123711386,sex
2021,45,077,2,female,331.9620809523609,sex
2021,45,077,2,1014,489.7484085904534,age
2021,45,077,2,1517,1183.766977538114,age
2021,45,079,2,all,974.0757524407821,NA
2021,45,079,2,white,420.3316680732524,race-ethnicity
2021,45,079,2,black,1516.5661077430404,race-ethnicity
2021,45,079,2,asian_other,10.588981746557316,race-ethnicity
2021,45,079,2,hispanic,635.0648397644435,race-ethnicity
2021,45,079,2,male,1412.9859817565862,sex
2021,45,079,2,female,468.6433301291736,sex
2021,45,079,2,1014,470.5606937369226,age
2021,45,079,2,1517,1815.727930056851,age
2021,45,081,3,all,475.9008002551663,NA
2021,45,081,3,white,424.04470800736385,race-ethnicity
2021,45,081,3,black,747.0563652438007,race-ethnicity
2021,45,081,3,asian_other,0,race-ethnicity
2021,45,081,3,hispanic,303.951367781155,race-ethnicity
2021,45,081,3,male,646.8112599754481,sex
2021,45,081,3,female,275.42178247284807,sex
2021,45,081,3,1014,210.35796198124123,age
2021,45,081,3,1517,851.9355425857723,age
2021,45,083,2,all,515.1079777845908,NA
2021,45,083,2,white,238.8477847561559,race-ethnicity
2021,45,083,2,black,1586.7576272463036,race-ethnicity
2021,45,083,2,asian_other,80.93889113719142,race-ethnicity
2021,45,083,2,hispanic,439.42839411409676,race-ethnicity
2021,45,083,2,male,664.19696743445,sex
2021,45,083,2,female,286.15632698819326,sex
2021,45,083,2,1014,291.97072831427806,age
2021,45,083,2,1517,904.0184391543431,age
2021,45,085,2,all,987.3549281136325,NA
2021,45,085,2,white,324.8862897985705,race-ethnicity
2021,45,085,2,black,1724.4382511757535,race-ethnicity
2021,45,085,2,asian_other,0,race-ethnicity
2021,45,085,2,hispanic,0,race-ethnicity
2021,45,085,2,male,1169.0952219586582,sex
2021,45,085,2,female,708.7172218284904,sex
2021,45,085,2,1014,279.3686269031988,age
2021,45,085,2,1517,2142.694324139503,age
2021,45,087,3,all,1869.8578908002992,NA
2021,45,087,3,white,1100.9174311926606,race-ethnicity
2021,45,087,3,black,3970.2233250620347,race-ethnicity
2021,45,087,3,asian_other,0,race-ethnicity
2021,45,087,3,hispanic,0,race-ethnicity
2021,45,087,3,male,2199.4134897360705,sex
2021,45,087,3,female,610.6870229007634,sex
2021,45,087,3,1014,889.453621346887,age
2021,45,087,3,1517,3272.727272727273,age
2021,45,089,3,all,491.80327868852464,NA
2021,45,089,3,white,0,race-ethnicity
2021,45,089,3,black,730.9941520467836,race-ethnicity
2021,45,089,3,asian_other,0,race-ethnicity
2021,45,089,3,hispanic,0,race-ethnicity
2021,45,089,3,male,927.9086366880799,sex
2021,45,089,3,female,121.28562765312311,sex
2021,45,089,3,1014,389.7550111358575,age
2021,45,089,3,1517,637.9585326953749,age
2021,45,091,2,all,1916.3156060942001,NA
2021,45,091,2,white,1398.9712033075334,race-ethnicity
2021,45,091,2,black,4421.269095182139,race-ethnicity
2021,45,091,2,asian_other,151.4386673397274,race-ethnicity
2021,45,091,2,hispanic,1461.5384615384614,race-ethnicity
2021,45,091,2,male,2829.896588024026,sex
2021,45,091,2,female,693.814031902477,sex
2021,45,091,2,1014,1168.5302709781404,age
2021,45,091,2,1517,3183.4087223692068,age
2021,46,003,1,all,0,NA
2021,46,003,1,white,0,race-ethnicity
2021,46,003,NA,black,NA,race-ethnicity
2021,46,003,NA,asian_other,NA,race-ethnicity
2021,46,003,NA,hispanic,NA,race-ethnicity
2021,46,003,1,male,0,sex
2021,46,003,1,female,0,sex
2021,46,003,1,1014,0,age
2021,46,003,1,1517,0,age
2021,46,005,3,all,2771.966527196653,NA
2021,46,005,3,white,2684.5637583892617,race-ethnicity
2021,46,005,3,black,1515.1515151515152,race-ethnicity
2021,46,005,3,asian_other,1584.1584158415842,race-ethnicity
2021,46,005,3,hispanic,0,race-ethnicity
2021,46,005,3,male,3039.2156862745096,sex
2021,46,005,3,female,112.10762331838565,sex
2021,46,005,3,1014,1378.7510137875101,age
2021,46,005,3,1517,5301.9145802650955,age
2021,46,007,1,all,2377.41456166419,NA
2021,46,007,1,white,0,race-ethnicity
2021,46,007,NA,black,NA,race-ethnicity
2021,46,007,1,asian_other,2615.69416498994,race-ethnicity
2021,46,007,1,hispanic,0,race-ethnicity
2021,46,007,1,male,3139.013452914798,sex
2021,46,007,1,female,1333.3333333333335,sex
2021,46,007,1,1014,2331.60621761658,age
2021,46,007,1,1517,2439.0243902439024,age
2021,46,009,3,all,0,NA
2021,46,009,3,white,0,race-ethnicity
2021,46,009,NA,black,NA,race-ethnicity
2021,46,009,3,asian_other,0,race-ethnicity
2021,46,009,NA,hispanic,NA,race-ethnicity
2021,46,009,3,male,0,sex
2021,46,009,3,female,0,sex
2021,46,009,3,1014,0,age
2021,46,009,3,1517,0,age
2021,46,011,3,all,1217.329036877909,NA
2021,46,011,3,white,982.4861170439982,race-ethnicity
2021,46,011,3,black,3389.830508474576,race-ethnicity
2021,46,011,3,asian_other,254.4529262086514,race-ethnicity
2021,46,011,3,hispanic,0,race-ethnicity
2021,46,011,3,male,1490.41873669269,sex
2021,46,011,3,female,289.01734104046244,sex
2021,46,011,3,1014,121.58054711246201,age
2021,46,011,3,1517,2787.456445993031,age
2021,46,013,1,all,3324.3043585323812,NA
2021,46,013,1,white,2916.416115453999,race-ethnicity
2021,46,013,1,black,27659.574468085106,race-ethnicity
2021,46,013,1,asian_other,3633.720930232558,race-ethnicity
2021,46,013,1,hispanic,0,race-ethnicity
2021,46,013,1,male,4554.263565891472,sex
2021,46,013,1,female,300.45067601402104,sex
2021,46,013,1,1014,2122.0159151193634,age
2021,46,013,1,1517,5555.555555555556,age
2021,46,015,3,all,0,NA
2021,46,015,3,white,0,race-ethnicity
2021,46,015,NA,black,NA,race-ethnicity
2021,46,015,3,asian_other,0,race-ethnicity
2021,46,015,3,hispanic,0,race-ethnicity
2021,46,015,3,male,0,sex
2021,46,015,3,female,0,sex
2021,46,015,3,1014,0,age
2021,46,015,3,1517,0,age
2021,46,017,3,all,1823.70820668693,NA
2021,46,017,3,white,0,race-ethnicity
2021,46,017,NA,black,NA,race-ethnicity
2021,46,017,3,asian_other,2054.794520547945,race-ethnicity
2021,46,017,3,hispanic,0,race-ethnicity
2021,46,017,3,male,3174.6031746031745,sex
2021,46,017,3,female,0,sex
2021,46,017,3,1014,546.448087431694,age
2021,46,017,3,1517,3424.6575342465753,age
2021,46,019,3,all,588.2352941176471,NA
2021,46,019,3,white,325.3796095444685,race-ethnicity
2021,46,019,3,black,0,race-ethnicity
2021,46,019,3,asian_other,0,race-ethnicity
2021,46,019,3,hispanic,0,race-ethnicity
2021,46,019,3,male,843.8818565400843,sex
2021,46,019,3,female,366.3003663003663,sex
2021,46,019,3,1014,701.7543859649123,age
2021,46,019,3,1517,444.44444444444446,age
2021,46,021,NA,all,NA,NA
2021,46,021,NA,white,NA,race-ethnicity
2021,46,021,NA,black,NA,race-ethnicity
2021,46,021,NA,asian_other,NA,race-ethnicity
2021,46,021,NA,hispanic,NA,race-ethnicity
2021,46,021,NA,male,NA,sex
2021,46,021,NA,female,NA,sex
2021,46,021,NA,1014,NA,age
2021,46,021,NA,1517,NA,age
2021,46,023,3,all,773.1958762886599,NA
2021,46,023,3,white,399.2015968063872,race-ethnicity
2021,46,023,NA,black,NA,race-ethnicity
2021,46,023,3,asian_other,1065.44901065449,race-ethnicity
2021,46,023,3,hispanic,0,race-ethnicity
2021,46,023,3,male,1030.9278350515465,sex
2021,46,023,3,female,343.64261168384877,sex
2021,46,023,3,1014,554.7850208044383,age
2021,46,023,3,1517,1128.6681715575621,age
2021,46,025,3,all,0,NA
2021,46,025,3,white,0,race-ethnicity
2021,46,025,NA,black,NA,race-ethnicity
2021,46,025,3,asian_other,0,race-ethnicity
2021,46,025,3,hispanic,0,race-ethnicity
2021,46,025,3,male,0,sex
2021,46,025,3,female,0,sex
2021,46,025,3,1014,0,age
2021,46,025,3,1517,0,age
2021,46,027,3,all,1055.8069381598793,NA
2021,46,027,3,white,940.733772342427,race-ethnicity
2021,46,027,NA,black,NA,race-ethnicity
2021,46,027,3,asian_other,1162.7906976744187,race-ethnicity
2021,46,027,3,hispanic,0,race-ethnicity
2021,46,027,3,male,906.7357512953367,sex
2021,46,027,3,female,361.01083032490976,sex
2021,46,027,3,1014,449.9437570303713,age
2021,46,027,3,1517,2288.329519450801,age
2021,46,029,1,all,9297.971918876754,NA
2021,46,029,1,white,8016.877637130802,race-ethnicity
2021,46,029,NA,black,NA,race-ethnicity
2021,46,029,1,asian_other,16343.490304709141,race-ethnicity
2021,46,029,1,hispanic,0,race-ethnicity
2021,46,029,1,male,11186.650185414092,sex
2021,46,029,1,female,1701.3232514177694,sex
2021,46,029,1,1014,4500.494559841741,age
2021,46,029,1,1517,17497.886728655958,age
2021,46,031,3,all,0,NA
2021,46,031,3,white,0,race-ethnicity
2021,46,031,NA,black,NA,race-ethnicity
2021,46,031,3,asian_other,0,race-ethnicity
2021,46,031,NA,hispanic,NA,race-ethnicity
2021,46,031,3,male,0,sex
2021,46,031,3,female,0,sex
2021,46,031,3,1014,0,age
2021,46,031,3,1517,0,age
2021,46,033,3,all,1372.21269296741,NA
2021,46,033,3,white,1008.0645161290322,race-ethnicity
2021,46,033,3,black,0,race-ethnicity
2021,46,033,3,asian_other,0,race-ethnicity
2021,46,033,3,hispanic,0,race-ethnicity
2021,46,033,3,male,2236.4217252396165,sex
2021,46,033,3,female,370.3703703703704,sex
2021,46,033,3,1014,857.1428571428572,age
2021,46,033,3,1517,2145.922746781116,age
2021,46,035,1,all,10065.543071161048,NA
2021,46,035,1,white,5263.157894736842,race-ethnicity
2021,46,035,NA,black,NA,race-ethnicity
2021,46,035,1,asian_other,34117.64705882353,race-ethnicity
2021,46,035,1,hispanic,0,race-ethnicity
2021,46,035,1,male,11212.39744758432,sex
2021,46,035,1,female,4908.565928777671,sex
2021,46,035,1,1014,10077.519379844962,age
2021,46,035,1,1517,10047.281323877069,age
2021,46,037,3,all,899.5502248875562,NA
2021,46,037,3,white,0,race-ethnicity
2021,46,037,NA,black,NA,race-ethnicity
2021,46,037,3,asian_other,1485.148514851485,race-ethnicity
2021,46,037,3,hispanic,0,race-ethnicity
2021,46,037,3,male,1729.106628242075,sex
2021,46,037,3,female,0,sex
2021,46,037,3,1014,1554.4041450777202,age
2021,46,037,3,1517,0,age
2021,46,039,1,all,986.1932938856016,NA
2021,46,039,1,white,203.66598778004072,race-ethnicity
2021,46,039,NA,black,NA,race-ethnicity
2021,46,039,NA,asian_other,NA,race-ethnicity
2021,46,039,NA,hispanic,NA,race-ethnicity
2021,46,039,1,male,347.22222222222223,sex
2021,46,039,1,female,0,sex
2021,46,039,1,1014,0,age
2021,46,039,1,1517,2941.176470588235,age
2021,46,041,3,all,9733.333333333332,NA
2021,46,041,3,white,0,race-ethnicity
2021,46,041,NA,black,NA,race-ethnicity
2021,46,041,3,asian_other,11043.872919818457,race-ethnicity
2021,46,041,NA,hispanic,NA,race-ethnicity
2021,46,041,3,male,9016.393442622952,sex
2021,46,041,3,female,1562.5,sex
2021,46,041,3,1014,1898.73417721519,age
2021,46,041,3,1517,23188.405797101448,age
2021,46,043,NA,all,NA,NA
2021,46,043,NA,white,NA,race-ethnicity
2021,46,043,NA,black,NA,race-ethnicity
2021,46,043,NA,asian_other,NA,race-ethnicity
2021,46,043,NA,hispanic,NA,race-ethnicity
2021,46,043,NA,male,NA,sex
2021,46,043,NA,female,NA,sex
2021,46,043,NA,1014,NA,age
2021,46,043,NA,1517,NA,age
2021,46,045,1,all,0,NA
2021,46,045,1,white,0,race-ethnicity
2021,46,045,NA,black,NA,race-ethnicity
2021,46,045,1,asian_other,0,race-ethnicity
2021,46,045,NA,hispanic,NA,race-ethnicity
2021,46,045,1,male,0,sex
2021,46,045,1,female,0,sex
2021,46,045,1,1014,0,age
2021,46,045,1,1517,0,age
2021,46,047,3,all,5000,NA
2021,46,047,3,white,4145.077720207254,race-ethnicity
2021,46,047,NA,black,NA,race-ethnicity
2021,46,047,3,asian_other,5319.148936170212,race-ethnicity
2021,46,047,NA,hispanic,NA,race-ethnicity
2021,46,047,3,male,6521.739130434782,sex
2021,46,047,3,female,980.3921568627451,sex
2021,46,047,3,1014,684.931506849315,age
2021,46,047,3,1517,11702.127659574468,age
2021,46,049,1,all,0,NA
2021,46,049,1,white,0,race-ethnicity
2021,46,049,NA,black,NA,race-ethnicity
2021,46,049,NA,asian_other,NA,race-ethnicity
2021,46,049,NA,hispanic,NA,race-ethnicity
2021,46,049,1,male,0,sex
2021,46,049,1,female,0,sex
2021,46,049,1,1014,0,age
2021,46,049,1,1517,0,age
2021,46,051,NA,all,NA,NA
2021,46,051,NA,white,NA,race-ethnicity
2021,46,051,NA,black,NA,race-ethnicity
2021,46,051,NA,asian_other,NA,race-ethnicity
2021,46,051,NA,hispanic,NA,race-ethnicity
2021,46,051,NA,male,NA,sex
2021,46,051,NA,female,NA,sex
2021,46,051,NA,1014,NA,age
2021,46,051,NA,1517,NA,age
2021,46,053,3,all,1363.6363636363635,NA
2021,46,053,3,white,293.2551319648094,race-ethnicity
2021,46,053,NA,black,NA,race-ethnicity
2021,46,053,3,asian_other,3614.457831325301,race-ethnicity
2021,46,053,NA,hispanic,NA,race-ethnicity
2021,46,053,3,male,757.5757575757576,sex
