year,state,place,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2022,06,03526,age,Age 10 to 14,147.6158645276292,1
2022,06,03526,age,Age 15 to 17,618.0175897314,1
2022,06,03526,all,All,321.39658230738155,1
2022,06,03526,gender,Female,114.67478946425372,1
2022,06,03526,gender,Male,520.0799063167321,1
2022,06,03526,race-ethnicity,Black,1616.0490387294512,1
2022,06,03526,race-ethnicity,Hispanic,289.2573817911046,1
2022,06,03526,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,03526,race-ethnicity,"White, Non-Hispanic",417.02273115706714,1
2022,06,04982,age,Age 10 to 14,NA,NA
2022,06,04982,age,Age 15 to 17,NA,NA
2022,06,04982,all,All,NA,NA
2022,06,04982,gender,Female,NA,NA
2022,06,04982,gender,Male,NA,NA
2022,06,04982,race-ethnicity,Black,NA,NA
2022,06,04982,race-ethnicity,Hispanic,NA,NA
2022,06,04982,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,04982,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,06000,age,Age 10 to 14,0,3
2022,06,06000,age,Age 15 to 17,33.244680851063826,3
2022,06,06000,all,All,14.14227124876255,3
2022,06,06000,gender,Female,0,3
2022,06,06000,gender,Male,27.67017155506364,3
2022,06,06000,race-ethnicity,Black,124.37810945273631,3
2022,06,06000,race-ethnicity,Hispanic,0,3
2022,06,06000,race-ethnicity,Other Races and Ethnicities,0,3
2022,06,06000,race-ethnicity,"White, Non-Hispanic",0,3
2022,06,08786,age,Age 10 to 14,NA,NA
2022,06,08786,age,Age 15 to 17,NA,NA
2022,06,08786,all,All,NA,NA
2022,06,08786,gender,Female,NA,NA
2022,06,08786,gender,Male,NA,NA
2022,06,08786,race-ethnicity,Black,NA,NA
2022,06,08786,race-ethnicity,Hispanic,NA,NA
2022,06,08786,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,08786,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,08954,age,Age 10 to 14,212.05159922247748,1
2022,06,08954,age,Age 15 to 17,1665.095821551995,1
2022,06,08954,all,All,735.127799140466,1
2022,06,08954,gender,Female,322.50633494586504,1
2022,06,08954,gender,Male,1133.0815374361252,1
2022,06,08954,race-ethnicity,Black,3333.3333333333335,1
2022,06,08954,race-ethnicity,Hispanic,1415.4552410099463,1
2022,06,08954,race-ethnicity,Other Races and Ethnicities,31.162355874104083,1
2022,06,08954,race-ethnicity,"White, Non-Hispanic",1019.8405340255887,1
2022,06,11194,age,Age 10 to 14,563.4736493205171,1
2022,06,11194,age,Age 15 to 17,1781.5784785319793,1
2022,06,11194,all,All,1029.7326786688488,1
2022,06,11194,gender,Female,739.4519356241844,1
2022,06,11194,gender,Male,1287.4983906270118,1
2022,06,11194,race-ethnicity,Black,10476.190476190477,1
2022,06,11194,race-ethnicity,Hispanic,0,1
2022,06,11194,race-ethnicity,Other Races and Ethnicities,36.094567767550984,1
2022,06,11194,race-ethnicity,"White, Non-Hispanic",1497.0059880239521,1
2022,06,11530,age,Age 10 to 14,0,3
2022,06,11530,age,Age 15 to 17,0,3
2022,06,11530,all,All,0,3
2022,06,11530,gender,Female,0,3
2022,06,11530,gender,Male,0,3
2022,06,11530,race-ethnicity,Black,0,3
2022,06,11530,race-ethnicity,Hispanic,0,3
2022,06,11530,race-ethnicity,Other Races and Ethnicities,0,3
2022,06,11530,race-ethnicity,"White, Non-Hispanic",0,3
2022,06,13014,age,Age 10 to 14,0,3
2022,06,13014,age,Age 15 to 17,0,3
2022,06,13014,all,All,0,3
2022,06,13014,gender,Female,0,3
2022,06,13014,gender,Male,0,3
2022,06,13014,race-ethnicity,Black,0,3
2022,06,13014,race-ethnicity,Hispanic,0,3
2022,06,13014,race-ethnicity,Other Races and Ethnicities,0,3
2022,06,13014,race-ethnicity,"White, Non-Hispanic",0,3
2022,06,13210,age,Age 10 to 14,821.6529724504592,1
2022,06,13210,age,Age 15 to 17,1456.3106796116506,1
2022,06,13210,all,All,1050.5716345658666,1
2022,06,13210,gender,Female,526.200394650296,1
2022,06,13210,gender,Male,1515.1515151515152,1
2022,06,13210,race-ethnicity,Black,2602.7397260273974,1
2022,06,13210,race-ethnicity,Hispanic,903.7656903765691,1
2022,06,13210,race-ethnicity,Other Races and Ethnicities,71.07320540156361,1
2022,06,13210,race-ethnicity,"White, Non-Hispanic",2327.663384064458,1
2022,06,13392,age,Age 10 to 14,584.3434587337615,1
2022,06,13392,age,Age 15 to 17,1854.482323232323,1
2022,06,13392,all,All,1066.538841786752,1
2022,06,13392,gender,Female,712.4389543234703,1
2022,06,13392,gender,Male,1452.3600851383499,1
2022,06,13392,race-ethnicity,Black,3683.113273106324,1
2022,06,13392,race-ethnicity,Hispanic,0,1
2022,06,13392,race-ethnicity,Other Races and Ethnicities,78.63283707276157,1
2022,06,13392,race-ethnicity,"White, Non-Hispanic",2114.4278606965177,1
2022,06,13588,age,Age 10 to 14,160.37063435495367,1
2022,06,13588,age,Age 15 to 17,1012.4873439082012,1
2022,06,13588,all,All,454.81049562682216,1
2022,06,13588,gender,Female,310.856049736968,1
2022,06,13588,gender,Male,591.8506715228773,1
2022,06,13588,race-ethnicity,Black,10948.905109489051,1
2022,06,13588,race-ethnicity,Hispanic,266.84456304202797,1
2022,06,13588,race-ethnicity,Other Races and Ethnicities,70.2000702000702,1
2022,06,13588,race-ethnicity,"White, Non-Hispanic",375.73805689747724,1
2022,06,14218,age,Age 10 to 14,354.93265380415,1
2022,06,14218,age,Age 15 to 17,1370.3382480485689,1
2022,06,14218,all,All,704.3514594401003,1
2022,06,14218,gender,Female,365.3190452995616,1
2022,06,14218,gender,Male,1030.324317995551,1
2022,06,14218,race-ethnicity,Black,4888.88888888889,1
2022,06,14218,race-ethnicity,Hispanic,0,1
2022,06,14218,race-ethnicity,Other Races and Ethnicities,27.99552071668533,1
2022,06,14218,race-ethnicity,"White, Non-Hispanic",993.5582487171089,1
2022,06,15044,age,Age 10 to 14,NA,NA
2022,06,15044,age,Age 15 to 17,NA,NA
2022,06,15044,all,All,NA,NA
2022,06,15044,gender,Female,NA,NA
2022,06,15044,gender,Male,NA,NA
2022,06,15044,race-ethnicity,Black,NA,NA
2022,06,15044,race-ethnicity,Hispanic,NA,NA
2022,06,15044,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,15044,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,16000,age,Age 10 to 14,31.04144032283098,1
2022,06,16000,age,Age 15 to 17,1029.336078229542,1
2022,06,16000,all,All,406.62213186174847,1
2022,06,16000,gender,Female,40.72490327835472,1
2022,06,16000,gender,Male,738.2798080472498,1
2022,06,16000,race-ethnicity,Black,7333.333333333333,1
2022,06,16000,race-ethnicity,Hispanic,422.8329809725159,1
2022,06,16000,race-ethnicity,Other Races and Ethnicities,15.220700152207003,1
2022,06,16000,race-ethnicity,"White, Non-Hispanic",803.5466888334718,1
2022,06,16350,age,Age 10 to 14,234.36237271698724,1
2022,06,16350,age,Age 15 to 17,441.13592500689276,1
2022,06,16350,all,All,310.7805176278785,1
2022,06,16350,gender,Female,107.4229240519927,1
2022,06,16350,gender,Male,494.23393739703454,1
2022,06,16350,race-ethnicity,Black,460.8294930875576,1
2022,06,16350,race-ethnicity,Hispanic,0,1
2022,06,16350,race-ethnicity,Other Races and Ethnicities,9.863878477017163,1
2022,06,16350,race-ethnicity,"White, Non-Hispanic",642.4747174301011,1
2022,06,16532,age,Age 10 to 14,NA,NA
2022,06,16532,age,Age 15 to 17,NA,NA
2022,06,16532,all,All,NA,NA
2022,06,16532,gender,Female,NA,NA
2022,06,16532,gender,Male,NA,NA
2022,06,16532,race-ethnicity,Black,NA,NA
2022,06,16532,race-ethnicity,Hispanic,NA,NA
2022,06,16532,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,16532,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,17918,age,Age 10 to 14,597.9073243647235,1
2022,06,17918,age,Age 15 to 17,2254.6419098143233,1
2022,06,17918,all,All,1308.6770981507823,1
2022,06,17918,gender,Female,607.90273556231,1
2022,06,17918,gender,Male,2206.3595068137574,1
2022,06,17918,race-ethnicity,Black,13809.523809523811,1
2022,06,17918,race-ethnicity,Hispanic,1759.8343685300208,1
2022,06,17918,race-ethnicity,Other Races and Ethnicities,292.44796146568035,1
2022,06,17918,race-ethnicity,"White, Non-Hispanic",3773.584905660377,1
2022,06,19766,age,Age 10 to 14,NA,NA
2022,06,19766,age,Age 15 to 17,NA,NA
2022,06,19766,all,All,NA,NA
2022,06,19766,gender,Female,NA,NA
2022,06,19766,gender,Male,NA,NA
2022,06,19766,race-ethnicity,Black,NA,NA
2022,06,19766,race-ethnicity,Hispanic,NA,NA
2022,06,19766,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,19766,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,21712,age,Age 10 to 14,480.0640085344712,1
2022,06,21712,age,Age 15 to 17,1560.021152829191,1
2022,06,21712,all,All,842.1239251839377,1
2022,06,21712,gender,Female,582.5242718446602,1
2022,06,21712,gender,Male,1103.988603988604,1
2022,06,21712,race-ethnicity,Black,3374.7779751332146,1
2022,06,21712,race-ethnicity,Hispanic,0,1
2022,06,21712,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,21712,race-ethnicity,"White, Non-Hispanic",834.431269213878,1
2022,06,22020,age,Age 10 to 14,112.66485519252436,1
2022,06,22020,age,Age 15 to 17,391.5171288743882,1
2022,06,22020,all,All,218.25070004941526,1
2022,06,22020,gender,Female,33.755274261603375,1
2022,06,22020,gender,Male,394.0807463406788,1
2022,06,22020,race-ethnicity,Black,861.7459722742601,1
2022,06,22020,race-ethnicity,Hispanic,206.43385515224497,1
2022,06,22020,race-ethnicity,Other Races and Ethnicities,35.55934855273451,1
2022,06,22020,race-ethnicity,"White, Non-Hispanic",304.47445062218696,1
2022,06,22230,age,Age 10 to 14,111.23470522803115,1
2022,06,22230,age,Age 15 to 17,764.3590303559729,1
2022,06,22230,all,All,365.30456205929823,1
2022,06,22230,gender,Female,85.1063829787234,1
2022,06,22230,gender,Male,644.504748982361,1
2022,06,22230,race-ethnicity,Black,641.025641025641,1
2022,06,22230,race-ethnicity,Hispanic,0,1
2022,06,22230,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,22230,race-ethnicity,"White, Non-Hispanic",1470.5882352941176,1
2022,06,22804,age,Age 10 to 14,1103.3202722210765,1
2022,06,22804,age,Age 15 to 17,2528.0398789389355,1
2022,06,22804,all,All,1625.8570029382959,1
2022,06,22804,gender,Female,1054.530317746635,1
2022,06,22804,gender,Male,2133.695115934879,1
2022,06,22804,race-ethnicity,Black,5454.545454545454,1
2022,06,22804,race-ethnicity,Hispanic,0,1
2022,06,22804,race-ethnicity,Other Races and Ethnicities,25.559105431309906,1
2022,06,22804,race-ethnicity,"White, Non-Hispanic",3180.887372013652,1
2022,06,23182,age,Age 10 to 14,186.4801864801865,1
2022,06,23182,age,Age 15 to 17,347.43511138360924,1
2022,06,23182,all,All,244.9343130705856,1
2022,06,23182,gender,Female,241.8895845190666,1
2022,06,23182,gender,Male,248.25446082234288,1
2022,06,23182,race-ethnicity,Black,1102.9411764705883,1
2022,06,23182,race-ethnicity,Hispanic,73.71913011426466,1
2022,06,23182,race-ethnicity,Other Races and Ethnicities,68.83259911894274,1
2022,06,23182,race-ethnicity,"White, Non-Hispanic",152.9386060738475,1
2022,06,24638,age,Age 10 to 14,0,1
2022,06,24638,age,Age 15 to 17,683.9131727624145,1
2022,06,24638,all,All,244.5247714224963,1
2022,06,24638,gender,Female,165.76875259013676,1
2022,06,24638,gender,Male,327.51091703056767,1
2022,06,24638,race-ethnicity,Black,1558.4415584415585,1
2022,06,24638,race-ethnicity,Hispanic,0,1
2022,06,24638,race-ethnicity,Other Races and Ethnicities,26.74511901577962,1
2022,06,24638,race-ethnicity,"White, Non-Hispanic",283.9833396440742,1
2022,06,24680,age,Age 10 to 14,406.70789459022785,1
2022,06,24680,age,Age 15 to 17,1412.8332352199143,1
2022,06,24680,all,All,807.6407506702413,1
2022,06,24680,gender,Female,224.68754388428593,1
2022,06,24680,gender,Male,1339.9153737658673,1
2022,06,24680,race-ethnicity,Black,2796.420581655481,1
2022,06,24680,race-ethnicity,Hispanic,784.4185942862237,1
2022,06,24680,race-ethnicity,Other Races and Ethnicities,9.818842358485934,1
2022,06,24680,race-ethnicity,"White, Non-Hispanic",2420.929324482624,1
2022,06,26000,age,Age 10 to 14,13.11561413863204,1
2022,06,26000,age,Age 15 to 17,158.01628783274583,1
2022,06,26000,all,All,63.89504174476061,1
2022,06,26000,gender,Female,8.890469416785207,1
2022,06,26000,gender,Male,114.4913313706248,1
2022,06,26000,race-ethnicity,Black,653.5947712418301,1
2022,06,26000,race-ethnicity,Hispanic,93.69144284821986,1
2022,06,26000,race-ethnicity,Other Races and Ethnicities,25.639710784062352,1
2022,06,26000,race-ethnicity,"White, Non-Hispanic",89.20606601248885,1
2022,06,27000,age,Age 10 to 14,445.49382991045576,2
2022,06,27000,age,Age 15 to 17,1807.6427651352512,2
2022,06,27000,all,All,910.7708553326294,2
2022,06,27000,gender,Female,472.25861491118485,2
2022,06,27000,gender,Male,1317.7615021349998,2
2022,06,27000,race-ethnicity,Black,3714.3541816439015,2
2022,06,27000,race-ethnicity,Hispanic,0,2
2022,06,27000,race-ethnicity,Other Races and Ethnicities,52.26298735235706,2
2022,06,27000,race-ethnicity,"White, Non-Hispanic",1693.6642970904713,2
2022,06,28000,age,Age 10 to 14,0,3
2022,06,28000,age,Age 15 to 17,103.8637307852098,3
2022,06,28000,all,All,32.579657262005604,3
2022,06,28000,gender,Female,0,3
2022,06,28000,gender,Male,62.66449429753102,3
2022,06,28000,race-ethnicity,Black,0,3
2022,06,28000,race-ethnicity,Hispanic,24.922118380062305,3
2022,06,28000,race-ethnicity,Other Races and Ethnicities,34.14911781445646,3
2022,06,28000,race-ethnicity,"White, Non-Hispanic",31.650577623041624,3
2022,06,29000,age,Age 10 to 14,154.2509754105798,1
2022,06,29000,age,Age 15 to 17,513.166779203241,1
2022,06,29000,all,All,298.49126234668404,1
2022,06,29000,gender,Female,90.82652134423252,1
2022,06,29000,gender,Male,488.6670825535454,1
2022,06,29000,race-ethnicity,Black,2105.2631578947367,1
2022,06,29000,race-ethnicity,Hispanic,0,1
2022,06,29000,race-ethnicity,Other Races and Ethnicities,7.964319847085059,1
2022,06,29000,race-ethnicity,"White, Non-Hispanic",859.4449418084155,1
2022,06,30000,age,Age 10 to 14,138.79250520471894,1
2022,06,30000,age,Age 15 to 17,549.0196078431372,1
2022,06,30000,all,All,297.65520592880574,1
2022,06,30000,gender,Female,200.73208170976503,1
2022,06,30000,gender,Male,400.35030651820347,1
2022,06,30000,race-ethnicity,Black,2970.29702970297,1
2022,06,30000,race-ethnicity,Hispanic,426.33822832780675,1
2022,06,30000,race-ethnicity,Other Races and Ethnicities,33.15100281783524,1
2022,06,30000,race-ethnicity,"White, Non-Hispanic",329.2021688613478,1
2022,06,32548,age,Age 10 to 14,125.35255405828893,1
2022,06,32548,age,Age 15 to 17,560.6952621250351,1
2022,06,32548,all,All,281.4353201326766,1
2022,06,32548,gender,Female,142.1608448415922,1
2022,06,32548,gender,Male,417.910447761194,1
2022,06,32548,race-ethnicity,Black,709.8491570541261,1
2022,06,32548,race-ethnicity,Hispanic,92.36453201970443,1
2022,06,32548,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,32548,race-ethnicity,"White, Non-Hispanic",463.8577502899111,1
2022,06,33000,age,Age 10 to 14,10.696331158412665,1
2022,06,33000,age,Age 15 to 17,70.26172492534693,1
2022,06,33000,all,All,33.24026060364313,1
2022,06,33000,gender,Female,0,1
2022,06,33000,gender,Male,61.576354679802954,1
2022,06,33000,race-ethnicity,Black,175.43859649122808,1
2022,06,33000,race-ethnicity,Hispanic,33.99818676337262,1
2022,06,33000,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,33000,race-ethnicity,"White, Non-Hispanic",117.096018735363,1
2022,06,33182,age,Age 10 to 14,67.02412868632707,1
2022,06,33182,age,Age 15 to 17,430.2708175145533,1
2022,06,33182,all,All,211.71489061397318,1
2022,06,33182,gender,Female,22.197558268590456,1
2022,06,33182,gender,Male,369.4126339120798,1
2022,06,33182,race-ethnicity,Black,441.306266548985,1
2022,06,33182,race-ethnicity,Hispanic,149.72550324405256,1
2022,06,33182,race-ethnicity,Other Races and Ethnicities,0,1
2022,06,33182,race-ethnicity,"White, Non-Hispanic",256.4102564102564,1
2022,06,36000,age,Age 10 to 14,NA,NA
2022,06,36000,age,Age 15 to 17,NA,NA
2022,06,36000,all,All,NA,NA
2022,06,36000,gender,Female,NA,NA
2022,06,36000,gender,Male,NA,NA
2022,06,36000,race-ethnicity,Black,NA,NA
2022,06,36000,race-ethnicity,Hispanic,NA,NA
2022,06,36000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,36000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,36448,age,Age 10 to 14,NA,NA
2022,06,36448,age,Age 15 to 17,NA,NA
2022,06,36448,all,All,NA,NA
2022,06,36448,gender,Female,NA,NA
2022,06,36448,gender,Male,NA,NA
2022,06,36448,race-ethnicity,Black,NA,NA
2022,06,36448,race-ethnicity,Hispanic,NA,NA
2022,06,36448,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,36448,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,36546,age,Age 10 to 14,NA,NA
2022,06,36546,age,Age 15 to 17,NA,NA
2022,06,36546,all,All,NA,NA
2022,06,36546,gender,Female,NA,NA
2022,06,36546,gender,Male,NA,NA
2022,06,36546,race-ethnicity,Black,NA,NA
2022,06,36546,race-ethnicity,Hispanic,NA,NA
2022,06,36546,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,36546,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,36770,age,Age 10 to 14,33.43736067766385,2
2022,06,36770,age,Age 15 to 17,145.00634402755122,2
2022,06,36770,all,All,75.91966319276692,2
2022,06,36770,gender,Female,39.66155473294553,2
2022,06,36770,gender,Male,115.52346570397113,2
2022,06,36770,race-ethnicity,Black,841.7508417508417,2
2022,06,36770,race-ethnicity,Hispanic,0,2
2022,06,36770,race-ethnicity,Other Races and Ethnicities,5.2194790959862205,2
2022,06,36770,race-ethnicity,"White, Non-Hispanic",173.44173441734418,2
2022,06,39892,age,Age 10 to 14,NA,NA
2022,06,39892,age,Age 15 to 17,NA,NA
2022,06,39892,all,All,NA,NA
2022,06,39892,gender,Female,NA,NA
2022,06,39892,gender,Male,NA,NA
2022,06,39892,race-ethnicity,Black,NA,NA
2022,06,39892,race-ethnicity,Hispanic,NA,NA
2022,06,39892,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,39892,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,41992,age,Age 10 to 14,NA,NA
2022,06,41992,age,Age 15 to 17,NA,NA
2022,06,41992,all,All,NA,NA
2022,06,41992,gender,Female,NA,NA
2022,06,41992,gender,Male,NA,NA
2022,06,41992,race-ethnicity,Black,NA,NA
2022,06,41992,race-ethnicity,Hispanic,NA,NA
2022,06,41992,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,41992,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,43000,age,Age 10 to 14,34.65603881476348,2
2022,06,43000,age,Age 15 to 17,77.10100231303007,2
2022,06,43000,all,All,50.3106133519993,2
2022,06,43000,gender,Female,9.395405646638794,2
2022,06,43000,gender,Male,85.96340415080437,2
2022,06,43000,race-ethnicity,Black,71.27583749109053,2
2022,06,43000,race-ethnicity,Hispanic,44.99437570303712,2
2022,06,43000,race-ethnicity,Other Races and Ethnicities,8.890864636585908,2
2022,06,43000,race-ethnicity,"White, Non-Hispanic",79.50479868249191,2
2022,06,44000,age,Age 10 to 14,0,3
2022,06,44000,age,Age 15 to 17,4.5950251194706535,3
2022,06,44000,all,All,1.7054078482869177,3
2022,06,44000,gender,Female,0,3
2022,06,44000,gender,Male,3.310911107554947,3
2022,06,44000,race-ethnicity,Black,4.0154192097655,3
2022,06,44000,race-ethnicity,Hispanic,0,3
2022,06,44000,race-ethnicity,Other Races and Ethnicities,0,3
2022,06,44000,race-ethnicity,"White, Non-Hispanic",4.067851767481593,3
2022,06,45484,age,Age 10 to 14,NA,NA
2022,06,45484,age,Age 15 to 17,NA,NA
2022,06,45484,all,All,NA,NA
2022,06,45484,gender,Female,NA,NA
2022,06,45484,gender,Male,NA,NA
2022,06,45484,race-ethnicity,Black,NA,NA
2022,06,45484,race-ethnicity,Hispanic,NA,NA
2022,06,45484,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,06,45484,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,06,46898,age,Age 10 to 14,965.2509652509652,2
2022,06,46898,age,Age 15 to 17,4174.906613931004,2
2022,06,46898,all,All,2202.8297890366857,2
2022,06,46898,gender,Female,1866.6214152384186,2
