year,state,place,rate_juv_arrest_quality,subgroup,rate_juv_arrest,subgroup_type
2021,37,74440,1,all,2551.6795865633076,NA
2021,37,74440,1,white,1088.4622996239857,race-ethnicity
2021,37,74440,1,black,9164.149043303121,race-ethnicity
2021,37,74440,1,asian_other,0,race-ethnicity
2021,37,74440,1,hispanic,453.77197958026096,race-ethnicity
2021,37,74440,1,male,3343.1217528800544,sex
2021,37,74440,1,female,1666.3238016868959,sex
2021,37,74440,1,1014,655.1318662859062,age
2021,37,74440,1,1517,5937.031484257871,age
2021,37,75000,1,all,331.1140385231602,NA
2021,37,75000,1,white,197.25362263864656,race-ethnicity
2021,37,75000,1,black,721.0750573582432,race-ethnicity
2021,37,75000,1,asian_other,0,race-ethnicity
2021,37,75000,1,hispanic,296.62588060808304,race-ethnicity
2021,37,75000,1,male,538.3485981961826,sex
2021,37,75000,1,female,43.52872896111433,sex
2021,37,75000,1,1014,115.49344574695387,age
2021,37,75000,1,1517,677.8087279480037,age
2021,38,25700,1,all,15010.820381664373,NA
2021,38,25700,1,white,10525.634386328327,race-ethnicity
2021,38,25700,1,black,42950.28524857375,race-ethnicity
2021,38,25700,1,asian_other,12839.506172839507,race-ethnicity
2021,38,25700,1,hispanic,0,race-ethnicity
2021,38,25700,1,male,18648.64864864865,sex
2021,38,25700,1,female,9111.27707244212,sex
2021,38,25700,1,1014,12078.042737689688,age
2021,38,25700,1,1517,20118.662351672057,age
2021,39,01000,1,all,2562.9211541784257,NA
2021,39,01000,1,white,962.6492106276472,race-ethnicity
2021,39,01000,1,black,5743.788318812521,race-ethnicity
2021,39,01000,1,asian_other,266.74570243034975,race-ethnicity
2021,39,01000,1,hispanic,0,race-ethnicity
2021,39,01000,1,male,4066.119691119691,sex
2021,39,01000,1,female,760.3305785123968,sex
2021,39,01000,1,1014,1535.6205656526386,age
2021,39,01000,1,1517,4057.110545660164,age
2021,39,15000,1,all,4433.183316205394,NA
2021,39,15000,1,white,1512.5872646498835,race-ethnicity
2021,39,15000,1,black,7439.989088925258,race-ethnicity
2021,39,15000,1,asian_other,170.6900755913192,race-ethnicity
2021,39,15000,1,hispanic,1318.8073394495414,race-ethnicity
2021,39,15000,1,male,5681.4146722533915,sex
2021,39,15000,1,female,3098.033668128448,sex
2021,39,15000,1,1014,2624.91745542593,age
2021,39,15000,1,1517,7703.792176769185,age
2021,39,16000,1,all,455.0564805396434,NA
2021,39,16000,1,white,201.00502512562815,race-ethnicity
2021,39,16000,1,black,719.4963525532128,race-ethnicity
2021,39,16000,1,asian_other,13.52447930754666,race-ethnicity
2021,39,16000,1,hispanic,14.245014245014245,race-ethnicity
2021,39,16000,1,male,739.61279095062,sex
2021,39,16000,1,female,173.9588824459673,sex
2021,39,16000,1,1014,205.58131397078122,age
2021,39,16000,1,1517,848.5099337748344,age
2021,39,18000,1,all,1630.6960348079033,NA
2021,39,18000,1,white,548.12673171907,race-ethnicity
2021,39,18000,1,black,3395.548952239453,race-ethnicity
2021,39,18000,1,asian_other,115.23687580025609,race-ethnicity
2021,39,18000,1,hispanic,0,race-ethnicity
2021,39,18000,1,male,2548.926963917141,sex
2021,39,18000,1,female,527.8850383694217,sex
2021,39,18000,1,1014,879.1673880841078,age
2021,39,18000,1,1517,2970.8404802744426,age
2021,39,21000,1,all,29514.62164606572,NA
2021,39,21000,1,white,23248.882265275708,race-ethnicity
2021,39,21000,1,black,44826.4182895851,race-ethnicity
2021,39,21000,1,asian_other,150.37593984962407,race-ethnicity
2021,39,21000,1,hispanic,5070.842654735272,race-ethnicity
2021,39,21000,1,male,33388.70431893688,sex
2021,39,21000,1,female,5070.719229611796,sex
2021,39,21000,1,1014,17470.08944128238,age
2021,39,21000,1,1517,51770.76625885383,age
2021,39,61000,1,all,2147.568645497776,NA
2021,39,61000,1,white,1808.4903864458404,race-ethnicity
2021,39,61000,1,black,10000,race-ethnicity
2021,39,61000,1,asian_other,0,race-ethnicity
2021,39,61000,1,hispanic,0,race-ethnicity
2021,39,61000,1,male,2850.4260946223917,sex
2021,39,61000,1,female,994.865211810013,sex
2021,39,61000,1,1014,1771.4147051686484,age
2021,39,61000,1,1517,2793.994995829858,age
2021,39,77000,1,all,4199.694567667806,NA
2021,39,77000,1,white,1764.7504355070819,race-ethnicity
2021,39,77000,1,black,10069.025966911362,race-ethnicity
2021,39,77000,1,asian_other,0,race-ethnicity
2021,39,77000,1,hispanic,380.8487486398259,race-ethnicity
2021,39,77000,1,male,5713.036508052175,sex
2021,39,77000,1,female,2300.6023659191524,sex
2021,39,77000,1,1014,2365.420613761416,age
2021,39,77000,1,1517,7474.931631722881,age
2021,40,09050,1,all,833.2713339781266,NA
2021,40,09050,1,white,842.4299952539155,race-ethnicity
2021,40,09050,1,black,3600.4645760743324,race-ethnicity
2021,40,09050,1,asian_other,144.50867052023122,race-ethnicity
2021,40,09050,1,hispanic,770.0770077007701,race-ethnicity
2021,40,09050,1,male,1123.7733459955682,sex
2021,40,09050,1,female,463.2879404745192,sex
2021,40,09050,1,1014,273.77693131770025,age
2021,40,09050,1,1517,1765.873015873016,age
2021,40,23200,1,all,6277.113767153608,NA
2021,40,23200,1,white,5064.202568102724,race-ethnicity
2021,40,23200,1,black,32786.885245901634,race-ethnicity
2021,40,23200,1,asian_other,1309.4718463553033,race-ethnicity
2021,40,23200,1,hispanic,6230.847803881512,race-ethnicity
2021,40,23200,1,male,8397.346368715083,sex
2021,40,23200,1,female,1975.9295850547871,sex
2021,40,23200,1,1014,3788.8285276500906,age
2021,40,23200,1,1517,10617.103984450923,age
2021,40,41850,1,all,3540.4216935392938,NA
2021,40,41850,1,white,2907.385697538101,race-ethnicity
2021,40,41850,1,black,9489.48948948949,race-ethnicity
2021,40,41850,1,asian_other,1088.8057162300101,race-ethnicity
2021,40,41850,1,hispanic,931.5068493150684,race-ethnicity
2021,40,41850,1,male,4425.193163193631,sex
2021,40,41850,1,female,2044.3671161374511,sex
2021,40,41850,1,1014,2465.897166841553,age
2021,40,41850,1,1517,5490.320533164075,age
2021,40,52500,1,all,4884.713919726729,NA
2021,40,52500,1,white,3933.6433329144147,race-ethnicity
2021,40,52500,1,black,18401.937046004845,race-ethnicity
2021,40,52500,1,asian_other,922.4461906388793,race-ethnicity
2021,40,52500,1,hispanic,2449.2652204338697,race-ethnicity
2021,40,52500,1,male,6990.679094540613,sex
2021,40,52500,1,female,1560.8558400561208,sex
2021,40,52500,1,1014,2964.3731302692413,age
2021,40,52500,1,1517,8126.721763085399,age
2021,40,55000,1,all,3987.734115812152,NA
2021,40,55000,1,white,3089.8349587396847,race-ethnicity
2021,40,55000,1,black,13272.47191011236,race-ethnicity
2021,40,55000,1,asian_other,444.25933638761626,race-ethnicity
2021,40,55000,1,hispanic,3472.9740984425753,race-ethnicity
2021,40,55000,1,male,5282.650069440872,sex
2021,40,55000,1,female,1490.1427600271925,sex
2021,40,55000,1,1014,2418.9886480908153,age
2021,40,55000,1,1517,6781.343036718492,age
2021,40,75000,1,all,1780.0668654558597,NA
2021,40,75000,1,white,1464.4259185743902,race-ethnicity
2021,40,75000,1,black,5002.49500998004,race-ethnicity
2021,40,75000,1,asian_other,242.98652529268833,race-ethnicity
2021,40,75000,1,hispanic,192.69369731031713,race-ethnicity
2021,40,75000,1,male,2265.328874024526,sex
2021,40,75000,1,female,1062.125165957057,sex
2021,40,75000,1,1014,787.3741420757411,age
2021,40,75000,1,1517,3610.6649534211374,age
2021,41,05350,1,all,1726.844583987441,NA
2021,41,05350,1,white,1950.8670520231215,race-ethnicity
2021,41,05350,1,black,8715.59633027523,race-ethnicity
2021,41,05350,1,asian_other,237.43569449940642,race-ethnicity
2021,41,05350,1,hispanic,0,race-ethnicity
2021,41,05350,1,male,2841.581813876391,sex
2021,41,05350,1,female,271.0694923607689,sex
2021,41,05350,1,1014,802.9878618113911,age
2021,41,05350,1,1517,3417.634996582365,age
2021,41,05800,1,all,2463.8457418318158,NA
2021,41,05800,1,white,2533.4957369062117,race-ethnicity
2021,41,05800,1,black,2013.4228187919462,race-ethnicity
2021,41,05800,1,asian_other,0,race-ethnicity
2021,41,05800,1,hispanic,1109.2150170648465,race-ethnicity
2021,41,05800,1,male,3056.5051276895233,sex
2021,41,05800,1,female,1444.2916093535075,sex
2021,41,05800,1,1014,763.9277063536426,age
2021,41,05800,1,1517,4763.104838709677,age
2021,41,23850,1,all,2192.7980944374385,NA
2021,41,23850,1,white,2373.2367518109036,race-ethnicity
2021,41,23850,1,black,15333.333333333332,race-ethnicity
2021,41,23850,1,asian_other,0,race-ethnicity
2021,41,23850,1,hispanic,451.1894995898278,race-ethnicity
2021,41,23850,1,male,3497.012968089757,sex
2021,41,23850,1,female,688.1662393739036,sex
2021,41,23850,1,1014,1235.827664399093,age
2021,41,23850,1,1517,3740.37403740374,age
2021,41,31250,1,all,254.51180009254975,NA
2021,41,31250,1,white,272.5764399146717,race-ethnicity
2021,41,31250,1,black,1109.3502377179082,race-ethnicity
2021,41,31250,1,asian_other,25.660764690787786,race-ethnicity
2021,41,31250,1,hispanic,90.99181073703367,race-ethnicity
2021,41,31250,1,male,385.56446637877855,sex
2021,41,31250,1,female,92.56402344955261,sex
2021,41,31250,1,1014,70.57163020465774,age
2021,41,31250,1,1517,604.8387096774194,age
2021,41,34100,1,all,719.4244604316547,NA
2021,41,34100,1,white,939.0444810543657,race-ethnicity
2021,41,34100,1,black,5179.282868525896,race-ethnicity
2021,41,34100,1,asian_other,0,race-ethnicity
2021,41,34100,1,hispanic,0,race-ethnicity
2021,41,34100,1,male,1111.111111111111,sex
2021,41,34100,1,female,234.6041055718475,sex
2021,41,34100,1,1014,330.08036739380026,age
2021,41,34100,1,1517,1504.1943881978596,age
2021,41,47000,1,all,3930.4123711340208,NA
2021,41,47000,1,white,3928.0703991837777,race-ethnicity
2021,41,47000,1,black,11111.111111111111,race-ethnicity
2021,41,47000,1,asian_other,1298.7012987012988,race-ethnicity
2021,41,47000,1,hispanic,1880.484747179273,race-ethnicity
2021,41,47000,1,male,5168.637757336837,sex
2021,41,47000,1,female,2064.896755162242,sex
2021,41,47000,1,1014,3116.6666666666665,age
2021,41,47000,1,1517,5404.589371980676,age
2021,41,59000,1,all,533.7754503730363,NA
2021,41,59000,1,white,387.5348300932005,race-ethnicity
2021,41,59000,1,black,3303.4571062740074,race-ethnicity
2021,41,59000,1,asian_other,55.8230409601563,race-ethnicity
2021,41,59000,1,hispanic,288.75028875028875,race-ethnicity
2021,41,59000,1,male,822.5158850816669,sex
2021,41,59000,1,female,147.02175922036463,sex
2021,41,59000,1,1014,195.28748879498013,age
2021,41,59000,1,1517,1113.9768424518466,age
2021,41,64900,1,all,1909.1139883219091,NA
2021,41,64900,1,white,2300.324308017196,race-ethnicity
2021,41,64900,1,black,5483.870967741936,race-ethnicity
2021,41,64900,1,asian_other,293.8295788442703,race-ethnicity
2021,41,64900,1,hispanic,1075.8776896942243,race-ethnicity
2021,41,64900,1,male,2534.1130604288496,sex
2021,41,64900,1,female,930.2846895314952,sex
2021,41,64900,1,1014,1088.621885331828,age
2021,41,64900,1,1517,3304.0855497669318,age
2021,NA,NA,NA,all,NA,NA
2021,NA,NA,NA,white,NA,race-ethnicity
2021,NA,NA,NA,black,NA,race-ethnicity
2021,NA,NA,NA,asian_other,NA,race-ethnicity
2021,NA,NA,NA,hispanic,NA,race-ethnicity
2021,NA,NA,NA,male,NA,sex
2021,NA,NA,NA,female,NA,sex
2021,NA,NA,NA,1014,NA,age
2021,NA,NA,NA,1517,NA,age
2021,NA,NA,NA,all,NA,NA
2021,NA,NA,NA,white,NA,race-ethnicity
2021,NA,NA,NA,black,NA,race-ethnicity
2021,NA,NA,NA,asian_other,NA,race-ethnicity
2021,NA,NA,NA,hispanic,NA,race-ethnicity
2021,NA,NA,NA,male,NA,sex
2021,NA,NA,NA,female,NA,sex
2021,NA,NA,NA,1014,NA,age
2021,NA,NA,NA,1517,NA,age
2021,42,24000,1,all,2721.3689310380373,NA
2021,42,24000,1,white,1283.5249042145595,race-ethnicity
2021,42,24000,1,black,8697.57174392936,race-ethnicity
2021,42,24000,1,asian_other,0,race-ethnicity
2021,42,24000,1,hispanic,1701.7828200972447,race-ethnicity
2021,42,24000,1,male,3652.7960836000752,sex
2021,42,24000,1,female,888.382687927107,sex
2021,42,24000,1,1014,1531.986531986532,age
2021,42,24000,1,1517,4599.840467960649,age
2021,42,60000,1,all,1964.5976859940008,NA
2021,42,60000,1,white,1149.749775439497,race-ethnicity
2021,42,60000,1,black,3456.1447182806405,race-ethnicity
2021,42,60000,1,asian_other,32.1670708170436,race-ethnicity
2021,42,60000,1,hispanic,986.9808508843461,race-ethnicity
2021,42,60000,1,male,3218.4739370770267,sex
2021,42,60000,1,female,579.0699866679236,sex
2021,42,60000,1,1014,735.1072158449666,age
2021,42,60000,1,1517,4231.980799519988,age
2021,NA,NA,NA,all,NA,NA
2021,NA,NA,NA,white,NA,race-ethnicity
2021,NA,NA,NA,black,NA,race-ethnicity
2021,NA,NA,NA,asian_other,NA,race-ethnicity
2021,NA,NA,NA,hispanic,NA,race-ethnicity
2021,NA,NA,NA,male,NA,sex
2021,NA,NA,NA,female,NA,sex
2021,NA,NA,NA,1014,NA,age
2021,NA,NA,NA,1517,NA,age
2021,NA,NA,NA,all,NA,NA
2021,NA,NA,NA,white,NA,race-ethnicity
2021,NA,NA,NA,black,NA,race-ethnicity
2021,NA,NA,NA,asian_other,NA,race-ethnicity
2021,NA,NA,NA,hispanic,NA,race-ethnicity
2021,NA,NA,NA,male,NA,sex
2021,NA,NA,NA,female,NA,sex
2021,NA,NA,NA,1014,NA,age
2021,NA,NA,NA,1517,NA,age
2021,42,69000,1,all,4625.221058359407,NA
2021,42,69000,1,white,3455.045151158225,race-ethnicity
2021,42,69000,1,black,27686.70309653916,race-ethnicity
2021,42,69000,1,asian_other,526.9320843091334,race-ethnicity
2021,42,69000,1,hispanic,3502.3523261892315,race-ethnicity
2021,42,69000,1,male,5485.232067510548,sex
2021,42,69000,1,female,993.3774834437087,sex
2021,42,69000,1,1014,4202.440126525079,age
2021,42,69000,1,1517,5264.957264957266,age
2021,44,19180,1,all,2773.266708307308,NA
2021,44,19180,1,white,2802.967848309975,race-ethnicity
2021,44,19180,1,black,12629.757785467127,race-ethnicity
2021,44,19180,1,asian_other,466.0194174757282,race-ethnicity
2021,44,19180,1,hispanic,4845.360824742268,race-ethnicity
2021,44,19180,1,male,3429.9623810577564,sex
2021,44,19180,1,female,1090.0745840504878,sex
2021,44,19180,1,1014,1590.0383141762452,age
2021,44,19180,1,1517,4991.023339317774,age
2021,44,54640,1,all,6082.406801831263,NA
2021,44,54640,1,white,6091.370558375635,race-ethnicity
2021,44,54640,1,black,17841.726618705037,race-ethnicity
2021,44,54640,1,asian_other,0,race-ethnicity
2021,44,54640,1,hispanic,4869.50986632718,race-ethnicity
2021,44,54640,1,male,8488.612836438922,sex
2021,44,54640,1,female,2010.0502512562814,sex
2021,44,54640,1,1014,2780.576264356236,age
2021,44,54640,1,1517,12192.393736017897,age
2021,44,59000,1,all,1545.4654366838383,NA
2021,44,59000,1,white,1869.001515406634,race-ethnicity
2021,44,59000,1,black,3152.901785714286,race-ethnicity
2021,44,59000,1,asian_other,27.89011295495747,race-ethnicity
2021,44,59000,1,hispanic,0,race-ethnicity
2021,44,59000,1,male,2387.0517000465766,sex
2021,44,59000,1,female,468.7885516901061,sex
2021,44,59000,1,1014,905.1516610495908,age
2021,44,59000,1,1517,2599.4610873355523,age
2021,44,74300,1,all,1872.9880011706175,NA
2021,44,74300,1,white,1700.017708517797,race-ethnicity
2021,44,74300,1,black,9810.12658227848,race-ethnicity
2021,44,74300,1,asian_other,114.8105625717566,race-ethnicity
2021,44,74300,1,hispanic,2661.596958174905,race-ethnicity
2021,44,74300,1,male,2401.7467248908297,sex
2021,44,74300,1,female,1072.5552050473186,sex
2021,44,74300,1,1014,894.8004836759371,age
2021,44,74300,1,1517,3371.619118191923,age
2021,45,13330,1,all,4131.069536065751,NA
2021,45,13330,1,white,1587.849499482223,race-ethnicity
2021,45,13330,1,black,10804.769001490313,race-ethnicity
2021,45,13330,1,asian_other,0,race-ethnicity
2021,45,13330,1,hispanic,1872.07488299532,race-ethnicity
2021,45,13330,1,male,6749.517891579172,sex
2021,45,13330,1,female,1331.877729257642,sex
2021,45,13330,1,1014,1828.3852280955828,age
2021,45,13330,1,1517,7547.676604888531,age
2021,45,16000,1,all,1205.4794520547946,NA
2021,45,16000,1,white,157.85319652722967,race-ethnicity
2021,45,16000,1,black,2016.4542668172285,race-ethnicity
2021,45,16000,1,asian_other,0,race-ethnicity
2021,45,16000,1,hispanic,600,race-ethnicity
2021,45,16000,1,male,1838.7038048425268,sex
2021,45,16000,1,female,568.0776983690672,sex
2021,45,16000,1,1014,641.9073819348923,age
2021,45,16000,1,1517,2042.205582028591,age
2021,45,48535,1,all,1220.6751859622354,NA
2021,45,48535,1,white,707.6230299131554,race-ethnicity
2021,45,48535,1,black,17441.86046511628,race-ethnicity
2021,45,48535,1,asian_other,122.69938650306749,race-ethnicity
2021,45,48535,1,hispanic,1742.1602787456445,race-ethnicity
2021,45,48535,1,male,1914.523303036163,sex
2021,45,48535,1,female,432.7375352775165,sex
2021,45,48535,1,1014,610.3006847275975,age
2021,45,48535,1,1517,2308.917197452229,age
2021,45,50875,1,all,7508.0608014739755,NA
2021,45,50875,1,white,3526.448362720403,race-ethnicity
2021,45,50875,1,black,12170.940170940172,race-ethnicity
2021,45,50875,1,asian_other,44.923629829290206,race-ethnicity
2021,45,50875,1,hispanic,3933.333333333333,race-ethnicity
2021,45,50875,1,male,10413.223140495867,sex
2021,45,50875,1,female,4029.574861367837,sex
2021,45,50875,1,1014,4292.02318520563,age
2021,45,50875,1,1517,13965.08728179551,age
2021,46,59020,1,all,11431.742508324085,NA
2021,46,59020,1,white,6295.713992754119,race-ethnicity
2021,46,59020,1,black,29421.62615255658,race-ethnicity
2021,46,59020,1,asian_other,20484.50302814393,race-ethnicity
2021,46,59020,1,hispanic,0,race-ethnicity
2021,46,59020,1,male,13555.706389993213,sex
2021,46,59020,1,female,4416.868230097803,sex
2021,46,59020,1,1014,8297.991517964312,age
2021,46,59020,1,1517,16778.156996587033,age
2021,47,14000,1,all,3309.904153354633,NA
2021,47,14000,1,white,1192.982456140351,race-ethnicity
2021,47,14000,1,black,7210.816224336505,race-ethnicity
2021,47,14000,1,asian_other,39.46329913180742,race-ethnicity
2021,47,14000,1,hispanic,665.1884700665189,race-ethnicity
2021,47,14000,1,male,5089.091142161262,sex
2021,47,14000,1,female,1363.2309848388331,sex
2021,47,14000,1,1014,1612.2571600240335,age
2021,47,14000,1,1517,6302.966101694915,age
2021,47,15160,1,all,2276.3306908267273,NA
2021,47,15160,1,white,1543.3360588716273,race-ethnicity
2021,47,15160,1,black,5285.323225942304,race-ethnicity
2021,47,15160,1,asian_other,0,race-ethnicity
2021,47,15160,1,hispanic,942.6229508196722,race-ethnicity
2021,47,15160,1,male,3339.011925042589,sex
2021,47,15160,1,female,1027.6679841897233,sex
2021,47,15160,1,1014,1264.5071886367573,age
2021,47,15160,1,1517,4187.111547268564,age
2021,47,27740,1,all,3288.243703948092,NA
2021,47,27740,1,white,2789.9343544857766,race-ethnicity
2021,47,27740,1,black,23714.285714285714,race-ethnicity
2021,47,27740,1,asian_other,279.5248078266946,race-ethnicity
2021,47,27740,1,hispanic,6655.8441558441555,race-ethnicity
2021,47,27740,1,male,4278.07486631016,sex
2021,47,27740,1,female,1448.6192847442283,sex
2021,47,27740,1,1014,852.3695874531197,age
2021,47,27740,1,1517,7716.145026340254,age
2021,47,40000,1,all,4565.442317640973,NA
2021,47,40000,1,white,3738.4161752316763,race-ethnicity
2021,47,40000,1,black,9437.533802055164,race-ethnicity
2021,47,40000,1,asian_other,88.1057268722467,race-ethnicity
2021,47,40000,1,hispanic,2816.057519472738,race-ethnicity
2021,47,40000,1,male,5945.647675541454,sex
2021,47,40000,1,female,2556.299452221546,sex
2021,47,40000,1,1014,2202.0309994655267,age
2021,47,40000,1,1517,8184.64560484531,age
2021,47,48000,1,all,5673.810707289261,NA
2021,47,48000,1,white,2215.0624244865085,race-ethnicity
2021,47,48000,1,black,7271.135364065809,race-ethnicity
2021,47,48000,1,asian_other,261.8181818181818,race-ethnicity
2021,47,48000,1,hispanic,2136.8519383465673,race-ethnicity
2021,47,48000,1,male,7793.438011309814,sex
2021,47,48000,1,female,2925.6666170117683,sex
2021,47,48000,1,1014,2800.66271759606,age
2021,47,48000,1,1517,10874.655930323323,age
2021,47,51560,1,all,1572.1162634818108,NA
2021,47,51560,1,white,738.4726224783861,race-ethnicity
2021,47,51560,1,black,5677.290836653387,race-ethnicity
2021,47,51560,1,asian_other,130.718954248366,race-ethnicity
2021,47,51560,1,hispanic,1752.9215358931551,race-ethnicity
2021,47,51560,1,male,2384.6991889601745,sex
2021,47,51560,1,female,601.2269938650306,sex
2021,47,51560,1,1014,558.1395348837209,age
2021,47,51560,1,1517,3497.615262321144,age
2021,47,52006,1,all,2259.394188174526,NA
