year,state,county,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2021,39,151,race-ethnicity,Hispanic,0,2
2021,39,151,gender,Male,1842.3972820762285,2
2021,39,151,gender,Female,1201.0805003757728,2
2021,39,151,age,Age 10 to 14,936.2065432335559,2
2021,39,151,age,Age 15 to 17,2486.837185404695,2
2021,39,153,all,All,1222.0034945750756,2
2021,39,153,race-ethnicity,"White, Non-Hispanic",859.7880589905202,2
2021,39,153,race-ethnicity,Black,3633.3369692307283,2
2021,39,153,race-ethnicity,Other Races and Ethnicities,109.95052226498076,2
2021,39,153,race-ethnicity,Hispanic,62.34413965087282,2
2021,39,153,gender,Male,1624.934791338554,2
2021,39,153,gender,Female,821.6355476761938,2
2021,39,153,age,Age 10 to 14,768.8371874400659,2
2021,39,153,age,Age 15 to 17,1943.1847331746278,2
2021,39,155,all,All,726.1083476693102,2
2021,39,155,race-ethnicity,"White, Non-Hispanic",390.3719711629169,2
2021,39,155,race-ethnicity,Black,3645.60772188954,2
2021,39,155,race-ethnicity,Other Races and Ethnicities,61.087354917532075,2
2021,39,155,race-ethnicity,Hispanic,0,2
2021,39,155,gender,Male,1022.0212616469354,2
2021,39,155,gender,Female,423.8784930247577,2
2021,39,155,age,Age 10 to 14,378.35870480515183,2
2021,39,155,age,Age 15 to 17,1273.3236190173461,2
2021,39,157,all,All,245.22325533871464,3
2021,39,157,race-ethnicity,"White, Non-Hispanic",110.24142872891633,3
2021,39,157,race-ethnicity,Black,2777.777777777778,3
2021,39,157,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,157,race-ethnicity,Hispanic,0,3
2021,39,157,gender,Male,358.0664412174259,3
2021,39,157,gender,Female,126.05042016806723,3
2021,39,157,age,Age 10 to 14,67.95786612300374,3
2021,39,157,age,Age 15 to 17,512.6890540886952,3
2021,39,159,all,All,147.51771043035848,3
2021,39,159,race-ethnicity,"White, Non-Hispanic",152.22314034690612,3
2021,39,159,race-ethnicity,Black,594.418721061194,3
2021,39,159,race-ethnicity,Other Races and Ethnicities,17.051573531171474,3
2021,39,159,race-ethnicity,Hispanic,0,3
2021,39,159,gender,Male,190.2838963363407,3
2021,39,159,gender,Female,99.3316759063837,3
2021,39,159,age,Age 10 to 14,125.06925659159795,3
2021,39,159,age,Age 15 to 17,183.30086202474894,3
2021,39,161,all,All,4173.303599872571,3
2021,39,161,race-ethnicity,"White, Non-Hispanic",3828.0725319006046,3
2021,39,161,race-ethnicity,Black,39473.68421052631,3
2021,39,161,race-ethnicity,Other Races and Ethnicities,813.0081300813009,3
2021,39,161,race-ethnicity,Hispanic,0,3
2021,39,161,gender,Male,5216.844751728473,3
2021,39,161,gender,Female,3100.7751937984494,3
2021,39,161,age,Age 10 to 14,2702.702702702703,3
2021,39,161,age,Age 15 to 17,6389.776357827476,3
2021,39,163,all,All,0,3
2021,39,163,race-ethnicity,"White, Non-Hispanic",0,3
2021,39,163,race-ethnicity,Black,NA,NA
2021,39,163,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,163,race-ethnicity,Hispanic,NA,NA
2021,39,163,gender,Male,0,3
2021,39,163,gender,Female,0,3
2021,39,163,age,Age 10 to 14,0,3
2021,39,163,age,Age 15 to 17,0,3
2021,39,165,all,All,191.22312228673778,3
2021,39,165,race-ethnicity,"White, Non-Hispanic",158.6895585959542,3
2021,39,165,race-ethnicity,Black,1328.757850961763,3
2021,39,165,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,165,race-ethnicity,Hispanic,0,3
2021,39,165,gender,Male,260.65582416000524,3
2021,39,165,gender,Female,115.89135296915951,3
2021,39,165,age,Age 10 to 14,121.54897678941319,3
2021,39,165,age,Age 15 to 17,305.52072669356795,3
2021,39,167,all,All,594.7464067404593,3
2021,39,167,race-ethnicity,"White, Non-Hispanic",459.03954802259886,3
2021,39,167,race-ethnicity,Black,4545.454545454546,3
2021,39,167,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,167,race-ethnicity,Hispanic,0,3
2021,39,167,gender,Male,888.8888888888889,3
2021,39,167,gender,Female,319.693094629156,3
2021,39,167,age,Age 10 to 14,360.82474226804123,3
2021,39,167,age,Age 15 to 17,1012.4252185918085,3
2021,39,169,all,All,199.77724089006145,3
2021,39,169,race-ethnicity,"White, Non-Hispanic",182.21127078057344,3
2021,39,169,race-ethnicity,Black,1736.4759968672274,3
2021,39,169,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,169,race-ethnicity,Hispanic,0,3
2021,39,169,gender,Male,216.96536107282728,3
2021,39,169,gender,Female,181.86867632453928,3
2021,39,169,age,Age 10 to 14,99.25659757576194,3
2021,39,169,age,Age 15 to 17,361.88128870108386,3
2021,39,171,all,All,0,3
2021,39,171,race-ethnicity,"White, Non-Hispanic",0,3
2021,39,171,race-ethnicity,Black,0,3
2021,39,171,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,171,race-ethnicity,Hispanic,0,3
2021,39,171,gender,Male,0,3
2021,39,171,gender,Female,0,3
2021,39,171,age,Age 10 to 14,0,3
2021,39,171,age,Age 15 to 17,0,3
2021,39,173,all,All,381.02959059586544,3
2021,39,173,race-ethnicity,"White, Non-Hispanic",268.4936579946301,3
2021,39,173,race-ethnicity,Black,7303.3707865168535,3
2021,39,173,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,173,race-ethnicity,Hispanic,0,3
2021,39,173,gender,Male,564.3340857787811,3
2021,39,173,gender,Female,195.66280776129136,3
2021,39,173,age,Age 10 to 14,186.841051648205,3
2021,39,173,age,Age 15 to 17,681.5365551425031,3
2021,39,175,all,All,2274.7952684258416,3
2021,39,175,race-ethnicity,"White, Non-Hispanic",2236.266407389402,3
2021,39,175,race-ethnicity,Black,NA,NA
2021,39,175,race-ethnicity,Other Races and Ethnicities,0,3
2021,39,175,race-ethnicity,Hispanic,0,3
2021,39,175,gender,Male,2775.574940523394,3
2021,39,175,gender,Female,1600.8537886872998,3
2021,39,175,age,Age 10 to 14,1989.2884468247894,3
2021,39,175,age,Age 15 to 17,2693.6026936026933,3
2021,40,001,all,All,273.6512900703675,1
2021,40,001,race-ethnicity,"White, Non-Hispanic",131.75230566534916,1
2021,40,001,race-ethnicity,Black,NA,NA
2021,40,001,race-ethnicity,Other Races and Ethnicities,336.51149747616375,1
2021,40,001,race-ethnicity,Hispanic,0,1
2021,40,001,gender,Male,225.7336343115124,1
2021,40,001,gender,Female,325.46786004882017,1
2021,40,001,age,Age 10 to 14,182.03883495145632,1
2021,40,001,age,Age 15 to 17,439.56043956043953,1
2021,40,003,all,All,195.3125,3
2021,40,003,race-ethnicity,"White, Non-Hispanic",228.31050228310502,3
2021,40,003,race-ethnicity,Black,NA,NA
2021,40,003,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,003,race-ethnicity,Hispanic,0,3
2021,40,003,gender,Male,442.4778761061947,3
2021,40,003,gender,Female,0,3
2021,40,003,age,Age 10 to 14,0,3
2021,40,003,age,Age 15 to 17,578.0346820809249,3
2021,40,005,all,All,128.04097311139563,1
2021,40,005,race-ethnicity,"White, Non-Hispanic",236.4066193853428,1
2021,40,005,race-ethnicity,Black,0,1
2021,40,005,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,005,race-ethnicity,Hispanic,0,1
2021,40,005,gender,Male,240.3846153846154,1
2021,40,005,gender,Female,0,1
2021,40,005,age,Age 10 to 14,210.7481559536354,1
2021,40,005,age,Age 15 to 17,0,1
2021,40,007,all,All,143.0615164520744,1
2021,40,007,race-ethnicity,"White, Non-Hispanic",201.61290322580643,1
2021,40,007,race-ethnicity,Black,NA,NA
2021,40,007,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,007,race-ethnicity,Hispanic,0,1
2021,40,007,gender,Male,0,1
2021,40,007,gender,Female,256.4102564102564,1
2021,40,007,age,Age 10 to 14,236.4066193853428,1
2021,40,007,age,Age 15 to 17,0,1
2021,40,009,all,All,642.9489927132447,3
2021,40,009,race-ethnicity,"White, Non-Hispanic",676.3787721123829,3
2021,40,009,race-ethnicity,Black,1369.86301369863,3
2021,40,009,race-ethnicity,Other Races and Ethnicities,295.85798816568047,3
2021,40,009,race-ethnicity,Hispanic,1173.7089201877934,3
2021,40,009,gender,Male,1174.3450767841011,3
2021,40,009,gender,Female,163.13213703099512,3
2021,40,009,age,Age 10 to 14,592.8853754940711,3
2021,40,009,age,Age 15 to 17,736.1963190184049,3
2021,40,011,all,All,775.2750584353417,3
2021,40,011,race-ethnicity,"White, Non-Hispanic",770.4160246533128,3
2021,40,011,race-ethnicity,Black,NA,NA
2021,40,011,race-ethnicity,Other Races and Ethnicities,413.7266791221999,3
2021,40,011,race-ethnicity,Hispanic,0,3
2021,40,011,gender,Male,861.1589491927784,3
2021,40,011,gender,Female,619.1950464396285,3
2021,40,011,age,Age 10 to 14,328.9473684210526,3
2021,40,011,age,Age 15 to 17,1673.8420634972217,3
2021,40,013,all,All,638.3855024711697,2
2021,40,013,race-ethnicity,"White, Non-Hispanic",789.4736842105264,2
2021,40,013,race-ethnicity,Black,4054.054054054054,2
2021,40,013,race-ethnicity,Other Races and Ethnicities,172.2158438576349,2
2021,40,013,race-ethnicity,Hispanic,570.342205323194,2
2021,40,013,gender,Male,1021.2765957446808,2
2021,40,013,gender,Female,279.3296089385475,2
2021,40,013,age,Age 10 to 14,192.12295869356387,2
2021,40,013,age,Age 15 to 17,1442.5851125216388,2
2021,40,015,all,All,537.8044922492882,2
2021,40,015,race-ethnicity,"White, Non-Hispanic",577.2931366260424,2
2021,40,015,race-ethnicity,Black,NA,NA
2021,40,015,race-ethnicity,Other Races and Ethnicities,442.7577482605946,2
2021,40,015,race-ethnicity,Hispanic,369.68576709796673,2
2021,40,015,gender,Male,644.3298969072165,2
2021,40,015,gender,Female,435.052827843381,2
2021,40,015,age,Age 10 to 14,151.59171298635675,2
2021,40,015,age,Age 15 to 17,1184.4331641285955,2
2021,40,017,all,All,2162.594349823113,1
2021,40,017,race-ethnicity,"White, Non-Hispanic",1860.412257408213,1
2021,40,017,race-ethnicity,Black,18686.678081676448,1
2021,40,017,race-ethnicity,Other Races and Ethnicities,723.7286364446535,1
2021,40,017,race-ethnicity,Hispanic,2552.6993828266504,1
2021,40,017,gender,Male,2616.750765071037,1
2021,40,017,gender,Female,1657.1008756745566,1
2021,40,017,age,Age 10 to 14,956.1352771723515,1
2021,40,017,age,Age 15 to 17,4153.269918392829,1
2021,40,019,all,All,483.8978808610045,2
2021,40,019,race-ethnicity,"White, Non-Hispanic",434.42845506380667,2
2021,40,019,race-ethnicity,Black,2500,2
2021,40,019,race-ethnicity,Other Races and Ethnicities,157.06806282722513,2
2021,40,019,race-ethnicity,Hispanic,470.0352526439483,2
2021,40,019,gender,Male,710.594315245478,2
2021,40,019,gender,Female,241.6292716603383,2
2021,40,019,age,Age 10 to 14,177.57483510908168,2
2021,40,019,age,Age 15 to 17,1072.6474890297416,2
2021,40,021,all,All,59.53562214725144,1
2021,40,021,race-ethnicity,"White, Non-Hispanic",59.347181008902076,1
2021,40,021,race-ethnicity,Black,1886.7924528301885,1
2021,40,021,race-ethnicity,Other Races and Ethnicities,30.29385034837928,1
2021,40,021,race-ethnicity,Hispanic,0,1
2021,40,021,gender,Male,122.29922543823889,1
2021,40,021,gender,Female,0,1
2021,40,021,age,Age 10 to 14,0,1
2021,40,021,age,Age 15 to 17,171.91977077363896,1
2021,40,023,all,All,418.41004184100416,2
2021,40,023,race-ethnicity,"White, Non-Hispanic",603.864734299517,2
2021,40,023,race-ethnicity,Black,1092.896174863388,2
2021,40,023,race-ethnicity,Other Races and Ethnicities,0,2
2021,40,023,race-ethnicity,Hispanic,0,2
2021,40,023,gender,Male,716.8458781362007,2
2021,40,023,gender,Female,119.61722488038276,2
2021,40,023,age,Age 10 to 14,90.74410163339383,2
2021,40,023,age,Age 15 to 17,1050.7880910683011,2
2021,40,025,all,All,1730.1038062283737,3
2021,40,025,race-ethnicity,"White, Non-Hispanic",1901.1406844106464,3
2021,40,025,race-ethnicity,Black,NA,NA
2021,40,025,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,40,025,race-ethnicity,Hispanic,0,3
2021,40,025,gender,Male,3401.360544217687,3
2021,40,025,gender,Female,0,3
2021,40,025,age,Age 10 to 14,2325.5813953488373,3
2021,40,025,age,Age 15 to 17,0,3
2021,40,027,all,All,2177.780449024485,2
2021,40,027,race-ethnicity,"White, Non-Hispanic",1733.3390629904043,2
2021,40,027,race-ethnicity,Black,14909.574788679964,2
2021,40,027,race-ethnicity,Other Races and Ethnicities,323.5380390515804,2
2021,40,027,race-ethnicity,Hispanic,2314.851219125049,2
2021,40,027,gender,Male,2997.9292356241567,2
2021,40,027,gender,Female,1294.7756235407485,2
2021,40,027,age,Age 10 to 14,1409.2935609146955,2
2021,40,027,age,Age 15 to 17,3417.8434188016436,2
2021,40,029,all,All,342.4657534246575,1
2021,40,029,race-ethnicity,"White, Non-Hispanic",619.1950464396285,1
2021,40,029,race-ethnicity,Black,NA,NA
2021,40,029,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,029,race-ethnicity,Hispanic,0,1
2021,40,029,gender,Male,628.930817610063,1
2021,40,029,gender,Female,0,1
2021,40,029,age,Age 10 to 14,297.6190476190476,1
2021,40,029,age,Age 15 to 17,403.22580645161287,1
2021,40,031,all,All,1059.7073942269672,1
2021,40,031,race-ethnicity,"White, Non-Hispanic",875.8907363420427,1
2021,40,031,race-ethnicity,Black,3160.149973219068,1
2021,40,031,race-ethnicity,Other Races and Ethnicities,395.8436417615043,1
2021,40,031,race-ethnicity,Hispanic,244.89795918367346,1
2021,40,031,gender,Male,1502.5825637814994,1
2021,40,031,gender,Female,607.4168797953964,1
2021,40,031,age,Age 10 to 14,663.3906633906633,1
2021,40,031,age,Age 15 to 17,1775.8046614872364,1
2021,40,033,all,All,0,3
2021,40,033,race-ethnicity,"White, Non-Hispanic",0,3
2021,40,033,race-ethnicity,Black,NA,NA
2021,40,033,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,033,race-ethnicity,Hispanic,0,3
2021,40,033,gender,Male,0,3
2021,40,033,gender,Female,0,3
2021,40,033,age,Age 10 to 14,0,3
2021,40,033,age,Age 15 to 17,0,3
2021,40,035,all,All,2340.702210663199,3
2021,40,035,race-ethnicity,"White, Non-Hispanic",3911.342894393742,3
2021,40,035,race-ethnicity,Black,0,3
2021,40,035,race-ethnicity,Other Races and Ethnicities,847.457627118644,3
2021,40,035,race-ethnicity,Hispanic,0,3
2021,40,035,gender,Male,3108.8082901554403,3
2021,40,035,gender,Female,1566.5796344647517,3
2021,40,035,age,Age 10 to 14,1135.1909184726524,3
2021,40,035,age,Age 15 to 17,4393.673110720562,3
2021,40,037,all,All,269.5070388637664,1
2021,40,037,race-ethnicity,"White, Non-Hispanic",259.7334466819358,1
2021,40,037,race-ethnicity,Black,2168.3703455777395,1
2021,40,037,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,037,race-ethnicity,Hispanic,0,1
2021,40,037,gender,Male,325.11316012867997,1
2021,40,037,gender,Female,208.30443055541636,1
2021,40,037,age,Age 10 to 14,134.38466864799747,1
2021,40,037,age,Age 15 to 17,498.22724011884077,1
2021,40,039,all,All,515.1441106680046,3
2021,40,039,race-ethnicity,"White, Non-Hispanic",501.6794636891745,3
2021,40,039,race-ethnicity,Black,2682.7920929441975,3
2021,40,039,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,039,race-ethnicity,Hispanic,119.47431302270012,3
2021,40,039,gender,Male,900.7590465888553,3
2021,40,039,gender,Female,168.73614901313007,3
2021,40,039,age,Age 10 to 14,162.48163504852994,3
2021,40,039,age,Age 15 to 17,1131.828583295237,3
2021,40,041,all,All,183.4862385321101,3
2021,40,041,race-ethnicity,"White, Non-Hispanic",217.50951604132678,3
2021,40,041,race-ethnicity,Black,2000,3
2021,40,041,race-ethnicity,Other Races and Ethnicities,103.84215991692626,3
2021,40,041,race-ethnicity,Hispanic,0,3
2021,40,041,gender,Male,297.029702970297,3
2021,40,041,gender,Female,55.71030640668524,3
2021,40,041,age,Age 10 to 14,44.169611307420496,3
2021,40,041,age,Age 15 to 17,386.84719535783364,3
2021,40,043,all,All,0,1
2021,40,043,race-ethnicity,"White, Non-Hispanic",0,1
2021,40,043,race-ethnicity,Black,NA,NA
2021,40,043,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,043,race-ethnicity,Hispanic,0,1
2021,40,043,gender,Male,0,1
2021,40,043,gender,Female,0,1
2021,40,043,age,Age 10 to 14,0,1
2021,40,043,age,Age 15 to 17,0,1
2021,40,045,all,All,0,3
2021,40,045,race-ethnicity,"White, Non-Hispanic",0,3
2021,40,045,race-ethnicity,Black,NA,NA
2021,40,045,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,045,race-ethnicity,Hispanic,0,3
2021,40,045,gender,Male,0,3
2021,40,045,gender,Female,0,3
2021,40,045,age,Age 10 to 14,0,3
2021,40,045,age,Age 15 to 17,0,3
2021,40,047,all,All,1179.0512750205648,1
2021,40,047,race-ethnicity,"White, Non-Hispanic",1267.002049562139,1
2021,40,047,race-ethnicity,Black,14285.714285714284,1
2021,40,047,race-ethnicity,Other Races and Ethnicities,108.93246187363836,1
2021,40,047,race-ethnicity,Hispanic,906.344410876133,1
2021,40,047,gender,Male,1374.4740532959327,1
2021,40,047,gender,Female,992.2231161169213,1
2021,40,047,age,Age 10 to 14,716.0438576862832,1
2021,40,047,age,Age 15 to 17,1911.5044247787612,1
2021,40,049,all,All,1174.9247521684017,1
2021,40,049,race-ethnicity,"White, Non-Hispanic",1218.287794592212,1
2021,40,049,race-ethnicity,Black,6000,1
2021,40,049,race-ethnicity,Other Races and Ethnicities,265.9574468085106,1
2021,40,049,race-ethnicity,Hispanic,0,1
2021,40,049,gender,Male,1564.1469879235085,1
2021,40,049,gender,Female,769.7241821680565,1
2021,40,049,age,Age 10 to 14,491.4004914004914,1
2021,40,049,age,Age 15 to 17,2387.6290857888876,1
2021,40,051,all,All,804.8349759957235,2
2021,40,051,race-ethnicity,"White, Non-Hispanic",760.0755391267473,2
2021,40,051,race-ethnicity,Black,6206.896551724138,2
2021,40,051,race-ethnicity,Other Races and Ethnicities,336.9839932603201,2
2021,40,051,race-ethnicity,Hispanic,1168.6143572621036,2
2021,40,051,gender,Male,972.6095559066719,2
2021,40,051,gender,Female,608.3136194660358,2
2021,40,051,age,Age 10 to 14,349.8250874562719,2
2021,40,051,age,Age 15 to 17,1556.3618327579547,2
2021,40,053,all,All,213.21961620469082,3
2021,40,053,race-ethnicity,"White, Non-Hispanic",254.4529262086514,3
2021,40,053,race-ethnicity,Black,NA,NA
2021,40,053,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,053,race-ethnicity,Hispanic,NA,NA
2021,40,053,gender,Male,0,3
2021,40,053,gender,Female,393.7007874015748,3
2021,40,053,age,Age 10 to 14,0,3
2021,40,053,age,Age 15 to 17,534.75935828877,3
2021,40,055,all,All,416.6666666666667,1
2021,40,055,race-ethnicity,"White, Non-Hispanic",459.7701149425287,1
2021,40,055,race-ethnicity,Black,NA,NA
2021,40,055,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,055,race-ethnicity,Hispanic,952.3809523809525,1
2021,40,055,gender,Male,751.8796992481202,1
2021,40,055,gender,Female,0,1
2021,40,055,age,Age 10 to 14,0,1
2021,40,055,age,Age 15 to 17,1183.4319526627219,1
2021,40,057,all,All,615.3846153846154,1
2021,40,057,race-ethnicity,"White, Non-Hispanic",0,1
2021,40,057,race-ethnicity,Black,3333.3333333333335,1
2021,40,057,race-ethnicity,Other Races and Ethnicities,0,1
2021,40,057,race-ethnicity,Hispanic,0,1
2021,40,057,gender,Male,1075.268817204301,1
2021,40,057,gender,Female,0,1
2021,40,057,age,Age 10 to 14,502.51256281407035,1
2021,40,057,age,Age 15 to 17,793.6507936507936,1
2021,40,059,all,All,0,3
2021,40,059,race-ethnicity,"White, Non-Hispanic",0,3
2021,40,059,race-ethnicity,Black,NA,NA
2021,40,059,race-ethnicity,Other Races and Ethnicities,0,3
2021,40,059,race-ethnicity,Hispanic,0,3
2021,40,059,gender,Male,0,3
2021,40,059,gender,Female,0,3
2021,40,059,age,Age 10 to 14,0,3
2021,40,059,age,Age 15 to 17,0,3
2021,40,061,all,All,571.8370264474624,1
2021,40,061,race-ethnicity,"White, Non-Hispanic",552.4861878453038,1
2021,40,061,race-ethnicity,Black,NA,NA
2021,40,061,race-ethnicity,Other Races and Ethnicities,202.42914979757086,1
2021,40,061,race-ethnicity,Hispanic,0,1
2021,40,061,gender,Male,896.2868117797696,1
2021,40,061,gender,Female,161.81229773462783,1
2021,40,061,age,Age 10 to 14,110.13215859030838,1
2021,40,061,age,Age 15 to 17,1425.6619144602853,1
2021,40,063,all,All,333.33333333333337,2
2021,40,063,race-ethnicity,"White, Non-Hispanic",0,2
2021,40,063,race-ethnicity,Black,0,2
2021,40,063,race-ethnicity,Other Races and Ethnicities,312.98904538341156,2
2021,40,063,race-ethnicity,Hispanic,0,2
2021,40,063,gender,Male,528.4015852047556,2
2021,40,063,gender,Female,134.58950201884252,2
2021,40,063,age,Age 10 to 14,217.15526601520088,2
2021,40,063,age,Age 15 to 17,518.1347150259068,2
2021,40,065,all,All,1400.2333722287049,3
2021,40,065,race-ethnicity,"White, Non-Hispanic",1719.0278601066984,3
