year,state,place,subgroup_type,subgroup,min_all,min_black,min_hispanic,min_other,min_white,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2020,39,77000,race-ethnicity,_supp_other,15,15,15,15,15,8445,,,,,
2020,39,77000,race-ethnicity,_supp_white,15,15,15,15,15,3690,,,,,
2020,40,09050,all,All,1,1,1,1,1,293,293,293,.0157366134,1,1
2020,40,09050,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,26,26,26,.0887372047,1,1
2020,40,09050,race-ethnicity,Hispanic,1,1,1,1,1,62,62,62,.2116040885,1,1
2020,40,09050,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,69,69,69,.2354948819,1,1
2020,40,09050,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,136,136,136,.46416381,1,1
2020,40,09050,race-ethnicity,_supp_all,1,1,1,1,1,37,,,,,
2020,40,09050,race-ethnicity,_supp_black,1,1,1,1,1,61,,,,,
2020,40,09050,race-ethnicity,_supp_hispanic,1,1,1,1,1,71,,,,,
2020,40,09050,race-ethnicity,_supp_other,1,1,1,1,1,85,,,,,
2020,40,09050,race-ethnicity,_supp_white,1,1,1,1,1,58,,,,,
2020,40,23200,all,All,2,2,2,2,2,111,111,111,.0036709991,1,1
2020,40,23200,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,27,26,28,.2432432473,2,2
2020,40,23200,race-ethnicity,Hispanic,2,2,2,2,2,18,17,19,.1621621549,3,3
2020,40,23200,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,23,23,23,.2072072029,1,1
2020,40,23200,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,40,40,40,.3603603542,1,1
2020,40,23200,race-ethnicity,_supp_all,2,2,2,2,2,74,,,,,
2020,40,23200,race-ethnicity,_supp_black,2,2,2,2,2,122,,,,,
2020,40,23200,race-ethnicity,_supp_hispanic,2,2,2,2,2,142,,,,,
2020,40,23200,race-ethnicity,_supp_other,2,2,2,2,2,170,,,,,
2020,40,23200,race-ethnicity,_supp_white,2,2,2,2,2,116,,,,,
2020,40,41850,all,All,1,1,1,1,1,659,659,659,.0510971546,1,1
2020,40,41850,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,187,187,187,.2837632895,1,1
2020,40,41850,race-ethnicity,Hispanic,1,1,1,1,1,137,137,137,.207890749,1,1
2020,40,41850,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,170,170,170,.2579666078,1,1
2020,40,41850,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,165,165,165,.2503793538,1,1
2020,40,41850,race-ethnicity,_supp_all,1,1,1,1,1,37,,,,,
2020,40,41850,race-ethnicity,_supp_black,1,1,1,1,1,61,,,,,
2020,40,41850,race-ethnicity,_supp_hispanic,1,1,1,1,1,71,,,,,
2020,40,41850,race-ethnicity,_supp_other,1,1,1,1,1,85,,,,,
2020,40,41850,race-ethnicity,_supp_white,1,1,1,1,1,58,,,,,
2020,40,52500,all,All,2,2,2,2,2,203,203,203,.0130504658,1,1
2020,40,52500,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,14,14,14,.068965517,1,1
2020,40,52500,race-ethnicity,Hispanic,2,2,2,2,2,2,0,4,.0098522166,3,3
2020,40,52500,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,51,51,51,.2512315214,1,1
2020,40,52500,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,129,129,129,.6354680061,1,1
2020,40,52500,race-ethnicity,_supp_all,2,2,2,2,2,74,,,,,
2020,40,52500,race-ethnicity,_supp_black,2,2,2,2,2,122,,,,,
2020,40,52500,race-ethnicity,_supp_hispanic,2,2,2,2,2,142,,,,,
2020,40,52500,race-ethnicity,_supp_other,2,2,2,2,2,170,,,,,
2020,40,52500,race-ethnicity,_supp_white,2,2,2,2,2,116,,,,,
2020,40,55000,all,All,9,9,9,9,9,2268,2265,2271,.0541806035,1,1
2020,40,55000,race-ethnicity,"Black, Non-Hispanic",9,9,9,9,9,606,603,609,.2671957612,1,1
2020,40,55000,race-ethnicity,Hispanic,9,9,9,9,9,994,990,998,.4382716119,1,1
2020,40,55000,race-ethnicity,Other Races and Ethnicities,9,9,9,9,9,365,359,371,.1609347463,1,1
2020,40,55000,race-ethnicity,"White, Non-Hispanic",9,9,9,9,9,293,292,294,.1291887164,1,1
2020,40,55000,race-ethnicity,_supp_all,9,9,9,9,9,333,,,,,
2020,40,55000,race-ethnicity,_supp_black,9,9,9,9,9,549,,,,,
2020,40,55000,race-ethnicity,_supp_hispanic,9,9,9,9,9,639,,,,,
2020,40,55000,race-ethnicity,_supp_other,9,9,9,9,9,765,,,,,
2020,40,55000,race-ethnicity,_supp_white,9,9,9,9,9,522,,,,,
2020,40,75000,all,All,6,6,6,6,6,1615,1614,1616,.0326737873,1,1
2020,40,75000,race-ethnicity,"Black, Non-Hispanic",6,6,6,6,6,500,498,502,.309597522,1,1
2020,40,75000,race-ethnicity,Hispanic,6,6,6,6,6,448,447,449,.2773993909,1,1
2020,40,75000,race-ethnicity,Other Races and Ethnicities,6,6,6,6,6,345,342,348,.2136222869,1,1
2020,40,75000,race-ethnicity,"White, Non-Hispanic",6,6,6,6,6,321,320,322,.1987616122,1,1
2020,40,75000,race-ethnicity,_supp_all,6,6,6,6,6,222,,,,,
2020,40,75000,race-ethnicity,_supp_black,6,6,6,6,6,366,,,,,
2020,40,75000,race-ethnicity,_supp_hispanic,6,6,6,6,6,426,,,,,
2020,40,75000,race-ethnicity,_supp_other,6,6,6,6,6,510,,,,,
2020,40,75000,race-ethnicity,_supp_white,6,6,6,6,6,348,,,,,
2020,41,05350,all,All,1,1,1,1,1,1044,1044,1044,.0263676308,1,1
2020,41,05350,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,57,57,57,.0545977019,1,1
2020,41,05350,race-ethnicity,Hispanic,1,1,1,1,1,656,656,656,.6283524632,1,1
2020,41,05350,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,111,111,111,.1063218415,1,1
2020,41,05350,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,220,220,220,.2107279748,1,1
2020,41,05350,race-ethnicity,_supp_all,1,1,1,1,1,10,,,,,
2020,41,05350,race-ethnicity,_supp_black,1,1,1,1,1,32,,,,,
2020,41,05350,race-ethnicity,_supp_hispanic,1,1,1,1,1,37,,,,,
2020,41,05350,race-ethnicity,_supp_other,1,1,1,1,1,69,,,,,
2020,41,05350,race-ethnicity,_supp_white,1,1,1,1,1,26,,,,,
2020,41,05800,all,All,1,1,1,1,1,248,248,248,.0141366925,1,1
2020,41,05800,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,1,0,2,.0040322579,3,3
2020,41,05800,race-ethnicity,Hispanic,1,1,1,1,1,55,55,55,.2217741907,1,1
2020,41,05800,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,20,20,20,.0806451589,1,1
2020,41,05800,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,142,142,142,.5725806355,1,1
2020,41,05800,race-ethnicity,_supp_all,1,1,1,1,1,10,,,,,
2020,41,05800,race-ethnicity,_supp_black,1,1,1,1,1,32,,,,,
2020,41,05800,race-ethnicity,_supp_hispanic,1,1,1,1,1,37,,,,,
2020,41,05800,race-ethnicity,_supp_other,1,1,1,1,1,69,,,,,
2020,41,05800,race-ethnicity,_supp_white,1,1,1,1,1,26,,,,,
2020,41,23850,all,All,3,3,3,3,3,924,924,924,.0415430255,1,1
2020,41,23850,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,33,33,33,.0357142873,1,1
2020,41,23850,race-ethnicity,Hispanic,3,3,3,3,3,204,204,204,.2207792252,1,1
2020,41,23850,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,128,127,129,.1385281384,1,1
2020,41,23850,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,543,543,543,.5876623392,1,1
2020,41,23850,race-ethnicity,_supp_all,3,3,3,3,3,30,,,,,
2020,41,23850,race-ethnicity,_supp_black,3,3,3,3,3,96,,,,,
2020,41,23850,race-ethnicity,_supp_hispanic,3,3,3,3,3,111,,,,,
2020,41,23850,race-ethnicity,_supp_other,3,3,3,3,3,207,,,,,
2020,41,23850,race-ethnicity,_supp_white,3,3,3,3,3,78,,,,,
2020,41,31250,all,All,1,1,1,1,1,248,248,248,.0212674737,1,1
2020,41,31250,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,16,16,16,.0645161271,1,1
2020,41,31250,race-ethnicity,Hispanic,1,1,1,1,1,100,100,100,.4032258093,1,1
2020,41,31250,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,49,49,49,.1975806504,1,1
2020,41,31250,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,80,80,80,.3225806355,1,1
2020,41,31250,race-ethnicity,_supp_all,1,1,1,1,1,10,,,,,
2020,41,31250,race-ethnicity,_supp_black,1,1,1,1,1,32,,,,,
2020,41,31250,race-ethnicity,_supp_hispanic,1,1,1,1,1,37,,,,,
2020,41,31250,race-ethnicity,_supp_other,1,1,1,1,1,69,,,,,
2020,41,31250,race-ethnicity,_supp_white,1,1,1,1,1,26,,,,,
2020,41,34100,all,All,1,1,1,1,1,360,360,360,.0185500085,1,1
2020,41,34100,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,13,13,13,.0361111127,1,1
2020,41,34100,race-ethnicity,Hispanic,1,1,1,1,1,240,240,240,.6666666865,1,1
2020,41,34100,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,30,30,30,.0833333358,1,1
2020,41,34100,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,76,76,76,.2111111134,1,1
2020,41,34100,race-ethnicity,_supp_all,1,1,1,1,1,10,,,,,
2020,41,34100,race-ethnicity,_supp_black,1,1,1,1,1,32,,,,,
2020,41,34100,race-ethnicity,_supp_hispanic,1,1,1,1,1,37,,,,,
2020,41,34100,race-ethnicity,_supp_other,1,1,1,1,1,69,,,,,
2020,41,34100,race-ethnicity,_supp_white,1,1,1,1,1,26,,,,,
2020,41,47000,all,All,1,1,1,1,1,998,998,998,.0714797303,1,1
2020,41,47000,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,19,19,19,.0190380756,1,1
2020,41,47000,race-ethnicity,Hispanic,1,1,1,1,1,341,341,341,.341683358,1,1
2020,41,47000,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,95,95,95,.0951903835,1,1
2020,41,47000,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,529,529,529,.5300601125,1,1
2020,41,47000,race-ethnicity,_supp_all,1,1,1,1,1,10,,,,,
2020,41,47000,race-ethnicity,_supp_black,1,1,1,1,1,32,,,,,
2020,41,47000,race-ethnicity,_supp_hispanic,1,1,1,1,1,37,,,,,
2020,41,47000,race-ethnicity,_supp_other,1,1,1,1,1,69,,,,,
2020,41,47000,race-ethnicity,_supp_white,1,1,1,1,1,26,,,,,
2020,41,59000,all,All,4,4,4,4,4,1447,1447,1447,.0222574286,1,1
2020,41,59000,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,267,267,267,.1845196933,1,1
2020,41,59000,race-ethnicity,Hispanic,4,4,4,4,4,510,510,510,.352453351,1,1
2020,41,59000,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,281,281,281,.1941948831,1,1
2020,41,59000,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,299,299,299,.2066344172,1,1
2020,41,59000,race-ethnicity,_supp_all,4,4,4,4,4,40,,,,,
2020,41,59000,race-ethnicity,_supp_black,4,4,4,4,4,128,,,,,
2020,41,59000,race-ethnicity,_supp_hispanic,4,4,4,4,4,148,,,,,
2020,41,59000,race-ethnicity,_supp_other,4,4,4,4,4,276,,,,,
2020,41,59000,race-ethnicity,_supp_white,4,4,4,4,4,104,,,,,
2020,41,64900,all,All,3,2,2,3,2,662,662,662,.0165149067,1,1
2020,41,64900,race-ethnicity,"Black, Non-Hispanic",3,2,2,3,2,14,14,14,.0211480372,1,1
2020,41,64900,race-ethnicity,Hispanic,3,2,2,3,2,265,265,265,.4003021121,1,1
2020,41,64900,race-ethnicity,Other Races and Ethnicities,3,2,2,3,2,108,108,108,.1631419957,1,1
2020,41,64900,race-ethnicity,"White, Non-Hispanic",3,2,2,3,2,221,221,221,.3338368535,1,1
2020,41,64900,race-ethnicity,_supp_all,3,2,2,3,2,26,,,,,
2020,41,64900,race-ethnicity,_supp_black,3,2,2,3,2,64,,,,,
2020,41,64900,race-ethnicity,_supp_hispanic,3,2,2,3,2,74,,,,,
2020,41,64900,race-ethnicity,_supp_other,3,2,2,3,2,144,,,,,
2020,41,64900,race-ethnicity,_supp_white,3,2,2,3,2,52,,,,,
2020,42,02000,all,All,6,6,6,6,6,248,248,248,.0083484817,1,1
2020,42,02000,race-ethnicity,"Black, Non-Hispanic",6,6,6,6,6,44,42,46,.1774193496,2,2
2020,42,02000,race-ethnicity,Hispanic,6,6,6,6,6,118,115,121,.4758064449,2,2
2020,42,02000,race-ethnicity,Other Races and Ethnicities,6,6,6,6,6,35,32,38,.1411290318,3,3
2020,42,02000,race-ethnicity,"White, Non-Hispanic",6,6,6,6,6,37,35,39,.1491935551,3,3
2020,42,02000,race-ethnicity,_supp_all,6,6,6,6,6,336,,,,,
2020,42,02000,race-ethnicity,_supp_black,6,6,6,6,6,1044,,,,,
2020,42,02000,race-ethnicity,_supp_hispanic,6,6,6,6,6,1032,,,,,
2020,42,02000,race-ethnicity,_supp_other,6,6,6,6,6,2910,,,,,
2020,42,02000,race-ethnicity,_supp_white,6,6,6,6,6,942,,,,,
2020,42,06088,all,All,4,4,4,4,4,270,269,271,.0169736594,1,1
2020,42,06088,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,38,38,38,.1407407373,1,1
2020,42,06088,race-ethnicity,Hispanic,4,4,4,4,4,182,181,183,.6740740538,1,1
2020,42,06088,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,6,4,8,.0222222228,3,3
2020,42,06088,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,38,38,38,.1407407373,1,1
2020,42,06088,race-ethnicity,_supp_all,4,4,4,4,4,224,,,,,
2020,42,06088,race-ethnicity,_supp_black,4,4,4,4,4,696,,,,,
2020,42,06088,race-ethnicity,_supp_hispanic,4,4,4,4,4,688,,,,,
2020,42,06088,race-ethnicity,_supp_other,4,4,4,4,4,1940,,,,,
2020,42,06088,race-ethnicity,_supp_white,4,4,4,4,4,628,,,,,
2020,42,24000,all,All,8,8,8,8,8,298,297,299,.0140758585,1,1
2020,42,24000,race-ethnicity,"Black, Non-Hispanic",8,8,8,8,8,104,102,106,.3489933014,1,1
2020,42,24000,race-ethnicity,Hispanic,8,8,8,8,8,44,44,44,.1476510018,1,1
2020,42,24000,race-ethnicity,Other Races and Ethnicities,8,8,8,8,8,39,34,44,.130872488,3,3
2020,42,24000,race-ethnicity,"White, Non-Hispanic",8,8,8,8,8,111,110,112,.3724832237,1,1
2020,42,24000,race-ethnicity,_supp_all,8,8,8,8,8,448,,,,,
2020,42,24000,race-ethnicity,_supp_black,8,8,8,8,8,1392,,,,,
2020,42,24000,race-ethnicity,_supp_hispanic,8,8,8,8,8,1376,,,,,
2020,42,24000,race-ethnicity,_supp_other,8,8,8,8,8,3880,,,,,
2020,42,24000,race-ethnicity,_supp_white,8,8,8,8,8,1256,,,,,
2020,42,60000,all,All,85,85,85,85,85,3116,3098,3134,.0162101705,1,1
2020,42,60000,race-ethnicity,"Black, Non-Hispanic",85,85,85,85,85,1810,1780,1840,.5808728933,1,1
2020,42,60000,race-ethnicity,Hispanic,85,85,85,85,85,650,625,675,.2086007744,2,2
2020,42,60000,race-ethnicity,Other Races and Ethnicities,85,85,85,85,85,217,139,295,.0696405619,3,3
2020,42,60000,race-ethnicity,"White, Non-Hispanic",85,85,85,85,85,129,119,139,.0413992293,3,3
2020,42,60000,race-ethnicity,_supp_all,85,85,85,85,85,4760,,,,,
2020,42,60000,race-ethnicity,_supp_black,85,85,85,85,85,14790,,,,,
2020,42,60000,race-ethnicity,_supp_hispanic,85,85,85,85,85,14620,,,,,
2020,42,60000,race-ethnicity,_supp_other,85,85,85,85,85,41225,,,,,
2020,42,60000,race-ethnicity,_supp_white,85,85,85,85,85,13345,,,,,
2020,42,61000,all,All,29,29,29,29,29,818,817,819,.011474099,1,1
2020,42,61000,race-ethnicity,"Black, Non-Hispanic",29,29,29,29,29,484,475,493,.5916870236,1,1
2020,42,61000,race-ethnicity,Hispanic,29,29,29,29,29,33,27,39,.0403422974,3,3
2020,42,61000,race-ethnicity,Other Races and Ethnicities,29,29,29,29,29,80,59,101,.0977995098,3,3
2020,42,61000,race-ethnicity,"White, Non-Hispanic",29,29,29,29,29,168,162,174,.2053789794,2,2
2020,42,61000,race-ethnicity,_supp_all,29,29,29,29,29,1624,,,,,
2020,42,61000,race-ethnicity,_supp_black,29,29,29,29,29,5046,,,,,
2020,42,61000,race-ethnicity,_supp_hispanic,29,29,29,29,29,4988,,,,,
2020,42,61000,race-ethnicity,_supp_other,29,29,29,29,29,14065,,,,,
2020,42,61000,race-ethnicity,_supp_white,29,29,29,29,29,4553,,,,,
2020,42,63624,all,All,5,5,5,5,5,865,865,865,.0323267803,1,1
2020,42,63624,race-ethnicity,"Black, Non-Hispanic",5,5,5,5,5,80,78,82,.0924855471,2,2
2020,42,63624,race-ethnicity,Hispanic,5,5,5,5,5,589,588,590,.6809248328,1,1
2020,42,63624,race-ethnicity,Other Races and Ethnicities,5,5,5,5,5,19,16,22,.0219653174,3,3
2020,42,63624,race-ethnicity,"White, Non-Hispanic",5,5,5,5,5,77,75,79,.0890173391,2,2
2020,42,63624,race-ethnicity,_supp_all,5,5,5,5,5,280,,,,,
2020,42,63624,race-ethnicity,_supp_black,5,5,5,5,5,870,,,,,
2020,42,63624,race-ethnicity,_supp_hispanic,5,5,5,5,5,860,,,,,
2020,42,63624,race-ethnicity,_supp_other,5,5,5,5,5,2425,,,,,
2020,42,63624,race-ethnicity,_supp_white,5,5,5,5,5,785,,,,,
2020,42,69000,all,All,1,1,1,1,1,130,130,130,.014105903,1,1
2020,42,69000,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,28,28,28,.2153846174,1,1
2020,42,69000,race-ethnicity,Hispanic,1,1,1,1,1,47,47,47,.3615384698,1,1
2020,42,69000,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,17,17,17,.1307692379,1,1
2020,42,69000,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,38,38,38,.2923077047,1,1
2020,42,69000,race-ethnicity,_supp_all,1,1,1,1,1,56,,,,,
2020,42,69000,race-ethnicity,_supp_black,1,1,1,1,1,174,,,,,
2020,42,69000,race-ethnicity,_supp_hispanic,1,1,1,1,1,172,,,,,
2020,42,69000,race-ethnicity,_supp_other,1,1,1,1,1,485,,,,,
2020,42,69000,race-ethnicity,_supp_white,1,1,1,1,1,157,,,,,
2020,44,19180,all,All,1,1,1,1,1,30,30,30,.0028837835,1,1
2020,44,19180,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,1,0,2,.0333333351,3,3
2020,44,19180,race-ethnicity,Hispanic,1,1,1,1,1,12,12,12,.400000006,1,1
2020,44,19180,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,6,6,6,.200000003,1,1
2020,44,19180,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,10,10,10,.3333333433,1,1
2020,44,19180,race-ethnicity,_supp_all,1,1,1,1,1,7,,,,,
2020,44,19180,race-ethnicity,_supp_black,1,1,1,1,1,13,,,,,
2020,44,19180,race-ethnicity,_supp_hispanic,1,1,1,1,1,15,,,,,
2020,44,19180,race-ethnicity,_supp_other,1,1,1,1,1,26,,,,,
2020,44,19180,race-ethnicity,_supp_white,1,1,1,1,1,12,,,,,
2020,44,54640,all,All,2,2,2,2,2,89,89,89,.0101124868,1,1
2020,44,54640,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,23,23,23,.2584269643,1,1
2020,44,54640,race-ethnicity,Hispanic,2,2,2,2,2,24,23,25,.2696629167,2,2
2020,44,54640,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,7,6,8,.078651689,3,3
2020,44,54640,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,34,33,35,.3820224702,2,2
2020,44,54640,race-ethnicity,_supp_all,2,2,2,2,2,14,,,,,
2020,44,54640,race-ethnicity,_supp_black,2,2,2,2,2,26,,,,,
2020,44,54640,race-ethnicity,_supp_hispanic,2,2,2,2,2,30,,,,,
2020,44,54640,race-ethnicity,_supp_other,2,2,2,2,2,52,,,,,
2020,44,54640,race-ethnicity,_supp_white,2,2,2,2,2,24,,,,,
2020,44,59000,all,All,8,8,8,8,8,205,202,208,.0080610281,1,1
2020,44,59000,race-ethnicity,"Black, Non-Hispanic",8,8,8,8,8,53,49,57,.2585365772,3,3
2020,44,59000,race-ethnicity,Hispanic,8,8,8,8,8,99,98,100,.4829268157,1,1
2020,44,59000,race-ethnicity,Other Races and Ethnicities,8,8,8,8,8,28,21,35,.1365853697,3,3
2020,44,59000,race-ethnicity,"White, Non-Hispanic",8,8,8,8,8,24,22,26,.1170731708,3,3
2020,44,59000,race-ethnicity,_supp_all,8,8,8,8,8,56,,,,,
2020,44,59000,race-ethnicity,_supp_black,8,8,8,8,8,104,,,,,
2020,44,59000,race-ethnicity,_supp_hispanic,8,8,8,8,8,120,,,,,
2020,44,59000,race-ethnicity,_supp_other,8,8,8,8,8,208,,,,,
2020,44,59000,race-ethnicity,_supp_white,8,8,8,8,8,96,,,,,
2020,44,74300,all,All,1,1,1,1,1,66,66,66,.0081081083,1,1
2020,44,74300,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,0,0,0,0,3,3
2020,44,74300,race-ethnicity,Hispanic,1,1,1,1,1,13,13,13,.1969697028,1,1
2020,44,74300,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,9,9,9,.1363636404,1,1
2020,44,74300,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,44,44,44,.6666666865,1,1
2020,44,74300,race-ethnicity,_supp_all,1,1,1,1,1,7,,,,,
2020,44,74300,race-ethnicity,_supp_black,1,1,1,1,1,13,,,,,
2020,44,74300,race-ethnicity,_supp_hispanic,1,1,1,1,1,15,,,,,
2020,44,74300,race-ethnicity,_supp_other,1,1,1,1,1,26,,,,,
2020,44,74300,race-ethnicity,_supp_white,1,1,1,1,1,12,,,,,
2020,45,13330,all,All,1,1,1,1,1,349,349,349,.0072211875,1,1
2020,45,13330,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,172,172,172,.492836684,1,1
2020,45,13330,race-ethnicity,Hispanic,1,1,1,1,1,104,104,104,.297994256,1,1
2020,45,13330,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,25,25,25,.0716332346,1,1
2020,45,13330,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,50,50,50,.1432664692,1,1
2020,45,13330,race-ethnicity,_supp_all,1,1,1,1,1,4,,,,,
2020,45,13330,race-ethnicity,_supp_black,1,1,1,1,1,9,,,,,
2020,45,13330,race-ethnicity,_supp_hispanic,1,1,1,1,1,17,,,,,
2020,45,13330,race-ethnicity,_supp_other,1,1,1,1,1,37,,,,,
2020,45,13330,race-ethnicity,_supp_white,1,1,1,1,1,12,,,,,
2020,45,16000,all,All,4,4,4,4,4,1114,1114,1114,.0124488743,1,1
2020,45,16000,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,721,721,721,.6472172141,1,1
2020,45,16000,race-ethnicity,Hispanic,4,4,4,4,4,143,143,143,.1283662468,1,1
2020,45,16000,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,60,60,60,.053859964,1,1
2020,45,16000,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,172,172,172,.1543985605,1,1
2020,45,16000,race-ethnicity,_supp_all,4,4,4,4,4,16,,,,,
2020,45,16000,race-ethnicity,_supp_black,4,4,4,4,4,36,,,,,
2020,45,16000,race-ethnicity,_supp_hispanic,4,4,4,4,4,68,,,,,
2020,45,16000,race-ethnicity,_supp_other,4,4,4,4,4,148,,,,,
2020,45,16000,race-ethnicity,_supp_white,4,4,4,4,4,48,,,,,
2020,45,48535,all,All,,,,,,,,,,,
2020,45,48535,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2020,45,48535,race-ethnicity,Hispanic,,,,,,,,,,,
2020,45,48535,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2020,45,48535,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2020,45,48535,race-ethnicity,_supp_all,,,,,,.,,,,,
2020,45,48535,race-ethnicity,_supp_black,,,,,,.,,,,,
2020,45,48535,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2020,45,48535,race-ethnicity,_supp_other,,,,,,.,,,,,
2020,45,48535,race-ethnicity,_supp_white,,,,,,.,,,,,
2020,45,50875,all,All,,,,,,,,,,,
2020,45,50875,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2020,45,50875,race-ethnicity,Hispanic,,,,,,,,,,,
2020,45,50875,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2020,45,50875,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2020,45,50875,race-ethnicity,_supp_all,,,,,,.,,,,,
2020,45,50875,race-ethnicity,_supp_black,,,,,,.,,,,,
2020,45,50875,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2020,45,50875,race-ethnicity,_supp_other,,,,,,.,,,,,
2020,45,50875,race-ethnicity,_supp_white,,,,,,.,,,,,
2020,46,59020,all,All,1,1,1,1,1,688,688,688,.027666077,1,1
2020,46,59020,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,60,60,60,.0872092992,1,1
2020,46,59020,race-ethnicity,Hispanic,1,1,1,1,1,169,169,169,.2456395328,1,1
2020,46,59020,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,303,303,303,.4404069781,1,1
2020,46,59020,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,151,151,151,.2194767445,1,1
2020,46,59020,race-ethnicity,_supp_all,1,1,1,1,1,13,,,,,
2020,46,59020,race-ethnicity,_supp_black,1,1,1,1,1,6,,,,,
2020,46,59020,race-ethnicity,_supp_hispanic,1,1,1,1,1,7,,,,,
2020,46,59020,race-ethnicity,_supp_other,1,1,1,1,1,28,,,,,
2020,46,59020,race-ethnicity,_supp_white,1,1,1,1,1,14,,,,,
2020,47,14000,all,All,1,1,1,1,1,1278,1278,1278,.028979592,1,1
2020,47,14000,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,464,464,464,.3630672991,1,1
2020,47,14000,race-ethnicity,Hispanic,1,1,1,1,1,198,198,198,.1549295783,1,1
2020,47,14000,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,137,137,137,.107198745,1,1
2020,47,14000,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,468,468,468,.3661971688,1,1
2020,47,14000,race-ethnicity,_supp_all,1,1,1,1,1,11,,,,,
2020,47,14000,race-ethnicity,_supp_black,1,1,1,1,1,49,,,,,
2020,47,14000,race-ethnicity,_supp_hispanic,1,1,1,1,1,40,,,,,
2020,47,14000,race-ethnicity,_supp_other,1,1,1,1,1,92,,,,,
2020,47,14000,race-ethnicity,_supp_white,1,1,1,1,1,36,,,,,
2020,47,15160,all,All,1,1,1,1,1,568,568,568,.0155932577,1,1
2020,47,15160,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,230,230,230,.4049295783,1,1
2020,47,15160,race-ethnicity,Hispanic,1,1,1,1,1,76,76,76,.1338028163,1,1
