year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2018,36,007,tenure,All,1,1,1,0.5509262943647774,0.8649991215430566,1.104191561269468,1.1536536245602056,1.6324767839675915,1.8697243054715647,1,1,1
2017,36,007,tenure,All,1,1,1,0.5063841356649315,0.8425783713301795,1.0570860317269888,1.3331805671522223,1.6685853977250482,1.7424952583978561,1,1,1
2016,36,007,tenure,All,1,1,1,0.5380153227751929,0.7864810995665013,1.059478160317439,1.2735287543949732,1.6083341507738913,1.7569742357472649,1,1,1
2015,36,007,tenure,All,1,1,1,0.39889532361510227,0.8001908756890612,1.0286712777785503,1.0191215831161833,1.5373328388279268,1.6114962916779614,1,1,1
2014,36,007,tenure,All,1,1,1,0.4419906885123967,0.7526665255108052,1.026616781587717,1.0095863570200538,1.4686865327354277,1.6466673489283137,1,1,1
2023,36,009,tenure,All,2,2,2,0.6508507841247765,0.9049219473642446,1.0267257886058907,1.8156929734975291,1.9095834346006484,1.6546230093714909,2,2,2
2022,36,009,tenure,All,2,2,2,0.6031483979209283,0.8828835691237995,1.0216088067273568,1.6108874802868764,1.7801241872253448,1.6195125196426172,2,2,2
2021,36,009,tenure,All,2,2,2,0.6584938544932228,0.876466820077405,1.0185353679973845,2.058407684738807,2.3138861749161146,1.9755417374241362,2,2,2
2019,36,009,tenure,All,2,2,2,0.6681291411743635,0.8787984845579219,1.0028588710845951,1.8279486997372765,2.0589096642985028,1.7301350384954781,2,2,2
2018,36,009,tenure,All,2,2,2,0.7521668849155757,0.9245911363885686,1.0280199651749948,1.824176648951377,1.9511748138942402,1.660404155570235,2,2,2
2017,36,009,tenure,All,2,2,2,0.6674285092062482,0.8552291002338414,1.0392050075208668,1.8199092800624732,1.9603881981640237,1.804272753977805,2,2,2
2016,36,009,tenure,All,2,2,2,0.7362973388199955,0.9304758502877345,1.0723285147515473,1.8675593812092055,2.044737018672614,1.8203207606668061,2,2,2
2015,36,009,tenure,All,2,2,2,0.7248189061325371,0.8716899704416929,1.046322658423006,1.7587172112172826,1.8429167106208795,1.6657400646640597,2,2,2
2014,36,009,tenure,All,2,2,2,0.7034375631695129,0.7928931473047602,0.9965259481559081,1.7024813740179134,1.7853656033370602,1.679074558151087,2,2,2
2023,36,011,tenure,All,2,2,2,0.49773746882449305,0.6800255910979538,0.9108065170846147,1.577855368074225,1.905414616486979,1.6665260420584183,2,2,2
2022,36,011,tenure,All,2,2,2,0.2675075314121005,0.6564276163719904,0.8804767706274581,1.0657042332747175,1.7216059586865915,1.6835644200298485,2,2,2
2021,36,011,tenure,All,2,2,2,0.44586419214947665,0.631297671930021,0.8788935060091357,1.7504543080022412,1.6983650005599313,1.7723203339718805,2,2,2
2019,36,011,tenure,All,2,2,2,0.649430128600533,0.8769038847082552,1.040984751558804,1.8696748449520346,2.0917251575940443,2.036378924652206,2,2,2
2018,36,011,tenure,All,2,2,2,0.44077478498730877,0.6723087999369588,0.9524717848764341,1.632486014933833,1.8340671555807968,1.7005055745647533,2,2,2
2017,36,011,tenure,All,2,2,2,0.4737487317673093,0.6876062861869314,0.925875744882708,1.7098637986998073,1.9326319272125723,1.9178554344563044,2,2,2
2016,36,011,tenure,All,2,2,2,0.566348864281385,0.7281691260221158,1.0184743060557273,1.7910729919282684,1.9631489741803312,1.8722691221351935,2,2,2
2015,36,011,tenure,All,2,2,2,0.46218198821751943,0.7147262624458214,1.040797982558917,1.3569401070694265,1.7174465577921731,1.9854736676092117,2,2,2
2014,36,011,tenure,All,2,2,2,0.5933443137345714,0.7372525120212106,0.9815648769756993,1.4687211981566821,1.6418189563516365,1.8362377988037526,2,2,2
2023,36,013,tenure,All,1,1,1,0.5955637707948244,0.8078011953444479,0.9600907464212679,1.6337892791127542,1.7878263604907203,1.5424015848670756,1,1,1
2022,36,013,tenure,All,1,1,1,0.5388731252533442,0.8324541158369052,0.9637370676141708,1.4773408998783948,1.8243213539949446,1.638694395095273,1,1,1
2021,36,013,tenure,All,1,1,1,0.6192064988757525,0.8006662661787997,0.9859278803869833,1.7004424457822587,1.9292228714980066,1.5872503990357991,1,1,1
2019,36,013,tenure,All,1,1,1,0.45407116478105397,0.772360575236759,0.9294937138973837,1.3218828770736855,1.7165405622087488,1.6509344206591914,1,1,1
2018,36,013,tenure,All,1,1,1,0.5646892473809371,0.7163533273649657,0.9545731914028069,1.4723311266790924,1.5625683875460061,1.6157705607159807,1,1,1
2017,36,013,tenure,All,1,1,1,0.5959548761764902,0.8373983739837398,1.0048365459295348,1.4332821573993726,1.7476547842401502,1.692755772082186,1,1,1
2016,36,013,tenure,All,1,1,1,0.6826090069449416,0.8287724784988272,1.0030117317457539,1.6923462447196964,1.752987825309952,1.6336193311153913,1,1,1
2015,36,013,tenure,All,1,1,1,0.6318958953415934,0.8867859993159275,1.0053555594963646,1.6035163009621374,1.8579409417398245,1.656428444759709,1,1,1
2014,36,013,tenure,All,1,1,1,0.6316171138506164,0.7859855022437003,1.0073852646386496,1.4266596347814622,1.6294442526751811,1.6539475997889925,1,1,1
2023,36,015,tenure,All,2,2,2,0.6816981525982752,0.9176120783882669,1.1270391088913243,1.40492579152518,1.680371022583558,1.858082820352112,2,2,2
2022,36,015,tenure,All,2,2,2,0.4136967026036975,0.7350761391108176,0.9778806694296874,1.1666728580362622,1.6023585193130196,1.6012823265584757,2,2,2
2021,36,015,tenure,All,2,2,2,0.4456795693361353,0.6440679964804383,0.9840525091730793,1.4339447043680627,1.5064810946285063,1.728052957141078,2,2,2
2019,36,015,tenure,All,2,2,2,0.5848677836379369,1.056642864598838,1.1351685415478525,1.671054131378229,2.06009716311192,1.8993568402708711,2,2,2
2018,36,015,tenure,All,2,2,2,0.5892357134612831,0.8754889057491095,1.043395271838524,1.3686153647762311,1.7306554761075854,1.7179219255815794,2,2,2
2017,36,015,tenure,All,2,2,2,0.6142152274755779,0.8844321752829781,1.128053215932527,1.5592782242932977,1.8077104064685592,1.9761098084369157,2,2,2
2016,36,015,tenure,All,2,2,2,0.628456254908844,0.7206345799069921,1.0607265872719323,1.4863084453812934,1.495331738815417,1.7952650407154844,2,2,2
2015,36,015,tenure,All,2,2,2,0.6662559533623779,0.8501017674119526,1.094459569437057,1.5537946955019262,1.7818534661535725,1.9190703881539934,2,2,2
2014,36,015,tenure,All,2,2,2,0.4565707939572213,0.7672608039694891,1.0248260812425722,1.456918325839041,1.6353668281222196,1.757823554049993,2,2,2
2023,36,017,tenure,All,3,3,3,0.8715629158732128,0.9573734097583763,1.0570990282333856,2.190500597500594,2.1214945315720106,1.783669775978688,3,3,3
2022,36,017,tenure,All,3,3,3,0.6315436888161254,0.8394801183215999,1.0318646409184853,1.6990645188742923,2.0285889736858533,1.8005882778502145,3,3,3
2021,36,017,tenure,All,2,2,2,0.7681809434447827,0.8222522939105525,1.0500128406945892,2.0556915998812704,2.1159803811719473,2.0021919309541754,2,2,2
2019,36,017,tenure,All,2,2,2,0.5904230464346063,0.7970007191476338,0.993482899970858,1.9364458875486115,1.9795453273710628,1.8064495727080643,2,2,2
2018,36,017,tenure,All,2,2,2,0.8170806291992819,0.9973971951604762,1.0960301634633038,2.1184727641449177,2.1327231188612874,1.835024704755785,2,2,2
2017,36,017,tenure,All,2,2,2,0.551631317326135,0.7365757356671192,1.0760044622382032,1.5973151738283773,1.7424891012983532,1.7449602643160338,2,2,2
2016,36,017,tenure,All,2,2,2,0.7135419058636733,0.8746876568247,1.1619738889467588,1.6648849076657843,1.713818699015256,1.8429479444770271,2,2,2
2015,36,017,tenure,All,2,2,2,0.6681970971922689,0.8524321689539145,0.9981335122028783,1.4265810000986885,1.6521308654889246,1.6639805530711165,2,2,2
2014,36,017,tenure,All,2,2,2,0.5867904852321151,0.7197846569243018,1.065543092521943,1.5760970666454102,1.745234687960925,1.914923604911695,2,2,2
2023,36,019,tenure,All,2,2,2,0.4494633905017464,0.7449345562359514,0.9288179280842526,1.3720393233034993,1.870600064222047,1.6566308923504187,2,2,2
2022,36,019,tenure,All,2,2,2,0.4922791017909916,0.7224367917463383,0.924919268341504,1.3354163566929524,1.6312718819732455,1.540912525179831,2,2,2
2021,36,019,tenure,All,2,2,2,0.45982152258638953,0.676695104059475,0.9292629968315315,1.5652454585038427,1.6798923957653242,1.7450166646024734,2,2,2
2019,36,019,tenure,All,2,2,2,0.6282393374151749,0.803948723387277,1.0276909874854694,1.6956741292438313,1.8473013245433465,1.7828424292840108,2,2,2
2018,36,019,tenure,All,2,2,2,0.59253862897436,0.6741926667316404,0.9644553871026854,1.678620423169611,1.7727867987609802,1.7471748760942594,2,2,2
2017,36,019,tenure,All,2,2,2,0.5135266910648473,0.7333638690765675,0.9598658078583815,1.6315477828762617,1.8310107395744064,1.7662904248276103,2,2,2
2016,36,019,tenure,All,2,2,2,0.5681252116312745,0.7203537033385569,1.0361712328642405,1.8689333076965262,1.8914401019698657,1.8707727801914398,2,2,2
2015,36,019,tenure,All,2,2,2,0.5726875871918606,0.7861268464137982,1.063552693788392,1.4363875932793995,1.7437630490516318,1.7287450737496557,2,2,2
2014,36,019,tenure,All,2,2,2,0.6369760312517848,0.8549158308804984,1.0658278920433473,1.5350317327756944,1.8042570167459406,1.779879385849517,2,2,2
2023,36,021,tenure,All,2,2,2,0.3825838110243403,0.6619229186862416,0.9477130942771257,0.9903397572497799,1.3321363965688624,1.4406486029609846,2,2,2
2022,36,021,tenure,All,2,2,2,0.4655742892140675,0.6346645706712735,0.8885803501069955,1.2778599144089537,1.5277789951979948,1.5650121004860242,2,2,2
2021,36,021,tenure,All,2,2,2,0.36818466059469096,0.4885093195863864,0.8716106057731458,1.2372233622176623,1.3218700426759509,1.4917203862122677,2,2,2
2019,36,021,tenure,All,2,2,2,0.47625850483922944,0.6987165565676785,0.9431477352872365,1.3628495655463675,1.6870077495084554,1.5885542291206118,2,2,2
2018,36,021,tenure,All,2,2,2,0.49142944012961315,0.5790915606532896,0.8940143205665599,1.3259190337866995,1.4550661607658208,1.5323969517785907,2,2,2
2017,36,021,tenure,All,2,2,2,0.3920521384437199,0.6243655303485762,0.9596696345033273,1.2240586153024435,1.3369356496501485,1.6053278978086494,2,2,2
2016,36,021,tenure,All,2,2,2,0.2924578907842506,0.6042214756290074,0.9267791496413719,0.9524729106319064,1.2370030879053595,1.5063031729911696,2,2,2
2015,36,021,tenure,All,2,2,2,0.3964746146363008,0.6242239294183747,0.9641546893240437,0.9459398552780119,1.1596641100052822,1.4644008514329816,2,2,2
2014,36,021,tenure,All,2,2,2,0.2929164661931761,0.5498980547196812,0.9644020239355283,1.022259753552407,1.2679466943963789,1.4008953125261325,2,2,2
2023,36,023,tenure,All,2,2,2,0.4397994286649386,0.6887104844546883,1.0385290973819485,1.293889650983091,1.5869337958346852,1.7684016915809184,2,2,2
2022,36,023,tenure,All,2,2,2,0.4305977900595496,0.6766217486323028,0.9710379394225922,1.2032979451723045,1.5658856509145271,1.7038494380951181,2,2,2
2021,36,023,tenure,All,2,2,2,0.530501515356433,0.7879260631069179,1.002780961636713,1.7004361558793089,1.982263587698484,1.920160782027627,2,2,2
2019,36,023,tenure,All,2,2,2,0.6342939264035403,0.7867915226439174,1.0909804836968697,1.5487187872569725,1.7104264369524067,1.9125192418920103,2,2,2
2018,36,023,tenure,All,2,2,2,0.4293663212569232,0.7618496102739912,1.071667132979924,1.5607991239226024,1.8346569791166025,1.8769307936600923,2,2,2
2017,36,023,tenure,All,2,2,2,0.8697882581781184,1.0237524308046377,1.1926416161287814,1.608085129502513,1.88111825062602,1.922209499620206,2,2,2
2016,36,023,tenure,All,2,2,2,0.648655769336335,0.7925606372705314,1.1582132945585524,1.7437543308706984,1.8937511134610077,1.9873971005771713,2,2,2
2015,36,023,tenure,All,2,2,2,0.74283246389272,0.8750663276944562,1.095820200664933,1.651429301837384,1.813173791475861,1.9053545076365503,2,2,2
2014,36,023,tenure,All,2,2,2,0.5545218390201875,0.7337522024570529,1.0729356556138299,1.5700753614355578,1.6898709284209619,1.7715285068874536,2,2,2
2023,36,025,tenure,All,3,3,3,0.8983612793407312,0.9782796026319871,1.0700258146299446,2.2172989609681126,2.142400724445621,1.7965965623752467,3,3,3
2022,36,025,tenure,All,3,3,3,0.6476631463368001,0.8553394567179902,1.0447638389834921,1.7151839763949672,2.0444483120822436,1.8134874759152215,3,3,3
2021,36,025,tenure,All,2,2,2,0.7787386872068855,0.8314862846669445,1.058397756129066,2.0662493436433733,2.1252143719283394,2.0105768463886515,2,2,2
2019,36,025,tenure,All,2,2,2,0.5951189893564857,0.8020559480962132,0.9987682633323337,1.941141830470491,1.984600556319642,1.81173493606954,2,2,2
2018,36,025,tenure,All,2,2,2,0.8329345254654391,1.010591403484952,1.1052981670009026,2.134326660411075,2.145917327185763,1.8442927082933838,2,2,2
2017,36,025,tenure,All,2,2,2,0.5567782229410179,0.7414820905493602,1.0848240961709046,1.60246207944326,1.747395456180594,1.7537798982487351,2,2,2
2016,36,025,tenure,All,2,2,2,0.7255698595872729,0.8892724473296939,1.1763347720278556,1.676912861389384,1.7284034895202498,1.8573088275581242,2,2,2
2015,36,025,tenure,All,2,2,2,0.6781871546677218,0.8619540178576223,1.0049798020766059,1.4365710575741417,1.6616527143926323,1.6680067192934671,2,2,2
2014,36,025,tenure,All,2,2,2,0.5978911615031768,0.7321857531423189,1.0806509310433485,1.5871977429164719,1.7802957187780577,1.9077077544939693,2,2,2
2023,36,027,tenure,All,1,1,1,0.3435512760574913,0.6087420170712764,0.8163776539661044,0.9783161626201519,1.2939685046487273,1.4186368834482794,1,1,1
2022,36,027,tenure,All,1,1,1,0.22489883133040459,0.4750774585535584,0.7607110003489443,0.6918699825099331,1.0579847719397306,1.2913260598766334,1,1,1
2021,36,027,tenure,All,1,1,1,0.3289584384990745,0.482856504959653,0.7574949775923351,0.955409725727747,1.1656300832456223,1.345638232112502,1,1,1
2019,36,027,tenure,All,1,1,1,0.19037919147602633,0.5646591661151555,0.8838403122481014,0.7455343152616735,1.258239576439444,1.5565313308726825,1,1,1
2018,36,027,tenure,All,1,1,1,0.3070146818923328,0.5093266677081706,0.8064946902092122,0.766721044045677,1.098828308076863,1.3861203552578587,1,1,1
2017,36,027,tenure,All,1,1,1,0.26293263863044286,0.5150857615209754,0.8584546472564389,0.7057437042550552,1.0274161328098093,1.420313549832027,1,1,1
2016,36,027,tenure,All,1,1,1,0.18819677243314883,0.48464966141538895,0.7641949424500449,0.674670616667966,1.0519280025262272,1.3185143981857859,1,1,1
2015,36,027,tenure,All,1,1,1,0.2777288434175757,0.5139195757843571,0.7948089464699961,0.663730605054543,1.1405582560023568,1.3175690462642797,1,1,1
2014,36,027,tenure,All,1,1,1,0.20398746795784678,0.44279336526868057,0.7902517500760903,0.4931358587297066,0.8874767816990908,1.2396625940258272,1,1,1
2023,36,029,tenure,All,1,1,1,0.4058472511563857,0.6650217662405227,0.9222343766872145,1.0878146958087638,1.5057495007918473,1.5521903858703563,1,1,1
2022,36,029,tenure,All,1,1,1,0.3896672173112571,0.647573402819785,0.9326550602225799,1.0451570598100908,1.4461712654909806,1.6328612985632227,1,1,1
2021,36,029,tenure,All,1,1,1,0.41900709219858157,0.692017594004065,0.9341939530924063,1.2997399527186762,1.619482024898374,1.62831880435919,1,1,1
2019,36,029,tenure,All,1,1,1,0.46509637052610375,0.7183832182957474,0.9588987532772216,1.348079513552302,1.6172270110372466,1.6535644641398013,1,1,1
2018,36,029,tenure,All,1,1,1,0.4321254732287723,0.7003961571155912,0.9605432923597012,1.2744855649128228,1.5590787342218801,1.6229859076042927,1,1,1
2017,36,029,tenure,All,1,1,1,0.42410961602383385,0.7001329956204627,0.932199641878627,1.1645594553669256,1.4760734949046583,1.652223157077212,1,1,1
2016,36,029,tenure,All,1,1,1,0.4557834426637881,0.702210519139653,0.9553284954456384,1.1737939051731296,1.5277720966697346,1.665254419776481,1,1,1
2015,36,029,tenure,All,1,1,1,0.47274171504666673,0.6970754878956104,0.9543107503184242,1.2176691158433306,1.5113113293162512,1.6282443595313218,1,1,1
2014,36,029,tenure,All,1,1,1,0.4431772456053621,0.6562814991294786,0.9622909959497352,1.0997804118140744,1.4308872653965663,1.602793644199813,1,1,1
2023,36,031,tenure,All,3,3,3,0.48316447080827135,0.7734172116183995,0.9807181020064764,1.4057404036100243,1.8941393762266772,1.7863994753778345,3,3,3
2022,36,031,tenure,All,3,3,3,0.5940565673185993,0.7669531161213052,0.9857067935582077,1.4371938222205602,1.7124767241605399,1.611596761195748,3,3,3
2021,36,031,tenure,All,3,3,3,0.4796229278530543,0.6973404228491592,0.9697246225764737,1.5850468637705075,1.7051394234562671,1.7829175926165777,3,3,3
2019,36,031,tenure,All,3,3,3,0.7998411617018146,0.9647155598437767,1.1503179835205812,1.867275953530471,1.9505981372272845,1.8756358207525214,3,3,3
2018,36,031,tenure,All,3,3,3,0.7211356466406829,0.8068176717204512,1.1036803228863197,1.8072174408359338,1.817205294048372,1.8119143054831672,3,3,3
2017,36,031,tenure,All,3,3,3,0.5512858122374106,0.8199673329969217,1.0413354005092867,1.669306904048825,1.974351319464359,1.878122538518709,3,3,3
2016,36,031,tenure,All,3,3,3,0.642386427046611,0.7991749096638366,1.2330630920250771,1.9431945231118628,1.9837751610436933,2.1148770639753285,3,3,3
2015,36,031,tenure,All,3,3,3,0.7186101617995193,0.9026960540953477,1.2092501194889784,1.5823101678870581,1.8440014850868773,1.9688486138428052,3,3,3
2014,36,031,tenure,All,3,3,3,0.8462369264095271,0.891492094383046,1.23274475361277,1.7442926279334368,1.765931804415695,2.0200921603707114,3,3,3
2023,36,033,tenure,All,3,3,3,0.4696055352760156,0.7433827412064801,0.9568657909534919,1.3921814680777687,1.8641049058147576,1.76254716432485,3,3,3
2022,36,033,tenure,All,3,3,3,0.5531085003375527,0.7354760146949849,0.9555401829222712,1.3962457552395133,1.6809996227342192,1.5814301505598116,3,3,3
2021,36,033,tenure,All,3,3,3,0.4706120566761626,0.6908227334784195,0.942697722360415,1.5760359925936156,1.6858246934940997,1.7614563009786854,3,3,3
2019,36,033,tenure,All,3,3,3,0.7217516568640115,0.8281223750102765,1.0948226883969796,1.7891864486926679,1.8803147664272977,1.9055353959280699,3,3,3
2018,36,033,tenure,All,3,3,3,0.6626160040032755,0.7306087176460669,1.0333260622210692,1.748697798198526,1.8203397689908103,1.8274447149822253,3,3,3
2017,36,033,tenure,All,3,3,3,0.5341030632326517,0.6586914813940843,0.9982822661637558,1.652124155044066,1.8085873457201778,1.87713115705833,3,3,3
2016,36,033,tenure,All,3,3,3,0.6085929544856753,0.7253000006021085,1.149914525739963,1.9094010505509271,1.8613805547025684,2.1219400214906714,3,3,3
2015,36,033,tenure,All,3,3,3,0.6522063129876591,0.8116731108130147,1.1125115690137806,1.5159063190751978,1.7523799503756894,1.9082303241595076,3,3,3
2014,36,033,tenure,All,3,3,3,0.7510102016779315,0.8101493377134097,1.1100767032998802,1.649065903201841,1.7156025742602932,1.9220789388734445,3,3,3
2023,36,035,tenure,All,2,2,2,0.4784894555084229,0.6589203203986151,0.9424994290815478,1.178062949734991,1.689972334477614,1.770320804268394,2,2,2
2022,36,035,tenure,All,2,2,2,0.42885070190284014,0.6748993453649127,0.9833413336427959,1.1787042461324828,1.4105555417388589,1.6429976192485687,2,2,2
2021,36,035,tenure,All,2,2,2,0.5654354066143616,0.7624643185320933,1.0288165642686469,1.5268215452282232,1.9166651382042246,1.7959719602391235,2,2,2
2019,36,035,tenure,All,2,2,2,0.4967775943244044,0.6855755154936263,1.0455377655032172,1.4548879277949682,1.7304861604042712,1.84941325113802,2,2,2
2018,36,035,tenure,All,2,2,2,0.4455534291609285,0.6439041785723418,1.0487506724475142,1.294576144427701,1.5999763228609187,1.7877287746372952,2,2,2
2017,36,035,tenure,All,2,2,2,0.5908967563185024,0.7409430469699692,1.0497612060226633,1.4531679667543402,1.5930593517178526,1.6967420253454195,2,2,2
2016,36,035,tenure,All,2,2,2,0.48668473274831114,0.6430641782517615,1.0597587797500219,1.3878089760460914,1.4254382789711861,1.7076617516970638,2,2,2
2015,36,035,tenure,All,2,2,2,0.506162946684788,0.6648278334538464,0.9498331874174816,1.1413694580710554,1.4060613848763268,1.6431108922740352,2,2,2
2014,36,035,tenure,All,2,2,2,0.5900812070901639,0.6657606820522449,1.0396648760998624,1.0317674713528586,1.236039185098372,1.6602975484322515,2,2,2
2023,36,037,tenure,All,2,2,2,0.49276673775881774,0.7852649303308129,0.9488478602788856,1.8422492806906954,2.024788190615319,1.710275689078054,2,2,2
2022,36,037,tenure,All,2,2,2,0.4077166578542179,0.7342970164263807,0.9066325694826085,1.3724471455431617,1.7296748635055141,1.6096038774707642,2,2,2
2021,36,037,tenure,All,2,2,2,0.38715990105098874,0.7954831863480306,0.989194919320288,1.3177138021826147,1.8422201929912505,1.6829341066770935,2,2,2
2019,36,037,tenure,All,2,2,2,0.412190559009058,0.7687241594617854,0.9457027989935478,1.4343565631049502,1.9050917743414355,1.7349936817721296,2,2,2
2018,36,037,tenure,All,2,2,2,0.582067319627193,0.8232347282683099,0.967121963290859,1.599857217043113,1.9428264121042342,1.7496766738294283,2,2,2
2017,36,037,tenure,All,2,2,2,0.5806826731390442,0.8476232518178722,0.9856580095240307,1.2972849068160202,1.7934043988185315,1.7414143487837217,2,2,2
2016,36,037,tenure,All,2,2,2,0.4833802034723472,0.7360539680560808,1.0603757383765464,1.5193409253407124,1.6436025928525848,1.9371889013988455,2,2,2
2015,36,037,tenure,All,2,2,2,0.5467924910401609,0.8475644030386196,1.0177680445754385,1.3622318270960165,1.7077274188307743,1.7892086201754593,2,2,2
2014,36,037,tenure,All,2,2,2,0.45527021277075475,0.8418113510775055,0.9505092467855758,1.2884991314526242,1.8342546760145333,1.64535511608274,2,2,2
2023,36,039,tenure,All,2,2,2,0.39425867424411565,0.531319359669299,0.881746625727373,1.002014620469555,1.1932539666314677,1.4394543825782165,2,2,2
2022,36,039,tenure,All,2,2,2,0.48972700011733244,0.5603881177319076,0.9054078238938185,1.3020126253122186,1.451417390630869,1.6412253059041937,2,2,2
