year,state,county,index_air_hazard,index_air_hazard_quality
2019,01,133,24,1
2019,02,013,100,1
2019,02,016,100,1
2019,02,020,23,1
2019,02,050,100,1
2019,02,060,100,1
2019,02,068,100,1
2019,02,070,100,1
2019,02,090,58,1
2019,02,100,100,1
2019,02,105,100,1
2019,02,110,100,1
2019,02,122,90,1
2019,02,130,99,1
2019,02,150,100,1
2019,02,158,100,1
2019,02,164,100,1
2019,02,170,89,1
2019,02,180,100,1
2019,02,185,100,1
2019,02,188,100,1
2019,02,195,97,1
2019,02,198,100,1
2019,02,220,100,1
2019,02,230,100,1
2019,02,240,97,1
2019,02,275,100,1
2019,02,282,100,1
2019,02,290,98,1
2019,04,001,98,1
2019,04,003,94,1
2019,04,005,97,1
2019,04,007,91,1
2019,04,009,79,1
2019,04,011,97,1
2019,04,012,88,1
2019,04,013,28,1
2019,04,015,83,1
2019,04,017,97,1
2019,04,019,67,1
2019,04,021,62,1
2019,04,023,84,1
2019,04,025,92,1
2019,04,027,52,1
2019,05,001,42,1
2019,05,003,24,1
2019,05,005,25,1
2019,05,007,44,1
2019,05,009,60,1
2019,05,011,25,1
2019,05,013,23,1
2019,05,015,65,1
2019,05,017,48,1
2019,05,019,19,1
2019,05,021,55,1
2019,05,023,34,1
2019,05,025,35,1
2019,05,027,15,1
2019,05,029,26,1
2019,05,031,43,1
2019,05,033,28,1
2019,05,035,34,1
2019,05,037,55,1
2019,05,039,35,1
2019,05,041,42,1
2019,05,043,29,1
2019,05,045,21,1
2019,05,047,26,1
2019,05,049,51,1
2019,05,051,24,1
2019,05,053,29,1
2019,05,055,45,1
2019,05,057,27,1
2019,05,059,20,1
2019,05,061,27,1
2019,05,063,31,1
2019,05,065,40,1
2019,05,067,48,1
2019,05,069,27,1
2019,05,071,26,1
2019,05,073,35,1
2019,05,075,46,1
2019,05,077,63,1
2019,05,079,42,1
2019,05,081,26,1
2019,05,083,29,1
2019,05,085,29,1
2019,05,087,69,1
2019,05,089,44,1
2019,05,091,24,1
2019,05,093,49,1
2019,05,095,51,1
2019,05,097,35,1
2019,05,099,35,1
2019,05,101,69,1
2019,05,103,8,1
2019,05,105,25,1
2019,05,107,48,1
2019,05,109,35,1
2019,05,111,55,1
2019,05,113,46,1
2019,05,115,23,1
2019,05,117,51,1
2019,05,119,19,1
2019,05,121,46,1
2019,05,123,54,1
2019,05,125,23,1
2019,05,127,46,1
2019,05,129,61,1
2019,05,131,24,1
2019,05,133,25,1
2019,05,135,51,1
2019,05,137,51,1
2019,05,139,4,1
2019,05,141,35,1
2019,05,143,42,1
2019,05,145,31,1
2019,05,147,49,1
2019,05,149,26,1
2019,06,001,55,1
2019,06,003,99,1
2019,06,005,48,1
2019,06,007,21,1
2019,06,009,69,1
2019,06,011,49,1
2019,06,013,51,1
2019,06,015,75,1
2019,06,017,50,1
2019,06,019,26,1
2019,06,021,44,1
2019,06,023,66,1
2019,06,025,69,1
2019,06,027,99,1
2019,06,029,46,1
2019,06,031,52,1
2019,06,033,30,1
2019,06,035,91,1
2019,06,037,13,1
2019,06,039,42,1
2019,06,041,72,1
2019,06,043,83,1
2019,06,045,70,1
2019,06,047,41,1
2019,06,049,97,1
2019,06,051,99,1
2019,06,053,75,1
2019,06,055,59,1
2019,06,057,57,1
2019,06,059,22,1
2019,06,061,18,1
2019,06,063,87,1
2019,06,065,44,1
2019,06,067,8,1
2019,06,069,71,1
2019,06,071,33,1
2019,06,073,42,1
2019,06,075,60,1
2019,06,077,41,1
2019,06,079,82,1
2019,06,081,79,1
2019,06,083,82,1
2019,06,085,54,1
2019,06,087,51,1
2019,06,089,19,1
2019,06,091,90,1
2019,06,093,76,1
2019,06,095,55,1
2019,06,097,56,1
2019,06,099,41,1
2019,06,101,13,1
2019,06,103,38,1
2019,06,105,87,1
2019,06,107,32,1
2019,06,109,64,1
2019,06,111,57,1
2019,06,113,28,1
2019,06,115,16,1
2019,08,001,32,1
2019,08,003,97,1
2019,08,005,51,1
2019,08,007,97,1
2019,08,009,97,1
2019,08,011,96,1
2019,08,013,69,1
2019,08,014,50,1
2019,08,015,94,1
2019,08,017,97,1
2019,08,019,98,1
2019,08,021,97,1
2019,08,023,100,1
2019,08,025,97,1
2019,08,027,100,1
2019,08,029,98,1
2019,08,031,23,1
2019,08,033,99,1
2019,08,035,75,1
2019,08,037,98,1
2019,08,039,97,1
2019,08,041,83,1
2019,08,043,97,1
2019,08,045,82,1
2019,08,047,97,1
2019,08,049,97,1
2019,08,051,98,1
2019,08,053,100,1
2019,08,055,99,1
2019,08,057,99,1
2019,08,059,54,1
2019,08,061,97,1
2019,08,063,97,1
2019,08,065,100,1
2019,08,067,90,1
2019,08,069,62,1
2019,08,071,97,1
2019,08,073,97,1
2019,08,075,96,1
2019,08,077,85,1
2019,08,079,100,1
2019,08,081,97,1
2019,08,083,97,1
2019,08,085,97,1
2019,08,087,92,1
2019,08,089,97,1
2019,08,091,100,1
2019,08,093,100,1
2019,08,095,97,1
2019,08,097,100,1
2019,08,099,96,1
2019,08,101,75,1
2019,08,103,98,1
2019,08,105,99,1
2019,08,107,98,1
2019,08,109,99,1
2019,08,111,100,1
2019,08,113,100,1
2019,08,115,97,1
2019,08,117,100,1
2019,08,119,99,1
2019,08,121,97,1
2019,08,123,29,1
2019,08,125,97,1
2019,09,001,59,1
2019,09,003,63,1
2019,09,005,84,1
2019,09,007,74,1
2019,09,009,71,1
2019,09,011,75,1
2019,09,013,75,1
2019,09,015,79,1
2019,10,001,66,1
2019,10,003,39,1
2019,10,005,73,1
2019,11,001,13,1
2019,12,001,29,1
2019,12,003,26,1
2019,12,005,36,1
2019,12,007,45,1
2019,12,009,76,1
2019,12,011,50,1
2019,12,013,28,1
2019,12,015,65,1
2019,12,017,50,1
2019,12,019,37,1
2019,12,021,57,1
2019,12,023,37,1
2019,12,027,58,1
2019,12,029,63,1
2019,12,031,33,1
2019,12,033,32,1
2019,12,035,62,1
2019,12,037,78,1
2019,12,039,21,1
2019,12,041,60,1
2019,12,043,69,1
2019,12,045,46,1
2019,12,047,37,1
2019,12,049,68,1
2019,12,051,59,1
2019,12,053,54,1
2019,12,055,62,1
2019,12,057,28,1
2019,12,059,28,1
2019,12,061,80,1
2019,12,063,28,1
2019,12,065,30,1
2019,12,067,51,1
2019,12,069,44,1
2019,12,071,58,1
2019,12,073,20,1
2019,12,075,56,1
2019,12,077,32,1
2019,12,079,27,1
2019,12,081,56,1
2019,12,083,46,1
2019,12,085,67,1
2019,12,086,48,1
2019,12,087,97,1
2019,12,089,42,1
2019,12,091,37,1
2019,12,093,58,1
2019,12,095,25,1
2019,12,097,25,1
2019,12,099,61,1
2019,12,101,46,1
2019,12,103,53,1
2019,12,105,41,1
2019,12,107,41,1
2019,12,109,47,1
2019,12,111,65,1
2019,12,113,39,1
2019,12,115,62,1
2019,12,117,34,1
2019,12,119,32,1
2019,12,121,42,1
2019,12,123,40,1
2019,12,125,42,1
2019,12,127,53,1
2019,12,129,28,1
2019,12,131,48,1
2019,12,133,33,1
2019,13,001,37,1
2019,13,003,32,1
2019,13,005,36,1
2019,13,007,35,1
2019,13,009,13,1
2019,13,011,28,1
2019,13,013,15,1
2019,13,015,13,1
2019,13,017,29,1
2019,13,019,33,1
2019,13,021,7,1
2019,13,023,23,1
2019,13,025,46,1
2019,13,027,26,1
2019,13,029,24,1
2019,13,031,25,1
2019,13,033,24,1
2019,13,035,8,1
2019,13,037,35,1
2019,13,039,49,1
2019,13,043,26,1
2019,13,045,23,1
2019,13,047,22,1
2019,13,049,51,1
2019,13,051,30,1
2019,13,053,9,1
2019,13,055,23,1
2019,13,057,18,1
2019,13,059,18,1
2019,13,061,35,1
2019,13,063,6,1
2019,13,065,35,1
2019,13,067,6,1
2019,13,069,25,1
2019,13,071,25,1
2019,13,073,23,1
2019,13,075,23,1
2019,13,077,18,1
2019,13,079,23,1
2019,13,081,23,1
2019,13,083,30,1
2019,13,085,29,1
2019,13,087,26,1
2019,13,089,6,1
2019,13,091,27,1
2019,13,093,25,1
2019,13,095,24,1
2019,13,097,19,1
2019,13,099,31,1
2019,13,101,35,1
2019,13,103,24,1
2019,13,105,23,1
2019,13,107,27,1
2019,13,109,26,1
2019,13,111,45,1
2019,13,113,19,1
2019,13,115,22,1
2019,13,117,23,1
2019,13,119,23,1
2019,13,121,7,1
2019,13,123,41,1
2019,13,125,35,1
2019,13,127,44,1
2019,13,129,20,1
2019,13,131,25,1
2019,13,133,14,1
2019,13,135,12,1
2019,13,137,39,1
2019,13,139,22,1
2019,13,141,23,1
2019,13,143,23,1
2019,13,145,11,1
2019,13,147,23,1
2019,13,149,23,1
2019,13,151,9,1
2019,13,153,15,1
2019,13,155,30,1
2019,13,157,23,1
2019,13,159,7,1
2019,13,161,26,1
2019,13,163,25,1
2019,13,165,35,1
2019,13,167,27,1
2019,13,169,10,1
2019,13,171,23,1
2019,13,173,23,1
2019,13,175,24,1
2019,13,177,24,1
2019,13,179,24,1
2019,13,181,23,1
2019,13,183,23,1
2019,13,185,18,1
2019,13,187,39,1
2019,13,189,23,1
2019,13,191,54,1
2019,13,193,31,1
2019,13,195,23,1
2019,13,197,35,1
2019,13,199,21,1
2019,13,201,31,1
2019,13,205,30,1
2019,13,207,6,1
2019,13,209,26,1
2019,13,211,7,1
2019,13,213,33,1
2019,13,215,6,1
2019,13,217,4,1
2019,13,219,14,1
2019,13,221,22,1
2019,13,223,21,1
2019,13,225,23,1
2019,13,227,35,1
2019,13,229,29,1
2019,13,231,23,1
2019,13,233,23,1
2019,13,235,23,1
2019,13,237,9,1
2019,13,239,23,1
2019,13,241,68,1
2019,13,243,35,1
2019,13,245,18,1
2019,13,247,7,1
2019,13,249,28,1
2019,13,251,30,1
2019,13,253,27,1
2019,13,255,22,1
2019,13,257,27,1
2019,13,259,35,1
2019,13,261,25,1
2019,13,263,15,1
2019,13,265,23,1
2019,13,267,33,1
2019,13,269,25,1
2019,13,271,26,1
2019,13,273,27,1
2019,13,275,25,1
2019,13,277,23,1
2019,13,279,26,1
2019,13,281,55,1
2019,13,283,35,1
2019,13,285,9,1
2019,13,287,28,1
2019,13,289,23,1
2019,13,291,57,1
2019,13,293,16,1
2019,13,295,23,1
2019,13,297,12,1
2019,13,299,24,1
2019,13,301,23,1
2019,13,303,22,1
2019,13,305,26,1
2019,13,307,35,1
2019,13,309,35,1
2019,13,311,42,1
2019,13,313,19,1
2019,13,315,32,1
2019,13,317,27,1
2019,13,319,26,1
2019,13,321,31,1
2019,15,001,96,1
2019,15,003,96,1
2019,15,005,100,1
2019,15,007,100,1
2019,15,009,98,1
2019,16,001,56,1
2019,16,003,96,1
2019,16,005,96,1
2019,16,007,97,1
2019,16,009,61,1
2019,16,011,96,1
2019,16,013,98,1
2019,16,015,96,1
2019,16,017,50,1
2019,16,019,82,1
2019,16,021,61,1
2019,16,023,97,1
2019,16,025,97,1
2019,16,027,64,1
2019,16,029,96,1
2019,16,031,96,1
2019,16,033,97,1
2019,16,035,63,1
2019,16,037,97,1
2019,16,039,96,1
2019,16,041,97,1
2019,16,043,97,1
2019,16,045,78,1
2019,16,047,96,1
2019,16,049,91,1
2019,16,051,96,1
2019,16,053,92,1
2019,16,055,43,1
2019,16,057,82,1
2019,16,059,97,1
2019,16,061,93,1
2019,16,063,97,1
2019,16,065,83,1
2019,16,067,96,1
2019,16,069,64,1
2019,16,071,97,1
2019,16,073,96,1
2019,16,075,73,1
2019,16,077,96,1
2019,16,079,64,1
2019,16,081,97,1
2019,16,083,93,1
2019,16,085,96,1
2019,16,087,96,1
2019,17,001,34,1
2019,17,003,53,1
2019,17,005,73,1
2019,17,007,71,1
2019,17,009,73,1
2019,17,011,73,1
2019,17,013,65,1
2019,17,015,73,1
2019,17,017,73,1
2019,17,019,63,1
2019,17,021,73,1
2019,17,023,73,1
2019,17,025,73,1
2019,17,027,70,1
2019,17,029,73,1
2019,17,031,16,1
2019,17,033,55,1
2019,17,035,73,1
2019,17,037,71,1
2019,17,039,73,1
2019,17,041,64,1
2019,17,043,29,1
2019,17,045,73,1
2019,17,047,73,1
2019,17,049,72,1
2019,17,051,73,1
2019,17,053,73,1
2019,17,055,58,1
2019,17,057,73,1
2019,17,059,73,1
2019,17,061,73,1
2019,17,063,69,1
2019,17,065,73,1
2019,17,067,73,1
2019,17,069,55,1
2019,17,071,73,1
2019,17,073,73,1
2019,17,075,74,1
2019,17,077,53,1
2019,17,079,73,1
2019,17,081,64,1
2019,17,083,59,1
2019,17,085,73,1
2019,17,087,61,1
2019,17,089,50,1
2019,17,091,70,1
2019,17,093,64,1
2019,17,095,72,1
2019,17,097,58,1
2019,17,099,69,1
2019,17,101,70,1
2019,17,103,63,1
2019,17,105,73,1
2019,17,107,73,1
2019,17,109,73,1
2019,17,111,70,1
2019,17,113,71,1
2019,17,115,61,1
2019,17,117,73,1
2019,17,119,41,1
2019,17,121,68,1
2019,17,123,73,1
2019,17,125,73,1
2019,17,127,55,1
2019,17,129,73,1
2019,17,131,73,1
2019,17,133,49,1
2019,17,135,73,1
2019,17,137,73,1
2019,17,139,73,1
2019,17,141,64,1
2019,17,143,63,1
2019,17,145,73,1
2019,17,147,73,1
2019,17,149,73,1
2019,17,151,55,1
2019,17,153,55,1
2019,17,155,72,1
2019,17,157,58,1
2019,17,159,73,1
2019,17,161,65,1
2019,17,163,41,1
2019,17,165,58,1
2019,17,167,66,1
2019,17,169,73,1
2019,17,171,73,1
2019,17,173,73,1
2019,17,175,73,1
2019,17,177,72,1
2019,17,179,70,1
2019,17,181,55,1
2019,17,183,71,1
2019,17,185,73,1
2019,17,187,73,1
2019,17,189,73,1
2019,17,191,73,1
2019,17,193,73,1
2019,17,195,72,1
2019,17,197,52,1
2019,17,199,55,1
2019,17,201,66,1
2019,17,203,73,1
2019,18,001,73,1
2019,18,003,65,1
2019,18,005,55,1
2019,18,007,73,1
2019,18,009,72,1
2019,18,011,65,1
2019,18,013,73,1
2019,18,015,73,1
2019,18,017,73,1
2019,18,019,36,1
2019,18,021,73,1
2019,18,023,73,1
2019,18,025,55,1
2019,18,027,64,1
2019,18,029,57,1
2019,18,031,73,1
2019,18,033,71,1
2019,18,035,73,1
2019,18,037,55,1
2019,18,039,71,1
2019,18,041,73,1
2019,18,043,37,1
2019,18,045,73,1
2019,18,047,73,1
2019,18,049,73,1
2019,18,051,59,1
2019,18,053,73,1
2019,18,055,75,1
2019,18,057,57,1
2019,18,059,66,1
2019,18,061,33,1
2019,18,063,58,1
2019,18,065,73,1
2019,18,067,69,1
2019,18,069,73,1
2019,18,071,58,1
2019,18,073,73,1
2019,18,075,73,1
2019,18,077,55,1
2019,18,079,67,1
2019,18,081,58,1
2019,18,083,69,1
2019,18,085,67,1
2019,18,087,73,1
2019,18,089,56,1
2019,18,091,72,1
2019,18,093,66,1
2019,18,095,70,1
2019,18,097,48,1
2019,18,099,72,1
2019,18,101,66,1
2019,18,103,73,1
2019,18,105,59,1
2019,18,107,73,1
2019,18,109,67,1
2019,18,111,73,1
2019,18,113,73,1
2019,18,115,55,1
2019,18,117,58,1
2019,18,119,73,1
2019,18,121,73,1
2019,18,123,35,1
2019,18,125,60,1
2019,18,127,71,1
2019,18,129,47,1
2019,18,131,73,1
2019,18,133,73,1
2019,18,135,73,1
2019,18,137,73,1
2019,18,139,73,1
2019,18,141,72,1
2019,18,143,55,1
2019,18,145,64,1
2019,18,147,28,1
2019,18,149,73,1
2019,18,151,73,1
2019,18,153,73,1
2019,18,155,54,1
2019,18,157,66,1
2019,18,159,73,1
2019,18,161,72,1
2019,18,163,33,1
2019,18,165,73,1
2019,18,167,61,1
2019,18,169,73,1
2019,18,171,73,1
2019,18,173,53,1
2019,18,175,64,1
2019,18,177,72,1
2019,18,179,73,1
2019,18,181,73,1
2019,18,183,73,1
2019,19,001,90,1
2019,19,003,90,1
2019,19,005,87,1
2019,19,007,80,1
2019,19,009,92,1
2019,19,011,75,1
2019,19,013,74,1
2019,19,015,77,1
2019,19,017,75,1
2019,19,019,79,1
2019,19,021,96,1
2019,19,023,80,1
2019,19,025,97,1
2019,19,027,87,1
2019,19,029,90,1
2019,19,031,73,1
2019,19,033,73,1
2019,19,035,96,1
2019,19,037,94,1
2019,19,039,90,1
2019,19,041,96,1
2019,19,043,83,1
2019,19,045,69,1
2019,19,047,83,1
2019,19,049,73,1
2019,19,051,73,1
2019,19,053,90,1
2019,19,055,80,1
2019,19,057,73,1
2019,19,059,95,1
2019,19,061,74,1
2019,19,063,96,1
2019,19,065,89,1
2019,19,067,84,1
2019,19,069,86,1
2019,19,071,90,1
2019,19,073,91,1
2019,19,075,86,1
2019,19,077,90,1
2019,19,079,81,1
2019,19,081,79,1
2019,19,083,81,1
2019,19,085,83,1
2019,19,087,73,1
2019,19,089,94,1
2019,19,091,89,1
2019,19,093,96,1
2019,19,095,76,1
2019,19,097,73,1
2019,19,099,79,1
2019,19,101,65,1
2019,19,103,72,1
2019,19,105,64,1
2019,19,107,81,1
2019,19,109,96,1
2019,19,111,71,1
2019,19,113,64,1
2019,19,115,79,1
2019,19,117,86,1
2019,19,119,96,1
2019,19,121,84,1
2019,19,123,75,1
2019,19,125,74,1
2019,19,127,77,1
2019,19,129,76,1
2019,19,131,96,1
2019,19,133,85,1
2019,19,135,90,1
2019,19,137,86,1
2019,19,139,71,1
2019,19,141,96,1
2019,19,143,97,1
2019,19,145,86,1
2019,19,147,96,1
2019,19,149,79,1
2019,19,151,97,1
2019,19,153,58,1
2019,19,155,67,1
2019,19,157,79,1
2019,19,159,90,1
2019,19,161,96,1
2019,19,163,66,1
2019,19,165,82,1
2019,19,167,87,1
2019,19,169,75,1
2019,19,171,84,1
2019,19,173,90,1
2019,19,175,84,1
2019,19,177,73,1
2019,19,179,71,1
2019,19,181,79,1
2019,19,183,73,1
2019,19,185,90,1
2019,19,187,79,1
2019,19,189,87,1
2019,19,191,86,1
2019,19,193,74,1
2019,19,195,96,1
2019,19,197,89,1
2019,20,001,65,1
2019,20,003,76,1
2019,20,005,63,1
2019,20,007,90,1
2019,20,009,90,1
2019,20,011,78,1
2019,20,013,84,1
2019,20,015,48,1
2019,20,017,39,1
2019,20,019,69,1
2019,20,021,69,1
2019,20,023,97,1
2019,20,025,90,1
2019,20,027,79,1
2019,20,029,90,1
2019,20,031,69,1
2019,20,033,90,1
2019,20,035,56,1
2019,20,037,66,1
2019,20,039,97,1
2019,20,041,82,1
2019,20,043,82,1
2019,20,045,60,1
2019,20,047,90,1
2019,20,049,52,1
2019,20,051,90,1
2019,20,053,90,1
2019,20,055,87,1
2019,20,057,90,1
2019,20,059,73,1
2019,20,061,57,1
2019,20,063,97,1
2019,20,065,97,1
2019,20,067,90,1
2019,20,069,96,1
2019,20,071,97,1
2019,20,073,52,1
2019,20,075,97,1
2019,20,077,83,1
2019,20,079,51,1
2019,20,081,90,1
2019,20,083,96,1
2019,20,085,84,1
2019,20,087,82,1
2019,20,089,90,1
2019,20,091,52,1
2019,20,093,96,1
2019,20,095,90,1
2019,20,097,90,1
2019,20,099,65,1
2019,20,101,97,1
2019,20,103,61,1
2019,20,105,90,1
2019,20,107,90,1
2019,20,109,96,1
2019,20,111,53,1
2019,20,113,77,1
2019,20,115,64,1
2019,20,117,68,1
2019,20,119,90,1
2019,20,121,79,1
2019,20,123,90,1
2019,20,125,54,1
2019,20,127,52,1
2019,20,129,97,1
2019,20,131,90,1
2019,20,133,65,1
2019,20,135,96,1
2019,20,137,97,1
2019,20,139,69,1
2019,20,141,90,1
2019,20,143,90,1
2019,20,145,90,1
2019,20,147,93,1
2019,20,149,57,1
2019,20,151,90,1
2019,20,153,97,1
2019,20,155,71,1
2019,20,157,90,1
2019,20,159,82,1
2019,20,161,52,1
2019,20,163,93,1
2019,20,165,90,1
2019,20,167,90,1
2019,20,169,74,1
2019,20,171,96,1
2019,20,173,36,1
2019,20,175,88,1
2019,20,177,55,1
2019,20,179,97,1
2019,20,181,97,1
2019,20,183,90,1
2019,20,185,90,1
2019,20,187,97,1
2019,20,189,90,1
2019,20,191,63,1
2019,20,193,97,1
2019,20,195,97,1
2019,20,197,58,1
2019,20,199,97,1
2019,20,201,90,1
2019,20,203,97,1
2019,20,205,58,1
2019,20,207,69,1
2019,20,209,44,1
2019,21,001,56,1
2019,21,003,55,1
2019,21,005,49,1
2019,21,007,55,1
2019,21,009,53,1
2019,21,011,55,1
2019,21,013,47,1
2019,21,015,33,1
2019,21,017,55,1
2019,21,019,30,1
2019,21,021,53,1
2019,21,023,72,1
2019,21,025,67,1
2019,21,027,54,1
2019,21,029,40,1
2019,21,031,49,1
2019,21,033,58,1
2019,21,035,51,1
2019,21,037,27,1
2019,21,039,60,1
2019,21,041,53,1
2019,21,043,47,1
2019,21,045,58,1
2019,21,047,42,1
2019,21,049,53,1
2019,21,051,49,1
2019,21,053,55,1
2019,21,055,57,1
2019,21,057,55,1
2019,21,059,31,1
2019,21,061,55,1
2019,21,063,55,1
2019,21,065,57,1
2019,21,067,39,1
2019,21,069,67,1
2019,21,071,40,1
2019,21,073,46,1
2019,21,075,55,1
2019,21,077,55,1
2019,21,079,55,1
2019,21,081,55,1
2019,21,083,55,1
2019,21,085,55,1
2019,21,087,55,1
2019,21,089,39,1
2019,21,091,53,1
2019,21,093,37,1
2019,21,095,66,1
2019,21,097,58,1
2019,21,099,55,1
2019,21,101,48,1
2019,21,103,55,1
2019,21,105,55,1
2019,21,107,45,1
2019,21,109,58,1
2019,21,111,30,1
2019,21,113,55,1
2019,21,115,41,1
2019,21,117,25,1
2019,21,119,55,1
2019,21,121,41,1
2019,21,123,55,1
2019,21,125,36,1
2019,21,127,40,1
2019,21,129,58,1
2019,21,131,62,1
2019,21,133,57,1
2019,21,135,60,1
2019,21,137,58,1
2019,21,139,44,1
2019,21,141,40,1
2019,21,143,55,1
2019,21,145,44,1
2019,21,147,41,1
2019,21,149,55,1
2019,21,151,51,1
2019,21,153,55,1
2019,21,155,49,1
2019,21,157,45,1
2019,21,159,39,1
2019,21,161,62,1
2019,21,163,42,1
2019,21,165,55,1
2019,21,167,55,1
2019,21,169,58,1
2019,21,171,57,1
2019,21,173,55,1
2019,21,175,58,1
2019,21,177,54,1
2019,21,179,45,1
2019,21,181,73,1
2019,21,183,46,1
2019,21,185,52,1
2019,21,187,55,1
2019,21,189,61,1
2019,21,191,61,1
2019,21,193,54,1
2019,21,195,46,1
2019,21,197,55,1
2019,21,199,44,1
2019,21,201,73,1
2019,21,203,55,1
2019,21,205,55,1
2019,21,207,55,1
2019,21,209,51,1
2019,21,211,55,1
2019,21,213,50,1
2019,21,215,55,1
2019,21,217,55,1
2019,21,219,50,1
2019,21,221,47,1
2019,21,223,55,1
2019,21,225,55,1
2019,21,227,36,1
2019,21,229,55,1
2019,21,231,55,1
2019,21,233,55,1
2019,21,235,39,1
2019,21,237,63,1
2019,21,239,55,1
2019,22,001,56,1
2019,22,003,31,1
2019,22,005,4,1
2019,22,007,28,1
2019,22,009,40,1
2019,22,011,25,1
2019,22,013,21,1
2019,22,015,11,1
2019,22,017,11,1
2019,22,019,18,1
2019,22,021,26,1
2019,22,023,55,1
2019,22,025,51,1
2019,22,027,27,1
2019,22,029,40,1
2019,22,031,13,1
2019,22,033,6,1
2019,22,035,45,1
2019,22,037,23,1
2019,22,039,48,1
2019,22,041,43,1
2019,22,043,24,1
2019,22,045,40,1
2019,22,047,3,1
2019,22,049,23,1
2019,22,051,20,1
2019,22,053,58,1
2019,22,055,38,1
2019,22,057,42,1
2019,22,059,31,1
2019,22,061,17,1
2019,22,063,13,1
2019,22,065,34,1
2019,22,067,29,1
2019,22,069,23,1
2019,22,071,15,1
2019,22,073,22,1
2019,22,075,45,1
2019,22,077,25,1
2019,22,079,26,1
2019,22,081,13,1
2019,22,083,41,1
2019,22,085,26,1
2019,22,087,17,1
2019,22,089,1,1
2019,22,091,23,1
2019,22,093,9,1
2019,22,095,0,1
2019,22,097,43,1
2019,22,099,39,1
2019,22,101,50,1
2019,22,103,36,1
2019,22,105,23,1
2019,22,107,51,1
2019,22,109,47,1
2019,22,111,24,1
2019,22,113,48,1
2019,22,115,28,1
2019,22,117,25,1
2019,22,119,20,1
2019,22,121,2,1
2019,22,123,42,1
2019,22,125,34,1
2019,22,127,23,1
2019,23,001,73,1
2019,23,003,97,1
2019,23,005,70,1
2019,23,007,93,1
2019,23,009,97,1
2019,23,011,74,1
2019,23,013,88,1
2019,23,015,76,1
2019,23,017,85,1
2019,23,019,82,1
2019,23,021,96,1
2019,23,023,73,1
2019,23,025,79,1
2019,23,027,93,1
2019,23,029,95,1
2019,23,031,73,1
2019,24,001,68,1
2019,24,003,29,1
2019,24,005,34,1
2019,24,009,39,1
2019,24,011,73,1
2019,24,013,56,1
2019,24,015,56,1
2019,24,017,38,1
2019,24,019,65,1
2019,24,021,46,1
2019,24,023,77,1
2019,24,025,51,1
2019,24,027,31,1
2019,24,029,61,1
2019,24,031,25,1
2019,24,033,24,1
2019,24,035,54,1
2019,24,037,43,1
2019,24,039,72,1
2019,24,041,57,1
2019,24,043,45,1
2019,24,045,46,1
2019,24,047,73,1
2019,24,510,26,1
2019,25,001,89,1
2019,25,003,80,1
2019,25,005,72,1
2019,25,007,85,1
2019,25,009,62,1
2019,25,011,73,1
2019,25,013,54,1
2019,25,015,70,1
2019,25,017,55,1
2019,25,019,97,1
2019,25,021,61,1
2019,25,023,72,1
2019,25,025,36,1
2019,25,027,73,1
2019,26,001,97,1
2019,26,003,97,1
2019,26,005,73,1
2019,26,007,97,1
2019,26,009,97,1
2019,26,011,97,1
2019,26,013,97,1
2019,26,015,73,1
2019,26,017,75,1
2019,26,019,97,1
2019,26,021,73,1
2019,26,023,73,1
2019,26,025,73,1
2019,26,027,73,1
2019,26,029,97,1
2019,26,031,97,1
2019,26,033,96,1
2019,26,035,97,1
2019,26,037,73,1
2019,26,039,96,1
2019,26,041,88,1
2019,26,043,84,1
2019,26,045,73,1
2019,26,047,97,1
2019,26,049,73,1
2019,26,051,97,1
2019,26,053,97,1
2019,26,055,90,1
2019,26,057,85,1
2019,26,059,73,1
2019,26,061,97,1
2019,26,063,97,1
2019,26,065,74,1
2019,26,067,72,1
2019,26,069,96,1
2019,26,071,97,1
2019,26,073,79,1
2019,26,075,73,1
2019,26,077,72,1
2019,26,079,97,1
2019,26,081,71,1
2019,26,083,97,1
2019,26,085,96,1
2019,26,087,76,1
2019,26,089,91,1
2019,26,091,73,1
2019,26,093,71,1
2019,26,095,97,1
2019,26,097,97,1
2019,26,099,68,1
2019,26,101,85,1
2019,26,103,97,1
2019,26,105,97,1
2019,26,107,83,1
2019,26,109,81,1
2019,26,111,68,1
2019,26,113,96,1
2019,26,115,71,1
2019,26,117,79,1
2019,26,119,95,1
2019,26,121,75,1
2019,26,123,77,1
2019,26,125,68,1
2019,26,127,92,1
2019,26,129,97,1
2019,26,131,97,1
2019,26,133,97,1
2019,26,135,97,1
2019,26,137,90,1
2019,26,139,72,1
2019,26,141,97,1
2019,26,143,97,1
2019,26,145,76,1
2019,26,147,74,1
2019,26,149,72,1
2019,26,151,96,1
2019,26,153,97,1
2019,26,155,74,1
2019,26,157,96,1
2019,26,159,73,1
2019,26,161,72,1
2019,26,163,62,1
2019,26,165,96,1
2019,27,001,90,1
2019,27,003,42,1
2019,27,005,90,1
2019,27,007,83,1
2019,27,009,68,1
2019,27,011,97,1
2019,27,013,72,1
2019,27,015,78,1
2019,27,017,75,1
2019,27,019,68,1
2019,27,021,90,1
2019,27,023,82,1
2019,27,025,70,1
2019,27,027,69,1
2019,27,029,97,1
2019,27,031,97,1
2019,27,033,95,1
2019,27,035,77,1
2019,27,037,51,1
2019,27,039,71,1
2019,27,041,79,1
2019,27,043,90,1
2019,27,045,73,1
