year,state,county,share_affordable_80_ami,share_affordable_50_ami,housing_quality
2018,47,035,1.8970807568,1.9946842564,2
2018,47,037,1.5441652348,1.1442502621,1
2018,47,039,1.6301448406,1.884954752,2
2018,47,041,1.9452514511,1.7654099312,2
2018,47,043,1.6797322499,1.9050946026,2
2018,47,045,1.7268074177,1.7554719784,2
2018,47,047,1.7596226012,2.02643834,2
2018,47,049,1.8970807746,1.9946841988,2
2018,47,051,1.6448631102,1.6491501368,2
2018,47,053,1.7403390547,1.7427432157,2
2018,47,055,1.7320670941,1.8666184394,2
2018,47,057,1.6475827983,1.7013817941,2
2018,47,059,1.8041882925,2.0474754829,2
2018,47,061,1.8686543366,1.7969221095,2
2018,47,063,1.6176409829,1.6952976584,2
2018,47,065,1.7430324277,1.5141095318,1
2018,47,067,1.6274466867,1.8755509251,2
2018,47,069,1.6301447977,1.8849546442,2
2018,47,071,1.6301447887,1.8849546892,2
2018,47,073,1.5791514609,1.5971019302,2
2018,47,075,1.6301447853,1.8849546615,2
2018,47,077,1.6289719844,1.8710311304,2
2018,47,079,1.8918367464,1.9268532599,2
2018,47,081,1.8520775801,2.4054179568,2
2018,47,083,1.8918367351,1.9268533048,2
2018,47,085,1.6729284901,2.0201204107,2
2018,47,087,1.5365758573,1.7677518339,2
2018,47,089,1.8896718658,2.1893791262,2
2018,47,091,1.8041882819,2.0474754029,2
2018,47,093,1.6550502018,1.5033982168,1
2018,47,095,1.7255609395,1.7697385135,2
2018,47,097,1.8770276349,1.8883025445,2
2018,47,099,1.7423840898,1.9069034362,2
2018,47,101,1.7423840718,1.906903426,2
2018,47,103,1.7259006184,1.6925912797,2
2018,47,105,1.77746531,1.8408224009,2
2018,47,107,1.7740578715,1.838770974,2
2018,47,109,1.6301447887,1.8849546892,2
2018,47,111,1.9452514666,1.765409993,2
2018,47,113,1.5847570735,1.3826048154,1
2018,47,115,1.7906956338,1.8595099895,2
2018,47,117,1.7111521109,1.6013967784,2
2018,47,119,1.7504091096,1.6711289825,2
2018,47,121,1.8686543687,1.7969221144,2
2018,47,123,1.8970368341,2.0809470427,2
2018,47,125,1.4810545178,1.077797786,1
2018,47,127,1.636294898,1.7018249579,2
2018,47,129,1.6274467091,1.8755509419,2
2018,47,131,1.7436278717,1.7427431993,2
2018,47,133,1.5365758849,1.7677519311,2
2018,47,135,1.7423840991,1.9069034858,2
2018,47,137,1.5365758945,1.7677519475,2
2018,47,139,1.6888949013,1.8827097586,2
2018,47,141,1.5365758808,1.7677519436,2
2018,47,143,1.8686543577,1.7969221093,2
2018,47,145,1.7772207984,1.8826339303,2
2018,47,147,1.6797322722,1.9050946018,2
2018,47,149,1.6360036037,1.4548365991,1
2018,47,151,1.6274467115,1.8755509333,2
2018,47,153,1.7906956018,1.8595099936,2
2018,47,155,1.7525359092,2.2431788358,2
2018,47,157,1.4586876528,1.0026666037,1
2018,47,159,1.7707580634,1.9595017779,2
2018,47,161,1.4848250953,1.0777977766,2
2018,47,163,1.6472994468,1.7834869949,1
2018,47,165,1.7097330729,1.6638486087,1
2018,47,167,1.7596226634,2.0264383592,2
2018,47,169,1.5691067909,1.9521253186,2
2018,47,171,1.763367882,2.0532923263,2
2018,47,173,1.7285435016,1.9588514918,2
2018,47,175,1.8970807427,1.9946842219,2
2018,47,177,1.9452514318,1.7654099003,2
2018,47,179,1.7423526084,1.7039013004,1
2018,47,181,1.7423841268,1.9069034788,2
2018,47,183,1.8134235262,2.0023768176,2
2018,47,185,1.8970807434,1.994684193,2
2018,47,187,1.893977813,2.2594855305,1
2018,47,189,1.774704142,1.637865721,1
2018,48,001,1.6011391418,1.6568590864,2
2018,48,003,1.6762484832,1.9542611076,2
2018,48,005,1.6748487268,1.6305197138,2
2018,48,007,1.5309769159,1.702738616,2
2018,48,009,1.9791122782,2.211492644,2
2018,48,011,1.7489560828,2.0606445647,2
2018,48,013,1.769035203,2.1260349306,2
2018,48,015,1.6988504703,1.7907340342,2
2018,48,017,1.7611759262,2.0205544225,2
2018,48,019,1.6531412174,2.0518060864,2
2018,48,021,1.6595024839,1.9781558435,2
2018,48,023,1.9660750654,2.1977309424,2
2018,48,025,1.5309769214,1.7027385578,2
2018,48,027,1.6803387895,1.3817438246,1
2018,48,029,1.4841743752,1.2159464101,1
2018,48,031,1.6817555401,2.0824927694,2
2018,48,033,1.5713122173,1.9154409416,2
2018,48,035,1.6903991484,1.9164626156,2
2018,48,037,1.5777461324,1.6215943466,1
2018,48,039,1.5727822278,1.6669256813,1
2018,48,041,1.3805621702,0.9714155933,1
2018,48,043,1.775906611,2.3234995652,2
2018,48,045,1.8987721431,2.2223945081,2
2018,48,047,1.5443743366,1.8425374039,2
2018,48,049,1.9227925775,2.4348019569,2
2018,48,051,1.7043904882,1.8996601504,2
2018,48,053,1.7112494963,1.7948865844,2
2018,48,055,1.6595024934,1.9781558283,2
2018,48,057,1.5693059472,1.5957007277,2
2018,48,059,1.7835732375,2.2937206931,2
2018,48,061,1.5994868912,1.4952150137,1
2018,48,063,1.7856083186,1.7745191592,2
2018,48,065,1.7489560579,2.0606445692,2
2018,48,067,1.5777461201,1.6215943941,2
2018,48,069,1.8987721054,2.2223944178,2
2018,48,071,1.5876598484,1.9828183521,2
2018,48,073,1.7970970639,2.0383554852,2
2018,48,075,1.8400829443,2.1178375979,2
2018,48,077,1.9791123214,2.2114927325,2
2018,48,079,1.7611759187,2.0205543577,2
2018,48,081,1.5966419101,2.0336496905,2
2018,48,083,1.9227926391,2.4348019003,2
2018,48,085,1.559536422,1.0119926361,1
2018,48,087,1.8987721392,2.2223944666,2
2018,48,089,1.7641836534,1.9093251864,2
2018,48,091,1.6796918274,1.7492643328,1
2018,48,093,1.9227926171,2.4348019791,2
2018,48,095,1.6298688674,2.0553441527,2
2018,48,097,1.5621163347,1.6456448715,2
2018,48,099,1.7211454455,1.7414658029,2
2018,48,101,2.0361866825,2.4340909059,2
2018,48,103,1.6800268281,1.9959817682,2
2018,48,105,1.5949239423,2.0088475493,2
2018,48,107,1.6860043667,1.9502338051,2
2018,48,109,1.7759065758,2.3234994395,2
2018,48,111,1.8987721431,2.2223945081,2
2018,48,113,1.4657282692,1.167212517,1
2018,48,115,1.7522403042,1.9987127894,2
2018,48,117,1.8987720829,2.2223943806,2
2018,48,119,1.8748434969,1.9914743377,2
2018,48,121,1.5754363848,1.0937871329,1
2018,48,123,2.0563505347,2.2818730053,2
2018,48,125,1.7611759578,2.0205543578,2
2018,48,127,1.6506866057,1.5864380612,2
2018,48,129,1.8987721429,2.222394467,2
2018,48,131,1.6244025081,1.8489512552,2
2018,48,133,1.9227925791,2.434801876,2
2018,48,135,1.7590883329,1.9787356736,1
2018,48,137,1.6219007293,1.6401375992,2
2018,48,139,1.7971617436,1.8884170206,1
2018,48,141,1.4946597899,1.2948534746,1
2018,48,143,1.5677003242,1.6794723749,2
2018,48,145,1.7212194965,1.9022405672,2
2018,48,147,1.7001909498,1.4825286013,2
2018,48,149,1.9166845927,1.9794692768,2
2018,48,151,1.9271520956,2.3829326562,2
2018,48,153,1.7611759109,2.0205543475,2
2018,48,155,2.0361867281,2.4340909426,2
2018,48,157,1.5381851789,1.3499741907,1
2018,48,159,1.8784656998,1.9118486,2
2018,48,161,1.6931837312,1.934631637,2
2018,48,163,1.9742104555,2.0908786345,2
2018,48,165,1.7269872916,2.0540283358,2
2018,48,167,1.7157334385,1.4967079602,1
2018,48,169,1.7766682121,1.9684502584,2
2018,48,171,1.7257410167,2.0772296995,2
2018,48,173,1.4536120304,1.7508029457,2
2018,48,175,1.9774069728,2.2616752257,2
2018,48,177,2.2680867986,2.4040367767,2
2018,48,179,1.8221457891,2.1770147369,2
2018,48,181,1.5524850599,1.6518910422,2
2018,48,183,1.7373218826,1.7685862154,1
2018,48,185,1.8204612471,2.0098826571,2
2018,48,187,1.6968900804,2.1716873815,1
2018,48,189,1.7611759378,2.0205544427,2
2018,48,191,1.8987721431,2.2223945081,2
2018,48,193,1.7197549809,1.7414657568,2
2018,48,195,1.8328316931,2.1909733023,2
2018,48,197,2.0361867179,2.4340909562,2
2018,48,199,1.9331429046,1.9842165059,2
2018,48,201,1.5016859235,1.226540732,1
2018,48,203,1.6925111808,1.9196929128,2
2018,48,205,1.680152634,1.9693842124,2
2018,48,207,1.9227926051,2.4348019683,2
2018,48,209,1.4861234516,1.0770914487,1
2018,48,211,1.7201968103,2.0655837109,2
2018,48,213,1.6222363785,1.6849046811,2
2018,48,215,1.5254988091,1.5197877115,1
2018,48,217,1.7212194895,1.9022405802,2
2018,48,219,1.6827198135,1.9544491074,2
2018,48,221,1.4966547606,1.7755484579,2
2018,48,223,1.9157747098,1.9599999968,2
2018,48,225,1.5796742648,1.5588319105,2
2018,48,227,1.6561547658,2.0464703044,2
2018,48,229,1.775906599,2.3234994506,2
2018,48,231,1.6371236662,1.5215848515,2
2018,48,233,1.8207847112,2.1159326278,2
2018,48,235,1.5966419101,2.0336496905,2
2018,48,237,1.9838660465,2.1977309619,2
2018,48,239,1.9383807949,2.2500165728,2
2018,48,241,1.6273062865,1.699298568,2
2018,48,243,1.7269873065,2.0987623918,2
2018,48,245,1.5129623445,1.3976523265,1
2018,48,247,1.6244024631,1.848951116,2
2018,48,249,1.5443743621,1.8425374116,2
2018,48,251,1.7004995867,1.9308673992,1
2018,48,253,1.7835732456,2.2937206756,2
2018,48,255,2.2020393073,2.3332519853,2
2018,48,257,1.5439140547,1.5737179487,1
2018,48,259,1.5721622178,1.8717334492,2
2018,48,261,1.5443743283,1.8425374001,2
2018,48,263,1.7772257973,2.2981027466,2
2018,48,265,1.8717334406,2.543236744,2
2018,48,267,1.7522403071,1.9987127314,2
2018,48,269,1.5929894042,1.8902214639,2
2018,48,271,1.6506865821,1.586437992,2
2018,48,273,1.5443743921,1.8425374914,2
2018,48,275,1.9227926406,2.4348019476,2
2018,48,277,1.915774668,1.959999986,2
2018,48,279,1.7611759139,2.0205543881,2
2018,48,281,1.7108923515,1.817500192,2
2018,48,283,1.6506866016,1.5864380526,2
2018,48,285,2.2019139139,2.3557013209,2
2018,48,287,1.8871914804,1.954372443,2
2018,48,289,1.7760713029,1.9644591214,2
2018,48,291,1.5876598436,1.9828184309,2
2018,48,293,1.7212195106,1.9022405463,2
2018,48,295,1.6494808187,1.9687849714,2
2018,48,297,1.619517741,1.8064465535,2
2018,48,299,1.6711292657,1.7607127399,2
2018,48,301,1.6327272634,1.9508059147,2
2018,48,303,1.5441812957,1.2418437832,1
2018,48,305,1.7611759319,2.0205543826,2
2018,48,307,1.7522402847,1.9987127629,2
2018,48,309,1.4806043191,1.2892110516,1
2018,48,311,1.5983620212,1.8474667706,2
2018,48,313,1.9036023566,1.9426805339,2
2018,48,315,1.6925111855,1.9196928562,2
2018,48,317,1.6620629986,2.0464703798,2
2018,48,319,1.7063976462,2.0041362798,2
2018,48,321,1.7731863491,1.9297523703,2
2018,48,323,1.6506866469,1.586438087,2
2018,48,325,1.6035319214,2.0352806695,2
2018,48,327,1.7522403269,1.9987127883,2
2018,48,329,1.7638899773,2.0195907414,1
2018,48,331,1.9036023205,1.9426804841,2
2018,48,333,1.7544933344,1.7734536801,2
2018,48,335,1.7773587064,2.2441998391,2
2018,48,337,2.0361866657,2.4340909156,2
2018,48,339,1.571208573,1.4953897327,1
2018,48,341,1.8987721015,2.222394417,2
2018,48,343,1.9157747134,1.9600000141,2
2018,48,345,1.7611759578,2.0205543578,2
2018,48,347,1.728606339,1.6525164706,2
2018,48,349,1.7212195317,1.9022405621,2
2018,48,351,1.6370766344,1.7300141137,2
2018,48,353,1.9227926129,2.4348019487,2
2018,48,355,1.4201949219,1.3126931656,1
2018,48,357,1.791905282,2.0992005259,2
2018,48,359,1.7219117172,2.0588810213,2
2018,48,361,1.9331428563,1.9842165068,2
2018,48,363,1.5677003059,1.6794723645,2
2018,48,365,1.6639573993,2.0435468902,2
2018,48,367,1.7157590108,2.1748927039,1
2018,48,369,1.8987721278,2.222394498,2
2018,48,371,1.7299013575,2.0231597259,2
2018,48,373,1.5796742989,1.5588319528,2
2018,48,375,1.3873904135,1.2510608902,1
2018,48,377,1.7759066017,2.3234995111,2
2018,48,379,1.7327712791,1.7359085618,2
2018,48,381,1.8456140351,1.9875339769,1
2018,48,383,1.5648669608,1.9313814533,2
2018,48,385,1.650686647,1.5864380447,2
2018,48,387,1.9157747134,1.9600000141,2
2018,48,389,1.7649282775,2.1817751255,2
2018,48,391,1.5309769301,1.7027385707,2
2018,48,393,1.5376018366,1.889827389,2
2018,48,395,1.7043904753,1.8996601439,2
2018,48,397,1.6371237119,1.521584941,2
2018,48,399,1.9227926074,2.4348019053,2
2018,48,401,1.7815630342,2.0041315079,2
2018,48,403,1.6370766386,1.7300141144,2
2018,48,405,1.6370766109,1.7300140955,2
2018,48,407,1.5705940508,1.5724893645,2
2018,48,409,1.4603567762,1.643961066,2
2018,48,411,1.7544932895,1.7734537017,2
2018,48,413,1.5712047796,1.9431497041,2
2018,48,415,1.7547245749,2.1958511351,2
2018,48,417,1.8155688936,2.2827495145,2
2018,48,419,1.6370766539,1.7300141235,2
2018,48,421,1.8107806222,2.0903621127,2
2018,48,423,1.7117882264,1.5787982413,1
2018,48,425,1.5308175454,1.6684581618,2
2018,48,427,1.6244024643,1.8489511635,2
2018,48,429,1.8844552589,2.3590546544,2
2018,48,431,1.6298688537,2.0553441061,2
2018,48,433,1.8511793672,2.3614618216,2
2018,48,435,1.728120614,1.9656182397,2
2018,48,437,1.8987721225,2.2223944896,2
2018,48,439,1.575892981,1.2754786109,1
2018,48,441,1.5605537674,1.4581765953,1
2018,48,443,1.7759065977,2.3234994043,2
2018,48,445,1.7611759106,2.0205543885,2
2018,48,447,1.9227926361,2.434801979,2
2018,48,449,1.9157746727,1.9600000079,2
2018,48,451,1.6185747933,1.8910809019,1
2018,48,453,1.4266114983,0.976987005,1
2018,48,455,1.5796743036,1.5588319951,2
2018,48,457,1.6370766386,1.7300141144,2
2018,48,459,1.6506101138,1.9415476693,2
2018,48,461,1.6978024794,2.0102815162,2
2018,48,463,1.6506866483,1.5864380843,2
2018,48,465,1.650686616,1.5864380339,2
2018,48,467,1.772701615,1.7681495069,2
2018,48,469,1.5514860023,1.5428210452,1
2018,48,471,1.5304155791,1.563500627,2
2018,48,473,1.6756321334,1.8181818048,2
2018,48,475,1.7673868587,2.054971164,2
2018,48,477,1.7699083321,1.9530712685,2
2018,48,479,1.5922473415,1.2850060409,1
2018,48,481,1.7731863324,1.9297523424,2
2018,48,483,1.8276864309,2.0791437047,2
2018,48,485,1.7070929071,1.5217238553,1
2018,48,487,2.0382652871,2.3211941778,2
2018,48,489,1.5443743945,1.8425374687,2
2018,48,491,1.6201040962,1.258456318,1
2018,48,493,2.056738619,2.2889759062,2
2018,48,495,1.7225914472,2.0784757019,2
2018,48,497,1.8130302859,2.3059730706,2
2018,48,499,1.785608336,1.7745191636,2
2018,48,501,1.6310935886,1.9135027358,2
2018,48,503,2.0078022708,2.3201958498,2
2018,48,505,1.624402468,1.8489511557,2
2018,48,507,1.650686605,1.5864380276,2
2018,49,001,1.647249566,2.0490838702,2
2018,49,003,1.996733629,1.9748157338,2
2018,49,005,1.7466633401,1.7227891119,2
2018,49,007,1.7585361753,2.2078622462,2
2018,49,009,1.7719399184,2.2148778618,2
2018,49,011,1.9985340137,2.0362344169,1
2018,49,013,1.7567848407,2.207862363,2
2018,49,015,1.7585361803,2.2078622769,2
2018,49,017,1.6472495672,2.0490838603,2
2018,49,019,1.7585361924,2.2078623412,2
2018,49,021,1.6472495646,2.0490838897,2
2018,49,023,1.6301893761,2.0259698201,2
2018,49,025,1.6472495612,2.0490838568,2
2018,49,027,1.6472495722,2.0490839235,2
2018,49,029,1.6725106157,1.7106884322,2
2018,49,031,1.6472495658,2.0490838715,2
2018,49,033,1.7466633265,1.7227890583,2
2018,49,035,1.622516238,1.5188475143,1
2018,49,037,1.7585362011,2.2078623355,2
2018,49,039,1.6472495762,2.0490838314,2
2018,49,041,1.6472495672,2.0490838603,2
2018,49,043,1.5798779341,1.8366063354,2
2018,49,045,1.981092453,2.0144150885,2
2018,49,047,1.7827441828,2.1256105206,2
2018,49,049,1.626018452,1.6473435586,1
2018,49,051,1.7300564686,2.1502742368,2
2018,49,053,1.3434152489,1.3284166488,1
2018,49,055,1.6472495835,2.0490838723,2
2018,49,057,1.7869603666,1.941407958,1
2018,50,001,1.5567419098,1.7240698618,2
2018,50,003,1.6074034178,1.6616743623,2
2018,50,005,1.3699795506,1.5406267459,2
2018,50,007,1.4598139638,1.275027818,2
2018,50,009,1.3699795608,1.5406267652,2
2018,50,011,1.4598139567,1.2750278108,2
2018,50,013,1.4598139693,1.2750278216,2
2018,50,015,1.3699795431,1.5406267745,2
2018,50,017,1.4298609531,1.2605741038,2
2018,50,019,1.3699795651,1.540626809,2
2018,50,021,1.6074034246,1.6616743389,2
2018,50,023,1.3714332924,1.5988327134,2
2018,50,025,1.4298609152,1.2605740734,2
2018,50,027,1.4395879687,1.2839711765,2
2018,51,001,1.6226846301,1.6245636758,2
2018,51,003,1.65460768,1.4483628845,2
2018,51,005,1.8701753366,2.0999369531,2
2018,51,007,1.4728565563,1.7190534196,2
2018,51,009,1.743396578,1.8741872233,2
2018,51,011,1.7433965687,1.8741871634,2
2018,51,013,1.4628094208,1.0619168787,1
2018,51,015,1.4776151109,1.5798859221,2
2018,51,017,1.4969217835,1.5524018595,2
2018,51,019,1.7433965661,1.8741872021,2
2018,51,021,1.5662043989,1.8609764127,2
2018,51,023,1.7579939932,1.9614538247,2
2018,51,025,1.6987620132,1.6349678904,2
2018,51,027,1.6196039871,1.8714040928,2
2018,51,029,1.6987620003,1.6349678998,2
2018,51,031,1.7036497469,1.4555472352,2
2018,51,033,1.7356428886,1.7768142969,2
2018,51,035,1.5959465171,1.82828429,2
2018,51,036,1.7630783462,1.6920544442,2
2018,51,037,1.6987619613,1.6349678239,2
2018,51,041,1.7798552008,1.4697462589,1
2018,51,043,1.6765560163,1.8676108877,2
2018,51,045,1.7579940158,1.9614538532,2
2018,51,047,1.5901852955,1.535769678,2
2018,51,049,1.5851905614,1.736903907,2
2018,51,051,1.6196039956,1.8714041205,2
2018,51,053,1.4753727023,1.3855501605,2
2018,51,057,1.6361071835,1.6272487748,2
2018,51,059,1.5379225039,1.2687344453,1
2018,51,061,1.5323615349,1.5185665006,2
2018,51,063,1.6104250038,1.5148245187,2
2018,51,065,1.7507363127,1.7210457291,2
2018,51,067,1.835081621,2.0531817601,2
2018,51,069,1.8859909661,1.6128273905,2
2018,51,071,1.5955512903,1.4679796029,2
2018,51,073,1.5635994181,1.6656302389,2
2018,51,075,1.7630783802,1.6920543886,2
2018,51,077,1.5959464809,1.8282843028,2
2018,51,079,1.5992528725,1.3184021271,2
2018,51,081,1.4142615493,1.3253940607,2
2018,51,083,1.6987620092,1.6349679338,2
2018,51,085,1.7630783224,1.6920543181,2
2018,51,087,1.6569994786,1.4336128778,1
2018,51,089,1.5664919358,1.6241822323,2
2018,51,091,1.5865632124,1.5367680203,2
2018,51,093,1.3475862449,1.3509535353,2
2018,51,095,1.6721226799,1.517121185,2
2018,51,097,1.6254564101,1.6705247824,2
2018,51,099,1.8019520295,1.7350125246,2
2018,51,101,1.7630783316,1.6920543258,2
2018,51,103,1.5969962567,1.6739231077,2
2018,51,105,1.6196040116,1.8714041223,2
2018,51,107,1.5614779107,1.3655228479,1
2018,51,109,1.8072560479,1.617431061,2
2018,51,111,1.6987619787,1.634967894,2
2018,51,113,1.5402370859,1.5962676233,2
2018,51,115,1.5635993877,1.6656302911,2
2018,51,117,1.6987620268,1.6349679164,2
2018,51,119,1.5948166238,1.6469020549,2
2018,51,121,1.5244186213,1.576625919,2
2018,51,125,1.7507362752,1.7210457288,2
2018,51,127,1.7630783199,1.6920543785,2
2018,51,131,1.6226846438,1.6245637055,2
2018,51,133,1.5998517147,1.6681230548,2
2018,51,135,1.6987619775,1.6349679017,2
2018,51,137,1.5210643229,1.6277894328,2
2018,51,139,1.6151738984,1.5237011292,2
2018,51,141,1.5664919259,1.6241822286,2
2018,51,143,1.5664919497,1.624182223,2
2018,51,145,1.7630783091,1.6920543432,2
2018,51,147,1.7003094852,1.6329518472,2
2018,51,149,1.4753726733,1.3855501486,2
2018,51,153,1.5584923006,1.2398306776,1
2018,51,155,1.6163423531,1.5238181639,2
2018,51,157,1.5699191069,1.6004611772,2
2018,51,159,1.6256120571,1.6788007497,2
2018,51,161,1.7355779686,1.8751195616,2
2018,51,163,1.5619790614,1.5867528253,2
2018,51,165,1.5776925258,1.4708070562,2
2018,51,167,1.6196039524,1.8714040794,2
2018,51,169,1.6267709605,1.8768296718,2
2018,51,171,1.6675445356,1.6111572886,2
2018,51,173,1.5959465118,1.8282842967,2
2018,51,175,1.3573593181,1.251250945,2
2018,51,177,1.7841262403,1.5904141677,2
2018,51,179,1.6784800567,1.5646432483,1
2018,51,181,1.4351479957,1.3348171607,2
2018,51,183,1.4753726539,1.3855501366,2
2018,51,185,1.6196039739,1.8714041094,2
2018,51,187,1.6159910205,1.6402590759,2
2018,51,191,1.6268926584,1.8687896488,2
2018,51,193,1.625890479,1.6643074927,2
2018,51,195,1.6196039721,1.8714040959,2
2018,51,197,1.5959464908,1.8282843258,2
2018,51,199,1.6721226244,1.5171210975,2
2018,51,510,1.4299196085,1.2240418118,1
2018,51,520,1.6268926315,1.8687896423,2
2018,51,530,1.5619790163,1.5867527844,2
2018,51,540,1.5992529179,1.318402137,2
2018,51,550,1.5326140873,1.0734781443,1
2018,51,570,1.4753726789,1.385550165,2
2018,51,580,1.8701753235,2.0999368842,2
2018,51,590,1.5664919246,1.6241822112,2
2018,51,595,1.414261523,1.325393988,2
2018,51,600,1.6497251587,1.7257533228,2
2018,51,610,1.9183324422,1.3690623698,2
2018,51,620,1.3573593355,1.2512509624,2
2018,51,630,1.6784800437,1.5646432554,2
2018,51,640,1.5959464826,1.828284243,2
2018,51,650,1.4484461127,1.17807409,1
2018,51,660,1.5776924883,1.4708069597,2
2018,51,670,1.4753726722,1.3855501308,2
2018,51,678,1.5619790515,1.5867527796,2
2018,51,680,1.7036498563,1.4555472277,2
2018,51,683,1.3491515447,0.9301419554,2
2018,51,685,1.3491515627,0.9301419428,2
2018,51,690,1.5664919359,1.6241822433,2
2018,51,700,1.4380218987,1.1860915827,1
2018,51,710,1.2640539899,0.9184973984,1
2018,51,720,1.6196039956,1.8714041205,2
2018,51,730,1.4753726812,1.385550173,2
2018,51,735,1.6721226451,1.5171211303,2
2018,51,740,1.42885373,0.9333614204,2
2018,51,750,1.5244186087,1.5766259028,2
2018,51,760,1.3779572278,1.1030938001,1
2018,51,770,1.5662069927,1.3000599401,2
2018,51,775,1.5662070252,1.3000599547,2
2018,51,790,1.4776150775,1.5798858914,2
2018,51,800,1.3475862454,1.3509535724,2
2018,51,810,1.4794971746,1.1157755735,1
2018,51,820,1.4776151042,1.5798858959,2
2018,51,830,1.672122686,1.517121196,2
2018,51,840,1.88599095,1.6128274761,2
2018,53,001,1.4605079968,1.4154108598,2
2018,53,003,1.4779806033,1.3890337708,2
2018,53,005,1.6131890877,1.5755733433,2
2018,53,007,1.5337297073,1.7487146018,2
2018,53,009,1.5073223419,1.7103061905,2
2018,53,011,1.5033813959,1.2287054036,1
2018,53,013,1.4605080217,1.4154109191,2
2018,53,015,1.5569455584,1.6328237947,1
2018,53,017,1.5337296759,1.7487145479,2
2018,53,019,1.526150551,1.8337721422,2
2018,53,021,1.7706095528,1.7893116706,2
2018,53,023,1.4605079843,1.4154108981,2
2018,53,025,1.5631298312,1.5651976901,2
2018,53,027,1.4428929996,1.3640943332,2
2018,53,029,1.567249479,1.4990360192,2
2018,53,031,1.5083368059,1.6992838151,2
2018,53,033,1.3482391752,1.084724863,1
2018,53,035,1.4738471673,1.3710689403,1
2018,53,037,1.588315156,1.6515552416,2
2018,53,039,1.6555148272,1.6477081401,2
2018,53,041,1.655514841,1.6477081208,2
2018,53,043,1.4605079806,1.4154108584,2
2018,53,045,1.4428929515,1.3640942847,2
2018,53,047,1.5261506077,1.8337721852,2
2018,53,049,1.5569455738,1.63282379,2
2018,53,051,1.5261505654,1.8337721499,2
2018,53,053,1.4249448036,1.2001909238,1
2018,53,055,1.5117634222,1.5157434458,2
2018,53,057,1.5391873994,1.5219595462,2
2018,53,059,1.5955286178,1.653370541,2
2018,53,061,1.4640563437,1.1929433293,1
2018,53,063,1.5571172706,1.3676665637,1
2018,53,065,1.5261505786,1.8337721095,2
2018,53,067,1.5031575793,1.371853967,1
2018,53,069,1.5569455486,1.6328237727,2
2018,53,071,1.8070164149,1.7677202067,2
2018,53,073,1.4482791338,1.2081913876,1
2018,53,075,1.471010626,1.4088058274,2
2018,53,077,1.4991889607,1.5571000599,1
2018,54,001,1.6506071953,2.0573690201,2
2018,54,003,1.7308909878,1.9623085432,2
2018,54,005,1.9623080978,2.3841578151,2
2018,54,007,1.9176845611,2.0079555205,2
2018,54,009,1.8708474555,1.9426648354,2
2018,54,011,1.7436808285,1.5772886495,2
2018,54,013,1.917684617,2.0079556384,2
2018,54,015,1.5984714523,1.7844220172,2
2018,54,017,1.829425505,1.8715389928,2
2018,54,019,1.7183020556,1.7471583037,2
2018,54,021,1.9044245059,2.005149208,2
2018,54,023,1.6506071635,2.0573690042,2
2018,54,025,1.6646655184,2.0056832982,2
2018,54,027,1.6769323961,1.8904962049,2
2018,54,029,1.8708474247,1.9426648233,2
2018,54,031,1.6506071686,2.0573689958,2
2018,54,033,1.6863045636,1.9037072986,2
2018,54,035,1.8218485162,1.9588123831,2
2018,54,037,1.5442320459,1.8508161269,2
2018,54,039,1.5984714434,1.7844220219,1
2018,54,041,1.650607179,2.057369029,2
2018,54,043,1.9484490293,2.3727976172,2
2018,54,045,1.620611149,1.7801233897,2
2018,54,047,1.6206111237,1.7801233196,2
2018,54,049,1.7462102365,1.8697232463,2
2018,54,051,1.8621320726,1.9706682962,2
2018,54,053,1.7202349001,1.4885460501,2
2018,54,055,1.7183020831,1.7471582959,2
2018,54,057,1.6794482554,1.8874728208,2
2018,54,059,1.6206111429,1.7801233433,2
2018,54,061,1.585639567,1.6415094553,2
2018,54,063,1.6646655825,2.0056833999,2
2018,54,065,1.715476104,1.9220505338,2
2018,54,067,1.6646655711,2.005683398,2
2018,54,069,1.8621321185,1.9706683437,2
2018,54,071,1.6506071732,2.0573690552,2
2018,54,073,1.7432072466,1.7407381351,2
2018,54,075,1.6216394521,1.916456174,2
2018,54,077,1.58563956,1.6415094312,2
2018,54,079,1.7635416393,1.971967344,2
2018,54,081,1.7183020851,1.7471583546,2
2018,54,083,1.6506071602,2.0573690228,2
2018,54,085,1.9098844893,2.0079556869,2
2018,54,087,1.9176846043,2.0079556136,2
2018,54,089,1.6646655461,2.0056833334,2
2018,54,091,1.8186509818,1.8570097081,2
2018,54,093,1.6027051342,1.9847993713,2
2018,54,095,1.8874039658,1.9987424129,2
2018,54,097,1.6533017222,2.0053617317,2
2018,54,099,1.743680825,1.5772885918,2
2018,54,101,1.6646655823,2.005683443,2
2018,54,103,1.917684614,2.007955657,2
2018,54,105,1.7373387896,1.8096311432,2
2018,54,107,1.7373387588,1.8096311125,1
2018,54,109,1.6206111206,1.7801233231,2
2018,55,001,1.6705783021,2.1027227011,2
2018,55,003,1.6689253438,1.8718044954,2
2018,55,005,1.7225148182,2.0819070012,2
2018,55,007,1.6689253813,1.8718045265,2
2018,55,009,1.7119340762,2.0204505346,1
2018,55,011,1.6786060754,1.6164329661,2
2018,55,013,1.6689253719,1.8718045195,2
2018,55,015,1.7896351789,2.2228196929,2
2018,55,017,1.7606027799,1.6787079878,2
2018,55,019,1.722514828,2.0819070178,2
