year,state,county,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality
2014,47,153,23,.0098374682,23,23,1
2014,47,155,111,.0075985761,111,111,1
2014,47,157,723,.004962285,723,723,1
2014,47,159,22,.0069356873,22,22,1
2014,47,161,,,,,
2014,47,163,654,.029898509,654,654,1
2014,47,165,484,.016745666,484,484,1
2014,47,167,12,.0010394111,12,12,1
2014,47,169,1,.00081632653,0,2,3
2014,47,171,84,.033559728,84,84,1
2014,47,173,14,.0032220944,14,14,1
2014,47,175,,,,,
2014,47,177,184,.027376879,184,184,1
2014,47,179,708,.042415529,708,708,1
2014,47,181,1,.00041511,0,2,3
2014,47,183,,,,,
2014,47,185,37,.0089092227,37,37,1
2014,47,187,138,.0038788016,138,138,1
2014,47,189,560,.026822492,560,560,1
2014,48,001,141,.016977724,140,142,1
2014,48,003,74,.018430885,74,74,1
2014,48,005,600,.033969313,600,600,1
2014,48,007,105,.032267977,105,105,1
2014,48,009,28,.015176152,27,29,2
2014,48,011,5,.014005602,5,5,1
2014,48,013,118,.012840044,116,120,1
2014,48,015,133,.022915231,132,134,1
2014,48,017,1,.00070274068,0,2,3
2014,48,019,115,.045115732,114,116,1
2014,48,021,600,.037096575,599,601,1
2014,48,023,1,.0016835016,0,2,3
2014,48,025,38,.0071698115,34,42,3
2014,48,027,2234,.031551,2233,2235,1
2014,48,029,9074,.025906766,9056,9092,1
2014,48,031,10,.0059488402,9,11,3
2014,48,033,1,.0040160641,0,2,3
2014,48,035,100,.043649063,99,101,1
2014,48,037,163,.0091005526,156,170,2
2014,48,039,1991,.029930398,1991,1991,1
2014,48,041,965,.032386899,963,967,1
2014,48,043,12,.010247651,9,15,3
2014,48,045,2,.0053475937,0,4,3
2014,48,047,85,.05523067,85,85,1
2014,48,049,43,.0063769836,39,47,3
2014,48,051,46,.016678752,45,47,1
2014,48,053,49,.0068017766,49,49,1
2014,48,055,310,.044849537,310,310,1
2014,48,057,193,.045691289,193,193,1
2014,48,059,126,.049782693,126,126,1
2014,48,061,1994,.019906359,1991,1997,1
2014,48,063,39,.015983606,39,39,1
2014,48,065,31,.024622716,30,32,2
2014,48,067,280,.04986643,277,283,1
2014,48,069,46,.026947862,45,47,1
2014,48,071,42,.0055629141,42,42,1
2014,48,073,52,.0046733171,49,55,3
2014,48,075,9,.0078125,9,9,1
2014,48,077,50,.028587764,48,52,2
2014,48,079,15,.018867925,14,16,3
2014,48,081,10,.018214935,10,10,1
2014,48,083,44,.032884903,43,45,1
2014,48,085,2905,.01521508,2903,2907,1
2014,48,087,1,.0016556291,0,2,3
2014,48,089,113,.032084044,113,113,1
2014,48,091,952,.033067036,952,952,1
2014,48,093,174,.076651983,174,174,1
2014,48,095,10,.021834061,10,10,1
2014,48,097,128,.020062696,122,134,2
2014,48,099,222,.019990996,221,223,1
2014,48,101,1,.0048309178,0,2,3
2014,48,103,1,.00085910654,0,2,3
2014,48,105,37,.042725172,37,37,1
2014,48,107,8,.0064777327,6,10,3
2014,48,109,1,.0023201855,0,2,3
2014,48,111,47,.02412731,46,48,1
2014,48,113,9004,.018181708,8988,9020,1
2014,48,115,66,.024363233,63,69,2
2014,48,117,4,.00091911765,3,5,3
2014,48,119,26,.032178219,26,26,1
2014,48,121,2193,.015494948,2191,2195,1
2014,48,123,140,.046067785,137,143,1
2014,48,125,2,.0052770451,0,4,3
2014,48,127,129,.052674562,129,129,1
2014,48,129,15,.02529511,14,16,3
2014,48,131,4,.0015414258,0,8,3
2014,48,133,213,.073020227,213,213,1
2014,48,135,1266,.038542334,1265,1267,1
2014,48,137,2,.0036101083,0,4,3
2014,48,139,1057,.031892102,1055,1059,1
2014,48,141,3211,.018197892,3205,3217,1
2014,48,143,45,.0078933518,40,50,3
2014,48,145,20,.0089645898,17,23,3
2014,48,147,107,.019415714,103,111,2
2014,48,149,33,.0089044794,31,35,3
2014,48,151,47,.088345863,47,47,1
2014,48,153,28,.022310756,27,29,2
2014,48,155,1,.0047169812,0,2,3
2014,48,157,1839,.010210994,1837,1841,1
2014,48,159,39,.023479832,39,39,1
2014,48,161,64,.017292624,62,66,2
2014,48,163,187,.054822631,187,187,1
2014,48,165,17,.0047819973,15,19,3
2014,48,167,3782,.046212122,3779,3785,1
2014,48,169,44,.04174573,43,45,1
2014,48,171,12,.0032994226,11,13,3
2014,48,173,1,.0032467532,0,2,3
2014,48,175,62,.04403409,62,62,1
2014,48,177,145,.034523811,144,146,1
2014,48,179,193,.045401081,190,196,1
2014,48,181,860,.039339464,857,863,1
2014,48,183,296,.012211725,295,297,1
2014,48,185,131,.029280286,129,133,1
2014,48,187,588,.023278831,588,588,1
2014,48,189,138,.018752547,135,141,1
2014,48,191,13,.024163568,13,13,1
2014,48,193,60,.039525691,59,61,1
2014,48,195,20,.013783597,19,21,3
2014,48,197,19,.025850341,18,20,3
2014,48,199,160,.014933731,158,162,1
2014,48,201,17955,.021955112,17925,17985,1
2014,48,203,227,.017203486,224,230,1
2014,48,205,5,.013333334,4,6,3
2014,48,207,52,.059770115,52,52,1
2014,48,209,793,.023552123,792,794,1
2014,48,211,1,.00095238094,0,2,3
2014,48,213,116,.011393772,111,121,2
2014,48,215,1779,.0077548777,1772,1786,1
2014,48,217,236,.036532506,232,240,1
2014,48,219,123,.024723617,121,125,1
2014,48,221,273,.034356911,271,275,1
2014,48,223,168,.024959145,164,172,1
2014,48,225,81,.025944907,80,82,1
2014,48,227,66,.011203531,65,67,1
2014,48,229,21,.032159265,20,22,2
2014,48,231,340,.02314027,338,342,1
2014,48,233,54,.012744866,54,54,1
2014,48,235,20,.059701491,20,20,1
2014,48,237,15,.0092994422,14,16,3
2014,48,239,26,.0072808736,24,28,3
2014,48,241,209,.032794602,208,210,1
2014,48,243,2,.0078125,0,4,3
2014,48,245,577,.013756765,573,581,1
2014,48,247,1,.00088652479,0,2,3
2014,48,249,207,.024625268,203,211,1
2014,48,251,751,.022971278,751,751,1
2014,48,253,295,.10954326,295,295,1
2014,48,255,118,.04675119,117,119,1
2014,48,257,390,.014885496,390,390,1
2014,48,259,41,.0047018346,40,42,1
2014,48,261,1,.012820513,0,2,3
2014,48,263,1,.0076923077,0,2,3
2014,48,265,480,.070062764,479,481,1
2014,48,267,1,.0015197569,0,2,3
2014,48,269,1,.0086956518,0,2,3
2014,48,271,1,.0015600624,0,2,3
2014,48,273,36,.0069551775,34,38,3
2014,48,275,3,.0037313432,0,6,3
2014,48,277,195,.022777712,193,197,1
2014,48,279,60,.019505851,57,63,3
2014,48,281,77,.021165475,77,77,1
2014,48,283,32,.023651145,32,32,1
2014,48,285,71,.017970134,66,76,3
2014,48,287,161,.051685393,159,163,1
2014,48,289,25,.0080153896,23,27,3
2014,48,291,738,.049144302,736,740,1
2014,48,293,86,.020777965,85,87,1
2014,48,295,41,.046803653,40,42,1
2014,48,297,7,.0037837839,6,8,3
2014,48,299,1,.00055648305,0,2,3
2014,48,301,,,,,
2014,48,303,1517,.030578513,1512,1522,1
2014,48,305,57,.04142442,55,59,2
2014,48,307,28,.017800381,27,29,2
2014,48,309,1487,.028401712,1483,1491,1
2014,48,311,1,.0037878789,0,2,3
2014,48,313,35,.01305483,34,36,2
2014,48,315,92,.079378776,92,92,1
2014,48,317,15,.012520868,14,16,3
2014,48,319,19,.029051987,19,19,1
2014,48,321,153,.021485746,153,153,1
2014,48,323,221,.014659061,221,221,1
2014,48,325,218,.022269895,217,219,1
2014,48,327,1,.0032786885,0,2,3
2014,48,329,848,.031447008,847,849,1
2014,48,331,139,.029618582,137,141,1
2014,48,333,22,.022610484,20,24,3
2014,48,335,44,.029431438,43,45,1
2014,48,337,60,.017825311,57,63,3
2014,48,339,1108,.011049063,1108,1108,1
2014,48,341,12,.002356638,11,13,3
2014,48,343,84,.040384617,84,84,1
2014,48,345,1,.0059880242,0,2,3
2014,48,347,104,.009295674,96,112,3
2014,48,349,63,.0063855667,57,69,3
2014,48,351,43,.021994885,41,45,2
2014,48,353,87,.027522936,86,88,1
2014,48,355,2420,.038793243,2415,2425,1
2014,48,357,10,.0041237115,10,10,1
2014,48,359,11,.012956419,8,14,3
2014,48,361,515,.033805959,515,515,1
2014,48,363,183,.039312568,178,188,2
2014,48,365,18,.0044598612,17,19,3
2014,48,367,304,.015122121,303,305,1
2014,48,369,65,.027299454,63,67,2
2014,48,371,3,.00093516207,0,6,3
2014,48,373,187,.02729927,185,189,1
2014,48,375,2463,.065350629,2463,2463,1
2014,48,377,2,.0011587485,0,4,3
2014,48,379,21,.012828344,21,21,1
2014,48,381,111,.01178469,111,111,1
2014,48,383,36,.040540539,36,36,1
2014,48,385,17,.036247335,16,18,3
2014,48,387,29,.013229927,29,29,1
2014,48,389,2,.00077101,0,4,3
2014,48,391,72,.04989605,71,73,1
2014,48,393,4,.019138755,4,4,1
2014,48,395,50,.015313935,48,52,2
2014,48,397,86,.0042867111,86,86,1
2014,48,399,82,.040058624,81,83,1
2014,48,401,51,.0061519905,45,57,3
2014,48,403,11,.0070019094,10,12,3
2014,48,405,1,.0013020834,0,2,3
2014,48,407,114,.033043478,114,114,1
2014,48,409,175,.011861994,174,176,1
2014,48,411,16,.016985139,14,18,3
2014,48,413,6,.010033445,6,6,1
2014,48,415,246,.072652094,245,247,1
2014,48,417,20,.03407155,20,20,1
2014,48,419,169,.029985806,166,172,1
2014,48,421,2,.0025348542,0,4,3
2014,48,423,683,.019694349,681,685,1
2014,48,425,41,.021432305,40,42,1
2014,48,427,3,.00017060965,0,6,3
2014,48,429,49,.033288043,49,49,1
2014,48,431,1,.0030674846,0,2,3
2014,48,433,6,.024,6,6,1
2014,48,435,17,.018498369,17,17,1
2014,48,437,28,.017879948,26,30,3
2014,48,439,7579,.021307342,7570,7588,1
2014,48,441,1128,.047394957,1128,1128,1
2014,48,443,1,.0070422534,0,2,3
2014,48,445,120,.049689442,119,121,1
2014,48,447,2,.0058479533,0,4,3
2014,48,449,130,.018281536,128,132,1
2014,48,451,319,.015767101,318,320,1
2014,48,453,4650,.028833454,4640,4660,1
2014,48,455,49,.02139738,47,51,2
2014,48,457,77,.021843972,74,80,2
2014,48,459,209,.02934981,207,211,1
2014,48,461,2,.0024242424,0,4,3
2014,48,463,93,.01576004,91,95,1
2014,48,465,196,.018027961,195,197,1
2014,48,467,159,.016112687,156,162,1
2014,48,469,955,.061521612,954,956,1
2014,48,471,462,.059728507,461,463,1
2014,48,473,269,.027056931,269,269,1
2014,48,475,28,.011603813,27,29,2
2014,48,477,80,.015148646,79,81,1
2014,48,479,642,.0093300389,640,644,1
2014,48,481,115,.013682332,113,117,1
2014,48,483,21,.017184943,18,24,3
2014,48,485,607,.029244555,606,608,1
2014,48,487,28,.011382114,26,30,3
2014,48,489,164,.03713768,162,166,1
2014,48,491,1664,.014771809,1662,1666,1
2014,48,493,59,.0067045456,59,59,1
2014,48,495,173,.092860974,172,174,1
2014,48,497,212,.023785481,211,213,1
2014,48,499,70,.011511264,67,73,2
2014,48,501,2,.00090293452,0,4,3
2014,48,503,65,.018928364,64,66,1
2014,48,505,161,.043513514,161,161,1
2014,48,507,261,.10215265,260,262,1
2014,49,001,,,,,
2014,49,003,90,.0078417705,90,90,1
2014,49,005,316,.013656007,316,316,1
2014,49,007,290,.082246169,290,290,1
2014,49,009,,,,,
2014,49,011,1311,.018226054,1311,1311,1
2014,49,013,91,.017221801,91,91,1
2014,49,015,43,.018158784,43,43,1
2014,49,017,38,.038815118,38,38,1
2014,49,019,,,,,
2014,49,021,248,.024486572,247,249,1
2014,49,023,12,.0051260144,12,12,1
2014,49,025,6,.0049261083,6,6,1
2014,49,027,117,.03894807,117,117,1
2014,49,029,4,.0014204546,4,4,1
2014,49,031,7,.021341464,7,7,1
2014,49,033,,,,,
2014,49,035,5949,.030881757,5944,5954,1
2014,49,037,842,.26713198,842,842,1
2014,49,039,57,.0098241987,57,57,1
2014,49,041,50,.010416667,50,50,1
2014,49,043,72,.014778325,72,72,1
2014,49,045,679,.048043586,679,679,1
2014,49,047,37,.0045667738,37,37,1
2014,49,049,2154,.017336017,2154,2154,1
2014,49,051,165,.026943175,165,165,1
2014,49,053,991,.035199262,991,991,1
2014,49,055,,,,,
2014,49,057,1429,.031219959,1429,1429,1
2014,50,001,0,,0,0,3
2014,50,003,0,,0,0,3
2014,50,005,15,.014231499,15,15,1
2014,50,007,154,.0125817,154,154,1
2014,50,009,0,,0,0,3
2014,50,011,0,,0,0,3
2014,50,013,0,,0,0,3
2014,50,015,0,,0,0,3
2014,50,017,7,.01754386,7,7,1
2014,50,019,0,,0,0,3
2014,50,021,48,.02413273,48,48,1
2014,50,023,1,.001003009,0,2,3
2014,50,025,0,,0,0,3
2014,50,027,76,.022465268,75,77,1
2014,51,001,207,.039368581,207,207,1
2014,51,003,,,,,
2014,51,005,32,.013733906,32,32,1
2014,51,007,1,.00055248616,0,2,3
2014,51,009,59,.013820567,59,59,1
2014,51,011,27,.011713666,27,27,1
2014,51,013,189,.0076957531,189,189,1
2014,51,015,80,.0076031173,80,80,1
2014,51,017,,,,,
2014,51,019,7,.00069327524,7,7,1
2014,51,021,,,,,
2014,51,023,49,.010076085,49,49,1
2014,51,025,1,.00053850294,0,2,3
2014,51,027,,,,,
2014,51,029,,,,,
2014,51,031,94,.01155075,94,94,1
2014,51,033,74,.016984163,74,74,1
2014,51,035,46,.011825193,46,46,1
2014,51,036,26,.036619719,26,26,1
2014,51,037,,,,,
2014,51,041,609,.010196735,609,609,1
2014,51,043,30,.015037594,30,30,1
2014,51,045,3,.0046439627,3,3,1
2014,51,047,67,.0082982415,67,67,1
2014,51,049,9,.006289308,9,9,1
2014,51,051,1,.00042571308,0,2,3
2014,51,053,5,.0011251125,5,5,1
2014,51,057,10,.0065530799,10,10,1
2014,51,059,2275,.012261441,2275,2275,1
2014,51,061,291,.026058923,291,291,1
2014,51,063,20,.010050251,20,20,1
2014,51,065,56,.015439757,56,56,1
2014,51,067,12,.0016019223,12,12,1
2014,51,069,,,,,
2014,51,071,8,.0033016922,8,8,1
2014,51,073,22,.0039790198,22,22,1
2014,51,075,42,.017227236,42,42,1
2014,51,077,5,.0028264555,5,5,1
2014,51,079,76,.023861852,76,76,1
2014,51,081,,,,,
2014,51,083,15,.0027149322,15,15,1
2014,51,085,72,.0039909096,72,72,1
2014,51,087,865,.016970433,865,865,1
2014,51,089,59,.0079429187,59,59,1
2014,51,091,,,,,
2014,51,093,33,.0059150388,33,33,1
2014,51,095,,,,,
2014,51,097,,,,,
2014,51,099,119,.02714416,119,119,1
2014,51,101,5,.0016644474,4,6,3
2014,51,103,1,.00081967213,0,2,3
2014,51,105,1,.00030487805,0,2,3
2014,51,107,1325,.018047346,1325,1325,1
2014,51,109,47,.0097027253,47,47,1
2014,51,111,,,,,
2014,51,113,30,.01608579,30,30,1
2014,51,115,5,.0043859649,5,5,1
2014,51,117,17,.0037085514,17,17,1
2014,51,119,7,.0055292258,7,7,1
2014,51,121,179,.018447902,179,179,1
2014,51,125,,,,,
2014,51,127,29,.0095804427,29,29,1
2014,51,131,288,.17443973,288,288,1
2014,51,133,4,.002814919,4,4,1
2014,51,135,40,.017256256,40,40,1
2014,51,137,120,.022979701,120,120,1
2014,51,139,44,.012549914,44,44,1
2014,51,141,40,.013769363,40,40,1
2014,51,143,13,.0013979998,13,13,1
2014,51,145,17,.0040313019,17,17,1
2014,51,147,,,,,
2014,51,149,21,.0032512774,21,21,1
2014,51,153,521,.0060133194,521,521,1
2014,51,155,97,.021896163,97,97,1
2014,51,157,,,,,
2014,51,159,21,.017142856,21,21,1
2014,51,161,69,.0047969967,69,69,1
2014,51,163,29,.010269122,29,29,1
2014,51,165,,,,,
2014,51,167,,,,,
2014,51,169,14,.0037007665,14,14,1
2014,51,171,48,.0077469335,48,48,1
2014,51,173,10,.0021358393,10,10,1
2014,51,175,11,.0039711189,11,11,1
2014,51,177,559,.023401851,559,559,1
2014,51,179,357,.012947449,357,357,1
2014,51,181,1,.0011534025,0,2,3
2014,51,183,12,.010810811,12,12,1
2014,51,185,25,.0040154192,25,25,1
2014,51,187,46,.0085216751,46,46,1
2014,51,191,111,.015143247,111,111,1
2014,51,193,115,.2079566,115,115,1
2014,51,195,219,.035837017,219,219,1
2014,51,197,12,.0027855153,12,12,1
2014,51,199,109,.0085860575,109,109,1
2014,51,510,183,.01287282,183,183,1
2014,51,520,96,.041684758,96,96,1
2014,51,530,1,.00094786729,0,2,3
2014,51,540,318,.017630426,318,318,1
2014,51,550,237,.0059687207,237,237,1
2014,51,570,20,.0070771407,20,20,1
2014,51,580,6,.0059880242,6,6,1
2014,51,590,178,.028186856,178,178,1
2014,51,595,16,.0063141277,16,16,1
2014,51,600,,,,,
2014,51,610,35,.014198783,35,35,1
2014,51,620,30,.024979183,30,30,1
2014,51,630,163,.047028273,163,163,1
2014,51,640,38,.02739726,38,38,1
2014,51,650,595,.028611271,595,595,1
2014,51,660,200,.011426613,200,200,1
2014,51,670,50,.01148897,50,50,1
2014,51,678,,,,,
2014,51,680,247,.02872093,247,247,1
2014,51,683,99,.013242376,99,99,1
2014,51,685,12,.0035724919,12,12,1
2014,51,690,35,.015217391,35,35,1
2014,51,700,632,.02138965,632,632,1
2014,51,710,487,.015082069,487,487,1
2014,51,720,15,.017878426,15,15,1
2014,51,730,458,.10606762,458,458,1
2014,51,735,24,.011455847,24,24,1
2014,51,740,194,.012864722,194,194,1
2014,51,750,32,.01923077,32,32,1
2014,51,760,1250,.052176818,1250,1250,1
2014,51,770,597,.043739468,597,597,1
2014,51,775,15,.0038809832,15,15,1
2014,51,790,68,.024871983,68,68,1
2014,51,800,42,.0029237731,42,42,1
2014,51,810,815,.011622766,815,815,1
2014,51,820,24,.0074303406,24,24,1
2014,51,830,450,.039511811,450,450,1
2014,51,840,414,.023724928,414,414,1
2014,53,001,211,.044864979,209,213,1
2014,53,003,222,.067354366,222,222,1
2014,53,005,1003,.028336534,1002,1004,1
2014,53,007,603,.045239702,602,604,1
2014,53,009,410,.039211936,408,412,1
2014,53,011,2183,.027470868,2180,2186,1
2014,53,013,9,.019067796,8,10,3
2014,53,015,832,.049814392,832,832,1
2014,53,017,347,.043412987,346,348,1
2014,53,019,43,.050410315,43,43,1
2014,53,021,730,.037884686,729,731,1
2014,53,023,1,.0031545742,0,2,3
2014,53,025,978,.050272439,976,980,1
2014,53,027,907,.088349894,905,909,1
2014,53,029,367,.045527849,367,367,1
2014,53,031,67,.024641411,65,69,2
2014,53,033,7058,.027142396,7057,7059,1
2014,53,035,1062,.029542673,1062,1062,1
2014,53,037,49,.0098294886,47,51,2
2014,53,039,130,.041573394,126,134,2
2014,53,041,660,.055462185,658,662,1
2014,53,043,28,.01352657,25,31,3
2014,53,045,568,.071071073,568,568,1
2014,53,047,329,.033018868,328,330,1
2014,53,049,244,.080848247,243,245,1
2014,53,051,129,.080624998,129,129,1
2014,53,053,3695,.028468627,3694,3696,1
2014,53,055,17,.008731382,16,18,3
2014,53,057,630,.032867279,630,630,1
2014,53,059,69,.0613879,69,69,1
2014,53,061,3231,.024708636,3231,3231,1
2014,53,063,2928,.039100476,2926,2930,1
2014,53,065,321,.053750839,319,323,1
2014,53,067,2004,.048154555,2004,2004,1
2014,53,069,33,.07173913,33,33,1
2014,53,071,330,.036682971,329,331,1
2014,53,073,854,.032233715,854,854,1
2014,53,075,95,.020491803,89,101,3
2014,53,077,2153,.040129729,2153,2153,1
2014,54,001,86,.035116374,86,86,1
2014,54,003,390,.020891365,390,390,1
2014,54,005,30,.0067385444,30,30,1
2014,54,007,42,.019746121,42,42,1
2014,54,009,31,.0099009899,31,31,1
2014,54,011,296,.022417448,296,296,1
2014,54,013,20,.018761726,20,20,1
2014,54,015,685,.34630939,685,685,1
2014,54,017,23,.019827586,23,23,1
2014,54,019,182,.026812021,182,182,1
2014,54,021,66,.07300885,66,66,1
2014,54,023,57,.031666666,57,57,1
2014,54,025,260,.050397363,260,260,1
2014,54,027,207,.058524173,206,207,1
2014,54,029,30,.0071942448,30,30,1
2014,54,031,23,.0097789112,23,23,1
2014,54,033,397,.036265645,397,397,1
2014,54,035,22,.0044879643,22,22,1
2014,54,037,837,.092322968,837,837,1
2014,54,039,761,.026643792,760,761,1
2014,54,041,69,.026785715,69,69,1
2014,54,043,209,.05631905,209,209,1
2014,54,045,265,.043047432,265,265,1
2014,54,047,135,.039508339,135,135,1
2014,54,049,82,.010039178,82,82,1
2014,54,051,108,.02302281,108,108,1
2014,54,053,111,.026111504,111,111,1
2014,54,055,373,.039425008,373,373,1
2014,54,057,99,.023616413,99,99,1
2014,54,059,78,.017926913,78,78,1
2014,54,061,166,.014695467,166,166,1
2014,54,063,55,.029907558,55,55,1
2014,54,065,140,.055888224,140,140,1
2014,54,067,339,.08575765,339,339,1
2014,54,069,118,.021639464,118,118,1
2014,54,071,24,.025369979,24,24,1
2014,54,073,74,.061056107,74,74,1
2014,54,075,26,.024208566,26,26,1
2014,54,077,308,.07253886,308,308,1
2014,54,079,58,.0059232027,58,58,1
2014,54,081,239,.01923077,239,239,1
2014,54,083,30,.0073655783,30,30,1
2014,54,085,78,.052000001,78,78,1
2014,54,087,225,.094617322,225,225,1
2014,54,089,5,.0030581041,5,5,1
2014,54,091,84,.034912717,84,84,1
2014,54,093,99,.096774191,99,99,1
2014,54,095,11,.0084355827,11,11,1
2014,54,097,175,.045668058,175,175,1
2014,54,099,175,.023610361,175,175,1
2014,54,101,41,.028511822,41,41,1
2014,54,103,29,.010626603,29,29,1
2014,54,105,52,.050048124,52,52,1
2014,54,107,320,.02413455,320,320,1
2014,54,109,115,.027764365,115,115,1
2014,55,001,99,.029032258,99,99,1
2014,55,003,28,.010494753,26,30,3
2014,55,005,159,.020361122,158,160,1
2014,55,007,9,.0061099795,7,11,3
2014,55,009,1355,.030613858,1353,1357,1
2014,55,011,11,.0054027503,9,13,3
2014,55,013,33,.012910798,32,34,2
2014,55,015,27,.0069587631,24,30,3
2014,55,017,83,.0092965951,81,85,1
2014,55,019,47,.0095160967,44,50,3
2014,55,021,85,.0097937547,82,88,2
2014,55,023,26,.011823556,23,29,3
2014,55,025,2069,.02732724,2068,2070,1
2014,55,027,255,.023734177,253,257,1
2014,55,029,22,.0061971829,20,24,3
2014,55,031,217,.03425955,217,217,1
2014,55,033,29,.0047131479,28,30,2
2014,55,035,329,.02317391,327,331,1
2014,55,037,7,.017811704,7,7,1
2014,55,039,151,.01127118,150,152,1
2014,55,041,42,.027131783,42,42,1
2014,55,043,100,.014136273,97,103,2
2014,55,045,45,.0081595648,41,49,3
2014,55,047,97,.031626996,96,98,1
2014,55,049,16,.0045236074,14,18,3
2014,55,051,2,.0026075619,0,4,3
2014,55,053,39,.012153319,37,41,3
2014,55,055,227,.016893651,224,230,1
2014,55,057,129,.034528907,128,130,1
2014,55,059,660,.022291273,657,663,1
2014,55,061,14,.0039705047,13,15,3
2014,55,063,225,.01387604,225,225,1
2014,55,065,12,.004125129,6,18,3
2014,55,067,46,.015630309,45,47,1
2014,55,069,117,.024746193,117,117,1
2014,55,071,145,.013623978,144,146,1
2014,55,073,153,.0076722493,149,157,2
2014,55,075,120,.019788919,116,124,2
2014,55,077,15,.0082964599,15,15,1
2014,55,078,71,.083529413,71,71,1
2014,55,079,4240,.030304329,4225,4255,1
2014,55,081,175,.024599381,174,176,1
2014,55,083,23,.005514265,21,25,3
2014,55,085,56,.013260715,53,59,3
2014,55,087,444,.012591816,444,444,1
2014,55,089,63,.004984966,62,64,1
2014,55,091,11,.0095735425,10,12,3
2014,55,093,70,.0091947988,69,71,1
2014,55,095,183,.024820291,181,185,1
2014,55,097,153,.01629046,152,154,1
2014,55,099,3,.00152207,0,6,3
2014,55,101,1601,.05528124,1595,1607,1
2014,55,103,39,.022096317,38,40,2
2014,55,105,1263,.045099091,1262,1264,1
2014,55,107,34,.017616581,33,35,2
2014,55,109,141,.0098601403,140,142,1
2014,55,111,239,.023535205,239,239,1
2014,55,113,20,.0086393086,19,21,3
2014,55,115,63,.011675315,60,66,2
2014,55,117,368,.019091098,365,371,1
2014,55,119,42,.013337567,41,43,1
2014,55,121,77,.013124255,75,79,2
2014,55,123,75,.018527668,74,76,1
2014,55,125,48,.018341612,44,52,3
2014,55,127,243,.014992597,236,250,2
2014,55,129,51,.019115442,50,52,1
2014,55,131,150,.0074783131,147,153,1
2014,55,133,344,.0055367779,334,354,2
2014,55,135,123,.014045906,122,124,1
2014,55,137,15,.005725191,14,16,3
2014,55,139,404,.018034909,403,405,1
2014,55,141,384,.031153658,382,386,1
2014,56,001,89,.022820514,89,89,1
2014,56,003,42,.016329704,39,45,3
2014,56,005,329,.036019269,329,329,1
2014,56,007,8,.0032573289,8,8,1
