year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,57200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,48,57200,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,48,58016,race-ethnicity,"Black, Non-Hispanic",0.842129389879063,0.8011005110267728,0.8831582687313533,1
2021,48,58016,race-ethnicity,Hispanic,0.8357650797980025,0.803028353655982,0.868501805940023,1
2021,48,58016,race-ethnicity,Other Races and Ethnicities,0.7685435392638703,0.7477429678084735,0.7893441107192671,1
2021,48,58016,race-ethnicity,"White, Non-Hispanic",0.8443607065956887,0.8273529059987653,0.8613685071926122,1
2021,48,61796,race-ethnicity,"Black, Non-Hispanic",0.8420700480610924,0.7955803449376336,0.8885597511845512,2
2021,48,61796,race-ethnicity,Hispanic,0.8242004911036933,0.7996727068451669,0.8487282753622197,2
2021,48,61796,race-ethnicity,Other Races and Ethnicities,0.7648365322493933,0.7278586397290422,0.8018144247697444,2
2021,48,61796,race-ethnicity,"White, Non-Hispanic",0.8361087460429224,0.8160734840341857,0.8561440080516591,2
2021,48,63500,race-ethnicity,"Black, Non-Hispanic",0.8298452201093751,0.761709764190691,0.8979806760280592,2
2021,48,63500,race-ethnicity,Hispanic,0.8475430679656112,0.818114686174917,0.8769714497563054,2
2021,48,63500,race-ethnicity,Other Races and Ethnicities,0.7922496255483682,0.7461758003840184,0.838323450712718,2
2021,48,63500,race-ethnicity,"White, Non-Hispanic",0.8463958250496528,0.8182900807803998,0.8745015693189059,2
2021,48,64472,race-ethnicity,"Black, Non-Hispanic",0.8014854827819041,0.660531803305229,0.9424391622585793,1
2021,48,64472,race-ethnicity,Hispanic,0.8264362348713071,0.7867554942347098,0.8661169755079045,1
2021,48,64472,race-ethnicity,Other Races and Ethnicities,0.8513313609467456,0.7597962091688837,0.9428665127246074,1
2021,48,64472,race-ethnicity,"White, Non-Hispanic",0.7885239818164951,0.7566510705220474,0.8203968931109428,1
2021,48,65000,race-ethnicity,"Black, Non-Hispanic",0.7623563809429414,0.7329526662135653,0.7917600956723176,2
2021,48,65000,race-ethnicity,Hispanic,0.776754836848503,0.7691893110313226,0.7843203626656834,2
2021,48,65000,race-ethnicity,Other Races and Ethnicities,0.7661859815935783,0.7376489707944368,0.7947229923927198,2
2021,48,65000,race-ethnicity,"White, Non-Hispanic",0.7982970584276219,0.7870774250834869,0.8095166917717569,2
2021,48,70808,race-ethnicity,"Black, Non-Hispanic",0.8197708723197931,0.7469487082058396,0.8925930364337465,2
2021,48,70808,race-ethnicity,Hispanic,0.7801201894288105,0.7297396740117185,0.8305007048459024,2
2021,48,70808,race-ethnicity,Other Races and Ethnicities,0.8034102487888206,0.7774352944244507,0.8293852031531905,2
2021,48,70808,race-ethnicity,"White, Non-Hispanic",0.7864963073438331,0.7512695504614127,0.8217230642262535,2
2021,48,72176,race-ethnicity,"Black, Non-Hispanic",0.7610815026647602,0.6957506612548476,0.8264123440746727,2
2021,48,72176,race-ethnicity,Hispanic,0.7812756638379413,0.7422635138084152,0.8202878138674675,2
2021,48,72176,race-ethnicity,Other Races and Ethnicities,0.8179198323290542,0.7396887968953996,0.8961508677627088,2
2021,48,72176,race-ethnicity,"White, Non-Hispanic",0.7844755137902056,0.7596336518038028,0.8093173757766084,2
2021,48,74144,race-ethnicity,"Black, Non-Hispanic",0.789426694249218,0.7430344053490181,0.8358189831494178,1
2021,48,74144,race-ethnicity,Hispanic,0.7860672787617999,0.7300116814755717,0.8421228760480282,1
2021,48,74144,race-ethnicity,Other Races and Ethnicities,0.8596759620336628,0.7692222331087227,0.9501296909586029,1
2021,48,74144,race-ethnicity,"White, Non-Hispanic",0.7861682743458452,0.7470277185613876,0.8253088301303029,1
2021,48,76000,race-ethnicity,"Black, Non-Hispanic",0.6840928137391897,0.629061333663269,0.7391242938151105,1
2021,48,76000,race-ethnicity,Hispanic,0.7911679638479183,0.7531699149365944,0.8291660127592423,1
2021,48,76000,race-ethnicity,Other Races and Ethnicities,0.7160848918121595,0.6246491980741329,0.8075205855501861,1
2021,48,76000,race-ethnicity,"White, Non-Hispanic",0.8176983428468734,0.7928285964134678,0.8425680892802789,1
2021,48,79000,race-ethnicity,"Black, Non-Hispanic",0.7463876432486297,0.6589728991590713,0.8338023873381881,3
2021,48,79000,race-ethnicity,Hispanic,0.757678794060977,0.7046452207441903,0.8107123673777638,3
2021,48,79000,race-ethnicity,Other Races and Ethnicities,0.8286981056025796,0.7669941128095041,0.8904020983956551,3
2021,48,79000,race-ethnicity,"White, Non-Hispanic",0.8055224612796972,0.7780087101916474,0.8330362123677469,3
2021,49,43660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,43660,race-ethnicity,Hispanic,0.8270683975973648,0.7779861720537046,0.8761506231410251,3
2021,49,43660,race-ethnicity,Other Races and Ethnicities,0.7658759124087591,0.7072884736862531,0.824463351131265,3
2021,49,43660,race-ethnicity,"White, Non-Hispanic",0.8124847796087344,0.7959488947973912,0.8290206644200777,3
2021,49,44320,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,44320,race-ethnicity,Hispanic,0.7733605548886204,0.7343698417026296,0.8123512680746112,3
