year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2018,47,005,race-ethnicity,"White, Non-Hispanic",0.6938986556359876,3
2018,47,005,all,All,0.6970030477480528,3
2018,47,007,race-ethnicity,"Black, Non-Hispanic",0.43494085532302096,3
2018,47,007,race-ethnicity,Hispanic,1,3
2018,47,007,race-ethnicity,Other Races and Ethnicities,0.7423423423423423,3
2018,47,007,race-ethnicity,"White, Non-Hispanic",0.7116398539948628,3
2018,47,007,all,All,0.7139042721518987,3
2018,47,009,race-ethnicity,"Black, Non-Hispanic",0.856203007518797,1
2018,47,009,race-ethnicity,Hispanic,0.8380155409444112,1
2018,47,009,race-ethnicity,Other Races and Ethnicities,0.5044510385756676,1
2018,47,009,race-ethnicity,"White, Non-Hispanic",0.7935825715195343,1
2018,47,009,all,All,0.7924448665189406,1
2018,47,011,race-ethnicity,"Black, Non-Hispanic",0.7766914352757137,2
2018,47,011,race-ethnicity,Hispanic,0.8178944809141745,2
2018,47,011,race-ethnicity,Other Races and Ethnicities,0.39477806788511755,2
2018,47,011,race-ethnicity,"White, Non-Hispanic",0.7467697594501719,2
2018,47,011,all,All,0.7422025904020364,2
2018,47,013,race-ethnicity,"Black, Non-Hispanic",0,3
2018,47,013,race-ethnicity,Hispanic,0.5077519379844961,3
2018,47,013,race-ethnicity,Other Races and Ethnicities,0.7442572741194488,3
2018,47,013,race-ethnicity,"White, Non-Hispanic",0.628888942111944,3
2018,47,013,all,All,0.6281195487847424,3
2018,47,015,race-ethnicity,"Black, Non-Hispanic",0.9491790461297888,3
2018,47,015,race-ethnicity,Hispanic,0.7467927076299797,3
2018,47,015,race-ethnicity,Other Races and Ethnicities,0.5,3
2018,47,015,race-ethnicity,"White, Non-Hispanic",0.7150414705223044,3
2018,47,015,all,All,0.7182974461692538,3
2018,47,017,race-ethnicity,"Black, Non-Hispanic",0.6035947712418301,3
2018,47,017,race-ethnicity,Hispanic,0.9771812080536914,3
2018,47,017,race-ethnicity,Other Races and Ethnicities,0.9307262569832403,3
2018,47,017,race-ethnicity,"White, Non-Hispanic",0.6938986556359875,3
2018,47,017,all,All,0.6970030477480528,3
2018,47,019,race-ethnicity,"Black, Non-Hispanic",0.7546666666666666,2
2018,47,019,race-ethnicity,Hispanic,0.673228346456693,2
2018,47,019,race-ethnicity,Other Races and Ethnicities,0.2803738317757009,2
2018,47,019,race-ethnicity,"White, Non-Hispanic",0.7312421068271303,2
2018,47,019,all,All,0.7280245997243134,2
2018,47,021,race-ethnicity,"Black, Non-Hispanic",0.6277659896938466,3
2018,47,021,race-ethnicity,Hispanic,0.8076054216867471,3
2018,47,021,race-ethnicity,Other Races and Ethnicities,0.7765128819652486,3
2018,47,021,race-ethnicity,"White, Non-Hispanic",0.817074839239294,3
2018,47,021,all,All,0.8073019549077037,3
2018,47,023,race-ethnicity,"Black, Non-Hispanic",0.613170428660178,3
2018,47,023,race-ethnicity,Hispanic,0.6712079927338782,3
2018,47,023,race-ethnicity,Other Races and Ethnicities,0.8339285714285715,3
2018,47,023,race-ethnicity,"White, Non-Hispanic",0.8091322676238574,3
2018,47,023,all,All,0.7349091181090582,3
2018,47,025,race-ethnicity,"Black, Non-Hispanic",0,3
2018,47,025,race-ethnicity,Hispanic,0.507751937984496,3
2018,47,025,race-ethnicity,Other Races and Ethnicities,0.7442572741194486,3
2018,47,025,race-ethnicity,"White, Non-Hispanic",0.628888942111944,3
2018,47,025,all,All,0.6281195487847423,3
2018,47,027,race-ethnicity,"Black, Non-Hispanic",1,3
2018,47,027,race-ethnicity,Hispanic,0.6333771353482259,3
2018,47,027,race-ethnicity,Other Races and Ethnicities,0.5353901996370236,3
2018,47,027,race-ethnicity,"White, Non-Hispanic",0.7792076022668217,3
2018,47,027,all,All,0.7671714195040122,3
2018,47,029,race-ethnicity,"Black, Non-Hispanic",0.302734375,3
2018,47,029,race-ethnicity,Hispanic,0.6490442054958184,3
2018,47,029,race-ethnicity,Other Races and Ethnicities,0.2788104089219331,3
2018,47,029,race-ethnicity,"White, Non-Hispanic",0.66894231967111,3
2018,47,029,all,All,0.6539903707483748,3
2018,47,031,race-ethnicity,"Black, Non-Hispanic",0.6768994627782041,2
2018,47,031,race-ethnicity,Hispanic,0.5066948555320647,2
2018,47,031,race-ethnicity,Other Races and Ethnicities,0.5599565925122084,2
2018,47,031,race-ethnicity,"White, Non-Hispanic",0.8029659080522804,2
2018,47,031,all,All,0.7816011090649507,2
2018,47,033,race-ethnicity,"Black, Non-Hispanic",0.6961478857648882,3
2018,47,033,race-ethnicity,Hispanic,0.7587108013937283,3
2018,47,033,race-ethnicity,Other Races and Ethnicities,0.603290676416819,3
2018,47,033,race-ethnicity,"White, Non-Hispanic",0.7359167563688555,3
2018,47,033,all,All,0.7284605560467631,3
2018,47,035,race-ethnicity,"Black, Non-Hispanic",0.49031296572280175,2
2018,47,035,race-ethnicity,Hispanic,0.264,2
2018,47,035,race-ethnicity,Other Races and Ethnicities,0.8938428874734607,2
2018,47,035,race-ethnicity,"White, Non-Hispanic",0.7152386464012671,2
2018,47,035,all,All,0.709990357362008,2
2018,47,037,race-ethnicity,"Black, Non-Hispanic",0.8249966635526491,1
2018,47,037,race-ethnicity,Hispanic,0.8274070465984737,1
2018,47,037,race-ethnicity,Other Races and Ethnicities,0.8615805708823913,1
2018,47,037,race-ethnicity,"White, Non-Hispanic",0.8800353774232711,1
2018,47,037,all,All,0.8601836031392083,1
2018,47,039,race-ethnicity,"Black, Non-Hispanic",0.6199816120134845,3
2018,47,039,race-ethnicity,Hispanic,0.7857142857142857,3
2018,47,039,race-ethnicity,Other Races and Ethnicities,0.30666666666666664,3
2018,47,039,race-ethnicity,"White, Non-Hispanic",0.7158399098083427,3
2018,47,039,all,All,0.6931129953279114,3
2018,47,041,race-ethnicity,"Black, Non-Hispanic",0.9491790461297889,3
2018,47,041,race-ethnicity,Hispanic,0.7467927076299797,3
2018,47,041,race-ethnicity,Other Races and Ethnicities,0.5,3
2018,47,041,race-ethnicity,"White, Non-Hispanic",0.7150414705223044,3
2018,47,041,all,All,0.718297446169254,3
2018,47,043,race-ethnicity,"Black, Non-Hispanic",0.6277659896938467,3
2018,47,043,race-ethnicity,Hispanic,0.807605421686747,3
2018,47,043,race-ethnicity,Other Races and Ethnicities,0.7765128819652487,3
2018,47,043,race-ethnicity,"White, Non-Hispanic",0.8170748392392939,3
2018,47,043,all,All,0.8073019549077038,3
2018,47,045,race-ethnicity,"Black, Non-Hispanic",0.6961478857648883,3
2018,47,045,race-ethnicity,Hispanic,0.7587108013937283,3
2018,47,045,race-ethnicity,Other Races and Ethnicities,0.603290676416819,3
2018,47,045,race-ethnicity,"White, Non-Hispanic",0.7359167563688555,3
2018,47,045,all,All,0.728460556046763,3
2018,47,047,race-ethnicity,"Black, Non-Hispanic",0.6663304417994755,3
2018,47,047,race-ethnicity,Hispanic,0.7528430629264595,3
2018,47,047,race-ethnicity,Other Races and Ethnicities,0.6544715447154471,3
2018,47,047,race-ethnicity,"White, Non-Hispanic",0.7772749814034218,3
2018,47,047,all,All,0.7496326438340681,3
2018,47,049,race-ethnicity,"Black, Non-Hispanic",0.49031296572280175,3
2018,47,049,race-ethnicity,Hispanic,0.264,3
2018,47,049,race-ethnicity,Other Races and Ethnicities,0.8938428874734607,3
2018,47,049,race-ethnicity,"White, Non-Hispanic",0.7152386464012671,3
2018,47,049,all,All,0.7099903573620081,3
2018,47,051,race-ethnicity,"Black, Non-Hispanic",0.6768994627782041,3
2018,47,051,race-ethnicity,Hispanic,0.5066948555320648,3
2018,47,051,race-ethnicity,Other Races and Ethnicities,0.5599565925122083,3
2018,47,051,race-ethnicity,"White, Non-Hispanic",0.8029659080522805,3
2018,47,051,all,All,0.7816011090649507,3
2018,47,053,race-ethnicity,"Black, Non-Hispanic",0.6961478857648882,3
2018,47,053,race-ethnicity,Hispanic,0.7587108013937283,3
2018,47,053,race-ethnicity,Other Races and Ethnicities,0.603290676416819,3
2018,47,053,race-ethnicity,"White, Non-Hispanic",0.7359167563688553,3
2018,47,053,all,All,0.728460556046763,3
2018,47,055,race-ethnicity,"Black, Non-Hispanic",0.8657435279951836,3
2018,47,055,race-ethnicity,Hispanic,0.7383900928792569,3
2018,47,055,race-ethnicity,Other Races and Ethnicities,0.7337278106508875,3
2018,47,055,race-ethnicity,"White, Non-Hispanic",0.6980631467232686,3
2018,47,055,all,All,0.7069694342076739,3
2018,47,057,race-ethnicity,"Black, Non-Hispanic",0.302734375,3
2018,47,057,race-ethnicity,Hispanic,0.6490442054958184,3
2018,47,057,race-ethnicity,Other Races and Ethnicities,0.2788104089219331,3
2018,47,057,race-ethnicity,"White, Non-Hispanic",0.66894231967111,3
2018,47,057,all,All,0.6539903707483747,3
2018,47,059,race-ethnicity,"Black, Non-Hispanic",0.7546666666666666,2
2018,47,059,race-ethnicity,Hispanic,0.6732283464566929,2
2018,47,059,race-ethnicity,Other Races and Ethnicities,0.28037383177570097,2
2018,47,059,race-ethnicity,"White, Non-Hispanic",0.7312421068271302,2
2018,47,059,all,All,0.7280245997243134,2
2018,47,061,race-ethnicity,"Black, Non-Hispanic",0.4349408553230209,3
2018,47,061,race-ethnicity,Hispanic,1,3
2018,47,061,race-ethnicity,Other Races and Ethnicities,0.7423423423423423,3
2018,47,061,race-ethnicity,"White, Non-Hispanic",0.7116398539948628,3
2018,47,061,all,All,0.7139042721518987,3
2018,47,063,race-ethnicity,"Black, Non-Hispanic",0.30273437500000006,2
2018,47,063,race-ethnicity,Hispanic,0.6490442054958184,2
2018,47,063,race-ethnicity,Other Races and Ethnicities,0.2788104089219331,2
2018,47,063,race-ethnicity,"White, Non-Hispanic",0.66894231967111,2
2018,47,063,all,All,0.6539903707483748,2
2018,47,065,race-ethnicity,"Black, Non-Hispanic",0.7513903271583631,1
2018,47,065,race-ethnicity,Hispanic,0.7416918429003021,1
2018,47,065,race-ethnicity,Other Races and Ethnicities,0.7793091996014613,1
2018,47,065,race-ethnicity,"White, Non-Hispanic",0.8305145060050413,1
2018,47,065,all,All,0.8090392907458269,1
2018,47,067,race-ethnicity,"Black, Non-Hispanic",0,3
2018,47,067,race-ethnicity,Hispanic,0.5077519379844961,3
2018,47,067,race-ethnicity,Other Races and Ethnicities,0.7442572741194488,3
2018,47,067,race-ethnicity,"White, Non-Hispanic",0.6288889421119441,3
2018,47,067,all,All,0.6281195487847424,3
2018,47,069,race-ethnicity,"Black, Non-Hispanic",0.6199816120134845,3
2018,47,069,race-ethnicity,Hispanic,0.7857142857142858,3
2018,47,069,race-ethnicity,Other Races and Ethnicities,0.3066666666666667,3
2018,47,069,race-ethnicity,"White, Non-Hispanic",0.7158399098083428,3
2018,47,069,all,All,0.6931129953279115,3
2018,47,071,race-ethnicity,"Black, Non-Hispanic",0.6199816120134846,3
2018,47,071,race-ethnicity,Hispanic,0.7857142857142857,3
2018,47,071,race-ethnicity,Other Races and Ethnicities,0.3066666666666667,3
2018,47,071,race-ethnicity,"White, Non-Hispanic",0.7158399098083427,3
2018,47,071,all,All,0.6931129953279114,3
2018,47,073,race-ethnicity,"Black, Non-Hispanic",0.5347018572825024,2
2018,47,073,race-ethnicity,Hispanic,1,2
2018,47,073,race-ethnicity,Other Races and Ethnicities,0.7776548672566372,2
2018,47,073,race-ethnicity,"White, Non-Hispanic",0.6944559657127057,2
2018,47,073,all,All,0.6924307595467898,2
2018,47,075,race-ethnicity,"Black, Non-Hispanic",0.6199816120134846,3
2018,47,075,race-ethnicity,Hispanic,0.7857142857142858,3
2018,47,075,race-ethnicity,Other Races and Ethnicities,0.30666666666666664,3
2018,47,075,race-ethnicity,"White, Non-Hispanic",0.7158399098083427,3
2018,47,075,all,All,0.6931129953279114,3
2018,47,077,race-ethnicity,"Black, Non-Hispanic",0.6199816120134845,3
2018,47,077,race-ethnicity,Hispanic,0.7857142857142858,3
2018,47,077,race-ethnicity,Other Races and Ethnicities,0.30666666666666664,3
2018,47,077,race-ethnicity,"White, Non-Hispanic",0.7158399098083428,3
2018,47,077,all,All,0.6931129953279115,3
2018,47,079,race-ethnicity,"Black, Non-Hispanic",0.60359477124183,3
2018,47,079,race-ethnicity,Hispanic,0.9771812080536914,3
2018,47,079,race-ethnicity,Other Races and Ethnicities,0.9307262569832403,3
2018,47,079,race-ethnicity,"White, Non-Hispanic",0.6938986556359876,3
2018,47,079,all,All,0.6970030477480529,3
2018,47,081,race-ethnicity,"Black, Non-Hispanic",0.6277659896938466,3
2018,47,081,race-ethnicity,Hispanic,0.8076054216867471,3
2018,47,081,race-ethnicity,Other Races and Ethnicities,0.7765128819652487,3
2018,47,081,race-ethnicity,"White, Non-Hispanic",0.817074839239294,3
2018,47,081,all,All,0.8073019549077038,3
2018,47,083,race-ethnicity,"Black, Non-Hispanic",0.60359477124183,3
2018,47,083,race-ethnicity,Hispanic,0.9771812080536912,3
2018,47,083,race-ethnicity,Other Races and Ethnicities,0.9307262569832402,3
2018,47,083,race-ethnicity,"White, Non-Hispanic",0.6938986556359876,3
2018,47,083,all,All,0.6970030477480529,3
2018,47,085,race-ethnicity,"Black, Non-Hispanic",0.60359477124183,3
2018,47,085,race-ethnicity,Hispanic,0.9771812080536914,3
2018,47,085,race-ethnicity,Other Races and Ethnicities,0.9307262569832402,3
2018,47,085,race-ethnicity,"White, Non-Hispanic",0.6938986556359875,3
2018,47,085,all,All,0.6970030477480529,3
2018,47,087,race-ethnicity,"Black, Non-Hispanic",1,3
2018,47,087,race-ethnicity,Hispanic,0.633377135348226,3
2018,47,087,race-ethnicity,Other Races and Ethnicities,0.5353901996370236,3
2018,47,087,race-ethnicity,"White, Non-Hispanic",0.7792076022668217,3
2018,47,087,all,All,0.7671714195040125,3
2018,47,089,race-ethnicity,"Black, Non-Hispanic",1,2
2018,47,089,race-ethnicity,Hispanic,0.7539099904245133,2
2018,47,089,race-ethnicity,Other Races and Ethnicities,0.9237057220708448,2
2018,47,089,race-ethnicity,"White, Non-Hispanic",0.7099643430900043,2
2018,47,089,all,All,0.7174026817779863,2
2018,47,091,race-ethnicity,"Black, Non-Hispanic",0.7546666666666667,3
2018,47,091,race-ethnicity,Hispanic,0.6732283464566929,3
2018,47,091,race-ethnicity,Other Races and Ethnicities,0.2803738317757009,3
2018,47,091,race-ethnicity,"White, Non-Hispanic",0.7312421068271303,3
2018,47,091,all,All,0.7280245997243134,3
2018,47,093,race-ethnicity,"Black, Non-Hispanic",0.7992929431448237,1
2018,47,093,race-ethnicity,Hispanic,0.799559725873379,1
2018,47,093,race-ethnicity,Other Races and Ethnicities,0.660077470897855,1
2018,47,093,race-ethnicity,"White, Non-Hispanic",0.8196426950940406,1
2018,47,093,all,All,0.8086162987214528,1
2018,47,095,race-ethnicity,"Black, Non-Hispanic",0.6961478857648882,3
2018,47,095,race-ethnicity,Hispanic,0.7587108013937282,3
2018,47,095,race-ethnicity,Other Races and Ethnicities,0.603290676416819,3
2018,47,095,race-ethnicity,"White, Non-Hispanic",0.7359167563688553,3
2018,47,095,all,All,0.7284605560467631,3
2018,47,097,race-ethnicity,"Black, Non-Hispanic",0.6663304417994755,3
2018,47,097,race-ethnicity,Hispanic,0.7528430629264594,3
2018,47,097,race-ethnicity,Other Races and Ethnicities,0.6544715447154471,3
2018,47,097,race-ethnicity,"White, Non-Hispanic",0.7772749814034217,3
2018,47,097,all,All,0.749632643834068,3
2018,47,099,race-ethnicity,"Black, Non-Hispanic",0.8657435279951837,2
2018,47,099,race-ethnicity,Hispanic,0.7383900928792569,2
2018,47,099,race-ethnicity,Other Races and Ethnicities,0.7337278106508877,2
2018,47,099,race-ethnicity,"White, Non-Hispanic",0.6980631467232687,2
2018,47,099,all,All,0.7069694342076739,2
2018,47,101,race-ethnicity,"Black, Non-Hispanic",0.8657435279951836,3
2018,47,101,race-ethnicity,Hispanic,0.738390092879257,3
2018,47,101,race-ethnicity,Other Races and Ethnicities,0.7337278106508877,3
2018,47,101,race-ethnicity,"White, Non-Hispanic",0.6980631467232687,3
2018,47,101,all,All,0.706969434207674,3
2018,47,103,race-ethnicity,"Black, Non-Hispanic",0.6768994627782041,3
2018,47,103,race-ethnicity,Hispanic,0.5066948555320648,3
2018,47,103,race-ethnicity,Other Races and Ethnicities,0.5599565925122083,3
2018,47,103,race-ethnicity,"White, Non-Hispanic",0.8029659080522804,3
2018,47,103,all,All,0.7816011090649507,3
2018,47,105,race-ethnicity,"Black, Non-Hispanic",0.751115075825156,3
2018,47,105,race-ethnicity,Hispanic,0.8484270734032412,3
2018,47,105,race-ethnicity,Other Races and Ethnicities,0.9065315315315315,3
2018,47,105,race-ethnicity,"White, Non-Hispanic",0.7278569734089586,3
2018,47,105,all,All,0.736528251050004,3
2018,47,107,race-ethnicity,"Black, Non-Hispanic",0.7766914352757137,3
2018,47,107,race-ethnicity,Hispanic,0.8178944809141745,3
2018,47,107,race-ethnicity,Other Races and Ethnicities,0.39477806788511743,3
2018,47,107,race-ethnicity,"White, Non-Hispanic",0.7467697594501719,3
2018,47,107,all,All,0.7422025904020364,3
2018,47,109,race-ethnicity,"Black, Non-Hispanic",0.6199816120134846,3
2018,47,109,race-ethnicity,Hispanic,0.7857142857142857,3
2018,47,109,race-ethnicity,Other Races and Ethnicities,0.30666666666666664,3
2018,47,109,race-ethnicity,"White, Non-Hispanic",0.7158399098083428,3
2018,47,109,all,All,0.6931129953279114,3
2018,47,111,race-ethnicity,"Black, Non-Hispanic",0.9491790461297889,3
2018,47,111,race-ethnicity,Hispanic,0.7467927076299797,3
2018,47,111,race-ethnicity,Other Races and Ethnicities,0.5,3
2018,47,111,race-ethnicity,"White, Non-Hispanic",0.7150414705223045,3
2018,47,111,all,All,0.7182974461692538,3
2018,47,113,race-ethnicity,"Black, Non-Hispanic",0.6131704286601781,1
2018,47,113,race-ethnicity,Hispanic,0.6712079927338783,1
2018,47,113,race-ethnicity,Other Races and Ethnicities,0.8339285714285715,1
2018,47,113,race-ethnicity,"White, Non-Hispanic",0.8091322676238575,1
2018,47,113,all,All,0.7349091181090582,1
2018,47,115,race-ethnicity,"Black, Non-Hispanic",0.4349408553230209,3
2018,47,115,race-ethnicity,Hispanic,1,3
2018,47,115,race-ethnicity,Other Races and Ethnicities,0.7423423423423423,3
2018,47,115,race-ethnicity,"White, Non-Hispanic",0.7116398539948627,3
2018,47,115,all,All,0.7139042721518988,3
2018,47,117,race-ethnicity,"Black, Non-Hispanic",0.8675479852548621,3
2018,47,117,race-ethnicity,Hispanic,0.7612813799476359,3
2018,47,117,race-ethnicity,Other Races and Ethnicities,1,3
2018,47,117,race-ethnicity,"White, Non-Hispanic",0.7612707142340255,3
2018,47,117,all,All,0.7764024416150915,3
2018,47,119,race-ethnicity,"Black, Non-Hispanic",0.8675479852548621,2
2018,47,119,race-ethnicity,Hispanic,0.7612813799476359,2
2018,47,119,race-ethnicity,Other Races and Ethnicities,1,2
2018,47,119,race-ethnicity,"White, Non-Hispanic",0.7612707142340256,2
2018,47,119,all,All,0.7764024416150916,2
2018,47,121,race-ethnicity,"Black, Non-Hispanic",0.4349408553230209,3
2018,47,121,race-ethnicity,Hispanic,1,3
2018,47,121,race-ethnicity,Other Races and Ethnicities,0.7423423423423424,3
2018,47,121,race-ethnicity,"White, Non-Hispanic",0.7116398539948628,3
2018,47,121,all,All,0.7139042721518988,3
2018,47,123,race-ethnicity,"Black, Non-Hispanic",0.7511150758251561,3
2018,47,123,race-ethnicity,Hispanic,0.8484270734032412,3
2018,47,123,race-ethnicity,Other Races and Ethnicities,0.9065315315315315,3
2018,47,123,race-ethnicity,"White, Non-Hispanic",0.7278569734089585,3
2018,47,123,all,All,0.7365282510500041,3
2018,47,125,race-ethnicity,"Black, Non-Hispanic",0.6863132911392404,1
2018,47,125,race-ethnicity,Hispanic,0.6420246800731261,1
2018,47,125,race-ethnicity,Other Races and Ethnicities,0.6211745244003308,1
2018,47,125,race-ethnicity,"White, Non-Hispanic",0.7566789420823569,1
2018,47,125,all,All,0.7234178656229332,1
2018,47,127,race-ethnicity,"Black, Non-Hispanic",0.6768994627782041,3
2018,47,127,race-ethnicity,Hispanic,0.5066948555320648,3
2018,47,127,race-ethnicity,Other Races and Ethnicities,0.5599565925122083,3
2018,47,127,race-ethnicity,"White, Non-Hispanic",0.8029659080522804,3
2018,47,127,all,All,0.7816011090649507,3
2018,47,129,race-ethnicity,"Black, Non-Hispanic",0,3
2018,47,129,race-ethnicity,Hispanic,0.5077519379844961,3
2018,47,129,race-ethnicity,Other Races and Ethnicities,0.7442572741194488,3
