year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,rate_juv_arrest,rate_juv_arrest_quality
2023,53,053,Washington,Pierce County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1400.5,Marginal
2023,53,055,Washington,San Juan County,TRUE,All,all,0.004:0.008,Weak,0.045:0.058,Weak,0.092:0.106,Weak,0.858:0.829,Weak,2003.1,Strong
2023,53,055,Washington,San Juan County,TRUE,Under Age 45,age,NA,NA,0.136:0.116,Weak,0.128:0.127,Weak,0.735:0.757,Weak,NA,NA
2023,53,055,Washington,San Juan County,TRUE,Age 45 and Over,age,0.005:0.011,Weak,0.028:0.033,Weak,0.085:0.097,Weak,0.882:0.859,Weak,NA,NA
2023,53,055,Washington,San Juan County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,480.2,Strong
2023,53,055,Washington,San Juan County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,4731.2,Strong
2023,53,057,Washington,Skagit County,TRUE,All,all,0.002:0.002,Strong,0.060:0.139,Strong,0.089:0.090,Strong,0.850:0.769,Strong,1039.8,Marginal
2023,53,057,Washington,Skagit County,TRUE,Under Age 45,age,0.002:0.002,Strong,0.111:0.274,Strong,0.080:0.098,Strong,0.806:0.627,Strong,NA,NA
2023,53,057,Washington,Skagit County,TRUE,Age 45 and Over,age,0.002:0.002,Strong,0.048:0.074,Strong,0.090:0.086,Strong,0.860:0.838,Strong,NA,NA
2023,53,057,Washington,Skagit County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,614.1,Marginal
2023,53,057,Washington,Skagit County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1735.3,Marginal
2023,53,059,Washington,Skamania County,TRUE,All,all,0.004:0.005,Weak,0.041:0.082,Weak,0.084:0.080,Weak,0.872:0.833,Weak,217.4,Weak
2023,53,059,Washington,Skamania County,TRUE,Under Age 45,age,NA,NA,0.066:0.148,Weak,0.080:0.090,Weak,0.854:0.762,Weak,NA,NA
2023,53,059,Washington,Skamania County,TRUE,Age 45 and Over,age,0.005:0.007,Weak,0.034:0.057,Weak,0.084:0.076,Weak,0.877:0.859,Weak,NA,NA
2023,53,059,Washington,Skamania County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,187.3,Weak
2023,53,059,Washington,Skamania County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,259.1,Weak
2023,53,061,Washington,Snohomish County,TRUE,All,all,0.017:0.032,Strong,0.053:0.082,Strong,0.211:0.192,Strong,0.720:0.694,Strong,1322,Marginal
2023,53,061,Washington,Snohomish County,TRUE,Under Age 45,age,0.020:0.036,Strong,0.066:0.117,Strong,0.336:0.250,Strong,0.578:0.597,Strong,NA,NA
2023,53,061,Washington,Snohomish County,TRUE,Age 45 and Over,age,0.015:0.029,Strong,0.046:0.059,Strong,0.152:0.154,Strong,0.787:0.758,Strong,NA,NA
2023,53,061,Washington,Snohomish County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,821.1,Marginal
2023,53,061,Washington,Snohomish County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2162.5,Marginal
2023,53,063,Washington,Spokane County,TRUE,All,all,0.010:0.025,Strong,0.027:0.046,Strong,0.075:0.082,Strong,0.889:0.848,Strong,1236.1,Marginal
2023,53,063,Washington,Spokane County,TRUE,Under Age 45,age,0.011:0.032,Strong,0.050:0.071,Strong,0.085:0.103,Strong,0.853:0.794,Strong,NA,NA
2023,53,063,Washington,Spokane County,TRUE,Age 45 and Over,age,0.009:0.020,Strong,0.018:0.030,Strong,0.071:0.069,Strong,0.902:0.882,Strong,NA,NA
2023,53,063,Washington,Spokane County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,683.1,Marginal
2023,53,063,Washington,Spokane County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2153.2,Marginal
2023,53,065,Washington,Stevens County,TRUE,All,all,0.001:0.002,Marginal,0.048:0.063,Marginal,0.118:0.125,Marginal,0.833:0.810,Marginal,20,Weak
2023,53,065,Washington,Stevens County,TRUE,Under Age 45,age,NA,NA,0.151:0.115,Marginal,0.162:0.155,Marginal,0.687:0.728,Marginal,NA,NA
2023,53,065,Washington,Stevens County,TRUE,Age 45 and Over,age,0.001:0.002,Marginal,0.026:0.044,Marginal,0.108:0.114,Marginal,0.865:0.840,Marginal,NA,NA
2023,53,065,Washington,Stevens County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,34,Weak
2023,53,065,Washington,Stevens County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,53,067,Washington,Thurston County,TRUE,All,all,0.027:0.035,Strong,0.056:0.086,Strong,0.117:0.132,Strong,0.799:0.747,Strong,833,Marginal
2023,53,067,Washington,Thurston County,TRUE,Under Age 45,age,0.003:0.023,Strong,0.089:0.146,Strong,0.177:0.179,Strong,0.731:0.652,Strong,NA,NA
2023,53,067,Washington,Thurston County,TRUE,Age 45 and Over,age,0.038:0.043,Strong,0.042:0.048,Strong,0.090:0.102,Strong,0.830:0.807,Strong,NA,NA
2023,53,067,Washington,Thurston County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,397.6,Marginal
2023,53,067,Washington,Thurston County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1578,Marginal
2023,53,069,Washington,Wahkiakum County,TRUE,All,all,NA,NA,0.037:0.074,Weak,0.071:0.074,Weak,0.892:0.842,Weak,771.2,Strong
2023,53,069,Washington,Wahkiakum County,TRUE,Under Age 45,age,NA,NA,0.065:0.114,Weak,0.081:0.089,Weak,0.854:0.763,Weak,NA,NA
2023,53,069,Washington,Wahkiakum County,TRUE,Age 45 and Over,age,NA,NA,0.028:0.054,Weak,0.067:0.066,Weak,0.905:0.880,Weak,NA,NA
2023,53,069,Washington,Wahkiakum County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,843.9,Strong
2023,53,069,Washington,Wahkiakum County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,657.9,Strong
2023,53,071,Washington,Walla Walla County,TRUE,All,all,0.001:0.006,Marginal,0.192:0.242,Marginal,0.045:0.050,Marginal,0.762:0.702,Marginal,1147.1,Marginal
2023,53,071,Washington,Walla Walla County,TRUE,Under Age 45,age,NA,NA,0.349:0.347,Marginal,0.037:0.033,Marginal,0.614:0.606,Marginal,NA,NA
2023,53,071,Washington,Walla Walla County,TRUE,Age 45 and Over,age,0.001:0.001,Marginal,0.136:0.184,Marginal,0.048:0.060,Marginal,0.816:0.755,Marginal,NA,NA
2023,53,071,Washington,Walla Walla County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,613.7,Marginal
2023,53,071,Washington,Walla Walla County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1997.6,Marginal
2023,53,073,Washington,Whatcom County,TRUE,All,all,NA,NA,0.052:0.070,Strong,0.084:0.097,Strong,0.863:0.826,Strong,1331.5,Strong
2023,53,073,Washington,Whatcom County,TRUE,Under Age 45,age,NA,NA,0.077:0.097,Strong,0.089:0.116,Strong,0.834:0.780,Strong,NA,NA
2023,53,073,Washington,Whatcom County,TRUE,Age 45 and Over,age,NA,NA,0.042:0.053,Strong,0.083:0.085,Strong,0.875:0.856,Strong,NA,NA
2023,53,073,Washington,Whatcom County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,948.5,Strong
2023,53,073,Washington,Whatcom County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1962.1,Strong
2023,53,075,Washington,Whitman County,TRUE,All,all,0.000:0.000,Marginal,0.108:0.113,Marginal,0.049:0.082,Marginal,0.844:0.804,Marginal,2623.2,Weak
2023,53,075,Washington,Whitman County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Marginal,0.037:0.121,Marginal,0.776:0.717,Marginal,NA,NA
2023,53,075,Washington,Whitman County,TRUE,Age 45 and Over,age,0.000:0.001,Marginal,0.075:0.076,Marginal,0.053:0.052,Marginal,0.871:0.872,Marginal,NA,NA
2023,53,075,Washington,Whitman County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1218.2,Weak
2023,53,075,Washington,Whitman County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,4545.5,Weak
2023,53,077,Washington,Yakima County,TRUE,All,all,0.012:0.008,Strong,0.324:0.407,Strong,0.077:0.082,Strong,0.586:0.503,Strong,1220.1,Marginal
2023,53,077,Washington,Yakima County,TRUE,Under Age 45,age,0.010:0.015,Strong,0.331:0.519,Strong,0.101:0.092,Strong,0.557:0.374,Strong,NA,NA
2023,53,077,Washington,Yakima County,TRUE,Age 45 and Over,age,0.013:0.003,Strong,0.322:0.328,Strong,0.069:0.075,Strong,0.597:0.594,Strong,NA,NA
2023,53,077,Washington,Yakima County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,595.8,Marginal
2023,53,077,Washington,Yakima County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2324.3,Marginal
2023,54,001,West Virginia,Barbour County,TRUE,All,all,0.003:0.007,Weak,0.013:0.015,Weak,0.035:0.047,Weak,0.949:0.930,Weak,214.4,Weak
2023,54,001,West Virginia,Barbour County,TRUE,Under Age 45,age,NA,NA,0.013:0.027,Weak,0.018:0.043,Weak,0.968:0.924,Weak,NA,NA
2023,54,001,West Virginia,Barbour County,TRUE,Age 45 and Over,age,0.004:0.008,Weak,0.013:0.011,Weak,0.040:0.049,Weak,0.944:0.933,Weak,NA,NA
2023,54,001,West Virginia,Barbour County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,001,West Virginia,Barbour County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,518.1,Weak
2023,54,003,West Virginia,Berkeley County,TRUE,All,all,0.100:0.070,Marginal,0.053:0.057,Marginal,0.029:0.045,Marginal,0.818:0.828,Marginal,139.8,Marginal
2023,54,003,West Virginia,Berkeley County,TRUE,Under Age 45,age,0.192:0.082,Marginal,0.084:0.101,Marginal,0.036:0.049,Marginal,0.688:0.768,Marginal,NA,NA
2023,54,003,West Virginia,Berkeley County,TRUE,Age 45 and Over,age,0.048:0.063,Marginal,0.035:0.034,Marginal,0.024:0.043,Marginal,0.893:0.860,Marginal,NA,NA
2023,54,003,West Virginia,Berkeley County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,165.3,Marginal
2023,54,003,West Virginia,Berkeley County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,97.8,Marginal
2023,54,005,West Virginia,Boone County,TRUE,All,all,0.010:0.016,Weak,NA,NA,0.016:0.037,Weak,0.975:0.947,Weak,0,Weak
2023,54,005,West Virginia,Boone County,TRUE,Under Age 45,age,0.000:0.034,Weak,NA,NA,0.001:0.037,Weak,0.999:0.929,Weak,NA,NA
2023,54,005,West Virginia,Boone County,TRUE,Age 45 and Over,age,0.012:0.009,Weak,NA,NA,0.020:0.036,Weak,0.968:0.954,Weak,NA,NA
2023,54,005,West Virginia,Boone County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,005,West Virginia,Boone County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,007,West Virginia,Braxton County,TRUE,All,all,0.000:0.008,Weak,0.003:0.019,Weak,0.032:0.042,Weak,0.964:0.932,Weak,0,Weak
2023,54,007,West Virginia,Braxton County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.041:0.051,Weak,0.959:0.892,Weak,NA,NA
2023,54,007,West Virginia,Braxton County,TRUE,Age 45 and Over,age,0.000:0.010,Weak,0.004:0.004,Weak,0.029:0.038,Weak,0.966:0.947,Weak,NA,NA
2023,54,007,West Virginia,Braxton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,007,West Virginia,Braxton County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,009,West Virginia,Brooke County,TRUE,All,all,0.004:0.014,Weak,0.011:0.011,Weak,0.022:0.038,Weak,0.963:0.937,Weak,733.3,Marginal
2023,54,009,West Virginia,Brooke County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.049:0.043,Weak,0.951:0.946,Weak,NA,NA
2023,54,009,West Virginia,Brooke County,TRUE,Age 45 and Over,age,0.004:0.015,Weak,0.013:0.015,Weak,0.017:0.036,Weak,0.966:0.934,Weak,NA,NA
2023,54,009,West Virginia,Brooke County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,348.7,Marginal
2023,54,009,West Virginia,Brooke County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1353.7,Marginal
2023,54,011,West Virginia,Cabell County,TRUE,All,all,0.000:0.018,Marginal,0.013:0.013,Marginal,0.031:0.052,Marginal,0.956:0.917,Marginal,361,Marginal
2023,54,011,West Virginia,Cabell County,TRUE,Under Age 45,age,NA,NA,0.025:0.019,Marginal,0.061:0.068,Marginal,0.914:0.901,Marginal,NA,NA
2023,54,011,West Virginia,Cabell County,TRUE,Age 45 and Over,age,0.000:0.021,Marginal,0.009:0.010,Marginal,0.022:0.043,Marginal,0.969:0.926,Marginal,NA,NA
2023,54,011,West Virginia,Cabell County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,260,Marginal
2023,54,011,West Virginia,Cabell County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,523.2,Marginal
2023,54,013,West Virginia,Calhoun County,TRUE,All,all,0.000:0.008,Weak,0.003:0.019,Weak,0.032:0.042,Weak,0.964:0.932,Weak,0,Weak
2023,54,013,West Virginia,Calhoun County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.041:0.051,Weak,0.959:0.892,Weak,NA,NA
2023,54,013,West Virginia,Calhoun County,TRUE,Age 45 and Over,age,0.000:0.010,Weak,0.004:0.004,Weak,0.029:0.038,Weak,0.966:0.947,Weak,NA,NA
2023,54,013,West Virginia,Calhoun County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,013,West Virginia,Calhoun County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,015,West Virginia,Clay County,TRUE,All,all,0.000:0.008,Weak,0.003:0.019,Weak,0.032:0.042,Weak,0.964:0.932,Weak,0,Weak
2023,54,015,West Virginia,Clay County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.041:0.051,Weak,0.959:0.892,Weak,NA,NA
2023,54,015,West Virginia,Clay County,TRUE,Age 45 and Over,age,0.000:0.010,Weak,0.004:0.004,Weak,0.029:0.038,Weak,0.966:0.947,Weak,NA,NA
2023,54,015,West Virginia,Clay County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,015,West Virginia,Clay County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,017,West Virginia,Doddridge County,TRUE,All,all,0.011:0.007,Weak,0.008:0.006,Weak,0.038:0.046,Weak,0.943:0.941,Weak,373.8,Weak
2023,54,017,West Virginia,Doddridge County,TRUE,Under Age 45,age,NA,NA,0.015:0.009,Weak,0.059:0.047,Weak,0.926:0.934,Weak,NA,NA
2023,54,017,West Virginia,Doddridge County,TRUE,Age 45 and Over,age,0.014:0.005,Weak,0.006:0.004,Weak,0.032:0.046,Weak,0.948:0.945,Weak,NA,NA
2023,54,017,West Virginia,Doddridge County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,017,West Virginia,Doddridge County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,809.7,Weak
2023,54,019,West Virginia,Fayette County,TRUE,All,all,0.016:0.067,Marginal,0.003:0.012,Marginal,0.035:0.023,Marginal,0.946:0.899,Marginal,104.5,Weak
2023,54,019,West Virginia,Fayette County,TRUE,Under Age 45,age,NA,NA,0.006:0.010,Marginal,0.136:0.059,Marginal,0.858:0.847,Marginal,NA,NA
2023,54,019,West Virginia,Fayette County,TRUE,Age 45 and Over,age,0.022:0.059,Marginal,0.002:0.013,Marginal,0.002:0.007,Marginal,0.975:0.921,Marginal,NA,NA
2023,54,019,West Virginia,Fayette County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,019,West Virginia,Fayette County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,271.4,Weak
2023,54,021,West Virginia,Gilmer County,TRUE,All,all,0.000:0.008,Weak,0.003:0.019,Weak,0.032:0.042,Weak,0.964:0.932,Weak,0,Weak
2023,54,021,West Virginia,Gilmer County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.041:0.051,Weak,0.959:0.892,Weak,NA,NA
2023,54,021,West Virginia,Gilmer County,TRUE,Age 45 and Over,age,0.000:0.010,Weak,0.004:0.004,Weak,0.029:0.038,Weak,0.966:0.947,Weak,NA,NA
2023,54,021,West Virginia,Gilmer County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,021,West Virginia,Gilmer County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,023,West Virginia,Grant County,TRUE,All,all,0.001:0.010,Weak,0.019:0.011,Weak,0.021:0.032,Weak,0.960:0.946,Weak,0,Weak
2023,54,023,West Virginia,Grant County,TRUE,Under Age 45,age,0.001:0.024,Weak,NA,NA,0.039:0.046,Weak,0.960:0.920,Weak,NA,NA
2023,54,023,West Virginia,Grant County,TRUE,Age 45 and Over,age,0.000:0.005,Weak,0.024:0.012,Weak,0.016:0.026,Weak,0.960:0.956,Weak,NA,NA
2023,54,023,West Virginia,Grant County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,023,West Virginia,Grant County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,025,West Virginia,Greenbrier County,TRUE,All,all,0.032:0.041,Weak,0.004:0.004,Weak,0.013:0.026,Weak,0.951:0.929,Weak,103.2,Weak
2023,54,025,West Virginia,Greenbrier County,TRUE,Under Age 45,age,0.008:0.038,Weak,0.002:0.005,Weak,0.007:0.045,Weak,0.983:0.913,Weak,NA,NA
2023,54,025,West Virginia,Greenbrier County,TRUE,Age 45 and Over,age,0.039:0.042,Weak,0.004:0.004,Weak,0.015:0.019,Weak,0.942:0.935,Weak,NA,NA
2023,54,025,West Virginia,Greenbrier County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,025,West Virginia,Greenbrier County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,267.9,Weak
2023,54,027,West Virginia,Hampshire County,TRUE,All,all,0.001:0.010,Weak,0.019:0.011,Weak,0.021:0.032,Weak,0.960:0.946,Weak,0,Weak
2023,54,027,West Virginia,Hampshire County,TRUE,Under Age 45,age,0.001:0.024,Weak,NA,NA,0.039:0.046,Weak,0.960:0.920,Weak,NA,NA
2023,54,027,West Virginia,Hampshire County,TRUE,Age 45 and Over,age,0.000:0.005,Weak,0.024:0.012,Weak,0.016:0.026,Weak,0.960:0.956,Weak,NA,NA
2023,54,027,West Virginia,Hampshire County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,027,West Virginia,Hampshire County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,029,West Virginia,Hancock County,TRUE,All,all,0.004:0.014,Weak,0.011:0.011,Weak,0.022:0.038,Weak,0.963:0.937,Weak,361.5,Marginal
2023,54,029,West Virginia,Hancock County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.049:0.043,Weak,0.951:0.946,Weak,NA,NA
2023,54,029,West Virginia,Hancock County,TRUE,Age 45 and Over,age,0.004:0.015,Weak,0.013:0.015,Weak,0.017:0.036,Weak,0.966:0.934,Weak,NA,NA
2023,54,029,West Virginia,Hancock County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,338.4,Marginal
2023,54,029,West Virginia,Hancock County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,394.4,Marginal
2023,54,031,West Virginia,Hardy County,TRUE,All,all,0.001:0.010,Weak,0.019:0.011,Weak,0.021:0.032,Weak,0.960:0.946,Weak,83.4,Weak
2023,54,031,West Virginia,Hardy County,TRUE,Under Age 45,age,0.001:0.024,Weak,NA,NA,0.039:0.046,Weak,0.960:0.920,Weak,NA,NA
2023,54,031,West Virginia,Hardy County,TRUE,Age 45 and Over,age,0.000:0.005,Weak,0.024:0.012,Weak,0.016:0.026,Weak,0.960:0.956,Weak,NA,NA
2023,54,031,West Virginia,Hardy County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,031,West Virginia,Hardy County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,194.2,Weak
2023,54,033,West Virginia,Harrison County,TRUE,All,all,0.003:0.007,Marginal,0.013:0.015,Marginal,0.035:0.047,Marginal,0.949:0.930,Marginal,242.2,Weak
2023,54,033,West Virginia,Harrison County,TRUE,Under Age 45,age,NA,NA,0.013:0.027,Marginal,0.018:0.043,Marginal,0.968:0.924,Marginal,NA,NA
2023,54,033,West Virginia,Harrison County,TRUE,Age 45 and Over,age,0.004:0.008,Marginal,0.013:0.011,Marginal,0.040:0.049,Marginal,0.944:0.933,Marginal,NA,NA
2023,54,033,West Virginia,Harrison County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,120.4,Weak
2023,54,033,West Virginia,Harrison County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,448.6,Weak
2023,54,035,West Virginia,Jackson County,TRUE,All,all,0.000:0.008,Weak,0.003:0.019,Weak,0.032:0.042,Weak,0.964:0.932,Weak,140.6,Marginal
2023,54,035,West Virginia,Jackson County,TRUE,Under Age 45,age,NA,NA,NA,NA,0.041:0.051,Weak,0.959:0.892,Weak,NA,NA
2023,54,035,West Virginia,Jackson County,TRUE,Age 45 and Over,age,0.000:0.010,Weak,0.004:0.004,Weak,0.029:0.038,Weak,0.966:0.947,Weak,NA,NA
2023,54,035,West Virginia,Jackson County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,114.9,Marginal
2023,54,035,West Virginia,Jackson County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,181.3,Marginal
2023,54,037,West Virginia,Jefferson County,TRUE,All,all,0.100:0.070,Weak,0.053:0.057,Weak,0.029:0.045,Weak,0.818:0.828,Weak,452.3,Weak
2023,54,037,West Virginia,Jefferson County,TRUE,Under Age 45,age,0.192:0.082,Weak,0.084:0.101,Weak,0.036:0.049,Weak,0.688:0.768,Weak,NA,NA
2023,54,037,West Virginia,Jefferson County,TRUE,Age 45 and Over,age,0.048:0.063,Weak,0.035:0.034,Weak,0.024:0.043,Weak,0.893:0.860,Weak,NA,NA
2023,54,037,West Virginia,Jefferson County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,112.7,Weak
2023,54,037,West Virginia,Jefferson County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,949.6,Weak
2023,54,039,West Virginia,Kanawha County,TRUE,All,all,0.017:0.038,Strong,0.008:0.011,Strong,0.047:0.062,Strong,0.929:0.889,Strong,552.5,Marginal
2023,54,039,West Virginia,Kanawha County,TRUE,Under Age 45,age,NA,NA,0.008:0.011,Strong,0.019:0.071,Strong,0.972:0.900,Strong,NA,NA
2023,54,039,West Virginia,Kanawha County,TRUE,Age 45 and Over,age,0.021:0.046,Strong,0.008:0.011,Strong,0.055:0.058,Strong,0.917:0.885,Strong,NA,NA
2023,54,039,West Virginia,Kanawha County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,364.6,Marginal
2023,54,039,West Virginia,Kanawha County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,861.9,Marginal
2023,54,041,West Virginia,Lewis County,TRUE,All,all,0.003:0.007,Weak,0.013:0.015,Weak,0.035:0.047,Weak,0.949:0.930,Weak,0,Weak
2023,54,041,West Virginia,Lewis County,TRUE,Under Age 45,age,NA,NA,0.013:0.027,Weak,0.018:0.043,Weak,0.968:0.924,Weak,NA,NA
2023,54,041,West Virginia,Lewis County,TRUE,Age 45 and Over,age,0.004:0.008,Weak,0.013:0.011,Weak,0.040:0.049,Weak,0.944:0.933,Weak,NA,NA
2023,54,041,West Virginia,Lewis County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,041,West Virginia,Lewis County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,043,West Virginia,Lincoln County,TRUE,All,all,0.010:0.016,Weak,NA,NA,0.016:0.037,Weak,0.975:0.947,Weak,0,Weak
2023,54,043,West Virginia,Lincoln County,TRUE,Under Age 45,age,0.000:0.034,Weak,NA,NA,0.001:0.037,Weak,0.999:0.929,Weak,NA,NA
2023,54,043,West Virginia,Lincoln County,TRUE,Age 45 and Over,age,0.012:0.009,Weak,NA,NA,0.020:0.036,Weak,0.968:0.954,Weak,NA,NA
2023,54,043,West Virginia,Lincoln County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,043,West Virginia,Lincoln County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,045,West Virginia,Logan County,TRUE,All,all,0.010:0.016,Weak,NA,NA,0.016:0.037,Weak,0.975:0.947,Weak,0,Weak
2023,54,045,West Virginia,Logan County,TRUE,Under Age 45,age,0.000:0.034,Weak,NA,NA,0.001:0.037,Weak,0.999:0.929,Weak,NA,NA
2023,54,045,West Virginia,Logan County,TRUE,Age 45 and Over,age,0.012:0.009,Weak,NA,NA,0.020:0.036,Weak,0.968:0.954,Weak,NA,NA
2023,54,045,West Virginia,Logan County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,045,West Virginia,Logan County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,54,047,West Virginia,McDowell County,TRUE,All,all,0.010:0.016,Weak,NA,NA,0.016:0.037,Weak,0.975:0.947,Weak,0,Weak
2023,54,047,West Virginia,McDowell County,TRUE,Under Age 45,age,0.000:0.034,Weak,NA,NA,0.001:0.037,Weak,0.999:0.929,Weak,NA,NA
