year,state,place,population,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2019,06,58072,151691,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,58072,151691,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59444,75087,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59444,75087,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59444,75087,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59451,177603,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59451,177603,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59451,177603,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59920,92590,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59920,92590,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,59920,92590,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60102,85925,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60102,85925,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60102,85925,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60466,103526,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60466,103526,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60466,103526,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60620,110567,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60620,110567,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,60620,110567,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62000,331360,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62000,331360,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62000,331360,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62938,141500,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62938,141500,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,62938,141500,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64000,513624,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64000,513624,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64000,513624,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64224,155465,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64224,155465,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,64224,155465,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65000,215784,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65000,215784,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65000,215784,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65042,109106,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65042,109106,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,65042,109106,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,66000,1423851,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,66000,1423851,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,66000,1423851,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,67000,881549,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,67000,881549,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,67000,881549,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68000,1021795,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68000,1021795,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68000,1021795,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68084,88815,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68084,88815,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68084,88815,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68196,96664,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68196,96664,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68196,96664,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68252,104430,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68252,104430,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68252,104430,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68378,75995,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68378,75995,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68378,75995,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69000,332318,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69000,332318,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69000,332318,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69070,91364,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69070,91364,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69070,91364,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69084,130365,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69084,130365,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69084,130365,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69088,212979,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69088,212979,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69088,212979,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69196,107263,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69196,107263,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,69196,107263,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70000,90401,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70000,90401,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70000,90401,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70098,176753,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70098,176753,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,70098,176753,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,72016,125613,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,72016,125613,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,72016,125613,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,73080,93444,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,73080,93444,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,73080,93444,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,75000,312697,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,75000,312697,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,75000,312697,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,77000,152703,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,77000,152703,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,77000,152703,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78120,114761,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78120,114761,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78120,114761,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78582,126813,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78582,126813,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,78582,126813,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80000,143592,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80000,143592,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80000,143592,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80238,94740,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80238,94740,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80238,94740,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80854,79348,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80854,79348,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,80854,79348,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81344,77140,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81344,77140,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81344,77140,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81554,100670,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81554,100670,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81554,100670,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81666,121692,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81666,121692,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,81666,121692,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82590,122385,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82590,122385,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82590,122385,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82954,134605,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82954,134605,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82954,134605,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82996,101638,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82996,101638,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,82996,101638,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84200,105101,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84200,105101,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84200,105101,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84550,90643,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84550,90643,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,84550,90643,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,85292,85098,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,85292,85098,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,85292,85098,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,03455,121272,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,03455,121272,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,03455,121272,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,04000,379289,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,04000,379289,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,04000,379289,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,07850,105673,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,07850,105673,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,07850,105673,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,12815,110937,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,12815,110937,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,12815,110937,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,16000,478221,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,16000,478221,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,16000,478221,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,20000,727211,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,20000,727211,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,20000,727211,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,27425,170243,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,27425,170243,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,27425,170243,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,32155,108649,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,32155,108649,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,32155,108649,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,43000,157935,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,43000,157935,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,43000,157935,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,45970,97261,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,45970,97261,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,45970,97261,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,46465,78877,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,46465,78877,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,46465,78877,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,62000,112361,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,62000,112361,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,62000,112361,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,77290,141464,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,77290,141464,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,77290,141464,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,83835,113166,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,83835,113166,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,08,83835,113166,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,08000,144399,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,08000,144399,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,08000,144399,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,18430,84694,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,18430,84694,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,18430,84694,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,37000,122105,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,37000,122105,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,37000,122105,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,52000,130250,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,52000,130250,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,52000,130250,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,55990,88816,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,55990,88816,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,55990,88816,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,73000,129638,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,73000,129638,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,73000,129638,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,80000,107568,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,80000,107568,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,09,80000,107568,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,11,50000,705749,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,11,50000,705749,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,11,50000,705749,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07300,99805,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07300,99805,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07300,99805,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07875,78679,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07875,78679,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,07875,78679,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,10275,194495,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,10275,194495,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,10275,194495,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,12875,116946,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,12875,116946,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,12875,116946,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,14400,133759,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,14400,133759,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,14400,133759,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16475,106306,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16475,106306,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16475,106306,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16725,81066,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16725,81066,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,16725,81066,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17200,92757,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17200,92757,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17200,92757,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17935,65741,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17935,65741,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,17935,65741,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24000,182437,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24000,182437,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24000,182437,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24125,87103,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24125,87103,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,24125,87103,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,25175,133997,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,25175,133997,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,25175,133997,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,30000,233339,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,30000,233339,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,30000,233339,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32000,154817,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32000,154817,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32000,154817,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32275,69523,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32275,69523,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,32275,69523,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,35000,911507,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,35000,911507,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,35000,911507,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,36950,72717,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,36950,72717,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,36950,72717,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,38250,112136,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,38250,112136,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,38250,112136,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
