year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,06,36546,California,Inglewood city,TRUE,All,all,0.884,0.8089,0.9591,Strong,0.7164,0.696,0.7369,Strong
2014,06,36546,California,Inglewood city,TRUE,With Disability,disability,NA,NA,NA,NA,0.409,0.3417,0.4762,Strong
2014,06,36546,California,Inglewood city,TRUE,Without Disability,disability,0.8768,0.7972,0.9563,Strong,0.7454,0.7247,0.7661,Strong
2014,06,36770,California,Irvine city,TRUE,All,all,0.9834,0.9717,0.9951,Marginal,0.7749,0.7583,0.7914,NA
2014,06,36770,California,Irvine city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5266,0.4002,0.653,NA
2014,06,36770,California,Irvine city,TRUE,Without Disability,disability,0.9876,0.9777,0.9976,Marginal,0.7827,0.7665,0.7989,NA
2014,06,37692,California,Jurupa Valley city,TRUE,All,all,0.8528,0.7823,0.9233,Marginal,0.7066,0.6899,0.7233,NA
2014,06,37692,California,Jurupa Valley city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3624,0.2914,0.4333,NA
2014,06,37692,California,Jurupa Valley city,TRUE,Without Disability,disability,0.8503,0.779,0.9216,Marginal,0.7298,0.7129,0.7467,NA
2014,06,39496,California,Lake Forest city,TRUE,All,all,0.926,0.8771,0.9749,Weak,0.8001,0.7856,0.8147,NA
2014,06,39496,California,Lake Forest city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5652,0.4859,0.6446,NA
2014,06,39496,California,Lake Forest city,TRUE,Without Disability,disability,0.9362,0.8843,0.9882,Weak,0.8102,0.7955,0.8248,NA
2014,06,39892,California,Lakewood city,TRUE,All,all,0.8984,0.8394,0.9574,Marginal,0.768,0.7503,0.7856,Marginal
2014,06,39892,California,Lakewood city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3205,0.2434,0.3977,Marginal
2014,06,39892,California,Lakewood city,TRUE,Without Disability,disability,0.9039,0.8434,0.9643,Marginal,0.7984,0.7821,0.8147,Marginal
2014,06,40130,California,Lancaster city,TRUE,All,all,0.7841,0.7077,0.8606,Strong,0.638,0.615,0.6609,Strong
2014,06,40130,California,Lancaster city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3238,0.2516,0.3959,Strong
2014,06,40130,California,Lancaster city,TRUE,Without Disability,disability,0.8026,0.7254,0.8799,Strong,0.6626,0.6388,0.6865,Strong
2014,06,41992,California,Livermore city,TRUE,All,all,0.9386,0.8822,0.995,Marginal,0.7977,0.7856,0.8098,Marginal
2014,06,41992,California,Livermore city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4519,0.3577,0.546,Marginal
2014,06,41992,California,Livermore city,TRUE,Without Disability,disability,0.9443,0.8897,0.999,Marginal,0.8101,0.798,0.8222,Marginal
2014,06,43000,California,Long Beach city,TRUE,All,all,0.8688,0.8262,0.9114,Marginal,0.7432,0.7325,0.7539,Marginal
2014,06,43000,California,Long Beach city,TRUE,With Disability,disability,0.7582,0.5507,0.9656,Marginal,0.3973,0.3471,0.4475,Marginal
2014,06,43000,California,Long Beach city,TRUE,Without Disability,disability,0.8764,0.8321,0.9206,Marginal,0.7685,0.7573,0.7797,Marginal
2014,06,44000,California,Los Angeles city,TRUE,All,all,0.86240000000000006,0.8489,0.8759,Strong,0.7486,0.7453,0.7518,Strong
2014,06,44000,California,Los Angeles city,TRUE,With Disability,disability,0.6709,0.5822,0.7597,Strong,0.3866,0.3713,0.4018,Strong
2014,06,44000,California,Los Angeles city,TRUE,Without Disability,disability,0.8701,0.8566,0.8836,Strong,0.7693,0.766,0.7726,Strong
2014,06,45484,California,Manteca city,TRUE,All,all,0.9057,0.8551,0.9564,Weak,0.7255,0.7076,0.7435,Weak
2014,06,45484,California,Manteca city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3368,0.2589,0.4146,Weak
2014,06,45484,California,Manteca city,TRUE,Without Disability,disability,0.9332,0.8907,0.9757,Weak,0.7561,0.7381,0.7741,Weak
2014,06,46842,California,Menifee city,TRUE,All,all,0.8513,0.7745,0.9282,Marginal,0.6951,0.6751,0.7152,NA
2014,06,46842,California,Menifee city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3061,0.2472,0.365,NA
2014,06,46842,California,Menifee city,TRUE,Without Disability,disability,0.8694,0.7888,0.95,Marginal,0.7264,0.7067,0.7461,NA
2014,06,46898,California,Merced city,TRUE,All,all,0.9164,0.8673,0.9654,Marginal,0.6798,0.6582,0.7014,NA
2014,06,46898,California,Merced city,TRUE,With Disability,disability,NA,NA,NA,NA,0.441,0.3881,0.4939,NA
2014,06,46898,California,Merced city,TRUE,Without Disability,disability,0.9177,0.8668,0.9686,Marginal,0.73,0.7076,0.7524,NA
2014,06,47766,California,Milpitas city,TRUE,All,all,0.8954,0.8258,0.9649,Marginal,0.7785,0.7624,0.7947,Marginal
2014,06,47766,California,Milpitas city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3891,0.2634,0.5147,Marginal
2014,06,47766,California,Milpitas city,TRUE,Without Disability,disability,0.8988,0.8274,0.9701,Marginal,0.7926,0.776,0.8092,Marginal
2014,06,48256,California,Mission Viejo city,TRUE,All,all,0.9915,0.9793,1,Strong,0.7899,0.7746,0.8051,NA
2014,06,48256,California,Mission Viejo city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5837,0.4715,0.6959,NA
2014,06,48256,California,Mission Viejo city,TRUE,Without Disability,disability,0.9923,0.9799,1,Strong,0.7978,0.7827,0.8129,NA
2014,06,48354,California,Modesto city,TRUE,All,all,0.9075,0.8566,0.9584,Strong,0.6588,0.6435,0.6742,Strong
2014,06,48354,California,Modesto city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3398,0.2686,0.411,Strong
2014,06,48354,California,Modesto city,TRUE,Without Disability,disability,0.9194,0.8713,0.9675,Strong,0.697,0.6795,0.7145,Strong
2014,06,49270,California,Moreno Valley city,TRUE,All,all,0.8629,0.8057,0.9202,Strong,0.6759,0.6572,0.6946,Strong
2014,06,49270,California,Moreno Valley city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3804,0.3058,0.455,Strong
2014,06,49270,California,Moreno Valley city,TRUE,Without Disability,disability,0.8668,0.8112,0.9223,Strong,0.6981,0.6784,0.7178,Strong
2014,06,49670,California,Mountain View city,TRUE,All,all,1,1,1,Marginal,0.793,0.7769,0.8091,Marginal
2014,06,49670,California,Mountain View city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5913,0.4859,0.6967,Marginal
2014,06,49670,California,Mountain View city,TRUE,Without Disability,disability,1,1,1,Marginal,0.7987,0.7818,0.8155,Marginal
2014,06,50076,California,Murrieta city,TRUE,All,all,0.9072,0.826,0.9884,Marginal,0.7281,0.7078,0.7483,NA
2014,06,50076,California,Murrieta city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3877,0.2978,0.4776,NA
2014,06,50076,California,Murrieta city,TRUE,Without Disability,disability,0.9147,0.8338,0.9956,Marginal,0.7495,0.73,0.769,NA
2014,06,50258,California,Napa city,TRUE,All,all,0.8123,0.7384,0.8861,Marginal,0.7946,0.7778,0.8115,Marginal
2014,06,50258,California,Napa city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4881,0.3969,0.5793,Marginal
2014,06,50258,California,Napa city,TRUE,Without Disability,disability,0.8191,0.7428,0.8953,Marginal,0.8171,0.8001,0.8341,Marginal
2014,06,51182,California,Newport Beach city,TRUE,All,all,0.9199,0.8489,0.991,Weak,0.7836,0.7686,0.7987,NA
2014,06,51182,California,Newport Beach city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5002,0.3993,0.601,NA
2014,06,51182,California,Newport Beach city,TRUE,Without Disability,disability,0.9682,0.9409,0.9955,Weak,0.792,0.777,0.807,NA
2014,06,52526,California,Norwalk city,TRUE,All,all,0.9142,0.8689,0.9595,Strong,0.7411,0.7191,0.7631,Strong
2014,06,52526,California,Norwalk city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3638,0.2619,0.4657,Strong
2014,06,52526,California,Norwalk city,TRUE,Without Disability,disability,0.9159,0.8703,0.9614,Strong,0.7613,0.7395,0.7832,Strong
2014,06,53000,California,Oakland city,TRUE,All,all,0.7978,0.736,0.8596,Weak,0.7514,0.7406,0.7622,Weak
2014,06,53000,California,Oakland city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3406,0.2954,0.3858,Weak
2014,06,53000,California,Oakland city,TRUE,Without Disability,disability,0.8034,0.7394,0.8674,Weak,0.7818,0.7717,0.7918,Weak
2014,06,53322,California,Oceanside city,TRUE,All,all,0.9559,0.9217,0.9901,Marginal,0.7193,0.6997,0.7388,Marginal
2014,06,53322,California,Oceanside city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4579,0.3803,0.5355,Marginal
2014,06,53322,California,Oceanside city,TRUE,Without Disability,disability,0.9561,0.9213,0.9909,Marginal,0.7349,0.7154,0.7543,Marginal
2014,06,53896,California,Ontario city,TRUE,All,all,0.8292,0.7448,0.9136,Strong,0.7318,0.7146,0.7489,Strong
2014,06,53896,California,Ontario city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4646,0.3774,0.5518,Strong
2014,06,53896,California,Ontario city,TRUE,Without Disability,disability,0.8393,0.7594,0.9192,Strong,0.7489,0.7308,0.7669,Strong
2014,06,53980,California,Orange city,TRUE,All,all,0.9193,0.8747,0.9639,Marginal,0.7928,0.7779,0.8077,NA
2014,06,53980,California,Orange city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4186,0.3344,0.5028,NA
2014,06,53980,California,Orange city,TRUE,Without Disability,disability,0.9178,0.8719,0.9637,Marginal,0.8094,0.7949,0.824,NA
2014,06,54652,California,Oxnard city,TRUE,All,all,0.8796,0.8257,0.9335,Strong,0.759,0.7429,0.7752,Strong
2014,06,54652,California,Oxnard city,TRUE,With Disability,disability,NA,NA,NA,NA,0.393,0.3282,0.4578,Strong
2014,06,54652,California,Oxnard city,TRUE,Without Disability,disability,0.8776,0.8218,0.9334,Strong,0.7879,0.7716,0.8042,Strong
2014,06,55156,California,Palmdale city,TRUE,All,all,0.7588,0.6769,0.8407,Strong,0.6656,0.6472,0.6841,Strong
2014,06,55156,California,Palmdale city,TRUE,With Disability,disability,NA,NA,NA,NA,0.284,0.2228,0.3451,Strong
2014,06,55156,California,Palmdale city,TRUE,Without Disability,disability,0.764,0.6808,0.8471,Strong,0.7012,0.6828,0.7196,Strong
2014,06,56000,California,Pasadena city,TRUE,All,all,0.7696,0.6638,0.8753,Weak,0.7977,0.7792,0.8162,Weak
2014,06,56000,California,Pasadena city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3388,0.2387,0.4388,Weak
2014,06,56000,California,Pasadena city,TRUE,Without Disability,disability,0.7675,0.6583,0.8766,Weak,0.8152,0.7973,0.8332,Weak
2014,06,56700,California,Perris city,TRUE,All,all,0.9481,0.8938,1,Marginal,0.6814,0.6603,0.7025,NA
2014,06,56700,California,Perris city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3174,0.249,0.3859,NA
2014,06,56700,California,Perris city,TRUE,Without Disability,disability,0.9478,0.8921,1,Marginal,0.7105,0.6896,0.7315,NA
2014,06,57456,California,Pittsburg city,TRUE,All,all,0.7974,0.6856,0.9093,Marginal,0.718,0.6956,0.7403,Marginal
2014,06,57456,California,Pittsburg city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3883,0.302,0.4746,Marginal
2014,06,57456,California,Pittsburg city,TRUE,Without Disability,disability,0.8079,0.6981,0.9178,Marginal,0.7593,0.7359,0.7827,Marginal
2014,06,57792,California,Pleasanton city,TRUE,All,all,0.9386,0.8822,0.995,Weak,0.7977,0.7856,0.8098,Weak
2014,06,57792,California,Pleasanton city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4519,0.3577,0.546,Weak
2014,06,57792,California,Pleasanton city,TRUE,Without Disability,disability,0.9443,0.8897,0.999,Weak,0.8101,0.798,0.8222,Weak
2014,06,58072,California,Pomona city,TRUE,All,all,0.8669,0.7993,0.9346,Strong,0.7004,0.683,0.7179,Strong
2014,06,58072,California,Pomona city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3803,0.302,0.4585,Strong
2014,06,58072,California,Pomona city,TRUE,Without Disability,disability,0.8753,0.8066,0.944,Strong,0.7196,0.7002,0.739,Strong
2014,06,59444,California,Rancho Cordova city,TRUE,All,all,0.9421,0.9152,0.9691,Marginal,0.7297,0.7124,0.7469,NA
2014,06,59444,California,Rancho Cordova city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3348,0.2755,0.394,NA
2014,06,59444,California,Rancho Cordova city,TRUE,Without Disability,disability,0.9495,0.9244,0.9746,Marginal,0.7669,0.7491,0.7847,NA
2014,06,59451,California,Rancho Cucamonga city,TRUE,All,all,0.925,0.8642,0.9857,Strong,0.7632,0.7412,0.7852,Strong
2014,06,59451,California,Rancho Cucamonga city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4157,0.2879,0.5434,Strong
2014,06,59451,California,Rancho Cucamonga city,TRUE,Without Disability,disability,0.9309,0.8689,0.9929,Strong,0.7819,0.7596,0.8042,Strong
2014,06,59920,California,Redding city,TRUE,All,all,0.8765,0.8046,0.9483,Marginal,0.6656,0.6444,0.6867,Marginal
2014,06,59920,California,Redding city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2315,0.1848,0.2781,Marginal
2014,06,59920,California,Redding city,TRUE,Without Disability,disability,0.9122,0.8512,0.9732,Marginal,0.7276,0.7053,0.7499,Marginal
2014,06,60102,California,Redwood City city,TRUE,All,all,0.8771,0.8271,0.9272,Marginal,0.8221,0.8085,0.8358,Marginal
2014,06,60102,California,Redwood City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4707,0.363,0.5784,Marginal
2014,06,60102,California,Redwood City city,TRUE,Without Disability,disability,0.8783,0.8268,0.9299,Marginal,0.833,0.8196,0.8464,Marginal
2014,06,60466,California,Rialto city,TRUE,All,all,0.8138,0.7264,0.9011,Marginal,0.6765,0.6574,0.6957,Marginal
2014,06,60466,California,Rialto city,TRUE,With Disability,disability,NA,NA,NA,NA,0.322,0.2479,0.3962,Marginal
2014,06,60466,California,Rialto city,TRUE,Without Disability,disability,0.839,0.7533,0.9246,Marginal,0.7036,0.6844,0.7227,Marginal
2014,06,60620,California,Richmond city,TRUE,All,all,0.8716,0.8137,0.9294,Marginal,0.7297,0.7129,0.7465,Marginal
2014,06,60620,California,Richmond city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3733,0.3127,0.434,Marginal
2014,06,60620,California,Richmond city,TRUE,Without Disability,disability,0.8905,0.8347,0.9464,Marginal,0.7587,0.7436,0.7739,Marginal
2014,06,62000,California,Riverside city,TRUE,All,all,0.8991,0.8625,0.9357,Marginal,0.7094,0.6922,0.7267,Marginal
2014,06,62000,California,Riverside city,TRUE,With Disability,disability,NA,NA,NA,NA,0.316,0.2626,0.3695,Marginal
2014,06,62000,California,Riverside city,TRUE,Without Disability,disability,0.9119,0.876,0.9479,Marginal,0.7395,0.7221,0.757,Marginal
2014,06,62938,California,Roseville city,TRUE,All,all,0.9106,0.8682,0.9531,Strong,0.8027,0.7855,0.82,NA
2014,06,62938,California,Roseville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4786,0.3759,0.5813,NA
2014,06,62938,California,Roseville city,TRUE,Without Disability,disability,0.9256,0.885,0.9661,Strong,0.821,0.8044,0.8376,NA
2014,06,64000,California,Sacramento city,TRUE,All,all,0.8809,0.8405,0.9213,Marginal,0.7178,0.7066,0.729,NA
2014,06,64000,California,Sacramento city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3372,0.3013,0.3732,NA
2014,06,64000,California,Sacramento city,TRUE,Without Disability,disability,0.8925,0.8523,0.9327,Marginal,0.7609,0.7492,0.7727,NA
2014,06,64224,California,Salinas city,TRUE,All,all,0.8582,0.7811,0.9353,Strong,0.7296,0.7105,0.7487,Strong
2014,06,64224,California,Salinas city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3074,0.2144,0.4004,Strong
2014,06,64224,California,Salinas city,TRUE,Without Disability,disability,0.8553,0.7765,0.9342,Strong,0.7486,0.7307,0.7666,Strong
2014,06,65000,California,San Bernardino city,TRUE,All,all,0.8107,0.7551,0.8663,Weak,0.6255,0.6079,0.643,Weak
2014,06,65000,California,San Bernardino city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2667,0.2219,0.3115,Weak
2014,06,65000,California,San Bernardino city,TRUE,Without Disability,disability,0.8266,0.7674,0.8857,Weak,0.6663,0.6501,0.6826,Weak
2014,06,65042,California,San Buenaventura (Ventura) city,TRUE,All,all,0.9225,0.867,0.978,Strong,0.7913,0.7713,0.8114,Strong
2014,06,65042,California,San Buenaventura (Ventura) city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4599,0.3463,0.5735,Strong
2014,06,65042,California,San Buenaventura (Ventura) city,TRUE,Without Disability,disability,0.9272,0.8691,0.9854,Strong,0.8119,0.7914,0.8324,Strong
2014,06,66000,California,San Diego city,TRUE,All,all,0.9124,0.8937,0.931,Strong,0.7782,0.7726,0.7839,Strong
2014,06,66000,California,San Diego city,TRUE,With Disability,disability,0.6694,0.518,0.8207,Strong,0.388,0.3553,0.4207,Strong
2014,06,66000,California,San Diego city,TRUE,Without Disability,disability,0.9207,0.9016,0.9398,Strong,0.7978,0.7918,0.8037,Strong
2014,06,67000,California,San Francisco city,TRUE,All,all,0.8585,0.8251,0.8919,Marginal,0.8243,0.8175,0.8311,Marginal
2014,06,67000,California,San Francisco city,TRUE,With Disability,disability,0.6212,0.3865,0.8559,Marginal,0.4264,0.3838,0.469,Marginal
2014,06,67000,California,San Francisco city,TRUE,Without Disability,disability,0.87,0.8363,0.9037,Marginal,0.8447,0.8379,0.8516,Marginal
2014,06,68000,California,San Jose city,TRUE,All,all,0.8866,0.856,0.9172,Strong,0.779,0.7728,0.7852,Strong
2014,06,68000,California,San Jose city,TRUE,With Disability,disability,0.7195,0.5274,0.9117,Strong,0.4138,0.375,0.4526,Strong
2014,06,68000,California,San Jose city,TRUE,Without Disability,disability,0.8931,0.863,0.9231,Strong,0.7956,0.7895,0.8016,Strong
2014,06,68084,California,San Leandro city,TRUE,All,all,0.8911,0.8017,0.9805,Marginal,0.7923,0.7765,0.808,Marginal
2014,06,68084,California,San Leandro city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4216,0.3318,0.5115,Marginal
2014,06,68084,California,San Leandro city,TRUE,Without Disability,disability,0.9001,0.81,0.9901,Marginal,0.8141,0.799,0.8292,Marginal
2014,06,68196,California,San Marcos city,TRUE,All,all,0.9685,0.9319,1,Marginal,0.6785,0.651,0.7061,NA
2014,06,68196,California,San Marcos city,TRUE,With Disability,disability,NA,NA,NA,NA,0.403,0.3035,0.5026,NA
2014,06,68196,California,San Marcos city,TRUE,Without Disability,disability,0.9687,0.932,1,Marginal,0.6931,0.6647,0.7216,NA
2014,06,68252,California,San Mateo city,TRUE,All,all,0.8805,0.8358,0.9253,Marginal,0.8253,0.8139,0.8368,Marginal
2014,06,68252,California,San Mateo city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5241,0.4397,0.6085,Marginal
2014,06,68252,California,San Mateo city,TRUE,Without Disability,disability,0.9034,0.8634,0.9435,Marginal,0.838,0.8271,0.849,Marginal
2014,06,68378,California,San Ramon city,TRUE,All,all,NA,NA,NA,NA,0.7758,0.7562,0.7955,Marginal
2014,06,68378,California,San Ramon city,TRUE,With Disability,disability,NA,NA,NA,NA,0.7309,0.6175,0.8443,Marginal
2014,06,68378,California,San Ramon city,TRUE,Without Disability,disability,NA,NA,NA,NA,0.7771,0.7563,0.7979,Marginal
2014,06,69000,California,Santa Ana city,TRUE,All,all,0.8297,0.7719,0.8875,Marginal,0.7571,0.7468,0.7675,Marginal
2014,06,69000,California,Santa Ana city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5324,0.4723,0.5926,Marginal
2014,06,69000,California,Santa Ana city,TRUE,Without Disability,disability,0.8254,0.7624,0.8884,Marginal,0.7715,0.7612,0.7818,Marginal
2014,06,69070,California,Santa Barbara city,TRUE,All,all,0.9774,0.9619,0.993,Marginal,0.8096,0.7934,0.8257,Marginal
2014,06,69070,California,Santa Barbara city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5276,0.4167,0.6385,Marginal
2014,06,69070,California,Santa Barbara city,TRUE,Without Disability,disability,0.9764,0.9601,0.9927,Marginal,0.824,0.8066,0.8414,Marginal
2014,06,69084,California,Santa Clara city,TRUE,All,all,0.9695,0.9252,1,Strong,0.794,0.7775,0.8105,Strong
2014,06,69084,California,Santa Clara city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4724,0.3724,0.5724,Strong
2014,06,69084,California,Santa Clara city,TRUE,Without Disability,disability,0.9691,0.924,1,Strong,0.8071,0.7903,0.8239,Strong
2014,06,69088,California,Santa Clarita city,TRUE,All,all,0.9542,0.9338,0.9746,Strong,0.775,0.7602,0.7898,Strong
2014,06,69088,California,Santa Clarita city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4835,0.407,0.5599,Strong
2014,06,69088,California,Santa Clarita city,TRUE,Without Disability,disability,0.9582,0.9382,0.9783,Strong,0.7942,0.7798,0.8085,Strong
2014,06,69196,California,Santa Maria city,TRUE,All,all,0.7851,0.7017,0.8684,Marginal,0.7475,0.7278,0.7672,Marginal
2014,06,69196,California,Santa Maria city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4012,0.342,0.4603,Marginal
2014,06,69196,California,Santa Maria city,TRUE,Without Disability,disability,0.7883,0.7019,0.8747,Marginal,0.7772,0.7557,0.7988,Marginal
2014,06,70000,California,Santa Monica city,TRUE,All,all,0.9638,0.9045,1,Weak,0.8024,0.7849,0.82,Weak
2014,06,70000,California,Santa Monica city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3899,0.2722,0.5076,Weak
2014,06,70000,California,Santa Monica city,TRUE,Without Disability,disability,0.9933,0.9796,1,Weak,0.8201,0.8037,0.8364,Weak
2014,06,70098,California,Santa Rosa city,TRUE,All,all,0.83,0.7596,0.9003,Strong,0.776,0.7576,0.7944,Strong
2014,06,70098,California,Santa Rosa city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3674,0.304,0.4308,Strong
2014,06,70098,California,Santa Rosa city,TRUE,Without Disability,disability,0.8242,0.7504,0.898,Strong,0.811,0.7941,0.828,Strong
2014,06,72016,California,Simi Valley city,TRUE,All,all,0.9219,0.8717,0.9721,Strong,0.7914,0.7721,0.8108,Strong
2014,06,72016,California,Simi Valley city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4586,0.3523,0.565,Strong
2014,06,72016,California,Simi Valley city,TRUE,Without Disability,disability,0.9189,0.8668,0.9711,Strong,0.8112,0.7925,0.8298,Strong
2014,06,73080,California,South Gate city,TRUE,All,all,0.8153,0.7515,0.8791,Marginal,0.7036,0.6874,0.7198,Marginal
