year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality,share_poverty_exposure,share_poverty_exposure_quality,rate_juv_arrest,rate_juv_arrest_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_digital_access,share_digital_access_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2022,12,54200,Florida,Palm Coast city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,54200,Florida,Palm Coast city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,54200,Florida,Palm Coast city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,55775,Florida,Pembroke Pines city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,57425,Florida,Plantation city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58050,Florida,Pompano Beach city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,58715,Florida,Port St. Lucie city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,63000,Florida,St. Petersburg city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,69700,Florida,Sunrise city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,943,945,0.0267,Strong,Strong,NA,NA,1551.8,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730.8,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,609,611,0.0414,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.1,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,139,141,0.0106,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,96,100,0.0265,Strong,Strong,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,70600,Florida,Tallahassee city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,95,97,0.0253,Strong,Strong,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286,4286,4286,0.0191,Strong,Strong,NA,NA,3334.1,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9648,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868,1868,1868,0.0401,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1421.7,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,641,0.0093,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,276,276,0.0125,Strong,Strong,NA,NA,53.7,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,71000,Florida,Tampa city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,1501,1501,0.0172,Strong,Strong,NA,NA,1326.2,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5826,5826,5826,0.0309,Strong,Strong,NA,NA,2000.5,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411.3,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2552,2552,2552,0.0497,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,690,690,0.0127,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,203,203,0.0165,Strong,Strong,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,76600,Florida,West Palm Beach city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381,2381,2381,0.0336,Strong,Strong,NA,NA,648.4,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,763,763,0.0513,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,511,511,0.0786,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,107,107,0.0285,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,0.0694,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,03440,Georgia,Athens-Clarke County unified government (balance),TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,74,74,0.0206,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4054,4051,4057,0.0267,Strong,Strong,NA,NA,3282.4,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4465.3,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3413,3411,3415,0.0421,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,"White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,135,135,0.004,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,Other Races and Ethnicities,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,147,165,0.0086,Weak,Weak,NA,NA,104.7,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04000,Georgia,Atlanta city,TRUE,Hispanic,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,326,332,0.017,Strong,Strong,NA,NA,8085.1,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,739,739,0.025,Strong,Strong,NA,NA,1674.7,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340.4,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,619,619,0.0276,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
