year,state,county,state_name,county_name,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2017,19,045,Iowa,Clinton County,Not Economically Disadvantaged,income,NA,NA,0.89,0.73,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,19,045,Iowa,Clinton County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,045,Iowa,Clinton County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,045,Iowa,Clinton County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,045,Iowa,Clinton County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,All,all,NA,NA,1.07,0.86,1.28,Strong,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,Economically Disadvantaged,income,NA,NA,1.1,0.88,1.33,Strong,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,Not Economically Disadvantaged,income,NA,NA,1,0.69,1.31,Strong,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,047,Iowa,Crawford County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,All,all,NA,NA,1.04,0.95,1.13,Strong,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,Economically Disadvantaged,income,NA,NA,1.1,0.95,1.26,Strong,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,Not Economically Disadvantaged,income,NA,NA,1.02,0.94,1.11,Strong,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,049,Iowa,Dallas County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,All,all,NA,NA,0.69,0.36,1.03,Strong,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,Economically Disadvantaged,income,NA,NA,0.78,0.32,1.23,Strong,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,Not Economically Disadvantaged,income,NA,NA,0.68,0.3,1.06,Strong,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,051,Iowa,Davis County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,All,all,NA,NA,1.1,0.78,1.42,Strong,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,Economically Disadvantaged,income,NA,NA,0.98,0.58,1.38,Strong,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,Not Economically Disadvantaged,income,NA,NA,1.1,0.7,1.5,Strong,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,053,Iowa,Decatur County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,All,all,NA,NA,0.96,0.74,1.18,Strong,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,Economically Disadvantaged,income,NA,NA,1.04,0.71,1.38,Strong,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,Not Economically Disadvantaged,income,NA,NA,0.89,0.65,1.13,Strong,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,055,Iowa,Delaware County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,All,all,NA,NA,0.78,0.63,0.92,Strong,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,Economically Disadvantaged,income,NA,NA,0.73,0.55,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,Not Economically Disadvantaged,income,NA,NA,0.76,0.58,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,057,Iowa,Des Moines County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,All,all,NA,NA,0.93,0.7,1.16,Strong,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,Economically Disadvantaged,income,NA,NA,0.98,0.61,1.34,Strong,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,Not Economically Disadvantaged,income,NA,NA,0.86,0.62,1.1,Strong,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,059,Iowa,Dickinson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,All,all,NA,NA,0.84,0.73,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,Economically Disadvantaged,income,NA,NA,0.83,0.68,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,Not Economically Disadvantaged,income,NA,NA,0.81,0.7,0.92,Strong,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,061,Iowa,Dubuque County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,All,all,NA,NA,1.03,0.74,1.32,Strong,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,Economically Disadvantaged,income,NA,NA,0.94,0.55,1.32,Strong,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,Not Economically Disadvantaged,income,NA,NA,1.12,0.78,1.46,Strong,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,063,Iowa,Emmet County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,All,all,NA,NA,0.88,0.68,1.09,Strong,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,Economically Disadvantaged,income,NA,NA,0.86,0.61,1.12,Strong,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,Not Economically Disadvantaged,income,NA,NA,0.95,0.7,1.2,Strong,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,065,Iowa,Fayette County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,All,all,NA,NA,0.9,0.67,1.13,Strong,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,Economically Disadvantaged,income,NA,NA,0.83,0.54,1.13,Strong,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,Not Economically Disadvantaged,income,NA,NA,0.91,0.64,1.17,Strong,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,067,Iowa,Floyd County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,All,all,NA,NA,1,0.73,1.27,Strong,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,Economically Disadvantaged,income,NA,NA,1.08,0.75,1.41,Strong,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,Not Economically Disadvantaged,income,NA,NA,0.96,0.61,1.31,Strong,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,069,Iowa,Franklin County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,All,all,NA,NA,0.97,0.61,1.33,Strong,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,Economically Disadvantaged,income,NA,NA,0.83,0.33,1.33,Weak,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,Not Economically Disadvantaged,income,NA,NA,0.98,0.58,1.38,Strong,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,071,Iowa,Fremont County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,All,all,NA,NA,1.06,0.74,1.38,Strong,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,Economically Disadvantaged,income,NA,NA,1.13,0.72,1.54,Strong,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,Not Economically Disadvantaged,income,NA,NA,0.93,0.55,1.31,Strong,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,073,Iowa,Greene County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,All,all,NA,NA,0.94,0.69,1.19,Strong,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,Economically Disadvantaged,income,NA,NA,0.87,0.46,1.28,Strong,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,Not Economically Disadvantaged,income,NA,NA,0.98,0.72,1.23,Strong,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,075,Iowa,Grundy County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,All,all,NA,NA,0.93,0.67,1.19,Strong,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,Economically Disadvantaged,income,NA,NA,0.99,0.62,1.36,Strong,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,Not Economically Disadvantaged,income,NA,NA,0.9,0.61,1.18,Strong,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,077,Iowa,Guthrie County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,All,all,NA,NA,0.85,0.63,1.08,Strong,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,Economically Disadvantaged,income,NA,NA,0.77,0.47,1.08,Strong,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,Not Economically Disadvantaged,income,NA,NA,0.87,0.62,1.13,Strong,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,079,Iowa,Hamilton County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,All,all,NA,NA,0.99,0.61,1.38,Strong,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,Economically Disadvantaged,income,NA,NA,0.93,0.43,1.42,Weak,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,Not Economically Disadvantaged,income,NA,NA,1.06,0.61,1.51,Weak,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,081,Iowa,Hancock County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,All,all,NA,NA,0.92,0.7,1.15,Strong,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,Economically Disadvantaged,income,NA,NA,1.02,0.72,1.32,Strong,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,Not Economically Disadvantaged,income,NA,NA,0.77,0.52,1.03,Strong,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,083,Iowa,Hardin County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,All,all,NA,NA,0.81,0.57,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,Economically Disadvantaged,income,NA,NA,0.84,0.47,1.2,Strong,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,Not Economically Disadvantaged,income,NA,NA,0.8,0.55,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,085,Iowa,Harrison County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,All,all,NA,NA,0.74,0.52,0.96,Strong,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,Economically Disadvantaged,income,NA,NA,0.76,0.49,1.04,Strong,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,Not Economically Disadvantaged,income,NA,NA,0.7,0.44,0.96,Strong,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,087,Iowa,Henry County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,All,all,NA,NA,1.18,0.89,1.47,Strong,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,Economically Disadvantaged,income,NA,NA,1.24,0.84,1.65,Strong,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,Not Economically Disadvantaged,income,NA,NA,1.07,0.74,1.4,Strong,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,089,Iowa,Howard County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,All,all,NA,NA,0.86,0.57,1.15,Strong,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,Economically Disadvantaged,income,NA,NA,0.74,0.36,1.12,Strong,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,Not Economically Disadvantaged,income,NA,NA,0.87,0.53,1.22,Strong,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,091,Iowa,Humboldt County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,All,all,NA,NA,0.5,-0.52,1.53,Weak,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,Economically Disadvantaged,income,NA,NA,0.78,-0.78,2.35,Weak,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,Not Economically Disadvantaged,income,NA,NA,0.37,-0.71,1.45,Weak,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,093,Iowa,Ida County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,All,all,NA,NA,1.05,0.82,1.27,Strong,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,Economically Disadvantaged,income,NA,NA,1.09,0.72,1.46,Strong,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,Not Economically Disadvantaged,income,NA,NA,1.02,0.79,1.24,Strong,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,095,Iowa,Iowa County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,All,all,NA,NA,0.73,0.51,0.95,Strong,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,Economically Disadvantaged,income,NA,NA,0.74,0.43,1.04,Strong,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,Not Economically Disadvantaged,income,NA,NA,0.69,0.44,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,097,Iowa,Jackson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,All,all,NA,NA,0.95,0.79,1.11,Strong,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,Economically Disadvantaged,income,NA,NA,1,0.79,1.22,Strong,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,Not Economically Disadvantaged,income,NA,NA,0.91,0.73,1.09,Strong,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,099,Iowa,Jasper County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,All,all,NA,NA,0.79,0.54,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,Economically Disadvantaged,income,NA,NA,0.91,0.57,1.25,Strong,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,Not Economically Disadvantaged,income,NA,NA,0.78,0.49,1.07,Strong,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,101,Iowa,Jefferson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,All,all,NA,NA,0.95,0.86,1.03,Strong,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,Economically Disadvantaged,income,NA,NA,0.88,0.74,1.02,Strong,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,Not Economically Disadvantaged,income,NA,NA,0.98,0.89,1.07,Strong,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,103,Iowa,Johnson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,105,Iowa,Jones County,All,all,NA,NA,0.86,0.64,1.07,Strong,NA,NA,NA,NA,NA,NA
