year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2017,45,067,South Carolina,Marion County,TRUE,All,all,1.3205,1.3205,1.6717,Weak,Weak,Weak,0.7313,0.7313,1.1697,Weak,Weak,Weak
2017,45,067,South Carolina,Marion County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,067,South Carolina,Marion County,TRUE,Owner,tenure,NA,NA,2.2106,NA,NA,Weak,NA,NA,1.3274,NA,NA,Weak
2017,45,069,South Carolina,Marlboro County,TRUE,All,all,2.0278,2.0278,1.8915,Weak,Weak,Weak,0.9979,0.9979,1.0878,Weak,Weak,Weak
2017,45,069,South Carolina,Marlboro County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,069,South Carolina,Marlboro County,TRUE,Owner,tenure,NA,NA,2.3493,NA,NA,Weak,NA,NA,1.1789,NA,NA,Weak
2017,45,071,South Carolina,Newberry County,TRUE,All,all,1.5558,1.5358,1.6579,Weak,Weak,Weak,0.7381,0.7622,1.0737,Weak,Weak,Weak
2017,45,071,South Carolina,Newberry County,TRUE,Renter,tenure,NA,NA,1.494,NA,NA,Weak,NA,NA,1.2651,NA,NA,Weak
2017,45,071,South Carolina,Newberry County,TRUE,Owner,tenure,2.1455,2.0049,1.7529,Weak,Weak,Weak,0.9039,0.871,0.9628,Weak,Weak,Weak
2017,45,073,South Carolina,Oconee County,TRUE,All,all,1.8609,1.8899,1.8991,Marginal,Marginal,Marginal,0.6895,0.7223,0.9876,Marginal,Marginal,Marginal
2017,45,073,South Carolina,Oconee County,TRUE,Renter,tenure,0.7731,0.8941,1.2648,Marginal,Marginal,Marginal,0.4869,0.5543,0.9252,Marginal,Marginal,Marginal
2017,45,073,South Carolina,Oconee County,TRUE,Owner,tenure,3.0454,3.0412,2.5196,Marginal,Marginal,Marginal,0.9101,0.9166,1.0486,Marginal,Marginal,Marginal
2017,45,075,South Carolina,Orangeburg County,TRUE,All,all,1.7093,1.7093,1.4802,Marginal,Marginal,Marginal,0.7295,0.7295,0.9563,Marginal,Marginal,Marginal
2017,45,075,South Carolina,Orangeburg County,TRUE,Renter,tenure,0.8407,0.8407,1.1106,Marginal,Marginal,Marginal,0.5986,0.5986,0.9486,Marginal,Marginal,Marginal
2017,45,075,South Carolina,Orangeburg County,TRUE,Owner,tenure,2.3152,2.3152,1.7013,Marginal,Marginal,Marginal,0.8208,0.8208,0.9609,Marginal,Marginal,Marginal
2017,45,077,South Carolina,Pickens County,TRUE,All,all,1.8157,1.922,1.7167,Marginal,Marginal,Marginal,0.6444,0.8288,1.0158,Marginal,Marginal,Marginal
2017,45,077,South Carolina,Pickens County,TRUE,Renter,tenure,0.7276,1.1639,1.2408,Marginal,Marginal,Marginal,0.4414,0.7581,1.0023,Marginal,Marginal,Marginal
2017,45,077,South Carolina,Pickens County,TRUE,Owner,tenure,3.0006,2.7632,2.136,Marginal,Marginal,Marginal,0.8653,0.9073,1.0278,Marginal,Marginal,Marginal
2017,45,079,South Carolina,Richland County,TRUE,All,all,1.0082,1.1978,1.5555,Strong,Strong,Strong,0.398,0.6256,0.9633,Strong,Strong,Strong
2017,45,079,South Carolina,Richland County,TRUE,Renter,tenure,0.3899,0.8043,1.2784,Strong,Strong,Strong,0.2928,0.5503,1.0025,Strong,Strong,Strong
2017,45,079,South Carolina,Richland County,TRUE,Owner,tenure,2.0136,1.698,1.8687,Strong,Strong,Strong,0.5691,0.7214,0.919,Strong,Strong,Strong
2017,45,081,South Carolina,Saluda County,TRUE,All,all,NA,NA,2.465,NA,NA,Weak,NA,NA,1.6026,NA,NA,Weak
2017,45,081,South Carolina,Saluda County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,081,South Carolina,Saluda County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,083,South Carolina,Spartanburg County,TRUE,All,all,1.4903,1.5323,1.7565,Strong,Strong,Strong,0.5262,0.5586,0.8982,Strong,Strong,Strong
2017,45,083,South Carolina,Spartanburg County,TRUE,Renter,tenure,0.5528,0.6126,1.241,Strong,Strong,Strong,0.3413,0.4019,0.8877,Strong,Strong,Strong
2017,45,083,South Carolina,Spartanburg County,TRUE,Owner,tenure,2.5004,2.5891,2.2395,Strong,Strong,Strong,0.7253,0.7388,0.9081,Strong,Strong,Strong
2017,45,085,South Carolina,Sumter County,TRUE,All,all,1.6228,1.6228,1.6117,Marginal,Marginal,Marginal,0.7387,0.7387,0.9317,Marginal,Marginal,Marginal
2017,45,085,South Carolina,Sumter County,TRUE,Renter,tenure,0.6285,0.6285,1.1162,Marginal,Marginal,Marginal,0.4383,0.4383,0.8038,Marginal,Marginal,Marginal
2017,45,085,South Carolina,Sumter County,TRUE,Owner,tenure,2.3632,2.3632,1.9756,Marginal,Marginal,Marginal,0.9623,0.9623,1.0257,Marginal,Marginal,Marginal
2017,45,087,South Carolina,Union County,TRUE,All,all,1.5983,1.5983,1.6765,Weak,Weak,Weak,0.7167,0.7167,1.0809,Weak,Weak,Weak
2017,45,087,South Carolina,Union County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,087,South Carolina,Union County,TRUE,Owner,tenure,NA,NA,1.8032,NA,NA,Weak,NA,NA,0.933,NA,NA,Weak
2017,45,089,South Carolina,Williamsburg County,TRUE,All,all,1.8085,1.8085,1.7888,Weak,Weak,Weak,0.9285,0.9285,1.0854,Weak,Weak,Weak
2017,45,089,South Carolina,Williamsburg County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,089,South Carolina,Williamsburg County,TRUE,Owner,tenure,NA,NA,2.2015,NA,NA,Weak,NA,NA,1.2078,NA,NA,Weak
2017,45,091,South Carolina,York County,TRUE,All,all,1.5475,1.5008,1.6386,Strong,Strong,Strong,0.5476,0.7407,0.9663,Strong,Strong,Strong
2017,45,091,South Carolina,York County,TRUE,Renter,tenure,0.5862,0.9269,1.311,Strong,Strong,Strong,0.3768,0.6424,1.0188,Strong,Strong,Strong
2017,45,091,South Carolina,York County,TRUE,Owner,tenure,2.4698,2.0235,1.8678,Strong,Strong,Strong,0.7114,0.8301,0.9296,Strong,Strong,Strong
2017,46,003,South Dakota,Aurora County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,003,South Dakota,Aurora County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,003,South Dakota,Aurora County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,005,South Dakota,Beadle County,TRUE,All,all,NA,NA,2.1363,NA,NA,Weak,NA,NA,1.3504,NA,NA,Weak
2017,46,005,South Dakota,Beadle County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,005,South Dakota,Beadle County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,007,South Dakota,Bennett County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,007,South Dakota,Bennett County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,007,South Dakota,Bennett County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,009,South Dakota,Bon Homme County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,009,South Dakota,Bon Homme County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,009,South Dakota,Bon Homme County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,011,South Dakota,Brookings County,TRUE,All,all,2.3431,2.164,1.9393,Weak,Weak,Weak,0.9628,0.8943,1.1654,Weak,Weak,Weak
2017,46,011,South Dakota,Brookings County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,011,South Dakota,Brookings County,TRUE,Owner,tenure,NA,NA,2.3098,NA,NA,Weak,NA,NA,1.2191,NA,NA,Weak
2017,46,013,South Dakota,Brown County,TRUE,All,all,2.2258,2.3363,1.9372,Weak,Weak,Weak,0.8826,1.1329,1.1997,Weak,Weak,Weak
2017,46,013,South Dakota,Brown County,TRUE,Renter,tenure,NA,NA,1.6102,NA,NA,Weak,NA,NA,1.3762,NA,NA,Weak
2017,46,013,South Dakota,Brown County,TRUE,Owner,tenure,NA,2.8388,2.1909,NA,Weak,Weak,NA,1.067,1.0627,NA,Weak,Weak
2017,46,015,South Dakota,Brule County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,015,South Dakota,Brule County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,015,South Dakota,Brule County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,017,South Dakota,Buffalo County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,017,South Dakota,Buffalo County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,017,South Dakota,Buffalo County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,019,South Dakota,Butte County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,019,South Dakota,Butte County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,019,South Dakota,Butte County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,021,South Dakota,Campbell County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,021,South Dakota,Campbell County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,021,South Dakota,Campbell County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,023,South Dakota,Charles Mix County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,023,South Dakota,Charles Mix County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,023,South Dakota,Charles Mix County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,025,South Dakota,Clark County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,025,South Dakota,Clark County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,025,South Dakota,Clark County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,027,South Dakota,Clay County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,027,South Dakota,Clay County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,027,South Dakota,Clay County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,029,South Dakota,Codington County,TRUE,All,all,NA,2.5498,2.0883,NA,Weak,Weak,NA,1.3047,1.3095,NA,Weak,Weak
2017,46,029,South Dakota,Codington County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,029,South Dakota,Codington County,TRUE,Owner,tenure,NA,NA,2.341,NA,NA,Weak,NA,NA,1.1224,NA,NA,Weak
2017,46,031,South Dakota,Corson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,031,South Dakota,Corson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,031,South Dakota,Corson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,033,South Dakota,Custer County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,033,South Dakota,Custer County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,033,South Dakota,Custer County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,035,South Dakota,Davison County,TRUE,All,all,NA,2.4894,2.0933,NA,Weak,Weak,NA,1.2184,1.3252,NA,Weak,Weak
2017,46,035,South Dakota,Davison County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,035,South Dakota,Davison County,TRUE,Owner,tenure,NA,NA,2.4966,NA,NA,Weak,NA,NA,1.3998,NA,NA,Weak
2017,46,037,South Dakota,Day County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,037,South Dakota,Day County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,037,South Dakota,Day County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,039,South Dakota,Deuel County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,039,South Dakota,Deuel County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,039,South Dakota,Deuel County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,041,South Dakota,Dewey County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,041,South Dakota,Dewey County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,041,South Dakota,Dewey County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,043,South Dakota,Douglas County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,043,South Dakota,Douglas County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,043,South Dakota,Douglas County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,045,South Dakota,Edmunds County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,045,South Dakota,Edmunds County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,045,South Dakota,Edmunds County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,047,South Dakota,Fall River County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,047,South Dakota,Fall River County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,047,South Dakota,Fall River County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,049,South Dakota,Faulk County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,049,South Dakota,Faulk County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,049,South Dakota,Faulk County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,051,South Dakota,Grant County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,051,South Dakota,Grant County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,051,South Dakota,Grant County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,053,South Dakota,Gregory County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,053,South Dakota,Gregory County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,053,South Dakota,Gregory County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,055,South Dakota,Haakon County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,055,South Dakota,Haakon County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,055,South Dakota,Haakon County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,057,South Dakota,Hamlin County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,057,South Dakota,Hamlin County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,057,South Dakota,Hamlin County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,059,South Dakota,Hand County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,059,South Dakota,Hand County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,059,South Dakota,Hand County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,061,South Dakota,Hanson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,061,South Dakota,Hanson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,061,South Dakota,Hanson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,063,South Dakota,Harding County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,063,South Dakota,Harding County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,063,South Dakota,Harding County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,065,South Dakota,Hughes County,TRUE,All,all,NA,2.2109,1.9795,NA,Weak,Weak,NA,1.5426,1.5824,NA,Weak,Weak
2017,46,065,South Dakota,Hughes County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,065,South Dakota,Hughes County,TRUE,Owner,tenure,NA,NA,2.0183,NA,NA,Weak,NA,NA,1.2915,NA,NA,Weak
2017,46,067,South Dakota,Hutchinson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,067,South Dakota,Hutchinson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,067,South Dakota,Hutchinson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,069,South Dakota,Hyde County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,069,South Dakota,Hyde County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,069,South Dakota,Hyde County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,071,South Dakota,Jackson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,071,South Dakota,Jackson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,071,South Dakota,Jackson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,073,South Dakota,Jerauld County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,073,South Dakota,Jerauld County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,073,South Dakota,Jerauld County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,075,South Dakota,Jones County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,075,South Dakota,Jones County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,075,South Dakota,Jones County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,077,South Dakota,Kingsbury County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,077,South Dakota,Kingsbury County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,077,South Dakota,Kingsbury County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,079,South Dakota,Lake County,TRUE,All,all,NA,NA,2.2767,NA,NA,Weak,NA,NA,1.5775,NA,NA,Weak
2017,46,079,South Dakota,Lake County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,079,South Dakota,Lake County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,081,South Dakota,Lawrence County,TRUE,All,all,NA,NA,1.8531,NA,NA,Weak,NA,NA,1.3072,NA,NA,Weak
2017,46,081,South Dakota,Lawrence County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,081,South Dakota,Lawrence County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,083,South Dakota,Lincoln County,TRUE,All,all,NA,2.345,2.1438,NA,Weak,Weak,NA,1.253,1.3718,NA,Weak,Weak
2017,46,083,South Dakota,Lincoln County,TRUE,Renter,tenure,NA,NA,1.9849,NA,NA,Weak,NA,NA,1.7313,NA,NA,Weak
2017,46,083,South Dakota,Lincoln County,TRUE,Owner,tenure,NA,NA,2.2949,NA,NA,Weak,NA,NA,1.0301,NA,NA,Weak
2017,46,085,South Dakota,Lyman County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,085,South Dakota,Lyman County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,085,South Dakota,Lyman County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,087,South Dakota,McCook County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,087,South Dakota,McCook County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,087,South Dakota,McCook County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,089,South Dakota,McPherson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,089,South Dakota,McPherson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,089,South Dakota,McPherson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,091,South Dakota,Marshall County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,091,South Dakota,Marshall County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,091,South Dakota,Marshall County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,093,South Dakota,Meade County,TRUE,All,all,NA,NA,1.8424,NA,NA,Weak,NA,NA,1.2558,NA,NA,Weak
2017,46,093,South Dakota,Meade County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,093,South Dakota,Meade County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,095,South Dakota,Mellette County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,095,South Dakota,Mellette County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,095,South Dakota,Mellette County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,097,South Dakota,Miner County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,097,South Dakota,Miner County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,097,South Dakota,Miner County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,099,South Dakota,Minnehaha County,TRUE,All,all,1.6557,1.9121,1.8037,Marginal,Marginal,Marginal,0.43120000000000003,0.9232,1.0449,Marginal,Marginal,Marginal
2017,46,099,South Dakota,Minnehaha County,TRUE,Renter,tenure,0.7053,1.3877,1.3726,Marginal,Marginal,Marginal,0.3677,0.9959,1.1306,Marginal,Marginal,Marginal
2017,46,099,South Dakota,Minnehaha County,TRUE,Owner,tenure,NA,2.8482,2.301,NA,Marginal,Marginal,NA,0.7933,0.9459,NA,Marginal,Marginal
2017,46,101,South Dakota,Moody County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,101,South Dakota,Moody County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,101,South Dakota,Moody County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,102,South Dakota,Oglala Lakota County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,102,South Dakota,Oglala Lakota County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,102,South Dakota,Oglala Lakota County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,46,103,South Dakota,Pennington County,TRUE,All,all,1.3555,1.3165,1.5325,Marginal,Marginal,Marginal,0.5891,0.6908,0.9459,Marginal,Marginal,Marginal
2017,46,103,South Dakota,Pennington County,TRUE,Renter,tenure,NA,0.8324,1.1853,NA,Marginal,Marginal,NA,0.6137,0.9857,NA,Marginal,Marginal
