state,place,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_poverty_exposure,share_poverty_exposure_quality
48,64472,race-ethnicity,"Black, Non-Hispanic",0.65215081,0.20869784,1.0956038,1,NA,NA
48,64472,race-ethnicity,Hispanic,0.86483479,0.71154088,1.0181286,1,0,2
48,64472,race-ethnicity,"White, Non-Hispanic",0.84242088,0.65440047,1.0304413,1,0,1
48,65000,all,All,0.98865616,0.89840496,1.0789074,1,0.08833208259196057,1
48,65000,race-ethnicity,"Black, Non-Hispanic",0.99553639,0.78654188,1.204531,1,NA,NA
48,65000,race-ethnicity,Hispanic,1.0011195,0.92608929,1.0761498,1,0.09231870208713557,1
48,65000,race-ethnicity,"White, Non-Hispanic",0.93011713,0.8040275,1.0562068,1,0.0436821571898397,1
48,70808,all,All,0.97385019,0.90990061,1.0377998,1,0,1
48,70808,race-ethnicity,"Black, Non-Hispanic",0.96069717,0.88205302,1.0393413,1,NA,NA
48,70808,race-ethnicity,Hispanic,0.9451071,0.85594487,1.0342693,1,0,3
48,70808,race-ethnicity,"White, Non-Hispanic",0.87750208,0.77860928,0.97639489,1,0,2
48,72176,all,All,0.93306732,0.74525088,1.1208838,1,0.09836813590690688,1
48,72176,race-ethnicity,"Black, Non-Hispanic",0.85738665,0.61570382,1.0990695,1,NA,NA
48,72176,race-ethnicity,Hispanic,1.0368576,0.82961118,1.244104,1,0.11488648633865116,2
48,72176,race-ethnicity,"White, Non-Hispanic",0.85931957,0.61442113,1.104218,1,0.03876020465018526,1
48,74144,all,All,1.0340348,0.88343877,1.184631,1,0,1
48,74144,race-ethnicity,"Black, Non-Hispanic",1.0910126,0.91015482,1.2718704,1,NA,NA
48,74144,race-ethnicity,Hispanic,1.0240506,0.85857666,1.1895244,1,0,2
48,74144,race-ethnicity,"White, Non-Hispanic",1.0122161,0.81553531,1.2088969,1,0,1
48,76000,all,All,1.0149752,0.76306856,1.2668818,1,0.42766887011199534,1
48,76000,race-ethnicity,"Black, Non-Hispanic",1.0413864,0.80703801,1.2757345,1,NA,NA
48,76000,race-ethnicity,Hispanic,1.0694252,0.89332002,1.2455305,1,0.2092179074220893,1
48,76000,race-ethnicity,"White, Non-Hispanic",0.79695308,0.41288289,1.1810234,1,0.5953198304789785,1
48,79000,all,All,0.8704412,0.69216788,1.0487146,1,0.15103884531513836,1
48,79000,race-ethnicity,"Black, Non-Hispanic",0.62081784,0.35584262,0.88579309,1,NA,NA
48,79000,race-ethnicity,Hispanic,0.94109195,0.71576065,1.1664234,1,0.14953877761943804,1
48,79000,race-ethnicity,"White, Non-Hispanic",0.8493607,0.66734421,1.0313771,1,0.09279166803002573,1
49,43660,all,All,NA,NA,NA,NA,0,2
49,43660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,43660,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
49,43660,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
49,44320,all,All,NA,NA,NA,NA,0,2
49,44320,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,44320,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
49,44320,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
49,55980,all,All,1.1424762,0.94470328,1.3402491,2,0,1
49,55980,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,55980,race-ethnicity,Hispanic,1.1771953,0.86031681,1.4940739,3,0,2
49,55980,race-ethnicity,"White, Non-Hispanic",1.1367218,0.98226625,1.2911774,2,0,1
49,57300,all,All,NA,NA,NA,NA,0,1
49,57300,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,57300,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
49,57300,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
49,62470,all,All,1.0760673,0.8147161,1.3374186,2,0.47213548320111143,1
49,62470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,62470,race-ethnicity,Hispanic,1.1268508,0.76143271,1.4922689,2,0.3186288903013765,1
49,62470,race-ethnicity,"White, Non-Hispanic",1.0255485,0.81428355,1.2368133,2,0.529065492984501,1
49,65330,all,All,1.3362138,1.0399621,1.6324656,3,0,1
49,65330,race-ethnicity,"Black, Non-Hispanic",1.8309426,-0.072782837,3.734668,3,NA,NA
49,65330,race-ethnicity,Hispanic,1.3804232,0.77811676,1.9827297,3,0,3
49,65330,race-ethnicity,"White, Non-Hispanic",1.3190491,1.1044382,1.5336601,3,0,1
49,67000,all,All,1.1630603,1.0235007,1.3026198,2,0.02050121776009019,1
49,67000,race-ethnicity,"Black, Non-Hispanic",1.056854,0.5753445,1.5383633,2,NA,NA
49,67000,race-ethnicity,Hispanic,1.2116419,1.0411501,1.3821338,2,0.00484041314836222,2
49,67000,race-ethnicity,"White, Non-Hispanic",1.0995289,0.97184545,1.2272123,2,0.01665446430511914,1
49,67440,all,All,1.1859295,1.0200957,1.3517634,2,0,1
49,67440,race-ethnicity,"Black, Non-Hispanic",1.4748555,0.55874336,2.3909678,3,NA,NA
49,67440,race-ethnicity,Hispanic,1.1717191,0.86322016,1.4802181,2,0,3
49,67440,race-ethnicity,"White, Non-Hispanic",1.184083,1.0593977,1.3087683,2,0,2
49,70850,all,All,NA,NA,NA,NA,0,2
49,70850,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,70850,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
49,70850,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
49,82950,all,All,1.1865734,1.0544236,1.3187232,2,0,1
49,82950,race-ethnicity,"Black, Non-Hispanic",1.3121692,0.37248787,2.2518506,2,NA,NA
49,82950,race-ethnicity,Hispanic,1.2497253,0.97983509,1.5196157,2,0,2
49,82950,race-ethnicity,"White, Non-Hispanic",1.1724553,1.0760291,1.2688816,2,0,2
49,83470,all,All,NA,NA,NA,NA,0,1
49,83470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
49,83470,race-ethnicity,Hispanic,NA,NA,NA,NA,0,1
49,83470,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
51,01000,all,All,0.6756897,0.52275181,0.82862759,1,0.12944940674576724,1
51,01000,race-ethnicity,"Black, Non-Hispanic",0.7556355,0.57367039,0.93760061,1,NA,NA
51,01000,race-ethnicity,Hispanic,0.65754038,0.44732708,0.86775368,1,0.32854061826024444,2
51,01000,race-ethnicity,"White, Non-Hispanic",0.67439592,0.49116644,0.85762542,1,0.01276731567187998,2
51,16000,all,All,0.90858197,0.8216576,0.99550635,1,0.07326691573266916,1
51,16000,race-ethnicity,"Black, Non-Hispanic",0.95727265,0.85925442,1.0552908,1,NA,NA
51,16000,race-ethnicity,Hispanic,0.85741651,0.63686526,1.0779678,1,0.00345849802371541,2
51,16000,race-ethnicity,"White, Non-Hispanic",0.8864302,0.80543202,0.96742839,1,0.02514094164254152,1
51,35000,all,All,0.90069938,0.77475888,1.0266399,1,0.08876830681698451,1
51,35000,race-ethnicity,"Black, Non-Hispanic",0.95637012,0.85079914,1.061941,1,NA,NA
51,35000,race-ethnicity,Hispanic,0.77395582,0.42613357,1.121778,1,0.004,3
51,35000,race-ethnicity,"White, Non-Hispanic",0.90208352,0.73482358,1.0693434,1,0.02193609918931807,1
51,47672,all,All,0.76869953,0.57659817,0.96080089,1,0.10080013198053288,1
51,47672,race-ethnicity,"Black, Non-Hispanic",0.75938171,0.58377713,0.93498629,1,NA,NA
51,47672,race-ethnicity,Hispanic,0.60593706,-0.10151798,1.313392,3,0.02261712439418416,3
51,47672,race-ethnicity,"White, Non-Hispanic",0.85908628,0.6463654,1.0718071,1,0.02767319277108433,1
51,56000,all,All,0.77550691,0.66854751,0.88246632,1,0.14582436504520016,1
51,56000,race-ethnicity,"Black, Non-Hispanic",0.80652815,0.71156251,0.90149379,1,NA,NA
51,56000,race-ethnicity,Hispanic,0.75628102,0.53146505,0.98109698,1,0.01614434947768281,2
51,56000,race-ethnicity,"White, Non-Hispanic",0.75558442,0.62217081,0.88899803,1,0.04761904761904761,1
51,57000,all,All,0.76860863,0.66567796,0.87153929,1,0.18916946036552396,1
51,57000,race-ethnicity,"Black, Non-Hispanic",0.7780152,0.69338894,0.86264145,1,NA,NA
51,57000,race-ethnicity,Hispanic,0.62387776,0.32412863,0.9236269,1,0.05235602094240838,2
51,57000,race-ethnicity,"White, Non-Hispanic",0.76582551,0.62019062,0.9114604,1,0.1111111111111111,1
51,64000,all,All,0.64559269,0.49581775,0.7953676,1,0.17208317768646494,1
51,64000,race-ethnicity,"Black, Non-Hispanic",0.63325161,0.51712853,0.74937469,1,NA,NA
51,64000,race-ethnicity,Hispanic,0.79998946,-0.19451344,1.7944924,2,0.05226960110041265,3
51,64000,race-ethnicity,"White, Non-Hispanic",0.74707329,0.53683239,0.95731419,1,0.02855460700618192,1
51,67000,all,All,0.56582224,0.41293195,0.71871257,1,0.2372730883349298,1
51,67000,race-ethnicity,"Black, Non-Hispanic",0.56395715,0.47635776,0.65155655,1,NA,NA
51,67000,race-ethnicity,Hispanic,0.67412317,-0.1022974,1.4505438,3,0.06733393994540492,2
51,67000,race-ethnicity,"White, Non-Hispanic",0.711142,0.48663425,0.93564975,1,0.14952974743738773,1
51,68000,all,All,0.79041368,0.63992965,0.94089776,1,0.08101967303962317,1
51,68000,race-ethnicity,"Black, Non-Hispanic",0.8488639,0.67091721,1.0268105,1,NA,NA
51,68000,race-ethnicity,Hispanic,0.60965747,0.19168156,1.0276334,1,0.01000625390869293,2
51,68000,race-ethnicity,"White, Non-Hispanic",0.79608279,0.67067736,0.92148817,1,0.01120042166293319,1
51,76432,all,All,0.90364838,0.75846112,1.0488356,1,0,1
51,76432,race-ethnicity,"Black, Non-Hispanic",0.93226802,0.80540323,1.0591328,1,NA,NA
51,76432,race-ethnicity,Hispanic,0.95599443,0.49042276,1.4215661,1,0,3
51,76432,race-ethnicity,"White, Non-Hispanic",0.87410915,0.70635444,1.0418638,1,0,2
51,82000,all,All,0.83787668,0.77171940000000006,0.90403396,1,0.04713179180838597,1
51,82000,race-ethnicity,"Black, Non-Hispanic",0.84396243,0.75747633,0.93044853,1,NA,NA
51,82000,race-ethnicity,Hispanic,0.85257554,0.69730097,1.0078502,1,0.01176759009561167,1
51,82000,race-ethnicity,"White, Non-Hispanic",0.82347804,0.76344121,0.88351488,1,0.00683771815576973,1
53,03180,all,All,0.70964396,0.54027784,0.87901008,3,0,1
53,03180,race-ethnicity,"Black, Non-Hispanic",0.73677438,0.3450774,1.1284714,3,NA,NA
53,03180,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
53,03180,race-ethnicity,"White, Non-Hispanic",0.75476825,0.58872527,0.92081124,3,0,1
53,05210,all,All,1.0897237,0.94128907,1.2381583,3,0,1
53,05210,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,05210,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
53,05210,race-ethnicity,"White, Non-Hispanic",0.99612731,0.84362477,1.1486299,3,0,1
53,05280,all,All,1.098695,0.89855647,1.2988336,3,0.3126733988555507,1
53,05280,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,05280,race-ethnicity,Hispanic,1.0209351,0.63315612,1.4087139,3,0.1849479793442464,2
53,05280,race-ethnicity,"White, Non-Hispanic",1.1144165,0.95892811,1.2699049,3,0.3135340554406353,1
53,22640,all,All,1.1129962,0.96027189,1.2657205,3,0,1
53,22640,race-ethnicity,"Black, Non-Hispanic",0.97962439,0.52908969,1.4301591,3,NA,NA
53,22640,race-ethnicity,Hispanic,1.1222092,0.86812526,1.3762932,3,0,2
53,22640,race-ethnicity,"White, Non-Hispanic",1.1428639,1.0027417,1.2829862,3,0,1
53,23515,all,All,0.9773463,0.83900374,1.1156888,3,0,1
53,23515,race-ethnicity,"Black, Non-Hispanic",0.79979688,0.53383631,1.0657574,3,NA,NA
53,23515,race-ethnicity,Hispanic,1.0440135,0.85744035,1.2305866,3,0,2
53,23515,race-ethnicity,"White, Non-Hispanic",1.063017,0.89802939,1.2280046,3,0,2
53,35275,all,All,0.96614122,0.78168768,1.1505948,3,0.1301490373335209,1
53,35275,race-ethnicity,"Black, Non-Hispanic",0.71271503,0.061704453,1.3637257,3,NA,NA
53,35275,race-ethnicity,Hispanic,1.0329344,0.79613316,1.2697358,3,0.1377061451912172,2
53,35275,race-ethnicity,"White, Non-Hispanic",0.95419484,0.79630703,1.1120827,3,0.0965506164745915,1
53,35415,all,All,0.91807318,0.79353261,1.0426137,3,0,1
53,35415,race-ethnicity,"Black, Non-Hispanic",0.91938913,0.69825184,1.1405264,3,NA,NA
53,35415,race-ethnicity,Hispanic,0.93782717,0.74596834,1.129686,3,0,2
53,35415,race-ethnicity,"White, Non-Hispanic",0.87704903,0.73798662,1.0161114,3,0,2
53,35940,all,All,NA,NA,NA,NA,0,1
53,35940,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,35940,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
53,35940,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
53,53545,all,All,1.2219533,1.0641083,1.3797983,3,0.1314961959444603,1
53,53545,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,53545,race-ethnicity,Hispanic,1.2886993,1.1528014,1.4245971,3,0.14115336953091737,1
53,53545,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.07834079448236893,2
53,57745,all,All,0.9718349,0.80076545,1.1429044,3,0,1
53,57745,race-ethnicity,"Black, Non-Hispanic",0.71302783,0.42734307,0.9987126,3,NA,NA
53,57745,race-ethnicity,Hispanic,0.98483801,0.73547602,1.2342,3,0,3
53,57745,race-ethnicity,"White, Non-Hispanic",0.96214873,0.7456407,1.1786568,3,0,2
53,63000,all,All,NA,NA,NA,NA,0.07067434294357136,1
53,63000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,63000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.04136918533239895,1
53,63000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.062110269499426,1
53,67000,all,All,0.96110529,0.81220359,1.110007,3,0.14552706528718817,1
53,67000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,67000,race-ethnicity,Hispanic,1.0144259,0.73379982,1.2950519,3,0.12516750134356536,2
53,67000,race-ethnicity,"White, Non-Hispanic",0.96949595,0.85237557,1.0866163,3,0.14798593404604465,1
53,67167,all,All,1.0144484,0.83739167,1.1915051,3,0,1
53,67167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,67167,race-ethnicity,Hispanic,0.9008233,0.41430151,1.3873451,3,0,3
53,67167,race-ethnicity,"White, Non-Hispanic",1.0377204,0.91209829,1.1633426,3,0,1
53,70000,all,All,0.97706449,0.70345908,1.25067,3,0,1
53,70000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,70000,race-ethnicity,Hispanic,0.87449515,0.53568888,1.2133014,3,0,2
53,70000,race-ethnicity,"White, Non-Hispanic",0.96683496,0.68960774,1.2440622,3,0,1
53,74060,all,All,0.89896959,0.75977874,1.0381604,3,0,1
53,74060,race-ethnicity,"Black, Non-Hispanic",0.9171254,0.41761082,1.41664,3,NA,NA
53,74060,race-ethnicity,Hispanic,0.91716659,0.71967465,1.1146585,3,0,2
53,74060,race-ethnicity,"White, Non-Hispanic",0.93103915,0.81134135,1.050737,3,0,1
53,80010,all,All,0.88586587,0.57346863,1.1982632,3,0,1
53,80010,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
53,80010,race-ethnicity,Hispanic,0.96773541,0.57117367,1.364297,3,0,1
53,80010,race-ethnicity,"White, Non-Hispanic",0.86146861,0.60191321,1.121024,3,0,1
55,02375,all,All,1.0138906,0.87097502,1.1568062,1,0,1
55,02375,race-ethnicity,"Black, Non-Hispanic",0.78175956,0.33805788,1.2254612,1,NA,NA
55,02375,race-ethnicity,Hispanic,1.1093118,0.7713778,1.4472458,1,0,3
55,02375,race-ethnicity,"White, Non-Hispanic",0.99030215,0.88178045,1.0988238,1,0,1
55,31000,all,All,1.0098898,0.84277993,1.1769998,1,0,1
55,31000,race-ethnicity,"Black, Non-Hispanic",0.57550013,0.29016966,0.86083061,2,NA,NA
55,31000,race-ethnicity,Hispanic,1.3318793,1.1009675,1.5627911,1,0,2
55,31000,race-ethnicity,"White, Non-Hispanic",0.98358494,0.83799267,1.1291773,1,0,1
55,39225,all,All,1.1662809,1.0295405,1.3030211,1,0,1
55,39225,race-ethnicity,"Black, Non-Hispanic",1.0443676,0.84648782,1.2422472,1,NA,NA
55,39225,race-ethnicity,Hispanic,1.2240355,1.0597986,1.3882724,1,0,2
55,39225,race-ethnicity,"White, Non-Hispanic",1.142658,1.0140904,1.2712255,1,0,1
55,48000,all,All,0.903418,0.744524,1.062312,3,0.4062958218460183,1
55,48000,race-ethnicity,"Black, Non-Hispanic",0.84216297,-0.0018704283,1.6861963,3,NA,NA
55,48000,race-ethnicity,Hispanic,1.3711102,1.1167012,1.6255192,3,0.14201992938484564,2
55,48000,race-ethnicity,"White, Non-Hispanic",0.82692981,0.67043978,0.98341984,3,0.4841766211396381,1
55,53000,all,All,1.0969625,1.0282747,1.1656501,1,0.3054114284076664,1
55,53000,race-ethnicity,"Black, Non-Hispanic",0.98086399,0.92547339,1.0362546,1,NA,NA
55,53000,race-ethnicity,Hispanic,1.2437685,1.1558554,1.3316815,1,0.2926891560689664,1
55,53000,race-ethnicity,"White, Non-Hispanic",1.1841689,1.0458884,1.3224493,1,0.2105898032120679,1
55,66000,all,All,0.75238407,0.62310225,0.88166589,1,0.09979074281518238,1
55,66000,race-ethnicity,"Black, Non-Hispanic",0.64880037,0.49479458,0.80280614,1,NA,NA
55,66000,race-ethnicity,Hispanic,0.8872152,0.71094245,1.0634879,1,0.05274942898743121,2
55,66000,race-ethnicity,"White, Non-Hispanic",0.78184116,0.64655721,0.91712511,1,0.06133691571977803,1
01,03076,race-ethnicity,Black,NA,NA,NA,NA,0.18311218366027723,2
01,03076,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.6253974499122662,2
01,07000,race-ethnicity,Black,NA,NA,NA,NA,0.3538945389077969,1
01,07000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2669380590025102,2
01,35896,race-ethnicity,Black,NA,NA,NA,NA,0,2
01,35896,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
01,37000,race-ethnicity,Black,NA,NA,NA,NA,0.2939761814295321,1
01,37000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.15967988647225695,2
01,50000,race-ethnicity,Black,NA,NA,NA,NA,0.21002436438040264,1
01,50000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.06667429408243877,2
01,51000,race-ethnicity,Black,NA,NA,NA,NA,0.31304640300195746,1
01,51000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.11048156835995047,2
01,77256,race-ethnicity,Black,NA,NA,NA,NA,0.12763539768958157,1
01,77256,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.20291445103685823,2
02,03000,race-ethnicity,Black,NA,NA,NA,NA,0.07097457627118645,2
02,03000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.15606519544208855,1
04,04720,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,04720,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,07940,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,07940,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,12000,race-ethnicity,Black,NA,NA,NA,NA,0,2
04,12000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,23620,race-ethnicity,Black,NA,NA,NA,NA,0.07381112195211965,3
04,23620,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.48051907373374125,1
04,27400,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,27400,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,27820,race-ethnicity,Black,NA,NA,NA,NA,0.01314834426892083,2
04,27820,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.01780225483631546,1
04,28380,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,28380,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
04,46000,race-ethnicity,Black,NA,NA,NA,NA,0.0328318890544805,2
04,46000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.12172457426220594,1
04,54050,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,54050,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,55000,race-ethnicity,Black,NA,NA,NA,NA,0.10729302557082568,1
04,55000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.10191396391788124,1
04,65000,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,65000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
04,71510,race-ethnicity,Black,NA,NA,NA,NA,0,3
04,71510,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
04,73000,race-ethnicity,Black,NA,NA,NA,NA,0.03830387871459843,2
04,73000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.06904432094073971,1
04,77000,race-ethnicity,Black,NA,NA,NA,NA,0.06050853108075241,1
04,77000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.04743357097589838,1
04,85540,race-ethnicity,Black,NA,NA,NA,NA,0.3088974451535085,3
04,85540,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.16361904309746036,2
05,23290,race-ethnicity,Black,NA,NA,NA,NA,0.1792238189479518,2
05,23290,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.16714469340740956,2
05,24550,race-ethnicity,Black,NA,NA,NA,NA,0,2
05,24550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
05,35710,race-ethnicity,Black,NA,NA,NA,NA,0.22430115825911431,2
05,35710,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3809814958093186,2
05,41000,race-ethnicity,Black,NA,NA,NA,NA,0.11750084468181,1
05,41000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.05280673386878406,2
05,66080,race-ethnicity,Black,NA,NA,NA,NA,0,3
05,66080,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.14885807251124814,2
06,00562,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,00562,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,00884,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,00884,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,02000,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,02000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,02252,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,02252,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,02364,race-ethnicity,Black,NA,NA,NA,NA,0.4141681840312557,3
06,02364,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.18859009260043283,2
06,03526,race-ethnicity,Black,NA,NA,NA,NA,0.31828828120869157,1
06,03526,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.28378953208614244,1
06,04982,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,04982,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,06000,race-ethnicity,Black,NA,NA,NA,NA,0.15776550030693678,2
06,06000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.5529239153217355,1
06,08786,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,08786,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,08954,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,08954,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,11194,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,11194,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
06,11530,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,11530,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,13014,race-ethnicity,Black,NA,NA,NA,NA,0.6194834730426211,3
06,13014,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3788818419188322,1
06,13210,race-ethnicity,Black,NA,NA,NA,NA,0.00296149230781988,3
06,13210,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,13214,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,13214,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,13392,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,13392,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,13588,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,13588,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
