state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
13,227,race-ethnicity,"White, Non-Hispanic",0.3652251185,0.4400675166,0.2903827203,2,0.8783732421,0.9368548847,0.8198915995,2,0.81066972,0.65528822,0.96605122,1,21515.160832,48628.656,94856.747568,2,0.079761237,0.076268889,0.083253585,3,0.7492247298,0.7656113672,0.7328380923,2
13,229,all,All,0.3137955683,0.4558367593,0.1717543773,2,0.8394872411,0.9505052045,0.7284692778,2,0.9940834,0.80280066,1.1853662,1,15196.45,37484.59,76995.37,2,0.10123339,0.09827026,0.10419653,3,0.6643472327,0.7032508995,0.6254435659,2
13,229,race-ethnicity,"Black, Non-Hispanic",0.3960084034,0.5515089507,0.240507856,3,0.6961325967,0.8485063241,0.5437588692,3,0.92219049,0.42523614,1.4191449,3,9432.908144,23807.7795,57232.25024,2,0.15776807,0.15102272,0.16451342,3,0.646791794,0.691657083,0.601926505,2
13,229,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,1.2472329,0.63687515,1.8575907,3,13469.03748,28974.5742,66103.447308,2,0.069103658,0.06123767,0.076969646,3,0.711967149,0.7711390881,0.6527952099,2
13,229,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17406.607446,37340.969325,59520.238336,3,0.091538459,0.075862303,0.10721461,3,0.6473922902,0.7901999516,0.5045846289,3
13,229,race-ethnicity,"White, Non-Hispanic",0.3012797075,0.3775552473,0.2250041677,2,0.8971248877,0.9549590903,0.8392906851,2,0.94914633,0.77762377,1.1206689,1,17623.721708,42531.620529,87484.90245,2,0.079761237,0.076268889,0.083253585,3,0.7073367436,0.7268199875,0.6878534997,2
13,231,all,All,0.731141767,0.8847602772,0.5775232567,2,0.962951715,1,0.8889106978,3,0.81842285,0.61140573,1.02544,1,21072.42,45589.36,92232.35,2,0.10123339,0.09827026,0.10419653,3,0.7438690088,0.7813145505,0.7064234671,2
13,231,race-ethnicity,"Black, Non-Hispanic",0.7656145064,0.9039951233,0.6272338895,3,NA,NA,NA,NA,0.81968272,0.14088278,1.4984827,3,12157.164,27353.619,55748.376992,2,0.15776807,0.15102272,0.16451342,3,0.6587082347,0.698049509,0.6193669604,2
13,231,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15830.215068,38497.686,84796.2189,3,0.069103658,0.06123767,0.076969646,3,0.7521564117,0.8571208819,0.6471919415,3
13,231,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794.6825,59351.926128,126215.51082,3,0.091538459,0.075862303,0.10721461,3,0.5797546012,0.6929863532,0.4665228493,3
13,231,race-ethnicity,"White, Non-Hispanic",0.3577586207,0.4503310487,0.2651861927,2,0.8460029426,0.91639724869999994,0.7756086365,2,0.79826212,0.61987031,0.97665393,1,22938.643475,50046.9918,95386.416224,2,0.079761237,0.076268889,0.083253585,3,0.7222633643,0.7425094712,0.7020172574,2
13,233,all,All,0.3422470565,0.5017313334,0.1827627795,2,0.8548602029,0.9877265499,0.7219938559,3,0.69287175,0.55047959,0.83526391,1,18944.91,45589.36,91178.73,2,0.10123339,0.09827026,0.10419653,3,0.739089522,0.7748280251,0.703351019,2
13,233,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.68297011,0.4155865,0.95035368,1,12295.371972,31082.938671,64013.810575,2,0.15776807,0.15102272,0.16451342,3,0.7350844773,0.7862285589,0.6839403957,2
13,233,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.98601508,0.7439667,1.2280635,1,16888.878678,34298.29552,68041.896384,2,0.069103658,0.06123767,0.076969646,3,0.7565947242,0.8166739993,0.6965154492,2
13,233,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24866.148699,50207.4639,102322.797,3,0.091538459,0.075862303,0.10721461,3,0.6870292887,0.8307321945,0.5433263829,3
13,233,race-ethnicity,"White, Non-Hispanic",0.3059467919,0.3916730597,0.220220524,2,0.8034814475,0.8774052481,0.729557647,2,0.59785217,0.44453311,0.75117123,1,21105.945836,49939.591143,98672.085252,2,0.079761237,0.076268889,0.083253585,3,0.7422298807,0.7602199571,0.7242398043,2
13,235,all,All,0.4226669567,0.6024585695,0.2428753439,3,1,1,1,3,1.0287473,0.68370759,1.373787,1,26766.02,59570.1,120153.3,2,0.10123339,0.09827026,0.10419653,3,0.7735643382,0.8124944113,0.7346342651,2
13,235,race-ethnicity,"Black, Non-Hispanic",0.4165981923,0.575452057,0.2577443276,3,0.9097444089,1,0.8134250978,3,1.041988,0.58360195,1.5003741,3,18883.76655,46805.0814,88391.58592,2,0.15776807,0.15102272,0.16451342,3,0.7886103675,0.821954384,0.755266351,2
13,235,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24218.3348,49077.019475,109414.476,3,0.069103658,0.06123767,0.076969646,3,0.7877172654,0.8561932533,0.7192412774,2
13,235,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24866.148699,60411.26344,171449.39323,3,0.091538459,0.075862303,0.10721461,3,0.6855944056,0.7657142286,0.6054745826,2
13,235,race-ethnicity,"White, Non-Hispanic",0.460502693,0.5690513088,0.3519540772,3,0.9178617992,0.9826495296,0.8530740688,3,0.82930923,0.46668807,1.1919304,1,28596.42492,63635.227728,118425.3983,2,0.079761237,0.076268889,0.083253585,3,0.7778229853,0.799242605,0.7564033656,2
13,237,all,All,0.4002413516,0.5502144558,0.2502682474,2,0.8251366126,0.9838659135,0.6664073117,3,0.78898841,0.55118978,1.026787,1,16412.17,45791.98,94369.99,2,0.10123339,0.09827026,0.10419653,3,0.7318277205,0.7681966078,0.6954588333,2
13,237,race-ethnicity,"Black, Non-Hispanic",0.5084745763,0.6394137731,0.3775353795,3,0.8047945205,0.9115048951,0.698084146,3,0.96641064,0.67328048,1.2595408,1,12018.992454,28164.0966,65710.953792,2,0.15776807,0.15102272,0.16451342,3,0.7190879173,0.7494461322,0.6887297023,2
13,237,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20722.296177,42347.4546,100255.006,3,0.069103658,0.06123767,0.076969646,3,0.7948829141,0.875657168,0.7141086603,3
13,237,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31082.938671,58927.390192,107329.69803,3,0.091538459,0.075862303,0.10721461,3,0.7614942529,0.8627884005,0.6602001053,3
13,237,race-ethnicity,"White, Non-Hispanic",0.3983634798,0.4948008431,0.3019261164,3,0.7860432164,0.8609969712,0.7110894617,2,0.62403983,0.33626094,0.91181868,1,21984.2049,51805.234848,102574.00097,2,0.079761237,0.076268889,0.083253585,3,0.7378147685,0.7573665226,0.7182630145,2
13,239,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458401114,0.8900843325,0.6015958903,2,1.1891966,0.29890892,2.0794842,3,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813199,0.774210525,0.7049521148,2
13,239,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,NA,NA,NA,NA,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,239,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,239,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,239,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,NA,NA,NA,NA,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,241,all,All,0.1890489914,0.3809072823,0,3,1,1,1,3,0.91552687,0.68435311,1.1467006,1,21680.28,51667.95,96750.76,2,0.10123339,0.09827026,0.10419653,3,0.7597719898,0.8015874948,0.7179564847,2
13,241,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15776807,0.15102272,0.16451342,3,NA,NA,NA,NA
13,241,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.87840438,0.36238778,1.394421,3,6216.789972,37133.128538,73872.321808,3,0.069103658,0.06123767,0.076969646,3,0.7416598861,0.841392805,0.6419269672,3
13,241,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12157.164,26496.449232,57746.529,3,0.091538459,0.075862303,0.10721461,3,0.7907869482,0.9184449086,0.6631289877,3
13,241,race-ethnicity,"White, Non-Hispanic",0.3432264241,0.4418678319,0.2445850164,3,0.9116560296,0.9699655321,0.853346527,3,0.89681095,0.6948123,1.0988096,1,22084.5075,49916.917108,96020.21165,2,0.079761237,0.076268889,0.083253585,3,0.7403291462,0.7609487439,0.7197095484,2
13,243,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458401477,0.890084362,0.6015959333,2,0.83322102,0.41941494,1.2470272,1,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813337,0.7742105382,0.7049521292,2
13,243,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,0.79652756,0.46713734,1.1259178,1,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,243,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,243,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,243,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,NA,NA,NA,NA,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,245,all,All,0.5735649879,0.7636671872,0.3834627886,3,0.9431504145,1,0.8602895281,1,1.0212182,0.95383137,1.088605,1,15601.69,38497.69,81351.69,1,0.12265462,0.11066963,0.13463962,1,0.7473723129,0.781883222,0.7128614037,1
13,245,race-ethnicity,"Black, Non-Hispanic",0.515210356,0.6184636167,0.4119570952,3,0.8626198083,0.9337422387,0.7914973779,3,1.0412257,0.98055452,1.1018968,1,12663.365984,34140.228375,72527.531025,1,0.14109674,0.1241601,0.15803339,1,0.6972414921,0.7206653618,0.6738176223,1
13,245,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.95839483,0.68027097,1.2365186,1,22257.097456,42393.51776,72527.531025,1,0.12041885,0.07426323,0.16657446,2,0.7258634757,0.8053464864,0.6463804649,1
13,245,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16918.7199,42635.078632,89704.445875,1,0.14492753,0.08619301,0.20366205,2,0.6944356121,0.773319405,0.6155518191,1
13,245,race-ethnicity,"White, Non-Hispanic",0.3181818182,0.4222175862,0.2141460502,3,0.8109243697,0.8972720113,0.7245767282,3,0.97036332,0.84429353,1.096433,1,22680.632128,51288.244376,99496.952844,1,0.082352944,0.063872002,0.10083389,1,0.7113272789,0.7350560152,0.6875985427,1
13,247,all,All,0.7099265398,0.8810993943,0.5387536853,3,0.8091970123,0.93937626380000006,0.6790177609,2,0.91470736,0.82303637,1.0063784,1,29075.88,60076.65,111440.7,2,0.10123339,0.09827026,0.10419653,3,0.7785647068,0.8128022525,0.7443271612,2
13,247,race-ethnicity,"Black, Non-Hispanic",0.6714345814,0.7830731845,0.5597959783,3,0.8951925948,0.9674672038,0.8229179858,3,0.96191841,0.8731491,1.0506878,1,23365.20725,56985.556095,102788.08223,2,0.15776807,0.15102272,0.16451342,3,0.7764788586,0.8006310798,0.7523266374,2
13,247,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.92510194,0.72991222,1.1202916,1,18028.488681,42675.537575,78416.136425,2,0.069103658,0.06123767,0.076969646,3,0.7544761567,0.8147317868,0.6942205266,2
13,247,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16577.432466,41334.180448,83923.631055,3,0.091538459,0.075862303,0.10721461,3,0.6618265189,0.7494436274,0.5742094104,2
13,247,race-ethnicity,"White, Non-Hispanic",0.4036838066,0.5310568745,0.2763107387,3,0.7230014025,0.8362385188,0.6097642862,3,0.88486642,0.70139414,1.0683388,1,24866.148699,56438.521975,108104.47155,2,0.079761237,0.076268889,0.083253585,3,0.733321982,0.7568425143,0.7098014496,2
13,249,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458401114,0.8900843325,0.6015958903,2,0.90055233,0.59012836,1.2109764,1,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813199,0.774210525,0.7049521148,2
13,249,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,NA,NA,NA,NA,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,249,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,249,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,249,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,0.90602559,0.62549925,1.1865519,1,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,251,all,All,0.3633874026,0.5143419901,0.212432815,2,0.8901536637,0.9786164741,0.8016908532,2,1.1110215,0.84421897,1.3778241,1,20261.94,47919.49,100499.2,2,0.10123339,0.09827026,0.10419653,3,0.788293481,0.8242095635,0.7523773986,2
13,251,race-ethnicity,"Black, Non-Hispanic",0.4768460576,0.6472591474,0.3064329678,3,0.8180839612,0.9458915036,0.6902764189,3,1.14713,0.85249567,1.4417644,1,13676.331225,31795.13832,76568.242269,2,0.15776807,0.15102272,0.16451342,3,0.781398055,0.8173035034,0.7454926067,2
13,251,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13170.261,29675.462432,82888.173519,3,0.069103658,0.06123767,0.076969646,3,0.756677999,0.8531487187,0.6602072794,3
13,251,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,37340.969325,83043.896625,3,0.091538459,0.075862303,0.10721461,3,0.6905876235,0.7807392612,0.6004359858,2
13,251,race-ethnicity,"White, Non-Hispanic",0.3246601942,0.4042405629,0.2450798254,2,0.9348327566,0.9730780253,0.896587488,2,1.0891027,0.77287447,1.405331,1,22257.097456,53628.701104,105992.83098,2,0.079761237,0.076268889,0.083253585,3,0.7891446434,0.8070312911,0.7712579956,2
13,253,all,All,0.5624817943,0.7292329731,0.3957306156,2,0.9968287529,1,0.9727811526,3,0.94499785,0.64101762,1.2489781,1,15804.31,37889.83,81047.76,2,0.10123339,0.09827026,0.10419653,3,0.7125216275,0.7517249347,0.6733183204,2
13,253,race-ethnicity,"Black, Non-Hispanic",0.5222696766,0.6401307348,0.4044086185,3,0.9240097009,0.9974591278,0.850560274,3,0.99441648,0.4986361,1.4901968,1,10280.978752,26671.832825,56467.827327,2,0.15776807,0.15102272,0.16451342,3,0.626141788,0.6585162257,0.5937673502,2
13,253,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9401.611173,32419.104,53927.117348,3,0.069103658,0.06123767,0.076969646,3,0.6815453863,0.768607838,0.5944829347,2
13,253,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22161.89806,36471.492,62812.014,3,0.091538459,0.075862303,0.10721461,3,0.636884307,0.765150432,0.508618182,3
13,253,race-ethnicity,"White, Non-Hispanic",0.4618284637,0.5761940476,0.3474628798,3,0.7563829787,0.8599469729,0.6528189846,3,0.99701118,0.66560239,1.3284199,1,20348.688272,47038.489902,92090.5173,2,0.079761237,0.076268889,0.083253585,3,0.7578657978,0.7800223956,0.7357091999,2
13,255,all,All,0.731141767,0.8847602772,0.5775232567,2,0.9629517083,1,0.8889106846,3,0.8831293,0.7691527,0.9971059,1,21072.42,45589.36,92232.35,2,0.10123339,0.09827026,0.10419653,3,0.7438690149,0.7813145563,0.7064234734,2
13,255,race-ethnicity,"Black, Non-Hispanic",0.7656145064,0.9039951233,0.6272338895,3,NA,NA,NA,NA,0.86349905,0.72996485,0.99703324,1,12157.164,27353.619,55748.376992,2,0.15776807,0.15102272,0.16451342,3,0.6587082347,0.698049509,0.6193669604,2
13,255,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.86240208,0.52981037,1.1949939,1,15830.215068,38497.686,84796.2189,3,0.069103658,0.06123767,0.076969646,3,0.7521564117,0.8571208819,0.6471919415,3
13,255,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794.6825,59351.926128,126215.51082,3,0.091538459,0.075862303,0.10721461,3,0.5797546012,0.6929863532,0.4665228493,3
13,255,race-ethnicity,"White, Non-Hispanic",0.3577586207,0.4503310487,0.2651861927,2,0.8460029426,0.91639724869999994,0.7756086365,2,0.92569381,0.78677028,1.0646173,1,22938.643475,50046.9918,95386.416224,2,0.079761237,0.076268889,0.083253585,3,0.7222633643,0.7425094712,0.7020172574,2
13,257,all,All,0.4732370433,0.6260679264,0.3204061603,2,0.8561403188,0.991040154,0.7212404836,3,0.77375907,0.5845722,0.96294594,1,23301.23,50654.85,99080.89,2,0.10123339,0.09827026,0.10419653,3,0.7860771425,0.8207935563,0.7513607287,2
13,257,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.88143265,0.49383026,1.269035,1,9326.77416,25860.646592,69348.378825,2,0.15776807,0.15102272,0.16451342,3,0.7315879618,0.8044743063,0.6587016173,2
13,257,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24314.328,46943.192175,72335.1258,2,0.069103658,0.06123767,0.076969646,3,0.741296061,0.8049195885,0.6776725335,2
13,257,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18033.1266,43422.7805,65710.953792,3,0.091538459,0.075862303,0.10721461,3,0.6777108434,0.8047388444,0.5506828424,3
13,257,race-ethnicity,"White, Non-Hispanic",0.3828049952,0.461650991,0.3039589993,2,0.8500464253,0.9176958202,0.7823970303,2,0.72338247,0.54476553,0.90199941,1,18856.652472,46302.8423,89829.986004,2,0.079761237,0.076268889,0.083253585,3,0.7436415124,0.7617312261,0.7255517987,2
13,259,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458401642,0.8900843755,0.601595953,2,1.1406199,0.63892025,1.6423194,1,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813283,0.7742105331,0.7049521236,2
13,259,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,1.1332628,0.71904236,1.5474832,1,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,259,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,259,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,259,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,NA,NA,NA,NA,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,261,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458401626,0.8900843742,0.6015959511,2,1.069495,0.89463246,1.2443575,1,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813382,0.7742105425,0.7049521339,2
13,261,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,1.0799454,0.91648018,1.2434107,1,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,261,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,1.1381499,0.73012525,1.5461744,1,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,261,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,261,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,0.91675007,0.56712955,1.2663705,1,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,263,all,All,0.5109441359,0.6869151632,0.3349731086,2,0.7458400697,0.8900842987,0.6015958408,2,1.1662277,0.57809204,1.7543633,1,15196.45,39510.78,92597.07,2,0.10123339,0.09827026,0.10419653,3,0.7395813344,0.7742105389,0.7049521299,2
13,263,race-ethnicity,"Black, Non-Hispanic",0.6272401434,0.7495923868,0.5048878999,3,0.8297764228,0.9121336051,0.7474192405,3,1.1448687,0.66553223,1.6242052,3,10174.844768,25436.110656,55720.335,2,0.15776807,0.15102272,0.16451342,3,0.6818394322,0.7089007645,0.6547780999,2
13,263,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20261.94,43030.321664,77707.852272,3,0.069103658,0.06123767,0.076969646,3,0.7304993809,0.8056259372,0.6553728246,2
13,263,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20057.57325,45342.8217,84289.6704,3,0.091538459,0.075862303,0.10721461,3,0.7473884141,0.8573346231,0.637442205,3
13,263,race-ethnicity,"White, Non-Hispanic",0.5209272376,0.6277603058,0.4140941694,3,0.85,0.92377172,0.77622828,3,NA,NA,NA,NA,22892.900096,53592.8313,108907.9275,2,0.079761237,0.076268889,0.083253585,3,0.7449449021,0.7653852696,0.7245045346,2
13,265,all,All,0.4344242995,0.5843354206,0.2845131784,2,0.8679245106,1,0.7231145234,3,NA,NA,NA,NA,16310.86,40523.88,88645.99,2,0.10123339,0.09827026,0.10419653,3,0.7498735407,0.7873146187,0.7124324627,2
13,265,race-ethnicity,"Black, Non-Hispanic",0.4874274662,0.5976512181,0.3772037142,3,0.7208943716,0.8343955998,0.6073931435,3,NA,NA,NA,NA,10598.37944,25226.1153,56171.911664,2,0.15776807,0.15102272,0.16451342,3,0.6566002969,0.6842990102,0.6289015835,2
13,265,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13170.261,20652.531236,42996.216725,3,0.069103658,0.06123767,0.076969646,3,0.7456926258,0.8523830607,0.6390021909,3
13,265,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18441.280352,32685.262016,63275.151675,3,0.091538459,0.075862303,0.10721461,3,0.6100519931,0.7612036295,0.4589003567,3
