year,state,county,state_name,county_name,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2022,01,101,Alabama,Montgomery County,industry,"Trade, Transit, Utilities",.6323138,1
2022,01,101,Alabama,Montgomery County,industry,Information Services,.8377659,1
2022,01,101,Alabama,Montgomery County,industry,Professional Services,.8686835,1
2022,01,101,Alabama,Montgomery County,industry,Education and Health,.7027925,1
2022,01,101,Alabama,Montgomery County,industry,Leisure and Other,.4557846,1
2022,01,103,Alabama,Morgan County,all,All,.7413185,1
2022,01,103,Alabama,Morgan County,industry,Goods Producing,1.009902,1
2022,01,103,Alabama,Morgan County,industry,Public Administration,.7673178,1
2022,01,103,Alabama,Morgan County,industry,"Trade, Transit, Utilities",.6226261,1
2022,01,103,Alabama,Morgan County,industry,Information Services,.8559414,1
2022,01,103,Alabama,Morgan County,industry,Professional Services,.7677699,1
2022,01,103,Alabama,Morgan County,industry,Education and Health,.5832881,1
2022,01,103,Alabama,Morgan County,industry,Leisure and Other,.4408573,1
2022,01,105,Alabama,Perry County,all,All,.5123245,1
2022,01,105,Alabama,Perry County,industry,Goods Producing,.5990255,3
2022,01,105,Alabama,Perry County,industry,Public Administration,.5901882,3
2022,01,105,Alabama,Perry County,industry,"Trade, Transit, Utilities",.398395,1
2022,01,105,Alabama,Perry County,industry,Information Services,NA,
2022,01,105,Alabama,Perry County,industry,Professional Services,.5775294,3
2022,01,105,Alabama,Perry County,industry,Education and Health,.5288048,1
2022,01,105,Alabama,Perry County,industry,Leisure and Other,.2515047,3
2022,01,107,Alabama,Pickens County,all,All,.6434509,1
2022,01,107,Alabama,Pickens County,industry,Goods Producing,.7014904,1
2022,01,107,Alabama,Pickens County,industry,Public Administration,.7612019,1
2022,01,107,Alabama,Pickens County,industry,"Trade, Transit, Utilities",.466466,1
2022,01,107,Alabama,Pickens County,industry,Information Services,.6083405,3
2022,01,107,Alabama,Pickens County,industry,Professional Services,.6108484,1
2022,01,107,Alabama,Pickens County,industry,Education and Health,.5065922,1
2022,01,107,Alabama,Pickens County,industry,Leisure and Other,.5434939,1
2022,01,109,Alabama,Pike County,all,All,.6639942,1
2022,01,109,Alabama,Pike County,industry,Goods Producing,.7682216,1
2022,01,109,Alabama,Pike County,industry,Public Administration,.7602041,1
2022,01,109,Alabama,Pike County,industry,"Trade, Transit, Utilities",.6071429,1
2022,01,109,Alabama,Pike County,industry,Information Services,.8607872,3
2022,01,109,Alabama,Pike County,industry,Professional Services,.8527697,1
2022,01,109,Alabama,Pike County,industry,Education and Health,.6333819,1
2022,01,109,Alabama,Pike County,industry,Leisure and Other,.6865889,1
2022,01,111,Alabama,Randolph County,all,All,.564872,1
2022,01,111,Alabama,Randolph County,industry,Goods Producing,.5803177,1
2022,01,111,Alabama,Randolph County,industry,Public Administration,.6582818,1
2022,01,111,Alabama,Randolph County,industry,"Trade, Transit, Utilities",.5619299,1
2022,01,111,Alabama,Randolph County,industry,Information Services,.7016769,3
2022,01,111,Alabama,Randolph County,industry,Professional Services,.728523,1
2022,01,111,Alabama,Randolph County,industry,Education and Health,.6582818,1
2022,01,111,Alabama,Randolph County,industry,Leisure and Other,.3673874,1
2022,01,113,Alabama,Russell County,all,All,.5833555,1
2022,01,113,Alabama,Russell County,industry,Goods Producing,.8501461,1
2022,01,113,Alabama,Russell County,industry,Public Administration,.6552518,1
2022,01,113,Alabama,Russell County,industry,"Trade, Transit, Utilities",.4453146,1
2022,01,113,Alabama,Russell County,industry,Information Services,.8461641,3
2022,01,113,Alabama,Russell County,industry,Professional Services,.5880011,1
2022,01,113,Alabama,Russell County,industry,Education and Health,.5840191,1
2022,01,113,Alabama,Russell County,industry,Leisure and Other,.3567162,1
2022,01,115,Alabama,St. Clair County,all,All,.598024,1
2022,01,115,Alabama,St. Clair County,industry,Goods Producing,.772881,1
2022,01,115,Alabama,St. Clair County,industry,Public Administration,.6794939,1
2022,01,115,Alabama,St. Clair County,industry,"Trade, Transit, Utilities",.5174207,1
2022,01,115,Alabama,St. Clair County,industry,Information Services,.7364795,1
2022,01,115,Alabama,St. Clair County,industry,Professional Services,.6903276,1
2022,01,115,Alabama,St. Clair County,industry,Education and Health,.6370255,1
2022,01,115,Alabama,St. Clair County,industry,Leisure and Other,.3958659,1
2022,01,117,Alabama,Shelby County,all,All,.7949818,1
2022,01,117,Alabama,Shelby County,industry,Goods Producing,.8801352,1
2022,01,117,Alabama,Shelby County,industry,Public Administration,.6905443,1
2022,01,117,Alabama,Shelby County,industry,"Trade, Transit, Utilities",.8209829,1
2022,01,117,Alabama,Shelby County,industry,Information Services,1.093344,1
2022,01,117,Alabama,Shelby County,industry,Professional Services,1.040692,1
2022,01,117,Alabama,Shelby County,industry,Education and Health,.6727769,1
2022,01,117,Alabama,Shelby County,industry,Leisure and Other,.450468,1
2022,01,119,Alabama,Sumter County,all,All,.5975542,1
2022,01,119,Alabama,Sumter County,industry,Goods Producing,.7601445,1
2022,01,119,Alabama,Sumter County,industry,Public Administration,.6637947,1
2022,01,119,Alabama,Sumter County,industry,"Trade, Transit, Utilities",.4356587,1
2022,01,119,Alabama,Sumter County,industry,Information Services,1.123541,3
2022,01,119,Alabama,Sumter County,industry,Professional Services,.7299194,1
2022,01,119,Alabama,Sumter County,industry,Education and Health,.5544747,1
2022,01,119,Alabama,Sumter County,industry,Leisure and Other,.3599222,1
2022,01,121,Alabama,Talladega County,all,All,.7441691,1
2022,01,121,Alabama,Talladega County,industry,Goods Producing,.9803207,1
2022,01,121,Alabama,Talladega County,industry,Public Administration,.7536443,1
2022,01,121,Alabama,Talladega County,industry,"Trade, Transit, Utilities",.6056851,1
2022,01,121,Alabama,Talladega County,industry,Information Services,.8928571,3
2022,01,121,Alabama,Talladega County,industry,Professional Services,.6880466,1
2022,01,121,Alabama,Talladega County,industry,Education and Health,.6384839,1
2022,01,121,Alabama,Talladega County,industry,Leisure and Other,.4675656,1
2022,01,123,Alabama,Tallapoosa County,all,All,.5656985,1
2022,01,123,Alabama,Tallapoosa County,industry,Goods Producing,.637621,1
2022,01,123,Alabama,Tallapoosa County,industry,Public Administration,.6832642,1
2022,01,123,Alabama,Tallapoosa County,industry,"Trade, Transit, Utilities",.5719225,1
2022,01,123,Alabama,Tallapoosa County,industry,Information Services,.7683264,3
2022,01,123,Alabama,Tallapoosa County,industry,Professional Services,.6348548,1
2022,01,123,Alabama,Tallapoosa County,industry,Education and Health,.6085754,1
2022,01,123,Alabama,Tallapoosa County,industry,Leisure and Other,.3948824,1
2022,01,125,Alabama,Tuscaloosa County,all,All,.7225116,1
2022,01,125,Alabama,Tuscaloosa County,industry,Goods Producing,.9706608,1
2022,01,125,Alabama,Tuscaloosa County,industry,Public Administration,.872635,1
2022,01,125,Alabama,Tuscaloosa County,industry,"Trade, Transit, Utilities",.5717028,1
2022,01,125,Alabama,Tuscaloosa County,industry,Information Services,1.282561,1
2022,01,125,Alabama,Tuscaloosa County,industry,Professional Services,.768097,1
2022,01,125,Alabama,Tuscaloosa County,industry,Education and Health,.6299698,1
2022,01,125,Alabama,Tuscaloosa County,industry,Leisure and Other,.403071,1
2022,01,127,Alabama,Walker County,all,All,.5967786,1
2022,01,127,Alabama,Walker County,industry,Goods Producing,.7268722,1
2022,01,127,Alabama,Walker County,industry,Public Administration,.67433,1
2022,01,127,Alabama,Walker County,industry,"Trade, Transit, Utilities",.5506608,1
2022,01,127,Alabama,Walker County,industry,Information Services,.9512665,3
2022,01,127,Alabama,Walker County,industry,Professional Services,.8308094,1
2022,01,127,Alabama,Walker County,industry,Education and Health,.6360132,1
2022,01,127,Alabama,Walker County,industry,Leisure and Other,.4367428,1
2022,01,129,Alabama,Washington County,all,All,.9497207,1
2022,01,129,Alabama,Washington County,industry,Goods Producing,1.439944,1
2022,01,129,Alabama,Washington County,industry,Public Administration,.5663408,1
2022,01,129,Alabama,Washington County,industry,"Trade, Transit, Utilities",.7960894,1
2022,01,129,Alabama,Washington County,industry,Information Services,0,3
2022,01,129,Alabama,Washington County,industry,Professional Services,.7768854,1
2022,01,129,Alabama,Washington County,industry,Education and Health,.5523743,1
2022,01,129,Alabama,Washington County,industry,Leisure and Other,.116271,3
2022,01,131,Alabama,Wilcox County,all,All,.7135813,1
2022,01,131,Alabama,Wilcox County,industry,Goods Producing,1.005213,1
2022,01,131,Alabama,Wilcox County,industry,Public Administration,.6633323,1
2022,01,131,Alabama,Wilcox County,industry,"Trade, Transit, Utilities",.5536771,1
2022,01,131,Alabama,Wilcox County,industry,Information Services,.7826148,3
2022,01,131,Alabama,Wilcox County,industry,Professional Services,.6103832,3
2022,01,131,Alabama,Wilcox County,industry,Education and Health,.4797126,1
2022,01,131,Alabama,Wilcox County,industry,Leisure and Other,.2564102,1
2022,01,133,Alabama,Winston County,all,All,.6303389,1
2022,01,133,Alabama,Winston County,industry,Goods Producing,.7178286,1
2022,01,133,Alabama,Winston County,industry,Public Administration,.6852208,1
2022,01,133,Alabama,Winston County,industry,"Trade, Transit, Utilities",.5828052,1
2022,01,133,Alabama,Winston County,industry,Information Services,.5214935,3
2022,01,133,Alabama,Winston County,industry,Professional Services,.6079498,1
2022,01,133,Alabama,Winston County,industry,Education and Health,.5586938,1
2022,01,133,Alabama,Winston County,industry,Leisure and Other,.4109258,1
2022,02,013,Alaska,Aleutians East Borough,all,All,.8578181,1
2022,02,013,Alaska,Aleutians East Borough,industry,Goods Producing,.9236076,3
2022,02,013,Alaska,Aleutians East Borough,industry,Public Administration,.7916028,1
2022,02,013,Alaska,Aleutians East Borough,industry,"Trade, Transit, Utilities",.5199285,3
2022,02,013,Alaska,Aleutians East Borough,industry,Information Services,0,3
2022,02,013,Alaska,Aleutians East Borough,industry,Professional Services,.3880301,3
2022,02,013,Alaska,Aleutians East Borough,industry,Education and Health,0,3
2022,02,013,Alaska,Aleutians East Borough,industry,Leisure and Other,.2098237,3
2022,02,016,Alaska,Aleutians West Census Area,all,All,.8617021,1
2022,02,016,Alaska,Aleutians West Census Area,industry,Goods Producing,.8611422,1
2022,02,016,Alaska,Aleutians West Census Area,industry,Public Administration,.8501306,1
2022,02,016,Alaska,Aleutians West Census Area,industry,"Trade, Transit, Utilities",1.058791,1
2022,02,016,Alaska,Aleutians West Census Area,industry,Information Services,.8359463,3
2022,02,016,Alaska,Aleutians West Census Area,industry,Professional Services,.781355,3
2022,02,016,Alaska,Aleutians West Census Area,industry,Education and Health,.7709966,3
2022,02,016,Alaska,Aleutians West Census Area,industry,Leisure and Other,.5781075,3
2022,02,020,Alaska,Anchorage Municipality,all,All,.7971367,1
2022,02,020,Alaska,Anchorage Municipality,industry,Goods Producing,1.187212,1
2022,02,020,Alaska,Anchorage Municipality,industry,Public Administration,.8889428,1
2022,02,020,Alaska,Anchorage Municipality,industry,"Trade, Transit, Utilities",.7795438,1
2022,02,020,Alaska,Anchorage Municipality,industry,Information Services,1.03555,1
2022,02,020,Alaska,Anchorage Municipality,industry,Professional Services,.8802476,1
2022,02,020,Alaska,Anchorage Municipality,industry,Education and Health,.7807571,1
2022,02,020,Alaska,Anchorage Municipality,industry,Leisure and Other,.4662097,1
2022,02,050,Alaska,Bethel Census Area,all,All,.6069152,1
2022,02,050,Alaska,Bethel Census Area,industry,Goods Producing,1.205248,3
2022,02,050,Alaska,Bethel Census Area,industry,Public Administration,.7681462,1
2022,02,050,Alaska,Bethel Census Area,industry,"Trade, Transit, Utilities",.3751839,1
2022,02,050,Alaska,Bethel Census Area,industry,Information Services,.5682933,3
2022,02,050,Alaska,Bethel Census Area,industry,Professional Services,.5940412,1
2022,02,050,Alaska,Bethel Census Area,industry,Education and Health,0,3
2022,02,050,Alaska,Bethel Census Area,industry,Leisure and Other,.5410128,1
2022,02,060,Alaska,Bristol Bay Borough,all,All,.8694587,1
2022,02,060,Alaska,Bristol Bay Borough,industry,Goods Producing,.9343619,3
2022,02,060,Alaska,Bristol Bay Borough,industry,Public Administration,.9741611,3
2022,02,060,Alaska,Bristol Bay Borough,industry,"Trade, Transit, Utilities",.7763899,1
2022,02,060,Alaska,Bristol Bay Borough,industry,Information Services,0,3
2022,02,060,Alaska,Bristol Bay Borough,industry,Professional Services,1.101212,3
2022,02,060,Alaska,Bristol Bay Borough,industry,Education and Health,0,3
2022,02,060,Alaska,Bristol Bay Borough,industry,Leisure and Other,.3116581,1
2022,02,068,Alaska,Denali Borough,all,All,.6841197,1
2022,02,068,Alaska,Denali Borough,industry,Goods Producing,1.242808,3
2022,02,068,Alaska,Denali Borough,industry,Public Administration,.8204833,3
2022,02,068,Alaska,Denali Borough,industry,"Trade, Transit, Utilities",.6996548,3
2022,02,068,Alaska,Denali Borough,industry,Information Services,0,3
2022,02,068,Alaska,Denali Borough,industry,Professional Services,.7756041,3
2022,02,068,Alaska,Denali Borough,industry,Education and Health,.3970081,3
2022,02,068,Alaska,Denali Borough,industry,Leisure and Other,.240794,1
2022,02,070,Alaska,Dillingham Census Area,all,All,.733556,1
2022,02,070,Alaska,Dillingham Census Area,industry,Goods Producing,.8928572,3
2022,02,070,Alaska,Dillingham Census Area,industry,Public Administration,.7720966,1
2022,02,070,Alaska,Dillingham Census Area,industry,"Trade, Transit, Utilities",.4457862,1
2022,02,070,Alaska,Dillingham Census Area,industry,Information Services,0,3
2022,02,070,Alaska,Dillingham Census Area,industry,Professional Services,.7210304,3
2022,02,070,Alaska,Dillingham Census Area,industry,Education and Health,1.061793,3
2022,02,070,Alaska,Dillingham Census Area,industry,Leisure and Other,.3060766,3
2022,02,090,Alaska,Fairbanks North Star Borough,all,All,.6823421,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Goods Producing,.9560857,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Public Administration,.7751268,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,"Trade, Transit, Utilities",.5711157,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Information Services,.8696404,3
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Professional Services,.7085638,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Education and Health,.7399723,1
2022,02,090,Alaska,Fairbanks North Star Borough,industry,Leisure and Other,.4480751,1
2022,02,100,Alaska,Haines Borough,all,All,.5371849,1
2022,02,100,Alaska,Haines Borough,industry,Goods Producing,.7998502,3
2022,02,100,Alaska,Haines Borough,industry,Public Administration,.9888944,3
2022,02,100,Alaska,Haines Borough,industry,"Trade, Transit, Utilities",.4398552,3
2022,02,100,Alaska,Haines Borough,industry,Information Services,.3132019,3
2022,02,100,Alaska,Haines Borough,industry,Professional Services,.4838408,3
2022,02,100,Alaska,Haines Borough,industry,Education and Health,.6756925,3
2022,02,100,Alaska,Haines Borough,industry,Leisure and Other,.3275518,1
2022,02,105,Alaska,Hoonah-Angoon Census Area,all,All,.5758502,1
2022,02,105,Alaska,Hoonah-Angoon Census Area,industry,Goods Producing,.4861849,3
2022,02,105,Alaska,Hoonah-Angoon Census Area,industry,Public Administration,.6945183,1
