year,state,county,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,45,015,0.81411,0.82923,0.79899,2
2021,45,017,0.76111,0.80936,0.71286,2
2021,45,019,0.82171,0.83659,0.80683,2
2021,45,021,0.78786,0.82063,0.75509,2
2021,45,023,0.78786,0.82063,0.75509,2
2021,45,025,0.78605,0.82147,0.75064,2
2021,45,027,0.73734,0.77310,0.70159,2
2021,45,029,0.71916,0.75471,0.68361,2
2021,45,031,0.71243,0.74715,0.67771,2
2021,45,033,0.70961,0.75738,0.66185,2
2021,45,035,0.80520,0.82783,0.78258,2
2021,45,037,0.78112,0.81552,0.74672,2
2021,45,039,0.78175,0.81621,0.74730,2
2021,45,041,0.71243,0.74715,0.67771,2
2021,45,043,0.70961,0.75738,0.66185,2
2021,45,045,0.80952,0.82637,0.79268,1
2021,45,047,0.75313,0.79767,0.70858,2
2021,45,049,0.71916,0.75471,0.68361,2
2021,45,051,0.72679,0.75501,0.69857,1
2021,45,053,0.77182,0.80679,0.73684,2
2021,45,055,0.76111,0.80936,0.71286,2
2021,45,057,0.78605,0.82147,0.75064,2
2021,45,059,0.80800,0.84138,0.77463,2
2021,45,061,0.73734,0.77310,0.70159,2
2021,45,063,0.79548,0.81746,0.77351,1
2021,45,065,0.75313,0.79767,0.70858,2
2021,45,067,0.70961,0.75738,0.66185,2
2021,45,069,0.78605,0.82147,0.75064,2
2021,45,071,0.78786,0.82063,0.75509,2
2021,45,073,0.73347,0.76715,0.69979,2
2021,45,075,0.71916,0.75471,0.68361,2
2021,45,077,0.73347,0.76715,0.69979,2
2021,45,079,0.78839,0.80871,0.76808,1
2021,45,081,0.75377,0.78462,0.72292,2
2021,45,083,0.78566,0.80874,0.76259,1
2021,45,085,0.73734,0.77310,0.70159,2
2021,45,087,0.78786,0.82063,0.75509,2
2021,45,089,0.73734,0.77310,0.70159,2
2021,45,091,0.80889,0.83348,0.78429,1
2021,46,003,0.88334,0.91096,0.85572,2
2021,46,005,0.88334,0.91096,0.85572,2
2021,46,007,0.62305,0.67305,0.57306,2
2021,46,009,0.88334,0.91096,0.85572,2
2021,46,011,0.88334,0.91096,0.85572,2
2021,46,013,0.86819,0.89805,0.83833,2
2021,46,015,0.88334,0.91096,0.85572,2
2021,46,017,0.62305,0.67305,0.57306,2
2021,46,019,0.87107,0.90339,0.83875,2
2021,46,021,0.86819,0.89805,0.83833,2
2021,46,023,0.62305,0.67305,0.57306,2
2021,46,025,0.86819,0.89805,0.83833,2
2021,46,027,0.89972,0.92527,0.87418,2
2021,46,029,0.86819,0.89805,0.83833,2
2021,46,031,0.62305,0.67305,0.57306,2
2021,46,033,0.87107,0.90339,0.83875,2
2021,46,035,0.88334,0.91096,0.85572,2
2021,46,037,0.86819,0.89805,0.83833,2
2021,46,039,0.86819,0.89805,0.83833,2
2021,46,041,0.62305,0.67305,0.57306,2
2021,46,043,0.88334,0.91096,0.85572,2
2021,46,045,0.86819,0.89805,0.83833,2
2021,46,047,0.62305,0.67305,0.57306,2
2021,46,049,0.86819,0.89805,0.83833,2
2021,46,051,0.86819,0.89805,0.83833,2
2021,46,053,0.62305,0.67305,0.57306,2
2021,46,055,0.62305,0.67305,0.57306,2
2021,46,057,0.86819,0.89805,0.83833,2
2021,46,059,0.88334,0.91096,0.85572,2
2021,46,061,0.88334,0.91096,0.85572,2
2021,46,063,0.87107,0.90339,0.83875,2
2021,46,065,0.62305,0.67305,0.57306,2
2021,46,067,0.88334,0.91096,0.85572,2
2021,46,069,0.62305,0.67305,0.57306,2
2021,46,071,0.62305,0.67305,0.57306,2
2021,46,073,0.88334,0.91096,0.85572,2
2021,46,075,0.62305,0.67305,0.57306,2
2021,46,077,0.88334,0.91096,0.85572,2
2021,46,079,0.88334,0.91096,0.85572,2
2021,46,081,0.87107,0.90339,0.83875,2
2021,46,083,0.90150,0.92092,0.88207,2
2021,46,085,0.62305,0.67305,0.57306,2
2021,46,087,0.89972,0.92527,0.87418,2
2021,46,089,0.86819,0.89805,0.83833,2
2021,46,091,0.86819,0.89805,0.83833,2
2021,46,093,0.87107,0.90339,0.83875,2
2021,46,095,0.62305,0.67305,0.57306,2
2021,46,097,0.88334,0.91096,0.85572,2
2021,46,099,0.90251,0.92185,0.88317,2
2021,46,101,0.88334,0.91096,0.85572,2
2021,46,102,0.62305,0.67305,0.57306,2
2021,46,103,0.87107,0.90339,0.83875,2
2021,46,105,0.87107,0.90339,0.83875,2
2021,46,107,0.86819,0.89805,0.83833,2
2021,46,109,0.86819,0.89805,0.83833,2
2021,46,111,0.88334,0.91096,0.85572,2
2021,46,115,0.86819,0.89805,0.83833,2
2021,46,117,0.62305,0.67305,0.57306,2
2021,46,119,0.62305,0.67305,0.57306,2
2021,46,121,0.62305,0.67305,0.57306,2
2021,46,123,0.62305,0.67305,0.57306,2
2021,46,125,0.89972,0.92527,0.87418,2
2021,46,127,0.89972,0.92527,0.87418,2
2021,46,129,0.86819,0.89805,0.83833,2
2021,46,135,0.89972,0.92527,0.87418,2
2021,46,137,0.62305,0.67305,0.57306,2
2021,47,001,0.75067,0.79512,0.70623,2
2021,47,003,0.78536,0.82041,0.75031,2
2021,47,005,0.70551,0.74183,0.66918,2
2021,47,007,0.70026,0.74510,0.65542,2
2021,47,009,0.81250,0.84918,0.77582,1
2021,47,011,0.71756,0.75423,0.68089,2
2021,47,013,0.72929,0.77025,0.68833,2
2021,47,015,0.76204,0.79833,0.72576,2
2021,47,017,0.70551,0.74183,0.66918,2
2021,47,019,0.70424,0.74225,0.66624,2
2021,47,021,0.77496,0.80431,0.74562,2
2021,47,023,0.76348,0.80627,0.72070,2
2021,47,025,0.72929,0.77025,0.68833,2
2021,47,027,0.80539,0.84125,0.76952,2
2021,47,029,0.66394,0.71343,0.61445,2
2021,47,031,0.77474,0.81226,0.73721,2
2021,47,033,0.81038,0.84248,0.77828,2
2021,47,035,0.73196,0.78041,0.68350,2
2021,47,037,0.82979,0.84357,0.81601,1
2021,47,039,0.72090,0.76070,0.68111,2
2021,47,041,0.76204,0.79833,0.72576,2
2021,47,043,0.77496,0.80431,0.74562,2
2021,47,045,0.81038,0.84248,0.77828,2
2021,47,047,0.74390,0.77777,0.71003,2
2021,47,049,0.73196,0.78041,0.68350,2
2021,47,051,0.77474,0.81226,0.73721,2
2021,47,053,0.81038,0.84248,0.77828,2
2021,47,055,0.77795,0.81761,0.73830,2
2021,47,057,0.66394,0.71343,0.61445,2
2021,47,059,0.70424,0.74225,0.66624,2
2021,47,061,0.70026,0.74510,0.65542,2
2021,47,063,0.66394,0.71343,0.61445,2
2021,47,065,0.80939,0.83031,0.78848,1
2021,47,067,0.72929,0.77025,0.68833,2
2021,47,069,0.72090,0.76070,0.68111,2
2021,47,071,0.72090,0.76070,0.68111,2
2021,47,073,0.63749,0.68460,0.59038,2
2021,47,075,0.72090,0.76070,0.68111,2
2021,47,077,0.72090,0.76070,0.68111,2
2021,47,079,0.70551,0.74183,0.66918,2
2021,47,081,0.77496,0.80431,0.74562,2
2021,47,083,0.70551,0.74183,0.66918,2
2021,47,085,0.70551,0.74183,0.66918,2
2021,47,087,0.80539,0.84125,0.76952,2
2021,47,089,0.76601,0.80552,0.72649,2
2021,47,091,0.70424,0.74225,0.66624,2
2021,47,093,0.80729,0.82392,0.79066,1
2021,47,095,0.81038,0.84248,0.77828,2
2021,47,097,0.74390,0.77777,0.71003,2
2021,47,099,0.77795,0.81761,0.73830,2
2021,47,101,0.77795,0.81761,0.73830,2
2021,47,103,0.77474,0.81226,0.73721,2
2021,47,105,0.78453,0.82399,0.74506,2
2021,47,107,0.71756,0.75423,0.68089,2
2021,47,109,0.72090,0.76070,0.68111,2
2021,47,111,0.76204,0.79833,0.72576,2
2021,47,113,0.76348,0.80627,0.72070,1
2021,47,115,0.70026,0.74510,0.65542,2
2021,47,117,0.78536,0.82041,0.75031,2
2021,47,119,0.78536,0.82041,0.75031,2
2021,47,121,0.70026,0.74510,0.65542,2
2021,47,123,0.78453,0.82399,0.74506,2
2021,47,125,0.73819,0.77116,0.70522,1
2021,47,127,0.77474,0.81226,0.73721,2
2021,47,129,0.72929,0.77025,0.68833,2
2021,47,131,0.81038,0.84248,0.77828,2
2021,47,133,0.80539,0.84125,0.76952,2
2021,47,135,0.77795,0.81761,0.73830,2
2021,47,137,0.80539,0.84125,0.76952,2
2021,47,139,0.71756,0.75423,0.68089,2
2021,47,141,0.80539,0.84125,0.76952,2
2021,47,143,0.70026,0.74510,0.65542,2
2021,47,145,0.78453,0.82399,0.74506,2
2021,47,147,0.77496,0.80431,0.74562,2
2021,47,149,0.82269,0.84691,0.79846,1
2021,47,151,0.72929,0.77025,0.68833,2
2021,47,153,0.70026,0.74510,0.65542,2
2021,47,155,0.76601,0.80552,0.72649,2
2021,47,157,0.77694,0.79243,0.76144,1
2021,47,159,0.76204,0.79833,0.72576,2
2021,47,161,0.73819,0.77116,0.70522,2
2021,47,163,0.71218,0.74358,0.68079,1
2021,47,165,0.80270,0.83145,0.77395,1
2021,47,167,0.74390,0.77777,0.71003,2
2021,47,169,0.76204,0.79833,0.72576,2
2021,47,171,0.70424,0.74225,0.66624,2
2021,47,173,0.75067,0.79512,0.70623,2
2021,47,175,0.73196,0.78041,0.68350,2
2021,47,177,0.76204,0.79833,0.72576,2
2021,47,179,0.78341,0.82483,0.74199,1
2021,47,181,0.77795,0.81761,0.73830,2
2021,47,183,0.70551,0.74183,0.66918,2
2021,47,185,0.73196,0.78041,0.68350,2
2021,47,187,0.83419,0.85942,0.80897,1
2021,47,189,0.81811,0.85495,0.78126,1
2021,48,001,0.72108,0.76571,0.67646,2
2021,48,003,0.78188,0.82604,0.73772,2
2021,48,005,0.75241,0.79148,0.71335,2
2021,48,007,0.79649,0.83585,0.75713,2
2021,48,009,0.80205,0.83198,0.77212,2
2021,48,011,0.81316,0.84009,0.78624,2
2021,48,013,0.69628,0.74502,0.64755,2
2021,48,015,0.76444,0.80317,0.72570,2
2021,48,017,0.75943,0.79294,0.72592,2
2021,48,019,0.69628,0.74502,0.64755,2
2021,48,021,0.79768,0.83431,0.76105,2
2021,48,023,0.80205,0.83198,0.77212,2
2021,48,025,0.79649,0.83585,0.75713,2
2021,48,027,0.75532,0.77930,0.73135,1
2021,48,029,0.77036,0.78033,0.76038,1
2021,48,031,0.80222,0.84014,0.76431,2
2021,48,033,0.74818,0.79177,0.70460,2
2021,48,035,0.71209,0.74385,0.68034,2
2021,48,037,0.77285,0.81182,0.73388,1
2021,48,039,0.80953,0.83466,0.78440,1
2021,48,041,0.76815,0.79994,0.73636,1
2021,48,043,0.78188,0.82604,0.73772,2
2021,48,045,0.81316,0.84009,0.78624,2
2021,48,047,0.70568,0.76108,0.65029,2
2021,48,049,0.76318,0.79148,0.73488,2
2021,48,051,0.80679,0.84146,0.77211,2
2021,48,053,0.77825,0.80688,0.74962,2
2021,48,055,0.79768,0.83431,0.76105,2
2021,48,057,0.78824,0.83205,0.74442,2
2021,48,059,0.76318,0.79148,0.73488,2
2021,48,061,0.74067,0.76405,0.71728,1
2021,48,063,0.77006,0.80839,0.73173,2
2021,48,065,0.81316,0.84009,0.78624,2
2021,48,067,0.77285,0.81182,0.73388,2
2021,48,069,0.81316,0.84009,0.78624,2
2021,48,071,0.75587,0.80194,0.70980,2
2021,48,073,0.69714,0.73931,0.65496,2
2021,48,075,0.81316,0.84009,0.78624,2
2021,48,077,0.80205,0.83198,0.77212,2
2021,48,079,0.75943,0.79294,0.72592,2
2021,48,081,0.74818,0.79177,0.70460,2
2021,48,083,0.76318,0.79148,0.73488,2
2021,48,085,0.80441,0.81633,0.79248,1
2021,48,087,0.81316,0.84009,0.78624,2
2021,48,089,0.76444,0.80317,0.72570,2
2021,48,091,0.82359,0.86113,0.78605,1
2021,48,093,0.76318,0.79148,0.73488,2
2021,48,095,0.74818,0.79177,0.70460,2
2021,48,097,0.80464,0.83015,0.77913,2
2021,48,099,0.77825,0.80688,0.74962,2
2021,48,101,0.80205,0.83198,0.77212,2
2021,48,103,0.78188,0.82604,0.73772,2
2021,48,105,0.74818,0.79177,0.70460,2
2021,48,107,0.75943,0.79294,0.72592,2
2021,48,109,0.78188,0.82604,0.73772,2
2021,48,111,0.81316,0.84009,0.78624,2
2021,48,113,0.79682,0.80521,0.78843,1
2021,48,115,0.74818,0.79177,0.70460,2
2021,48,117,0.81316,0.84009,0.78624,2
2021,48,119,0.73489,0.76773,0.70205,2
2021,48,121,0.83889,0.85121,0.82657,1
2021,48,123,0.79425,0.82599,0.76250,2
2021,48,125,0.75943,0.79294,0.72592,2
2021,48,127,0.74445,0.79123,0.69768,2
2021,48,129,0.81316,0.84009,0.78624,2
2021,48,131,0.68469,0.74001,0.62937,2
2021,48,133,0.76318,0.79148,0.73488,2
2021,48,135,0.74012,0.78457,0.69567,1
2021,48,137,0.74445,0.79123,0.69768,2
2021,48,139,0.82560,0.85403,0.79716,1
2021,48,141,0.74492,0.76169,0.72814,1
2021,48,143,0.75281,0.79128,0.71434,2
2021,48,145,0.71209,0.74385,0.68034,2
2021,48,147,0.80464,0.83015,0.77913,2
2021,48,149,0.79768,0.83431,0.76105,2
2021,48,151,0.76318,0.79148,0.73488,2
2021,48,153,0.75943,0.79294,0.72592,2
2021,48,155,0.80205,0.83198,0.77212,2
2021,48,157,0.76696,0.78663,0.74728,1
2021,48,159,0.73489,0.76773,0.70205,2
2021,48,161,0.71209,0.74385,0.68034,2
2021,48,163,0.69628,0.74502,0.64755,2
2021,48,165,0.78188,0.82604,0.73772,2
2021,48,167,0.79448,0.82009,0.76886,1
2021,48,169,0.75943,0.79294,0.72592,2
2021,48,171,0.80222,0.84014,0.76431,2
2021,48,173,0.74818,0.79177,0.70460,2
2021,48,175,0.79425,0.82599,0.76250,2
2021,48,177,0.79425,0.82599,0.76250,2
2021,48,179,0.81316,0.84009,0.78624,2
2021,48,181,0.80464,0.83015,0.77913,2
2021,48,183,0.80219,0.84157,0.76280,1
2021,48,185,0.80679,0.84146,0.77211,2
2021,48,187,0.81164,0.84483,0.77844,1
2021,48,189,0.75943,0.79294,0.72592,2
2021,48,191,0.81316,0.84009,0.78624,2
2021,48,193,0.77825,0.80688,0.74962,2
2021,48,195,0.81316,0.84009,0.78624,2
2021,48,197,0.80205,0.83198,0.77212,2
2021,48,199,0.72739,0.76654,0.68824,2
2021,48,201,0.76963,0.77687,0.76240,1
2021,48,203,0.69456,0.74063,0.64850,2
2021,48,205,0.81316,0.84009,0.78624,2
2021,48,207,0.76318,0.79148,0.73488,2
2021,48,209,0.79554,0.82825,0.76283,1
2021,48,211,0.81316,0.84009,0.78624,2
2021,48,213,0.72108,0.76571,0.67646,2
2021,48,215,0.68189,0.70136,0.66241,1
2021,48,217,0.71209,0.74385,0.68034,2
2021,48,219,0.75943,0.79294,0.72592,2
2021,48,221,0.75281,0.79128,0.71434,2
2021,48,223,0.73489,0.76773,0.70205,2
2021,48,225,0.65211,0.69602,0.60820,2
2021,48,227,0.74818,0.79177,0.70460,2
2021,48,229,0.78188,0.82604,0.73772,2
2021,48,231,0.80496,0.83328,0.77664,2
2021,48,233,0.81316,0.84009,0.78624,2
2021,48,235,0.74818,0.79177,0.70460,2
2021,48,237,0.80205,0.83198,0.77212,2
2021,48,239,0.79425,0.82599,0.76250,2
2021,48,241,0.68955,0.73601,0.64309,2
2021,48,243,0.78188,0.82604,0.73772,2
2021,48,245,0.74449,0.77447,0.71451,1
2021,48,247,0.68469,0.74001,0.62937,2
2021,48,249,0.70568,0.76108,0.65029,2
2021,48,251,0.78435,0.81707,0.75163,1
2021,48,253,0.76318,0.79148,0.73488,2
2021,48,255,0.79425,0.82599,0.76250,2
2021,48,257,0.80068,0.83613,0.76524,1
2021,48,259,0.80222,0.84014,0.76431,2
2021,48,261,0.70569,0.76108,0.65029,2
2021,48,263,0.76318,0.79148,0.73488,2
2021,48,265,0.80222,0.84014,0.76431,2
2021,48,267,0.74818,0.79177,0.70460,2
2021,48,269,0.75943,0.79294,0.72592,2
2021,48,271,0.74445,0.79123,0.69768,2
2021,48,273,0.70568,0.76108,0.65029,2
2021,48,275,0.76318,0.79148,0.73488,2
2021,48,277,0.73489,0.76773,0.70205,2
2021,48,279,0.75943,0.79294,0.72592,2
2021,48,281,0.77825,0.80688,0.74962,2
2021,48,283,0.74445,0.79123,0.69768,2
2021,48,285,0.79425,0.82599,0.76250,2
2021,48,287,0.79768,0.83431,0.76105,2
2021,48,289,0.80679,0.84146,0.77211,2
2021,48,291,0.75587,0.80194,0.70980,2
2021,48,293,0.71209,0.74385,0.68034,2
2021,48,295,0.81316,0.84009,0.78624,2
2021,48,297,0.68469,0.74001,0.62937,2
2021,48,299,0.77825,0.80688,0.74962,2
2021,48,301,0.78188,0.82604,0.73772,2
2021,48,303,0.80730,0.83179,0.78282,1
2021,48,305,0.75943,0.79294,0.72592,2
2021,48,307,0.74818,0.79177,0.70460,2
2021,48,309,0.81681,0.84247,0.79115,1
2021,48,311,0.68469,0.74001,0.62937,2
2021,48,313,0.80679,0.84146,0.77211,2
2021,48,315,0.69456,0.74063,0.64850,2
2021,48,317,0.74818,0.79177,0.70460,2
2021,48,319,0.74818,0.79177,0.70460,2
2021,48,321,0.76444,0.80317,0.72570,2
2021,48,323,0.74445,0.79123,0.69768,2
2021,48,325,0.69628,0.74502,0.64755,2
2021,48,327,0.74818,0.79177,0.70460,2
2021,48,329,0.84721,0.88256,0.81186,1
2021,48,331,0.80679,0.84146,0.77211,2
2021,48,333,0.77825,0.80688,0.74962,2
2021,48,335,0.76318,0.79148,0.73488,2
2021,48,337,0.80205,0.83198,0.77212,2
2021,48,339,0.77421,0.79646,0.75196,1
2021,48,341,0.81316,0.84009,0.78624,2
2021,48,343,0.73489,0.76773,0.70205,2
2021,48,345,0.75943,0.79294,0.72592,2
2021,48,347,0.75241,0.79148,0.71335,2
2021,48,349,0.71209,0.74385,0.68034,2
2021,48,351,0.68955,0.73601,0.64309,2
2021,48,353,0.76318,0.79148,0.73488,2
2021,48,355,0.75784,0.78325,0.73243,1
2021,48,357,0.81316,0.84009,0.78624,2
2021,48,359,0.81316,0.84009,0.78624,2
2021,48,361,0.72739,0.76654,0.68824,2
2021,48,363,0.75281,0.79128,0.71434,2
2021,48,365,0.69714,0.73931,0.65496,2
2021,48,367,0.79480,0.82725,0.76235,1
2021,48,369,0.81316,0.84009,0.78624,2
2021,48,371,0.78188,0.82604,0.73772,2
2021,48,373,0.65211,0.69602,0.60820,2
2021,48,375,0.75832,0.80125,0.71538,1
2021,48,377,0.78188,0.82604,0.73772,2
2021,48,379,0.77006,0.80839,0.73173,2
2021,48,381,0.81435,0.84958,0.77912,1
2021,48,383,0.74818,0.79177,0.70460,2
2021,48,385,0.74445,0.79123,0.69768,2
2021,48,387,0.73489,0.76773,0.70205,2
2021,48,389,0.78188,0.82604,0.73772,2
2021,48,391,0.79649,0.83585,0.75713,2
2021,48,393,0.81316,0.84009,0.78624,2
2021,48,395,0.80679,0.84146,0.77211,2
2021,48,397,0.80496,0.83328,0.77664,2
2021,48,399,0.76318,0.79148,0.73488,2
2021,48,401,0.69714,0.73931,0.65496,2
2021,48,403,0.68955,0.73601,0.64309,2
2021,48,405,0.68955,0.73601,0.64309,2
2021,48,407,0.65211,0.69602,0.60820,2
2021,48,409,0.79649,0.83585,0.75713,2
2021,48,411,0.77825,0.80688,0.74962,2
2021,48,413,0.74818,0.79177,0.70460,2
2021,48,415,0.76318,0.79148,0.73488,2
2021,48,417,0.76318,0.79148,0.73488,2
2021,48,419,0.68955,0.73601,0.64309,2
2021,48,421,0.81316,0.84009,0.78624,2
2021,48,423,0.76820,0.80015,0.73624,1
2021,48,425,0.75281,0.79128,0.71434,2
2021,48,427,0.68469,0.74001,0.62937,2
2021,48,429,0.76318,0.79148,0.73488,2
2021,48,431,0.74818,0.79177,0.70460,2
2021,48,433,0.76318,0.79148,0.73488,2
2021,48,435,0.74818,0.79177,0.70460,2
2021,48,437,0.81316,0.84009,0.78624,2
2021,48,439,0.80301,0.81227,0.79375,1
2021,48,441,0.81959,0.85179,0.78740,1
2021,48,443,0.78188,0.82604,0.73772,2
2021,48,445,0.75943,0.79294,0.72592,2
2021,48,447,0.76318,0.79148,0.73488,2
2021,48,449,0.73489,0.76773,0.70205,2
2021,48,451,0.80729,0.84633,0.76824,1
2021,48,453,0.84451,0.85501,0.83401,1
2021,48,455,0.65211,0.69602,0.60820,2
2021,48,457,0.68955,0.73601,0.64309,2
2021,48,459,0.69456,0.74063,0.64850,2
2021,48,461,0.74818,0.79177,0.70460,2
2021,48,463,0.74445,0.79123,0.69768,2
2021,48,465,0.74445,0.79123,0.69768,2
2021,48,467,0.77006,0.80839,0.73173,2
2021,48,469,0.78824,0.83205,0.74442,1
2021,48,471,0.65211,0.69602,0.60820,2
2021,48,473,0.76444,0.80317,0.72570,2
2021,48,475,0.78188,0.82604,0.73772,2
2021,48,477,0.80679,0.84146,0.77211,2
2021,48,479,0.69459,0.72566,0.66352,1
2021,48,481,0.76444,0.80317,0.72570,2
2021,48,483,0.81316,0.84009,0.78624,2
2021,48,485,0.82477,0.85720,0.79235,1
2021,48,487,0.80205,0.83198,0.77212,2
2021,48,489,0.70568,0.76108,0.65029,2
2021,48,491,0.84446,0.85955,0.82937,1
2021,48,493,0.79425,0.82599,0.76250,2
2021,48,495,0.78188,0.82604,0.73772,2
2021,48,497,0.80205,0.83198,0.77212,2
2021,48,499,0.77006,0.80839,0.73173,2
2021,48,501,0.75943,0.79294,0.72592,2
2021,48,503,0.80205,0.83198,0.77212,2
2021,48,505,0.68469,0.74001,0.62937,2
2021,48,507,0.74445,0.79123,0.69768,2
2021,49,001,0.79241,0.82265,0.76216,2
2021,49,003,0.79445,0.82899,0.75992,2
2021,49,005,0.81182,0.83786,0.78577,2
2021,49,007,0.73529,0.77328,0.69729,2
2021,49,009,0.73529,0.77328,0.69729,2
2021,49,011,0.81473,0.83687,0.79259,1
2021,49,013,0.73529,0.77328,0.69729,2
2021,49,015,0.73529,0.77328,0.69729,2
2021,49,017,0.79241,0.82265,0.76216,2
2021,49,019,0.73529,0.77328,0.69729,2
2021,49,021,0.79241,0.82265,0.76216,2
2021,49,023,0.79241,0.82265,0.76216,2
2021,49,025,0.79241,0.82265,0.76216,2
2021,49,027,0.79241,0.82265,0.76216,2
2021,49,029,0.81182,0.83786,0.78577,2
2021,49,031,0.79241,0.82265,0.76216,2
2021,49,033,0.81182,0.83786,0.78577,2
2021,49,035,0.83346,0.84472,0.82220,1
2021,49,037,0.73529,0.77328,0.69729,2
2021,49,039,0.79241,0.82265,0.76216,2
2021,49,041,0.79241,0.82265,0.76216,2
2021,49,043,0.81182,0.83786,0.78577,2
2021,49,045,0.79445,0.82899,0.75992,2
2021,49,047,0.73529,0.77328,0.69729,2
2021,49,049,0.79154,0.80679,0.77628,1
2021,49,051,0.73529,0.77328,0.69729,2
2021,49,053,0.77614,0.81862,0.73367,1
2021,49,055,0.79241,0.82265,0.76216,2
2021,49,057,0.81477,0.84007,0.78948,1
2021,50,001,0.79715,0.83254,0.76176,2
2021,50,003,0.79715,0.83254,0.76176,2
2021,50,005,0.86062,0.88949,0.83176,2
2021,50,007,0.85237,0.88087,0.82387,2
2021,50,009,0.86062,0.88949,0.83176,2
2021,50,011,0.85237,0.88087,0.82387,2
2021,50,013,0.85237,0.88087,0.82387,2
2021,50,015,0.86062,0.88949,0.83176,2
2021,50,017,0.82294,0.85928,0.78661,2
2021,50,019,0.86062,0.88949,0.83176,2
2021,50,021,0.79715,0.83254,0.76176,2
2021,50,023,0.86062,0.88949,0.83176,2
2021,50,025,0.82294,0.85928,0.78661,2
2021,50,027,0.82294,0.85928,0.78661,2
2021,51,001,0.76611,0.80095,0.73126,2
2021,51,003,0.81252,0.84023,0.78480,2
2021,51,005,0.81149,0.84297,0.78001,2
2021,51,007,0.75335,0.78871,0.71799,2
2021,51,009,0.80403,0.84269,0.76538,2
2021,51,011,0.80403,0.84269,0.76538,2
2021,51,013,0.86128,0.88120,0.84137,1
2021,51,015,0.78230,0.82010,0.74451,2
2021,51,017,0.78230,0.82010,0.74451,2
2021,51,019,0.80403,0.84269,0.76538,2
2021,51,021,0.70642,0.74164,0.67119,2
2021,51,023,0.81149,0.84297,0.78001,2
2021,51,025,0.75335,0.78871,0.71799,2
2021,51,027,0.61940,0.65774,0.58106,2
2021,51,029,0.75335,0.78871,0.71799,2
2021,51,031,0.80822,0.84730,0.76915,2
2021,51,033,0.83156,0.85781,0.80531,2
2021,51,035,0.70642,0.74164,0.67119,2
2021,51,036,0.85310,0.87907,0.82714,2
2021,51,037,0.75335,0.78871,0.71799,2
2021,51,041,0.83736,0.85884,0.81588,1
2021,51,043,0.82490,0.86033,0.78947,2
2021,51,045,0.81149,0.84297,0.78001,2
2021,51,047,0.86113,0.89024,0.83201,2
2021,51,049,0.75335,0.78871,0.71799,2
2021,51,051,0.61940,0.65774,0.58106,2
2021,51,053,0.71943,0.75842,0.68044,2
2021,51,057,0.76611,0.80095,0.73126,2
2021,51,059,0.84713,0.85697,0.83729,1
2021,51,061,0.86113,0.89024,0.83201,2
2021,51,063,0.80570,0.84035,0.77105,2
2021,51,065,0.81205,0.85219,0.77192,2
2021,51,067,0.81149,0.84297,0.78001,2
2021,51,069,0.82490,0.86033,0.78947,2
2021,51,071,0.80570,0.84035,0.77105,2
2021,51,073,0.76611,0.80095,0.73126,2
2021,51,075,0.85310,0.87907,0.82714,2
2021,51,077,0.70642,0.74164,0.67119,2
2021,51,079,0.81281,0.85113,0.77448,2
2021,51,081,0.71943,0.75842,0.68044,2
2021,51,083,0.75335,0.78871,0.71799,2
2021,51,085,0.85310,0.87907,0.82714,2
2021,51,087,0.82207,0.84396,0.80017,1
2021,51,089,0.71453,0.75126,0.67781,2
2021,51,091,0.78230,0.82010,0.74451,2
2021,51,093,0.82175,0.85149,0.79200,2
2021,51,095,0.81171,0.84503,0.77840,2
2021,51,097,0.76611,0.80095,0.73126,2
2021,51,099,0.83156,0.85781,0.80531,2
2021,51,101,0.85310,0.87907,0.82714,2
2021,51,103,0.76611,0.80095,0.73126,2
2021,51,105,0.61940,0.65774,0.58106,2
2021,51,107,0.85543,0.87227,0.83858,1
2021,51,109,0.81205,0.85219,0.77192,2
2021,51,111,0.75335,0.78871,0.71799,2
2021,51,113,0.86113,0.89024,0.83201,2
2021,51,115,0.76611,0.80095,0.73126,2
2021,51,117,0.75335,0.78871,0.71799,2
2021,51,119,0.76611,0.80095,0.73126,2
2021,51,121,0.80570,0.84035,0.77105,2
2021,51,125,0.81205,0.85219,0.77192,2
2021,51,127,0.85310,0.87907,0.82714,2
2021,51,131,0.76611,0.80095,0.73126,2
2021,51,133,0.76611,0.80095,0.73126,2
2021,51,135,0.75335,0.78871,0.71799,2
2021,51,137,0.86113,0.89024,0.83201,2
2021,51,139,0.76824,0.81033,0.72615,2
2021,51,141,0.71453,0.75126,0.67781,2
2021,51,143,0.71453,0.75126,0.67781,2
2021,51,145,0.85310,0.87907,0.82714,2
2021,51,147,0.75335,0.78871,0.71799,2
2021,51,149,0.71943,0.75842,0.68044,2
2021,51,153,0.82196,0.83900,0.80491,1
2021,51,155,0.80570,0.84035,0.77105,2
2021,51,157,0.86113,0.89024,0.83201,2
2021,51,159,0.76611,0.80095,0.73126,2
2021,51,161,0.80929,0.83347,0.78511,2
2021,51,163,0.78230,0.82010,0.74451,2
2021,51,165,0.84347,0.87473,0.81221,2
2021,51,167,0.61940,0.65774,0.58106,2
2021,51,169,0.61940,0.65774,0.58106,2
2021,51,171,0.76824,0.81033,0.72615,2
2021,51,173,0.70642,0.74164,0.67119,2
2021,51,175,0.82175,0.85149,0.79200,2
