state,county,subgroup_type,subgroup,average_to_living_wage_ratio,wage_ratio_quality
37,177,Year,2018,.57477456,1
37,179,Year,2014,.68254799,1
37,179,Year,2018,.72215468,1
37,181,Year,2014,.59799123,1
37,181,Year,2018,.62419784,1
37,183,Year,2014,.86535567,1
37,183,Year,2018,.96033287,1
37,185,Year,2014,.59507889,1
37,185,Year,2018,.57111359,1
37,187,Year,2014,.70669675,1
37,187,Year,2018,.73254508,1
37,189,Year,2014,.58225155,1
37,189,Year,2018,.60011834,1
37,191,Year,2014,.62410808,1
37,191,Year,2018,.64689648,1
37,193,Year,2014,.61158192,1
37,193,Year,2018,.63884181,1
37,195,Year,2014,.75982952,1
37,195,Year,2018,.77516758,1
37,197,Year,2014,.57679272,1
37,197,Year,2018,.63157451,1
37,199,Year,2014,.53256691,1
37,199,Year,2018,.6429556,1
38,001,Year,2014,.71397781,1
38,001,Year,2018,.77982837,1
38,003,Year,2014,.69068897,1
38,003,Year,2018,.70785338,1
38,005,Year,2014,.7219888,1
38,005,Year,2018,.70996481,1
38,007,Year,2014,.81127262,1
38,007,Year,2018,.76763004,1
38,009,Year,2014,.82607138,1
38,009,Year,2018,.79011512,1
38,011,Year,2014,.84353179,1
38,011,Year,2018,.76452219,1
38,013,Year,2014,1.0092061,1
38,013,Year,2018,.92927855,1
38,015,Year,2014,.88127822,1
38,015,Year,2018,.90352225,1
38,017,Year,2014,.85233289,1
38,017,Year,2018,.88721865,1
38,019,Year,2014,.77005458,1
38,019,Year,2018,.78643709,1
38,021,Year,2014,.65689963,1
38,021,Year,2018,.66936845,1
38,023,Year,2014,1.0384221,1
38,023,Year,2018,.9629842,1
38,025,Year,2014,1.2447917,1
38,025,Year,2018,1.1711041,1
38,027,Year,2014,.59681737,1
38,027,Year,2018,.59761667,1
38,029,Year,2014,.63486946,1
38,029,Year,2018,.66087151,1
38,031,Year,2014,.78908068,1
38,031,Year,2018,.80626327,1
38,033,Year,2014,.7347396,1
38,033,Year,2018,.61367828,1
38,035,Year,2014,.75595373,1
38,035,Year,2018,.80521047,1
38,037,Year,2014,.6338681,1
38,037,Year,2018,.63254845,1
38,039,Year,2014,.65189278,1
38,039,Year,2018,.67786539,1
38,041,Year,2014,.72899836,1
38,041,Year,2018,.80248684,1
38,043,Year,2014,.692949,1
38,043,Year,2018,.65898329,1
38,045,Year,2014,.71401066,1
38,045,Year,2018,.69477004,1
38,047,Year,2014,.57278442,1
38,047,Year,2018,.55135566,1
38,049,Year,2014,.77406007,1
38,049,Year,2018,.81003964,1
38,051,Year,2014,.59581596,1
38,051,Year,2018,.64954227,1
38,053,Year,2014,1.3878332,1
38,053,Year,2018,1.2770171,1
38,055,Year,2014,.96432066,1
38,055,Year,2018,1.0488975,1
38,057,Year,2014,1.1810564,1
38,057,Year,2018,1.2463573,1
38,059,Year,2014,.81000543,1
38,059,Year,2018,.79909503,1
38,061,Year,2014,1.3066117,1
38,061,Year,2018,1.1539408,1
38,063,Year,2014,.61684477,1
38,063,Year,2018,.63066024,1
38,065,Year,2014,1.3378006,1
38,065,Year,2018,1.3194482,1
38,067,Year,2014,.80910808,1
38,067,Year,2018,.83647454,1
38,069,Year,2014,.69162548,1
38,069,Year,2018,.75673568,1
38,071,Year,2014,.71297646,1
38,071,Year,2018,.72318226,1
38,073,Year,2014,.64729577,1
38,073,Year,2018,.66609436,1
38,075,Year,2014,.96873832,1
38,075,Year,2018,.72050971,1
38,077,Year,2014,.74001348,1
38,077,Year,2018,.75905812,1
38,079,Year,2014,.67993116,1
38,079,Year,2018,.72507048,1
38,081,Year,2014,.78807926,1
38,081,Year,2018,.81287199,1
38,083,Year,2014,.47527134,1
38,083,Year,2018,.47288215,1
38,085,Year,2014,.75102854,1
38,085,Year,2018,.78926939,1
38,087,Year,2014,1.3664051,1
38,087,Year,2018,1.1064523,3
38,089,Year,2014,1.2153307,1
38,089,Year,2018,1.049826,1
38,091,Year,2014,.82112455,1
38,091,Year,2018,.90539396,1
38,093,Year,2014,.74426746,1
38,093,Year,2018,.78080666,1
38,095,Year,2014,.63286674,1
38,095,Year,2018,.71562946,1
38,097,Year,2014,.74702305,1
38,097,Year,2018,.79776633,1
38,099,Year,2014,.692949,1
38,099,Year,2018,.73262328,1
38,101,Year,2014,.84336883,1
38,101,Year,2018,.82884282,1
38,103,Year,2014,.60582972,1
38,103,Year,2018,.64859819,1
38,105,Year,2014,1.498473,1
38,105,Year,2018,1.3542411,1
39,001,Year,2014,.66322327,1
39,001,Year,2018,.6891368,1
39,003,Year,2014,.77489465,1
39,003,Year,2018,.81592143,1
39,005,Year,2014,.67666316,1
39,005,Year,2018,.69885659,1
39,007,Year,2014,.66400635,1
39,007,Year,2018,.67094839,1
39,009,Year,2014,.72909397,1
39,009,Year,2018,.73432714,1
39,011,Year,2014,.7478689,1
39,011,Year,2018,.81212986,1
39,013,Year,2014,.73438895,1
39,013,Year,2018,.74564946,1
39,015,Year,2014,.64859658,1
39,015,Year,2018,.6402685,1
39,017,Year,2014,.80525607,1
39,017,Year,2018,.84694099,1
39,019,Year,2014,.68368953,1
39,019,Year,2018,.65009815,1
39,021,Year,2014,.74687308,1
39,021,Year,2018,.75579715,1
39,023,Year,2014,.67006874,1
39,023,Year,2018,.72055781,1
39,025,Year,2014,.75112915,1
39,025,Year,2018,.76099348,1
39,027,Year,2014,.75575656,1
39,027,Year,2018,.85186172,1
39,029,Year,2014,.65923995,1
39,029,Year,2018,.68538129,1
39,031,Year,2014,.7279523,1
39,031,Year,2018,.70228112,1
39,033,Year,2014,.66621077,1
39,033,Year,2018,.70415884,1
39,035,Year,2014,.96678334,1
39,035,Year,2018,.99657702,1
39,037,Year,2014,.68114823,1
39,037,Year,2018,.71918088,1
39,039,Year,2014,.80086708,1
39,039,Year,2018,.7700538,1
39,041,Year,2014,.91421777,1
39,041,Year,2018,.93676877,1
39,043,Year,2014,.66169047,1
39,043,Year,2018,.68577057,1
39,045,Year,2014,.62192953,1
39,045,Year,2018,.65151215,1
39,047,Year,2014,.60824382,1
39,047,Year,2018,.63934058,1
39,049,Year,2014,.91421777,1
39,049,Year,2018,.95437723,1
39,051,Year,2014,.697586,1
39,051,Year,2018,.74872679,1
39,053,Year,2014,.68911487,1
39,053,Year,2018,.70321995,1
39,055,Year,2014,.72868776,1
39,055,Year,2018,.75490034,1
39,057,Year,2014,.9429518,1
39,057,Year,2018,.97050989,1
39,059,Year,2014,.7249648,1
39,059,Year,2018,.75204164,1
39,061,Year,2014,1.0293603,1
39,061,Year,2018,1.0403229,1
39,063,Year,2014,.85573822,1
39,063,Year,2018,.90487194,1
39,065,Year,2014,.66023576,1
39,065,Year,2018,.65439826,1
39,067,Year,2014,.77475631,1
39,067,Year,2018,.86940145,1
39,069,Year,2014,.71600229,1
39,069,Year,2018,.75673604,1
39,071,Year,2014,.61243594,1
39,071,Year,2018,.63562071,1
39,073,Year,2014,.59749848,1
39,073,Year,2018,.59243232,1
39,075,Year,2014,.64728999,1
39,075,Year,2018,.72199756,1
39,077,Year,2014,.72695643,1
39,077,Year,2018,.75955266,1
39,079,Year,2014,.66222745,1
39,079,Year,2018,.63374299,1
39,081,Year,2014,.71112525,1
39,081,Year,2018,.74432707,1
39,083,Year,2014,.77006781,1
39,083,Year,2018,.77368134,1
39,085,Year,2014,.77957112,1
39,085,Year,2018,.79201174,1
39,087,Year,2014,.61468512,1
39,087,Year,2018,.62589329,1
39,089,Year,2014,.69196665,1
39,089,Year,2018,.71666336,1
39,091,Year,2014,.78929323,1
39,091,Year,2018,.81912363,1
39,093,Year,2014,.76036984,1
39,093,Year,2018,.75490034,1
39,095,Year,2014,.83946788,1
39,095,Year,2018,.86577338,1
39,097,Year,2014,.72184914,1
39,097,Year,2018,.73779345,1
39,099,Year,2014,.68860692,1
39,099,Year,2018,.71114522,1
39,101,Year,2014,.7123521,1
39,101,Year,2018,.73250014,1
39,103,Year,2014,.72388744,1
39,103,Year,2018,.75218487,1
39,105,Year,2014,.56264436,1
39,105,Year,2018,.56708258,1
39,107,Year,2014,.70006901,1
39,107,Year,2018,.72575307,1
39,109,Year,2014,.71182662,1
39,109,Year,2018,.75718087,1
39,111,Year,2014,.66820246,1
39,111,Year,2018,.64688724,1
39,113,Year,2014,.81670696,1
39,113,Year,2018,.83866704,1
39,115,Year,2014,.61542338,1
39,115,Year,2018,.68068689,1
39,117,Year,2014,.61259127,1
39,117,Year,2018,.60837144,1
39,119,Year,2014,.69182223,1
39,119,Year,2018,.7272284,1
39,121,Year,2014,.70375025,1
39,121,Year,2018,.70567393,1
39,123,Year,2014,.74481219,1
39,123,Year,2018,.77113354,1
39,125,Year,2014,.63932335,1
39,125,Year,2018,.67223698,1
39,127,Year,2014,.64579439,1
39,127,Year,2018,.72150958,1
39,129,Year,2014,.71718001,1
39,129,Year,2018,.76596695,1
39,131,Year,2014,.89525187,1
39,131,Year,2018,.89287341,1
39,133,Year,2014,.75823331,1
39,133,Year,2018,.78316903,1
39,135,Year,2014,.66970772,1
39,135,Year,2018,.70822465,1
39,137,Year,2014,.6711899,1
39,137,Year,2018,.69664782,1
39,139,Year,2014,.67816073,1
39,139,Year,2018,.71354765,1
39,141,Year,2014,.78835487,1
39,141,Year,2018,.79430413,1
39,143,Year,2014,.72197729,1
39,143,Year,2018,.74265289,1
39,145,Year,2014,.66222745,1
39,145,Year,2018,.69289231,1
39,147,Year,2014,.65226912,1
39,147,Year,2018,.67129809,1
39,149,Year,2014,.88205963,1
39,149,Year,2018,.90730023,1
39,151,Year,2014,.73238534,1
39,151,Year,2018,.74375635,1
39,153,Year,2014,.84902811,1
39,153,Year,2018,.86694992,1
39,155,Year,2014,.74035192,1
39,155,Year,2018,.74116719,1
39,157,Year,2014,.67026281,1
39,157,Year,2018,.69669586,1
39,159,Year,2014,.99289489,1
39,159,Year,2018,.99633324,1
39,161,Year,2014,.67517322,1
39,161,Year,2018,.70603663,1
39,163,Year,2014,.61144006,1
39,163,Year,2018,.63468182,1
39,165,Year,2014,.80240726,1
39,165,Year,2018,.89886761,1
39,167,Year,2014,.80961043,1
39,167,Year,2018,.83466297,1
39,169,Year,2014,.76122606,1
39,169,Year,2018,.81319761,1
39,171,Year,2014,.69807738,1
39,171,Year,2018,.72856969,1
39,173,Year,2014,.80301213,1
39,173,Year,2018,.83233154,1
39,175,Year,2014,.71401066,1
39,175,Year,2018,.79616892,1
40,001,Year,2014,.56941503,1
40,001,Year,2018,.56482011,1
40,003,Year,2014,.79813808,1
40,003,Year,2018,.76151466,1
40,005,Year,2014,.56367302,1
40,005,Year,2018,.571136,1
40,007,Year,2014,.72444904,1
40,007,Year,2018,.80482352,1
40,009,Year,2014,.83465326,1
40,009,Year,2018,.84001845,1
40,011,Year,2014,.68521208,1
40,011,Year,2018,.73986018,1
40,013,Year,2014,.62550461,1
40,013,Year,2018,.66356057,1
40,015,Year,2014,.66607207,1
40,015,Year,2018,.71640122,1
40,017,Year,2014,.71660334,1
40,017,Year,2018,.77375019,1
40,019,Year,2014,.732476,1
40,019,Year,2018,.74888128,1
40,021,Year,2014,.60195303,1
40,021,Year,2018,.61444485,1
40,023,Year,2014,.54357606,1
40,023,Year,2018,.55669969,1
40,025,Year,2014,.51678002,1
40,025,Year,2018,.57925642,1
40,027,Year,2014,.66318047,1
40,027,Year,2018,.67301506,1
40,029,Year,2014,.59334004,1
40,029,Year,2018,.58376771,1
40,031,Year,2014,.66165334,1
40,031,Year,2018,.67743576,1
40,033,Year,2014,.56558704,1
40,033,Year,2018,.60903126,1
40,035,Year,2014,.60673803,1
40,035,Year,2018,.61264032,1
40,037,Year,2014,.70234525,1
40,037,Year,2018,.7230075,1
40,039,Year,2014,.75028807,1
40,039,Year,2018,.75610101,1
40,041,Year,2014,.52922106,1
40,041,Year,2018,.56482011,1
40,043,Year,2014,.78239632,1
40,043,Year,2018,.85383713,1
40,045,Year,2014,.74507093,1
40,045,Year,2018,.68547916,1
40,047,Year,2014,.81038022,1
40,047,Year,2018,.72672069,1
40,049,Year,2014,.80962205,1
40,049,Year,2018,.7967031,1
40,051,Year,2014,.67659903,1
40,051,Year,2018,.68211502,1
40,053,Year,2014,.85555804,1
40,053,Year,2018,.87880957,1
40,055,Year,2014,.54929709,1
40,055,Year,2018,.54258549,1
40,057,Year,2014,.57611406,1
40,057,Year,2018,.58015865,1
40,059,Year,2014,.63736206,1
40,059,Year,2018,.63790387,1
40,061,Year,2014,.50721002,1
40,061,Year,2018,.53504521,1
40,063,Year,2014,.58472705,1
40,063,Year,2018,.54587245,1
40,065,Year,2014,.64119005,1
40,065,Year,2018,.67309231,1
40,067,Year,2014,.62205005,1
40,067,Year,2018,.53865433,1
40,069,Year,2014,.61535102,1
40,069,Year,2018,.48542047,1
40,071,Year,2014,.72349203,1
40,071,Year,2018,.73895794,1
40,073,Year,2014,.84885907,1
40,073,Year,2018,.87790728,1
40,075,Year,2014,.60578102,1
40,075,Year,2018,.56211329,1
40,077,Year,2014,.74167508,1
40,077,Year,2018,.70376945,1
40,079,Year,2014,.64980304,1
40,079,Year,2018,.63429475,1
40,081,Year,2014,.62396407,1
40,081,Year,2018,.6541447,1
40,083,Year,2014,.57751966,1
40,083,Year,2018,.58964801,1
40,085,Year,2014,.5902018,1
40,085,Year,2018,.59504002,1
40,087,Year,2014,.61896843,1
40,087,Year,2018,.63827878,1
40,089,Year,2014,.59046906,1
40,089,Year,2018,.63609934,1
40,091,Year,2014,.51773703,1
40,091,Year,2018,.51790214,1
40,093,Year,2014,.78856808,1
40,093,Year,2018,.74166471,1
40,095,Year,2014,.60578102,1
40,095,Year,2018,.64331746,1
40,097,Year,2014,.72706228,1
40,097,Year,2018,.7585389,1
40,099,Year,2014,.61726505,1
40,099,Year,2018,.62256527,1
40,101,Year,2014,.69669604,1
40,101,Year,2018,.70376945,1
40,103,Year,2014,.75028807,1
40,103,Year,2018,.82196665,1
40,105,Year,2014,.52340114,1
40,105,Year,2018,.5900346,1
40,107,Year,2014,.55410302,1
40,107,Year,2018,.56301558,1
40,109,Year,2014,.8731876,1
40,109,Year,2018,.88143259,1
40,111,Year,2014,.61822206,1
40,111,Year,2018,.64782882,1
40,113,Year,2014,.62399966,1
40,113,Year,2018,.62741756,1
40,115,Year,2014,.55721593,1
40,115,Year,2018,.56114727,1
40,117,Year,2014,.70626605,1
40,117,Year,2018,.64061064,1
40,119,Year,2014,.72010648,1
40,119,Year,2018,.70011187,1
40,121,Year,2014,.72880477,1
40,121,Year,2018,.77980989,1
40,123,Year,2014,.67325073,1
40,123,Year,2018,.75827026,1
40,125,Year,2014,.60512096,1
40,125,Year,2018,.60645151,1
40,127,Year,2014,.53209203,1
40,127,Year,2018,.53865433,1
40,129,Year,2014,.73210508,1
40,129,Year,2018,.72632617,1
40,131,Year,2014,.777004,1
40,131,Year,2018,.76385045,1
40,133,Year,2014,.63831902,1
40,133,Year,2018,.65053558,1
40,135,Year,2014,.48137105,1
40,135,Year,2018,.49173635,1
40,137,Year,2014,.79526705,1
40,137,Year,2018,.73444659,1
40,139,Year,2014,.68584847,1
40,139,Year,2018,.70752513,1
40,141,Year,2014,.60578102,1
40,141,Year,2018,.6054222,1
40,143,Year,2014,.85442787,1
40,143,Year,2018,.84727442,1
40,145,Year,2014,.64519906,1
40,145,Year,2018,.6795575,1
40,147,Year,2014,.92727476,1
40,147,Year,2018,.89585179,1
40,149,Year,2014,.66798604,1
40,149,Year,2018,.64963335,1
40,151,Year,2014,.75411606,1
40,151,Year,2018,.7624169,1
40,153,Year,2014,.87557745,1
40,153,Year,2018,.8514111,1
41,001,Year,2014,.55825442,1
41,001,Year,2018,.58692974,1
41,003,Year,2014,.72655892,1
41,003,Year,2018,.77274889,1
41,005,Year,2014,.67853355,1
41,005,Year,2018,.7335735,1
41,007,Year,2014,.55949628,1
41,007,Year,2018,.58361512,1
41,009,Year,2014,.52124751,1
41,009,Year,2018,.54731458,1
41,011,Year,2014,.57227421,1
41,011,Year,2018,.6129365,1
41,013,Year,2014,.69554764,1
41,013,Year,2018,.71880764,1
41,015,Year,2014,.52332592,1
41,015,Year,2018,.53803712,1
41,017,Year,2014,.61334515,1
41,017,Year,2018,.67362005,1
41,019,Year,2014,.58209389,1
41,019,Year,2018,.60857421,1
41,021,Year,2014,.60784435,1
41,021,Year,2018,.67296112,1
41,023,Year,2014,.60051978,1
41,023,Year,2018,.63258904,1
41,025,Year,2014,.57058185,1
41,025,Year,2018,.59191078,1
41,027,Year,2014,.5054338,1
41,027,Year,2018,.59184122,1
41,029,Year,2014,.60629141,1
41,029,Year,2018,.63573843,1
41,031,Year,2014,.59259504,1
41,031,Year,2018,.63590974,1
41,033,Year,2014,.52758461,1
41,033,Year,2018,.56273621,1
41,035,Year,2014,.5951882,1
41,035,Year,2018,.62112534,1
41,037,Year,2014,.6022808,1
41,037,Year,2018,.63923043,1
41,039,Year,2014,.62313348,1
41,039,Year,2018,.65260112,1
41,041,Year,2014,.54214185,1
41,041,Year,2018,.59259874,1
41,043,Year,2014,.60902268,1
41,043,Year,2018,.65755516,1
41,045,Year,2014,.55716407,1
41,045,Year,2018,.57584089,1
41,047,Year,2014,.64310199,1
41,047,Year,2018,.70044756,1
41,049,Year,2014,.74586487,1
41,049,Year,2018,.84567225,1
41,051,Year,2014,.75603682,1
41,051,Year,2018,.82598656,1
41,053,Year,2014,.52912402,1
41,053,Year,2018,.57180995,1
41,055,Year,2014,.69338858,1
41,055,Year,2018,.73565459,1
41,057,Year,2014,.56214994,1
41,057,Year,2018,.61278731,1
41,059,Year,2014,.61877167,1
41,059,Year,2018,.63776684,1
41,061,Year,2014,.58768916,1
41,061,Year,2018,.64724976,1
41,063,Year,2014,.52462327,1
41,063,Year,2018,.5809291,1
41,065,Year,2014,.54091704,1
41,065,Year,2018,.60061079,1
41,067,Year,2014,.91636223,1
41,067,Year,2018,.96854627,1
41,069,Year,2014,.45699379,1
41,069,Year,2018,.47817755,1
41,071,Year,2014,.55316061,1
41,071,Year,2018,.58313364,1
42,001,Year,2014,.65790939,1
42,001,Year,2018,.68616134,1
42,003,Year,2014,.97986269,1
42,003,Year,2018,1.016902,1
42,005,Year,2014,.72470593,1
42,005,Year,2018,.70853192,1
42,007,Year,2014,.72705442,1
42,007,Year,2018,.8011691,1
42,009,Year,2014,.62657726,1
42,009,Year,2018,.64726454,1
42,011,Year,2014,.78438967,1
42,011,Year,2018,.81719738,1
42,013,Year,2014,.67940646,1
42,013,Year,2018,.71261263,1
42,015,Year,2014,.80426681,1
42,015,Year,2018,.81867939,1
42,017,Year,2014,.80317289,1
42,017,Year,2018,.81260681,1
42,019,Year,2014,.83039212,1
42,019,Year,2018,.85858184,1
42,021,Year,2014,.6681847,1
42,021,Year,2018,.68806589,1
42,023,Year,2014,.69039536,1
42,023,Year,2018,.69649315,1
42,025,Year,2014,.55484039,1
42,025,Year,2018,.58426189,1
42,027,Year,2014,.78288525,1
42,027,Year,2018,.82106435,1
42,029,Year,2014,1.1097604,1
42,029,Year,2018,1.1122454,1
42,031,Year,2014,.63044506,1
42,031,Year,2018,.64088309,1
42,033,Year,2014,.67202348,1
42,033,Year,2018,.70560956,1
42,035,Year,2014,.71603161,1
42,035,Year,2018,.73276508,1
42,037,Year,2014,.66461301,1
42,037,Year,2018,.6884681,1
42,039,Year,2014,.66912264,1
42,039,Year,2018,.71563756,1
42,041,Year,2014,.813595,1
42,041,Year,2018,.83232903,1
42,043,Year,2014,.87382799,1
42,043,Year,2018,.89335519,1
42,045,Year,2014,.90421724,1
42,045,Year,2018,.93718481,1
42,047,Year,2014,.75711423,1
42,047,Year,2018,.76851273,1
42,049,Year,2014,.71841466,1
42,049,Year,2018,.71988267,1
42,051,Year,2014,.62371677,1
42,051,Year,2018,.66894573,1
42,053,Year,2014,.78260452,1
42,053,Year,2018,.78588837,1
42,055,Year,2014,.69462681,1
42,055,Year,2018,.72401929,1
42,057,Year,2014,.79095715,1
42,057,Year,2018,.83688575,1
42,059,Year,2014,1.0632832,1
42,059,Year,2018,.96881485,1
42,061,Year,2014,.6536516,1
42,061,Year,2018,.69649315,1
42,063,Year,2014,.79263258,1
42,063,Year,2018,.79294491,1
42,065,Year,2014,.68072593,1
42,065,Year,2018,.69011164,1
42,067,Year,2014,.61013931,1
42,067,Year,2018,.62629682,1
42,069,Year,2014,.70097399,1
42,069,Year,2018,.72786635,1
42,071,Year,2014,.71226054,1
42,071,Year,2018,.74234426,1
42,073,Year,2014,.70201719,1
42,073,Year,2018,.71611983,1
42,075,Year,2014,.67446423,1
42,075,Year,2018,.71049768,1
42,077,Year,2014,.85022932,1
42,077,Year,2018,.85697258,1
42,079,Year,2014,.71897197,1
42,079,Year,2018,.754659,1
42,081,Year,2014,.73822755,1
42,081,Year,2018,.74691367,1
42,083,Year,2014,.74760836,1
42,083,Year,2018,.73490399,1
42,085,Year,2014,.70765954,1
42,085,Year,2018,.73980701,1
42,087,Year,2014,.66235405,1
42,087,Year,2018,.69649315,1
42,089,Year,2014,.66964453,1
42,089,Year,2018,.68195444,1
42,091,Year,2014,1.0588064,1
42,091,Year,2018,1.0878184,1
42,093,Year,2014,1.0745384,1
42,093,Year,2018,1.1415651,1
42,095,Year,2014,.74416983,1
42,095,Year,2018,.75697869,1
42,097,Year,2014,.6676774,1
42,097,Year,2018,.70054942,1
42,099,Year,2014,.527713,1
42,099,Year,2018,.53736925,1
42,101,Year,2014,.9992162,1
42,101,Year,2018,1.0308219,1
42,103,Year,2014,.52355152,1
42,103,Year,2018,.52776337,1
42,105,Year,2014,.71070111,1
42,105,Year,2018,.74116349,1
42,107,Year,2014,.69716394,1
42,107,Year,2018,.74845666,1
42,109,Year,2014,.59621102,1
42,109,Year,2018,.63519704,1
42,111,Year,2014,.67395735,1
42,111,Year,2018,.70469791,1
42,113,Year,2014,.62270951,1
42,113,Year,2018,.6554693,1
42,115,Year,2014,.68425506,1
42,115,Year,2018,.71820575,1
42,117,Year,2014,.7058841,1
42,117,Year,2018,.72658688,1
42,119,Year,2014,.73033911,1
42,119,Year,2018,.76091057,1
42,121,Year,2014,.67589122,1
42,121,Year,2018,.69375819,1
42,123,Year,2014,.70393252,1
42,123,Year,2018,.73022383,1
42,125,Year,2014,.93557513,1
42,125,Year,2018,.94992036,1
42,127,Year,2014,.64345598,1
42,127,Year,2018,.6801635,1
42,129,Year,2014,.72244114,1
42,129,Year,2018,.76202404,1
42,131,Year,2014,.81654,1
42,131,Year,2018,.85200554,1
42,133,Year,2014,.76547682,1
42,133,Year,2018,.8077175,1
44,001,Year,2014,.63045818,1
44,001,Year,2018,.65266103,1
44,003,Year,2014,.70728225,1
44,003,Year,2018,.73532623,1
44,005,Year,2014,.74429768,1
44,005,Year,2018,.75512332,1
44,007,Year,2014,.83170378,1
44,007,Year,2018,.84239727,1
44,009,Year,2014,.68196774,1
44,009,Year,2018,.74530858,1
45,001,Year,2014,.69312268,1
45,001,Year,2018,.72708631,1
45,003,Year,2014,.90362608,1
45,003,Year,2018,.91519612,1
45,005,Year,2014,.81761044,1
45,005,Year,2018,.80566335,1
45,007,Year,2014,.72019517,1
45,007,Year,2018,.75705343,1
45,009,Year,2014,.66529363,1
45,009,Year,2018,.6331346,1
45,011,Year,2014,.61716402,1
45,011,Year,2018,.70818806,1
45,013,Year,2014,.64256006,1
45,013,Year,2018,.66461098,1
45,015,Year,2014,.82672882,1
45,015,Year,2018,.89233303,1
45,017,Year,2014,.7545737,1
45,017,Year,2018,.77372634,1
45,019,Year,2014,.80962408,1
45,019,Year,2018,.85649639,1
45,021,Year,2014,.68228328,1
45,021,Year,2018,.66605967,1
45,023,Year,2014,.77540016,1
45,023,Year,2018,.8213203,1
45,025,Year,2014,.70789242,1
45,025,Year,2018,.73205954,1
45,027,Year,2014,.60450423,1
45,027,Year,2018,.56595367,1
45,029,Year,2014,.61276364,1
45,029,Year,2018,.64441687,1
45,031,Year,2014,.88407427,1
45,031,Year,2018,.89916009,1
45,033,Year,2014,.59711939,1
45,033,Year,2018,.6236431,1
45,035,Year,2014,.621472,1
45,035,Year,2018,.65401924,1
45,037,Year,2014,.65459526,1
45,037,Year,2018,.71490711,1
45,039,Year,2014,1.0652806,1
45,039,Year,2018,.88625151,1
45,041,Year,2014,.73421866,1
45,041,Year,2018,.73306173,1
45,043,Year,2014,.72183323,1
45,043,Year,2018,.73178571,1
45,045,Year,2014,.85683841,1
45,045,Year,2018,.87919873,1
45,047,Year,2014,.73695004,1
45,047,Year,2018,.7681492,1
45,049,Year,2014,.77330124,1
45,049,Year,2018,.77880794,1
45,051,Year,2014,.57389665,1
45,051,Year,2018,.60285872,1
45,053,Year,2014,.68165106,1
45,053,Year,2018,.65957922,1
45,055,Year,2014,.72824198,1
45,055,Year,2018,.71111447,1
45,057,Year,2014,.82120067,1
45,057,Year,2018,.90198445,1
45,059,Year,2014,.74025631,1
45,059,Year,2018,.76270634,1
45,061,Year,2014,.66463816,1
45,061,Year,2018,.69525766,1
45,063,Year,2014,.72498262,1
