year,state,county,adults,children,wage
2021,18,043,2 Adults (Both Working),1 Child,16.68
2021,18,043,2 Adults (Both Working),2 Children,21.34
2021,18,043,2 Adults (Both Working),3 Children,24.77
2021,18,045,1 Adult,0 Children,15.1
2021,18,045,1 Adult,1 Child,27.99
2021,18,045,1 Adult,2 Children,34.4
2021,18,045,1 Adult,3 Children,44.59
2021,18,045,2 Adults (1 Working),0 Children,23.61
2021,18,045,2 Adults (1 Working),1 Child,28.23
2021,18,045,2 Adults (1 Working),2 Children,33.8
2021,18,045,2 Adults (1 Working),3 Children,35.94
2021,18,045,2 Adults (Both Working),0 Children,11.81
2021,18,045,2 Adults (Both Working),1 Child,15.69
2021,18,045,2 Adults (Both Working),2 Children,20.05
2021,18,045,2 Adults (Both Working),3 Children,22.7
2021,18,047,1 Adult,0 Children,15
2021,18,047,1 Adult,1 Child,28.38
2021,18,047,1 Adult,2 Children,35.01
2021,18,047,1 Adult,3 Children,45.66
2021,18,047,2 Adults (1 Working),0 Children,23.67
2021,18,047,2 Adults (1 Working),1 Child,28.41
2021,18,047,2 Adults (1 Working),2 Children,33.99
2021,18,047,2 Adults (1 Working),3 Children,36.36
2021,18,047,2 Adults (Both Working),0 Children,11.84
2021,18,047,2 Adults (Both Working),1 Child,15.89
2021,18,047,2 Adults (Both Working),2 Children,20.36
2021,18,047,2 Adults (Both Working),3 Children,23.23
2021,18,049,1 Adult,0 Children,15.1
2021,18,049,1 Adult,1 Child,27.59
2021,18,049,1 Adult,2 Children,33.6
2021,18,049,1 Adult,3 Children,43.4
2021,18,049,2 Adults (1 Working),0 Children,24.07
2021,18,049,2 Adults (1 Working),1 Child,28.23
2021,18,049,2 Adults (1 Working),2 Children,33.8
2021,18,049,2 Adults (1 Working),3 Children,35.94
2021,18,049,2 Adults (Both Working),0 Children,12.03
2021,18,049,2 Adults (Both Working),1 Child,15.49
2021,18,049,2 Adults (Both Working),2 Children,19.66
2021,18,049,2 Adults (Both Working),3 Children,22.1
2021,18,051,1 Adult,0 Children,15.82
2021,18,051,1 Adult,1 Child,27.74
2021,18,051,1 Adult,2 Children,33.9
2021,18,051,1 Adult,3 Children,44.44
2021,18,051,2 Adults (1 Working),0 Children,23.95
2021,18,051,2 Adults (1 Working),1 Child,28.23
2021,18,051,2 Adults (1 Working),2 Children,33.8
2021,18,051,2 Adults (1 Working),3 Children,36.53
2021,18,051,2 Adults (Both Working),0 Children,11.98
2021,18,051,2 Adults (Both Working),1 Child,15.56
2021,18,051,2 Adults (Both Working),2 Children,19.8
2021,18,051,2 Adults (Both Working),3 Children,22.62
2021,18,053,1 Adult,0 Children,15.57
2021,18,053,1 Adult,1 Child,27.82
2021,18,053,1 Adult,2 Children,34.06
2021,18,053,1 Adult,3 Children,44.48
2021,18,053,2 Adults (1 Working),0 Children,23.85
2021,18,053,2 Adults (1 Working),1 Child,28.23
2021,18,053,2 Adults (1 Working),2 Children,33.8
2021,18,053,2 Adults (1 Working),3 Children,36.32
2021,18,053,2 Adults (Both Working),0 Children,11.93
2021,18,053,2 Adults (Both Working),1 Child,15.61
2021,18,053,2 Adults (Both Working),2 Children,19.89
2021,18,053,2 Adults (Both Working),3 Children,22.64
2021,18,055,1 Adult,0 Children,15.04
2021,18,055,1 Adult,1 Child,27.74
2021,18,055,1 Adult,2 Children,33.9
2021,18,055,1 Adult,3 Children,44.05
2021,18,055,2 Adults (1 Working),0 Children,23.62
2021,18,055,2 Adults (1 Working),1 Child,28.23
2021,18,055,2 Adults (1 Working),2 Children,33.8
2021,18,055,2 Adults (1 Working),3 Children,36.14
2021,18,055,2 Adults (Both Working),0 Children,11.81
2021,18,055,2 Adults (Both Working),1 Child,15.56
2021,18,055,2 Adults (Both Working),2 Children,19.8
2021,18,055,2 Adults (Both Working),3 Children,22.42
2021,18,057,1 Adult,0 Children,16.35
2021,18,057,1 Adult,1 Child,31.81
2021,18,057,1 Adult,2 Children,40.42
2021,18,057,1 Adult,3 Children,53.75
2021,18,057,2 Adults (1 Working),0 Children,25.23
2021,18,057,2 Adults (1 Working),1 Child,29.84
2021,18,057,2 Adults (1 Working),2 Children,35.42
2021,18,057,2 Adults (1 Working),3 Children,38.48
2021,18,057,2 Adults (Both Working),0 Children,12.62
2021,18,057,2 Adults (Both Working),1 Child,17.6
2021,18,057,2 Adults (Both Working),2 Children,23.07
2021,18,057,2 Adults (Both Working),3 Children,27.28
2021,18,059,1 Adult,0 Children,16.35
2021,18,059,1 Adult,1 Child,30.73
2021,18,059,1 Adult,2 Children,38.26
2021,18,059,1 Adult,3 Children,50.52
2021,18,059,2 Adults (1 Working),0 Children,25.23
2021,18,059,2 Adults (1 Working),1 Child,29.84
2021,18,059,2 Adults (1 Working),2 Children,35.42
2021,18,059,2 Adults (1 Working),3 Children,38.48
2021,18,059,2 Adults (Both Working),0 Children,12.62
2021,18,059,2 Adults (Both Working),1 Child,17.06
2021,18,059,2 Adults (Both Working),2 Children,21.99
2021,18,059,2 Adults (Both Working),3 Children,25.66
2021,18,061,1 Adult,0 Children,16.13
2021,18,061,1 Adult,1 Child,29.39
2021,18,061,1 Adult,2 Children,35.8
2021,18,061,1 Adult,3 Children,46.99
2021,18,061,2 Adults (1 Working),0 Children,25.08
2021,18,061,2 Adults (1 Working),1 Child,29.63
2021,18,061,2 Adults (1 Working),2 Children,35.21
2021,18,061,2 Adults (1 Working),3 Children,38.34
2021,18,061,2 Adults (Both Working),0 Children,12.54
2021,18,061,2 Adults (Both Working),1 Child,16.39
2021,18,061,2 Adults (Both Working),2 Children,20.75
2021,18,061,2 Adults (Both Working),3 Children,23.9
2021,18,063,1 Adult,0 Children,16.35
2021,18,063,1 Adult,1 Child,30.84
2021,18,063,1 Adult,2 Children,38.5
2021,18,063,1 Adult,3 Children,50.87
2021,18,063,2 Adults (1 Working),0 Children,25.23
2021,18,063,2 Adults (1 Working),1 Child,29.84
2021,18,063,2 Adults (1 Working),2 Children,35.42
2021,18,063,2 Adults (1 Working),3 Children,38.48
2021,18,063,2 Adults (Both Working),0 Children,12.62
2021,18,063,2 Adults (Both Working),1 Child,17.12
2021,18,063,2 Adults (Both Working),2 Children,22.1
2021,18,063,2 Adults (Both Working),3 Children,25.84
2021,18,065,1 Adult,0 Children,14.94
2021,18,065,1 Adult,1 Child,28.11
2021,18,065,1 Adult,2 Children,34.57
2021,18,065,1 Adult,3 Children,45.33
2021,18,065,2 Adults (1 Working),0 Children,23.83
2021,18,065,2 Adults (1 Working),1 Child,28.3
2021,18,065,2 Adults (1 Working),2 Children,33.88
2021,18,065,2 Adults (1 Working),3 Children,36.53
2021,18,065,2 Adults (Both Working),0 Children,11.92
2021,18,065,2 Adults (Both Working),1 Child,15.75
2021,18,065,2 Adults (Both Working),2 Children,20.14
2021,18,065,2 Adults (Both Working),3 Children,23.07
2021,18,067,1 Adult,0 Children,15.58
2021,18,067,1 Adult,1 Child,28.68
2021,18,067,1 Adult,2 Children,35.79
2021,18,067,1 Adult,3 Children,47.5
2021,18,067,2 Adults (1 Working),0 Children,23.71
2021,18,067,2 Adults (1 Working),1 Child,28.23
2021,18,067,2 Adults (1 Working),2 Children,33.8
2021,18,067,2 Adults (1 Working),3 Children,36.76
2021,18,067,2 Adults (Both Working),0 Children,11.86
2021,18,067,2 Adults (Both Working),1 Child,16.04
2021,18,067,2 Adults (Both Working),2 Children,20.75
2021,18,067,2 Adults (Both Working),3 Children,24.15
2021,18,069,1 Adult,0 Children,15
2021,18,069,1 Adult,1 Child,28.04
2021,18,069,1 Adult,2 Children,34.49
2021,18,069,1 Adult,3 Children,45.27
2021,18,069,2 Adults (1 Working),0 Children,23.9
2021,18,069,2 Adults (1 Working),1 Child,28.23
2021,18,069,2 Adults (1 Working),2 Children,33.8
2021,18,069,2 Adults (1 Working),3 Children,36.46
2021,18,069,2 Adults (Both Working),0 Children,11.95
2021,18,069,2 Adults (Both Working),1 Child,15.71
2021,18,069,2 Adults (Both Working),2 Children,20.1
2021,18,069,2 Adults (Both Working),3 Children,23.03
2021,18,071,1 Adult,0 Children,15.46
2021,18,071,1 Adult,1 Child,28.71
2021,18,071,1 Adult,2 Children,35.33
2021,18,071,1 Adult,3 Children,45.87
2021,18,071,2 Adults (1 Working),0 Children,23.98
2021,18,071,2 Adults (1 Working),1 Child,28.73
2021,18,071,2 Adults (1 Working),2 Children,34.31
2021,18,071,2 Adults (1 Working),3 Children,36.57
2021,18,071,2 Adults (Both Working),0 Children,11.99
2021,18,071,2 Adults (Both Working),1 Child,16.05
2021,18,071,2 Adults (Both Working),2 Children,20.52
2021,18,071,2 Adults (Both Working),3 Children,23.34
2021,18,073,1 Adult,0 Children,16.37
2021,18,073,1 Adult,1 Child,29.43
2021,18,073,1 Adult,2 Children,36.08
2021,18,073,1 Adult,3 Children,47.05
2021,18,073,2 Adults (1 Working),0 Children,24.51
2021,18,073,2 Adults (1 Working),1 Child,29.42
2021,18,073,2 Adults (1 Working),2 Children,35
2021,18,073,2 Adults (1 Working),3 Children,37.66
2021,18,073,2 Adults (Both Working),0 Children,12.26
2021,18,073,2 Adults (Both Working),1 Child,16.41
2021,18,073,2 Adults (Both Working),2 Children,20.9
2021,18,073,2 Adults (Both Working),3 Children,23.93
2021,18,075,1 Adult,0 Children,15.1
2021,18,075,1 Adult,1 Child,27.49
2021,18,075,1 Adult,2 Children,33.4
2021,18,075,1 Adult,3 Children,43.12
2021,18,075,2 Adults (1 Working),0 Children,23.53
2021,18,075,2 Adults (1 Working),1 Child,28.23
2021,18,075,2 Adults (1 Working),2 Children,33.8
2021,18,075,2 Adults (1 Working),3 Children,35.96
2021,18,075,2 Adults (Both Working),0 Children,11.77
2021,18,075,2 Adults (Both Working),1 Child,15.44
2021,18,075,2 Adults (Both Working),2 Children,19.56
2021,18,075,2 Adults (Both Working),3 Children,21.96
2021,18,077,1 Adult,0 Children,15.83
2021,18,077,1 Adult,1 Child,28.47
2021,18,077,1 Adult,2 Children,35.09
2021,18,077,1 Adult,3 Children,46.28
2021,18,077,2 Adults (1 Working),0 Children,23.97
2021,18,077,2 Adults (1 Working),1 Child,28.49
2021,18,077,2 Adults (1 Working),2 Children,34.07
2021,18,077,2 Adults (1 Working),3 Children,36.98
2021,18,077,2 Adults (Both Working),0 Children,11.98
2021,18,077,2 Adults (Both Working),1 Child,15.93
2021,18,077,2 Adults (Both Working),2 Children,20.4
2021,18,077,2 Adults (Both Working),3 Children,23.54
2021,18,079,1 Adult,0 Children,15.53
2021,18,079,1 Adult,1 Child,28.7
2021,18,079,1 Adult,2 Children,35.69
2021,18,079,1 Adult,3 Children,47.3
2021,18,079,2 Adults (1 Working),0 Children,23.66
2021,18,079,2 Adults (1 Working),1 Child,28.36
2021,18,079,2 Adults (1 Working),2 Children,33.94
2021,18,079,2 Adults (1 Working),3 Children,36.91
2021,18,079,2 Adults (Both Working),0 Children,11.83
2021,18,079,2 Adults (Both Working),1 Child,16.05
2021,18,079,2 Adults (Both Working),2 Children,20.7
2021,18,079,2 Adults (Both Working),3 Children,24.05
2021,18,081,1 Adult,0 Children,16.35
2021,18,081,1 Adult,1 Child,30.79
2021,18,081,1 Adult,2 Children,38.4
2021,18,081,1 Adult,3 Children,50.72
2021,18,081,2 Adults (1 Working),0 Children,25.23
2021,18,081,2 Adults (1 Working),1 Child,29.84
2021,18,081,2 Adults (1 Working),2 Children,35.42
2021,18,081,2 Adults (1 Working),3 Children,38.48
2021,18,081,2 Adults (Both Working),0 Children,12.62
2021,18,081,2 Adults (Both Working),1 Child,17.09
2021,18,081,2 Adults (Both Working),2 Children,22.05
2021,18,081,2 Adults (Both Working),3 Children,25.76
2021,18,083,1 Adult,0 Children,15.67
2021,18,083,1 Adult,1 Child,28.01
2021,18,083,1 Adult,2 Children,34.09
2021,18,083,1 Adult,3 Children,44.21
2021,18,083,2 Adults (1 Working),0 Children,23.8
2021,18,083,2 Adults (1 Working),1 Child,28.58
2021,18,083,2 Adults (1 Working),2 Children,34.16
2021,18,083,2 Adults (1 Working),3 Children,36.55
2021,18,083,2 Adults (Both Working),0 Children,11.9
2021,18,083,2 Adults (Both Working),1 Child,15.7
2021,18,083,2 Adults (Both Working),2 Children,19.9
2021,18,083,2 Adults (Both Working),3 Children,22.51
2021,18,085,1 Adult,0 Children,15.53
2021,18,085,1 Adult,1 Child,28.54
2021,18,085,1 Adult,2 Children,35.03
2021,18,085,1 Adult,3 Children,45.74
2021,18,085,2 Adults (1 Working),0 Children,24.3
2021,18,085,2 Adults (1 Working),1 Child,28.69
2021,18,085,2 Adults (1 Working),2 Children,34.27
2021,18,085,2 Adults (1 Working),3 Children,36.84
2021,18,085,2 Adults (Both Working),0 Children,12.15
2021,18,085,2 Adults (Both Working),1 Child,15.96
2021,18,085,2 Adults (Both Working),2 Children,20.37
2021,18,085,2 Adults (Both Working),3 Children,23.27
2021,18,087,1 Adult,0 Children,15.1
2021,18,087,1 Adult,1 Child,27.47
2021,18,087,1 Adult,2 Children,33.37
2021,18,087,1 Adult,3 Children,43.97
2021,18,087,2 Adults (1 Working),0 Children,23.6
2021,18,087,2 Adults (1 Working),1 Child,28.23
2021,18,087,2 Adults (1 Working),2 Children,33.8
2021,18,087,2 Adults (1 Working),3 Children,36.86
2021,18,087,2 Adults (Both Working),0 Children,11.8
2021,18,087,2 Adults (Both Working),1 Child,15.43
2021,18,087,2 Adults (Both Working),2 Children,19.54
2021,18,087,2 Adults (Both Working),3 Children,22.39
2021,18,089,1 Adult,0 Children,15.83
2021,18,089,1 Adult,1 Child,30.17
2021,18,089,1 Adult,2 Children,37.33
2021,18,089,1 Adult,3 Children,48.62
2021,18,089,2 Adults (1 Working),0 Children,24.99
2021,18,089,2 Adults (1 Working),1 Child,29.67
2021,18,089,2 Adults (1 Working),2 Children,35.24
2021,18,089,2 Adults (1 Working),3 Children,37.73
2021,18,089,2 Adults (Both Working),0 Children,12.5
2021,18,089,2 Adults (Both Working),1 Child,16.78
2021,18,089,2 Adults (Both Working),2 Children,21.52
2021,18,089,2 Adults (Both Working),3 Children,24.71
2021,18,091,1 Adult,0 Children,15.05
2021,18,091,1 Adult,1 Child,29.02
2021,18,091,1 Adult,2 Children,36.21
2021,18,091,1 Adult,3 Children,47.72
2021,18,091,2 Adults (1 Working),0 Children,23.88
2021,18,091,2 Adults (1 Working),1 Child,28.48
2021,18,091,2 Adults (1 Working),2 Children,34.06
2021,18,091,2 Adults (1 Working),3 Children,36.73
2021,18,091,2 Adults (Both Working),0 Children,11.94
2021,18,091,2 Adults (Both Working),1 Child,16.21
2021,18,091,2 Adults (Both Working),2 Children,20.96
2021,18,091,2 Adults (Both Working),3 Children,24.26
2021,18,093,1 Adult,0 Children,15.06
2021,18,093,1 Adult,1 Child,28.56
2021,18,093,1 Adult,2 Children,35.27
2021,18,093,1 Adult,3 Children,45.83
2021,18,093,2 Adults (1 Working),0 Children,23.75
2021,18,093,2 Adults (1 Working),1 Child,28.51
2021,18,093,2 Adults (1 Working),2 Children,34.08
2021,18,093,2 Adults (1 Working),3 Children,36.28
2021,18,093,2 Adults (Both Working),0 Children,11.87
2021,18,093,2 Adults (Both Working),1 Child,15.98
2021,18,093,2 Adults (Both Working),2 Children,20.49
2021,18,093,2 Adults (Both Working),3 Children,23.32
2021,18,095,1 Adult,0 Children,15.45
2021,18,095,1 Adult,1 Child,29.11
2021,18,095,1 Adult,2 Children,36.1
2021,18,095,1 Adult,3 Children,47.3
2021,18,095,2 Adults (1 Working),0 Children,24.01
2021,18,095,2 Adults (1 Working),1 Child,28.77
2021,18,095,2 Adults (1 Working),2 Children,34.35
2021,18,095,2 Adults (1 Working),3 Children,36.9
2021,18,095,2 Adults (Both Working),0 Children,12.01
2021,18,095,2 Adults (Both Working),1 Child,16.25
2021,18,095,2 Adults (Both Working),2 Children,20.91
2021,18,095,2 Adults (Both Working),3 Children,24.05
2021,18,097,1 Adult,0 Children,16.35
2021,18,097,1 Adult,1 Child,30.26
2021,18,097,1 Adult,2 Children,37.33
2021,18,097,1 Adult,3 Children,49.13
2021,18,097,2 Adults (1 Working),0 Children,25.23
2021,18,097,2 Adults (1 Working),1 Child,29.84
2021,18,097,2 Adults (1 Working),2 Children,35.42
2021,18,097,2 Adults (1 Working),3 Children,38.48
2021,18,097,2 Adults (Both Working),0 Children,12.62
2021,18,097,2 Adults (Both Working),1 Child,16.83
2021,18,097,2 Adults (Both Working),2 Children,21.52
2021,18,097,2 Adults (Both Working),3 Children,24.96
2021,18,099,1 Adult,0 Children,15.1
2021,18,099,1 Adult,1 Child,28.12
2021,18,099,1 Adult,2 Children,34.66
2021,18,099,1 Adult,3 Children,45.64
2021,18,099,2 Adults (1 Working),0 Children,23.92
2021,18,099,2 Adults (1 Working),1 Child,28.23
2021,18,099,2 Adults (1 Working),2 Children,33.8
2021,18,099,2 Adults (1 Working),3 Children,36.59
2021,18,099,2 Adults (Both Working),0 Children,11.96
2021,18,099,2 Adults (Both Working),1 Child,15.76
2021,18,099,2 Adults (Both Working),2 Children,20.19
2021,18,099,2 Adults (Both Working),3 Children,23.22
2021,18,101,1 Adult,0 Children,15.1
2021,18,101,1 Adult,1 Child,27.99
2021,18,101,1 Adult,2 Children,34.4
2021,18,101,1 Adult,3 Children,44.59
2021,18,101,2 Adults (1 Working),0 Children,23.61
2021,18,101,2 Adults (1 Working),1 Child,28.23
2021,18,101,2 Adults (1 Working),2 Children,33.8
2021,18,101,2 Adults (1 Working),3 Children,35.94
2021,18,101,2 Adults (Both Working),0 Children,11.8
2021,18,101,2 Adults (Both Working),1 Child,15.69
2021,18,101,2 Adults (Both Working),2 Children,20.05
2021,18,101,2 Adults (Both Working),3 Children,22.7
2021,18,103,1 Adult,0 Children,15.1
2021,18,103,1 Adult,1 Child,28.38
2021,18,103,1 Adult,2 Children,35.19
2021,18,103,1 Adult,3 Children,46.5
2021,18,103,2 Adults (1 Working),0 Children,24.04
2021,18,103,2 Adults (1 Working),1 Child,28.23
2021,18,103,2 Adults (1 Working),2 Children,33.8
2021,18,103,2 Adults (1 Working),3 Children,36.65
2021,18,103,2 Adults (Both Working),0 Children,12.02
2021,18,103,2 Adults (Both Working),1 Child,15.89
2021,18,103,2 Adults (Both Working),2 Children,20.45
2021,18,103,2 Adults (Both Working),3 Children,23.65
2021,18,105,1 Adult,0 Children,16.38
2021,18,105,1 Adult,1 Child,30.37
2021,18,105,1 Adult,2 Children,37.69
2021,18,105,1 Adult,3 Children,50.07
2021,18,105,2 Adults (1 Working),0 Children,24.99
2021,18,105,2 Adults (1 Working),1 Child,29.7
2021,18,105,2 Adults (1 Working),2 Children,35.27
2021,18,105,2 Adults (1 Working),3 Children,38.68
2021,18,105,2 Adults (Both Working),0 Children,12.49
2021,18,105,2 Adults (Both Working),1 Child,16.88
2021,18,105,2 Adults (Both Working),2 Children,21.7
2021,18,105,2 Adults (Both Working),3 Children,25.44
2021,18,107,1 Adult,0 Children,15.06
2021,18,107,1 Adult,1 Child,28.18
2021,18,107,1 Adult,2 Children,34.51
2021,18,107,1 Adult,3 Children,45.13
2021,18,107,2 Adults (1 Working),0 Children,23.75
2021,18,107,2 Adults (1 Working),1 Child,28.51
2021,18,107,2 Adults (1 Working),2 Children,34.08
2021,18,107,2 Adults (1 Working),3 Children,36.73
2021,18,107,2 Adults (Both Working),0 Children,11.87
2021,18,107,2 Adults (Both Working),1 Child,15.79
2021,18,107,2 Adults (Both Working),2 Children,20.11
2021,18,107,2 Adults (Both Working),3 Children,22.97
2021,18,109,1 Adult,0 Children,16.35
2021,18,109,1 Adult,1 Child,30.15
2021,18,109,1 Adult,2 Children,37.1
2021,18,109,1 Adult,3 Children,48.78
2021,18,109,2 Adults (1 Working),0 Children,25.23
2021,18,109,2 Adults (1 Working),1 Child,29.84
2021,18,109,2 Adults (1 Working),2 Children,35.42
2021,18,109,2 Adults (1 Working),3 Children,38.48
2021,18,109,2 Adults (Both Working),0 Children,12.62
2021,18,109,2 Adults (Both Working),1 Child,16.77
2021,18,109,2 Adults (Both Working),2 Children,21.41
2021,18,109,2 Adults (Both Working),3 Children,24.79
2021,18,111,1 Adult,0 Children,15.83
2021,18,111,1 Adult,1 Child,29.81
2021,18,111,1 Adult,2 Children,36.6
2021,18,111,1 Adult,3 Children,47.53
2021,18,111,2 Adults (1 Working),0 Children,24.99
2021,18,111,2 Adults (1 Working),1 Child,29.67
2021,18,111,2 Adults (1 Working),2 Children,35.24
2021,18,111,2 Adults (1 Working),3 Children,37.73
2021,18,111,2 Adults (Both Working),0 Children,12.5
2021,18,111,2 Adults (Both Working),1 Child,16.6
2021,18,111,2 Adults (Both Working),2 Children,21.15
2021,18,111,2 Adults (Both Working),3 Children,24.16
2021,18,113,1 Adult,0 Children,15.29
2021,18,113,1 Adult,1 Child,28.06
2021,18,113,1 Adult,2 Children,34.27
2021,18,113,1 Adult,3 Children,44.62
2021,18,113,2 Adults (1 Working),0 Children,23.91
2021,18,113,2 Adults (1 Working),1 Child,28.5
2021,18,113,2 Adults (1 Working),2 Children,34.08
2021,18,113,2 Adults (1 Working),3 Children,36.56
2021,18,113,2 Adults (Both Working),0 Children,11.95
2021,18,113,2 Adults (Both Working),1 Child,15.73
2021,18,113,2 Adults (Both Working),2 Children,19.99
2021,18,113,2 Adults (Both Working),3 Children,22.71
2021,18,115,1 Adult,0 Children,15.79
2021,18,115,1 Adult,1 Child,29.29
2021,18,115,1 Adult,2 Children,35.62
2021,18,115,1 Adult,3 Children,46.86
2021,18,115,2 Adults (1 Working),0 Children,24.61
2021,18,115,2 Adults (1 Working),1 Child,29.61
2021,18,115,2 Adults (1 Working),2 Children,35.19
2021,18,115,2 Adults (1 Working),3 Children,38.45
2021,18,115,2 Adults (Both Working),0 Children,12.3
