year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,17,199,all,All,0.76115,0.77483,0.74747,2
2021,17,199,race-ethnicity,"Black, Non-Hispanic",0.72232,0.80453,0.64011,2
2021,17,199,race-ethnicity,Hispanic,0.76602,0.85550,0.67655,3
2021,17,199,race-ethnicity,Other Races and Ethnicities,0.71640,0.78669,0.64612,2
2021,17,199,race-ethnicity,"White, Non-Hispanic",0.76581,0.78010,0.75152,2
2021,17,201,all,All,0.76324,0.77506,0.75142,1
2021,17,201,race-ethnicity,"Black, Non-Hispanic",0.65997,0.70675,0.61319,1
2021,17,201,race-ethnicity,Hispanic,0.75538,0.78876,0.72200,1
2021,17,201,race-ethnicity,Other Races and Ethnicities,0.71226,0.76677,0.65775,1
2021,17,201,race-ethnicity,"White, Non-Hispanic",0.79071,0.80387,0.77756,1
2021,17,203,all,All,0.81422,0.82589,0.80255,2
2021,17,203,race-ethnicity,"Black, Non-Hispanic",0.56359,0.69839,0.42880,3
2021,17,203,race-ethnicity,Hispanic,0.78422,0.84196,0.72648,2
2021,17,203,race-ethnicity,Other Races and Ethnicities,0.76391,0.83777,0.69005,2
2021,17,203,race-ethnicity,"White, Non-Hispanic",0.82297,0.83496,0.81098,2
2021,18,001,all,All,0.83094,0.84494,0.81693,2
2021,18,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,001,race-ethnicity,Hispanic,0.62937,0.73455,0.52419,3
2021,18,001,race-ethnicity,Other Races and Ethnicities,0.85650,0.93332,0.77968,3
2021,18,001,race-ethnicity,"White, Non-Hispanic",0.83802,0.85223,0.82381,2
2021,18,003,all,All,0.80303,0.81268,0.79337,1
2021,18,003,race-ethnicity,"Black, Non-Hispanic",0.72412,0.76299,0.68525,1
2021,18,003,race-ethnicity,Hispanic,0.82178,0.85587,0.78769,1
2021,18,003,race-ethnicity,Other Races and Ethnicities,0.70308,0.74470,0.66146,1
2021,18,003,race-ethnicity,"White, Non-Hispanic",0.82458,0.83505,0.81411,1
2021,18,005,all,All,0.78161,0.79927,0.76395,2
2021,18,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,005,race-ethnicity,Hispanic,0.74143,0.81977,0.66309,2
2021,18,005,race-ethnicity,Other Races and Ethnicities,0.80435,0.86329,0.74540,2
2021,18,005,race-ethnicity,"White, Non-Hispanic",0.78195,0.80111,0.76279,2
2021,18,007,all,All,0.81453,0.82806,0.80101,2
2021,18,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,007,race-ethnicity,Hispanic,0.74003,0.79722,0.68285,2
2021,18,007,race-ethnicity,Other Races and Ethnicities,0.53225,0.64671,0.41779,3
2021,18,007,race-ethnicity,"White, Non-Hispanic",0.82865,0.84247,0.81483,2
2021,18,009,all,All,0.75937,0.77608,0.74266,2
2021,18,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,009,race-ethnicity,Hispanic,0.61159,0.75899,0.46419,3
2021,18,009,race-ethnicity,Other Races and Ethnicities,0.70050,0.82046,0.58053,3
2021,18,009,race-ethnicity,"White, Non-Hispanic",0.76834,0.78520,0.75147,2
2021,18,011,all,All,0.84461,0.86062,0.82860,2
2021,18,011,race-ethnicity,"Black, Non-Hispanic",0.93151,1.00000,0.85324,3
2021,18,011,race-ethnicity,Hispanic,0.85444,0.94442,0.76445,3
2021,18,011,race-ethnicity,Other Races and Ethnicities,0.75630,0.84652,0.66609,3
2021,18,011,race-ethnicity,"White, Non-Hispanic",0.84659,0.86332,0.82985,2
2021,18,013,all,All,0.82385,0.84020,0.80750,2
2021,18,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,013,race-ethnicity,Hispanic,0.87600,0.99019,0.76181,3
2021,18,013,race-ethnicity,Other Races and Ethnicities,0.78507,0.88901,0.68114,3
2021,18,013,race-ethnicity,"White, Non-Hispanic",0.82497,0.84167,0.80827,2
2021,18,015,all,All,0.81453,0.82806,0.80101,2
2021,18,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,015,race-ethnicity,Hispanic,0.74003,0.79722,0.68285,2
2021,18,015,race-ethnicity,Other Races and Ethnicities,0.53225,0.64671,0.41779,3
2021,18,015,race-ethnicity,"White, Non-Hispanic",0.82865,0.84247,0.81483,2
2021,18,017,all,All,0.81020,0.82623,0.79417,2
2021,18,017,race-ethnicity,"Black, Non-Hispanic",0.87838,0.95092,0.80585,3
2021,18,017,race-ethnicity,Hispanic,0.79261,0.85906,0.72615,2
2021,18,017,race-ethnicity,Other Races and Ethnicities,0.87444,0.95626,0.79262,3
2021,18,017,race-ethnicity,"White, Non-Hispanic",0.80487,0.82218,0.78757,2
2021,18,019,all,All,0.80830,0.82604,0.79055,1
2021,18,019,race-ethnicity,"Black, Non-Hispanic",0.70408,0.79685,0.61131,3
2021,18,019,race-ethnicity,Hispanic,0.72888,0.81645,0.64131,3
2021,18,019,race-ethnicity,Other Races and Ethnicities,0.91550,0.98311,0.84788,3
2021,18,019,race-ethnicity,"White, Non-Hispanic",0.81848,0.83717,0.79979,1
2021,18,021,all,All,0.77176,0.78820,0.75532,2
2021,18,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,021,race-ethnicity,Hispanic,0.69362,0.85858,0.52866,3
2021,18,021,race-ethnicity,Other Races and Ethnicities,0.77254,0.87005,0.67503,3
2021,18,021,race-ethnicity,"White, Non-Hispanic",0.77299,0.78978,0.75621,2
2021,18,023,all,All,0.81453,0.82806,0.80101,2
2021,18,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,023,race-ethnicity,Hispanic,0.74003,0.79722,0.68285,2
2021,18,023,race-ethnicity,Other Races and Ethnicities,0.53225,0.64671,0.41779,3
2021,18,023,race-ethnicity,"White, Non-Hispanic",0.82865,0.84247,0.81483,2
2021,18,025,all,All,0.80589,0.82060,0.79119,2
2021,18,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,025,race-ethnicity,Hispanic,0.77283,0.87030,0.67537,3
2021,18,025,race-ethnicity,Other Races and Ethnicities,0.66867,0.79195,0.54539,3
2021,18,025,race-ethnicity,"White, Non-Hispanic",0.81576,0.83056,0.80095,2
2021,18,027,all,All,0.77360,0.78855,0.75865,2
2021,18,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,027,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,027,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,027,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,029,all,All,0.82394,0.84003,0.80786,2
2021,18,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,029,race-ethnicity,Other Races and Ethnicities,0.81649,0.91444,0.71855,3
2021,18,029,race-ethnicity,"White, Non-Hispanic",0.82375,0.84020,0.80731,2
2021,18,031,all,All,0.78108,0.80130,0.76087,2
2021,18,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,031,race-ethnicity,Other Races and Ethnicities,0.71871,0.84092,0.59650,3
2021,18,031,race-ethnicity,"White, Non-Hispanic",0.78168,0.80244,0.76091,2
2021,18,033,all,All,0.79624,0.80982,0.78265,2
2021,18,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,033,race-ethnicity,Hispanic,0.81697,0.88013,0.75381,2
2021,18,033,race-ethnicity,Other Races and Ethnicities,0.72349,0.80632,0.64065,2
2021,18,033,race-ethnicity,"White, Non-Hispanic",0.79747,0.81157,0.78336,2
2021,18,035,all,All,0.77400,0.79383,0.75417,1
2021,18,035,race-ethnicity,"Black, Non-Hispanic",0.69080,0.79610,0.58549,3
2021,18,035,race-ethnicity,Hispanic,0.65409,0.79969,0.50849,3
2021,18,035,race-ethnicity,Other Races and Ethnicities,0.70562,0.81239,0.59885,3
2021,18,035,race-ethnicity,"White, Non-Hispanic",0.78749,0.80803,0.76695,1
2021,18,037,all,All,0.80589,0.82060,0.79119,2
2021,18,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,037,race-ethnicity,Hispanic,0.77283,0.87030,0.67537,3
2021,18,037,race-ethnicity,Other Races and Ethnicities,0.66867,0.79195,0.54539,3
2021,18,037,race-ethnicity,"White, Non-Hispanic",0.81576,0.83056,0.80095,2
2021,18,039,all,All,0.79629,0.81108,0.78151,1
2021,18,039,race-ethnicity,"Black, Non-Hispanic",0.74822,0.83329,0.66315,1
2021,18,039,race-ethnicity,Hispanic,0.78108,0.82440,0.73775,1
2021,18,039,race-ethnicity,Other Races and Ethnicities,0.84761,0.90987,0.78535,1
2021,18,039,race-ethnicity,"White, Non-Hispanic",0.80037,0.81681,0.78393,1
2021,18,041,all,All,0.76603,0.78372,0.74835,2
2021,18,041,race-ethnicity,"Black, Non-Hispanic",0.59877,0.76860,0.42895,3
2021,18,041,race-ethnicity,Hispanic,0.69508,0.83600,0.55416,3
2021,18,041,race-ethnicity,Other Races and Ethnicities,0.84273,0.93724,0.74822,3
2021,18,041,race-ethnicity,"White, Non-Hispanic",0.77015,0.78827,0.75203,2
2021,18,043,all,All,0.78499,0.80045,0.76954,2
2021,18,043,race-ethnicity,"Black, Non-Hispanic",0.58447,0.69992,0.46902,3
2021,18,043,race-ethnicity,Hispanic,0.75668,0.87935,0.63401,3
2021,18,043,race-ethnicity,Other Races and Ethnicities,0.82587,0.90095,0.75079,3
2021,18,043,race-ethnicity,"White, Non-Hispanic",0.79010,0.80607,0.77413,2
2021,18,045,all,All,0.77176,0.78820,0.75532,2
2021,18,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,045,race-ethnicity,Hispanic,0.69362,0.85858,0.52866,3
2021,18,045,race-ethnicity,Other Races and Ethnicities,0.77254,0.87005,0.67503,3
2021,18,045,race-ethnicity,"White, Non-Hispanic",0.77299,0.78978,0.75621,2
2021,18,047,all,All,0.82394,0.84003,0.80786,2
2021,18,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,047,race-ethnicity,Other Races and Ethnicities,0.81649,0.91444,0.71855,3
2021,18,047,race-ethnicity,"White, Non-Hispanic",0.82375,0.84020,0.80731,2
2021,18,049,all,All,0.76300,0.78110,0.74490,2
2021,18,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,049,race-ethnicity,Hispanic,0.73155,0.81255,0.65056,2
2021,18,049,race-ethnicity,Other Races and Ethnicities,0.76315,0.88470,0.64161,3
2021,18,049,race-ethnicity,"White, Non-Hispanic",0.76461,0.78344,0.74578,2
2021,18,051,all,All,0.84002,0.85506,0.82499,2
2021,18,051,race-ethnicity,"Black, Non-Hispanic",0.90695,1.00000,0.80469,3
2021,18,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,051,race-ethnicity,Other Races and Ethnicities,0.74358,0.83810,0.64907,3
2021,18,051,race-ethnicity,"White, Non-Hispanic",0.84418,0.85952,0.82883,2
2021,18,053,all,All,0.75523,0.77219,0.73828,2
2021,18,053,race-ethnicity,"Black, Non-Hispanic",0.57557,0.70278,0.44837,3
2021,18,053,race-ethnicity,Hispanic,0.79382,0.89069,0.69695,3
2021,18,053,race-ethnicity,Other Races and Ethnicities,0.58670,0.68901,0.48440,3
2021,18,053,race-ethnicity,"White, Non-Hispanic",0.77044,0.78779,0.75308,2
2021,18,055,all,All,0.77360,0.78855,0.75865,2
2021,18,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,055,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,055,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,055,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,057,all,All,0.85430,0.86366,0.84494,1
2021,18,057,race-ethnicity,"Black, Non-Hispanic",0.79961,0.86714,0.73209,1
2021,18,057,race-ethnicity,Hispanic,0.80978,0.86680,0.75275,1
2021,18,057,race-ethnicity,Other Races and Ethnicities,0.82180,0.85565,0.78796,1
2021,18,057,race-ethnicity,"White, Non-Hispanic",0.86385,0.87371,0.85399,1
2021,18,059,all,All,0.85217,0.86873,0.83561,2
2021,18,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,059,race-ethnicity,Hispanic,0.76910,0.88591,0.65230,3
2021,18,059,race-ethnicity,Other Races and Ethnicities,0.66098,0.79632,0.52565,3
2021,18,059,race-ethnicity,"White, Non-Hispanic",0.86190,0.87856,0.84524,2
2021,18,061,all,All,0.78499,0.80045,0.76954,2
2021,18,061,race-ethnicity,"Black, Non-Hispanic",0.58447,0.69992,0.46902,3
2021,18,061,race-ethnicity,Hispanic,0.75668,0.87935,0.63401,3
2021,18,061,race-ethnicity,Other Races and Ethnicities,0.82587,0.90095,0.75079,3
2021,18,061,race-ethnicity,"White, Non-Hispanic",0.79010,0.80607,0.77413,2
2021,18,063,all,All,0.88564,0.89867,0.87261,1
2021,18,063,race-ethnicity,"Black, Non-Hispanic",0.87534,0.94516,0.80553,3
2021,18,063,race-ethnicity,Hispanic,0.81381,0.89965,0.72797,3
2021,18,063,race-ethnicity,Other Races and Ethnicities,0.86784,0.92947,0.80621,1
2021,18,063,race-ethnicity,"White, Non-Hispanic",0.89236,0.90590,0.87881,1
2021,18,065,all,All,0.75937,0.77608,0.74266,2
2021,18,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,065,race-ethnicity,Hispanic,0.61159,0.75899,0.46419,3
2021,18,065,race-ethnicity,Other Races and Ethnicities,0.70050,0.82046,0.58053,3
2021,18,065,race-ethnicity,"White, Non-Hispanic",0.76834,0.78520,0.75147,2
2021,18,067,all,All,0.81020,0.82623,0.79417,2
2021,18,067,race-ethnicity,"Black, Non-Hispanic",0.87838,0.95092,0.80585,3
2021,18,067,race-ethnicity,Hispanic,0.79261,0.85906,0.72615,2
2021,18,067,race-ethnicity,Other Races and Ethnicities,0.87444,0.95626,0.79262,3
2021,18,067,race-ethnicity,"White, Non-Hispanic",0.80487,0.82218,0.78757,2
2021,18,069,all,All,0.83094,0.84494,0.81693,2
2021,18,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,069,race-ethnicity,Hispanic,0.62937,0.73455,0.52419,3
2021,18,069,race-ethnicity,Other Races and Ethnicities,0.85650,0.93332,0.77968,3
2021,18,069,race-ethnicity,"White, Non-Hispanic",0.83802,0.85223,0.82381,2
2021,18,071,all,All,0.78161,0.79927,0.76395,2
2021,18,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,071,race-ethnicity,Hispanic,0.74143,0.81977,0.66309,2
2021,18,071,race-ethnicity,Other Races and Ethnicities,0.80435,0.86329,0.74540,2
2021,18,071,race-ethnicity,"White, Non-Hispanic",0.78195,0.80111,0.76279,2
2021,18,073,all,All,0.76300,0.78110,0.74490,2
2021,18,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,073,race-ethnicity,Hispanic,0.73155,0.81255,0.65056,2
2021,18,073,race-ethnicity,Other Races and Ethnicities,0.76315,0.88470,0.64161,3
2021,18,073,race-ethnicity,"White, Non-Hispanic",0.76461,0.78344,0.74578,2
2021,18,075,all,All,0.75937,0.77608,0.74266,2
2021,18,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,075,race-ethnicity,Hispanic,0.61159,0.75899,0.46419,3
2021,18,075,race-ethnicity,Other Races and Ethnicities,0.70050,0.82046,0.58053,3
2021,18,075,race-ethnicity,"White, Non-Hispanic",0.76834,0.78520,0.75147,2
2021,18,077,all,All,0.78108,0.80130,0.76087,2
2021,18,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,077,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,077,race-ethnicity,Other Races and Ethnicities,0.71871,0.84092,0.59650,3
2021,18,077,race-ethnicity,"White, Non-Hispanic",0.78168,0.80244,0.76091,2
2021,18,079,all,All,0.78108,0.80130,0.76087,2
2021,18,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,079,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,079,race-ethnicity,Other Races and Ethnicities,0.71871,0.84092,0.59650,3
2021,18,079,race-ethnicity,"White, Non-Hispanic",0.78168,0.80244,0.76091,2
2021,18,081,all,All,0.84061,0.85714,0.82408,1
2021,18,081,race-ethnicity,"Black, Non-Hispanic",0.88193,0.99552,0.76833,3
2021,18,081,race-ethnicity,Hispanic,0.87266,0.95701,0.78831,3
2021,18,081,race-ethnicity,Other Races and Ethnicities,0.82492,0.89626,0.75357,1
2021,18,081,race-ethnicity,"White, Non-Hispanic",0.83880,0.85636,0.82123,1
2021,18,083,all,All,0.80589,0.82060,0.79119,2
2021,18,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,083,race-ethnicity,Hispanic,0.77283,0.87030,0.67537,3
2021,18,083,race-ethnicity,Other Races and Ethnicities,0.66867,0.79195,0.54539,3
2021,18,083,race-ethnicity,"White, Non-Hispanic",0.81576,0.83056,0.80095,2
2021,18,085,all,All,0.81354,0.82917,0.79792,2
2021,18,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,085,race-ethnicity,Hispanic,0.84003,0.89648,0.78358,2
2021,18,085,race-ethnicity,Other Races and Ethnicities,0.85966,0.93530,0.78401,3
2021,18,085,race-ethnicity,"White, Non-Hispanic",0.80851,0.82524,0.79178,2
2021,18,087,all,All,0.79624,0.80982,0.78265,2
2021,18,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,087,race-ethnicity,Hispanic,0.81697,0.88013,0.75381,2
2021,18,087,race-ethnicity,Other Races and Ethnicities,0.72349,0.80632,0.64065,2
2021,18,087,race-ethnicity,"White, Non-Hispanic",0.79747,0.81157,0.78336,2
2021,18,089,all,All,0.75947,0.76946,0.74947,1
2021,18,089,race-ethnicity,"Black, Non-Hispanic",0.68654,0.71012,0.66295,1
2021,18,089,race-ethnicity,Hispanic,0.75447,0.77726,0.73168,1
2021,18,089,race-ethnicity,Other Races and Ethnicities,0.67314,0.72596,0.62032,1
2021,18,089,race-ethnicity,"White, Non-Hispanic",0.79883,0.81147,0.78618,1
2021,18,091,all,All,0.78680,0.80552,0.76808,1
2021,18,091,race-ethnicity,"Black, Non-Hispanic",0.81218,0.88584,0.73852,1
2021,18,091,race-ethnicity,Hispanic,0.80821,0.88017,0.73626,1
2021,18,091,race-ethnicity,Other Races and Ethnicities,0.77310,0.87122,0.67499,3
2021,18,091,race-ethnicity,"White, Non-Hispanic",0.78230,0.80287,0.76172,1
2021,18,093,all,All,0.77360,0.78855,0.75865,2
2021,18,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,093,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,093,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,093,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,095,all,All,0.78873,0.80498,0.77247,1
2021,18,095,race-ethnicity,"Black, Non-Hispanic",0.76253,0.84948,0.67558,3
2021,18,095,race-ethnicity,Hispanic,0.75705,0.84028,0.67382,1
2021,18,095,race-ethnicity,Other Races and Ethnicities,0.73270,0.82734,0.63806,3
2021,18,095,race-ethnicity,"White, Non-Hispanic",0.79472,0.81182,0.77763,1
2021,18,097,all,All,0.79268,0.79943,0.78593,1
2021,18,097,race-ethnicity,"Black, Non-Hispanic",0.75213,0.76853,0.73572,1
2021,18,097,race-ethnicity,Hispanic,0.79208,0.81494,0.76921,1
2021,18,097,race-ethnicity,Other Races and Ethnicities,0.78228,0.80809,0.75647,1
2021,18,097,race-ethnicity,"White, Non-Hispanic",0.81446,0.82250,0.80643,1
2021,18,099,all,All,0.81354,0.82917,0.79792,2
2021,18,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,099,race-ethnicity,Hispanic,0.84003,0.89648,0.78358,2
2021,18,099,race-ethnicity,Other Races and Ethnicities,0.85966,0.93530,0.78401,3
2021,18,099,race-ethnicity,"White, Non-Hispanic",0.80851,0.82524,0.79178,2
2021,18,101,all,All,0.77360,0.78855,0.75865,2
2021,18,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,101,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,101,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,101,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,103,all,All,0.75523,0.77219,0.73828,2
2021,18,103,race-ethnicity,"Black, Non-Hispanic",0.57557,0.70278,0.44837,3
2021,18,103,race-ethnicity,Hispanic,0.79382,0.89069,0.69695,3
2021,18,103,race-ethnicity,Other Races and Ethnicities,0.58670,0.68901,0.48440,3
2021,18,103,race-ethnicity,"White, Non-Hispanic",0.77044,0.78779,0.75308,2
2021,18,105,all,All,0.81390,0.83100,0.79680,1
2021,18,105,race-ethnicity,"Black, Non-Hispanic",0.73608,0.84669,0.62547,3
2021,18,105,race-ethnicity,Hispanic,0.85352,0.93695,0.77009,3
2021,18,105,race-ethnicity,Other Races and Ethnicities,0.76136,0.82640,0.69632,1
2021,18,105,race-ethnicity,"White, Non-Hispanic",0.82151,0.83974,0.80328,1
2021,18,107,all,All,0.81453,0.82806,0.80101,2
2021,18,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,107,race-ethnicity,Hispanic,0.74003,0.79722,0.68285,2
2021,18,107,race-ethnicity,Other Races and Ethnicities,0.53225,0.64671,0.41779,3
2021,18,107,race-ethnicity,"White, Non-Hispanic",0.82865,0.84247,0.81483,2
2021,18,109,all,All,0.82385,0.84020,0.80750,2
2021,18,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,109,race-ethnicity,Hispanic,0.87600,0.99019,0.76181,3
2021,18,109,race-ethnicity,Other Races and Ethnicities,0.78507,0.88901,0.68114,3
2021,18,109,race-ethnicity,"White, Non-Hispanic",0.82497,0.84167,0.80827,2
2021,18,111,all,All,0.76300,0.78110,0.74490,2
2021,18,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,111,race-ethnicity,Hispanic,0.73155,0.81255,0.65056,2
2021,18,111,race-ethnicity,Other Races and Ethnicities,0.76315,0.88470,0.64161,3
2021,18,111,race-ethnicity,"White, Non-Hispanic",0.76461,0.78344,0.74578,2
2021,18,113,all,All,0.79624,0.80982,0.78265,2
2021,18,113,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,113,race-ethnicity,Hispanic,0.81697,0.88013,0.75381,2
2021,18,113,race-ethnicity,Other Races and Ethnicities,0.72349,0.80632,0.64065,2
2021,18,113,race-ethnicity,"White, Non-Hispanic",0.79747,0.81157,0.78336,2
2021,18,115,all,All,0.82394,0.84003,0.80786,2
2021,18,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,115,race-ethnicity,Hispanic,NA,NA,NA,3
2021,18,115,race-ethnicity,Other Races and Ethnicities,0.81649,0.91444,0.71855,3
2021,18,115,race-ethnicity,"White, Non-Hispanic",0.82375,0.84020,0.80731,2
2021,18,117,all,All,0.77360,0.78855,0.75865,2
2021,18,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,117,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,117,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,117,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,119,all,All,0.77360,0.78855,0.75865,2
2021,18,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,119,race-ethnicity,Hispanic,0.76051,0.87434,0.64668,3
2021,18,119,race-ethnicity,Other Races and Ethnicities,0.71350,0.80348,0.62353,3
2021,18,119,race-ethnicity,"White, Non-Hispanic",0.77536,0.79071,0.76001,2
2021,18,121,all,All,0.77176,0.78820,0.75532,2
2021,18,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,121,race-ethnicity,Hispanic,0.69362,0.85858,0.52866,3
2021,18,121,race-ethnicity,Other Races and Ethnicities,0.77254,0.87005,0.67503,3
2021,18,121,race-ethnicity,"White, Non-Hispanic",0.77299,0.78978,0.75621,2
2021,18,123,all,All,0.80589,0.82060,0.79119,2
2021,18,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,18,123,race-ethnicity,Hispanic,0.77283,0.87030,0.67537,3
2021,18,123,race-ethnicity,Other Races and Ethnicities,0.66867,0.79195,0.54539,3
2021,18,123,race-ethnicity,"White, Non-Hispanic",0.81576,0.83056,0.80095,2
2021,18,125,all,All,0.80589,0.82060,0.79119,2
