year,state,county,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
2016,54,083,7.77,12.63,1,1
2016,54,085,5.39,17.99,1,1
2016,54,087,1.35,4.75,1,1
2016,54,089,2.45,7.22,1,1
2016,54,091,10.25,16.6,1,1
2016,54,093,7.88,26.41,1,1
2016,54,095,3.77,5.69,1,1
2016,54,097,10.22,24.95,1,1
2016,54,099,13.74,26.49,1,1
2016,54,101,0,0,1,1
2016,54,103,6.04,4.68,1,1
2016,54,105,9,27.16,1,1
2016,54,107,23.98,23.4,1,1
2016,54,109,1.87,6.49,1,1
2016,55,001,10.76,23.74,1,1
2016,55,003,7.78,12.86,1,1
2016,55,005,17.93,10.71,1,1
2016,55,007,15.14,21.01,1,1
2016,55,009,53.07,54.6,1,1
2016,55,011,24.27,28.36,1,1
2016,55,013,7.82,5.45,1,1
2016,55,015,50.5,42.45,1,1
2016,55,017,27.49,22.91,1,1
2016,55,019,11.61,21.07,1,1
2016,55,021,50.37,22.44,1,1
2016,55,023,14.31,8.57,1,1
2016,55,025,75.15,56.71,1,1
2016,55,027,35.03,25.8,1,1
2016,55,029,31.15,30.43,1,1
2016,55,031,34.69,37.84,1,1
2016,55,033,27.45,26.54,1,1
2016,55,035,43.2,48.78,1,1
2016,55,037,8.18,25.31,1,1
2016,55,039,47.32,47.2,1,1
2016,55,041,6.17,10.95,1,1
2016,55,043,19.99,9.96,1,1
2016,55,045,54.34,23.88,1,1
2016,55,047,15.75,5.01,1,1
2016,55,049,47.86,15.99,1,1
2016,55,051,8.05,10.35,1,1
2016,55,053,19.26,17.15,1,1
2016,55,055,42.73,26.82,1,1
2016,55,057,16.35,19.66,1,1
2016,55,059,64.65,61.14,1,1
2016,55,061,28.67,28.78,1,1
2016,55,063,46.01,53.13,1,1
2016,55,065,22.75,13.42,1,1
2016,55,067,13.45,3.18,1,1
2016,55,069,28.76,15.27,1,1
2016,55,071,28.02,48.61,1,1
2016,55,073,42.42,30.25,1,1
2016,55,075,13.33,16.97,1,1
2016,55,077,15.43,15.12,1,1
2016,55,078,11.8,26,1,1
2016,55,079,71.61,77.22,1,1
2016,55,081,31.28,28.15,1,1
2016,55,083,27.74,25.01,1,1
2016,55,085,21.89,7.78,1,1
2016,55,087,63.03,46.53,1,1
2016,55,089,42.45,35.1,1,1
2016,55,091,20.2,14.39,1,1
2016,55,093,65.25,35,1,1
2016,55,095,24.84,12.18,1,1
2016,55,097,36.03,32.33,1,1
2016,55,099,9.75,15.71,1,1
2016,55,101,52.58,45.88,1,1
2016,55,103,13.89,7.19,1,1
2016,55,105,36.28,29.55,1,1
2016,55,107,6.68,3.69,1,1
2016,55,109,64.6,33.42,1,1
2016,55,111,33.95,17.42,1,1
2016,55,113,7.37,16.24,1,1
2016,55,115,18.37,9.44,1,1
2016,55,117,47.2,74.9,1,1
2016,55,119,16.72,23.98,1,1
2016,55,121,25.13,23.44,1,1
2016,55,123,17.45,22.9,1,1
2016,55,125,6.94,8.8,1,1
2016,55,127,41.39,28.57,1,1
2016,55,129,9.11,1.34,1,1
2016,55,131,41.16,33.53,1,1
2016,55,133,49.09,47.07,1,1
2016,55,135,28.07,14.69,1,1
2016,55,137,12.17,10.11,1,1
2016,55,139,47.75,44.24,1,1
2016,55,141,27.18,21.28,1,1
2016,56,001,29.31,47.51,1,1
2016,56,003,20.68,23.34,1,1
2016,56,005,82.17,56.84,1,1
2016,56,007,36.99,29.13,1,1
2016,56,009,57.72,47.06,1,1
2016,56,011,42.85,37.54,1,1
2016,56,013,31.87,23.76,1,1
2016,56,015,12.31,12.12,1,1
2016,56,017,22.65,23.35,1,1
2016,56,019,33.6,18.6,1,1
2016,56,021,64.45,54.9,1,1
2016,56,023,45.62,37.21,1,1
2016,56,025,56.43,49.52,1,1
2016,56,027,6,0,1,1
2016,56,029,51.08,34.03,1,1
2016,56,031,6.49,0,1,1
2016,56,033,39.54,26.97,1,1
2016,56,035,64.46,45.33,1,1
2016,56,037,61.77,73.46,1,1
2016,56,039,68.18,52.99,1,1
2016,56,041,32.31,45.59,1,1
2016,56,043,17.61,21.84,1,1
2016,56,045,35.05,22.45,1,1
