crosswalk_period,statefip,place,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2022,27,43000,01608,0.9502,0.2493,107184,0.23688486,0.98758486,1
2022,27,43000,01609,1,0.2602,111865,0.2602,0.98758486,1
2022,27,43000,01610,1,0.2482,106733,0.2482,0.98758486,1
2022,27,43000,01611,1,0.2423,104172,0.2423,0.98758486,1
2022,27,51730,01602,0.6852,1,81026,0.6852,0.6852,2
2022,27,54880,02700,0.7455,1,121395,0.7455,0.7455,2
2022,27,58000,01503,1,0.3284,102290,0.3284,1,1
2022,27,58000,01504,1,0.3306,103003,0.3306,1,1
2022,27,58000,01505,1,0.341,106234,0.341,1,1
2022,27,71428,01402,0.57,1,75102,0.57,0.57,2
2022,28,36000,00900,0.0037,0.0032,497,1.1840000000000002e-5,0.81460476,1
2022,28,36000,01001,0.0484,0.0403,6191,0.00195052,0.81460476,1
2022,28,36000,01101,0.8496,0.9565,147010,0.8126424,0.81460476,1
2022,29,15670,00501,0.0145,0.0187,2367,2.7115000000000006e-4,0.8601843399999999,1
2022,29,15670,00601,0.8763,0.9813,123887,0.8599131899999999,0.8601843399999999,1
2022,29,35000,01102,0.6451,0.703,86475,0.4535053,0.5269402400000001,2
2022,29,35000,01103,0.2523,0.2909,35781,0.07339407,0.5269402400000001,2
2022,29,35000,01104,0.0067,0.0061,755,4.087000000000001e-5,0.5269402400000001,2
2022,29,38000,00901,0.3078,0.0711,36129,0.02188458,0.77989798,1
2022,29,38000,00902,0.7507,0.2008,102049,0.15074056000000002,0.77989798,1
2022,29,38000,01000,0.4999,0.105,53352,0.0524895,0.77989798,1
2022,29,38000,01101,1,0.3602,183021,0.3602,0.77989798,1
2022,29,38000,01102,0.1036,0.0273,13892,0.0028282800000000003,0.77989798,1
2022,29,38000,01104,0.0042,9e-4,479,3.78e-6,0.77989798,1
2022,29,38000,01105,0.8184,0.2343,119064,0.19175112,0.77989798,1
2022,29,38000,01200,8e-4,2e-4,104,1.6e-7,0.77989798,1
2022,29,41348,01102,1e-4,1e-4,10,1e-8,0.8495596,1
2022,29,41348,01104,0.8721,0.9735,98428,0.84898935,0.8495596,1
2022,29,41348,01200,0.0216,0.0264,2670,5.702400000000001e-4,0.8495596,1
2022,29,54074,01801,0.2701,0.3415,31187,0.09223915,0.35076625,2
2022,29,54074,01802,0.3926,0.6585,60129,0.2585271,0.35076625,2
2022,29,65000,02001,1,0.4183,126144,0.4183,1,1
2022,29,65000,02002,1,0.5817,175434,0.5817,1,1
2022,29,70000,02702,0.8635,0.6358,107570,0.5490133,0.7183198000000001,2
2022,29,70000,02703,0.465,0.3641,61602,0.1693065,0.7183198000000001,2
2022,30,06550,00700,0.0688,0.0873,10224,0.00600624,0.89196413,1
2022,30,06550,00800,0.9707,0.9127,106892,0.8859578899999999,0.89196413,1
2022,31,28000,00801,0.9288,0.5466,159094,0.5076820799999999,0.90313756,1
2022,31,28000,00802,0.8722,0.4534,131988,0.39545548,0.90313756,1
2022,31,37000,00901,0.6743,0.2732,132766,0.18421876,0.8535459700000001,1
2022,31,37000,00902,0.79990000000000006,0.2619,127302,0.20949381000000003,0.8535459700000001,1
2022,31,37000,00903,0.978,0.2303,111938,0.2252334,0.8535459700000001,1
2022,31,37000,00904,1,0.2346,114045,0.2346,0.8535459700000001,1
2022,32,31900,00408,0.0239,0.0121,3833,2.8919e-4,0.80578396,1
2022,32,31900,00412,0.0332,0.0171,5417,5.677200000000001e-4,0.80578396,1
2022,32,31900,00413,0.9406,0.3368,106956,0.31679408,0.80578396,1
2022,32,31900,00414,0.9982,0.3946,125322,0.39388972,0.80578396,1
2022,32,31900,00415,0.3935,0.2395,76082,0.09424325,0.80578396,1
2022,32,40000,00401,0.6293,0.1386,88989,0.08722097999999999,0.8961595,1
2022,32,40000,00404,0.9098,0.2194,140822,0.19961012000000003,0.8961595,1
2022,32,40000,00405,0.8818,0.2197,140998,0.19373146000000002,0.8961595,1
2022,32,40000,00406,0.9773,0.216,138623,0.21109679999999997,0.8961595,1
2022,32,40000,00407,0.9956,0.2054,131841,0.20449624,0.8961595,1
2022,32,40000,00408,0.0039,0.001,630,3.9e-6,0.8961595,1
2022,32,51800,00401,0.3187,0.1716,45062,0.054688919999999995,0.8759216000000001,1
2022,32,51800,00402,0.0113,0.007,1838,7.91e-5,0.8759216000000001,1
2022,32,51800,00403,0.9997,0.8214,215627,0.82115358,0.8759216000000001,1
2022,32,60600,00101,0.0089,0.0053,1398,4.717e-5,0.8447191500000001,1
2022,32,60600,00102,0.9643,0.7134,188449,0.6879316200000001,0.8447191500000001,1
2022,32,60600,00103,0.5572,0.2813,74318,0.15674036,0.8447191500000001,1
2022,32,68400,00101,0.6663,0.9688,105065,0.64551144,0.6460512,2
2022,32,68400,00102,0.0173,0.0312,3380,5.397599999999999e-4,0.6460512,2
2022,33,45140,00601,1,1,115644,1,1,1
2022,33,50260,00603,0.8128,1,91322,0.8128,0.8128,1
2022,34,13690,00501,0.5073,0.8044,72638,0.40807212,0.43833143999999996,2
2022,34,13690,00502,0.1547,0.1956,17658,0.03025932,0.43833143999999996,2
2022,34,21000,01905,1,1,137298,1,1,1
2022,34,36000,00601,1,0.5672,165889,0.5672,1,1
2022,34,36000,00602,1,0.4328,126560,0.4328,1,1
2022,34,51000,01406,1,0.502,156404,0.502,1,1
2022,34,51000,01407,1,0.498,155145,0.498,1,1
2022,34,57000,00503,1,1,159732,1,1,1
2022,34,74000,02301,0.7092,1,90871,0.7092,0.7092,2
2022,35,02000,00701,0.9255,0.2131,120306,0.19722405,0.88308885,1
2022,35,02000,00702,0.8235,0.1473,83174,0.12130155,0.88308885,1
2022,35,02000,00703,0.9173,0.164,92580,0.1504372,0.88308885,1
2022,35,02000,00704,1,0.1811,102247,0.1811,0.88308885,1
2022,35,02000,00705,0.9158,0.1708,96422,0.15641864,0.88308885,1
2022,35,02000,00706,0.6193,0.1237,69830,0.07660741,0.88308885,1
2022,35,39380,01001,0.0661,0.0615,6855,0.00406515,0.8512490999999999,1
2022,35,39380,01002,0.9027,0.9385,104530,0.8471839499999999,0.8512490999999999,1
2022,35,63460,00600,0.699,0.9999,104040,0.6989301,0.6989301,2
2022,35,70500,00500,0.6057,1,87505,0.6057,0.6057,2
2022,36,01000,02001,0.9204,1,99224,0.9204,0.9204,1
2022,36,11000,01205,1,0.5656,157444,0.5656,1,1
2022,36,11000,01206,1,0.4344,120905,0.4344,1,1
2022,36,50617,03114,0.668,1,79726,0.668,0.668,2
2022,36,51000,04103,1,0.0185,163141,0.0185,0.9997,1
2022,36,51000,04104,1,0.0147,129265,0.0147,0.9997,1
2022,36,51000,04107,1,0.0255,224344,0.0255,0.9997,1
2022,36,51000,04108,1,0.0263,231983,0.0263,0.9997,1
2022,36,51000,04109,1,0.0125,110458,0.0125,0.9997,1
2022,36,51000,04110,1,0.0148,130440,0.0148,0.9997,1
2022,36,51000,04111,1,0.0143,125771,0.0143,0.9997,1
2022,36,51000,04112,1,0.0214,188800,0.0214,0.9997,1
2022,36,51000,04121,1,0.0194,170835,0.0194,0.9997,1
2022,36,51000,04165,1,0.0249,219214,0.0249,0.9997,1
2022,36,51000,04204,1,0.0172,151523,0.0172,0.9997,1
2022,36,51000,04205,1,0.0154,135880,0.0154,0.9997,1
2022,36,51000,04207,1,0.0161,141945,0.0161,0.9997,1
2022,36,51000,04208,1,0.0115,101619,0.0115,0.9997,1
2022,36,51000,04209,1,0.0212,186667,0.0212,0.9997,1
2022,36,51000,04210,1,0.015,132351,0.015,0.9997,1
2022,36,51000,04211,1,0.0138,121824,0.0138,0.9997,1
2022,36,51000,04212,1,0.0183,160741,0.0183,0.9997,1
2022,36,51000,04221,1,0.0181,159561,0.0181,0.9997,1
2022,36,51000,04263,1,0.0205,180543,0.0205,0.9997,1
2022,36,51000,04301,1,0.0232,204125,0.0232,0.9997,1
2022,36,51000,04302,1,0.0145,127650,0.0145,0.9997,1
2022,36,51000,04303,1,0.0197,173842,0.0197,0.9997,1
2022,36,51000,04304,1,0.0137,120747,0.0137,0.9997,1
2022,36,51000,04305,1,0.0229,201682,0.0229,0.9997,1
2022,36,51000,04306,1,0.0132,116586,0.0132,0.9997,1
2022,36,51000,04307,1,0.0152,133706,0.0152,0.9997,1
2022,36,51000,04308,1,0.0124,108805,0.0124,0.9997,1
2022,36,51000,04309,1,0.0114,100103,0.0114,0.9997,1
2022,36,51000,04310,1,0.0153,134319,0.0153,0.9997,1
2022,36,51000,04311,1,0.0225,198527,0.0225,0.9997,1
2022,36,51000,04312,1,0.0239,210432,0.0239,0.9997,1
2022,36,51000,04313,1,0.0129,113451,0.0129,0.9997,1
2022,36,51000,04314,1,0.0184,162410,0.0184,0.9997,1
2022,36,51000,04315,1,0.0186,163346,0.0186,0.9997,1
2022,36,51000,04316,1,0.0116,102095,0.0116,0.9997,1
2022,36,51000,04317,1,0.0182,160243,0.0182,0.9997,1
2022,36,51000,04318,1,0.0232,204005,0.0232,0.9997,1
2022,36,51000,04401,1,0.0219,193031,0.0219,0.9997,1
2022,36,51000,04402,1,0.0156,137718,0.0156,0.9997,1
2022,36,51000,04403,1,0.0203,178855,0.0203,0.9997,1
2022,36,51000,04404,1,0.0206,181730,0.0206,0.9997,1
2022,36,51000,04405,1,0.0204,179294,0.0204,0.9997,1
2022,36,51000,04406,1,0.0136,119706,0.0136,0.9997,1
2022,36,51000,04407,1,0.0308,270930,0.0308,0.9997,1
2022,36,51000,04408,1,0.0179,157986,0.0179,0.9997,1
2022,36,51000,04409,1,0.0173,151876,0.0173,0.9997,1
2022,36,51000,04410,1,0.0148,130378,0.0148,0.9997,1
2022,36,51000,04411,1,0.0139,122366,0.0139,0.9997,1
2022,36,51000,04412,1,0.0293,257759,0.0293,0.9997,1
2022,36,51000,04413,1,0.0227,199648,0.0227,0.9997,1
2022,36,51000,04414,1,0.0141,124187,0.0141,0.9997,1
2022,36,51000,04501,1,0.0215,189663,0.0215,0.9997,1
2022,36,51000,04502,1,0.0161,141591,0.0161,0.9997,1
2022,36,51000,04503,1,0.0187,164493,0.0187,0.9997,1
2022,36,63000,00901,0.0016,0.001,215,1.6000000000000001e-6,0.9990016,1
2022,36,63000,00902,1,0.501,105871,0.501,0.9990016,1
2022,36,63000,00903,1,0.498,105242,0.498,0.9990016,1
2022,36,73000,00701,0.9999,1,148616,0.9999,0.9999,1
2022,36,84000,03112,1,1,211569,1,1,1
2022,37,02140,02201,0.6499,0.9325,88209,0.60603175,0.60924673,2
2022,37,02140,02202,0.0477,0.0674,6380,0.00321498,0.60924673,2
2022,37,10740,01206,0.1583,0.1242,21692,0.01966086,0.5735156299999999,2
2022,37,10740,01207,0.7885,0.6303,110124,0.49699154999999995,0.5735156299999999,2
2022,37,10740,01208,0.251,0.2243,39196,0.056299300000000004,0.5735156299999999,2
2022,37,10740,01500,0.0266,0.0212,3709,5.6392e-4,0.5735156299999999,2
2022,37,12000,03101,0.9999,0.1464,128073,0.14638536,0.87658571,1
2022,37,12000,03102,0.9875,0.1471,128634,0.14526125,0.87658571,1
2022,37,12000,03103,0.9999,0.1414,123662,0.14138586,0.87658571,1
2022,37,12000,03104,0.9862,0.1777,155421,0.17524773999999999,0.87658571,1
2022,37,12000,03105,0.9958,0.137,119828,0.1364246,0.87658571,1
2022,37,12000,03106,0.2989,0.0602,52632,0.017993779999999997,0.87658571,1
2022,37,12000,03107,0.5476,0.0844,73836,0.04621744,0.87658571,1
2022,37,12000,03108,0.6396,0.1058,92493,0.06766968,0.87658571,1
2022,37,14100,03200,0.5607,0.8951,94205,0.50188257,0.5115019000000001,2
2022,37,14100,03300,0.0917,0.1049,11035,0.00961933,0.5115019000000001,2
2022,37,19000,01206,0.002,9e-4,269,1.8e-6,0.87678885,1
2022,37,19000,01301,0.9403,0.591,167557,0.5557173,0.87678885,1
2022,37,19000,01302,0.7879,0.4075,115536,0.32106925,0.87678885,1
2022,37,19000,01400,0.001,5e-4,144,5e-7,0.87678885,1
2022,37,22920,05001,0.9911,0.5175,107893,0.51289425,0.77236281,1
2022,37,22920,05002,0.247,0.1367,28499,0.033764899999999994,0.77236281,1
2022,37,22920,05003,0.6527,0.3458,72109,0.22570365999999997,0.77236281,1
2022,37,25580,03001,0.0634,0.085,6837,0.0053890000000000006,0.5658265,2
2022,37,25580,03002,0.6125,0.915,73574,0.5604375,0.5658265,2
2022,37,28000,01701,0.9867,0.4566,136538,0.45052722,0.87280199,1
2022,37,28000,01702,0.9803,0.3991,119340,0.39123773,0.87280199,1
2022,37,28000,01703,0.252,0.1169,34950,0.0294588,0.87280199,1
2022,37,28000,01704,0.0576,0.0274,8207,0.00157824,0.87280199,1
2022,37,28080,04200,0.5141,1,87521,0.5141,0.5141,2
2022,37,31400,01703,0.051,0.0621,7078,0.0031671,0.62376487,2
2022,37,31400,01704,0.7035,0.8789,100243,0.61830615,0.62376487,2
2022,37,31400,01803,6e-4,7e-4,84,4.1999999999999995e-7,0.62376487,2
2022,37,31400,03500,0.0393,0.0583,6646,0.00229119,0.62376487,2
2022,37,31400,03600,1e-4,1e-4,8,1e-8,0.62376487,2
2022,37,55000,01201,0.9935,0.3168,148177,0.31474080000000004,0.7558402000000001,1
2022,37,55000,01202,0.9898,0.2963,138562,0.29327774,0.7558402000000001,1
2022,37,55000,01203,0.467,0.1362,63678,0.06360539999999999,0.7558402000000001,1
2022,37,55000,01204,0.3764,0.1116,52171,0.04200624,0.7558402000000001,1
2022,37,55000,01205,0.0329,0.0093,4362,3.0596999999999997e-4,0.7558402000000001,1
2022,37,55000,01206,0.3736,0.1095,51192,0.0409092,0.7558402000000001,1
2022,37,55000,01207,0.057,0.017,7964,9.690000000000001e-4,0.7558402000000001,1
2022,37,55000,01301,0.0013,5e-4,233,6.5e-7,0.7558402000000001,1
2022,37,55000,01302,0.009,0.0028,1326,2.52e-5,0.7558402000000001,1
2022,37,74440,04601,0.0049,0.005,582,2.45e-5,0.6839875,2
2022,37,74440,04701,0.6874,0.995,114869,0.683963,0.6839875,2
2022,37,75000,01801,0.9539,0.422,105317,0.40254579999999995,0.8905654399999999,1
2022,37,75000,01802,0.9513,0.5023,125346,0.47783799,0.8905654399999999,1
2022,37,75000,01803,0.1345,0.0757,18882,0.01018165,0.8905654399999999,1
2022,38,25700,00600,0.6828,1,125990,0.6828,0.6828,2
2022,39,01000,01201,0.0103,0.0065,1243,6.695e-5,0.9622628,1
2022,39,01000,01202,0.0098,0.0058,1101,5.683999999999999e-5,0.9622628,1
2022,39,01000,01203,0.9755,0.9863,187852,0.96213565,0.9622628,1
2022,39,01000,01204,0.0024,0.0014,273,3.3599999999999996e-6,0.9622628,1
2022,39,15000,04701,0.0094,0.0032,1005,3.0080000000000003e-5,0.88558633,1
2022,39,15000,04702,9e-4,3e-4,96,2.6999999999999996e-7,0.88558633,1
2022,39,15000,04703,0.0129,0.0063,1941,8.127e-5,0.88558633,1
2022,39,15000,04704,0.0017,6e-4,201,1.0199999999999998e-6,0.88558633,1
2022,39,15000,04705,0.9739,0.35,108250,0.340865,0.88558633,1
2022,39,15000,04706,0.9429,0.3869,119687,0.36480801,0.88558633,1
2022,39,15000,04707,0.7118,0.2526,78137,0.17980068,0.88558633,1
2022,39,16000,00703,0.999,0.2849,106167,0.2846151,0.9959046500000001,1
2022,39,16000,00707,1,0.314,116999,0.314,0.9959046500000001,1
2022,39,16000,00708,0.9905,0.4011,149458,0.39728955000000005,0.9959046500000001,1
2022,39,18000,03302,0.1283,0.0161,14570,0.0020656299999999997,0.7096458800000001,2
2022,39,18000,03401,0.4843,0.0647,58575,0.031334209999999994,0.7096458800000001,2
2022,39,18000,03402,0.6772,0.0929,84169,0.06291188,0.7096458800000001,2
2022,39,18000,03403,0.8584,0.1054,95453,0.09047536,0.7096458800000001,2
2022,39,18000,03404,0.5731,0.073,66161,0.0418363,0.7096458800000001,2
2022,39,18000,03405,0.3777,0.0549,49686,0.020735729999999997,0.7096458800000001,2
2022,39,18000,03406,0.9123,0.1104,99975,0.10071792,0.7096458800000001,2
2022,39,18000,03407,0.9443,0.1115,100982,0.10528945,0.7096458800000001,2
2022,39,18000,03408,0.5023,0.0714,64628,0.03586422,0.7096458800000001,2
2022,39,18000,03409,0.7782,0.1391,126006,0.10824762,0.7096458800000001,2
2022,39,18000,03410,0.8862,0.1049,95036,0.09296238,0.7096458800000001,2
2022,39,18000,03411,0.3741,0.0438,39658,0.01638558,0.7096458800000001,2
2022,39,18000,03500,0.0683,0.012,10849,8.196e-4,0.7096458800000001,2
2022,39,21000,03701,0.043,0.0404,5558,0.0017371999999999997,0.7601937799999998,1
2022,39,21000,03702,6e-4,5e-4,65,3e-7,0.7601937799999998,1
2022,39,21000,03703,0.7908,0.9591,132021,0.7584562799999999,0.7601937799999998,1
2022,39,61000,00704,0.6487,1,81146,0.6487,0.6487,2
2022,39,77000,00301,0.0394,0.0202,5460,7.958799999999999e-4,0.96522166,1
2022,39,77000,00302,0.9923,0.572,154947,0.5675956,0.96522166,1
2022,39,77000,00303,0.9731,0.4078,110464,0.39683018,0.96522166,1
2022,40,09050,20700,0.1382,0.1793,20356,0.024779259999999997,0.62938436,2
2022,40,09050,20803,0.0146,0.0191,2165,2.7885999999999997e-4,0.62938436,2
2022,40,09050,20805,0.7539,0.8016,91019,0.60432624,0.62938436,2
2022,40,23200,21402,0.5845,1,94428,0.5845,0.5845,2
2022,40,41850,21700,0.7136,1,90381,0.7136,0.7136,2
2022,40,52500,21301,0.0025,0.0028,364,7e-6,0.8387519199999999,1
2022,40,52500,21302,0.8411,0.9972,127662,0.8387449199999999,0.8387519199999999,1
2022,40,55000,21200,7e-4,1e-4,74,7e-8,0.74564267,2
2022,40,55000,21301,0.5411,0.1142,77784,0.06179362,0.74564267,2
2022,40,55000,21401,0.8153,0.2037,138730,0.16607660999999999,0.74564267,2
2022,40,55000,21402,0.3663,0.0869,59180,0.03183147,0.74564267,2
2022,40,55000,21403,0.0965,0.017,11604,0.0016405000000000002,0.74564267,2
2022,40,55000,21404,0.8918,0.1457,99202,0.12993526,0.74564267,2
2022,40,55000,21405,0.9605,0.1592,108447,0.1529116,0.74564267,2
2022,40,55000,21406,0.9057,0.1598,108807,0.14473086,0.74564267,2
2022,40,55000,21500,0.5002,0.1134,77226,0.05672268,0.74564267,2
2022,40,75000,20300,0.0511,0.0141,5815,7.205099999999999e-4,0.7371184500000001,2
2022,40,75000,20400,4e-4,1e-4,44,4e-8,0.7371184500000001,2
2022,40,75000,20700,3e-4,1e-4,37,3e-8,0.7371184500000001,2
2022,40,75000,20801,0.5248,0.1621,66949,0.08507008,0.7371184500000001,2
2022,40,75000,20802,0.7124,0.1955,80769,0.13927420000000001,0.7371184500000001,2
2022,40,75000,20803,0.9854,0.3528,145745,0.34764912000000003,0.7371184500000001,2
2022,40,75000,20804,0.6479,0.2505,103460,0.16229895,0.7371184500000001,2
2022,40,75000,20805,0.0849,0.0248,10247,0.00210552,0.7371184500000001,2
2022,41,05350,06723,0.3444,0.4155,40504,0.14309819999999998,0.4352313,2
2022,41,05350,06724,0.4998,0.5845,56984,0.29213310000000003,0.4352313,2
2022,41,05800,01701,0.8863,0.9993,99105,0.88567959,0.8856799399999999,1
2022,41,05800,01702,5e-4,7e-4,73,3.5e-7,0.8856799399999999,1
2022,41,23850,03903,0.8561,0.7656,135253,0.65543016,0.73965932,2
2022,41,23850,03904,0.3644,0.2311,40828,0.08421284,0.73965932,2
2022,41,23850,03905,0.0051,0.0032,573,1.6320000000000003e-5,0.73965932,2
2022,41,31250,05102,0.0059,0.0067,771,3.953e-5,0.66366326,2
2022,41,31250,05116,0.6681,0.9933,113476,0.66362373,0.66366326,2
2022,41,34100,06721,3e-4,3e-4,35,8.999999999999999e-8,0.8634766200000001,1
2022,41,34100,06722,0.8665,0.9965,106070,0.8634672500000001,0.8634766200000001,1
2022,41,34100,06723,0.0029,0.0032,342,9.28e-6,0.8634766200000001,1
2022,41,47000,02901,0.717,0.9625,82606,0.6901125,0.69123,2
2022,41,47000,02902,0.0298,0.0375,3218,0.0011175,0.69123,2
2022,41,59000,00501,0.008,0.0013,833,1.04e-5,0.95481804,1
2022,41,59000,00504,1e-4,0,10,0,0.95481804,1
2022,41,59000,05101,1,0.189,123331,0.189,0.95481804,1
2022,41,59000,05102,0.9855,0.1961,127949,0.19325655,0.95481804,1
2022,41,59000,05103,0.9991,0.1809,118011,0.18073719,0.95481804,1
2022,41,59000,05105,1,0.1906,124397,0.1906,0.95481804,1
2022,41,59000,05114,0.9297,0.2136,139371,0.19858392,0.95481804,1
2022,41,59000,05116,0.0999,0.026,16960,0.0025974,0.95481804,1
2022,41,59000,06720,9e-4,2e-4,105,1.8e-7,0.95481804,1
2022,41,59000,06724,0.0135,0.0024,1536,3.2399999999999995e-5,0.95481804,1
2022,41,64900,04703,0.3818,0.2398,42095,0.09155564,0.62682883,2
2022,41,64900,04704,0.8728,0.5716,100330,0.49889248,0.62682883,2
2022,41,64900,04705,0.0308,0.0212,3714,6.529600000000001e-4,0.62682883,2
2022,41,64900,09300,0.2133,0.1675,29396,0.03572775,0.62682883,2
2022,42,02000,02803,1,1,125845,1,1,1
2022,42,06088,02901,0.4255,1,75781,0.4255,0.4255,2
2022,42,24000,00111,0.6081,1,94831,0.6081,0.6081,2
2022,42,60000,03216,1,0.0874,140234,0.0874,0.9999,1
2022,42,60000,03221,1,0.0901,144439,0.0901,0.9999,1
2022,42,60000,03222,1,0.1174,188302,0.1174,0.9999,1
2022,42,60000,03223,1,0.0655,105079,0.0655,0.9999,1
2022,42,60000,03224,1,0.0885,141920,0.0885,0.9999,1
2022,42,60000,03225,1,0.0822,131905,0.0822,0.9999,1
2022,42,60000,03227,1,0.0942,151109,0.0942,0.9999,1
2022,42,60000,03228,1,0.1089,174661,0.1089,0.9999,1
2022,42,60000,03229,1,0.08,128308,0.08,0.9999,1
2022,42,60000,03230,1,0.0947,151916,0.0947,0.9999,1
2022,42,60000,03231,1,0.091,145924,0.091,0.9999,1
2022,42,61000,01701,1,0.6417,194421,0.6417,0.9891435100000001,1
2022,42,61000,01702,0.9697,0.3583,108550,0.34744351,0.9891435100000001,1
2022,42,63624,02702,0.6296,1,95112,0.6296,0.6296,2
2022,42,69000,00701,0.6869,1,76328,0.6869,0.6869,2
2022,44,19180,00107,0.5657,1,82934,0.5657,0.5657,2
2022,44,54640,00106,0.5202,1,75604,0.5202,0.5202,2
2022,44,59000,00103,1,1,190934,1,1,1
2022,44,74300,00200,0.4862,1,82823,0.4862,0.4862,2
2022,45,13330,02201,0.0032,0.0022,326,7.04e-6,0.46761830000000004,2
2022,45,13330,02202,0.1169,0.0992,14905,0.01159648,0.46761830000000004,2
2022,45,13330,02301,0.6178,0.6215,93360,0.38396270000000005,0.46761830000000004,2
2022,45,13330,02302,0.2696,0.2667,40072,0.07190232,0.46761830000000004,2
2022,45,13330,02303,0.0144,0.0104,1564,1.4975999999999998e-4,0.46761830000000004,2
2022,45,16000,01301,0.0038,0.0043,587,1.634e-5,0.55911266,2
2022,45,16000,01401,0.0911,0.0815,11132,0.0074246500000000005,0.55911266,2
2022,45,16000,01402,0.7025,0.6159,84147,0.43266975,0.55911266,2
2022,45,16000,01403,0.3988,0.2984,40766,0.11900192,0.55911266,2
2022,45,48535,02303,0.837,1,90801,0.837,0.837,1
2022,45,50875,02100,0.1754,0.2468,28342,0.043288719999999996,0.47630199,2
2022,45,50875,02302,0.5784,0.7486,85975,0.43299024,0.47630199,2
2022,45,50875,02303,0.0049,0.0047,535,2.303e-5,0.47630199,2
2022,46,59020,00501,0.043,0.032,6161,0.0013759999999999998,0.9577600000000001,1
2022,46,59020,00601,0.988,0.968,186356,0.956384,0.9577600000000001,1
2022,47,14000,03401,0.7929,0.5228,94670,0.41452812000000006,0.7377691400000002,2
2022,47,14000,03402,0.7102,0.4541,82241,0.32250182000000005,0.7377691400000002,2
2022,47,14000,03403,0.032,0.0231,4188,7.392e-4,0.7377691400000002,2
2022,47,15160,00301,0.5353,0.3396,56619,0.18178788,0.8179512,1
2022,47,15160,00302,0.9633,0.6604,110103,0.63616332,0.8179512,1
2022,47,27740,02101,0.5446,0.8734,72891,0.47565363999999993,0.48740211999999994,2
2022,47,27740,02102,0.0928,0.1266,10563,0.011748479999999999,0.48740211999999994,2
2022,47,40000,01501,0.918,0.6428,122599,0.5900904,0.6975493700000001,2
2022,47,40000,01502,0.2095,0.1133,21618,0.02373635,0.6975493700000001,2
2022,47,40000,01503,0.3592,0.2325,44349,0.083514,0.6975493700000001,2
2022,47,40000,01504,0.0183,0.0114,2174,2.0862000000000002e-4,0.6975493700000001,2
2022,47,48000,02501,1,0.205,129770,0.205,0.91196847,1
2022,47,48000,02502,1,0.2011,127323,0.2011,0.91196847,1
2022,47,48000,02503,0.8395,0.1472,93224,0.1235744,0.91196847,1
2022,47,48000,02504,0.0887,0.0156,9889,0.00138372,0.91196847,1
2022,47,48000,02505,0.6173,0.1065,67440,0.06574245,0.91196847,1
2022,47,48000,02506,6e-4,1e-4,72,6e-8,0.91196847,1
2022,47,48000,02507,0.9462,0.1556,98533,0.14722872,0.91196847,1
2022,47,48000,02508,0.9949,0.1688,106853,0.16793912,0.91196847,1
2022,47,51560,02001,0.9287,0.8092,123622,0.75150404,0.8022838400000001,1
2022,47,51560,02002,0.0087,0.006,914,5.2199999999999995e-5,0.8022838400000001,1
2022,47,51560,02003,0.2745,0.1848,28233,0.050727600000000005,0.8022838400000001,1
2022,47,52006,02401,0.9889,0.2098,144633,0.20747121999999998,0.96518025,1
2022,47,52006,02402,0.9961,0.1817,125298,0.18099136999999998,0.96518025,1
2022,47,52006,02403,1,0.1451,100069,0.1451,0.96518025,1
2022,47,52006,02404,0.8881,0.1323,91238,0.11749563,0.96518025,1
