year,state,county,state_name,county_name,population
2015,39,085,Ohio,Lake County,229245
2015,39,087,Ohio,Lawrence County,61109
2015,39,089,Ohio,Licking County,170570
2015,39,091,Ohio,Logan County,45386
2015,39,093,Ohio,Lorain County,305147
2015,39,095,Ohio,Lucas County,433689
2015,39,097,Ohio,Madison County,44094
2015,39,099,Ohio,Mahoning County,231900
2015,39,101,Ohio,Marion County,65355
2015,39,103,Ohio,Medina County,176395
2015,39,105,Ohio,Meigs County,23257
2015,39,107,Ohio,Mercer County,40968
2015,39,109,Ohio,Miami County,104224
2015,39,111,Ohio,Monroe County,14409
2015,39,113,Ohio,Montgomery County,532258
2015,39,115,Ohio,Morgan County,14777
2015,39,117,Ohio,Morrow County,35074
2015,39,119,Ohio,Muskingum County,86290
2015,39,121,Ohio,Noble County,14326
2015,39,123,Ohio,Ottawa County,40877
2015,39,125,Ohio,Paulding County,18976
2015,39,127,Ohio,Perry County,35985
2015,39,129,Ohio,Pickaway County,56998
2015,39,131,Ohio,Pike County,28217
2015,39,133,Ohio,Portage County,162275
2015,39,135,Ohio,Preble County,41329
2015,39,137,Ohio,Putnam County,34042
2015,39,139,Ohio,Richland County,121707
2015,39,141,Ohio,Ross County,77170
2015,39,143,Ohio,Sandusky County,59679
2015,39,145,Ohio,Scioto County,76825
2015,39,147,Ohio,Seneca County,55610
2015,39,149,Ohio,Shelby County,48901
2015,39,151,Ohio,Stark County,375165
2015,39,153,Ohio,Summit County,541968
2015,39,155,Ohio,Trumbull County,203751
2015,39,157,Ohio,Tuscarawas County,92916
2015,39,159,Ohio,Union County,54277
2015,39,161,Ohio,Van Wert County,28562
2015,39,163,Ohio,Vinton County,13048
2015,39,165,Ohio,Warren County,224469
2015,39,167,Ohio,Washington County,61112
2015,39,169,Ohio,Wayne County,116063
2015,39,171,Ohio,Williams County,37120
2015,39,173,Ohio,Wood County,129730
2015,39,175,Ohio,Wyandot County,22243
2015,40,001,Oklahoma,Adair County,22004
2015,40,003,Oklahoma,Alfalfa County,5868
2015,40,005,Oklahoma,Atoka County,13793
2015,40,007,Oklahoma,Beaver County,5427
2015,40,009,Oklahoma,Beckham County,23768
2015,40,011,Oklahoma,Blaine County,9833
2015,40,013,Oklahoma,Bryan County,44884
2015,40,015,Oklahoma,Caddo County,29343
2015,40,017,Oklahoma,Canadian County,133378
2015,40,019,Oklahoma,Carter County,48689
2015,40,021,Oklahoma,Cherokee County,48447
2015,40,023,Oklahoma,Choctaw County,14997
2015,40,025,Oklahoma,Cimarron County,2216
2015,40,027,Oklahoma,Cleveland County,274458
2015,40,029,Oklahoma,Coal County,5651
2015,40,031,Oklahoma,Comanche County,124648
2015,40,033,Oklahoma,Cotton County,5996
2015,40,035,Oklahoma,Craig County,14818
2015,40,037,Oklahoma,Creek County,70892
2015,40,039,Oklahoma,Custer County,29744
2015,40,041,Oklahoma,Delaware County,41459
2015,40,043,Oklahoma,Dewey County,4995
2015,40,045,Oklahoma,Ellis County,4231
2015,40,047,Oklahoma,Garfield County,63569
2015,40,049,Oklahoma,Garvin County,27755
2015,40,051,Oklahoma,Grady County,54648
2015,40,053,Oklahoma,Grant County,4523
2015,40,055,Oklahoma,Greer County,6070
2015,40,057,Oklahoma,Harmon County,2788
2015,40,059,Oklahoma,Harper County,3754
2015,40,061,Oklahoma,Haskell County,12845
2015,40,063,Oklahoma,Hughes County,13735
2015,40,065,Oklahoma,Jackson County,25574
2015,40,067,Oklahoma,Jefferson County,6276
2015,40,069,Oklahoma,Johnston County,10980
2015,40,071,Oklahoma,Kay County,45366
2015,40,073,Oklahoma,Kingfisher County,15584
2015,40,075,Oklahoma,Kiowa County,9144
2015,40,077,Oklahoma,Latimer County,10483
2015,40,079,Oklahoma,Le Flore County,49605
2015,40,081,Oklahoma,Lincoln County,35042
2015,40,083,Oklahoma,Logan County,45996
2015,40,085,Oklahoma,Love County,9870
2015,40,087,Oklahoma,McClain County,38066
2015,40,089,Oklahoma,McCurtain County,33048
2015,40,091,Oklahoma,McIntosh County,19990
2015,40,093,Oklahoma,Major County,7771
2015,40,095,Oklahoma,Marshall County,16232
2015,40,097,Oklahoma,Mayes County,40887
2015,40,099,Oklahoma,Murray County,13936
2015,40,101,Oklahoma,Muskogee County,69699
2015,40,103,Oklahoma,Noble County,11554
2015,40,105,Oklahoma,Nowata County,10539
2015,40,107,Oklahoma,Okfuskee County,12181
2015,40,109,Oklahoma,Oklahoma County,776864
2015,40,111,Oklahoma,Okmulgee County,39187
2015,40,113,Oklahoma,Osage County,47887
2015,40,115,Oklahoma,Ottawa County,31981
2015,40,117,Oklahoma,Pawnee County,16436
2015,40,119,Oklahoma,Payne County,80850
2015,40,121,Oklahoma,Pittsburg County,44610
2015,40,123,Oklahoma,Pontotoc County,38194
2015,40,125,Oklahoma,Pottawatomie County,71875
2015,40,127,Oklahoma,Pushmataha County,11183
2015,40,129,Oklahoma,Roger Mills County,3788
2015,40,131,Oklahoma,Rogers County,90802
2015,40,133,Oklahoma,Seminole County,25548
2015,40,135,Oklahoma,Sequoyah County,41153
2015,40,137,Oklahoma,Stephens County,44581
2015,40,139,Oklahoma,Texas County,21489
2015,40,141,Oklahoma,Tillman County,7515
2015,40,143,Oklahoma,Tulsa County,639242
2015,40,145,Oklahoma,Wagoner County,76559
2015,40,147,Oklahoma,Washington County,52021
2015,40,149,Oklahoma,Washita County,11661
2015,40,151,Oklahoma,Woods County,9304
2015,40,153,Oklahoma,Woodward County,21559
2015,41,001,Oregon,Baker County,16005
2015,41,003,Oregon,Benton County,87572
2015,41,005,Oregon,Clackamas County,401515
2015,41,007,Oregon,Clatsop County,37831
2015,41,009,Oregon,Columbia County,49600
2015,41,011,Oregon,Coos County,63121
2015,41,013,Oregon,Crook County,21630
2015,41,015,Oregon,Curry County,22483
2015,41,017,Oregon,Deschutes County,175268
2015,41,019,Oregon,Douglas County,107685
2015,41,021,Oregon,Gilliam County,1859
2015,41,023,Oregon,Grant County,7185
2015,41,025,Oregon,Harney County,7200
2015,41,027,Oregon,Hood River County,23137
2015,41,029,Oregon,Jackson County,212567
2015,41,031,Oregon,Jefferson County,22666
2015,41,033,Oregon,Josephine County,84745
2015,41,035,Oregon,Klamath County,66016
2015,41,037,Oregon,Lake County,7829
2015,41,039,Oregon,Lane County,362895
2015,41,041,Oregon,Lincoln County,47038
2015,41,043,Oregon,Linn County,120547
2015,41,045,Oregon,Malheur County,30380
2015,41,047,Oregon,Marion County,330700
2015,41,049,Oregon,Morrow County,11190
2015,41,051,Oregon,Multnomah County,790294
2015,41,053,Oregon,Polk County,79391
2015,41,055,Oregon,Sherman County,1680
2015,41,057,Oregon,Tillamook County,25653
2015,41,059,Oregon,Umatilla County,76531
2015,41,061,Oregon,Union County,25790
2015,41,063,Oregon,Wallowa County,6856
2015,41,065,Oregon,Wasco County,25775
2015,41,067,Oregon,Washington County,574326
2015,41,069,Oregon,Wheeler County,1358
2015,41,071,Oregon,Yamhill County,102659
2015,42,001,Pennsylvania,Adams County,102295
2015,42,003,Pennsylvania,Allegheny County,1230459
2015,42,005,Pennsylvania,Armstrong County,67052
2015,42,007,Pennsylvania,Beaver County,168871
2015,42,009,Pennsylvania,Bedford County,48586
2015,42,011,Pennsylvania,Berks County,415271
2015,42,013,Pennsylvania,Blair County,125593
2015,42,015,Pennsylvania,Bradford County,61281
2015,42,017,Pennsylvania,Bucks County,627367
2015,42,019,Pennsylvania,Butler County,186818
2015,42,021,Pennsylvania,Cambria County,136411
2015,42,023,Pennsylvania,Cameron County,4732
2015,42,025,Pennsylvania,Carbon County,63960
2015,42,027,Pennsylvania,Centre County,160580
2015,42,029,Pennsylvania,Chester County,515939
2015,42,031,Pennsylvania,Clarion County,39498
2015,42,033,Pennsylvania,Clearfield County,80994
2015,42,035,Pennsylvania,Clinton County,39441
2015,42,037,Pennsylvania,Columbia County,66672
2015,42,039,Pennsylvania,Crawford County,86484
2015,42,041,Pennsylvania,Cumberland County,246338
2015,42,043,Pennsylvania,Dauphin County,272983
2015,42,045,Pennsylvania,Delaware County,563894
2015,42,047,Pennsylvania,Elk County,30872
2015,42,049,Pennsylvania,Erie County,278045
2015,42,051,Pennsylvania,Fayette County,133628
2015,42,053,Pennsylvania,Forest County,7410
2015,42,055,Pennsylvania,Franklin County,153638
2015,42,057,Pennsylvania,Fulton County,14629
2015,42,059,Pennsylvania,Greene County,37519
2015,42,061,Pennsylvania,Huntingdon County,45668
2015,42,063,Pennsylvania,Indiana County,86966
2015,42,065,Pennsylvania,Jefferson County,44430
2015,42,067,Pennsylvania,Juniata County,24737
2015,42,069,Pennsylvania,Lackawanna County,211917
2015,42,071,Pennsylvania,Lancaster County,536624
2015,42,073,Pennsylvania,Lawrence County,88082
2015,42,075,Pennsylvania,Lebanon County,137067
2015,42,077,Pennsylvania,Lehigh County,360685
2015,42,079,Pennsylvania,Luzerne County,318449
2015,42,081,Pennsylvania,Lycoming County,116048
2015,42,083,Pennsylvania,McKean County,42412
2015,42,085,Pennsylvania,Mercer County,114234
2015,42,087,Pennsylvania,Mifflin County,46500
2015,42,089,Pennsylvania,Monroe County,166397
2015,42,091,Pennsylvania,Montgomery County,819264
2015,42,093,Pennsylvania,Montour County,18557
2015,42,095,Pennsylvania,Northampton County,300813
2015,42,097,Pennsylvania,Northumberland County,93246
2015,42,099,Pennsylvania,Perry County,45685
2015,42,101,Pennsylvania,Philadelphia County,1567442
2015,42,103,Pennsylvania,Pike County,55949
2015,42,105,Pennsylvania,Potter County,17093
2015,42,107,Pennsylvania,Schuylkill County,144590
2015,42,109,Pennsylvania,Snyder County,40444
2015,42,111,Pennsylvania,Somerset County,75522
2015,42,113,Pennsylvania,Sullivan County,6328
2015,42,115,Pennsylvania,Susquehanna County,41666
2015,42,117,Pennsylvania,Tioga County,41877
2015,42,119,Pennsylvania,Union County,44954
2015,42,121,Pennsylvania,Venango County,53119
2015,42,123,Pennsylvania,Warren County,40396
2015,42,125,Pennsylvania,Washington County,208261
2015,42,127,Pennsylvania,Wayne County,51198
2015,42,129,Pennsylvania,Westmoreland County,357956
2015,42,131,Pennsylvania,Wyoming County,27800
2015,42,133,Pennsylvania,York County,442867
2015,44,001,Rhode Island,Bristol County,49084
2015,44,003,Rhode Island,Kent County,164801
2015,44,005,Rhode Island,Newport County,82423
2015,44,007,Rhode Island,Providence County,633473
2015,44,009,Rhode Island,Washington County,126517
2015,45,001,South Carolina,Abbeville County,24932
2015,45,003,South Carolina,Aiken County,165829
2015,45,005,South Carolina,Allendale County,9433
2015,45,007,South Carolina,Anderson County,194692
2015,45,009,South Carolina,Bamberg County,14880
2015,45,011,South Carolina,Barnwell County,21725
2015,45,013,South Carolina,Beaufort County,179589
2015,45,015,South Carolina,Berkeley County,202786
2015,45,017,South Carolina,Calhoun County,14781
2015,45,019,South Carolina,Charleston County,389262
2015,45,021,South Carolina,Cherokee County,56194
2015,45,023,South Carolina,Chester County,32267
2015,45,025,South Carolina,Chesterfield County,46017
2015,45,027,South Carolina,Clarendon County,33775
2015,45,029,South Carolina,Colleton County,37731
2015,45,031,South Carolina,Darlington County,67548
2015,45,033,South Carolina,Dillon County,31234
2015,45,035,South Carolina,Dorchester County,152478
2015,45,037,South Carolina,Edgefield County,26514
2015,45,039,South Carolina,Fairfield County,22747
2015,45,041,South Carolina,Florence County,138900
2015,45,043,South Carolina,Georgetown County,61298
2015,45,045,South Carolina,Greenville County,491863
2015,45,047,South Carolina,Greenwood County,69838
2015,45,049,South Carolina,Hampton County,20049
2015,45,051,South Carolina,Horry County,309199
2015,45,053,South Carolina,Jasper County,27824
2015,45,055,South Carolina,Kershaw County,63603
2015,45,057,South Carolina,Lancaster County,85842
2015,45,059,South Carolina,Laurens County,66623
2015,45,061,South Carolina,Lee County,17896
2015,45,063,South Carolina,Lexington County,281833
2015,45,065,South Carolina,McCormick County,9706
2015,45,067,South Carolina,Marion County,31747
2015,45,069,South Carolina,Marlboro County,27494
2015,45,071,South Carolina,Newberry County,38012
2015,45,073,South Carolina,Oconee County,75713
2015,45,075,South Carolina,Orangeburg County,89208
2015,45,077,South Carolina,Pickens County,121691
2015,45,079,South Carolina,Richland County,407051
2015,45,081,South Carolina,Saluda County,20053
2015,45,083,South Carolina,Spartanburg County,297302
2015,45,085,South Carolina,Sumter County,107480
2015,45,087,South Carolina,Union County,27777
2015,45,089,South Carolina,Williamsburg County,32535
2015,45,091,South Carolina,York County,251195
2015,46,003,South Dakota,Aurora County,2733
2015,46,005,South Dakota,Beadle County,18372
2015,46,007,South Dakota,Bennett County,3423
2015,46,009,South Dakota,Bon Homme County,6985
2015,46,011,South Dakota,Brookings County,33897
2015,46,013,South Dakota,Brown County,38785
2015,46,015,South Dakota,Brule County,5281
2015,46,017,South Dakota,Buffalo County,2095
2015,46,019,South Dakota,Butte County,10283
2015,46,021,South Dakota,Campbell County,1397
2015,46,023,South Dakota,Charles Mix County,9383
2015,46,025,South Dakota,Clark County,3659
2015,46,027,South Dakota,Clay County,13964
2015,46,029,South Dakota,Codington County,27939
2015,46,031,South Dakota,Corson County,4197
2015,46,033,South Dakota,Custer County,8446
2015,46,035,South Dakota,Davison County,19858
2015,46,037,South Dakota,Day County,5539
2015,46,039,South Dakota,Deuel County,4333
2015,46,041,South Dakota,Dewey County,5685
2015,46,043,South Dakota,Douglas County,2977
2015,46,045,South Dakota,Edmunds County,3999
2015,46,047,South Dakota,Fall River County,6867
2015,46,049,South Dakota,Faulk County,2337
2015,46,051,South Dakota,Grant County,7142
2015,46,053,South Dakota,Gregory County,4201
2015,46,055,South Dakota,Haakon County,1861
2015,46,057,South Dakota,Hamlin County,6047
2015,46,059,South Dakota,Hand County,3348
2015,46,061,South Dakota,Hanson County,3385
2015,46,063,South Dakota,Harding County,1267
2015,46,065,South Dakota,Hughes County,17555
2015,46,067,South Dakota,Hutchinson County,7301
2015,46,069,South Dakota,Hyde County,1397
2015,46,071,South Dakota,Jackson County,3321
2015,46,073,South Dakota,Jerauld County,1997
2015,46,075,South Dakota,Jones County,924
2015,46,077,South Dakota,Kingsbury County,4990
2015,46,079,South Dakota,Lake County,12622
2015,46,081,South Dakota,Lawrence County,24827
2015,46,083,South Dakota,Lincoln County,52849
2015,46,085,South Dakota,Lyman County,3876
2015,46,087,South Dakota,McCook County,5599
2015,46,089,South Dakota,McPherson County,2415
2015,46,091,South Dakota,Marshall County,4769
2015,46,093,South Dakota,Meade County,26986
2015,46,095,South Dakota,Mellette County,2050
2015,46,097,South Dakota,Miner County,2236
2015,46,099,South Dakota,Minnehaha County,185197
2015,46,101,South Dakota,Moody County,6430
2015,46,102,South Dakota,Oglala Lakota County,14373
2015,46,103,South Dakota,Pennington County,108702
2015,46,105,South Dakota,Perkins County,3019
2015,46,107,South Dakota,Potter County,2320
2015,46,109,South Dakota,Roberts County,10311
2015,46,111,South Dakota,Sanborn County,2355
2015,46,115,South Dakota,Spink County,6524
2015,46,117,South Dakota,Stanley County,2954
2015,46,119,South Dakota,Sully County,1426
2015,46,121,South Dakota,Todd County,9959
2015,46,123,South Dakota,Tripp County,5434
2015,46,125,South Dakota,Turner County,8209
2015,46,127,South Dakota,Union County,14909
2015,46,129,South Dakota,Walworth County,5443
2015,46,135,South Dakota,Yankton County,22702
2015,46,137,South Dakota,Ziebach County,2803
2015,47,001,Tennessee,Anderson County,75749
2015,47,003,Tennessee,Bedford County,47183
2015,47,005,Tennessee,Benton County,16129
2015,47,007,Tennessee,Bledsoe County,14502
2015,47,009,Tennessee,Blount County,127253
2015,47,011,Tennessee,Bradley County,104091
2015,47,013,Tennessee,Campbell County,39752
2015,47,015,Tennessee,Cannon County,13840
2015,47,017,Tennessee,Carroll County,27910
2015,47,019,Tennessee,Carter County,56486
2015,47,021,Tennessee,Cheatham County,39741
2015,47,023,Tennessee,Chester County,17471
2015,47,025,Tennessee,Claiborne County,31709
2015,47,027,Tennessee,Clay County,7771
2015,47,029,Tennessee,Cocke County,35162
2015,47,031,Tennessee,Coffee County,54277
2015,47,033,Tennessee,Crockett County,14601
2015,47,035,Tennessee,Cumberland County,58229
2015,47,037,Tennessee,Davidson County,678889
2015,47,039,Tennessee,Decatur County,11660
2015,47,041,Tennessee,DeKalb County,19182
2015,47,043,Tennessee,Dickson County,51487
2015,47,045,Tennessee,Dyer County,37893
2015,47,047,Tennessee,Fayette County,39165
2015,47,049,Tennessee,Fentress County,17917
2015,47,051,Tennessee,Franklin County,41449
2015,47,053,Tennessee,Gibson County,49399
2015,47,055,Tennessee,Giles County,28946
2015,47,057,Tennessee,Grainger County,22846
2015,47,059,Tennessee,Greene County,68580
2015,47,061,Tennessee,Grundy County,13441
2015,47,063,Tennessee,Hamblen County,63402
2015,47,065,Tennessee,Hamilton County,354098
2015,47,067,Tennessee,Hancock County,6572
2015,47,069,Tennessee,Hardeman County,25707
2015,47,071,Tennessee,Hardin County,25756
2015,47,073,Tennessee,Hawkins County,56471
2015,47,075,Tennessee,Haywood County,18023
2015,47,077,Tennessee,Henderson County,28015
2015,47,079,Tennessee,Henry County,32147
2015,47,081,Tennessee,Hickman County,24363
2015,47,083,Tennessee,Houston County,8149
2015,47,085,Tennessee,Humphreys County,18135
