state,place,state_name,place_name,year
48,65000,Texas,San Antonio city,2013
48,65000,Texas,San Antonio city,2014
48,65000,Texas,San Antonio city,2015
48,65000,Texas,San Antonio city,2016
48,65000,Texas,San Antonio city,2017
48,65000,Texas,San Antonio city,2018
48,65000,Texas,San Antonio city,2019
48,65000,Texas,San Antonio city,2020
48,65000,Texas,San Antonio city,2021
48,65000,Texas,San Antonio city,2022
48,70808,Texas,Sugar Land city,2013
48,70808,Texas,Sugar Land city,2014
48,70808,Texas,Sugar Land city,2015
48,70808,Texas,Sugar Land city,2016
48,70808,Texas,Sugar Land city,2017
48,70808,Texas,Sugar Land city,2018
48,70808,Texas,Sugar Land city,2019
48,70808,Texas,Sugar Land city,2020
48,70808,Texas,Sugar Land city,2021
48,70808,Texas,Sugar Land city,2022
48,72176,Texas,Temple city,2013
48,72176,Texas,Temple city,2014
48,72176,Texas,Temple city,2015
48,72176,Texas,Temple city,2016
48,72176,Texas,Temple city,2017
48,72176,Texas,Temple city,2018
48,72176,Texas,Temple city,2019
48,72176,Texas,Temple city,2020
48,72176,Texas,Temple city,2021
48,72176,Texas,Temple city,2022
48,74144,Texas,Tyler city,2013
48,74144,Texas,Tyler city,2014
48,74144,Texas,Tyler city,2015
48,74144,Texas,Tyler city,2016
48,74144,Texas,Tyler city,2017
48,74144,Texas,Tyler city,2018
48,74144,Texas,Tyler city,2019
48,74144,Texas,Tyler city,2020
48,74144,Texas,Tyler city,2021
48,74144,Texas,Tyler city,2022
48,76000,Texas,Waco city,2013
48,76000,Texas,Waco city,2014
48,76000,Texas,Waco city,2015
48,76000,Texas,Waco city,2016
48,76000,Texas,Waco city,2017
48,76000,Texas,Waco city,2018
48,76000,Texas,Waco city,2019
48,76000,Texas,Waco city,2020
48,76000,Texas,Waco city,2021
48,76000,Texas,Waco city,2022
48,79000,Texas,Wichita Falls city,2013
48,79000,Texas,Wichita Falls city,2014
48,79000,Texas,Wichita Falls city,2015
48,79000,Texas,Wichita Falls city,2016
48,79000,Texas,Wichita Falls city,2017
48,79000,Texas,Wichita Falls city,2018
48,79000,Texas,Wichita Falls city,2019
48,79000,Texas,Wichita Falls city,2020
48,79000,Texas,Wichita Falls city,2021
48,79000,Texas,Wichita Falls city,2022
49,43660,Utah,Layton city,2013
49,43660,Utah,Layton city,2014
49,43660,Utah,Layton city,2015
49,43660,Utah,Layton city,2016
49,43660,Utah,Layton city,2017
49,43660,Utah,Layton city,2018
49,43660,Utah,Layton city,2019
49,43660,Utah,Layton city,2020
49,43660,Utah,Layton city,2021
49,43660,Utah,Layton city,2022
49,44320,Utah,Lehi city,2013
49,44320,Utah,Lehi city,2014
49,44320,Utah,Lehi city,2015
49,44320,Utah,Lehi city,2016
49,44320,Utah,Lehi city,2017
49,44320,Utah,Lehi city,2018
49,44320,Utah,Lehi city,2019
49,44320,Utah,Lehi city,2020
49,44320,Utah,Lehi city,2021
49,44320,Utah,Lehi city,2022
49,55980,Utah,Ogden city,2013
49,55980,Utah,Ogden city,2014
49,55980,Utah,Ogden city,2015
49,55980,Utah,Ogden city,2016
49,55980,Utah,Ogden city,2017
49,55980,Utah,Ogden city,2018
49,55980,Utah,Ogden city,2019
49,55980,Utah,Ogden city,2020
49,55980,Utah,Ogden city,2021
49,55980,Utah,Ogden city,2022
49,57300,Utah,Orem city,2013
49,57300,Utah,Orem city,2014
49,57300,Utah,Orem city,2015
49,57300,Utah,Orem city,2016
49,57300,Utah,Orem city,2017
49,57300,Utah,Orem city,2018
49,57300,Utah,Orem city,2019
49,57300,Utah,Orem city,2020
49,57300,Utah,Orem city,2021
49,57300,Utah,Orem city,2022
49,62470,Utah,Provo city,2013
49,62470,Utah,Provo city,2014
49,62470,Utah,Provo city,2015
49,62470,Utah,Provo city,2016
49,62470,Utah,Provo city,2017
49,62470,Utah,Provo city,2018
49,62470,Utah,Provo city,2019
49,62470,Utah,Provo city,2020
49,62470,Utah,Provo city,2021
49,62470,Utah,Provo city,2022
49,65330,Utah,St. George city,2013
49,65330,Utah,St. George city,2014
49,65330,Utah,St. George city,2015
49,65330,Utah,St. George city,2016
49,65330,Utah,St. George city,2017
49,65330,Utah,St. George city,2018
49,65330,Utah,St. George city,2019
49,65330,Utah,St. George city,2020
49,65330,Utah,St. George city,2021
49,65330,Utah,St. George city,2022
49,67000,Utah,Salt Lake City city,2013
49,67000,Utah,Salt Lake City city,2014
49,67000,Utah,Salt Lake City city,2015
49,67000,Utah,Salt Lake City city,2016
49,67000,Utah,Salt Lake City city,2017
49,67000,Utah,Salt Lake City city,2018
49,67000,Utah,Salt Lake City city,2019
49,67000,Utah,Salt Lake City city,2020
49,67000,Utah,Salt Lake City city,2021
49,67000,Utah,Salt Lake City city,2022
49,67440,Utah,Sandy city,2013
49,67440,Utah,Sandy city,2014
49,67440,Utah,Sandy city,2015
49,67440,Utah,Sandy city,2016
49,67440,Utah,Sandy city,2017
49,67440,Utah,Sandy city,2018
49,67440,Utah,Sandy city,2019
49,67440,Utah,Sandy city,2020
49,67440,Utah,Sandy city,2021
49,67440,Utah,Sandy city,2022
49,70850,Utah,South Jordan city,2013
49,70850,Utah,South Jordan city,2014
49,70850,Utah,South Jordan city,2015
49,70850,Utah,South Jordan city,2016
49,70850,Utah,South Jordan city,2017
49,70850,Utah,South Jordan city,2018
49,70850,Utah,South Jordan city,2019
49,70850,Utah,South Jordan city,2020
49,70850,Utah,South Jordan city,2021
49,70850,Utah,South Jordan city,2022
49,82950,Utah,West Jordan city,2013
49,82950,Utah,West Jordan city,2014
49,82950,Utah,West Jordan city,2015
49,82950,Utah,West Jordan city,2016
49,82950,Utah,West Jordan city,2017
49,82950,Utah,West Jordan city,2018
49,82950,Utah,West Jordan city,2019
49,82950,Utah,West Jordan city,2020
49,82950,Utah,West Jordan city,2021
49,82950,Utah,West Jordan city,2022
49,83470,Utah,West Valley City city,2013
49,83470,Utah,West Valley City city,2014
49,83470,Utah,West Valley City city,2015
49,83470,Utah,West Valley City city,2016
49,83470,Utah,West Valley City city,2017
49,83470,Utah,West Valley City city,2018
49,83470,Utah,West Valley City city,2019
49,83470,Utah,West Valley City city,2020
49,83470,Utah,West Valley City city,2021
49,83470,Utah,West Valley City city,2022
51,01000,Virginia,Alexandria city,2013
51,01000,Virginia,Alexandria city,2014
51,01000,Virginia,Alexandria city,2015
51,01000,Virginia,Alexandria city,2016
51,01000,Virginia,Alexandria city,2017
51,01000,Virginia,Alexandria city,2018
51,01000,Virginia,Alexandria city,2019
51,01000,Virginia,Alexandria city,2020
51,01000,Virginia,Alexandria city,2021
51,01000,Virginia,Alexandria city,2022
51,16000,Virginia,Chesapeake city,2013
51,16000,Virginia,Chesapeake city,2014
51,16000,Virginia,Chesapeake city,2015
51,16000,Virginia,Chesapeake city,2016
51,16000,Virginia,Chesapeake city,2017
51,16000,Virginia,Chesapeake city,2018
51,16000,Virginia,Chesapeake city,2019
51,16000,Virginia,Chesapeake city,2020
51,16000,Virginia,Chesapeake city,2021
51,16000,Virginia,Chesapeake city,2022
51,35000,Virginia,Hampton city,2013
51,35000,Virginia,Hampton city,2014
51,35000,Virginia,Hampton city,2015
51,35000,Virginia,Hampton city,2016
51,35000,Virginia,Hampton city,2017
51,35000,Virginia,Hampton city,2018
51,35000,Virginia,Hampton city,2019
51,35000,Virginia,Hampton city,2020
51,35000,Virginia,Hampton city,2021
51,35000,Virginia,Hampton city,2022
51,47672,Virginia,Lynchburg city,2013
51,47672,Virginia,Lynchburg city,2014
51,47672,Virginia,Lynchburg city,2015
51,47672,Virginia,Lynchburg city,2016
51,47672,Virginia,Lynchburg city,2017
51,47672,Virginia,Lynchburg city,2018
51,47672,Virginia,Lynchburg city,2019
51,47672,Virginia,Lynchburg city,2020
51,47672,Virginia,Lynchburg city,2021
51,47672,Virginia,Lynchburg city,2022
51,56000,Virginia,Newport News city,2013
51,56000,Virginia,Newport News city,2014
51,56000,Virginia,Newport News city,2015
51,56000,Virginia,Newport News city,2016
51,56000,Virginia,Newport News city,2017
51,56000,Virginia,Newport News city,2018
51,56000,Virginia,Newport News city,2019
51,56000,Virginia,Newport News city,2020
51,56000,Virginia,Newport News city,2021
51,56000,Virginia,Newport News city,2022
51,57000,Virginia,Norfolk city,2013
51,57000,Virginia,Norfolk city,2014
51,57000,Virginia,Norfolk city,2015
51,57000,Virginia,Norfolk city,2016
51,57000,Virginia,Norfolk city,2017
51,57000,Virginia,Norfolk city,2018
51,57000,Virginia,Norfolk city,2019
51,57000,Virginia,Norfolk city,2020
51,57000,Virginia,Norfolk city,2021
51,57000,Virginia,Norfolk city,2022
51,64000,Virginia,Portsmouth city,2013
51,64000,Virginia,Portsmouth city,2014
51,64000,Virginia,Portsmouth city,2015
51,64000,Virginia,Portsmouth city,2016
51,64000,Virginia,Portsmouth city,2017
51,64000,Virginia,Portsmouth city,2018
51,64000,Virginia,Portsmouth city,2019
51,64000,Virginia,Portsmouth city,2020
51,64000,Virginia,Portsmouth city,2021
51,64000,Virginia,Portsmouth city,2022
51,67000,Virginia,Richmond city,2013
51,67000,Virginia,Richmond city,2014
51,67000,Virginia,Richmond city,2015
51,67000,Virginia,Richmond city,2016
51,67000,Virginia,Richmond city,2017
51,67000,Virginia,Richmond city,2018
51,67000,Virginia,Richmond city,2019
51,67000,Virginia,Richmond city,2020
51,67000,Virginia,Richmond city,2021
51,67000,Virginia,Richmond city,2022
51,68000,Virginia,Roanoke city,2013
51,68000,Virginia,Roanoke city,2014
51,68000,Virginia,Roanoke city,2015
51,68000,Virginia,Roanoke city,2016
51,68000,Virginia,Roanoke city,2017
51,68000,Virginia,Roanoke city,2018
51,68000,Virginia,Roanoke city,2019
51,68000,Virginia,Roanoke city,2020
51,68000,Virginia,Roanoke city,2021
51,68000,Virginia,Roanoke city,2022
51,76432,Virginia,Suffolk city,2013
51,76432,Virginia,Suffolk city,2014
51,76432,Virginia,Suffolk city,2015
51,76432,Virginia,Suffolk city,2016
51,76432,Virginia,Suffolk city,2017
51,76432,Virginia,Suffolk city,2018
51,76432,Virginia,Suffolk city,2019
51,76432,Virginia,Suffolk city,2020
51,76432,Virginia,Suffolk city,2021
51,76432,Virginia,Suffolk city,2022
51,82000,Virginia,Virginia Beach city,2013
51,82000,Virginia,Virginia Beach city,2014
51,82000,Virginia,Virginia Beach city,2015
51,82000,Virginia,Virginia Beach city,2016
51,82000,Virginia,Virginia Beach city,2017
51,82000,Virginia,Virginia Beach city,2018
51,82000,Virginia,Virginia Beach city,2019
51,82000,Virginia,Virginia Beach city,2020
51,82000,Virginia,Virginia Beach city,2021
51,82000,Virginia,Virginia Beach city,2022
53,03180,Washington,Auburn city,2013
53,03180,Washington,Auburn city,2014
53,03180,Washington,Auburn city,2015
53,03180,Washington,Auburn city,2016
53,03180,Washington,Auburn city,2017
53,03180,Washington,Auburn city,2018
53,03180,Washington,Auburn city,2019
53,03180,Washington,Auburn city,2020
53,03180,Washington,Auburn city,2021
53,03180,Washington,Auburn city,2022
53,05210,Washington,Bellevue city,2013
53,05210,Washington,Bellevue city,2014
53,05210,Washington,Bellevue city,2015
53,05210,Washington,Bellevue city,2016
53,05210,Washington,Bellevue city,2017
53,05210,Washington,Bellevue city,2018
53,05210,Washington,Bellevue city,2019
53,05210,Washington,Bellevue city,2020
53,05210,Washington,Bellevue city,2021
53,05210,Washington,Bellevue city,2022
53,05280,Washington,Bellingham city,2013
53,05280,Washington,Bellingham city,2014
53,05280,Washington,Bellingham city,2015
53,05280,Washington,Bellingham city,2016
53,05280,Washington,Bellingham city,2017
53,05280,Washington,Bellingham city,2018
53,05280,Washington,Bellingham city,2019
53,05280,Washington,Bellingham city,2020
53,05280,Washington,Bellingham city,2021
53,05280,Washington,Bellingham city,2022
53,22640,Washington,Everett city,2013
53,22640,Washington,Everett city,2014
53,22640,Washington,Everett city,2015
53,22640,Washington,Everett city,2016
53,22640,Washington,Everett city,2017
53,22640,Washington,Everett city,2018
53,22640,Washington,Everett city,2019
53,22640,Washington,Everett city,2020
53,22640,Washington,Everett city,2021
53,22640,Washington,Everett city,2022
53,23515,Washington,Federal Way city,2013
53,23515,Washington,Federal Way city,2014
53,23515,Washington,Federal Way city,2015
53,23515,Washington,Federal Way city,2016
53,23515,Washington,Federal Way city,2017
53,23515,Washington,Federal Way city,2018
53,23515,Washington,Federal Way city,2019
53,23515,Washington,Federal Way city,2020
53,23515,Washington,Federal Way city,2021
53,23515,Washington,Federal Way city,2022
53,35275,Washington,Kennewick city,2013
53,35275,Washington,Kennewick city,2014
53,35275,Washington,Kennewick city,2015
53,35275,Washington,Kennewick city,2016
53,35275,Washington,Kennewick city,2017
53,35275,Washington,Kennewick city,2018
53,35275,Washington,Kennewick city,2019
53,35275,Washington,Kennewick city,2020
53,35275,Washington,Kennewick city,2021
53,35275,Washington,Kennewick city,2022
53,35415,Washington,Kent city,2013
53,35415,Washington,Kent city,2014
53,35415,Washington,Kent city,2015
53,35415,Washington,Kent city,2016
53,35415,Washington,Kent city,2017
53,35415,Washington,Kent city,2018
53,35415,Washington,Kent city,2019
53,35415,Washington,Kent city,2020
53,35415,Washington,Kent city,2021
53,35415,Washington,Kent city,2022
53,35940,Washington,Kirkland city,2013
53,35940,Washington,Kirkland city,2014
53,35940,Washington,Kirkland city,2015
53,35940,Washington,Kirkland city,2016
53,35940,Washington,Kirkland city,2017
53,35940,Washington,Kirkland city,2018
53,35940,Washington,Kirkland city,2019
53,35940,Washington,Kirkland city,2020
53,35940,Washington,Kirkland city,2021
53,35940,Washington,Kirkland city,2022
53,53545,Washington,Pasco city,2013
53,53545,Washington,Pasco city,2014
53,53545,Washington,Pasco city,2015
53,53545,Washington,Pasco city,2016
53,53545,Washington,Pasco city,2017
53,53545,Washington,Pasco city,2018
53,53545,Washington,Pasco city,2019
53,53545,Washington,Pasco city,2020
53,53545,Washington,Pasco city,2021
53,53545,Washington,Pasco city,2022
53,57745,Washington,Renton city,2013
53,57745,Washington,Renton city,2014
53,57745,Washington,Renton city,2015
53,57745,Washington,Renton city,2016
53,57745,Washington,Renton city,2017
53,57745,Washington,Renton city,2018
53,57745,Washington,Renton city,2019
53,57745,Washington,Renton city,2020
53,57745,Washington,Renton city,2021
53,57745,Washington,Renton city,2022
53,63000,Washington,Seattle city,2013
53,63000,Washington,Seattle city,2014
53,63000,Washington,Seattle city,2015
53,63000,Washington,Seattle city,2016
53,63000,Washington,Seattle city,2017
53,63000,Washington,Seattle city,2018
53,63000,Washington,Seattle city,2019
53,63000,Washington,Seattle city,2020
53,63000,Washington,Seattle city,2021
53,63000,Washington,Seattle city,2022
53,67000,Washington,Spokane city,2013
53,67000,Washington,Spokane city,2014
53,67000,Washington,Spokane city,2015
53,67000,Washington,Spokane city,2016
53,67000,Washington,Spokane city,2017
53,67000,Washington,Spokane city,2018
53,67000,Washington,Spokane city,2019
53,67000,Washington,Spokane city,2020
53,67000,Washington,Spokane city,2021
53,67000,Washington,Spokane city,2022
53,67167,Washington,Spokane Valley city,2013
53,67167,Washington,Spokane Valley city,2014
53,67167,Washington,Spokane Valley city,2015
53,67167,Washington,Spokane Valley city,2016
53,67167,Washington,Spokane Valley city,2017
53,67167,Washington,Spokane Valley city,2018
53,67167,Washington,Spokane Valley city,2019
53,67167,Washington,Spokane Valley city,2020
53,67167,Washington,Spokane Valley city,2021
53,67167,Washington,Spokane Valley city,2022
53,70000,Washington,Tacoma city,2013
53,70000,Washington,Tacoma city,2014
53,70000,Washington,Tacoma city,2015
53,70000,Washington,Tacoma city,2016
53,70000,Washington,Tacoma city,2017
53,70000,Washington,Tacoma city,2018
53,70000,Washington,Tacoma city,2019
53,70000,Washington,Tacoma city,2020
53,70000,Washington,Tacoma city,2021
53,70000,Washington,Tacoma city,2022
53,74060,Washington,Vancouver city,2013
53,74060,Washington,Vancouver city,2014
53,74060,Washington,Vancouver city,2015
53,74060,Washington,Vancouver city,2016
53,74060,Washington,Vancouver city,2017
53,74060,Washington,Vancouver city,2018
53,74060,Washington,Vancouver city,2019
53,74060,Washington,Vancouver city,2020
53,74060,Washington,Vancouver city,2021
53,74060,Washington,Vancouver city,2022
53,80010,Washington,Yakima city,2013
53,80010,Washington,Yakima city,2014
53,80010,Washington,Yakima city,2015
53,80010,Washington,Yakima city,2016
53,80010,Washington,Yakima city,2017
53,80010,Washington,Yakima city,2018
53,80010,Washington,Yakima city,2019
53,80010,Washington,Yakima city,2020
53,80010,Washington,Yakima city,2021
53,80010,Washington,Yakima city,2022
55,02375,Wisconsin,Appleton city,2013
55,02375,Wisconsin,Appleton city,2014
55,02375,Wisconsin,Appleton city,2015
55,02375,Wisconsin,Appleton city,2016
55,02375,Wisconsin,Appleton city,2017
55,02375,Wisconsin,Appleton city,2018
55,02375,Wisconsin,Appleton city,2019
55,02375,Wisconsin,Appleton city,2020
55,02375,Wisconsin,Appleton city,2021
55,02375,Wisconsin,Appleton city,2022
55,31000,Wisconsin,Green Bay city,2013
55,31000,Wisconsin,Green Bay city,2014
55,31000,Wisconsin,Green Bay city,2015
55,31000,Wisconsin,Green Bay city,2016
55,31000,Wisconsin,Green Bay city,2017
55,31000,Wisconsin,Green Bay city,2018
55,31000,Wisconsin,Green Bay city,2019
55,31000,Wisconsin,Green Bay city,2020
55,31000,Wisconsin,Green Bay city,2021
55,31000,Wisconsin,Green Bay city,2022
55,39225,Wisconsin,Kenosha city,2013
55,39225,Wisconsin,Kenosha city,2014
55,39225,Wisconsin,Kenosha city,2015
55,39225,Wisconsin,Kenosha city,2016
55,39225,Wisconsin,Kenosha city,2017
55,39225,Wisconsin,Kenosha city,2018
55,39225,Wisconsin,Kenosha city,2019
55,39225,Wisconsin,Kenosha city,2020
55,39225,Wisconsin,Kenosha city,2021
55,39225,Wisconsin,Kenosha city,2022
55,48000,Wisconsin,Madison city,2013
55,48000,Wisconsin,Madison city,2014
55,48000,Wisconsin,Madison city,2015
55,48000,Wisconsin,Madison city,2016
55,48000,Wisconsin,Madison city,2017
55,48000,Wisconsin,Madison city,2018
55,48000,Wisconsin,Madison city,2019
55,48000,Wisconsin,Madison city,2020
55,48000,Wisconsin,Madison city,2021
55,48000,Wisconsin,Madison city,2022
55,53000,Wisconsin,Milwaukee city,2013
55,53000,Wisconsin,Milwaukee city,2014
55,53000,Wisconsin,Milwaukee city,2015
55,53000,Wisconsin,Milwaukee city,2016
55,53000,Wisconsin,Milwaukee city,2017
55,53000,Wisconsin,Milwaukee city,2018
55,53000,Wisconsin,Milwaukee city,2019
55,53000,Wisconsin,Milwaukee city,2020
55,53000,Wisconsin,Milwaukee city,2021
55,53000,Wisconsin,Milwaukee city,2022
55,66000,Wisconsin,Racine city,2013
55,66000,Wisconsin,Racine city,2014
55,66000,Wisconsin,Racine city,2015
55,66000,Wisconsin,Racine city,2016
55,66000,Wisconsin,Racine city,2017
55,66000,Wisconsin,Racine city,2018
55,66000,Wisconsin,Racine city,2019
55,66000,Wisconsin,Racine city,2020
55,66000,Wisconsin,Racine city,2021
55,66000,Wisconsin,Racine city,2022
13,72122,Georgia,South Fulton city,2013
