year,state,county
2019,33,003
2019,33,005
2019,33,007
2019,33,009
2019,33,011
2019,33,013
2019,33,015
2019,33,017
2019,33,019
2019,34,001
2019,34,003
2019,34,005
2019,34,007
2019,34,009
2019,34,011
2019,34,013
2019,34,015
2019,34,017
2019,34,019
2019,34,021
2019,34,023
2019,34,025
2019,34,027
2019,34,029
2019,34,031
2019,34,033
2019,34,035
2019,34,037
2019,34,039
2019,34,041
2019,35,001
2019,35,003
2019,35,005
2019,35,006
2019,35,007
2019,35,009
2019,35,011
2019,35,013
2019,35,015
2019,35,017
2019,35,019
2019,35,021
2019,35,023
2019,35,025
2019,35,027
2019,35,028
2019,35,029
2019,35,031
2019,35,033
2019,35,035
2019,35,037
2019,35,039
2019,35,041
2019,35,043
2019,35,045
2019,35,047
2019,35,049
2019,35,051
2019,35,053
2019,35,055
2019,35,057
2019,35,059
2019,35,061
2019,36,001
2019,36,003
2019,36,005
2019,36,007
2019,36,009
2019,36,011
2019,36,013
2019,36,015
2019,36,017
2019,36,019
2019,36,021
2019,36,023
2019,36,025
2019,36,027
2019,36,029
2019,36,031
2019,36,033
2019,36,035
2019,36,037
2019,36,039
2019,36,041
2019,36,043
2019,36,045
2019,36,047
2019,36,049
2019,36,051
2019,36,053
2019,36,055
2019,36,057
2019,36,059
2019,36,061
2019,36,063
2019,36,065
2019,36,067
2019,36,069
2019,36,071
2019,36,073
2019,36,075
2019,36,077
2019,36,079
2019,36,081
2019,36,083
2019,36,085
2019,36,087
2019,36,089
2019,36,091
2019,36,093
2019,36,095
2019,36,097
2019,36,099
2019,36,101
2019,36,103
2019,36,105
2019,36,107
2019,36,109
2019,36,111
2019,36,113
2019,36,115
2019,36,117
2019,36,119
2019,36,121
2019,36,123
2019,37,001
2019,37,003
2019,37,005
2019,37,007
2019,37,009
2019,37,011
2019,37,013
2019,37,015
2019,37,017
2019,37,019
2019,37,021
2019,37,023
2019,37,025
2019,37,027
2019,37,029
2019,37,031
2019,37,033
2019,37,035
2019,37,037
2019,37,039
2019,37,041
2019,37,043
2019,37,045
2019,37,047
2019,37,049
2019,37,051
2019,37,053
2019,37,055
2019,37,057
2019,37,059
2019,37,061
2019,37,063
2019,37,065
2019,37,067
2019,37,069
2019,37,071
2019,37,073
2019,37,075
2019,37,077
2019,37,079
2019,37,081
2019,37,083
2019,37,085
2019,37,087
2019,37,089
2019,37,091
2019,37,093
2019,37,095
2019,37,097
2019,37,099
2019,37,101
2019,37,103
2019,37,105
2019,37,107
2019,37,109
2019,37,111
2019,37,113
2019,37,115
2019,37,117
2019,37,119
2019,37,121
2019,37,123
2019,37,125
2019,37,127
2019,37,129
2019,37,131
2019,37,133
2019,37,135
2019,37,137
2019,37,139
2019,37,141
2019,37,143
2019,37,145
2019,37,147
2019,37,149
2019,37,151
2019,37,153
2019,37,155
2019,37,157
2019,37,159
2019,37,161
2019,37,163
2019,37,165
2019,37,167
2019,37,169
2019,37,171
2019,37,173
2019,37,175
2019,37,177
2019,37,179
2019,37,181
2019,37,183
2019,37,185
2019,37,187
2019,37,189
2019,37,191
2019,37,193
2019,37,195
2019,37,197
2019,37,199
2019,38,001
2019,38,003
2019,38,005
2019,38,007
2019,38,009
2019,38,011
2019,38,013
2019,38,015
2019,38,017
2019,38,019
2019,38,021
2019,38,023
2019,38,025
2019,38,027
2019,38,029
2019,38,031
2019,38,033
2019,38,035
2019,38,037
2019,38,039
2019,38,041
2019,38,043
2019,38,045
2019,38,047
2019,38,049
2019,38,051
2019,38,053
2019,38,055
2019,38,057
2019,38,059
2019,38,061
2019,38,063
2019,38,065
2019,38,067
2019,38,069
2019,38,071
2019,38,073
2019,38,075
2019,38,077
2019,38,079
2019,38,081
2019,38,083
2019,38,085
2019,38,087
2019,38,089
2019,38,091
2019,38,093
2019,38,095
2019,38,097
2019,38,099
2019,38,101
2019,38,103
2019,38,105
2019,39,001
2019,39,003
2019,39,005
2019,39,007
2019,39,009
2019,39,011
2019,39,013
2019,39,015
2019,39,017
2019,39,019
2019,39,021
2019,39,023
2019,39,025
2019,39,027
2019,39,029
2019,39,031
2019,39,033
2019,39,035
2019,39,037
2019,39,039
2019,39,041
2019,39,043
2019,39,045
2019,39,047
2019,39,049
2019,39,051
2019,39,053
2019,39,055
2019,39,057
2019,39,059
2019,39,061
2019,39,063
2019,39,065
2019,39,067
2019,39,069
2019,39,071
2019,39,073
2019,39,075
2019,39,077
2019,39,079
2019,39,081
2019,39,083
2019,39,085
2019,39,087
2019,39,089
2019,39,091
2019,39,093
2019,39,095
2019,39,097
2019,39,099
2019,39,101
2019,39,103
2019,39,105
2019,39,107
2019,39,109
2019,39,111
2019,39,113
2019,39,115
2019,39,117
2019,39,119
2019,39,121
2019,39,123
2019,39,125
2019,39,127
2019,39,129
2019,39,131
2019,39,133
2019,39,135
2019,39,137
2019,39,139
2019,39,141
2019,39,143
2019,39,145
2019,39,147
2019,39,149
2019,39,151
2019,39,153
2019,39,155
2019,39,157
2019,39,159
2019,39,161
2019,39,163
2019,39,165
2019,39,167
2019,39,169
2019,39,171
2019,39,173
2019,39,175
2019,40,001
2019,40,003
2019,40,005
2019,40,007
2019,40,009
2019,40,011
2019,40,013
2019,40,015
2019,40,017
2019,40,019
2019,40,021
2019,40,023
2019,40,025
2019,40,027
2019,40,029
2019,40,031
2019,40,033
2019,40,035
2019,40,037
2019,40,039
2019,40,041
2019,40,043
2019,40,045
2019,40,047
2019,40,049
2019,40,051
2019,40,053
2019,40,055
2019,40,057
2019,40,059
2019,40,061
2019,40,063
2019,40,065
2019,40,067
2019,40,069
2019,40,071
2019,40,073
2019,40,075
2019,40,077
2019,40,079
2019,40,081
2019,40,083
2019,40,085
2019,40,087
2019,40,089
2019,40,091
2019,40,093
2019,40,095
2019,40,097
2019,40,099
2019,40,101
2019,40,103
2019,40,105
2019,40,107
2019,40,109
2019,40,111
2019,40,113
2019,40,115
2019,40,117
2019,40,119
2019,40,121
2019,40,123
2019,40,125
2019,40,127
2019,40,129
2019,40,131
2019,40,133
2019,40,135
2019,40,137
2019,40,139
2019,40,141
2019,40,143
2019,40,145
2019,40,147
2019,40,149
2019,40,151
2019,40,153
2019,41,001
2019,41,003
2019,41,005
2019,41,007
2019,41,009
2019,41,011
2019,41,013
2019,41,015
2019,41,017
2019,41,019
2019,41,021
2019,41,023
2019,41,025
2019,41,027
2019,41,029
2019,41,031
2019,41,033
2019,41,035
2019,41,037
2019,41,039
2019,41,041
2019,41,043
2019,41,045
2019,41,047
2019,41,049
2019,41,051
2019,41,053
2019,41,055
2019,41,057
2019,41,059
2019,41,061
2019,41,063
2019,41,065
2019,41,067
2019,41,069
2019,41,071
2019,42,001
2019,42,003
2019,42,005
2019,42,007
2019,42,009
2019,42,011
2019,42,013
2019,42,015
2019,42,017
2019,42,019
2019,42,021
2019,42,023
2019,42,025
2019,42,027
2019,42,029
2019,42,031
2019,42,033
2019,42,035
2019,42,037
2019,42,039
2019,42,041
2019,42,043
2019,42,045
2019,42,047
2019,42,049
2019,42,051
2019,42,053
2019,42,055
2019,42,057
2019,42,059
2019,42,061
2019,42,063
2019,42,065
2019,42,067
2019,42,069
2019,42,071
2019,42,073
2019,42,075
2019,42,077
2019,42,079
2019,42,081
2019,42,083
2019,42,085
2019,42,087
2019,42,089
2019,42,091
2019,42,093
2019,42,095
2019,42,097
2019,42,099
2019,42,101
2019,42,103
2019,42,105
2019,42,107
2019,42,109
2019,42,111
2019,42,113
2019,42,115
2019,42,117
2019,42,119
2019,42,121
2019,42,123
2019,42,125
2019,42,127
2019,42,129
2019,42,131
2019,42,133
2019,44,001
2019,44,003
2019,44,005
2019,44,007
2019,44,009
2019,45,001
2019,45,003
2019,45,005
2019,45,007
2019,45,009
2019,45,011
2019,45,013
2019,45,015
2019,45,017
2019,45,019
2019,45,021
2019,45,023
2019,45,025
2019,45,027
2019,45,029
2019,45,031
2019,45,033
2019,45,035
2019,45,037
2019,45,039
2019,45,041
2019,45,043
2019,45,045
2019,45,047
2019,45,049
2019,45,051
2019,45,053
2019,45,055
2019,45,057
2019,45,059
2019,45,061
2019,45,063
2019,45,065
2019,45,067
2019,45,069
2019,45,071
2019,45,073
2019,45,075
2019,45,077
2019,45,079
2019,45,081
2019,45,083
2019,45,085
2019,45,087
2019,45,089
2019,45,091
2019,46,003
2019,46,005
2019,46,007
2019,46,009
2019,46,011
2019,46,013
2019,46,015
2019,46,017
2019,46,019
2019,46,021
2019,46,023
2019,46,025
2019,46,027
2019,46,029
2019,46,031
2019,46,033
2019,46,035
2019,46,037
2019,46,039
2019,46,041
2019,46,043
2019,46,045
2019,46,047
2019,46,049
2019,46,051
2019,46,053
2019,46,055
2019,46,057
2019,46,059
2019,46,061
2019,46,063
2019,46,065
2019,46,067
2019,46,069
2019,46,071
2019,46,073
2019,46,075
2019,46,077
2019,46,079
2019,46,081
2019,46,083
2019,46,085
2019,46,087
2019,46,089
2019,46,091
2019,46,093
2019,46,095
2019,46,097
2019,46,099
2019,46,101
2019,46,102
2019,46,103
2019,46,105
2019,46,107
2019,46,109
2019,46,111
2019,46,115
2019,46,117
2019,46,119
2019,46,121
2019,46,123
2019,46,125
2019,46,127
2019,46,129
2019,46,135
2019,46,137
2019,47,001
2019,47,003
2019,47,005
2019,47,007
2019,47,009
2019,47,011
2019,47,013
2019,47,015
2019,47,017
2019,47,019
2019,47,021
2019,47,023
2019,47,025
2019,47,027
2019,47,029
2019,47,031
2019,47,033
2019,47,035
2019,47,037
2019,47,039
2019,47,041
2019,47,043
2019,47,045
2019,47,047
2019,47,049
2019,47,051
2019,47,053
2019,47,055
2019,47,057
2019,47,059
2019,47,061
2019,47,063
2019,47,065
2019,47,067
2019,47,069
2019,47,071
2019,47,073
2019,47,075
2019,47,077
2019,47,079
2019,47,081
2019,47,083
2019,47,085
2019,47,087
2019,47,089
2019,47,091
2019,47,093
2019,47,095
2019,47,097
2019,47,099
2019,47,101
2019,47,103
2019,47,105
2019,47,107
2019,47,109
2019,47,111
2019,47,113
2019,47,115
2019,47,117
2019,47,119
2019,47,121
2019,47,123
2019,47,125
2019,47,127
2019,47,129
2019,47,131
2019,47,133
2019,47,135
2019,47,137
2019,47,139
2019,47,141
2019,47,143
2019,47,145
2019,47,147
2019,47,149
2019,47,151
2019,47,153
2019,47,155
2019,47,157
2019,47,159
2019,47,161
2019,47,163
2019,47,165
2019,47,167
2019,47,169
2019,47,171
2019,47,173
2019,47,175
2019,47,177
2019,47,179
2019,47,181
2019,47,183
2019,47,185
2019,47,187
2019,47,189
2019,48,001
2019,48,003
2019,48,005
2019,48,007
2019,48,009
2019,48,011
2019,48,013
2019,48,015
2019,48,017
2019,48,019
2019,48,021
2019,48,023
2019,48,025
2019,48,027
2019,48,029
2019,48,031
2019,48,033
2019,48,035
2019,48,037
2019,48,039
2019,48,041
2019,48,043
2019,48,045
2019,48,047
2019,48,049
2019,48,051
2019,48,053
2019,48,055
2019,48,057
2019,48,059
2019,48,061
2019,48,063
2019,48,065
2019,48,067
2019,48,069
2019,48,071
2019,48,073
2019,48,075
2019,48,077
2019,48,079
2019,48,081
2019,48,083
2019,48,085
2019,48,087
2019,48,089
2019,48,091
2019,48,093
2019,48,095
2019,48,097
2019,48,099
2019,48,101
2019,48,103
2019,48,105
2019,48,107
2019,48,109
2019,48,111
2019,48,113
2019,48,115
2019,48,117
2019,48,119
2019,48,121
2019,48,123
2019,48,125
2019,48,127
2019,48,129
2019,48,131
2019,48,133
2019,48,135
2019,48,137
2019,48,139
2019,48,141
2019,48,143
2019,48,145
2019,48,147
2019,48,149
2019,48,151
2019,48,153
2019,48,155
2019,48,157
2019,48,159
2019,48,161
2019,48,163
2019,48,165
2019,48,167
2019,48,169
2019,48,171
2019,48,173
2019,48,175
2019,48,177
2019,48,179
2019,48,181
2019,48,183
2019,48,185
2019,48,187
2019,48,189
2019,48,191
2019,48,193
2019,48,195
2019,48,197
2019,48,199
2019,48,201
2019,48,203
2019,48,205
2019,48,207
2019,48,209
2019,48,211
2019,48,213
2019,48,215
2019,48,217
2019,48,219
2019,48,221
2019,48,223
2019,48,225
2019,48,227
2019,48,229
2019,48,231
2019,48,233
2019,48,235
2019,48,237
2019,48,239
2019,48,241
2019,48,243
2019,48,245
2019,48,247
2019,48,249
2019,48,251
2019,48,253
2019,48,255
2019,48,257
2019,48,259
2019,48,261
2019,48,263
2019,48,265
2019,48,267
2019,48,269
2019,48,271
2019,48,273
2019,48,275
2019,48,277
2019,48,279
2019,48,281
2019,48,283
2019,48,285
2019,48,287
2019,48,289
2019,48,291
2019,48,293
2019,48,295
2019,48,297
2019,48,299
2019,48,301
2019,48,303
2019,48,305
2019,48,307
2019,48,309
2019,48,311
2019,48,313
2019,48,315
2019,48,317
2019,48,319
2019,48,321
2019,48,323
2019,48,325
2019,48,327
2019,48,329
2019,48,331
2019,48,333
2019,48,335
2019,48,337
2019,48,339
2019,48,341
2019,48,343
2019,48,345
2019,48,347
2019,48,349
2019,48,351
2019,48,353
2019,48,355
2019,48,357
2019,48,359
2019,48,361
2019,48,363
2019,48,365
2019,48,367
2019,48,369
2019,48,371
2019,48,373
2019,48,375
2019,48,377
2019,48,379
2019,48,381
2019,48,383
2019,48,385
2019,48,387
2019,48,389
2019,48,391
2019,48,393
2019,48,395
2019,48,397
2019,48,399
2019,48,401
2019,48,403
2019,48,405
2019,48,407
2019,48,409
2019,48,411
2019,48,413
2019,48,415
2019,48,417
2019,48,419
2019,48,421
2019,48,423
2019,48,425
2019,48,427
2019,48,429
2019,48,431
2019,48,433
2019,48,435
2019,48,437
2019,48,439
2019,48,441
2019,48,443
2019,48,445
2019,48,447
2019,48,449
2019,48,451
2019,48,453
2019,48,455
2019,48,457
2019,48,459
2019,48,461
2019,48,463
2019,48,465
2019,48,467
2019,48,469
2019,48,471
2019,48,473
2019,48,475
2019,48,477
2019,48,479
2019,48,481
2019,48,483
2019,48,485
2019,48,487
2019,48,489
2019,48,491
2019,48,493
2019,48,495
2019,48,497
2019,48,499
2019,48,501
2019,48,503
2019,48,505
2019,48,507
2019,49,001
2019,49,003
2019,49,005
2019,49,007
2019,49,009
2019,49,011
2019,49,013
2019,49,015
2019,49,017
2019,49,019
2019,49,021
2019,49,023
2019,49,025
2019,49,027
2019,49,029
2019,49,031
2019,49,033
2019,49,035
2019,49,037
2019,49,039
2019,49,041
2019,49,043
2019,49,045
2019,49,047
2019,49,049
2019,49,051
2019,49,053
2019,49,055
2019,49,057
2019,50,001
2019,50,003
2019,50,005
2019,50,007
2019,50,009
2019,50,011
2019,50,013
2019,50,015
2019,50,017
2019,50,019
2019,50,021
2019,50,023
2019,50,025
2019,50,027
2019,51,001
2019,51,003
2019,51,005
2019,51,007
2019,51,009
2019,51,011
2019,51,013
2019,51,015
2019,51,017
2019,51,019
2019,51,021
2019,51,023
2019,51,025
2019,51,027
2019,51,029
2019,51,031
2019,51,033
2019,51,035
2019,51,036
2019,51,037
2019,51,041
2019,51,043
2019,51,045
2019,51,047
2019,51,049
2019,51,051
2019,51,053
2019,51,057
2019,51,059
2019,51,061
2019,51,063
2019,51,065
2019,51,067
2019,51,069
2019,51,071
2019,51,073
2019,51,075
2019,51,077
2019,51,079
2019,51,081
2019,51,083
2019,51,085
2019,51,087
2019,51,089
2019,51,091
2019,51,093
2019,51,095
2019,51,097
2019,51,099
2019,51,101
2019,51,103
2019,51,105
2019,51,107
2019,51,109
2019,51,111
2019,51,113
2019,51,115
2019,51,117
2019,51,119
2019,51,121
2019,51,125
2019,51,127
2019,51,131
2019,51,133
2019,51,135
2019,51,137
2019,51,139
2019,51,141
2019,51,143
2019,51,145
2019,51,147
2019,51,149
2019,51,153
2019,51,155
2019,51,157
2019,51,159
2019,51,161
2019,51,163
2019,51,165
2019,51,167
2019,51,169
2019,51,171
2019,51,173
2019,51,175
2019,51,177
2019,51,179
2019,51,181
2019,51,183
2019,51,185
2019,51,187
2019,51,191
2019,51,193
2019,51,195
2019,51,197
2019,51,199
2019,51,510
2019,51,520
2019,51,530
2019,51,540
2019,51,550
2019,51,570
2019,51,580
2019,51,590
2019,51,595
2019,51,600
2019,51,610
2019,51,620
2019,51,630
2019,51,640
2019,51,650
2019,51,660
2019,51,670
2019,51,678
2019,51,680
2019,51,683
2019,51,685
2019,51,690
2019,51,700
2019,51,710
2019,51,720
2019,51,730
2019,51,735
2019,51,740
2019,51,750
2019,51,760
2019,51,770
2019,51,775
2019,51,790
2019,51,800
2019,51,810
2019,51,820
2019,51,830
2019,51,840
2019,53,001
2019,53,003
2019,53,005
2019,53,007
2019,53,009
2019,53,011
2019,53,013
2019,53,015
2019,53,017
2019,53,019
2019,53,021
2019,53,023
2019,53,025
2019,53,027
2019,53,029
2019,53,031
2019,53,033
2019,53,035
2019,53,037
2019,53,039
2019,53,041
2019,53,043
2019,53,045
2019,53,047
2019,53,049
2019,53,051
2019,53,053
2019,53,055
2019,53,057
2019,53,059
2019,53,061
2019,53,063
2019,53,065
2019,53,067
2019,53,069
2019,53,071
2019,53,073
2019,53,075
2019,53,077
2019,54,001
2019,54,003
2019,54,005
2019,54,007
2019,54,009
2019,54,011
2019,54,013
2019,54,015
2019,54,017
2019,54,019
2019,54,021
2019,54,023
2019,54,025
2019,54,027
2019,54,029
2019,54,031
2019,54,033
2019,54,035
2019,54,037
2019,54,039
2019,54,041
2019,54,043
2019,54,045
2019,54,047
2019,54,049
2019,54,051
2019,54,053
2019,54,055
2019,54,057
2019,54,059
2019,54,061
2019,54,063
2019,54,065
2019,54,067
2019,54,069
2019,54,071
2019,54,073
2019,54,075
2019,54,077
2019,54,079
2019,54,081
2019,54,083
2019,54,085
2019,54,087
2019,54,089
2019,54,091
2019,54,093
2019,54,095
2019,54,097
2019,54,099
2019,54,101
2019,54,103
2019,54,105
2019,54,107
2019,54,109
2019,55,001
2019,55,003
2019,55,005
2019,55,007
2019,55,009
2019,55,011
2019,55,013
2019,55,015
2019,55,017
2019,55,019
2019,55,021
2019,55,023
2019,55,025
2019,55,027
2019,55,029
2019,55,031
2019,55,033
2019,55,035
2019,55,037
2019,55,039
2019,55,041
2019,55,043
2019,55,045
2019,55,047
2019,55,049
2019,55,051
2019,55,053
2019,55,055
2019,55,057
2019,55,059
2019,55,061
2019,55,063
2019,55,065
2019,55,067
2019,55,069
2019,55,071
2019,55,073
2019,55,075
2019,55,077
2019,55,078
2019,55,079
2019,55,081
2019,55,083
2019,55,085
2019,55,087
2019,55,089
2019,55,091
2019,55,093
2019,55,095
2019,55,097
2019,55,099
2019,55,101
2019,55,103
2019,55,105
2019,55,107
2019,55,109
2019,55,111
2019,55,113
2019,55,115
2019,55,117
2019,55,119
2019,55,121
2019,55,123
2019,55,125
2019,55,127
2019,55,129
2019,55,131
2019,55,133
2019,55,135
2019,55,137
2019,55,139
2019,55,141
2019,56,001
2019,56,003
2019,56,005
2019,56,007
2019,56,009
2019,56,011
2019,56,013
2019,56,015
2019,56,017
2019,56,019
2019,56,021
2019,56,023
2019,56,025
2019,56,027
2019,56,029
2019,56,031
2019,56,033
2019,56,035
2019,56,037
2019,56,039
2019,56,041
2019,56,043
2019,56,045
2020,01,001
2020,01,003
2020,01,005
2020,01,007
2020,01,009
2020,01,011
2020,01,013
2020,01,015
2020,01,017
2020,01,019
2020,01,021
2020,01,023
2020,01,025
2020,01,027
2020,01,029
2020,01,031
2020,01,033
2020,01,035
2020,01,037
2020,01,039
2020,01,041
2020,01,043
2020,01,045
2020,01,047
2020,01,049
2020,01,051
2020,01,053
2020,01,055
2020,01,057
2020,01,059
2020,01,061
2020,01,063
2020,01,065
2020,01,067
2020,01,069
2020,01,071
2020,01,073
2020,01,075
2020,01,077
2020,01,079
2020,01,081
2020,01,083
2020,01,085
2020,01,087
2020,01,089
2020,01,091
2020,01,093
2020,01,095
2020,01,097
2020,01,099
2020,01,101
2020,01,103
2020,01,105
2020,01,107
2020,01,109
2020,01,111
2020,01,113
2020,01,115
2020,01,117
2020,01,119
2020,01,121
2020,01,123
2020,01,125
2020,01,127
2020,01,129
2020,01,131
2020,01,133
2020,02,013
2020,02,016
2020,02,020
2020,02,050
2020,02,060
2020,02,063
2020,02,066
2020,02,068
2020,02,070
2020,02,090
2020,02,100
2020,02,105
2020,02,110
2020,02,122
2020,02,130
2020,02,150
2020,02,158
2020,02,164
2020,02,170
2020,02,180
2020,02,185
2020,02,188
2020,02,195
2020,02,198
2020,02,220
2020,02,230
2020,02,240
2020,02,275
2020,02,282
2020,02,290
2020,04,001
2020,04,003
2020,04,005
2020,04,007
2020,04,009
2020,04,011
2020,04,012
2020,04,013
2020,04,015
2020,04,017
2020,04,019
2020,04,021
2020,04,023
2020,04,025
2020,04,027
2020,05,001
2020,05,003
2020,05,005
2020,05,007
2020,05,009
2020,05,011
2020,05,013
2020,05,015
2020,05,017
2020,05,019
2020,05,021
2020,05,023
2020,05,025
2020,05,027
2020,05,029
2020,05,031
2020,05,033
2020,05,035
2020,05,037
2020,05,039
2020,05,041
2020,05,043
2020,05,045
2020,05,047
2020,05,049
2020,05,051
2020,05,053
2020,05,055
2020,05,057
2020,05,059
2020,05,061
2020,05,063
2020,05,065
2020,05,067
2020,05,069
2020,05,071
2020,05,073
2020,05,075
2020,05,077
2020,05,079
2020,05,081
2020,05,083
2020,05,085
2020,05,087
2020,05,089
2020,05,091
2020,05,093
2020,05,095
2020,05,097
2020,05,099
2020,05,101
2020,05,103
2020,05,105
2020,05,107
2020,05,109
2020,05,111
2020,05,113
2020,05,115
2020,05,117
2020,05,119
2020,05,121
2020,05,123
2020,05,125
2020,05,127
2020,05,129
2020,05,131
2020,05,133
2020,05,135
2020,05,137
2020,05,139
2020,05,141
2020,05,143
2020,05,145
2020,05,147
2020,05,149
2020,06,001
2020,06,003
2020,06,005
2020,06,007
2020,06,009
2020,06,011
2020,06,013
2020,06,015
2020,06,017
2020,06,019
2020,06,021
2020,06,023
2020,06,025
2020,06,027
2020,06,029
2020,06,031
2020,06,033
2020,06,035
2020,06,037
2020,06,039
2020,06,041
2020,06,043
2020,06,045
2020,06,047
2020,06,049
2020,06,051
2020,06,053
2020,06,055
2020,06,057
2020,06,059
2020,06,061
2020,06,063
2020,06,065
2020,06,067
2020,06,069
2020,06,071
2020,06,073
2020,06,075
2020,06,077
2020,06,079
2020,06,081
2020,06,083
2020,06,085
2020,06,087
2020,06,089
2020,06,091
2020,06,093
2020,06,095
2020,06,097
2020,06,099
2020,06,101
2020,06,103
2020,06,105
2020,06,107
2020,06,109
2020,06,111
2020,06,113
2020,06,115
2020,08,001
2020,08,003
2020,08,005
2020,08,007
2020,08,009
2020,08,011
2020,08,013
2020,08,014
2020,08,015
2020,08,017
2020,08,019
2020,08,021
2020,08,023
2020,08,025
2020,08,027
2020,08,029
2020,08,031
2020,08,033
2020,08,035
2020,08,037
2020,08,039
2020,08,041
2020,08,043
2020,08,045
2020,08,047
2020,08,049
2020,08,051
2020,08,053
2020,08,055
2020,08,057
2020,08,059
2020,08,061
2020,08,063
2020,08,065
2020,08,067
2020,08,069
2020,08,071
2020,08,073
2020,08,075
2020,08,077
2020,08,079
2020,08,081
2020,08,083
2020,08,085
2020,08,087
2020,08,089
2020,08,091
2020,08,093
2020,08,095
2020,08,097
2020,08,099
2020,08,101
2020,08,103
2020,08,105
2020,08,107
2020,08,109
2020,08,111
2020,08,113
2020,08,115
2020,08,117
2020,08,119
2020,08,121
2020,08,123
2020,08,125
2020,09,001
2020,09,003
2020,09,005
2020,09,007
2020,09,009
2020,09,011
2020,09,013
2020,09,015
2020,10,001
2020,10,003
2020,10,005
2020,11,001
2020,12,001
2020,12,003
2020,12,005
2020,12,007
2020,12,009
2020,12,011
2020,12,013
2020,12,015
2020,12,017
2020,12,019
2020,12,021
2020,12,023
2020,12,027
2020,12,029
2020,12,031
2020,12,033
2020,12,035
2020,12,037
2020,12,039
2020,12,041
2020,12,043
2020,12,045
2020,12,047
2020,12,049
2020,12,051
2020,12,053
2020,12,055
2020,12,057
2020,12,059
2020,12,061
2020,12,063
2020,12,065
2020,12,067
2020,12,069
2020,12,071
2020,12,073
2020,12,075
2020,12,077
2020,12,079
2020,12,081
2020,12,083
2020,12,085
2020,12,086
2020,12,087
2020,12,089
2020,12,091
2020,12,093
2020,12,095
2020,12,097
2020,12,099
2020,12,101
2020,12,103
2020,12,105
