year,state,place,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,48,45384,65.09001865943232,35.589268360618725,27.589175712539564,0.8195566968036633,0.4470471641278373,0.33532483091190196,1,1,1
2022,48,45744,44.61151579739554,14.099950569906824,1.3887473050832495,0.5948454892416485,0.16741427764517602,0.03477146518435035,1,1,1
2022,48,47892,77.20632853486784,39.95066014843138,9.344141858070456,0.8878611450696878,0.5575642225183389,0.1119769787123123,2,2,2
2022,48,48072,56.388228385893136,48.77940185926947,22.842917181924978,0.6752538733889971,0.6964511795329136,0.23487361136191673,1,1,1
2022,48,48768,51.30803988866416,34.958688307325616,28.039714499054373,0.5997780980122336,0.4316340419850131,0.32064534299901337,2,2,2
2022,48,50820,33.57668692351122,24.14400705291266,25.884892096868157,0.41062492899152647,0.3063781959370107,0.3225046801698349,2,2,2
2022,48,53388,58.70897804885086,27.967969434550955,12.991627144806783,0.7563781361030589,0.4727395967185836,0.225578723083649,2,2,2
2022,48,56000,69.32061182192244,43.01408067048561,15.39304966879026,0.798670002190718,0.5874651762062216,0.20823292124109713,1,1,1
2022,48,56348,64.24065605611595,42.50206597606093,15.010149825570926,0.7359873091534963,0.5631269693427957,0.23366355606296607,2,2,2
2022,48,57200,43.99978028883258,28.319019485721547,21.322865908680747,0.5624014666714594,0.3775656398378341,0.287944414365638,2,2,2
2022,48,58016,56.3975091637405,22.127669406270325,11.723406023425198,0.8733709462003485,0.36233248413775865,0.1625263270207958,1,1,1
2022,48,61796,63.5261815795094,24.85505151690602,6.633497192937328,0.790025512893032,0.37250161791656267,0.09280369302041032,2,2,2
2022,48,63500,60.40750847572479,26.98725924881175,16.89806995287169,0.754341813080302,0.412980548149083,0.198661727377314,2,2,2
2022,48,64472,47.538087152502975,23.00810356980127,11.05092091007584,0.5639166263490933,0.32017990772140775,0.1957385337667028,1,1,1
2022,48,65000,55.81948653635621,31.236774005054563,14.378844823604913,0.6877784241816655,0.4212102919698282,0.18234845842698613,1,1,1
2022,48,70808,43.49934216988044,19.391016966095346,10.06089734493432,0.5524504762491174,0.2522426494133123,0.1421996033592303,2,2,2
2022,48,72176,54.72259932835597,30.363532165228378,17.88281399441723,0.7762121421672482,0.43253081774302266,0.2428314691160408,2,2,2
2022,48,74144,71.08973110382291,43.9051433225666,19.980400467049815,0.8275099940681,0.5910902550716839,0.2588289211196844,1,1,1
2022,48,76000,53.68985559780679,34.576759150548604,17.407662659925396,0.6796735880585845,0.47768588052334027,0.284115976138911,1,1,1
2022,48,79000,60.506026190587,38.242377419619004,24.925738034983496,0.7647146570974552,0.5840475901637138,0.383477043318757,1,1,1
2022,49,43660,40.82910217390007,12.89320287503658,NA,0.5156902091966641,0.35656626277262476,NA,3,3,NA
2022,49,44320,47.03585813649481,NA,NA,0.5861551348810864,NA,NA,3,NA,NA
2022,49,55980,44.23931578482892,41.675628991068926,18.629946635812328,0.5842455782040351,0.7280471003633397,0.3849457922282354,2,2,2
2022,49,57300,47.574148118576495,22.025496166934257,10.14517877691743,0.6912443481715934,0.4259745548577611,0.169746868929287,2,2,2
2022,49,62470,70.2828434569503,57.24843229133562,15.865593282757334,0.8996440239231153,0.9290645783236184,0.5204525120154568,1,1,1
2022,49,65330,29.350634567479776,14.832432993486172,7.076828436996026,0.35296797685197745,0.2191256808713063,0.11768943865307772,2,2,2
2022,49,67000,71.7390603068681,53.26757784769327,24.31920533594274,0.934436194305252,0.7467092587072038,0.36414022801362494,2,2,2
2022,49,67440,53.39869894999344,18.289691206022955,16.982654339817866,0.6965234112425661,0.2705149029301172,0.22144741600826073,2,2,2
2022,49,70850,41.63901872742367,NA,NA,0.5036903121606471,NA,NA,3,NA,NA
2022,49,82950,46.73122408159244,20.11269041905244,18.51121335582587,0.5761375697315104,0.3257757899927844,0.22728472386207152,3,3,3
2022,49,83470,45.592197158045515,25.002731492356787,14.930087900416043,0.554111508203887,0.3648798706780055,0.15062852275965427,2,2,2
2022,51,01000,67.65302390530971,43.832873542760524,14.091890225100215,1.0112710709179773,0.7021002046809647,0.179386370644465,1,1,1
2022,51,16000,37.26716186799856,19.281547508597548,10.274022846450027,0.5182096034657611,0.28947405519537345,0.12457343300138513,1,1,1
2022,51,35000,46.54810788455289,25.812753594149175,13.299973663418488,0.5755516823727512,0.38967089114862496,0.14318321481871654,1,1,1
2022,51,47672,55.94914553220461,37.502450678542374,14.097649505748514,0.7461783897111864,0.5864509404340795,0.3460811870947769,2,2,2
2022,51,56000,64.60677883658714,47.693760441635796,16.98421339139902,0.782418359901833,0.6744388755720201,0.2697030182060122,1,1,1
2022,51,57000,63.944143423397215,41.58919438243522,21.25995449374289,0.7642277901014582,0.5667862895249937,0.3003412969283277,1,1,1
2022,51,64000,48.34812880174851,27.53182140841452,14.565437851624777,0.5540188935044903,0.35943733400316924,0.16990235785130317,1,1,1
2022,51,67000,68.52229081466047,48.33629834618172,18.065783014236622,0.8614190859755244,0.6737387713865278,0.2319236973139771,1,1,1
2022,51,68000,59.459554797585646,53.04419236659517,23.84659324912051,0.7143975814365053,0.731987825373057,0.33119371572860506,2,2,2
2022,51,76432,33.897785784511946,31.036932317130873,11.402657855747101,0.4059242625752358,0.3990699458108923,0.13134259587348832,2,2,2
2022,51,82000,40.151385667195704,15.786421625479525,6.7849349389800375,0.5592845806372848,0.2515389419216701,0.08761011880707993,1,1,1
2022,53,03180,48.92153056585028,33.98492908232244,24.28829391857769,0.6222031252226079,0.4579823735253629,0.29387518091941006,2,2,2
2022,53,05210,42.68349171835493,24.740747442178783,7.594460431567667,0.8070551408683481,0.3241963276843448,0.10211474046450128,1,1,1
2022,53,05280,58.90123101607411,26.27890503119305,8.935166879403285,0.7239026999279372,0.3123158078570225,0.0952219358911858,2,2,2
2022,53,22640,68.38064831233719,36.4534761132049,20.96585943408203,0.821661928214954,0.502528569597937,0.29817639337978485,2,2,2
2022,53,23515,54.501059877670386,34.30722584138351,11.389304818170377,0.6534997262705704,0.4129773369712665,0.1591138775259042,2,2,2
2022,53,35275,55.32106353168764,27.481177275838466,9.523102065072054,0.6582636924164216,0.44370294318959613,0.2348833754271282,2,2,2
2022,53,35415,57.5524956776692,35.31923509699824,12.233120427967831,0.7001194315080009,0.45894681097321727,0.18948806731484671,1,1,1
2022,53,35940,50.86168084778087,30.323889706346996,17.9197331989328,0.8296687655941338,0.40321007946594734,0.23645527020595003,2,2,2
2022,53,53545,61.493978314298516,45.55691223725775,28.773381624836976,0.8396135957695984,0.7675806236094757,0.3578295182948947,2,2,2
2022,53,57745,60.039705492709594,37.52249500935202,27.823370210884708,0.7425387830764596,0.4290629856448941,0.3109492021090468,2,2,2
2022,53,63000,69.59417863482238,45.97802157530529,21.216184722153383,0.954622497837444,0.6129093483506239,0.24962278161749568,1,1,1
2022,53,67000,53.38172669591774,39.15601714383703,26.46760324105339,0.6563221202048479,0.5496692310664059,0.3325785049929241,1,1,1
2022,53,67167,53.87248853201578,32.55063838592568,24.632981486857382,0.7016425285989718,0.4435515822628769,0.3038459578575109,2,2,2
2022,53,70000,54.980487829925785,30.633102187014437,21.2877391718337,0.7016196740945705,0.3987626506384516,0.26162769009732195,2,2,2
2022,53,74060,53.48099640824212,20.98180970474526,9.779051755301277,0.7169106493373516,0.3489976400252485,0.1348604031237697,1,1,1
2022,53,80010,51.181015954034415,27.43822149610263,14.876076747394418,0.7118075063017846,0.3849516568181852,0.2786904013980141,2,2,2
2022,55,02375,56.068466866748665,68.08310630119318,41.34861414048648,0.6968891457465655,0.9812363379964938,0.5552512243873102,3,3,3
2022,55,31000,54.701793898348285,66.19230639656291,30.402113887704115,0.655954366593061,0.8308861020320955,0.3989620802433859,1,1,1
2022,55,39225,45.549768006996686,40.065191682162364,12.750263478960965,0.6447598085942239,0.5763970350127849,0.22786598547211973,2,2,2
2022,55,48000,80.24844973691233,69.52321318299889,17.339558604025772,0.9363675779475996,0.9012034712308664,0.23098426967534363,2,2,2
2022,55,53000,68.88940392306793,63.17212933150894,31.596631828612026,0.8119215186897599,0.8962134521080871,0.3779633875911021,1,1,1
2022,55,66000,47.04077488168397,46.076135811792284,NA,0.6254988698170516,0.7097746025701639,NA,2,2,NA
