year,state,county,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,18,141,99.07126540089128,76.18771726535341,53.45153543508252,1.7090027337752312,1.7507403115746103,1.6303203719789483,1,1,1
2022,18,143,96.32310142151745,NA,NA,1.758023067687139,NA,NA,3,NA,NA
2022,18,145,99.22311652329486,85.4704041714414,NA,1.77619980315104,2.195658876268798,NA,2,2,NA
2022,18,147,108.31190473803554,102.57144498866894,NA,1.8016500621740223,2.014876335032097,NA,3,3,NA
2022,18,149,92.08681289416354,69.24485758474978,NA,1.7254909619886447,1.822801597473278,NA,3,3,NA
2022,18,151,126.53106614449523,99.7490262587363,NA,2.4742526354583494,2.4888443461202177,NA,3,3,NA
2022,18,153,127.1677779802277,112.84716685696914,NA,2.153351291095911,2.4049261461196956,NA,3,3,NA
2022,18,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,18,157,92.58600237247924,60.07056959746525,32.81721409460921,1.502918149466192,1.258119104198171,0.9254852849092048,1,1,1
2022,18,159,157.66122283313666,NA,NA,2.238522285163588,NA,NA,3,NA,NA
2022,18,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,18,163,102.86469810489203,82.7073552425665,47.0933014354067,1.6047157338034377,1.6861217811922038,1.29688995215311,1,1,1
2022,18,165,140.73510465098616,127.37404979878453,NA,2.289024557803496,2.5501949755378495,NA,3,3,NA
2022,18,167,96.03623067974073,83.79596678529063,52.11385199240986,1.5567974073458537,1.4786476868327405,1.1560531309297912,1,1,1
2022,18,169,106.80716492447407,87.15499669897322,NA,1.808348146940593,1.9254971091097803,NA,3,3,NA
2022,18,171,179.21451238321907,NA,NA,2.620445549693593,NA,NA,3,NA,NA
2022,18,173,101.1961923460755,71.4018634138337,46.448332585613876,1.9521795753136724,2.099349641697104,2.085688649618663,2,2,2
2022,18,175,100.48560881303959,84.61732447527585,NA,1.9366562781240624,2.2437853726295947,NA,3,3,NA
2022,18,177,101.27047819057904,86.16549216321009,63.72062781548053,1.675180411556051,1.8542550900835508,1.63166540354906,2,2,2
2022,18,179,106.17002472514775,101.3734891988046,NA,1.7567869020619529,2.1085942057717335,NA,3,3,NA
2022,18,181,94.6863295449655,76.14534260375355,NA,1.7823186125346555,2.176838041422151,NA,3,3,NA
2022,18,183,102.91524701921364,95.98616248223152,NA,1.7452436938029534,2.0552253865928423,NA,3,3,NA
2022,19,001,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,003,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,005,114.74242555276888,NA,NA,1.9197151834875608,NA,NA,3,NA,NA
2022,19,007,109.93889856408303,NA,NA,1.9168180723763604,NA,NA,3,NA,NA
2022,19,009,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,011,123.72829988895286,108.5675327405041,NA,1.9914345783626215,2.275933650766764,NA,3,3,NA
2022,19,013,98.19275096041423,73.95571456198027,42.113344500279176,1.554868882578921,1.4597273254689616,1.028824678950307,1,1,1
2022,19,015,127.01100659528426,NA,NA,1.9386189893840455,NA,NA,3,NA,NA
2022,19,017,103.05445100338271,101.8373719944511,NA,1.6857463187140096,2.1570169702073274,NA,3,3,NA
2022,19,019,116.16340630214536,NA,NA,1.9018550336920597,NA,NA,3,NA,NA
2022,19,021,131.0424943517639,108.43672182405197,NA,2.3259991881667736,2.6203450106285686,NA,3,3,NA
2022,19,023,156.9214821097625,NA,NA,2.387681542608182,NA,NA,3,NA,NA
2022,19,025,176.84744728905036,NA,NA,2.7840487175396382,NA,NA,3,NA,NA
2022,19,027,128.21430567594922,110.56673667165018,NA,2.0900384064994193,2.4213017660781126,NA,3,3,NA
2022,19,029,105.02518685864781,NA,NA,1.818608069663891,NA,NA,3,NA,NA
2022,19,031,107.92815628813952,NA,NA,1.6368838300080588,NA,NA,3,NA,NA
2022,19,033,107.25946284778732,101.52471043726918,92.31918528856646,1.8780810162600776,2.456408811077604,2.204674120883116,2,2,2
2022,19,035,160.78002766883293,NA,NA,2.5862197164569856,NA,NA,3,NA,NA
2022,19,037,118.63133940506107,NA,NA,1.9383670129152968,NA,NA,3,NA,NA
2022,19,039,115.02271181541019,NA,NA,1.967656204889632,NA,NA,3,NA,NA
2022,19,041,120.78783685962928,NA,NA,2.120590601944138,NA,NA,3,NA,NA
2022,19,043,109.92383574459711,108.89385218012568,NA,1.8715292854058432,2.317672843351998,NA,3,3,NA
2022,19,045,98.98748942446987,84.01004904482954,54.870400604461665,1.6710918736580709,1.7985649334942362,1.6035792477350688,2,2,2
2022,19,047,140.44732022523462,116.66224280432476,NA,2.4201401476380786,2.702201589859313,NA,3,3,NA
2022,19,049,94.37311961630978,79.01390670717599,30.13540421826133,1.6892708708797068,1.8013307008668242,1.567112134175799,1,1,1
2022,19,051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,055,120.95928433379022,NA,NA,1.9769588545650485,NA,NA,3,NA,NA
2022,19,057,97.89743266364277,92.94123158580685,72.38580351831658,1.6558629440259616,1.8665009234530052,1.630023504822192,2,2,2
2022,19,059,118.30317841546835,132.080810897409,NA,2.014831680597907,2.737469172646517,NA,3,3,NA
2022,19,061,96.3408731365264,77.7552555018625,44.972324433140514,1.6752936304101191,2.0018954996473566,1.8105628368820792,2,2,2
2022,19,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,065,107.06383543450046,103.86607816482389,NA,1.8429292823048768,2.2673951031989805,NA,3,3,NA
2022,19,067,131.79871127090058,NA,NA,2.137425720995416,NA,NA,3,NA,NA
2022,19,069,184.18308802364317,NA,NA,2.6602976017469895,NA,NA,3,NA,NA
2022,19,071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,073,188.4608983204646,NA,NA,2.9001832278537805,NA,NA,3,NA,NA
2022,19,075,163.51726332602288,NA,NA,2.398146984542665,NA,NA,3,NA,NA
2022,19,077,110.15962916673259,NA,NA,1.6973294942175956,NA,NA,3,NA,NA
2022,19,079,150.906853661789,169.447318339567,NA,2.2758191284783984,2.742753643421227,NA,3,3,NA
2022,19,081,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,083,147.41088678300008,162.64933512925705,NA,2.2925755893405584,2.711903844581746,NA,3,3,NA
2022,19,085,106.04170661268842,NA,NA,1.6519985514221096,NA,NA,3,NA,NA
2022,19,087,103.13296227046081,NA,NA,1.708218240094142,NA,NA,3,NA,NA
2022,19,089,128.08124754359028,NA,NA,2.053103403395775,NA,NA,3,NA,NA
2022,19,091,187.52673796444387,NA,NA,2.6837838097436024,NA,NA,3,NA,NA
2022,19,093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,095,145.18134698204145,NA,NA,2.2992385098753467,NA,NA,3,NA,NA
2022,19,097,118.27910969491158,NA,NA,1.993046836369614,NA,NA,3,NA,NA
2022,19,099,98.90448630662166,83.19706936848507,NA,1.807464807871867,2.1779677445999344,NA,3,3,NA
2022,19,101,124.50472757707614,NA,NA,1.9578017065423736,NA,NA,3,NA,NA
2022,19,103,103.31848794264612,91.39067556230275,40.785117452309635,1.580137953508581,1.5631816547481123,0.8356193178832308,1,1,1
2022,19,105,106.78477237429249,NA,NA,1.684739336468445,NA,NA,3,NA,NA
2022,19,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,109,133.8751649162039,NA,NA,2.1581902574484495,NA,NA,3,NA,NA
2022,19,111,98.82672725141606,94.38546124421022,73.21572985517177,1.6651558899036945,1.8809432200370388,1.638322768190744,3,3,3
2022,19,113,106.09622974221178,90.0598640376095,56.88108910252274,1.7767444789654885,1.871478337335543,1.516033292470482,1,1,1
2022,19,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,117,118.14911500937193,NA,NA,1.9989202368292496,NA,NA,3,NA,NA
2022,19,119,133.52764073714664,NA,NA,2.207925342660223,NA,NA,3,NA,NA
2022,19,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,123,115.63772665268131,100.37021814335556,NA,1.8691316972984249,2.22188905960791,NA,3,3,NA
2022,19,125,98.59319101887858,86.65884531732858,NA,1.7949371550994446,2.1818435099868885,NA,3,3,NA
2022,19,127,114.80779398255814,98.75314427287046,72.04871887397964,2.0253310378353446,2.3170343155740705,2.467773158232719,3,3,3
2022,19,129,106.13118627186834,NA,NA,1.6528933480139092,NA,NA,3,NA,NA
2022,19,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,133,188.59810195471078,NA,NA,2.9015552641962423,NA,NA,3,NA,NA
2022,19,135,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,137,113.63802750499326,NA,NA,1.953809361785463,NA,NA,3,NA,NA
2022,19,139,99.13497158937905,85.2877875123747,55.36113017248295,1.6649143481429851,1.7417909896991313,1.6084865434152815,3,3,3
2022,19,141,125.42704618291454,NA,NA,2.1294351102251516,NA,NA,3,NA,NA
2022,19,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,145,106.27621691638176,90.12641828643284,NA,1.880191255899348,2.4040241072499615,NA,3,3,NA
2022,19,147,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,149,97.5484053394768,75.7220365934775,NA,1.6747394879740325,2.0381253310502667,NA,3,3,NA
2022,19,151,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,153,98.86948249268028,75.26468192923717,31.114944615943347,1.6002918656309748,1.5528760594817963,0.919284546940258,1,1,1
2022,19,155,95.40230497802837,81.42084618046948,42.49521832868929,1.5456045350755092,1.9381796773862003,1.4771304293005605,2,2,2
2022,19,157,139.0789762725984,NA,NA,2.237037227229026,NA,NA,3,NA,NA
2022,19,159,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,161,177.92874082644028,NA,NA,2.7948616529135375,NA,NA,3,NA,NA
2022,19,163,97.76899405772495,76.91355389541089,43.32431048357597,1.5643039049235994,1.5592315901814302,1.307849879288902,1,1,1
2022,19,165,107.42248949055586,NA,NA,1.7785840758574103,NA,NA,3,NA,NA
2022,19,167,104.79777835871916,108.16580005667917,76.39236052442044,1.85928155281495,2.433907489319348,2.1975063928962157,3,3,3
2022,19,169,100.51744740866812,89.26342901227964,43.52006735585049,1.5541723961994234,1.7167863861834662,1.3082490006960514,1,1,1
2022,19,171,145.55709143175315,NA,NA,2.3328240123272947,NA,NA,3,NA,NA
2022,19,173,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,175,110.25152789278528,NA,NA,1.9173527269845627,NA,NA,3,NA,NA
2022,19,177,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,179,107.68062683308915,90.15947046305692,71.61089210808883,1.7895606991025037,2.119781582804924,1.7750465355620864,3,3,3
2022,19,181,96.82160610917839,92.60207357240334,NA,1.6381459754315324,2.0409337104075775,NA,2,2,NA
2022,19,183,114.29413385560375,108.70286282784005,NA,1.7968358786516485,2.34423686626467,NA,3,3,NA
2022,19,185,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,187,118.18111209130306,119.29633654957257,108.8090265377487,2.0002778424235883,2.278373858784901,2.256778558748432,3,3,3
2022,19,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,191,106.19481773501154,107.45613073184315,NA,1.7991799158813224,2.2149865616883764,NA,3,3,NA
2022,19,193,91.61100217875206,70.54596787738805,39.034871307594415,1.7642992564747912,1.989593083337721,1.3414130097623609,1,1,1
2022,19,195,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,197,163.7485372699921,NA,NA,2.4559520942104784,NA,NA,3,NA,NA
2022,20,001,143.6997712980865,NA,NA,2.1202700947011404,NA,NA,3,NA,NA
2022,20,003,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,005,97.18387727267101,NA,NA,1.963837141821048,NA,NA,3,NA,NA
2022,20,007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,009,154.13899495261805,140.35991671077485,121.46522612566541,2.293041440331394,2.5745986712516884,2.4420026886070816,3,3,3
2022,20,011,136.85348619572065,NA,NA,2.0518072436774815,NA,NA,3,NA,NA
2022,20,013,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,015,98.52124364788227,76.85251762870851,46.62147694021167,1.6282478017496342,1.5868982887242675,1.1549285754865626,3,3,3
2022,20,017,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,019,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,021,124.87442343318178,103.2325798585074,NA,1.932016616052093,2.0249054581223938,NA,3,3,NA
2022,20,023,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,025,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,027,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,029,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,031,182.1587908088645,NA,NA,2.3801557139091982,NA,NA,3,NA,NA
2022,20,033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,035,158.42722085682055,132.94404948660585,130.22964700562127,2.314194563857745,2.4862558655720512,2.535372527022523,3,3,3
2022,20,037,107.54015992622345,90.22888109816466,58.74533587059132,1.7586739809825098,1.894868470518967,1.5469715922288307,3,3,3
2022,20,039,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,041,160.46660179354367,184.17872808386682,NA,2.273042974485414,3.176639217057347,NA,3,3,NA
2022,20,043,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,045,98.49215304133757,78.79582422918185,37.320653987320654,1.3756282695661093,1.266375333818888,0.7708541875208542,1,1,1
2022,20,047,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,051,118.35300341262376,121.15267084657751,91.95943527454253,1.7337069991756406,2.135977493059213,2.2070433521625614,3,3,3
2022,20,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,055,130.3125149151169,NA,NA,2.4632947789016177,NA,NA,3,NA,NA
2022,20,057,135.23943313741137,NA,NA,2.5926894505568603,NA,NA,3,NA,NA
2022,20,059,116.54108488185481,97.16992715377185,NA,1.8115134731820424,1.9358401851335376,NA,3,3,NA
2022,20,061,115.29275038358648,76.9968642665722,NA,1.6564730594340096,1.4440396412125354,NA,3,3,NA
2022,20,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,067,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,069,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,073,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,075,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,077,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,079,122.57400625283772,NA,NA,2.0825405418573166,NA,NA,3,NA,NA
2022,20,081,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,083,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,085,101.01056773740396,NA,NA,1.8354196203248876,NA,NA,3,NA,NA
2022,20,087,97.53413921626928,84.6606836013453,NA,1.8006553351135408,2.1740805444651303,NA,3,3,NA
2022,20,089,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,091,87.90516490093344,58.125668303822245,25.23710467863061,1.7365260030029714,1.4191420338184388,0.8403553925889363,1,1,1
2022,20,093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,095,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,097,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,099,123.4710394088052,102.17979886837507,NA,1.9179827758083272,2.0143776482210707,NA,3,3,NA
2022,20,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,103,90.37518572406398,71.03440296240328,30.537118749510757,1.462743185401297,1.581382212803469,1.358120510466967,2,2,2
2022,20,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,111,112.12635807378241,102.99882669794573,92.88303400011256,1.8213522175043548,2.1311202557170312,2.166257528449727,3,3,3
2022,20,113,128.77984306371687,132.8659643212216,NA,1.906791108693526,2.2592241651259957,NA,3,3,NA
2022,20,115,151.35833394729733,NA,NA,2.1963407745769787,NA,NA,3,NA,NA
2022,20,117,215.43013352602932,NA,NA,2.817790953693591,NA,NA,3,NA,NA
2022,20,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,121,97.87306026742993,78.88676211337986,NA,1.5377219308349566,1.6599058043132344,NA,3,3,NA
2022,20,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,125,112.55089005769379,103.49843485620727,93.50181001163011,1.8255975373434687,2.136116337299647,2.1724452885649024,3,3,3
2022,20,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,131,197.07032732649427,NA,NA,2.5040775680758687,NA,NA,3,NA,NA
2022,20,133,132.36920453404147,NA,NA,2.00696442706069,NA,NA,3,NA,NA
2022,20,135,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,139,99.01267937309058,NA,NA,1.8154407366817535,NA,NA,3,NA,NA
2022,20,141,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,147,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,149,129.54279800567704,NA,NA,1.7452246331669776,NA,NA,3,NA,NA
2022,20,151,269.3120163074026,NA,NA,3.4555596070908683,NA,NA,3,NA,NA
2022,20,153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,155,113.12677925690096,85.77048252349485,69.46119090676608,1.8091335011673488,1.7924035255106476,1.478467458722467,2,2,2
2022,20,157,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,159,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,161,106.15774782402283,77.70552648505816,26.383050427391336,1.511374131350436,1.4423787006936355,0.8138525016342301,2,2,2
2022,20,163,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,165,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,169,113.91400137309458,118.07795985258753,85.35599274108253,1.753650079217242,2.271845483313733,2.158635644631737,2,2,2
2022,20,171,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,173,96.13863101818045,76.66751734160565,46.355181281235495,1.5499533718745666,1.6172050648579812,1.1889627514832064,1,1,1
2022,20,175,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,177,94.41036450915632,77.69228902701894,58.46005172523504,1.5027133629179463,1.5816082906461482,1.4099450516147758,1,1,1
2022,20,179,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,181,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,183,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,185,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,187,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,191,161.6067964129521,149.2969097357998,130.12127797706543,2.3474353734785813,2.6293265045116225,2.5285632071210817,3,3,3
2022,20,193,192.31805431572522,NA,NA,2.537221785896893,NA,NA,3,NA,NA
2022,20,195,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,199,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,205,164.124616069429,NA,NA,2.341334797460821,NA,NA,3,NA,NA
2022,20,207,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,209,97.53964763407757,78.32916094645886,50.98168983013457,1.4076009624091277,1.4915610110635549,1.1931024340025005,1,1,1
2022,21,001,104.65420841604126,NA,NA,1.8367847907061348,NA,NA,3,NA,NA
2022,21,003,108.88496467188648,NA,NA,1.812227571169333,NA,NA,3,NA,NA
2022,21,005,95.86582709429014,NA,NA,1.7124361603480671,NA,NA,3,NA,NA
2022,21,007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,009,95.35600966750364,69.2394092568993,63.455193303188295,1.69084191078812,1.6187461172089062,1.555188398410697,3,3,3
2022,21,011,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,013,114.48484052794205,95.1639388986902,90.73251034289788,1.796656984024619,1.8200772210804197,1.7802406347641286,3,3,3
2022,21,015,88.16519515607662,67.08278068190684,43.49107581463894,1.908959328412216,1.6847156120777094,1.6962502046831505,1,1,1
2022,21,017,113.55766306419764,NA,NA,1.977783346398173,NA,NA,3,NA,NA
2022,21,019,104.27615328284125,79.11066631868246,68.0046534281179,1.7585910156127322,1.5963125975234964,1.3987185407818468,2,2,2
2022,21,021,101.14663537389433,81.0245421515101,NA,1.8734638252939368,1.7408867516813715,NA,3,3,NA
2022,21,023,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,025,119.99671655676252,NA,NA,1.7137837454635003,NA,NA,3,NA,NA
2022,21,027,132.48321496600403,NA,NA,2.1447969636301973,NA,NA,3,NA,NA
2022,21,029,101.8326758661285,88.18052877850786,58.0621301775148,2.037321896424656,2.180113790081483,1.98021449704142,1,1,1
2022,21,031,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,033,114.3026851634528,NA,NA,1.8157825927618767,NA,NA,3,NA,NA
2022,21,035,115.48884224352594,94.89811554069527,79.51242981950281,1.9520231555936145,1.898039428697308,1.805661447773542,3,3,3
2022,21,037,100.14070398553075,89.94870121214072,50.13414018366279,1.6498335116646572,1.7972618812313548,1.6299714523416786,2,2,2
2022,21,039,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,043,118.6386131429235,89.57766939563537,77.22708541096142,1.9532284047370256,1.7113117722536004,1.4909428606102817,3,3,3
2022,21,045,107.29101239317158,NA,NA,1.8631528304774376,NA,NA,3,NA,NA
2022,21,047,89.28714339282358,64.38801389738359,53.25068444030555,1.5845328085557575,1.4552528844648178,1.345410070209507,2,2,2
2022,21,049,104.12546297762029,87.76045243439695,56.82634947420758,1.8834613455324003,1.8582077177206695,1.3827132909628983,3,3,3
2022,21,051,139.42465577344498,NA,NA,2.034721818998055,NA,NA,3,NA,NA
2022,21,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,055,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,059,101.45575486614689,73.78148371013496,60.866318147871546,1.8393762608363775,1.846815094988395,1.5096553931505388,1,1,1
2022,21,061,128.00713179764372,NA,NA,1.9220344954691968,NA,NA,3,NA,NA
2022,21,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,067,93.89851599835846,66.04436679803356,31.29045792375929,1.4651107374998344,1.290659407630114,0.7715775593382882,1,1,1
2022,21,069,118.0550775172603,NA,NA,1.9051428163979107,NA,NA,3,NA,NA
2022,21,071,95.87718584507013,79.39445091453291,77.10340541438855,1.4619673756398577,1.448446723349036,1.4671935748663785,3,3,3
2022,21,073,92.07712544000661,70.72560728201185,53.59769656600998,1.569926329696077,1.9918766035567572,1.941415476194152,2,2,2
