year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,16,08830,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,16,08830,race-ethnicity,"White, Non-Hispanic",0.34354124679902087,0.2586350460742617,0.42844744752378006,2
2014,16,52120,all,All,0.38332409965803393,0.29942412776373367,0.4672240715523342,3
2014,16,52120,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,16,52120,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,16,52120,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,16,52120,race-ethnicity,"White, Non-Hispanic",0.3920650250893085,0.2948448884828142,0.48928516169580283,3
2014,16,56260,all,All,0.33713431129732124,0.2650246792219483,0.4092439433726942,2
2014,16,56260,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,16,56260,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,16,56260,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,16,56260,race-ethnicity,"White, Non-Hispanic",0.38914828696806614,0.2971967762206557,0.48109979771547656,2
2014,17,02154,all,All,0.5021589639312761,0.4142273399114936,0.5900905879510587,3
2014,17,02154,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,02154,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,02154,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,02154,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,17,03012,all,All,0.4274101559924854,0.3538276302549872,0.5009926817299836,2
2014,17,03012,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,03012,race-ethnicity,Hispanic,0.40361890412783646,0.2999161637574723,0.5073216444982006,2
2014,17,03012,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,03012,race-ethnicity,"White, Non-Hispanic",0.5690402973319455,0.4150308002291864,0.7230497944347045,2
2014,17,06613,all,All,0.5817848130305115,0.49726035163131244,0.6663092744297107,2
2014,17,06613,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,06613,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,06613,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,06613,race-ethnicity,"White, Non-Hispanic",0.5555168813087366,0.4606741973467618,0.6503595652707113,2
2014,17,12385,all,All,0.46887713588283164,0.3865813263816525,0.5511729453840108,3
2014,17,12385,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,12385,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,12385,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,12385,race-ethnicity,"White, Non-Hispanic",0.47504363001745203,0.37706198583441797,0.5730252742004861,3
2014,17,14000,all,All,0.5227807852736677,0.49785072325106006,0.5477108472962753,1
2014,17,14000,race-ethnicity,"Black, Non-Hispanic",0.56526058718992,0.5155265371692259,0.6149946372106141,1
2014,17,14000,race-ethnicity,Hispanic,0.4354802956134477,0.3915518095446491,0.4794087816822463,1
2014,17,14000,race-ethnicity,Other Races and Ethnicities,0.5416475754159497,0.444908428625281,0.6383867222066183,1
2014,17,14000,race-ethnicity,"White, Non-Hispanic",0.6144029914690926,0.5623989400374334,0.6664070429007518,1
2014,17,14351,all,All,0.43361083674333284,0.35971482640550495,0.5075068470811608,2
2014,17,14351,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,14351,race-ethnicity,Hispanic,0.3285198555956678,0.24507621721777417,0.41196349397356147,2
2014,17,14351,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,14351,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,17,23074,all,All,0.4365494650786598,0.34969901737870074,0.5233999127786189,2
2014,17,23074,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,23074,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,23074,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,23074,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,17,24582,all,All,0.6631147540983606,0.5581643155431455,0.7680651926535758,2
2014,17,24582,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,24582,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,24582,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,24582,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,17,38570,all,All,0.4540294603980728,0.37807822730767343,0.5299806934884721,2
2014,17,38570,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,38570,race-ethnicity,Hispanic,0.3559183391750825,0.2237634029693318,0.4880732753808331,2
2014,17,38570,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,38570,race-ethnicity,"White, Non-Hispanic",0.5115308835883089,0.4176688550051904,0.6053929121714273,2
2014,17,51622,all,All,0.5653133505115145,0.4941005928727964,0.6365261081502327,2
2014,17,51622,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,51622,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,51622,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,51622,race-ethnicity,"White, Non-Hispanic",0.6527465501495089,0.5630937404206035,0.7423993598784143,2
2014,17,59000,all,All,0.42742582197273454,0.29858992418668207,0.556261719758787,3
2014,17,59000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,59000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,59000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,59000,race-ethnicity,"White, Non-Hispanic",0.40699208443271767,0.23108033682609225,0.5829038320393432,3
2014,17,65000,all,All,0.5101521745583469,0.40522694815901183,0.615077400957682,3
2014,17,65000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,65000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,65000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,65000,race-ethnicity,"White, Non-Hispanic",0.5228186614938481,0.3816218838478382,0.664015439139858,3
2014,17,68003,all,All,0.47372894187273346,0.34279150781202056,0.6046663759334463,2
2014,17,68003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,68003,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,68003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,68003,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,17,72000,all,All,0.5218796618597713,0.4305001849805929,0.6132591387389497,2
2014,17,72000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,72000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,17,72000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,72000,race-ethnicity,"White, Non-Hispanic",0.5401803214425714,0.43108770590641543,0.6492729369787275,2
2014,17,79293,all,All,0.4158956174956121,0.33083364635058965,0.5009575886406346,2
2014,17,79293,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,17,79293,race-ethnicity,Hispanic,0.29428093943497646,0.161576679970765,0.42698519889918796,2
2014,17,79293,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,17,79293,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,18,05860,all,All,0.4050235478806908,0.30354364401501616,0.5065034517463654,2
2014,18,05860,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,05860,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,05860,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,05860,race-ethnicity,"White, Non-Hispanic",0.4146825396825397,0.2958340303309425,0.533531049034137,2
2014,18,10342,all,All,0.5743780380253092,0.40922810308898266,0.7395279729616357,2
2014,18,10342,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,10342,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,10342,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,10342,race-ethnicity,"White, Non-Hispanic",0.5846868579564527,0.40331972585463527,0.7660539900582701,2
2014,18,22000,all,All,0.43279513524847973,0.35044828954844787,0.5151419809485116,3
2014,18,22000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,22000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,22000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,22000,race-ethnicity,"White, Non-Hispanic",0.418713773116202,0.3252015477932481,0.5122259984391558,3
2014,18,23278,all,All,0.5993634506439699,0.48021488804332607,0.7185120132446137,2
2014,18,23278,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,23278,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,23278,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,23278,race-ethnicity,"White, Non-Hispanic",0.6178588398236887,0.4812082118965151,0.7545094677508624,2
2014,18,25000,all,All,0.32854098503843626,0.2621761787378338,0.39490579133903875,1
2014,18,25000,race-ethnicity,"Black, Non-Hispanic",0.48204296426795296,0.2662058316826825,0.6978800968532234,1
2014,18,25000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,25000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,25000,race-ethnicity,"White, Non-Hispanic",0.3553395868900881,0.27182051154845976,0.43885866223171643,1
2014,18,31000,all,All,0.3761194029850747,0.2676760203814409,0.48456278558870847,3
2014,18,31000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,31000,race-ethnicity,Hispanic,0.3011305241521069,0.13712251531042455,0.46513853299378927,3
2014,18,31000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,31000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,18,36003,all,All,0.3760946936660933,0.3414802311801663,0.41070915615202036,1
2014,18,36003,race-ethnicity,"Black, Non-Hispanic",0.43098616092692477,0.3506351381802594,0.5113371836735902,1
2014,18,36003,race-ethnicity,Hispanic,0.2317241387073925,0.1385206907432999,0.32492758667148514,1
2014,18,36003,race-ethnicity,Other Races and Ethnicities,0.3928033561269889,0.2740828749630024,0.5115238372909755,1
2014,18,36003,race-ethnicity,"White, Non-Hispanic",0.3992851900664312,0.34652777932742945,0.45204260080543296,1
2014,18,71000,all,All,0.32957516720083574,0.22656736414556067,0.4325829702561108,3
2014,18,71000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,18,71000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,18,71000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,18,71000,race-ethnicity,"White, Non-Hispanic",0.5191899147893078,0.36919513947048505,0.6691846901081304,3
2014,19,12000,all,All,0.4808655580044079,0.3938258133970952,0.5679053026117206,3
2014,19,12000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,19,12000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,19,12000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,19,12000,race-ethnicity,"White, Non-Hispanic",0.4574139976275207,0.3510565531173097,0.5637714421377318,3
2014,19,19000,all,All,0.46235497408047393,0.35775142963662937,0.5669585185243184,3
2014,19,19000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,19,19000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,19,19000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,19,19000,race-ethnicity,"White, Non-Hispanic",0.43606224627875506,0.3258650271365268,0.5462594654209834,3
2014,19,21000,all,All,0.41182473395643776,0.3101157425716971,0.5135337253411785,3
2014,19,21000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,19,21000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,19,21000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,19,21000,race-ethnicity,"White, Non-Hispanic",0.45799139065514644,0.34927165561430146,0.5667111256959914,3
2014,19,73335,all,All,0.3987761346251912,0.2541632892799865,0.5433889799703959,2
2014,19,73335,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,19,73335,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,19,73335,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,19,73335,race-ethnicity,"White, Non-Hispanic",0.40197841726618705,0.20256066154922123,0.6013961729831528,2
2014,20,36000,all,All,0.37929883138564274,0.29918955539910297,0.4594081073721825,3
2014,20,36000,race-ethnicity,"Black, Non-Hispanic",0.32342277012327775,0.12936445508453587,0.5174810851620196,3
2014,20,36000,race-ethnicity,Hispanic,0.2773925104022192,0.15179108247338527,0.4029939383310531,3
2014,20,36000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,36000,race-ethnicity,"White, Non-Hispanic",0.5292875989445911,0.4044797139786291,0.6540954839105532,3
2014,20,38900,all,All,0.5224856909239575,0.3705143891827359,0.6744569926651791,1
2014,20,38900,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,20,38900,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,20,38900,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,38900,race-ethnicity,"White, Non-Hispanic",0.4748240389821332,0.3196121805337083,0.6300358974305581,1
2014,20,52575,all,All,0.5039728469931415,0.430232961158513,0.5777127328277699,2
2014,20,52575,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,20,52575,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,20,52575,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,52575,race-ethnicity,"White, Non-Hispanic",0.556555955607203,0.4630481954570773,0.6500637157573286,2
2014,20,53775,all,All,0.6479394029070542,0.5740261471861147,0.7218526586279937,2
2014,20,53775,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,20,53775,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,20,53775,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,53775,race-ethnicity,"White, Non-Hispanic",0.6438174618598996,0.5589203695922021,0.7287145541275971,2
2014,20,71000,all,All,0.5007935946674693,0.3578334073564301,0.6437537819785085,3
2014,20,71000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,20,71000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,20,71000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,71000,race-ethnicity,"White, Non-Hispanic",0.37730028040682206,0.193233801856029,0.5613667589576151,3
2014,20,79000,all,All,0.37524249850509306,0.31932832901678104,0.4311566679934051,2
2014,20,79000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,20,79000,race-ethnicity,Hispanic,0.431045342433579,0.3117268803987303,0.5503638044684277,2
2014,20,79000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,20,79000,race-ethnicity,"White, Non-Hispanic",0.37563968034324824,0.2931209294076983,0.4581584312787982,2
2014,21,46027,all,All,0.4327055008107771,0.36816890814848996,0.4972420934730642,1
2014,21,46027,race-ethnicity,"Black, Non-Hispanic",0.5205965909090909,0.37500761737832455,0.6661855644398573,1
2014,21,46027,race-ethnicity,Hispanic,0.3336155800169348,0.14459884879683535,0.5226323112370342,1
2014,21,46027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,21,46027,race-ethnicity,"White, Non-Hispanic",0.4261094355881086,0.34040173104805566,0.5118171401281616,1
2014,21,48006,all,All,0.4127003765495546,0.3663264449321477,0.4590743081669615,2
2014,21,48006,race-ethnicity,"Black, Non-Hispanic",0.30013995036115665,0.20651150751790662,0.3937683932044067,2
2014,21,48006,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,21,48006,race-ethnicity,Other Races and Ethnicities,0.4248379271254329,0.27634027931405686,0.573335574936809,2
2014,21,48006,race-ethnicity,"White, Non-Hispanic",0.5021818976911867,0.44702087497503135,0.5573429204073421,2
2014,22,05000,all,All,0.4853257201789233,0.4078608619194959,0.5627905784383507,3
2014,22,05000,race-ethnicity,"Black, Non-Hispanic",0.504113664357781,0.3993451014080188,0.6088822273075433,3
2014,22,05000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,22,05000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,22,05000,race-ethnicity,"White, Non-Hispanic",0.5369093821298533,0.39041304018582185,0.6834057240738847,3
2014,22,40735,all,All,0.4486237649604404,0.34838772425358355,0.5488598056672972,2
2014,22,40735,race-ethnicity,"Black, Non-Hispanic",0.4575709909516707,0.2768868134109884,0.638255168492353,2
2014,22,40735,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,22,40735,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,22,40735,race-ethnicity,"White, Non-Hispanic",0.4545941286591455,0.34757443866906274,0.5616138186492283,2
2014,22,41155,all,All,0.5089467723669309,0.41668030573762793,0.6012132389962338,2
2014,22,41155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,22,41155,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,22,41155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,22,41155,race-ethnicity,"White, Non-Hispanic",0.5115440115440115,0.3982951263149672,0.6247928967730558,2
2014,22,55000,all,All,0.553740779768177,0.48903021506860234,0.6184513444677517,3
2014,22,55000,race-ethnicity,"Black, Non-Hispanic",0.5162997459779848,0.4290057147775947,0.6035937771783748,3
2014,22,55000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,22,55000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,22,55000,race-ethnicity,"White, Non-Hispanic",0.6502936465563267,0.5349380147002232,0.7656492784124302,3
2014,22,70000,all,All,0.4475474691354346,0.37270343434668346,0.5223915039241858,3
2014,22,70000,race-ethnicity,"Black, Non-Hispanic",0.4620805861244905,0.3330644481449295,0.5910967241040515,3
2014,22,70000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,22,70000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,22,70000,race-ethnicity,"White, Non-Hispanic",0.4968052055780759,0.3928390187241733,0.6007713924319784,3
2014,24,04000,all,All,0.4365942028985507,0.3861280367387228,0.48706036905837863,2
2014,24,04000,race-ethnicity,"Black, Non-Hispanic",0.40453652437935345,0.33950687307259086,0.469566175686116,2
2014,24,04000,race-ethnicity,Hispanic,0.3519924098671727,0.21143716277773586,0.4925476569566095,2
2014,24,04000,race-ethnicity,Other Races and Ethnicities,0.4981684981684982,0.31845732725961207,0.6778796690773843,2
2014,24,04000,race-ethnicity,"White, Non-Hispanic",0.5720122574055159,0.4711377761429605,0.6728867386680712,2
2014,24,30325,all,All,0.5134575569358178,0.365504689767812,0.6614104241038237,2
2014,24,30325,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,24,30325,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,24,30325,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,24,30325,race-ethnicity,"White, Non-Hispanic",0.48947368421052634,0.3321609316702592,0.6467864367507935,2
2014,25,07000,all,All,0.4877075196794625,0.43764089116668037,0.5377741481922447,2
2014,25,07000,race-ethnicity,"Black, Non-Hispanic",0.4542076417029495,0.3603369221620184,0.5480783612438807,2
2014,25,07000,race-ethnicity,Hispanic,0.4117195531914186,0.31613726346384863,0.5073018429189886,2
2014,25,07000,race-ethnicity,Other Races and Ethnicities,0.41608484992473715,0.28058480032109745,0.5515848995283769,2
2014,25,07000,race-ethnicity,"White, Non-Hispanic",0.6426195145295976,0.5603405544487707,0.7248984746104246,2
2014,25,09000,all,All,0.42255125284738043,0.33294326950534225,0.5121592361894186,2
2014,25,09000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,09000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,25,09000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,09000,race-ethnicity,"White, Non-Hispanic",0.4425901201602136,0.31304461496657154,0.5721356253538556,2
2014,25,11000,all,All,0.7737397420867527,0.6282283836046496,0.9192511005688557,3
2014,25,11000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,11000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,25,11000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,11000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,25,23000,all,All,0.5078498293515359,0.33918623800157455,0.6765134207014972,2
2014,25,23000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,23000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,25,23000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,23000,race-ethnicity,"White, Non-Hispanic",0.41609977324263037,0.20104481209172256,0.6311547343935382,2
2014,25,34550,all,All,0.42954898911353034,0.32983549663317635,0.5292624815938843,2
2014,25,34550,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,34550,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,25,34550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,34550,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,25,37000,all,All,0.4082051282051282,0.24032147030653564,0.5760887861037208,3
2014,25,37000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,37000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,25,37000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,37000,race-ethnicity,"White, Non-Hispanic",0.6811091854419411,0.3997681108771385,0.9624502600067437,3
2014,25,37490,all,All,0.2891767655662349,0.19691913908960879,0.381434392042861,1
2014,25,37490,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,37490,race-ethnicity,Hispanic,0.2409823484267076,0.1060202393480146,0.3759444575054006,1
2014,25,37490,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,25,37490,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,25,45000,all,All,0.5255176436278799,0.4343040152738004,0.6167312719819593,3
2014,25,45000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,25,45000,race-ethnicity,Hispanic,0.40761636107193233,0.20763795397271723,0.6075947681711474,3
