year,state,county,state_name,county_name,share_digital_access,share_digital_access_quality
2017,39,149,Ohio,Shelby County,NA,NA
2017,39,151,Ohio,Stark County,0.8392960278266287,1
2017,39,153,Ohio,Summit County,0.8387366788699012,1
2017,39,155,Ohio,Trumbull County,0.7704923693115117,1
2017,39,157,Ohio,Tuscarawas County,0.7183143726966832,1
2017,39,159,Ohio,Union County,NA,NA
2017,39,161,Ohio,Van Wert County,NA,NA
2017,39,163,Ohio,Vinton County,NA,NA
2017,39,165,Ohio,Warren County,0.921101998605065,1
2017,39,167,Ohio,Washington County,NA,NA
2017,39,169,Ohio,Wayne County,0.7962462112380508,1
2017,39,171,Ohio,Williams County,NA,NA
2017,39,173,Ohio,Wood County,0.8805943178395743,1
2017,39,175,Ohio,Wyandot County,NA,NA
2017,40,001,Oklahoma,Adair County,NA,NA
2017,40,003,Oklahoma,Alfalfa County,NA,NA
2017,40,005,Oklahoma,Atoka County,NA,NA
2017,40,007,Oklahoma,Beaver County,NA,NA
2017,40,009,Oklahoma,Beckham County,NA,NA
2017,40,011,Oklahoma,Blaine County,NA,NA
2017,40,013,Oklahoma,Bryan County,NA,NA
2017,40,015,Oklahoma,Caddo County,NA,NA
2017,40,017,Oklahoma,Canadian County,0.8782746463158835,1
2017,40,019,Oklahoma,Carter County,NA,NA
2017,40,021,Oklahoma,Cherokee County,NA,NA
2017,40,023,Oklahoma,Choctaw County,NA,NA
2017,40,025,Oklahoma,Cimarron County,NA,NA
2017,40,027,Oklahoma,Cleveland County,0.9001791101055807,1
2017,40,029,Oklahoma,Coal County,NA,NA
2017,40,031,Oklahoma,Comanche County,0.8702990820254664,1
2017,40,033,Oklahoma,Cotton County,NA,NA
2017,40,035,Oklahoma,Craig County,NA,NA
2017,40,037,Oklahoma,Creek County,0.8177339901477833,1
2017,40,039,Oklahoma,Custer County,NA,NA
2017,40,041,Oklahoma,Delaware County,NA,NA
2017,40,043,Oklahoma,Dewey County,NA,NA
2017,40,045,Oklahoma,Ellis County,NA,NA
2017,40,047,Oklahoma,Garfield County,NA,NA
2017,40,049,Oklahoma,Garvin County,NA,NA
2017,40,051,Oklahoma,Grady County,NA,NA
2017,40,053,Oklahoma,Grant County,NA,NA
2017,40,055,Oklahoma,Greer County,NA,NA
2017,40,057,Oklahoma,Harmon County,NA,NA
2017,40,059,Oklahoma,Harper County,NA,NA
2017,40,061,Oklahoma,Haskell County,NA,NA
2017,40,063,Oklahoma,Hughes County,NA,NA
2017,40,065,Oklahoma,Jackson County,NA,NA
2017,40,067,Oklahoma,Jefferson County,NA,NA
2017,40,069,Oklahoma,Johnston County,NA,NA
2017,40,071,Oklahoma,Kay County,NA,NA
2017,40,073,Oklahoma,Kingfisher County,NA,NA
2017,40,075,Oklahoma,Kiowa County,NA,NA
2017,40,077,Oklahoma,Latimer County,NA,NA
2017,40,079,Oklahoma,Le Flore County,NA,NA
2017,40,081,Oklahoma,Lincoln County,NA,NA
2017,40,083,Oklahoma,Logan County,NA,NA
2017,40,085,Oklahoma,Love County,NA,NA
2017,40,087,Oklahoma,McClain County,NA,NA
2017,40,089,Oklahoma,McCurtain County,NA,NA
2017,40,091,Oklahoma,McIntosh County,NA,NA
2017,40,093,Oklahoma,Major County,NA,NA
2017,40,095,Oklahoma,Marshall County,NA,NA
2017,40,097,Oklahoma,Mayes County,NA,NA
2017,40,099,Oklahoma,Murray County,NA,NA
2017,40,101,Oklahoma,Muskogee County,0.6574534874818161,1
2017,40,103,Oklahoma,Noble County,NA,NA
2017,40,105,Oklahoma,Nowata County,NA,NA
2017,40,107,Oklahoma,Okfuskee County,NA,NA
2017,40,109,Oklahoma,Oklahoma County,0.8303109634328484,1
2017,40,111,Oklahoma,Okmulgee County,NA,NA
2017,40,113,Oklahoma,Osage County,NA,NA
2017,40,115,Oklahoma,Ottawa County,NA,NA
2017,40,117,Oklahoma,Pawnee County,NA,NA
2017,40,119,Oklahoma,Payne County,0.8013929154586957,1
2017,40,121,Oklahoma,Pittsburg County,NA,NA
2017,40,123,Oklahoma,Pontotoc County,NA,NA
2017,40,125,Oklahoma,Pottawatomie County,0.7898133477605596,1
2017,40,127,Oklahoma,Pushmataha County,NA,NA
2017,40,129,Oklahoma,Roger Mills County,NA,NA
2017,40,131,Oklahoma,Rogers County,0.8269604290476881,1
2017,40,133,Oklahoma,Seminole County,NA,NA
2017,40,135,Oklahoma,Sequoyah County,NA,NA
2017,40,137,Oklahoma,Stephens County,NA,NA
2017,40,139,Oklahoma,Texas County,NA,NA
2017,40,141,Oklahoma,Tillman County,NA,NA
2017,40,143,Oklahoma,Tulsa County,0.8420824122204298,1
2017,40,145,Oklahoma,Wagoner County,0.8679831843713569,1
2017,40,147,Oklahoma,Washington County,NA,NA
2017,40,149,Oklahoma,Washita County,NA,NA
2017,40,151,Oklahoma,Woods County,NA,NA
2017,40,153,Oklahoma,Woodward County,NA,NA
2017,41,001,Oregon,Baker County,NA,NA
2017,41,003,Oregon,Benton County,0.9039638877133587,1
2017,41,005,Oregon,Clackamas County,0.8814043254036387,1
2017,41,007,Oregon,Clatsop County,NA,NA
2017,41,009,Oregon,Columbia County,NA,NA
2017,41,011,Oregon,Coos County,NA,NA
2017,41,013,Oregon,Crook County,NA,NA
2017,41,015,Oregon,Curry County,NA,NA
2017,41,017,Oregon,Deschutes County,0.8957690139332599,1
2017,41,019,Oregon,Douglas County,0.8047775402719319,1
2017,41,021,Oregon,Gilliam County,NA,NA
2017,41,023,Oregon,Grant County,NA,NA
2017,41,025,Oregon,Harney County,NA,NA
2017,41,027,Oregon,Hood River County,NA,NA
2017,41,029,Oregon,Jackson County,0.8436695243085361,1
2017,41,031,Oregon,Jefferson County,NA,NA
2017,41,033,Oregon,Josephine County,0.7818211711835147,1
2017,41,035,Oregon,Klamath County,0.7951187717265353,1
2017,41,037,Oregon,Lake County,NA,NA
2017,41,039,Oregon,Lane County,0.8536014504697544,1
2017,41,041,Oregon,Lincoln County,NA,NA
2017,41,043,Oregon,Linn County,0.8312706620327202,1
2017,41,045,Oregon,Malheur County,NA,NA
2017,41,047,Oregon,Marion County,0.8761299020031456,1
2017,41,049,Oregon,Morrow County,NA,NA
2017,41,051,Oregon,Multnomah County,0.8858260085712791,1
2017,41,053,Oregon,Polk County,0.8452836637047163,1
2017,41,055,Oregon,Sherman County,NA,NA
2017,41,057,Oregon,Tillamook County,NA,NA
2017,41,059,Oregon,Umatilla County,0.7717711171662125,1
2017,41,061,Oregon,Union County,NA,NA
2017,41,063,Oregon,Wallowa County,NA,NA
2017,41,065,Oregon,Wasco County,NA,NA
2017,41,067,Oregon,Washington County,0.9239400809567955,1
2017,41,069,Oregon,Wheeler County,NA,NA
2017,41,071,Oregon,Yamhill County,0.8247628159132584,1
2017,42,001,Pennsylvania,Adams County,0.7833126723505452,1
2017,42,003,Pennsylvania,Allegheny County,0.8346610691483324,1
2017,42,005,Pennsylvania,Armstrong County,0.7307202755315962,1
2017,42,007,Pennsylvania,Beaver County,0.7933666643194142,1
2017,42,009,Pennsylvania,Bedford County,NA,NA
2017,42,011,Pennsylvania,Berks County,0.8304523247869858,1
2017,42,013,Pennsylvania,Blair County,0.8021200732388937,1
2017,42,015,Pennsylvania,Bradford County,NA,NA
2017,42,017,Pennsylvania,Bucks County,0.8809159222434086,1
2017,42,019,Pennsylvania,Butler County,0.8502509501675208,1
2017,42,021,Pennsylvania,Cambria County,0.775485068632526,1
2017,42,023,Pennsylvania,Cameron County,NA,NA
2017,42,025,Pennsylvania,Carbon County,0.791973448289017,1
2017,42,027,Pennsylvania,Centre County,0.8221699159119207,1
2017,42,029,Pennsylvania,Chester County,0.8814232794740008,1
2017,42,031,Pennsylvania,Clarion County,NA,NA
2017,42,033,Pennsylvania,Clearfield County,0.7166128256237542,1
2017,42,035,Pennsylvania,Clinton County,NA,NA
2017,42,037,Pennsylvania,Columbia County,0.8090956966596449,1
2017,42,039,Pennsylvania,Crawford County,0.7366712898751734,1
2017,42,041,Pennsylvania,Cumberland County,0.856415789580831,1
2017,42,043,Pennsylvania,Dauphin County,0.807915929363331,1
2017,42,045,Pennsylvania,Delaware County,0.871289441791873,1
2017,42,047,Pennsylvania,Elk County,NA,NA
2017,42,049,Pennsylvania,Erie County,0.8153109959615704,1
2017,42,051,Pennsylvania,Fayette County,0.7676318161333934,1
2017,42,053,Pennsylvania,Forest County,NA,NA
2017,42,055,Pennsylvania,Franklin County,0.8117056691647945,1
2017,42,057,Pennsylvania,Fulton County,NA,NA
2017,42,059,Pennsylvania,Greene County,NA,NA
2017,42,061,Pennsylvania,Huntingdon County,NA,NA
2017,42,063,Pennsylvania,Indiana County,0.7499405893536122,1
2017,42,065,Pennsylvania,Jefferson County,NA,NA
2017,42,067,Pennsylvania,Juniata County,NA,NA
2017,42,069,Pennsylvania,Lackawanna County,0.7968751812371684,1
2017,42,071,Pennsylvania,Lancaster County,0.7643151876708923,1
2017,42,073,Pennsylvania,Lawrence County,0.78535657855976,1
2017,42,075,Pennsylvania,Lebanon County,0.8016330087523207,1
2017,42,077,Pennsylvania,Lehigh County,0.838835271679119,1
2017,42,079,Pennsylvania,Luzerne County,0.7819589783220698,1
2017,42,081,Pennsylvania,Lycoming County,0.8077056502319934,1
2017,42,083,Pennsylvania,McKean County,NA,NA
2017,42,085,Pennsylvania,Mercer County,0.7774309517146363,1
2017,42,087,Pennsylvania,Mifflin County,NA,NA
2017,42,089,Pennsylvania,Monroe County,0.8552056599847402,1
2017,42,091,Pennsylvania,Montgomery County,0.8890664514735224,1
2017,42,093,Pennsylvania,Montour County,NA,NA
2017,42,095,Pennsylvania,Northampton County,0.8238536135855018,1
2017,42,097,Pennsylvania,Northumberland County,0.7514064324381701,1
2017,42,099,Pennsylvania,Perry County,NA,NA
2017,42,101,Pennsylvania,Philadelphia County,0.7069036628380808,1
2017,42,103,Pennsylvania,Pike County,NA,NA
2017,42,105,Pennsylvania,Potter County,NA,NA
2017,42,107,Pennsylvania,Schuylkill County,0.7700723578932721,1
2017,42,109,Pennsylvania,Snyder County,NA,NA
2017,42,111,Pennsylvania,Somerset County,0.7203876891685087,1
2017,42,113,Pennsylvania,Sullivan County,NA,NA
2017,42,115,Pennsylvania,Susquehanna County,NA,NA
2017,42,117,Pennsylvania,Tioga County,NA,NA
2017,42,119,Pennsylvania,Union County,NA,NA
2017,42,121,Pennsylvania,Venango County,NA,NA
2017,42,123,Pennsylvania,Warren County,NA,NA
2017,42,125,Pennsylvania,Washington County,0.8193203456862458,1
2017,42,127,Pennsylvania,Wayne County,NA,NA
2017,42,129,Pennsylvania,Westmoreland County,0.8041282854437212,1
2017,42,131,Pennsylvania,Wyoming County,NA,NA
2017,42,133,Pennsylvania,York County,0.8260517752254324,1
2017,44,001,Rhode Island,Bristol County,NA,NA
2017,44,003,Rhode Island,Kent County,0.8729291302346985,1
2017,44,005,Rhode Island,Newport County,0.8505554269844944,1
2017,44,007,Rhode Island,Providence County,0.8330459491477549,1
2017,44,009,Rhode Island,Washington County,0.897477692098719,1
2017,45,001,South Carolina,Abbeville County,NA,NA
2017,45,003,South Carolina,Aiken County,0.8075674878300634,1
2017,45,005,South Carolina,Allendale County,NA,NA
2017,45,007,South Carolina,Anderson County,0.7368201545740092,1
2017,45,009,South Carolina,Bamberg County,NA,NA
2017,45,011,South Carolina,Barnwell County,NA,NA
2017,45,013,South Carolina,Beaufort County,0.8664540853640699,1
2017,45,015,South Carolina,Berkeley County,0.8347026913151103,1
2017,45,017,South Carolina,Calhoun County,NA,NA
2017,45,019,South Carolina,Charleston County,0.7831436946449396,1
2017,45,021,South Carolina,Cherokee County,NA,NA
2017,45,023,South Carolina,Chester County,NA,NA
2017,45,025,South Carolina,Chesterfield County,NA,NA
2017,45,027,South Carolina,Clarendon County,NA,NA
2017,45,029,South Carolina,Colleton County,NA,NA
2017,45,031,South Carolina,Darlington County,0.7474354821293597,1
2017,45,033,South Carolina,Dillon County,NA,NA
2017,45,035,South Carolina,Dorchester County,0.8284377622627359,1
2017,45,037,South Carolina,Edgefield County,NA,NA
2017,45,039,South Carolina,Fairfield County,NA,NA
2017,45,041,South Carolina,Florence County,0.7572133526850507,1
2017,45,043,South Carolina,Georgetown County,NA,NA
2017,45,045,South Carolina,Greenville County,0.8430185675295675,1
2017,45,047,South Carolina,Greenwood County,0.7624766180321736,1
2017,45,049,South Carolina,Hampton County,NA,NA
2017,45,051,South Carolina,Horry County,0.8030334866419194,1
2017,45,053,South Carolina,Jasper County,NA,NA
2017,45,055,South Carolina,Kershaw County,0.6842330429371499,1
2017,45,057,South Carolina,Lancaster County,0.8215807600256845,1
2017,45,059,South Carolina,Laurens County,0.7399443561208268,1
2017,45,061,South Carolina,Lee County,NA,NA
2017,45,063,South Carolina,Lexington County,0.8493304786442646,1
2017,45,065,South Carolina,McCormick County,NA,NA
2017,45,067,South Carolina,Marion County,NA,NA
2017,45,069,South Carolina,Marlboro County,NA,NA
2017,45,071,South Carolina,Newberry County,NA,NA
2017,45,073,South Carolina,Oconee County,0.7720028581192333,1
2017,45,075,South Carolina,Orangeburg County,0.6686539064951365,1
2017,45,077,South Carolina,Pickens County,0.7746738039478086,1
2017,45,079,South Carolina,Richland County,0.8130053487193994,1
2017,45,081,South Carolina,Saluda County,NA,NA
2017,45,083,South Carolina,Spartanburg County,0.801503044961776,1
2017,45,085,South Carolina,Sumter County,0.7558383876975978,1
2017,45,087,South Carolina,Union County,NA,NA
2017,45,089,South Carolina,Williamsburg County,NA,NA
2017,45,091,South Carolina,York County,0.8806540266492048,1
2017,46,003,South Dakota,Aurora County,NA,NA
2017,46,005,South Dakota,Beadle County,NA,NA
2017,46,007,South Dakota,Bennett County,NA,NA
2017,46,009,South Dakota,Bon Homme County,NA,NA
2017,46,011,South Dakota,Brookings County,NA,NA
2017,46,013,South Dakota,Brown County,NA,NA
2017,46,015,South Dakota,Brule County,NA,NA
2017,46,017,South Dakota,Buffalo County,NA,NA
2017,46,019,South Dakota,Butte County,NA,NA
2017,46,021,South Dakota,Campbell County,NA,NA
2017,46,023,South Dakota,Charles Mix County,NA,NA
2017,46,025,South Dakota,Clark County,NA,NA
2017,46,027,South Dakota,Clay County,NA,NA
2017,46,029,South Dakota,Codington County,NA,NA
2017,46,031,South Dakota,Corson County,NA,NA
2017,46,033,South Dakota,Custer County,NA,NA
2017,46,035,South Dakota,Davison County,NA,NA
2017,46,037,South Dakota,Day County,NA,NA
2017,46,039,South Dakota,Deuel County,NA,NA
2017,46,041,South Dakota,Dewey County,NA,NA
2017,46,043,South Dakota,Douglas County,NA,NA
2017,46,045,South Dakota,Edmunds County,NA,NA
2017,46,047,South Dakota,Fall River County,NA,NA
2017,46,049,South Dakota,Faulk County,NA,NA
2017,46,051,South Dakota,Grant County,NA,NA
2017,46,053,South Dakota,Gregory County,NA,NA
2017,46,055,South Dakota,Haakon County,NA,NA
2017,46,057,South Dakota,Hamlin County,NA,NA
2017,46,059,South Dakota,Hand County,NA,NA
2017,46,061,South Dakota,Hanson County,NA,NA
2017,46,063,South Dakota,Harding County,NA,NA
2017,46,065,South Dakota,Hughes County,NA,NA
2017,46,067,South Dakota,Hutchinson County,NA,NA
2017,46,069,South Dakota,Hyde County,NA,NA
2017,46,071,South Dakota,Jackson County,NA,NA
2017,46,073,South Dakota,Jerauld County,NA,NA
2017,46,075,South Dakota,Jones County,NA,NA
2017,46,077,South Dakota,Kingsbury County,NA,NA
2017,46,079,South Dakota,Lake County,NA,NA
2017,46,081,South Dakota,Lawrence County,NA,NA
2017,46,083,South Dakota,Lincoln County,NA,NA
2017,46,085,South Dakota,Lyman County,NA,NA
2017,46,087,South Dakota,McCook County,NA,NA
2017,46,089,South Dakota,McPherson County,NA,NA
2017,46,091,South Dakota,Marshall County,NA,NA
2017,46,093,South Dakota,Meade County,NA,NA
2017,46,095,South Dakota,Mellette County,NA,NA
2017,46,097,South Dakota,Miner County,NA,NA
2017,46,099,South Dakota,Minnehaha County,0.8499448374326692,1
2017,46,101,South Dakota,Moody County,NA,NA
2017,46,102,South Dakota,Oglala Lakota County,NA,NA
2017,46,103,South Dakota,Pennington County,0.8192070929805219,1
2017,46,105,South Dakota,Perkins County,NA,NA
2017,46,107,South Dakota,Potter County,NA,NA
2017,46,109,South Dakota,Roberts County,NA,NA
2017,46,111,South Dakota,Sanborn County,NA,NA
2017,46,115,South Dakota,Spink County,NA,NA
2017,46,117,South Dakota,Stanley County,NA,NA
2017,46,119,South Dakota,Sully County,NA,NA
2017,46,121,South Dakota,Todd County,NA,NA
2017,46,123,South Dakota,Tripp County,NA,NA
2017,46,125,South Dakota,Turner County,NA,NA
2017,46,127,South Dakota,Union County,NA,NA
2017,46,129,South Dakota,Walworth County,NA,NA
2017,46,135,South Dakota,Yankton County,NA,NA
2017,46,137,South Dakota,Ziebach County,NA,NA
2017,47,001,Tennessee,Anderson County,0.814627952821678,1
2017,47,003,Tennessee,Bedford County,NA,NA
2017,47,005,Tennessee,Benton County,NA,NA
2017,47,007,Tennessee,Bledsoe County,NA,NA
2017,47,009,Tennessee,Blount County,0.7705589352863583,1
2017,47,011,Tennessee,Bradley County,0.838118689977838,1
2017,47,013,Tennessee,Campbell County,NA,NA
2017,47,015,Tennessee,Cannon County,NA,NA
2017,47,017,Tennessee,Carroll County,NA,NA
2017,47,019,Tennessee,Carter County,NA,NA
2017,47,021,Tennessee,Cheatham County,NA,NA
2017,47,023,Tennessee,Chester County,NA,NA
2017,47,025,Tennessee,Claiborne County,NA,NA
2017,47,027,Tennessee,Clay County,NA,NA
2017,47,029,Tennessee,Cocke County,NA,NA
2017,47,031,Tennessee,Coffee County,NA,NA
2017,47,033,Tennessee,Crockett County,NA,NA
2017,47,035,Tennessee,Cumberland County,NA,NA
2017,47,037,Tennessee,Davidson County,0.8552138034508627,1
2017,47,039,Tennessee,Decatur County,NA,NA
2017,47,041,Tennessee,DeKalb County,NA,NA
2017,47,043,Tennessee,Dickson County,NA,NA
2017,47,045,Tennessee,Dyer County,NA,NA
2017,47,047,Tennessee,Fayette County,NA,NA
2017,47,049,Tennessee,Fentress County,NA,NA
2017,47,051,Tennessee,Franklin County,NA,NA
2017,47,053,Tennessee,Gibson County,NA,NA
2017,47,055,Tennessee,Giles County,NA,NA
2017,47,057,Tennessee,Grainger County,NA,NA
2017,47,059,Tennessee,Greene County,0.7120995265881317,1
2017,47,061,Tennessee,Grundy County,NA,NA
2017,47,063,Tennessee,Hamblen County,NA,NA
2017,47,065,Tennessee,Hamilton County,0.7765507923706323,1
2017,47,067,Tennessee,Hancock County,NA,NA
2017,47,069,Tennessee,Hardeman County,NA,NA
2017,47,071,Tennessee,Hardin County,NA,NA
2017,47,073,Tennessee,Hawkins County,NA,NA
2017,47,075,Tennessee,Haywood County,NA,NA
2017,47,077,Tennessee,Henderson County,NA,NA
2017,47,079,Tennessee,Henry County,NA,NA
2017,47,081,Tennessee,Hickman County,NA,NA
2017,47,083,Tennessee,Houston County,NA,NA
2017,47,085,Tennessee,Humphreys County,NA,NA
2017,47,087,Tennessee,Jackson County,NA,NA
2017,47,089,Tennessee,Jefferson County,NA,NA
2017,47,091,Tennessee,Johnson County,NA,NA
2017,47,093,Tennessee,Knox County,0.8355941805898514,1
2017,47,095,Tennessee,Lake County,NA,NA
2017,47,097,Tennessee,Lauderdale County,NA,NA
2017,47,099,Tennessee,Lawrence County,NA,NA
2017,47,101,Tennessee,Lewis County,NA,NA
2017,47,103,Tennessee,Lincoln County,NA,NA
2017,47,105,Tennessee,Loudon County,NA,NA
2017,47,107,Tennessee,McMinn County,NA,NA
2017,47,109,Tennessee,McNairy County,NA,NA
2017,47,111,Tennessee,Macon County,NA,NA
2017,47,113,Tennessee,Madison County,0.7427840299369892,1
2017,47,115,Tennessee,Marion County,NA,NA
2017,47,117,Tennessee,Marshall County,NA,NA
2017,47,119,Tennessee,Maury County,0.8461946902654868,1
2017,47,121,Tennessee,Meigs County,NA,NA
2017,47,123,Tennessee,Monroe County,NA,NA
2017,47,125,Tennessee,Montgomery County,0.8739041932419596,1
2017,47,127,Tennessee,Moore County,NA,NA
2017,47,129,Tennessee,Morgan County,NA,NA
2017,47,131,Tennessee,Obion County,NA,NA
2017,47,133,Tennessee,Overton County,NA,NA
2017,47,135,Tennessee,Perry County,NA,NA
2017,47,137,Tennessee,Pickett County,NA,NA
2017,47,139,Tennessee,Polk County,NA,NA
2017,47,141,Tennessee,Putnam County,0.7763616806284429,1
2017,47,143,Tennessee,Rhea County,NA,NA
2017,47,145,Tennessee,Roane County,NA,NA
2017,47,147,Tennessee,Robertson County,0.8372353577499614,1
2017,47,149,Tennessee,Rutherford County,0.842088891653854,1
2017,47,151,Tennessee,Scott County,NA,NA
2017,47,153,Tennessee,Sequatchie County,NA,NA
2017,47,155,Tennessee,Sevier County,0.7595763362967841,1
2017,47,157,Tennessee,Shelby County,0.7674305413555056,1
2017,47,159,Tennessee,Smith County,NA,NA
2017,47,161,Tennessee,Stewart County,NA,NA
2017,47,163,Tennessee,Sullivan County,0.7807933811036418,1
2017,47,165,Tennessee,Sumner County,0.8513388734995383,1
2017,47,167,Tennessee,Tipton County,NA,NA
2017,47,169,Tennessee,Trousdale County,NA,NA
2017,47,171,Tennessee,Unicoi County,NA,NA
2017,47,173,Tennessee,Union County,NA,NA
2017,47,175,Tennessee,Van Buren County,NA,NA
