year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,37,081,income,"$50,000 or More",0.4313218390804598,0.3285542451145534,0.5340894330463661,1
2014,37,081,income,"Less than $50,000",0.2927461139896373,0.2058171467554531,0.3796750812238215,1
2014,37,083,all,All,0.37883597883597886,0.295490194643506,0.4621817630284517,2
2014,37,083,income,"$50,000 or More",0.5165562913907285,0.3560831122175393,0.6770294705639176,2
2014,37,083,income,"Less than $50,000",0.3141524105754277,0.2149385551220874,0.413366266028768,2
2014,37,085,all,All,0.31724754244861486,0.25285379942953073,0.381641285467699,1
2014,37,085,income,"$50,000 or More",0.3376358695652174,0.20731720242618495,0.4679545367042498,1
2014,37,085,income,"Less than $50,000",0.30725699067909457,0.23551447161720848,0.3789995097409806,1
2014,37,087,all,All,0.4018820924439524,0.29803900164348673,0.5057251832444181,2
2014,37,087,income,"$50,000 or More",0.6129449838187702,0.4521443640240387,0.7737456036135016,2
2014,37,087,income,"Less than $50,000",0.2441972920696325,0.12311140073018129,0.3652831834090837,2
2014,37,089,all,All,0.4440904746734629,0.33977508066503403,0.5484058686818918,1
2014,37,089,income,"$50,000 or More",0.51203007518797,0.3784341963124511,0.6456259540634888,1
2014,37,089,income,"Less than $50,000",0.3941404090657822,0.25843692368668747,0.5298438944448769,1
2014,37,091,all,All,0.37883597883597886,0.29549019464350595,0.46218176302845176,3
2014,37,091,income,"$50,000 or More",NA,NA,NA,NA
2014,37,091,income,"Less than $50,000",NA,NA,NA,NA
2014,37,093,all,All,0.38020833333333337,0.2742503027868624,0.48616636387980433,2
2014,37,093,income,"$50,000 or More",NA,NA,NA,NA
2014,37,093,income,"Less than $50,000",NA,NA,NA,NA
2014,37,095,all,All,NA,NA,NA,NA
2014,37,095,income,"$50,000 or More",NA,NA,NA,NA
2014,37,095,income,"Less than $50,000",NA,NA,NA,NA
2014,37,097,all,All,0.3949827351965917,0.32108579989376834,0.4688796704994151,1
2014,37,097,income,"$50,000 or More",0.46379268871418067,0.3633530958660707,0.5642322815622907,1
2014,37,097,income,"Less than $50,000",0.3290504965520144,0.21162281302097985,0.44647818008304896,1
2014,37,099,all,All,0.384910469047116,0.3070567033315125,0.4627642347627195,3
2014,37,099,income,"$50,000 or More",NA,NA,NA,NA
2014,37,099,income,"Less than $50,000",NA,NA,NA,NA
2014,37,101,all,All,0.4087029288702929,0.33191499327725404,0.4854908644633318,1
2014,37,101,income,"$50,000 or More",0.3865126443958789,0.27194108980934933,0.5010841989824084,1
2014,37,101,income,"Less than $50,000",0.4343434343434344,0.32540696922484064,0.543279899462028,1
2014,37,103,all,All,NA,NA,NA,NA
2014,37,103,income,"$50,000 or More",NA,NA,NA,NA
2014,37,103,income,"Less than $50,000",NA,NA,NA,NA
2014,37,105,all,All,0.3080779944289694,0.19859845272113408,0.4175575361368047,2
2014,37,105,income,"$50,000 or More",0.3717728055077453,0.2137470292309108,0.5297985817845797,2
2014,37,105,income,"Less than $50,000",NA,NA,NA,NA
2014,37,107,all,All,0.39707536557930256,0.30702254415264835,0.4871281870059568,2
2014,37,107,income,"$50,000 or More",0.3927323549965059,0.2357718763760163,0.5496928336169955,2
2014,37,107,income,"Less than $50,000",0.4,0.29050826639349403,0.5094917336065059,2
2014,37,109,all,All,0.3661100803957947,0.2506147005295971,0.48160546026199225,2
2014,37,109,income,"$50,000 or More",NA,NA,NA,NA
2014,37,109,income,"Less than $50,000",NA,NA,NA,NA
2014,37,111,all,All,0.3584651632446988,0.2792521533251149,0.4376781731642827,3
2014,37,111,income,"$50,000 or More",NA,NA,NA,NA
2014,37,111,income,"Less than $50,000",NA,NA,NA,NA
2014,37,113,all,All,0.3805938937682977,0.2845979658601489,0.47658982167644653,3
2014,37,113,income,"$50,000 or More",NA,NA,NA,NA
2014,37,113,income,"Less than $50,000",NA,NA,NA,NA
2014,37,115,all,All,NA,NA,NA,NA
2014,37,115,income,"$50,000 or More",NA,NA,NA,NA
2014,37,115,income,"Less than $50,000",NA,NA,NA,NA
2014,37,117,all,All,0.3571856287425149,0.2766268070166779,0.4377444504683519,3
2014,37,117,income,"$50,000 or More",NA,NA,NA,NA
2014,37,117,income,"Less than $50,000",NA,NA,NA,NA
2014,37,119,all,All,0.5249741437001886,0.478434048242954,0.5715142391574232,1
2014,37,119,income,"$50,000 or More",0.6270864145362349,0.5651577594140307,0.6890150696584392,1
2014,37,119,income,"Less than $50,000",0.3863147324630613,0.3094991457212797,0.4631303192048428,1
2014,37,121,all,All,NA,NA,NA,NA
2014,37,121,income,"$50,000 or More",NA,NA,NA,NA
2014,37,121,income,"Less than $50,000",NA,NA,NA,NA
2014,37,123,all,All,0.4418604651162791,0.3480378461414104,0.5356830840911477,3
2014,37,123,income,"$50,000 or More",NA,NA,NA,NA
2014,37,123,income,"Less than $50,000",NA,NA,NA,NA
2014,37,125,all,All,0.4418604651162791,0.3480378461414104,0.5356830840911477,1
2014,37,125,income,"$50,000 or More",0.5359535506922734,0.4011489701905124,0.6707581311940343,1
2014,37,125,income,"Less than $50,000",0.3351898734177215,0.2124320160436285,0.4579477307918145,1
2014,37,127,all,All,0.3184880239520958,0.19220183263392465,0.44477421527026695,2
2014,37,127,income,"$50,000 or More",NA,NA,NA,NA
2014,37,127,income,"Less than $50,000",0.3014409221902018,0.15365250811718612,0.4492293362632175,2
2014,37,129,all,All,0.44832465105181535,0.3762428514680468,0.5204064506355839,1
2014,37,129,income,"$50,000 or More",0.45352706560479195,0.3507895833743527,0.5562645478352313,1
2014,37,129,income,"Less than $50,000",0.4425807034615825,0.32310781786655657,0.5620535890566085,1
2014,37,131,all,All,0.3788359788359788,0.2954901946435059,0.4621817630284517,3
2014,37,131,income,"$50,000 or More",NA,NA,NA,NA
2014,37,131,income,"Less than $50,000",NA,NA,NA,NA
2014,37,133,all,All,0.36928782769200247,0.30249085119519,0.43608480418881496,1
2014,37,133,income,"$50,000 or More",0.48836962868458905,0.3721177928634302,0.6046214645057479,1
2014,37,133,income,"Less than $50,000",0.29272739802900377,0.20254345361217527,0.38291134244583225,1
2014,37,135,all,All,0.5936606291706387,0.5105132107033378,0.6768080476379396,1
2014,37,135,income,"$50,000 or More",0.7279764098783634,0.6410577315348681,0.8148950882218587,1
2014,37,135,income,"Less than $50,000",0.34794335805799054,0.1848817682755846,0.5110049478403964,1
2014,37,137,all,All,NA,NA,NA,NA
2014,37,137,income,"$50,000 or More",NA,NA,NA,NA
2014,37,137,income,"Less than $50,000",NA,NA,NA,NA
2014,37,139,all,All,0.43944329286348827,0.36568027513263657,0.51320631059434,2
2014,37,139,income,"$50,000 or More",NA,NA,NA,NA
2014,37,139,income,"Less than $50,000",NA,NA,NA,NA
2014,37,141,all,All,0.3794444444444444,0.28300967886032846,0.4758792100285604,2
2014,37,141,income,"$50,000 or More",0.45810754481033766,0.3305123663428947,0.5857027232777806,2
2014,37,141,income,"Less than $50,000",NA,NA,NA,NA
2014,37,143,all,All,NA,NA,NA,NA
2014,37,143,income,"$50,000 or More",NA,NA,NA,NA
2014,37,143,income,"Less than $50,000",NA,NA,NA,NA
2014,37,145,all,All,0.273431448489543,0.2028631275214813,0.34399976945760463,3
2014,37,145,income,"$50,000 or More",NA,NA,NA,NA
2014,37,145,income,"Less than $50,000",0.16847172081829123,0.08611700059672486,0.25082644103985763,3
2014,37,147,all,All,0.2844329280446482,0.20237994927542272,0.36648590681387366,1
2014,37,147,income,"$50,000 or More",0.45822454308094,0.33661282388691327,0.5798362622749667,1
2014,37,147,income,"Less than $50,000",0.137550570062523,0.06468826023158379,0.2104128798934622,1
2014,37,149,all,All,NA,NA,NA,NA
2014,37,149,income,"$50,000 or More",NA,NA,NA,NA
2014,37,149,income,"Less than $50,000",NA,NA,NA,NA
2014,37,151,all,All,0.3847667228780214,0.2853524969452903,0.48418094881075247,1
2014,37,151,income,"$50,000 or More",0.5672159583694709,0.40274820047953674,0.7316837162594051,1
2014,37,151,income,"Less than $50,000",0.2972972972972973,0.17622682827580444,0.4183677663187902,1
2014,37,153,all,All,0.38020833333333337,0.27425030278686247,0.4861663638798043,2
2014,37,153,income,"$50,000 or More",NA,NA,NA,NA
2014,37,153,income,"Less than $50,000",NA,NA,NA,NA
2014,37,155,all,All,0.2988991575951153,0.23383235386187667,0.3639659613283539,1
2014,37,155,income,"$50,000 or More",0.3710285014862738,0.22890385455994128,0.5131531484126064,1
2014,37,155,income,"Less than $50,000",0.2676725606238844,0.1778851065737356,0.3574600146740332,1
2014,37,157,all,All,0.3931877082562014,0.27412431870619264,0.5122510978062103,2
2014,37,157,income,"$50,000 or More",0.4819672131147541,0.3041392100053053,0.6597952162242029,2
2014,37,157,income,"Less than $50,000",0.3200540175557056,0.18308042375977185,0.4570276113516394,2
2014,37,159,all,All,0.3898872982028632,0.2946581833710547,0.48511641303467173,1
2014,37,159,income,"$50,000 or More",0.5540345821325648,0.41664032652869304,0.6914288377364366,1
2014,37,159,income,"Less than $50,000",0.2696569920844327,0.15597979956537408,0.38333418460349133,1
2014,37,161,all,All,0.26881720430107525,0.1644313300491595,0.373203078552991,2
2014,37,161,income,"$50,000 or More",NA,NA,NA,NA
2014,37,161,income,"Less than $50,000",NA,NA,NA,NA
2014,37,163,all,All,0.31973259566620565,0.22905911600016335,0.41040607533224793,2
2014,37,163,income,"$50,000 or More",0.4126328217237309,0.28548022847995613,0.5397854149675055,2
2014,37,163,income,"Less than $50,000",0.2602118003025719,0.14181628807270324,0.37860731253244057,2
2014,37,165,all,All,0.38020833333333326,0.2742503027868623,0.4861663638798042,3
2014,37,165,income,"$50,000 or More",NA,NA,NA,NA
2014,37,165,income,"Less than $50,000",NA,NA,NA,NA
2014,37,167,all,All,0.4428121720881427,0.32109855163829626,0.5645257925379892,2
2014,37,167,income,"$50,000 or More",0.5788253477588872,0.4227694272245577,0.7348812682932166,2
2014,37,167,income,"Less than $50,000",NA,NA,NA,NA
2014,37,169,all,All,0.3931877082562014,0.27412431870619264,0.5122510978062103,3
2014,37,169,income,"$50,000 or More",NA,NA,NA,NA
2014,37,169,income,"Less than $50,000",NA,NA,NA,NA
2014,37,171,all,All,0.45154419595314166,0.33006836300185916,0.5730200289044242,2
2014,37,171,income,"$50,000 or More",NA,NA,NA,NA
2014,37,171,income,"Less than $50,000",NA,NA,NA,NA
2014,37,173,all,All,NA,NA,NA,NA
2014,37,173,income,"$50,000 or More",NA,NA,NA,NA
2014,37,173,income,"Less than $50,000",NA,NA,NA,NA
2014,37,175,all,All,0.44409047467346285,0.33977508066503403,0.5484058686818917,3
2014,37,175,income,"$50,000 or More",NA,NA,NA,NA
2014,37,175,income,"Less than $50,000",NA,NA,NA,NA
2014,37,177,all,All,NA,NA,NA,NA
2014,37,177,income,"$50,000 or More",NA,NA,NA,NA
2014,37,177,income,"Less than $50,000",NA,NA,NA,NA
2014,37,179,all,All,0.5071408506291498,0.42415669949992346,0.5901250017583762,1
2014,37,179,income,"$50,000 or More",0.6160595932120401,0.5198606691147899,0.7122585173092902,1
2014,37,179,income,"Less than $50,000",0.3285734200814681,0.18907508261170705,0.4680717575512292,1
2014,37,181,all,All,0.3913663931501962,0.2751274506129151,0.5076053356874773,2
2014,37,181,income,"$50,000 or More",NA,NA,NA,NA
2014,37,181,income,"Less than $50,000",NA,NA,NA,NA
2014,37,183,all,All,0.5399052132701422,0.489754192052211,0.5900562344880734,1
2014,37,183,income,"$50,000 or More",0.6391431709996338,0.5864776226298504,0.6918087193694172,1
2014,37,183,income,"Less than $50,000",0.3187104672515813,0.22475297793567775,0.4126679565674848,1
2014,37,185,all,All,NA,NA,NA,NA
2014,37,185,income,"$50,000 or More",NA,NA,NA,NA
2014,37,185,income,"Less than $50,000",NA,NA,NA,NA
2014,37,187,all,All,NA,NA,NA,NA
2014,37,187,income,"$50,000 or More",NA,NA,NA,NA
2014,37,187,income,"Less than $50,000",NA,NA,NA,NA
2014,37,189,all,All,0.4002165283291231,0.30167081091813464,0.4987622457401115,2
2014,37,189,income,"$50,000 or More",NA,NA,NA,NA
2014,37,189,income,"Less than $50,000",NA,NA,NA,NA
2014,37,191,all,All,0.4665071770334928,0.377743048441589,0.5552713056253966,1
2014,37,191,income,"$50,000 or More",0.6359918200408998,0.49967907140257367,0.772304568679226,1
2014,37,191,income,"Less than $50,000",0.30532866588875923,0.1886930135979631,0.4219643181795554,1
2014,37,193,all,All,0.4515441959531416,0.33006836300185904,0.5730200289044242,2
2014,37,193,income,"$50,000 or More",NA,NA,NA,NA
2014,37,193,income,"Less than $50,000",NA,NA,NA,NA
2014,37,195,all,All,0.4760141390338327,0.4054061875368637,0.5466220905308018,1
2014,37,195,income,"$50,000 or More",0.6858225449952636,0.6124959352794832,0.759149154711044,1
2014,37,195,income,"Less than $50,000",0.2364816149963951,0.11723318089287464,0.35573004909991557,1
2014,37,197,all,All,0.3817626527050611,0.27614649097117033,0.4873788144389518,2
2014,37,197,income,"$50,000 or More",NA,NA,NA,NA
2014,37,197,income,"Less than $50,000",NA,NA,NA,NA
2014,37,199,all,All,NA,NA,NA,NA
2014,37,199,income,"$50,000 or More",NA,NA,NA,NA
2014,37,199,income,"Less than $50,000",NA,NA,NA,NA
2014,38,001,all,All,NA,NA,NA,NA
2014,38,001,income,"$50,000 or More",NA,NA,NA,NA
2014,38,001,income,"Less than $50,000",NA,NA,NA,NA
2014,38,003,all,All,NA,NA,NA,NA
2014,38,003,income,"$50,000 or More",NA,NA,NA,NA
2014,38,003,income,"Less than $50,000",NA,NA,NA,NA
2014,38,005,all,All,NA,NA,NA,NA
2014,38,005,income,"$50,000 or More",NA,NA,NA,NA
2014,38,005,income,"Less than $50,000",NA,NA,NA,NA
2014,38,007,all,All,NA,NA,NA,NA
2014,38,007,income,"$50,000 or More",NA,NA,NA,NA
2014,38,007,income,"Less than $50,000",NA,NA,NA,NA
2014,38,009,all,All,NA,NA,NA,NA
2014,38,009,income,"$50,000 or More",NA,NA,NA,NA
2014,38,009,income,"Less than $50,000",NA,NA,NA,NA
2014,38,011,all,All,NA,NA,NA,NA
2014,38,011,income,"$50,000 or More",NA,NA,NA,NA
2014,38,011,income,"Less than $50,000",NA,NA,NA,NA
2014,38,013,all,All,NA,NA,NA,NA
2014,38,013,income,"$50,000 or More",NA,NA,NA,NA
2014,38,013,income,"Less than $50,000",NA,NA,NA,NA
2014,38,015,all,All,0.2915241353097682,0.1684079108715738,0.41464035974796254,2
2014,38,015,income,"$50,000 or More",0.2956152758132956,0.1508735682062064,0.4403569834203848,2
2014,38,015,income,"Less than $50,000",NA,NA,NA,NA
2014,38,017,all,All,0.4018595041322314,0.276554544494935,0.5271644637695279,1
2014,38,017,income,"$50,000 or More",0.44421837911156326,0.2823927126964547,0.6060440455266718,1
2014,38,017,income,"Less than $50,000",0.26652221018418204,0.0993661850545468,0.4336782353138173,1
2014,38,019,all,All,NA,NA,NA,NA
2014,38,019,income,"$50,000 or More",NA,NA,NA,NA
2014,38,019,income,"Less than $50,000",NA,NA,NA,NA
2014,38,021,all,All,NA,NA,NA,NA
2014,38,021,income,"$50,000 or More",NA,NA,NA,NA
2014,38,021,income,"Less than $50,000",NA,NA,NA,NA
2014,38,023,all,All,NA,NA,NA,NA
2014,38,023,income,"$50,000 or More",NA,NA,NA,NA
2014,38,023,income,"Less than $50,000",NA,NA,NA,NA
2014,38,025,all,All,NA,NA,NA,NA
2014,38,025,income,"$50,000 or More",NA,NA,NA,NA
2014,38,025,income,"Less than $50,000",NA,NA,NA,NA
2014,38,027,all,All,NA,NA,NA,NA
2014,38,027,income,"$50,000 or More",NA,NA,NA,NA
2014,38,027,income,"Less than $50,000",NA,NA,NA,NA
2014,38,029,all,All,NA,NA,NA,NA
2014,38,029,income,"$50,000 or More",NA,NA,NA,NA
2014,38,029,income,"Less than $50,000",NA,NA,NA,NA
2014,38,031,all,All,NA,NA,NA,NA
2014,38,031,income,"$50,000 or More",NA,NA,NA,NA
2014,38,031,income,"Less than $50,000",NA,NA,NA,NA
2014,38,033,all,All,NA,NA,NA,NA
2014,38,033,income,"$50,000 or More",NA,NA,NA,NA
2014,38,033,income,"Less than $50,000",NA,NA,NA,NA
2014,38,035,all,All,0.34637436762225976,0.24251485835585612,0.4502338768886634,2
2014,38,035,income,"$50,000 or More",0.2839359810314167,0.15378164071058342,0.41409032135225,2
2014,38,035,income,"Less than $50,000",NA,NA,NA,NA
2014,38,037,all,All,NA,NA,NA,NA
2014,38,037,income,"$50,000 or More",NA,NA,NA,NA
2014,38,037,income,"Less than $50,000",NA,NA,NA,NA
2014,38,039,all,All,NA,NA,NA,NA
2014,38,039,income,"$50,000 or More",NA,NA,NA,NA
2014,38,039,income,"Less than $50,000",NA,NA,NA,NA
2014,38,041,all,All,NA,NA,NA,NA
2014,38,041,income,"$50,000 or More",NA,NA,NA,NA
2014,38,041,income,"Less than $50,000",NA,NA,NA,NA
2014,38,043,all,All,NA,NA,NA,NA
2014,38,043,income,"$50,000 or More",NA,NA,NA,NA
2014,38,043,income,"Less than $50,000",NA,NA,NA,NA
2014,38,045,all,All,NA,NA,NA,NA
2014,38,045,income,"$50,000 or More",NA,NA,NA,NA
2014,38,045,income,"Less than $50,000",NA,NA,NA,NA
2014,38,047,all,All,NA,NA,NA,NA
2014,38,047,income,"$50,000 or More",NA,NA,NA,NA
2014,38,047,income,"Less than $50,000",NA,NA,NA,NA
2014,38,049,all,All,NA,NA,NA,NA
2014,38,049,income,"$50,000 or More",NA,NA,NA,NA
2014,38,049,income,"Less than $50,000",NA,NA,NA,NA
2014,38,051,all,All,NA,NA,NA,NA
2014,38,051,income,"$50,000 or More",NA,NA,NA,NA
2014,38,051,income,"Less than $50,000",NA,NA,NA,NA
2014,38,053,all,All,NA,NA,NA,NA
2014,38,053,income,"$50,000 or More",NA,NA,NA,NA
2014,38,053,income,"Less than $50,000",NA,NA,NA,NA
2014,38,055,all,All,NA,NA,NA,NA
2014,38,055,income,"$50,000 or More",NA,NA,NA,NA
2014,38,055,income,"Less than $50,000",NA,NA,NA,NA
2014,38,057,all,All,NA,NA,NA,NA
2014,38,057,income,"$50,000 or More",NA,NA,NA,NA
2014,38,057,income,"Less than $50,000",NA,NA,NA,NA
2014,38,059,all,All,0.2915241353097682,0.1684079108715738,0.41464035974796254,3
2014,38,059,income,"$50,000 or More",NA,NA,NA,NA
2014,38,059,income,"Less than $50,000",NA,NA,NA,NA
2014,38,061,all,All,NA,NA,NA,NA
2014,38,061,income,"$50,000 or More",NA,NA,NA,NA
2014,38,061,income,"Less than $50,000",NA,NA,NA,NA
2014,38,063,all,All,NA,NA,NA,NA
2014,38,063,income,"$50,000 or More",NA,NA,NA,NA
2014,38,063,income,"Less than $50,000",NA,NA,NA,NA
2014,38,065,all,All,NA,NA,NA,NA
2014,38,065,income,"$50,000 or More",NA,NA,NA,NA
2014,38,065,income,"Less than $50,000",NA,NA,NA,NA
2014,38,067,all,All,NA,NA,NA,NA
2014,38,067,income,"$50,000 or More",NA,NA,NA,NA
2014,38,067,income,"Less than $50,000",NA,NA,NA,NA
2014,38,069,all,All,NA,NA,NA,NA
2014,38,069,income,"$50,000 or More",NA,NA,NA,NA
2014,38,069,income,"Less than $50,000",NA,NA,NA,NA
2014,38,071,all,All,NA,NA,NA,NA
2014,38,071,income,"$50,000 or More",NA,NA,NA,NA
2014,38,071,income,"Less than $50,000",NA,NA,NA,NA
2014,38,073,all,All,NA,NA,NA,NA
2014,38,073,income,"$50,000 or More",NA,NA,NA,NA
2014,38,073,income,"Less than $50,000",NA,NA,NA,NA
2014,38,075,all,All,NA,NA,NA,NA
2014,38,075,income,"$50,000 or More",NA,NA,NA,NA
2014,38,075,income,"Less than $50,000",NA,NA,NA,NA
2014,38,077,all,All,NA,NA,NA,NA
2014,38,077,income,"$50,000 or More",NA,NA,NA,NA
