year,state,county,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality
2016,21,083,.75474983,1,.70427603,1,.94354838,1,.91604936,1
2014,21,225,.72618538,1,.72817463,1,.62380952,1,.8214286,2
2018,21,069,1,1,1,1,1,2,1,1
2018,21,121,.97648054,1,.97726464,1,.98701298,1,.93814433,1
2014,21,075,1.0010051,1,1,1,1,1,1,2
2015,21,039,1,1,1,1,1,3,1,1
2014,21,115,.92619205,1,.92572063,1,.875,3,.89285713,2
2017,21,011,.99802369,1,.99791777,1,1,3,1,1
2014,21,217,1,1,1,1,1,1,1,1
2016,21,177,.61168033,1,.61032027,1,.46218488,1,.63829786,1
2015,21,083,.99452871,1,.99424577,1,.99202126,1,.99867374,1
2015,21,095,1,1,1,1,1,1,1,1
2014,21,175,1.0009689,1,1,1,1,2,1,3
2015,21,239,.19018994,1,.17042607,1,.23225807,1,.26767677,1
2017,21,205,.93473125,1,.93517637,1,.902439,1,.92631578,1
2018,21,213,.69976676,1,.69240671,1,.66555184,1,.72151899,1
2015,21,007,.69657183,1,.70040488,1,.55000001,1,.64999998,2
2015,21,191,1,1,1,1,1,1,1,1
2015,21,235,.99745888,1,.99736905,1,1,1,1,1
2018,21,207,1,1,1,1,1,2,1,1
2017,21,113,.30691764,1,.29476625,1,.33516484,1,.37356323,1
2017,21,199,.92447817,1,.92735398,1,.81395346,1,.9168399,1
2016,21,125,.97181946,1,.97190046,1,.98214287,1,.99411762,1
2014,21,071,.99919897,1,.99902326,1,1,2,1,1
2017,21,219,1,1,1,1,1,1,1,1
2016,21,121,.98671407,1,.98637605,1,1,1,.98571426,1
2016,21,173,.96102834,1,.96079767,1,.95327103,1,.96703297,1
2018,21,153,1,1,1,1,1,3,1,2
2018,21,033,.49395162,1,.47954273,1,.5131579,1,.47727272,1
2015,21,159,1,1,1,1,1,2,1,3
2018,21,223,.36888534,1,.3628692,1,.40000001,3,.5,1
2018,21,229,.66454965,1,.65583038,1,.62096775,1,.71532845,1
2014,21,199,.98248285,1,.98282284,1,.9770115,1,.98345155,1
2014,21,065,1.0003943,1,1,1,1,3,1,3
2015,21,189,1,1,1,1,1,3,1,3
2017,21,239,.11422944,1,.084428385,1,.29870129,1,.20975609,1
2014,21,171,1.0005317,1,1,1,1,1,1,1
2018,21,061,1,1,1,1,1,3,1,1
2016,21,099,1,1,1,1,1,1,1,1
2014,21,209,.23605102,1,.22404821,1,.35430464,1,.21595599,1
2014,21,013,.9882496,1,.98748142,1,.96774191,1,.96551722,2
2014,21,037,.41143912,1,.36479813,1,.8429119,1,.70074815,1
2014,21,041,1.0004835,1,1,1,1,2,1,1
2017,21,197,1,1,1,1,1,2,1,1
2018,21,037,.35644329,1,.30473194,1,.73634654,1,.70649898,1
2017,21,091,.45588234,1,.45994994,1,.5714286,3,.32499999,1
2014,21,233,1.0004348,1,1,1,1,1,1,1
2017,21,067,.48785707,1,.36778203,1,.67957217,1,.66700912,1
2015,21,061,1,1,1,1,1,3,1,1
2015,21,233,.85183585,1,.8249476,1,1,1,.98316497,1
2016,21,179,.43739882,1,.43050411,1,.3836478,1,.47747749,1
2016,21,219,1,1,1,1,1,1,1,1
2018,21,175,1,1,1,1,1,1,1,3
2015,21,033,1,1,1,1,1,1,1,1
2016,21,063,1,1,1,1,1,3,1,3
2016,21,027,1,1,1,1,1,1,1,1
2015,21,155,.99907833,1,.99927562,1,.99588478,1,1,1
2016,21,013,.98793906,1,.98859823,1,.9813084,1,.96774191,1
2015,21,017,.99202859,1,.99267668,1,.9910714,1,.99608612,1
2017,21,217,.77871442,1,.76006192,1,.86000001,1,.83200002,1
2014,21,191,1,1,1,1,1,1,1,1
2017,21,187,1,1,1,1,1,3,1,1
2015,21,011,.99625295,1,.99608034,1,1,2,1,1
2015,21,129,1,1,1,1,1,3,,
2016,21,067,.47871137,1,.36372435,1,.64418304,1,.67966491,1
2015,21,037,.40911007,1,.35961896,1,.83669722,1,.70853078,1
2015,21,097,1,1,1,1,1,1,1,1
2018,21,111,.59720033,1,.49697012,1,.70460832,1,.68609589,1
2014,21,203,1.0003412,1,1,1,1,3,1,1
2016,21,197,1,1,1,1,1,2,1,1
2018,21,059,.5791958,1,.53406852,1,.75680751,1,.73538959,1
2014,21,213,.98812664,1,.98727423,1,.99076921,1,.9910714,1
2017,21,045,1,1,1,1,1,3,1,1
2017,21,015,.13270463,1,.092294052,1,.34127843,1,.41681468,1
2017,21,071,.99126929,1,.99142075,1,1,2,.98113209,1
2017,21,033,.50444663,1,.49535963,1,.5131579,1,.42500001,1
2015,21,197,1,1,1,1,1,2,1,1
2017,21,037,.35980868,1,.310038,1,.75595236,1,.6982379,1
2014,21,103,.96123499,1,.9627474,1,.97368419,1,.96385545,1
2015,21,031,.99503613,1,.9980188,1,.61538464,3,1,1
2017,21,165,1,1,1,1,1,3,1,2
2014,21,239,.19460641,1,.17011279,1,.2987805,1,.27857143,1
2018,21,197,1,1,1,1,1,2,1,1
2017,21,005,.1167336,1,.11163755,1,.14814815,1,.22881356,1
2017,21,105,1,1,1,1,1,1,1,2
2017,21,185,0,1,0,1,0,1,0,1
2017,21,215,.22972526,1,.23074114,1,.10344828,2,.23275863,1
2018,21,039,.75189871,1,.74618584,1,.66666669,3,.80952382,1
2018,21,219,.72772771,1,.71958363,1,.72361809,1,.77173913,1
2016,21,005,.12084433,1,.11622488,1,.095238097,1,.24576271,1
2014,21,001,1,1,1,1,1,1,1,1
2018,21,083,.76352,1,.70931756,1,.95901638,1,.90621471,1
2014,21,113,.74073619,1,.73653126,1,.79342723,1,.77669901,1
2014,21,211,.48770145,1,.45653069,1,.41247833,1,.60577673,1
2015,21,069,1,1,1,1,1,1,1,1
2018,21,113,.47778571,1,.46655911,1,.49719626,1,.53595889,1
2014,21,219,1,1,1,1,1,1,1,1
2014,21,159,1.0009578,1,1,1,1,3,1,3
2014,21,151,.71352357,1,.70694113,1,.80370373,1,.78063244,1
2014,21,109,.99831223,1,.99786782,1,1,3,1,3
2016,21,167,.75253731,1,.75282484,1,.64655173,1,.78531075,1
2017,21,233,.56150192,1,.51669401,1,.6875,1,.73728812,1
2017,21,117,.3724536,1,.30119544,1,.74904734,1,.54733008,1
2017,21,041,.66079926,1,.65780139,1,.52941179,2,.67235494,1
2016,21,069,1,1,1,1,1,1,1,1
2018,21,065,.92615771,1,.9275921,1,.75,3,.82608694,2
2014,21,097,.99934167,1,.9989354,1,1,1,1,1
2016,21,195,.87665242,1,.8833642,1,.81818181,1,.68085104,1
2014,21,149,.70304114,1,.69818407,1,.64999998,2,.84444445,1
2015,21,211,.36262324,1,.32325777,1,.38419119,1,.4648318,1
2015,21,179,.81632382,1,.79181749,1,.97585511,1,.88782054,1
2014,21,201,1,1,1,1,,,1,3
2015,21,043,1,1,1,1,1,2,1,1
2016,21,209,.19119076,1,.17534135,1,.31414473,1,.19159456,1
2018,21,185,0,1,0,1,0,1,0,1
2017,21,223,.71016812,1,.70826304,1,.40000001,3,.81818181,1
2017,21,191,1,1,1,1,1,1,1,2
2018,21,117,.34784684,1,.27720076,1,.73718649,1,.53709859,1
2018,21,017,.51413375,1,.47580644,1,.69346732,1,.55221242,1
2016,21,015,.13416919,1,.094866373,1,.30385488,1,.43856448,1
2016,21,189,1,1,1,1,1,3,1,3
2017,21,021,.55160141,1,.47730324,1,.92076504,1,.80434781,1
2015,21,199,1,1,1,1,1,1,1,1
2018,21,015,.13343994,1,.091742106,1,.35004729,1,.39584473,1
2016,21,127,1,1,1,1,1,2,1,2
2018,21,195,.87830257,1,.88423175,1,.77669901,1,.76666665,1
2018,21,079,.51960784,1,.5052765,1,.79591835,1,.66423357,1
2016,21,235,1,1,1,1,1,1,1,1
2017,21,099,.75905395,1,.75050873,1,.74698794,1,.89333332,1
2018,21,155,.57451999,1,.53568828,1,.7579909,1,.7564767,1
2014,21,173,.96302319,1,.9643414,1,.91071427,1,.94520545,1
2017,21,209,.15693392,1,.14414778,1,.27891156,1,.14908257,1
2014,21,185,.045343336,1,.038713299,1,.020833334,1,.14992504,1
2018,21,007,.59888798,1,.60265487,1,.5,1,.45454547,2
2018,21,089,.55461502,1,.55858171,1,.5,1,.70129871,1
2016,21,051,.9887743,1,.98877454,1,1,1,.96428573,2
2016,21,203,1,1,1,1,1,2,1,2
2017,21,177,.61853492,1,.61612684,1,.4848485,1,.66019416,1
2017,21,035,.42377856,1,.40956393,1,.56544501,1,.45421246,1
2016,21,205,.99546552,1,.99674582,1,.93333334,1,.98913044,1
2016,21,073,.47783932,1,.46960601,1,.51963353,1,.48210526,1
2015,21,123,1,1,1,1,1,1,1,1
2016,21,201,1,1,1,1,,,1,3
2018,21,077,1,1,1,1,1,3,1,1
2016,21,019,.50123423,1,.49223882,1,.55688626,1,.63999999,1
2016,21,001,1,1,1,1,1,1,1,1
2016,21,181,1,1,1,1,1,3,1,1
2015,21,041,.99568141,1,.99585551,1,1,2,.99280578,1
2017,21,171,1,1,1,1,1,1,1,1
2014,21,231,.99767238,1,.99709493,1,1,1,1,1
2016,21,171,1,1,1,1,1,1,1,1
2017,21,055,.49108469,1,.48281249,1,.25,3,.58823532,2
2018,21,091,0,1,0,1,0,2,0,1
2018,21,237,1,1,1,1,1,3,1,2
2017,21,083,.75682932,1,.7038793,1,.94670051,1,.90537381,1
2015,21,001,1,1,1,1,1,1,1,1
2018,21,101,.49374747,1,.46821111,1,.56162244,1,.58776593,1
2016,21,113,.66279352,1,.65811467,1,.6817289,1,.68924302,1
2014,21,181,1,1,1,1,1,3,1,1
2016,21,049,.56242144,1,.55153978,1,.52469134,1,.66666669,1
2017,21,053,1,1,1,1,1,2,1,1
2018,21,029,.29346505,1,.28284261,1,.38216561,1,.40987125,1
2016,21,153,1,1,1,1,1,3,1,3
2018,21,239,.097967178,1,.068466097,1,.29411766,1,.17310664,1
2015,21,205,.99416465,1,.99571663,1,.88636363,1,1,1
2018,21,081,.87783402,1,.87759537,1,.92000002,2,.875,1
2016,21,119,1,1,1,1,1,2,1,2
2014,21,145,.57400614,1,.48286733,1,.88664687,1,.69397593,1
2014,21,043,1.00021,1,1,1,1,2,1,1
2015,21,219,1,1,1,1,1,1,1,1
2017,21,153,1,1,1,1,1,3,1,2
2017,21,151,.39091685,1,.3874853,1,.4077079,1,.41530946,1
2016,21,095,1,1,1,1,1,1,1,1
2017,21,057,1,1,1,1,1,3,1,2
2016,21,093,.62251538,1,.58414489,1,.70529801,1,.7120862,1
2018,21,159,1,1,1,1,1,3,1,3
2015,21,185,.043029118,1,.036154788,1,.034364261,1,.14365411,1
2016,21,131,.99831557,1,.99829644,1,1,3,1,3
2018,21,129,1,1,1,1,1,3,1,3
2014,21,155,.99689925,1,.99710667,1,.98775512,1,1,1
2014,21,011,.99860597,1,.99853945,1,1,2,1,1
2015,21,111,.7133438,1,.62150085,1,.81329638,1,.82761526,1
2016,21,065,1,1,1,1,1,3,1,2
2016,21,029,.34529349,1,.33893877,1,.26973686,1,.44917259,1
2016,21,031,1,1,1,1,1,2,1,1
2014,21,111,.71349972,1,.62676394,1,.80545551,1,.83225155,1
2017,21,093,.53987056,1,.4753817,1,.72839504,1,.62023461,1
2016,21,053,1,1,1,1,1,2,1,1
2016,21,041,1,1,1,1,1,2,1,1
2016,21,043,.99737591,1,.99729973,1,1,3,1,1
2015,21,137,1,1,1,1,1,1,1,1
2016,21,045,1,1,1,1,1,3,1,1
2015,21,003,1,1,1,1,1,2,1,1
2014,21,177,.71908367,1,.71667022,1,.6388889,1,.74038464,1
2015,21,181,1,1,1,1,1,3,1,1
2016,21,097,.70637029,1,.70499462,1,.5625,1,.71287131,1
2017,21,237,.9662835,1,.97322834,1,.46153846,3,.93333334,2
2018,21,063,1,1,1,1,1,3,1,3
2018,21,067,.32585368,1,.2261381,1,.47805643,1,.45695364,1
2016,21,211,.26532903,1,.22539079,1,.32330826,1,.34442136,1
2017,21,201,1,1,1,1,,,1,3
2014,21,015,.1356395,1,.10162888,1,.2682927,1,.45859873,1
2015,21,115,.92279088,1,.92196208,1,1,3,.96153843,2
2016,21,059,.54443723,1,.48693061,1,.8162021,1,.72183096,1
2014,21,069,1,1,1,1,1,1,1,1
2015,21,107,.7870968,1,.78561288,1,.76687115,1,.82781458,1
2017,21,155,.99969542,1,.99963832,1,1,1,1,1
2018,21,181,1,1,1,1,1,3,1,1
2015,21,149,.7001195,1,.69589907,1,.5,2,.81481481,1
2017,21,123,.69243628,1,.69691122,1,.52307695,1,.71232879,1
2014,21,197,1,1,1,1,1,2,1,1
2016,21,163,.99455643,1,.99441218,1,1,1,.98773009,1
2015,21,005,.20283391,1,.19641307,1,.19354838,1,.3277311,1
2014,21,129,.73346305,1,.73180461,1,1,3,.5,3
2016,21,237,.96839732,1,.97604328,1,.36363637,3,.82352942,2
2016,21,025,.9921909,1,.99688476,1,.58333331,2,1,2
2018,21,049,.50378859,1,.49373603,1,.49146757,1,.55324674,1
2016,21,183,1,1,1,1,1,1,1,1
2014,21,153,1,1,1,1,1,3,1,2
2018,21,151,.39157325,1,.38084048,1,.47254902,1,.47438017,1
2016,21,033,1,1,1,1,1,1,1,1
2017,21,229,.66433972,1,.65841585,1,.64912283,1,.6857143,1
2014,21,205,.99142009,1,.99428207,1,.85185188,1,1,1
2016,21,159,1,1,1,1,1,3,1,3
2015,21,117,.39194012,1,.31635711,1,.84783769,1,.59002769,1
2018,21,025,.98749441,1,.98991752,1,.75,2,.96296299,2
2014,21,005,.36465496,1,.36522228,1,.31428573,1,.41176471,1
2014,21,007,.48350877,1,.48520249,1,.34693879,1,.45454547,2
2016,21,157,.29357985,1,.29011175,1,.40000001,3,.34408602,1
2018,21,127,1,1,1,1,1,2,1,2
2015,21,085,1,1,1,1,1,1,1,1
2018,21,003,1,1,1,1,1,2,1,1
2015,21,099,1,1,1,1,1,1,1,1
2014,21,087,1.0006143,1,1,1,1,1,1,2
2016,21,117,.40744102,1,.32953104,1,.85054946,1,.62885249,1
2014,21,085,1.0002264,1,1,1,1,2,1,1
2018,21,165,1,1,1,1,1,3,1,2
2016,21,057,1,1,1,1,1,2,1,2
2016,21,079,.80102605,1,.79405779,1,.93877554,1,.86153847,1
2014,21,027,1.0003023,1,1,1,1,1,1,1
2017,21,189,.6288783,1,.62530416,1,0,3,.77777779,3
2016,21,149,.47098765,1,.46907896,1,.375,2,.56451613,1
2018,21,227,.42031029,1,.36024797,1,.60900676,1,.57913041,1
2015,21,079,.80970013,1,.80303031,1,.97826087,1,.83471072,1
2016,21,139,1,1,1,1,1,3,1,1
2016,21,185,.040574133,1,.033224452,1,.037671234,1,.14479026,1
2014,21,033,1.0004692,1,1,1,1,1,1,1
2015,21,051,.99347568,1,.99421263,1,.94444442,1,1,2
2017,21,147,.93773395,1,.93834901,1,.94444442,2,.90322578,1
2014,21,057,1,1,1,1,1,2,1,2
2014,21,193,.99923593,1,.998999,1,1,1,1,1
2014,21,227,.57879174,1,.52847433,1,.81221139,1,.75419933,1
2018,21,215,.011741683,1,.011473646,1,.034482758,2,.0087719299,1
2015,21,105,1,1,1,1,1,1,1,2
2017,21,207,1,1,1,1,1,2,1,1
2018,21,179,.25761473,1,.26084837,1,.20093457,1,.25892857,1
2017,21,125,.9736194,1,.97361594,1,1,1,.98285717,1
2015,21,165,1,1,1,1,1,3,1,2
2015,21,081,1,1,1,1,1,2,1,1
2018,21,233,.56102973,1,.51422071,1,.70491803,1,.75516224,1
2015,21,139,1,1,1,1,1,3,1,1
2016,21,123,1,1,1,1,1,1,1,1
2015,21,049,.70241529,1,.69528079,1,.66060609,1,.7647059,1
2018,21,023,.7483995,1,.7481581,1,1,3,.62068963,2
2017,21,085,.99884099,1,.99902511,1,.95999998,2,1,1
2016,21,009,.73341805,1,.70701116,1,.95511222,1,.82916665,1
2017,21,115,.81966841,1,.82039964,1,1,3,.82758623,2
2017,21,235,.99243164,1,.99215388,1,1,1,1,1
2014,21,045,1.0004337,1,1,1,1,3,1,1
2018,21,189,.51432127,1,.51337582,1,0,3,.60000002,3
2017,21,051,.97929984,1,.98028785,1,.969697,1,.95652175,2
2014,21,131,.99621826,1,.99562126,1,1,3,1,3
2017,21,065,.93428212,1,.93573266,1,.66666669,3,.93333334,2
2016,21,231,.99491322,1,.99464524,1,.98461539,1,1,1
2014,21,051,.9955765,1,.99515003,1,.97560978,1,1,2
2015,21,021,.68421054,1,.63829213,1,.93582886,1,.8429119,1
2017,21,061,1,1,1,1,1,3,1,1
2014,21,063,1,1,1,1,,,1,3
2015,21,029,.51035053,1,.50784665,1,.37414965,1,.60152286,1
2016,21,081,.9100042,1,.90625709,1,.89999998,1,.97814208,1
2016,21,135,1,1,1,1,1,3,1,2
2018,21,123,1,1,1,1,1,1,1,1
2017,21,097,.70481724,1,.70323539,1,.58139533,1,.73394495,1
2015,21,193,.99923253,1,.99939513,1,1,1,1,1
2014,21,025,.99923664,1,.99882627,1,1,2,1,2
2017,21,129,1,1,1,1,1,3,1,3
2018,21,143,.72071129,1,.71178532,1,.80952382,2,.78378379,1
2014,21,083,.99396938,1,.99355102,1,.98148149,1,1,1
2015,21,225,.70544004,1,.70483458,1,.62087911,1,.79166669,2
2017,21,161,.72259909,1,.71585906,1,.67317075,1,.76363635,1
2015,21,089,.7386564,1,.73806322,1,.82222223,1,.80555558,1
2015,21,047,.75765705,1,.74562305,1,.85204393,1,.61479867,1
2017,21,183,.99976933,1,.99974406,1,1,1,1,1
2017,21,049,.50136983,1,.4971416,1,.44236761,1,.53448278,1
2015,21,057,1,1,1,1,1,2,1,2
2018,21,031,1,1,1,1,1,2,1,1
2014,21,207,1.0003259,1,1,1,1,1,1,1
2015,21,229,.988446,1,.98742139,1,.99310344,1,.99230766,1
2015,21,169,1,1,1,1,1,2,1,1
2016,21,071,.98939574,1,.98918271,1,1,2,1,1
2017,21,133,.99943548,1,.99942249,1,1,3,1,1
2018,21,051,.98208773,1,.98252857,1,.97435898,1,.95238096,2
2016,21,191,.68672711,1,.67961591,1,.77777779,1,.83870965,1
2018,21,177,.72414535,1,.7222876,1,.58333331,1,.71962619,1
2018,21,231,.99376559,1,.99332631,1,1,1,.99595141,1
2014,21,095,1.0004005,1,1,1,1,1,1,1
2018,21,203,1,1,1,1,1,2,1,1
2014,21,137,1.0002472,1,1,1,1,1,1,1
2018,21,211,.13122924,1,.11400925,1,.14579055,1,.17192531,1
2018,21,193,.99920207,1,.99915773,1,1,1,1,1
2017,21,101,.56827253,1,.54709589,1,.64661652,1,.62229103,1
2015,21,207,1,1,1,1,1,1,1,1
2017,21,227,.49799457,1,.4330247,1,.70253164,1,.67122662,1
2018,21,191,.68327701,1,.68299198,1,.67647058,1,.77419353,1
2014,21,139,1,1,1,1,1,3,1,1
2016,21,035,.38008299,1,.36746988,1,.44767442,1,.50826448,1
2016,21,165,1,1,1,1,1,3,1,2
2018,21,055,.73518914,1,.73071104,1,.80000001,3,.77272725,2
2015,21,059,.68421364,1,.64101791,1,.89547038,1,.83506125,1
2017,21,043,.99842519,1,.99837136,1,1,3,1,1
2015,21,227,.56793278,1,.5140636,1,.79548872,1,.74769706,1
2015,21,013,.98906314,1,.98956746,1,.99019605,1,1,2
2016,21,227,.49464059,1,.43306908,1,.69344813,1,.67552185,1
2014,21,163,.99546796,1,.99457937,1,1,1,.994012,1
2014,21,061,1,1,1,1,1,3,1,2
2014,21,029,.35149437,1,.34726894,1,.30656934,1,.42895442,1
2017,21,131,1,1,1,1,1,3,1,3
2016,21,109,.99739468,1,.99736261,1,1,3,1,3
2015,21,091,.70171291,1,.69806612,1,.5,2,.7241379,2
2016,21,161,.72298974,1,.71247816,1,.67889911,1,.79807693,1
2017,21,019,.55937755,1,.54731649,1,.6939891,1,.67132866,1
2017,21,135,1,1,1,1,1,3,1,3
2014,21,187,1,1,1,1,1,3,1,1
2015,21,163,.8794238,1,.92107421,1,.40476191,1,.64453125,1
2014,21,165,1,1,1,1,1,3,1,2
2014,21,235,.99378216,1,.9934665,1,1,1,1,1
2017,21,069,1,1,1,1,1,2,1,1
2017,21,111,.66856772,1,.56805593,1,.77127117,1,.78665924,1
2014,21,183,1.0002331,1,1,1,1,1,1,1
2014,21,031,.98897219,1,.99758339,1,.36666667,1,1,1
2018,21,021,.55863225,1,.48223487,1,.89866668,1,.80877745,1
2015,21,237,1,1,1,1,1,3,1,2
2016,21,111,.676965,1,.57762015,1,.78538126,1,.78535771,1
2016,21,107,.78829426,1,.78437048,1,.79104477,1,.83561641,1
2015,21,093,.57542515,1,.5354771,1,.67605108,1,.63598031,1
2018,21,019,.50498158,1,.49415118,1,.64367819,1,.57236844,1
2017,21,073,.3627708,1,.35595462,1,.41844919,1,.33007813,1
2017,21,143,.48268625,1,.47697756,1,.52173913,2,.5,1
2014,21,195,.8820315,1,.88929892,1,.85000002,1,.57352942,1
2014,21,189,1,1,1,1,1,3,1,3
2018,21,011,.99699098,1,.99736702,1,1,3,.98076922,1
2015,21,131,.9956044,1,.99555308,1,1,3,1,3
2014,21,101,.65412045,1,.63840884,1,.69808543,1,.73571426,1
2014,21,081,.99453551,1,.99474609,1,1,2,.98979592,1
2014,21,107,.77898133,1,.77817786,1,.74515647,1,.85036498,1
2015,21,063,1,1,1,1,1,3,1,3
2016,21,105,1,1,1,1,1,1,1,1
2015,21,071,.99867815,1,.99865592,1,1,2,1,1
2014,21,169,1,1,1,1,1,2,1,1
2017,21,221,.70318532,1,.70017743,1,.66860467,1,.67213112,1
2014,21,017,.79606342,1,.84827584,1,.42276424,1,.76687115,1
2018,21,105,1,1,1,1,1,1,1,1
2016,21,145,.46432737,1,.35363674,1,.84243816,1,.5337553,1
2015,21,113,.73646343,1,.73034364,1,.79051381,1,.79147983,1
2014,21,127,1,1,1,1,1,2,1,2
2014,21,135,1.000425,1,1,1,1,3,1,3
2017,21,009,.65217394,1,.6392625,1,.67532468,1,.72795498,1
2015,21,209,.23971772,1,.22825044,1,.33564013,1,.2396373,1
2018,21,043,.99727023,1,.99717712,1,1,3,1,1
2016,21,187,1,1,1,1,1,3,1,1
2014,21,053,1.0005391,1,1,1,1,2,1,1
2014,21,055,.99648631,1,.99632895,1,1,3,1,2
2014,21,223,1,1,1,1,1,3,1,1
2016,21,175,1,1,1,1,1,2,1,3
2015,21,213,.98748767,1,.98912591,1,.97142857,1,1,1
2017,21,121,.9673664,1,.97095108,1,.91666669,1,.83076924,1
2015,21,217,1,1,1,1,1,1,1,1
2015,21,171,1,1,1,1,1,1,1,1
2015,21,221,.69253296,1,.68973607,1,.64197528,1,.72222221,1
2017,21,139,1,1,1,1,1,3,1,1
2015,21,223,1,1,1,1,1,3,1,1
2018,21,057,1,1,1,1,1,3,1,2
2018,21,125,.97222221,1,.97184485,1,1,1,.98360658,1
2017,21,063,1,1,1,1,1,3,1,3
2018,21,009,.65511155,1,.64142877,1,.63684213,1,.74952197,1
2016,21,091,.4531616,1,.45885286,1,.3888889,2,.36585367,1
2016,21,239,.10732538,1,.08371041,1,.22012578,1,.1791531,1
2015,21,203,1,1,1,1,1,3,1,2
2018,21,147,.9513551,1,.9512282,1,.93333334,2,.969697,1
2018,21,001,1,1,1,1,1,1,1,1
2018,21,085,.99600846,1,.99579102,1,1,1,1,1
2015,21,121,.99104905,1,.99329484,1,.88749999,1,.97260273,1
2016,21,223,.55503875,1,.55220228,1,.2,3,.8125,1
2016,21,225,.69516057,1,.6943574,1,.60115606,1,.80000001,2
2014,21,039,1,1,1,1,1,3,1,1
2014,21,067,.52454293,1,.41654947,1,.69905138,1,.71837789,1
2014,21,123,1,1,1,1,1,1,1,1
2015,21,175,.99162561,1,.99798995,1,.54545456,2,1,3
2015,21,087,1,1,1,1,1,1,1,1
2017,21,157,.29491666,1,.2924791,1,.33333334,3,.31111112,1
2018,21,109,.99249178,1,.9923591,1,1,3,1,2
2014,21,023,1,1,1,1,1,3,1,1
2014,21,049,.70878357,1,.69960803,1,.64971751,1,.79810727,1
2018,21,199,.97690707,1,.97643483,1,1,1,.98342544,1
2017,21,023,.75098294,1,.74931693,1,1,3,.73076922,2
2016,21,017,1,1,1,1,1,1,1,1
2018,21,119,1,1,1,1,1,1,1,2
2016,21,233,.71870965,1,.70497882,1,.64285713,1,.77639753,1
2018,21,149,.6881789,1,.68682063,1,.60000002,2,.76119405,1
2014,21,093,.57046163,1,.52222317,1,.68207169,1,.67788464,1
2018,21,205,.67175353,1,.67555004,1,.625,1,.64220184,1
2018,21,013,.98800802,1,.98821867,1,.96629214,1,.97826087,1
2014,21,099,1,1,1,1,1,1,1,1
2018,21,187,1,1,1,1,1,3,1,1
2018,21,145,.42548031,1,.35994533,1,.65142518,1,.50847459,1
2016,21,193,.99845111,1,.99836737,1,1,1,1,1
2014,21,059,.63597202,1,.58605945,1,.90376204,1,.79346681,1
2016,21,207,1,1,1,1,1,2,1,1
2015,21,077,1,1,1,1,1,3,1,1
2018,21,167,.41996402,1,.41005665,1,.44144145,1,.46524063,1
2015,21,151,.75144511,1,.74955213,1,.79813087,1,.79086119,1
2016,21,047,.9141202,1,.89735311,1,.93824631,1,.95888156,1
2015,21,147,1,1,1,1,1,3,1,1
2017,21,003,1,1,1,1,1,2,1,1
2016,21,141,.76191497,1,.73296934,1,.89325845,1,.88986784,1
2014,21,019,.81826681,1,.81218421,1,.91256833,1,.85714287,1
2016,21,217,.99841225,1,.99844772,1,1,1,1,1
2016,21,221,.46309054,1,.46190476,1,.41401273,1,.45762712,1
2015,21,153,1,1,1,1,1,3,1,3
2015,21,135,1,1,1,1,1,3,1,3
2017,21,211,.23203114,1,.21135646,1,.24023438,1,.28191489,1
2016,21,115,.92318183,1,.92350614,1,1,3,.92592591,2
2017,21,103,.95810145,1,.95825499,1,1,1,.95744681,1
2018,21,035,.57104051,1,.55786055,1,.63243246,1,.6541096,1
2015,21,133,.99890918,1,.99888456,1,1,2,1,2
2016,21,077,1,1,1,1,1,3,1,1
2015,21,053,1,1,1,1,1,2,1,1
2018,21,217,.7812742,1,.76344085,1,.83647799,1,.83561641,1
2018,21,107,.7038644,1,.70615643,1,.65517241,1,.7542662,1
2018,21,161,.49181548,1,.48044178,1,.46857142,1,.50943398,1
2017,21,193,.99902362,1,.99896884,1,1,1,1,1
2018,21,075,1,1,1,1,1,1,1,2
2018,21,047,.99425948,1,.99218577,1,.99728167,1,.9984051,1
2017,21,145,.55207515,1,.48195592,1,.78897452,1,.59318638,1
2016,21,007,1,1,1,1,1,1,1,2
2016,21,143,1,1,1,1,1,2,1,1
2015,21,109,.99614888,1,.99609035,1,1,3,1,2
2017,21,173,.96490121,1,.96521741,1,.95327103,1,.96363634,1
2015,21,187,1,1,1,1,1,3,1,1
2018,21,027,.72598326,1,.72494668,1,.73239434,1,.73076922,1
2016,21,215,.19665551,1,.1945055,1,.12,2,.25225225,1
2018,21,103,.59816885,1,.60124856,1,.52459013,1,.50273222,1
2014,21,105,1,1,1,1,1,1,1,2
2015,21,183,1,1,1,1,1,1,1,1
2018,21,183,.99577564,1,.99551094,1,.96296299,2,1,1
2018,21,171,1,1,1,1,1,2,1,1
2017,21,167,.42615157,1,.41494212,1,.4732143,1,.47252747,1
2014,21,221,.69294006,1,.68860906,1,.63354039,1,.68888891,1
2016,21,103,1,1,1,1,1,1,1,1
2016,21,037,.37008005,1,.32029557,1,.77692306,1,.70175439,1
2014,21,077,1,1,1,1,1,3,1,1
2014,21,237,1,1,1,1,1,3,1,2
2015,21,157,.36005712,1,.35635826,1,.60000002,3,.46341464,1
2016,21,229,.6791569,1,.67232835,1,.67424244,1,.7153846,1
2016,21,061,1,1,1,1,1,3,1,1
2016,21,155,.92106879,1,.91063678,1,.97844827,1,.98113209,1
2014,21,003,1.0003238,1,1,1,1,2,1,1
