year,state,county,state_name,county_name,population,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_se,rate_injury_death_quality
2016,18,147,Indiana,Spencer County,20648,60.3,46.2,77.5,7.7,1
2016,18,149,Indiana,Starke County,23009,103.1,83.8,122.3,9.8,1
2016,18,151,Indiana,Steuben County,34116,59.1,47.2,71,6.1,1
2016,18,153,Indiana,Sullivan County,20802,93.2,74.6,111.8,9.5,1
2016,18,155,Indiana,Switzerland County,10527,86.8,62.8,116.9,13.2,1
2016,18,157,Indiana,Tippecanoe County,188059,54.9,49.7,60.2,2.7,1
2016,18,159,Indiana,Tipton County,15182,73,55.4,94.3,9.6,1
2016,18,161,Indiana,Union County,7212,68.9,43.7,103.4,14.4,2
2016,18,163,Indiana,Vanderburgh County,181721,76.5,70.8,82.2,2.9,1
2016,18,165,Indiana,Vermillion County,15645,63.5,47.3,83.5,8.9,1
2016,18,167,Indiana,Vigo County,107931,73.2,65.8,80.6,3.8,1
2016,18,169,Indiana,Wabash County,31762,79.1,65,93.3,7.2,1
2016,18,171,Indiana,Warren County,8166,62.1,39.4,93.2,13,2
2016,18,173,Indiana,Warrick County,62498,53.3,45.2,61.4,4.2,1
2016,18,175,Indiana,Washington County,27670,106.3,88.6,124,9,1
2016,18,177,Indiana,Wayne County,66568,85.4,75.3,95.4,5.1,1
2016,18,179,Indiana,Wells County,27949,57.1,45.1,71.4,6.5,1
2016,18,181,Indiana,White County,23999,74.8,59.6,92.6,8.1,1
2016,18,183,Indiana,Whitley County,33449,53.1,42.5,65.5,5.7,1
2016,19,001,Iowa,Adair County,7092,73.7,48.9,106.5,14,1
2016,19,003,Iowa,Adams County,3693,NA,40.9,125.5,20.2,NA
2016,19,005,Iowa,Allamakee County,13884,80.1,60.8,103.5,10.5,1
2016,19,007,Iowa,Appanoose County,12462,80,59.2,105.7,11.5,1
2016,19,009,Iowa,Audubon County,5678,128.3,88.9,179.3,22,1
2016,19,011,Iowa,Benton County,25699,78.5,63.2,93.7,7.8,1
2016,19,013,Iowa,Black Hawk County,132904,54.8,49.1,60.6,2.9,1
2016,19,015,Iowa,Boone County,26532,59.4,47.3,73.7,6.5,1
2016,19,017,Iowa,Bremer County,24798,43.5,32.8,56.6,5.9,1
2016,19,019,Iowa,Buchanan County,20992,58.2,44.8,74.5,7.3,1
2016,19,021,Iowa,Buena Vista County,20332,53.9,40.7,70,7.2,1
2016,19,023,Iowa,Butler County,14791,55.3,39.6,75,8.6,1
2016,19,025,Iowa,Calhoun County,9846,74.7,52.3,103.4,12.4,1
2016,19,027,Iowa,Carroll County,20437,55.1,41.8,71.2,7.2,1
2016,19,029,Iowa,Cass County,13157,103.3,80.5,130.5,12.4,1
2016,19,031,Iowa,Cedar County,18454,33.4,22.9,47.2,5.9,1
2016,19,033,Iowa,Cerro Gordo County,43070,78,66.4,89.7,5.9,1
2016,19,035,Iowa,Cherokee County,11508,59.1,41.6,81.5,9.7,1
2016,19,037,Iowa,Chickasaw County,12023,55.6,38.7,77.4,9.4,1
2016,19,039,Iowa,Clarke County,9309,76.5,52.3,108,13.6,1
2016,19,041,Iowa,Clay County,16333,57.5,42.3,76.5,8.4,1
2016,19,043,Iowa,Clayton County,17590,51.6,38,68.4,7.4,1
2016,19,045,Iowa,Clinton County,47309,61,51.1,70.8,5,1
2016,19,047,Iowa,Crawford County,16940,57.8,43.2,75.8,8,1
2016,19,049,Iowa,Dallas County,84516,44,37.2,50.7,3.5,1
2016,19,051,Iowa,Davis County,8860,61.2,39.6,90.4,12.2,1
2016,19,053,Iowa,Decatur County,8141,81.7,53.4,119.7,16,1
2016,19,055,Iowa,Delaware County,17327,52.9,39.2,70,7.6,1
2016,19,057,Iowa,Des Moines County,39739,79.1,66.7,91.5,6.3,1
2016,19,059,Iowa,Dickinson County,17243,48.7,35.1,65.8,7.5,1
2016,19,061,Iowa,Dubuque County,97003,52.8,46.5,59.1,3.2,1
2016,19,063,Iowa,Emmet County,9658,59.3,40,84.6,10.8,1
2016,19,065,Iowa,Fayette County,20054,86.6,68.8,104.4,9.1,1
2016,19,067,Iowa,Floyd County,15873,57.9,42.7,76.8,8.4,1
2016,19,069,Iowa,Franklin County,10170,51.7,34.6,74.2,9.6,1
2016,19,071,Iowa,Fremont County,6950,61.8,38.8,93.6,13.2,2
2016,19,073,Iowa,Greene County,9011,75.8,52.8,105.5,12.9,1
2016,19,075,Iowa,Grundy County,12313,41.2,26.9,60.4,8,1
2016,19,077,Iowa,Guthrie County,10625,60.9,40.5,88.1,11.5,1
2016,19,079,Iowa,Hamilton County,15076,46.8,33.1,64.2,7.6,1
2016,19,081,Iowa,Hancock County,10835,67.6,47.8,92.7,11,1
2016,19,083,Iowa,Hardin County,17226,48.8,35.9,64.9,7.1,1
2016,19,085,Iowa,Harrison County,14149,64.6,47.3,86.2,9.5,1
2016,19,087,Iowa,Henry County,19773,60.8,46.6,77.9,7.7,1
2016,19,089,Iowa,Howard County,9332,NA,21,59.7,9.3,NA
2016,19,091,Iowa,Humboldt County,9487,60.8,41.6,85.8,10.7,1
2016,19,093,Iowa,Ida County,6985,58.5,34.6,92.4,13.7,2
2016,19,095,Iowa,Iowa County,16311,63.2,47.2,82.9,8.8,1
2016,19,097,Iowa,Jackson County,19472,72.6,55.9,92.7,9.1,1
2016,19,099,Iowa,Jasper County,36708,53.1,42.6,63.6,5.4,1
2016,19,101,Iowa,Jefferson County,18090,78.3,60.6,99.6,9.6,1
2016,19,103,Iowa,Johnson County,146547,50.7,45,56.4,2.9,1
2016,19,105,Iowa,Jones County,20439,67.6,52.9,85.2,8,1
2016,19,107,Iowa,Keokuk County,10119,77.5,54.6,106.9,12.7,1
2016,19,109,Iowa,Kossuth County,15114,55.6,40,75.1,8.5,1
2016,19,111,Iowa,Lee County,34615,90.6,76.4,104.7,7.2,1
2016,19,113,Iowa,Linn County,221661,60.1,55.5,64.6,2.3,1
2016,19,115,Iowa,Louisa County,11142,71.9,51.6,97.5,11.2,1
2016,19,117,Iowa,Lucas County,8647,53,33.9,78.8,10.9,2
2016,19,119,Iowa,Lyon County,11754,36.6,23.4,54.4,7.5,2
2016,19,121,Iowa,Madison County,15848,58.3,42.5,78,8.7,1
2016,19,123,Iowa,Mahaska County,22181,58.5,45.1,74.5,7.3,1
2016,19,125,Iowa,Marion County,33189,51.6,41.3,63.7,5.6,1
2016,19,127,Iowa,Marshall County,40312,68.6,57.7,79.6,5.6,1
2016,19,129,Iowa,Mills County,14972,58.4,42.3,78.7,8.9,1
2016,19,131,Iowa,Mitchell County,10763,45.1,29.2,66.6,9,1
2016,19,133,Iowa,Monona County,8898,100.1,72.7,134.3,15.1,1
2016,19,135,Iowa,Monroe County,7870,68.4,44.7,100.3,13.4,1
2016,19,137,Iowa,Montgomery County,10225,33.9,20.1,53.6,8,2
2016,19,139,Iowa,Muscatine County,42940,52.8,42.9,62.7,5,1
2016,19,141,Iowa,O'Brien County,14020,44.1,30.7,61.3,7.4,1
2016,19,143,Iowa,Osceola County,6064,67.6,42.4,102.3,14.5,2
2016,19,145,Iowa,Page County,15391,53,38.5,71.1,8,1
2016,19,147,Iowa,Palo Alto County,9047,84.1,60.6,113.7,13,1
2016,19,149,Iowa,Plymouth County,25200,42.9,32.1,56.1,5.9,1
2016,19,151,Iowa,Pocahontas County,6886,62.6,38.8,95.8,13.7,2
2016,19,153,Iowa,Polk County,474045,62.1,58.8,65.4,1.7,1
2016,19,155,Iowa,Pottawattamie County,93582,67.4,59.9,74.9,3.8,1
2016,19,157,Iowa,Poweshiek County,18533,58,42.6,77.1,8.4,1
2016,19,159,Iowa,Ringgold County,5068,100.3,64.2,149.2,20.5,2
2016,19,161,Iowa,Sac County,9876,68.2,45.7,98,12.6,1
2016,19,163,Iowa,Scott County,172474,65.2,59.8,70.6,2.8,1
2016,19,165,Iowa,Shelby County,11800,49.4,34,69.3,8.6,1
2016,19,167,Iowa,Sioux County,34898,37.5,29.1,47.7,4.6,1
2016,19,169,Iowa,Story County,97090,38.1,31.9,44.2,3.2,1
2016,19,171,Iowa,Tama County,17319,71.8,55.3,91.6,9,1
2016,19,173,Iowa,Taylor County,6216,57.3,35.9,86.7,12.2,2
2016,19,175,Iowa,Union County,12420,89.8,67.3,117.5,12.3,1
2016,19,177,Iowa,Van Buren County,7271,69.1,45.5,100.5,13.3,1
2016,19,179,Iowa,Wapello County,34982,68.3,56.1,80.6,6.2,1
2016,19,181,Iowa,Warren County,49691,49.2,40.5,57.9,4.4,1
2016,19,183,Iowa,Washington County,22281,56.3,43.6,71.4,6.9,1
2016,19,185,Iowa,Wayne County,6452,72.9,46.2,109.3,15.3,2
2016,19,187,Iowa,Webster County,36769,70.9,59,82.9,6.1,1
2016,19,189,Iowa,Winnebago County,10631,56.7,38,81.5,10.5,1
2016,19,191,Iowa,Winneshiek County,20561,54,40.5,70.7,7.4,1
2016,19,193,Iowa,Woodbury County,102779,61.2,54.4,68.1,3.5,1
2016,19,195,Iowa,Worth County,7572,98.9,68.9,137.6,16.7,1
2016,19,197,Iowa,Wright County,12779,52.8,36.6,73.8,9.1,1
2016,20,001,Kansas,Allen County,12714,74.3,54.2,99.5,11.1,1
2016,20,003,Kansas,Anderson County,7827,87.8,59.2,125.3,16,1
2016,20,005,Kansas,Atchison County,16380,75.8,57.9,97.6,9.8,1
2016,20,007,Kansas,Barber County,4688,120,76.1,180.1,25.2,2
2016,20,009,Kansas,Barton County,26775,78.1,62.6,93.6,7.9,1
2016,20,011,Kansas,Bourbon County,14617,60.8,44.5,81.2,9,1
2016,20,013,Kansas,Brown County,9684,82.8,58,114.6,13.7,1
2016,20,015,Kansas,Butler County,67025,71.8,62.6,80.9,4.7,1
2016,20,017,Kansas,Chase County,2669,NA,33.7,140,25.2,NA
2016,20,019,Kansas,Chautauqua County,3374,124.9,74,197.4,29.7,2
2016,20,021,Kansas,Cherokee County,20246,80.2,63.5,99.9,9,1
2016,20,023,Kansas,Cheyenne County,2661,NA,18.8,78.2,13.9,NA
2016,20,025,Kansas,Clark County,2072,NA,NA,NA,NA,NA
2016,20,027,Kansas,Clay County,8143,74.1,49.7,106.5,13.8,1
2016,20,029,Kansas,Cloud County,9150,66.8,46,93.8,11.6,1
2016,20,031,Kansas,Coffey County,8433,81.3,55.9,114.1,14.2,1
2016,20,033,Kansas,Comanche County,1862,NA,50.2,208.2,36.9,NA
2016,20,035,Kansas,Cowley County,35753,83.2,69.8,96.6,6.8,1
2016,20,037,Kansas,Crawford County,39164,64.8,52.9,76.8,6.1,1
2016,20,039,Kansas,Decatur County,2832,NA,22.4,115,21.7,NA
2016,20,041,Kansas,Dickinson County,19064,76.9,60.5,96.4,8.9,1
2016,20,043,Kansas,Doniphan County,7664,NA,16.9,57,9.5,NA
2016,20,045,Kansas,Douglas County,119440,58.8,52,65.6,3.5,1
2016,20,047,Kansas,Edwards County,2938,NA,47.8,161.7,26.5,NA
2016,20,049,Kansas,Elk County,2547,NA,76.6,235.2,37.1,NA
2016,20,051,Kansas,Ellis County,28893,63.1,50.5,78,6.8,1
2016,20,053,Kansas,Ellsworth County,6328,93.2,62.4,133.8,17.4,1
2016,20,055,Kansas,Finney County,36722,78.5,64.9,92.1,6.9,1
2016,20,057,Kansas,Ford County,33971,76,62.5,89.4,6.9,1
2016,20,059,Kansas,Franklin County,25560,73.5,59.3,90.2,7.7,1
2016,20,061,Kansas,Geary County,35586,65.4,52.1,78.7,6.8,1
2016,20,063,Kansas,Gove County,2589,NA,63.1,186.1,28.9,NA
2016,20,065,Kansas,Graham County,2564,NA,NA,NA,NA,NA
2016,20,067,Kansas,Grant County,7646,62.2,38.9,94.1,13.1,2
2016,20,069,Kansas,Gray County,6034,90.8,59.9,132.2,17.6,1
2016,20,071,Kansas,Greeley County,1296,NA,94.6,362.7,62.7,NA
2016,20,073,Kansas,Greenwood County,6151,114.5,77.8,162.5,20.4,1
2016,20,075,Kansas,Hamilton County,2536,NA,73.9,209.8,32.4,NA
2016,20,077,Kansas,Harper County,5685,87.3,55.4,131,18.2,2
2016,20,079,Kansas,Harvey County,34913,68.3,56.7,79.9,5.9,1
2016,20,081,Kansas,Haskell County,4006,NA,NA,NA,NA,NA
2016,20,083,Kansas,Hodgeman County,1870,NA,31.8,145.2,25.5,NA
2016,20,085,Kansas,Jackson County,13291,72.4,53.4,96,10.4,1
2016,20,087,Kansas,Jefferson County,18897,73,56.3,93.1,9.1,1
2016,20,089,Kansas,Jewell County,2901,NA,NA,NA,NA,NA
2016,20,091,Kansas,Johnson County,584451,44.7,42.2,47.1,1.3,1
2016,20,093,Kansas,Kearny County,3917,111.4,71.4,165.8,22.9,2
2016,20,095,Kansas,Kingman County,7467,102.5,73.6,139.1,16.1,1
2016,20,097,Kansas,Kiowa County,2483,NA,43.9,148.6,24.2,NA
2016,20,099,Kansas,Labette County,20444,83.4,66.6,103.3,9.1,1
2016,20,101,Kansas,Lane County,1636,NA,72.9,246.3,41.5,NA
2016,20,103,Kansas,Leavenworth County,80204,67.7,59.6,75.9,4.2,1
2016,20,105,Kansas,Lincoln County,3073,NA,39.8,142.6,24,NA
2016,20,107,Kansas,Linn County,9558,90.7,65.4,122.6,14,1
2016,20,109,Kansas,Logan County,2831,NA,NA,NA,NA,NA
2016,20,111,Kansas,Lyon County,33510,57.7,46.4,70.9,6.1,1
2016,20,113,Kansas,McPherson County,28804,77.4,63.8,90.9,6.9,1
2016,20,115,Kansas,Marion County,12112,64.5,46.1,87.9,10.3,1
2016,20,117,Kansas,Marshall County,9836,70.4,49,97.9,12,1
2016,20,119,Kansas,Meade County,4216,82.5,48.9,130.3,19.5,2
2016,20,121,Kansas,Miami County,32964,64,51.3,76.7,6.5,1
2016,20,123,Kansas,Mitchell County,6243,54.1,32.6,84.4,12.3,2
2016,20,125,Kansas,Montgomery County,32746,89.8,75,104.7,7.6,1
2016,20,127,Kansas,Morris County,5573,71.7,41.7,114.7,17.6,2
2016,20,129,Kansas,Morton County,2848,184.8,122.8,267.1,35,1
2016,20,131,Kansas,Nemaha County,10241,57.2,37.3,83.8,11.1,1
2016,20,133,Kansas,Neosho County,16146,63.9,47.6,84,9,1
2016,20,135,Kansas,Ness County,2962,NA,53.2,163.2,26.3,NA
2016,20,137,Kansas,Norton County,5493,67.5,41.2,104.2,15.1,2
2016,20,139,Kansas,Osage County,15843,71,53.3,92.7,9.6,1
2016,20,141,Kansas,Osborne County,3642,133.2,80.2,208.1,30.3,2
2016,20,143,Kansas,Ottawa County,5920,68.4,41.2,106.9,15.8,2
2016,20,145,Kansas,Pawnee County,6743,98.4,68.2,137.5,16.8,1
2016,20,147,Kansas,Phillips County,5428,92.3,58.5,138.4,19.4,2
2016,20,149,Kansas,Pottawatomie County,23661,66.8,52.6,83.6,7.7,1
2016,20,151,Kansas,Pratt County,9584,84.6,60.2,115.7,13.5,1
2016,20,153,Kansas,Rawlins County,2549,NA,40.6,168.8,29.9,NA
2016,20,155,Kansas,Reno County,63220,75.3,66.1,84.6,4.7,1
2016,20,157,Kansas,Republic County,4699,95.9,56.8,151.5,22.8,2
2016,20,159,Kansas,Rice County,9831,99.1,73.3,131,14.2,1
2016,20,161,Kansas,Riley County,73343,50,41.4,58.6,4.4,1
2016,20,163,Kansas,Rooks County,5076,105.3,69.4,153.2,20.4,1
2016,20,165,Kansas,Rush County,3058,118.9,70.5,187.9,27.9,2
2016,20,167,Kansas,Russell County,6988,104.4,73.1,144.5,17.4,1
2016,20,169,Kansas,Saline County,55142,71.1,61.3,81,5,1
2016,20,171,Kansas,Scott County,5032,88.6,55.5,134.1,18.8,2
2016,20,173,Kansas,Sedgwick County,511995,74.9,71.5,78.3,1.8,1
2016,20,175,Kansas,Seward County,22709,79.7,62.9,99.6,9.1,1
2016,20,177,Kansas,Shawnee County,178146,73.4,67.8,79.1,2.9,1
2016,20,179,Kansas,Sheridan County,2509,NA,57.8,207.3,34.3,NA
2016,20,181,Kansas,Sherman County,5965,97.8,65,141.3,18.4,1
2016,20,183,Kansas,Smith County,3632,108.3,65.2,169.1,25,2
2016,20,185,Kansas,Stafford County,4208,101.5,63.6,153.7,21.8,2
2016,20,187,Kansas,Stanton County,2062,NA,50.2,180.1,30.2,NA
2016,20,189,Kansas,Stevens County,5584,68.1,41.6,105.1,15.2,2
2016,20,191,Kansas,Sumner County,23272,79.7,64.1,97.9,8.4,1
2016,20,193,Kansas,Thomas County,7892,53,33.6,79.6,11.1,2
2016,20,195,Kansas,Trego County,2872,110.8,63.3,179.9,27.8,2
2016,20,197,Kansas,Wabaunsee County,6891,88.6,60.2,125.8,15.8,1
2016,20,199,Kansas,Wallace County,1497,NA,NA,NA,NA,NA
2016,20,201,Kansas,Washington County,5546,67,40.9,103.4,14.9,2
2016,20,203,Kansas,Wichita County,2112,NA,45.5,163.2,27.5,NA
2016,20,205,Kansas,Wilson County,8723,101.2,71.9,138.3,16.2,1
2016,20,207,Kansas,Woodson County,3165,130.4,80.7,199.4,28.4,2
2016,20,209,Kansas,Wyandotte County,163831,73.6,67.5,79.6,3.1,1
2016,21,001,Kentucky,Adair County,19280,79,62,99.1,9.2,1
2016,21,003,Kentucky,Allen County,20631,86.9,69.3,107.6,9.5,1
2016,21,005,Kentucky,Anderson County,22158,69.1,54.3,86.8,8,1
2016,21,007,Kentucky,Ballard County,8054,110.3,81,146.7,16.2,1
2016,21,009,Kentucky,Barren County,43993,79.2,67.4,90.9,6,1
2016,21,011,Kentucky,Bath County,12327,114.9,88.5,146.7,14.4,1
2016,21,013,Kentucky,Bell County,27117,133.1,113.6,152.6,10,1
2016,21,015,Kentucky,Boone County,128536,69.4,62.7,76.2,3.5,1
2016,21,017,Kentucky,Bourbon County,20030,82.8,65.9,102.6,9.1,1
2016,21,019,Kentucky,Boyd County,48132,81.6,70.3,92.8,5.7,1
2016,21,021,Kentucky,Boyle County,30018,73.5,59.6,87.4,7.1,1
2016,21,023,Kentucky,Bracken County,8400,128.9,95.7,170,18.3,1
2016,21,025,Kentucky,Breathitt County,13284,156.3,126.1,186.5,15.4,1
2016,21,027,Kentucky,Breckinridge County,19961,100.9,80.4,121.5,10.5,1
2016,21,029,Kentucky,Bullitt County,79151,70,61.4,78.5,4.4,1
2016,21,031,Kentucky,Butler County,12845,102.7,79.2,130.9,12.7,1
2016,21,033,Kentucky,Caldwell County,12568,98.3,75.8,125.2,12.2,1
2016,21,035,Kentucky,Calloway County,38437,68.5,56.5,80.6,6.1,1
2016,21,037,Kentucky,Campbell County,92211,96.3,87.1,105.5,4.7,1
2016,21,039,Kentucky,Carlisle County,4855,117.3,77.3,170.7,22.8,1
2016,21,041,Kentucky,Carroll County,10679,132.4,102.6,168.2,16.1,1
2016,21,043,Kentucky,Carter County,27046,80,64.7,95.2,7.8,1
2016,21,045,Kentucky,Casey County,15815,94.6,74.3,118.7,11,1
2016,21,047,Kentucky,Christian County,72351,66.4,57.6,75.2,4.5,1
2016,21,049,Kentucky,Clark County,35819,97.4,82.8,111.9,7.4,1
2016,21,051,Kentucky,Clay County,20766,115.3,95,135.7,10.4,1
2016,21,053,Kentucky,Clinton County,10177,125.4,96.2,160.8,16,1
2016,21,055,Kentucky,Crittenden County,9188,102.6,74.2,138.2,15.6,1
2016,21,057,Kentucky,Cumberland County,6738,110.5,77.8,152.3,18.2,1
2016,21,059,Kentucky,Daviess County,99674,68.9,61.6,76.2,3.7,1
2016,21,061,Kentucky,Edmonson County,12114,86.8,64.8,113.8,12,1
2016,21,063,Kentucky,Elliott County,7588,67.2,44.3,97.8,13,1
2016,21,065,Kentucky,Estill County,14307,127.4,102.2,156.9,13.6,1
2016,21,067,Kentucky,Fayette County,318449,73.2,68.9,77.5,2.2,1
2016,21,069,Kentucky,Fleming County,14507,105.8,83.1,132.8,12.3,1
2016,21,071,Kentucky,Floyd County,37110,129,112.4,145.6,8.5,1
2016,21,073,Kentucky,Franklin County,50560,76.2,65.3,87.1,5.6,1
2016,21,075,Kentucky,Fulton County,6179,85.8,57,124,16.4,1
2016,21,077,Kentucky,Gallatin County,8609,130.1,97.2,170.6,18.1,1
2016,21,079,Kentucky,Garrard County,17292,73.5,56.1,94.7,9.5,1
2016,21,081,Kentucky,Grant County,24923,105.9,87,124.8,9.7,1
2016,21,083,Kentucky,Graves County,37182,82.5,69.3,95.8,6.8,1
2016,21,085,Kentucky,Grayson County,26184,121.4,102,140.7,9.9,1
2016,21,087,Kentucky,Green County,11060,92.7,68.8,122.3,13.1,1
2016,21,089,Kentucky,Greenup County,35893,82.8,69.2,96.3,6.9,1
2016,21,091,Kentucky,Hancock County,8810,79.1,53.7,112.3,14.2,1
2016,21,093,Kentucky,Hardin County,107316,66.2,59.2,73.2,3.6,1
2016,21,095,Kentucky,Harlan County,27168,113.5,95.7,131.4,9.1,1
2016,21,097,Kentucky,Harrison County,18646,137.1,112.4,161.7,12.6,1
2016,21,099,Kentucky,Hart County,18627,91.5,72.7,113.7,10.1,1
2016,21,101,Kentucky,Henderson County,46253,71.2,60.3,82.2,5.6,1
2016,21,103,Kentucky,Henry County,15818,81,61.8,104.3,10.5,1
2016,21,105,Kentucky,Hickman County,4627,97.4,61.7,146.1,20.4,2
2016,21,107,Kentucky,Hopkins County,45904,88.4,76.2,100.7,6.2,1
2016,21,109,Kentucky,Jackson County,13368,68.2,49.7,91.2,10.2,1
2016,21,111,Kentucky,Jefferson County,765352,85.5,82.5,88.5,1.5,1
2016,21,113,Kentucky,Jessamine County,52357,78.5,67.4,89.6,5.7,1
2016,21,115,Kentucky,Johnson County,22978,92.6,74.8,110.5,9.1,1
2016,21,117,Kentucky,Kenton County,164945,90.2,83.6,96.8,3.4,1
2016,21,119,Kentucky,Knott County,15544,143.9,116.2,171.6,14.1,1
2016,21,121,Kentucky,Knox County,31687,108.7,91.9,125.5,8.6,1
2016,21,123,Kentucky,Larue County,14096,74,55.3,97.1,10.3,1
2016,21,125,Kentucky,Laurel County,60250,88.6,77.8,99.5,5.5,1
2016,21,127,Kentucky,Lawrence County,15863,96.4,76,120.7,11.1,1
2016,21,129,Kentucky,Lee County,6580,122.3,87.7,165.9,19,1
2016,21,131,Kentucky,Leslie County,10538,153.7,122.1,191.1,17.1,1
2016,21,133,Kentucky,Letcher County,22773,119.6,98.7,140.4,10.6,1
2016,21,135,Kentucky,Lewis County,13442,85.2,64.4,110.7,11.4,1
2016,21,137,Kentucky,Lincoln County,24372,110.8,91.6,129.9,9.8,1
2016,21,139,Kentucky,Livingston County,9269,93.7,67.2,127.1,14.7,1
2016,21,141,Kentucky,Logan County,26593,86.2,70.5,101.9,8,1
2016,21,143,Kentucky,Lyon County,8069,75.4,51.3,107.1,13.5,1
2016,21,145,Kentucky,McCracken County,65162,92,81.5,102.5,5.4,1
2016,21,147,Kentucky,McCreary County,17511,95.6,76.1,118.5,10.5,1
2016,21,149,Kentucky,McLean County,9475,76.7,53.1,107.1,13.1,1
2016,21,151,Kentucky,Madison County,89547,77.6,69,86.2,4.4,1
2016,21,153,Kentucky,Magoffin County,12684,98.9,76,126.6,12.5,1
2016,21,155,Kentucky,Marion County,19205,96,77.6,117.5,9.9,1
2016,21,157,Kentucky,Marshall County,31365,100,84.2,115.8,8.1,1
2016,21,159,Kentucky,Martin County,12002,104,80.3,132.6,12.9,1
2016,21,161,Kentucky,Mason County,17190,85.2,66.6,107.5,10.1,1
2016,21,163,Kentucky,Meade County,28126,89.1,73.1,105.1,8.2,1
2016,21,165,Kentucky,Menifee County,6408,84.7,55.3,124.1,16.7,1
2016,21,167,Kentucky,Mercer County,21477,86.2,69.2,106.1,9.1,1
2016,21,169,Kentucky,Metcalfe County,10018,98.7,72.3,131.6,14.5,1
2016,21,171,Kentucky,Monroe County,10588,104.2,78.3,136,14.2,1
2016,21,173,Kentucky,Montgomery County,27771,75.1,60.5,89.8,7.5,1
2016,21,175,Kentucky,Morgan County,13298,70.4,51.9,93.3,10.1,1
2016,21,177,Kentucky,Muhlenberg County,31028,91.6,76.4,106.9,7.8,1
2016,21,179,Kentucky,Nelson County,45559,80.8,68.7,92.9,6.2,1
2016,21,181,Kentucky,Nicholas County,7084,128.1,92.7,172.5,19.6,1
2016,21,183,Kentucky,Ohio County,24378,90.6,73.4,107.9,8.8,1
2016,21,185,Kentucky,Oldham County,65560,49.2,41,57.4,4.2,1
2016,21,187,Kentucky,Owen County,10642,125.5,96.5,160.6,15.8,1
2016,21,189,Kentucky,Owsley County,4491,165.5,115.9,229.1,27.6,1
2016,21,191,Kentucky,Pendleton County,14560,92,70.9,117.5,11.5,1
2016,21,193,Kentucky,Perry County,27343,133.2,113.3,153.1,10.2,1
2016,21,195,Kentucky,Pike County,60555,117,104.8,129.2,6.2,1
2016,21,197,Kentucky,Powell County,12308,157.7,126.2,189.2,16.1,1
2016,21,199,Kentucky,Pulaski County,63956,89,78.5,99.5,5.4,1
2016,21,201,Kentucky,Robertson County,2155,NA,NA,NA,NA,NA
2016,21,203,Kentucky,Rockcastle County,16850,97.7,77.3,121.7,11,1
2016,21,205,Kentucky,Rowan County,24451,96.7,77.7,115.7,9.7,1
2016,21,207,Kentucky,Russell County,17722,121.6,97.9,145.3,12.1,1
2016,21,209,Kentucky,Scott County,53972,78,66.7,89.4,5.8,1
2016,21,211,Kentucky,Shelby County,46408,58.5,48.3,68.6,5.2,1
2016,21,213,Kentucky,Simpson County,18083,64.7,48.8,84.2,8.7,1
2016,21,215,Kentucky,Spencer County,18274,70.6,52.9,92.4,9.7,1
2016,21,217,Kentucky,Taylor County,25397,89.3,72.4,106.3,8.6,1
2016,21,219,Kentucky,Todd County,12295,93.6,71.3,120.7,12.2,1
2016,21,221,Kentucky,Trigg County,14264,99.7,77.6,126.2,12,1
2016,21,223,Kentucky,Trimble County,8620,94.6,67.9,128.4,14.8,1
2016,21,225,Kentucky,Union County,14880,117.1,93.4,145,12.8,1
2016,21,227,Kentucky,Warren County,125532,62.8,56.3,69.4,3.3,1
2016,21,229,Kentucky,Washington County,12189,85.8,63.5,113.4,12.2,1
2016,21,231,Kentucky,Wayne County,20453,98.2,78.5,117.9,10,1
2016,21,233,Kentucky,Webster County,13316,95.5,73.3,122.5,12.1,1
2016,21,235,Kentucky,Whitley County,36096,130.8,113.3,148.3,8.9,1
2016,21,237,Kentucky,Wolfe County,7159,126,90.5,171,19.7,1
2016,21,239,Kentucky,Woodford County,26124,79.8,64.3,97.9,8.3,1
2016,22,001,Louisiana,Acadia Parish,62645,83.8,73.3,94.2,5.3,1
2016,22,003,Louisiana,Allen Parish,25684,74.1,59.9,90.6,7.6,1
2016,22,005,Louisiana,Ascension Parish,121587,66.3,59.4,73.2,3.5,1
2016,22,007,Louisiana,Assumption Parish,22695,88.1,70.5,105.8,9,1
2016,22,009,Louisiana,Avoyelles Parish,41117,97.8,84.2,111.4,6.9,1
2016,22,011,Louisiana,Beauregard Parish,36927,69.9,57.5,82.2,6.3,1
2016,22,013,Louisiana,Bienville Parish,13865,65.1,47.5,87.1,9.7,1
2016,22,015,Louisiana,Bossier Parish,126057,55.5,49.5,61.4,3,1
2016,22,017,Louisiana,Caddo Parish,248851,72.6,67.8,77.3,2.4,1
2016,22,019,Louisiana,Calcasieu Parish,200601,73.6,68.2,79.1,2.8,1
2016,22,021,Louisiana,Caldwell Parish,10087,109.2,81.6,143.2,15.1,1
2016,22,023,Louisiana,Cameron Parish,6882,59.2,35.7,92.5,13.5,2
2016,22,025,Louisiana,Catahoula Parish,9921,95.8,70.2,127.8,14.1,1
2016,22,027,Louisiana,Claiborne Parish,16132,59.1,43.6,78.4,8.5,1
2016,22,029,Louisiana,Concordia Parish,19920,107.3,86.5,128.1,10.6,1
2016,22,031,Louisiana,De Soto Parish,27149,70,56.2,86.1,7.4,1
