year,state,county,ratio_population_pc_physician,ratio_population_pc_physician_quality
2014,22,099,5924,1
2014,22,101,2045,1
2014,22,103,1322,1
2014,22,105,2647,1
2014,22,107,NA,NA
2014,22,109,2636,1
2014,22,111,5635,2
2014,22,113,2981,1
2014,22,115,3258,1
2014,22,117,2204,1
2014,22,119,1551,1
2014,22,121,5017,1
2014,22,123,2881,1
2014,22,125,1712,1
2014,22,127,1843,1
2014,23,001,1221,1
2014,23,003,1177,1
2014,23,005,633,1
2014,23,007,842,1
2014,23,009,651,1
2014,23,011,781,1
2014,23,013,1017,1
2014,23,015,795,1
2014,23,017,1590,1
2014,23,019,763,1
2014,23,021,1064,1
2014,23,023,1460,1
2014,23,025,1764,1
2014,23,027,1395,1
2014,23,029,1767,1
2014,23,031,1262,1
2014,24,001,1621,1
2014,24,003,1397,1
2014,24,005,973,1
2014,24,009,1812,1
2014,24,011,2712,1
2014,24,013,1952,1
2014,24,015,2275,1
2014,24,017,2418,1
2014,24,019,2506,1
2014,24,021,1504,1
2014,24,023,1855,1
2014,24,025,1635,1
2014,24,027,509,1
2014,24,029,1166,1
2014,24,031,723,1
2014,24,033,1908,1
2014,24,035,2871,1
2014,24,037,2567,1
2014,24,039,3232,1
2014,24,041,1141,1
2014,24,043,1662,1
2014,24,045,1354,1
2014,24,047,1230,1
2014,24,510,1079,1
2014,25,001,1004,1
2014,25,003,919,1
2014,25,005,1866,1
2014,25,007,1157,1
2014,25,009,1261,1
2014,25,011,1288,1
2014,25,013,1427,1
2014,25,015,709,1
2014,25,017,784,1
2014,25,019,1809,1
2014,25,021,782,1
2014,25,023,1580,1
2014,25,025,663,1
2014,25,027,970,1
2014,26,001,2091,1
2014,26,003,2365,2
2014,26,005,3795,1
2014,26,007,1074,1
2014,26,009,2327,1
2014,26,011,2559,1
2014,26,013,865,1
2014,26,015,2695,1
2014,26,017,1896,1
2014,26,019,2503,1
2014,26,021,1167,1
2014,26,023,2074,1
2014,26,025,1798,1
2014,26,027,5161,1
2014,26,029,1088,1
2014,26,031,1834,1
2014,26,033,1666,1
2014,26,035,3065,1
2014,26,037,2761,1
2014,26,039,982,1
2014,26,041,1590,1
2014,26,043,1129,1
2014,26,045,2585,1
2014,26,047,851,1
2014,26,049,1089,1
2014,26,051,2541,1
2014,26,053,926,1
2014,26,055,693,1
2014,26,057,1736,1
2014,26,059,3525,1
2014,26,061,1140,1
2014,26,063,1394,1
2014,26,065,942,1
2014,26,067,3062,1
2014,26,069,1695,1
2014,26,071,1423,1
2014,26,073,1962,1
2014,26,075,1902,1
2014,26,077,1023,1
2014,26,079,2485,1
2014,26,081,1098,1
2014,26,083,2217,3
2014,26,085,11341,3
2014,26,087,2519,1
2014,26,089,3131,1
2014,26,091,3668,1
2014,26,093,2017,1
2014,26,095,803,1
2014,26,097,920,1
2014,26,099,1727,1
2014,26,101,1878,1
2014,26,103,915,1
2014,26,105,1201,1
2014,26,107,1878,1
2014,26,109,2156,1
2014,26,111,993,1
2014,26,113,3759,1
2014,26,115,2938,1
2014,26,117,2329,1
2014,26,119,1033,1
2014,26,121,1553,1
2014,26,123,2521,1
2014,26,125,683,1
2014,26,127,1873,1
2014,26,129,3006,1
2014,26,131,3086,2
2014,26,133,3310,1
2014,26,135,4186,2
2014,26,137,1611,1
2014,26,139,1606,1
2014,26,141,4335,2
2014,26,143,2994,1
2014,26,145,1134,1
2014,26,147,1952,1
2014,26,149,2770,1
2014,26,151,3466,1
2014,26,153,1362,1
2014,26,155,2298,1
2014,26,157,3000,1
2014,26,159,1834,1
2014,26,161,567,1
2014,26,163,1516,1
2014,26,165,997,1
2014,27,001,1434,1
2014,27,003,1828,1
2014,27,005,1073,1
2014,27,007,1142,1
2014,27,009,4938,1
2014,27,011,732,1
2014,27,013,1022,1
2014,27,015,872,1
2014,27,017,1423,1
2014,27,019,1132,1
2014,27,021,2596,1
2014,27,023,1730,1
2014,27,025,1743,1
2014,27,027,3405,1
2014,27,029,2198,2
2014,27,031,654,1
2014,27,033,1662,1
2014,27,035,1020,1
2014,27,037,1423,1
2014,27,039,3392,1
2014,27,041,818,1
2014,27,043,2027,1
2014,27,045,2968,1
2014,27,047,1623,1
2014,27,049,1080,1
2014,27,051,2978,2
2014,27,053,857,1
2014,27,055,1441,1
2014,27,057,1143,1
2014,27,059,1239,1
2014,27,061,970,1
2014,27,063,5134,2
2014,27,065,1138,1
2014,27,067,900,1
2014,27,069,NA,NA
2014,27,071,2571,1
2014,27,073,861,1
2014,27,075,1068,1
2014,27,077,3918,3
2014,27,079,13885,2
2014,27,081,1929,2
2014,27,083,1116,1
2014,27,085,1237,1
2014,27,087,2752,2
2014,27,089,NA,NA
2014,27,091,1123,1
2014,27,093,1926,1
2014,27,095,1177,1
2014,27,097,1640,1
2014,27,099,1966,1
2014,27,101,4235,2
2014,27,103,1141,1
2014,27,105,1199,1
2014,27,107,6639,3
2014,27,109,442,1
2014,27,111,1987,1
2014,27,113,1757,1
2014,27,115,5819,1
2014,27,117,1856,1
2014,27,119,1982,1
2014,27,121,999,1
2014,27,123,948,1
2014,27,125,NA,NA
2014,27,127,2216,1
2014,27,129,2504,1
2014,27,131,1104,1
2014,27,133,955,1
2014,27,135,1960,1
2014,27,137,817,1
2014,27,139,1683,1
2014,27,141,2337,1
2014,27,143,3730,2
2014,27,145,899,1
2014,27,147,1076,1
2014,27,149,1400,1
2014,27,151,2359,1
2014,27,153,1213,1
2014,27,155,3387,3
2014,27,157,1424,1
2014,27,159,1251,1
2014,27,161,2114,1
2014,27,163,913,1
2014,27,165,2771,2
2014,27,167,NA,NA
2014,27,169,2129,1
2014,27,171,2240,1
2014,27,173,1444,1
2014,28,001,1175,1
2014,28,003,2670,1
2014,28,005,6314,2
2014,28,007,1916,1
2014,28,009,NA,NA
2014,28,011,2110,1
2014,28,013,4915,2
2014,28,015,5127,2
2014,28,017,2886,1
2014,28,019,4147,2
2014,28,021,3027,2
2014,28,023,3260,1
2014,28,025,2022,1
2014,28,027,1459,1
2014,28,029,2618,1
2014,28,031,3240,1
2014,28,033,2998,1
2014,28,035,1862,1
2014,28,037,2611,2
2014,28,039,2589,1
2014,28,041,7163,2
2014,28,043,1548,1
2014,28,045,2872,1
2014,28,047,1896,1
2014,28,049,1296,1
2014,28,051,2051,1
2014,28,053,2185,1
2014,28,055,0,3
2014,28,057,3921,1
2014,28,059,1857,1
2014,28,061,5534,2
2014,28,063,2533,2
2014,28,065,5911,2
2014,28,067,1897,1
2014,28,069,NA,NA
2014,28,071,1604,1
2014,28,073,683,1
2014,28,075,972,1
2014,28,077,3126,2
2014,28,079,11596,2
2014,28,081,1122,1
2014,28,083,1654,1
2014,28,085,2173,1
2014,28,087,2133,1
2014,28,089,847,1
2014,28,091,2352,1
2014,28,093,9058,1
2014,28,095,2769,1
2014,28,097,1733,1
2014,28,099,1551,1
2014,28,101,3639,1
2014,28,103,11115,3
2014,28,105,2353,1
2014,28,107,4306,1
2014,28,109,3945,1
2014,28,111,NA,NA
2014,28,113,2108,1
2014,28,115,4421,1
2014,28,117,2119,1
2014,28,119,7678,3
2014,28,121,1466,1
2014,28,123,5692,1
2014,28,125,1549,2
2014,28,127,2289,1
2014,28,129,8094,2
2014,28,131,4469,2
2014,28,133,3437,1
2014,28,135,NA,NA
2014,28,137,4029,1
2014,28,139,3148,1
2014,28,141,2158,1
2014,28,143,10598,3
2014,28,145,1756,1
2014,28,147,1857,1
2014,28,149,1599,1
2014,28,151,2225,1
2014,28,153,2927,1
2014,28,155,3324,2
2014,28,157,4596,2
2014,28,159,3080,1
2014,28,161,4092,2
2014,28,163,5563,1
2014,29,001,753,1
2014,29,003,8690,2
2014,29,005,5382,3
2014,29,007,1991,1
2014,29,009,1551,1
2014,29,011,2411,1
2014,29,013,3317,1
2014,29,015,3134,1
2014,29,017,12394,3
2014,29,019,924,1
2014,29,021,1491,1
2014,29,023,877,1
2014,29,025,NA,NA
2014,29,027,2632,1
2014,29,029,1074,1
2014,29,031,1041,1
2014,29,033,3014,2
2014,29,035,6258,3
2014,29,037,4386,1
2014,29,039,3488,1
2014,29,041,7694,3
2014,29,043,2831,1
2014,29,045,3458,2
2014,29,047,1451,1
2014,29,049,1845,1
2014,29,051,1178,1
2014,29,053,2512,1
2014,29,055,12325,2
2014,29,057,1907,2
2014,29,059,8194,2
2014,29,061,8297,3
2014,29,063,4231,2
2014,29,065,5218,2
2014,29,067,6773,2
2014,29,069,1844,1
2014,29,071,1458,1
2014,29,073,2973,1
2014,29,075,2275,2
2014,29,077,966,1
2014,29,079,3399,2
2014,29,081,4320,2
2014,29,083,1377,1
2014,29,085,9219,3
2014,29,087,2258,2
2014,29,089,2540,2
2014,29,091,1116,1
2014,29,093,NA,NA
2014,29,095,1314,1
2014,29,097,1199,1
2014,29,099,4283,1
2014,29,101,2589,1
2014,29,103,1333,2
2014,29,105,1477,1
2014,29,107,3269,1
2014,29,109,1653,1
2014,29,111,5069,2
2014,29,113,10850,1
2014,29,115,1759,1
2014,29,117,1505,1
2014,29,119,7600,2
2014,29,121,3870,2
2014,29,123,2474,1
2014,29,125,9013,3
2014,29,127,1071,1
2014,29,129,3719,3
2014,29,131,3143,1
2014,29,133,3558,1
2014,29,135,5285,2
2014,29,137,2902,2
2014,29,139,3947,2
2014,29,141,5060,2
2014,29,143,9136,2
2014,29,145,5860,1
2014,29,147,1775,1
2014,29,149,NA,NA
2014,29,151,13703,3
2014,29,153,4746,2
2014,29,155,3530,1
2014,29,157,2743,1
2014,29,159,2011,1
2014,29,161,879,1
2014,29,163,3708,1
2014,29,165,1200,1
2014,29,167,1412,1
2014,29,169,3143,1
2014,29,171,4829,3
2014,29,173,5128,2
2014,29,175,2089,1
2014,29,177,2869,1
2014,29,179,2188,2
2014,29,181,3492,1
2014,29,183,2206,1
2014,29,185,1891,1
2014,29,186,2239,1
2014,29,187,1403,1
2014,29,189,822,1
2014,29,195,1556,1
2014,29,197,1457,2
2014,29,199,810,1
2014,29,201,2161,1
2014,29,203,NA,NA
2014,29,205,NA,NA
2014,29,207,2297,1
2014,29,209,2828,1
2014,29,211,3206,2
2014,29,213,1291,1
2014,29,215,2331,1
2014,29,217,3000,1
2014,29,219,11084,2
2014,29,221,2786,1
2014,29,223,2690,1
2014,29,225,3353,1
2014,29,227,2073,3
2014,29,229,4573,2
2014,29,510,1202,1
2014,30,001,779,1
2014,30,003,1107,1
2014,30,005,2206,2
2014,30,007,2834,2
2014,30,009,2080,1
2014,30,011,0,3
2014,30,013,1307,1
2014,30,015,5894,3
2014,30,017,1099,1
2014,30,019,896,2
2014,30,021,1904,1
2014,30,023,915,1
2014,30,025,1554,2
2014,30,027,954,1
2014,30,029,1318,1
2014,30,031,1333,1
2014,30,033,0,3
2014,30,035,1141,1
2014,30,037,852,3
2014,30,039,3209,3
2014,30,041,1509,1
2014,30,043,1156,1
2014,30,045,0,3
2014,30,047,1617,1
2014,30,049,1135,1
2014,30,051,2359,3
2014,30,053,1195,1
2014,30,055,0,3
2014,30,057,1303,1
2014,30,059,1853,3
2014,30,061,4257,3
2014,30,063,1073,1
2014,30,065,NA,NA
2014,30,067,882,1
2014,30,069,0,3
2014,30,071,4192,3
2014,30,073,2073,2
2014,30,075,0,3
2014,30,077,987,1
2014,30,079,0,3
2014,30,081,1520,1
2014,30,083,1654,1
2014,30,085,3777,2
2014,30,087,1554,1
2014,30,089,1263,1
2014,30,091,3696,3
2014,30,093,1334,1
2014,30,095,9290,3
2014,30,097,3665,3
2014,30,099,6064,3
2014,30,101,2575,2
2014,30,103,0,3
2014,30,105,1528,1
2014,30,107,NA,NA
2014,30,109,0,3
2014,30,111,1144,1
2014,31,001,1165,1
2014,31,003,2133,2
2014,31,005,0,3
2014,31,007,0,3
2014,31,009,0,3
2014,31,011,669,1
2014,31,013,2835,2
2014,31,015,678,2
2014,31,017,2941,3
2014,31,019,1072,1
2014,31,021,2191,2
2014,31,023,1178,1
2014,31,025,2836,1
2014,31,027,8610,3
2014,31,029,1989,2
2014,31,031,1440,1
2014,31,033,1691,1
2014,31,035,6315,3
2014,31,037,10504,3
2014,31,039,3009,2
2014,31,041,1192,1
2014,31,043,20850,3
2014,31,045,1292,1
2014,31,047,1854,1
2014,31,049,0,3
2014,31,051,2891,2
2014,31,053,1598,1
2014,31,055,938,1
2014,31,057,1886,3
2014,31,059,1132,1
2014,31,061,1538,2
2014,31,063,NA,NA
2014,31,065,1629,2
2014,31,067,1354,1
2014,31,069,0,3
2014,31,071,2003,3
2014,31,073,0,3
2014,31,075,0,3
2014,31,077,NA,NA
2014,31,079,1618,1
2014,31,081,1142,1
2014,31,083,1746,2
2014,31,085,0,3
2014,31,087,NA,NA
2014,31,089,1040,1
2014,31,091,364,2
2014,31,093,1590,1
2014,31,095,1467,1
2014,31,097,5185,3
2014,31,099,3322,2
2014,31,101,1624,1
2014,31,103,0,3
2014,31,105,3713,3
2014,31,107,1696,1
2014,31,109,1384,1
2014,31,111,1628,1
2014,31,113,0,3
2014,31,115,0,3
2014,31,117,0,3
2014,31,119,1353,1
2014,31,121,3883,2
2014,31,123,4862,3
2014,31,125,NA,NA
2014,31,127,1435,1
2014,31,129,874,1
2014,31,131,1580,1
2014,31,133,901,2
2014,31,135,1446,2
2014,31,137,1148,1
2014,31,139,1029,1
2014,31,141,1633,1
2014,31,143,2636,2
2014,31,145,1811,1
2014,31,147,4064,2
2014,31,149,0,3
2014,31,151,1782,1
2014,31,153,1722,1
2014,31,155,2324,1
2014,31,157,1351,1
2014,31,159,1559,1
2014,31,161,1315,2
2014,31,163,NA,NA
2014,31,165,1303,3
2014,31,167,NA,NA
2014,31,169,1308,2
2014,31,171,0,3
2014,31,173,1742,1
2014,31,175,1401,2
2014,31,177,2026,1
2014,31,179,2358,2
2014,31,181,1219,2
2014,31,183,0,3
2014,31,185,1265,1
2014,32,001,1845,1
2014,32,003,1817,1
2014,32,005,1486,1
2014,32,007,2931,1
2014,32,009,0,3
2014,32,011,NA,NA
2014,32,013,1440,1
2014,32,015,6009,3
2014,32,017,2592,2
2014,32,019,4708,1
2014,32,021,1500,2
2014,32,023,3020,1
2014,32,027,NA,NA
2014,32,029,NA,NA
2014,32,031,1362,1
2014,32,033,1433,1
2014,32,510,1136,1
2014,33,001,1436,1
2014,33,003,1156,1
2014,33,005,1410,1
2014,33,007,879,1
2014,33,009,493,1
2014,33,011,1158,1
2014,33,013,856,1
2014,33,015,1207,1
2014,33,017,1336,1
2014,33,019,1437,1
2014,34,001,1251,1
2014,34,003,808,1
2014,34,005,1180,1
2014,34,007,966,1
2014,34,009,1673,1
2014,34,011,2099,1
2014,34,013,1209,1
2014,34,015,1763,1
2014,34,017,1880,1
2014,34,019,875,1
2014,34,021,963,1
2014,34,023,1052,1
2014,34,025,885,1
2014,34,027,965,1
2014,34,029,2140,1
2014,34,031,1696,1
2014,34,033,2397,1
2014,34,035,906,1
2014,34,037,2100,1
2014,34,039,1482,1
2014,34,041,1550,1
2014,35,001,965,1
2014,35,003,1778,2
2014,35,005,1607,1
2014,35,006,1823,1
2014,35,007,2536,1
2014,35,009,2317,1
2014,35,011,1825,3
2014,35,013,1537,1
2014,35,015,2169,1
2014,35,017,1323,1
2014,35,019,1117,1
2014,35,021,0,3
2014,35,023,NA,NA
2014,35,025,3182,1
2014,35,027,1516,1
2014,35,028,553,1
2014,35,029,2243,1
2014,35,031,1323,1
2014,35,033,NA,NA
2014,35,035,1914,1
2014,35,037,1700,1
2014,35,039,2340,1
2014,35,041,2171,1
2014,35,043,1638,1
2014,35,045,1629,1
2014,35,047,1345,1
2014,35,049,962,1
2014,35,051,1888,1
2014,35,053,1923,1
2014,35,055,1003,1
2014,35,057,15611,3
2014,35,059,2148,2
2014,35,061,3296,1
2014,36,001,991,1
2014,36,003,2273,1
2014,36,005,1895,1
2014,36,007,1196,1
2014,36,009,2015,1
2014,36,011,3583,1
2014,36,013,1834,1
2014,36,015,1416,1
2014,36,017,2247,1
2014,36,019,1458,1
2014,36,021,1941,1
2014,36,023,1816,1
2014,36,025,2588,1
2014,36,027,1419,1
2014,36,029,1245,1
2014,36,031,2763,1
2014,36,033,1508,1
2014,36,035,2081,1
2014,36,037,2689,1
2014,36,039,2665,1
2014,36,041,4715,3
2014,36,043,2550,1
2014,36,045,2054,1
2014,36,047,1602,1
2014,36,049,1701,1
2014,36,051,2227,1
2014,36,053,1683,1
2014,36,055,966,1
2014,36,057,1464,1
2014,36,059,685,1
2014,36,061,723,1
2014,36,063,2296,1
2014,36,065,1370,1
2014,36,067,1047,1
2014,36,069,1180,1
2014,36,071,1324,1
2014,36,073,10496,2
2014,36,075,2629,1
2014,36,077,861,1
2014,36,079,2073,1
2014,36,081,1525,1
2014,36,083,1997,1
2014,36,085,1073,1
2014,36,087,1052,1
2014,36,089,1888,1
2014,36,091,1397,1
2014,36,093,1320,1
2014,36,095,3946,1
2014,36,097,1232,1
2014,36,099,4360,1
2014,36,101,1613,1
2014,36,103,1327,1
2014,36,105,2531,1
2014,36,107,3325,1
2014,36,109,1150,1
2014,36,111,1444,1
2014,36,113,855,1
2014,36,115,3119,1
2014,36,117,3288,1
2014,36,119,718,1
2014,36,121,2288,1
2014,36,123,2101,1
2014,37,001,1972,1
2014,37,003,5342,1
2014,37,005,907,1
2014,37,007,2342,1
2014,37,009,2087,1
2014,37,011,2962,1
2014,37,013,1903,1
2014,37,015,4021,1
2014,37,017,3851,1
2014,37,019,2122,1
2014,37,021,730,1
2014,37,023,1864,1
2014,37,025,1104,1
2014,37,027,2144,1
2014,37,029,5166,2
2014,37,031,1349,1
2014,37,033,7694,2
2014,37,035,1405,1
2014,37,037,1057,1
2014,37,039,2088,1
2014,37,041,1457,1
2014,37,043,1512,1
2014,37,045,1981,1
2014,37,047,3164,1
2014,37,049,1393,1
2014,37,051,1327,1
2014,37,053,6244,2
2014,37,055,1596,1
2014,37,057,3567,1
2014,37,059,2437,1
2014,37,061,4606,1
2014,37,063,813,1
2014,37,065,3231,1
2014,37,067,911,1
2014,37,069,5715,1
2014,37,071,1508,1
2014,37,073,NA,NA
2014,37,075,4322,2
2014,37,077,2017,1
2014,37,079,5273,1
2014,37,081,1284,1
2014,37,083,1655,1
2014,37,085,3333,1
2014,37,087,1352,1
2014,37,089,1146,1
2014,37,091,2210,1
2014,37,093,10322,1
2014,37,095,5676,3
2014,37,097,1449,1
2014,37,099,1078,1
2014,37,101,3299,1
2014,37,103,2015,1
2014,37,105,1864,1
2014,37,107,1950,1
2014,37,109,2419,1
2014,37,111,2810,1
2014,37,113,1303,1
2014,37,115,2351,1
2014,37,117,2932,1
2014,37,119,1134,1
2014,37,121,1392,1
2014,37,123,3424,1
2014,37,125,940,1
2014,37,127,1655,1
2014,37,129,1109,1
2014,37,131,10232,2
2014,37,133,3179,1
2014,37,135,534,1
2014,37,137,2590,1
2014,37,139,1421,1
2014,37,141,2961,1
2014,37,143,4489,2
2014,37,145,2609,1
2014,37,147,928,1
2014,37,149,1696,1
2014,37,151,2341,1
2014,37,153,2407,1
2014,37,155,2323,1
2014,37,157,2478,1
2014,37,159,2236,1
2014,37,161,1800,1
2014,37,163,2372,1
2014,37,165,1482,1
2014,37,167,2331,1
2014,37,169,4220,1
2014,37,171,1622,1
2014,37,173,1020,1
2014,37,175,1322,1
2014,37,177,NA,NA
2014,37,179,1681,1
2014,37,181,2479,1
2014,37,183,1160,1
2014,37,185,10116,2
2014,37,187,3142,1
2014,37,189,1282,1
2014,37,191,1945,1
2014,37,193,2374,1
2014,37,195,2326,1
2014,37,197,3149,1
2014,37,199,1258,1
2014,38,001,238,1
2014,38,003,1238,1
2014,38,005,NA,NA
2014,38,007,0,3
2014,38,009,2217,2
2014,38,011,1082,2
2014,38,013,NA,NA
2014,38,015,933,1
2014,38,017,888,1
2014,38,019,1928,2
2014,38,021,1717,2
2014,38,023,2432,3
2014,38,025,NA,NA
2014,38,027,NA,NA
2014,38,029,3422,3
2014,38,031,1121,2
2014,38,033,0,3
2014,38,035,788,1
2014,38,037,2361,3
2014,38,039,2319,3
2014,38,041,NA,NA
2014,38,043,NA,NA
2014,38,045,4149,3
2014,38,047,1944,3
2014,38,049,NA,NA
2014,38,051,1400,2
2014,38,053,10996,3
2014,38,055,4789,2
2014,38,057,1749,1
2014,38,059,2294,1
2014,38,061,2446,2
2014,38,063,3045,3
2014,38,065,0,3
2014,38,067,3564,2
2014,38,069,1468,2
2014,38,071,964,1
2014,38,073,1815,2
2014,38,075,NA,NA
2014,38,077,2054,1
2014,38,079,3654,2
2014,38,081,NA,NA
2014,38,083,0,3
2014,38,085,NA,NA
2014,38,087,0,3
2014,38,089,1519,1
2014,38,091,0,3
2014,38,093,1321,1
2014,38,095,NA,NA
2014,38,097,4041,2
2014,38,099,2194,1
2014,38,101,1652,1
2014,38,103,4192,3
2014,38,105,1691,1
2014,39,001,2813,1
2014,39,003,1266,1
2014,39,005,2121,1
2014,39,007,2755,1
2014,39,009,1198,1
2014,39,011,2183,1
2014,39,013,2171,1
2014,39,015,3676,1
2014,39,017,1899,1
2014,39,019,4698,1
2014,39,021,4348,1
2014,39,023,2038,1
2014,39,025,1419,1
2014,39,027,1350,1
2014,39,029,1854,1
2014,39,031,2434,1
2014,39,033,3268,1
2014,39,035,886,1
2014,39,037,1933,1
2014,39,039,1674,1
2014,39,041,753,1
2014,39,043,1354,1
2014,39,045,1566,1
2014,39,047,2618,1
2014,39,049,993,1
2014,39,051,2241,1
2014,39,053,868,1
2014,39,055,1407,1
2014,39,057,1107,1
2014,39,059,2084,1
2014,39,061,953,1
2014,39,063,1932,1
2014,39,065,3533,1
2014,39,067,3886,2
2014,39,069,2794,1
2014,39,071,2870,1
2014,39,073,2210,1
2014,39,075,3658,1
2014,39,077,2349,1
2014,39,079,2183,1
2014,39,081,2418,1
2014,39,083,2447,1
2014,39,085,2163,1
2014,39,087,1926,1
2014,39,089,2259,1
2014,39,091,1750,1
2014,39,093,1690,1
2014,39,095,1113,1
2014,39,097,1909,1
2014,39,099,1018,1
2014,39,101,2434,1
2014,39,103,1600,1
2014,39,105,5833,2
2014,39,107,2268,1
2014,39,109,2037,1
2014,39,111,4822,2
2014,39,113,1125,1
2014,39,115,14843,3
2014,39,117,5859,1
2014,39,119,1480,1
2014,39,121,4788,2
2014,39,123,1871,1
2014,39,125,3165,1
2014,39,127,3979,1
2014,39,129,2188,1
2014,39,131,2826,1
2014,39,133,2490,1
2014,39,135,5198,1
2014,39,137,2136,1
2014,39,139,1820,1
2014,39,141,1456,1
2014,39,143,1824,1
2014,39,145,1797,1
2014,39,147,2320,1
2014,39,149,2448,1
2014,39,151,1291,1
2014,39,153,1017,1
2014,39,155,2137,1
2014,39,157,2508,1
2014,39,159,1992,1
2014,39,161,2587,1
2014,39,163,6617,2
2014,39,165,1031,1
2014,39,167,1391,1
2014,39,169,1777,1
2014,39,171,1963,1
2014,39,173,1456,1
2014,39,175,3726,1
2014,40,001,2773,1
2014,40,003,5790,3
2014,40,005,6898,2
2014,40,007,5486,3
2014,40,009,1579,1
2014,40,011,4958,2
2014,40,013,2224,1
2014,40,015,4188,1
2014,40,017,2234,1
2014,40,019,1627,1
2014,40,021,1667,1
2014,40,023,2527,1
2014,40,025,2294,3
2014,40,027,1942,1
2014,40,029,5807,3
2014,40,031,1344,1
2014,40,033,6150,3
2014,40,035,2083,1
2014,40,037,3363,1
2014,40,039,2269,1
2014,40,041,1974,1
2014,40,043,4914,3
2014,40,045,830,1
2014,40,047,1856,1
2014,40,049,2756,1
2014,40,051,2693,1
2014,40,053,NA,NA
2014,40,055,NA,NA
2014,40,057,2798,3
2014,40,059,3812,3
2014,40,061,2579,1
2014,40,063,3452,2
2014,40,065,1733,1
2014,40,067,3146,2
2014,40,069,3701,2
2014,40,071,2675,1
2014,40,073,1942,1
2014,40,075,1867,1
2014,40,077,5346,2
2014,40,079,2764,1
2014,40,081,2885,1
2014,40,083,22638,2
2014,40,085,3258,2
2014,40,087,2073,1
2014,40,089,2361,1
2014,40,091,2870,1
2014,40,093,2583,2
2014,40,095,2023,1
2014,40,097,2915,1
2014,40,099,1972,1
2014,40,101,1891,1
2014,40,103,2874,2
2014,40,105,5262,2
2014,40,107,6093,2
2014,40,109,1142,1
2014,40,111,3007,1
2014,40,113,4798,1
2014,40,115,2140,1
2014,40,117,3280,1
2014,40,119,1638,1
2014,40,121,1440,1
2014,40,123,1462,1
2014,40,125,2476,1
2014,40,127,3708,2
2014,40,129,3761,3
2014,40,131,2245,1
2014,40,133,2542,1
2014,40,135,3181,1
2014,40,137,1780,1
2014,40,139,2185,1
2014,40,141,3814,2
2014,40,143,903,1
2014,40,145,2442,1
2014,40,147,1924,1
2014,40,149,3849,2
2014,40,151,1327,1
2014,40,153,2153,1
2014,41,001,1460,1
2014,41,003,814,1
2014,41,005,1103,1
2014,41,007,1249,1
2014,41,009,2909,1
2014,41,011,1157,1
2014,41,013,2333,1
2014,41,015,1396,1
2014,41,017,974,1
2014,41,019,1621,1
2014,41,021,0,3
2014,41,023,1026,1
2014,41,025,2375,2
2014,41,027,520,1
2014,41,029,1095,1
2014,41,031,1849,1
2014,41,033,1161,1
2014,41,035,1190,1
2014,41,037,1960,2
2014,41,039,1190,1
2014,41,041,1719,1
2014,41,043,1474,1
2014,41,045,2530,1
2014,41,047,1364,1
2014,41,049,3729,2
2014,41,051,723,1
2014,41,053,1771,1
2014,41,055,0,3
2014,41,057,1152,1
2014,41,059,1967,1
2014,41,061,1070,1
2014,41,063,682,1
2014,41,065,1276,1
2014,41,067,1081,1
2014,41,069,0,3
2014,41,071,1454,1
2014,42,001,1849,1
2014,42,003,922,1
2014,42,005,1994,1
2014,42,007,2289,1
2014,42,009,3059,1
2014,42,011,1493,1
2014,42,013,1211,1
2014,42,015,1144,1
2014,42,017,1117,1
2014,42,019,1603,1
2014,42,021,1157,1
2014,42,023,2402,2
2014,42,025,2079,1
2014,42,027,1334,1
2014,42,029,1163,1
2014,42,031,2043,1
2014,42,033,1532,1
2014,42,035,1807,1
2014,42,037,1918,1
2014,42,039,1529,1
2014,42,041,1083,1
2014,42,043,1005,1
2014,42,045,920,1
2014,42,047,2600,1
2014,42,049,1227,1
2014,42,051,2198,1
2014,42,053,NA,NA
2014,42,055,1593,1
2014,42,057,4877,2
2014,42,059,1992,1
2014,42,061,2288,1
2014,42,063,1907,1
2014,42,065,2349,1
2014,42,067,4133,1
2014,42,069,1355,1
2014,42,071,1337,1
2014,42,073,2064,1
2014,42,075,1748,1
2014,42,077,1052,1
2014,42,079,1255,1
2014,42,081,1404,1
2014,42,083,2026,1
2014,42,085,1473,1
2014,42,087,2217,1
2014,42,089,2188,1
2014,42,091,693,1
2014,42,093,214,1
2014,42,095,1237,1
2014,42,097,2409,1
2014,42,099,3042,1
2014,42,101,1457,1
2014,42,103,3122,1
2014,42,105,1912,1
2014,42,107,1695,1
2014,42,109,2016,1
2014,42,111,2382,1
2014,42,113,NA,NA
2014,42,115,2466,1
2014,42,117,2114,1
2014,42,119,1246,1
2014,42,121,1574,1
2014,42,123,1770,1
2014,42,125,1301,1
2014,42,127,1977,1
2014,42,129,1265,1
2014,42,131,2164,1
2014,42,133,1431,1
2014,44,001,528,1
2014,44,003,1214,1
2014,44,005,1229,1
2014,44,007,1052,1
2014,44,009,1073,1
2014,45,001,1920,1
2014,45,003,2841,1
2014,45,005,1616,1
2014,45,007,1555,1
2014,45,009,3036,1
2014,45,011,4392,1
2014,45,013,1418,1
2014,45,015,2753,1
2014,45,017,7439,2
2014,45,019,790,1
2014,45,021,2241,1
2014,45,023,3234,1
2014,45,025,3295,1
2014,45,027,3411,1
2014,45,029,1799,1
2014,45,031,1994,1
2014,45,033,1638,1
2014,45,035,2474,1
