state_name,county_name,quality_good,quality_marginal,quality_poor,missing_values,total_metrics,shr_good,shr_poor,shr_missing,good_score,marginal_score,poor_score,missing_score,total_score
Missouri,Osage County,15,9,8,1,33,0.45454545454545453,0.24242424242424243,0.030303030303030304,30,9,-8,-2,29
Missouri,Ozark County,15,7,10,1,33,0.45454545454545453,0.30303030303030304,0.030303030303030304,30,7,-10,-2,25
Missouri,Pemiscot County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Missouri,Perry County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Missouri,Pettis County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Missouri,Phelps County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Missouri,Pike County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Missouri,Platte County,27,2,4,0,33,0.8181818181818182,0.12121212121212122,0,54,2,-4,-0,52
Missouri,Polk County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Missouri,Pulaski County,23,6,4,0,33,0.696969696969697,0.12121212121212122,0,46,6,-4,-0,48
Missouri,Putnam County,13,10,6,4,33,0.3939393939393939,0.18181818181818182,0.12121212121212122,26,10,-6,-8,22
Missouri,Ralls County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Missouri,Randolph County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Missouri,Ray County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Missouri,Reynolds County,15,6,12,0,33,0.45454545454545453,0.36363636363636365,0,30,6,-12,-0,24
Missouri,Ripley County,17,6,9,1,33,0.5151515151515151,0.2727272727272727,0.030303030303030304,34,6,-9,-2,29
Missouri,Saline County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Missouri,Schuyler County,14,8,9,2,33,0.42424242424242425,0.2727272727272727,0.06060606060606061,28,8,-9,-4,23
Missouri,Scotland County,13,8,7,5,33,0.3939393939393939,0.21212121212121213,0.15151515151515152,26,8,-7,-10,17
Missouri,Scott County,20,4,9,0,33,0.6060606060606061,0.2727272727272727,0,40,4,-9,-0,35
Missouri,Shannon County,16,5,10,2,33,0.48484848484848486,0.30303030303030304,0.06060606060606061,32,5,-10,-4,23
Missouri,Shelby County,14,9,10,0,33,0.42424242424242425,0.30303030303030304,0,28,9,-10,-0,27
Missouri,St. Charles County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Missouri,St. Clair County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Missouri,St. Francois County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Missouri,St. Louis city,32,0,1,0,33,0.9696969696969697,0.030303030303030304,0,64,0,-1,-0,63
Missouri,St. Louis County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Missouri,Ste. Genevieve County,16,6,11,0,33,0.48484848484848486,0.3333333333333333,0,32,6,-11,-0,27
Missouri,Stoddard County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Missouri,Stone County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Missouri,Sullivan County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Missouri,Taney County,21,9,3,0,33,0.6363636363636364,0.09090909090909091,0,42,9,-3,-0,48
Missouri,Texas County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Missouri,Vernon County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Missouri,Warren County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Missouri,Washington County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Missouri,Wayne County,17,5,11,0,33,0.5151515151515151,0.3333333333333333,0,34,5,-11,-0,28
Missouri,Webster County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Missouri,Worth County,12,6,11,4,33,0.36363636363636365,0.3333333333333333,0.12121212121212122,24,6,-11,-8,11
Missouri,Wright County,18,8,6,1,33,0.5454545454545454,0.18181818181818182,0.030303030303030304,36,8,-6,-2,36
Montana,Beaverhead County,18,5,10,0,33,0.5454545454545454,0.30303030303030304,0,36,5,-10,-0,31
Montana,Big Horn County,18,5,9,1,33,0.5454545454545454,0.2727272727272727,0.030303030303030304,36,5,-9,-2,30
Montana,Blaine County,16,7,10,0,33,0.48484848484848486,0.30303030303030304,0,32,7,-10,-0,29
Montana,Broadwater County,13,10,8,2,33,0.3939393939393939,0.24242424242424243,0.06060606060606061,26,10,-8,-4,24
Montana,Carbon County,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Montana,Carter County,9,6,6,12,33,0.2727272727272727,0.18181818181818182,0.36363636363636365,18,6,-6,-24,-6
Montana,Cascade County,20,9,4,0,33,0.6060606060606061,0.12121212121212122,0,40,9,-4,-0,45
Montana,Chouteau County,15,7,9,2,33,0.45454545454545453,0.2727272727272727,0.06060606060606061,30,7,-9,-4,24
Montana,Custer County,19,8,5,1,33,0.5757575757575758,0.15151515151515152,0.030303030303030304,38,8,-5,-2,39
Montana,Daniels County,11,7,8,7,33,0.3333333333333333,0.24242424242424243,0.21212121212121213,22,7,-8,-14,7
Montana,Dawson County,15,10,8,0,33,0.45454545454545453,0.24242424242424243,0,30,10,-8,-0,32
Montana,Deer Lodge County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Montana,Fallon County,13,9,8,3,33,0.3939393939393939,0.24242424242424243,0.09090909090909091,26,9,-8,-6,21
Montana,Fergus County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Montana,Flathead County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Montana,Gallatin County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Montana,Garfield County,10,7,6,10,33,0.30303030303030304,0.18181818181818182,0.30303030303030304,20,7,-6,-20,1
Montana,Glacier County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Montana,Golden Valley County,7,10,8,8,33,0.21212121212121213,0.24242424242424243,0.24242424242424243,14,10,-8,-16,0
Montana,Granite County,13,6,12,2,33,0.3939393939393939,0.36363636363636365,0.06060606060606061,26,6,-12,-4,16
Montana,Hill County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Montana,Jefferson County,16,5,12,0,33,0.48484848484848486,0.36363636363636365,0,32,5,-12,-0,25
Montana,Judith Basin County,10,5,10,8,33,0.30303030303030304,0.30303030303030304,0.24242424242424243,20,5,-10,-16,-1
Montana,Lake County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Montana,Lewis and Clark County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Montana,Liberty County,11,5,9,8,33,0.3333333333333333,0.2727272727272727,0.24242424242424243,22,5,-9,-16,2
Montana,Lincoln County,17,6,9,1,33,0.5151515151515151,0.2727272727272727,0.030303030303030304,34,6,-9,-2,29
Montana,Madison County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Montana,McCone County,13,10,7,3,33,0.3939393939393939,0.21212121212121213,0.09090909090909091,26,10,-7,-6,23
Montana,Meagher County,12,7,10,4,33,0.36363636363636365,0.30303030303030304,0.12121212121212122,24,7,-10,-8,13
Montana,Mineral County,16,8,7,2,33,0.48484848484848486,0.21212121212121213,0.06060606060606061,32,8,-7,-4,29
Montana,Missoula County,22,9,2,0,33,0.6666666666666666,0.06060606060606061,0,44,9,-2,-0,51
Montana,Musselshell County,13,8,10,2,33,0.3939393939393939,0.30303030303030304,0.06060606060606061,26,8,-10,-4,20
Montana,Park County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Montana,Petroleum County,8,7,8,10,33,0.24242424242424243,0.24242424242424243,0.30303030303030304,16,7,-8,-20,-5
Montana,Phillips County,15,7,9,2,33,0.45454545454545453,0.2727272727272727,0.06060606060606061,30,7,-9,-4,24
Montana,Pondera County,14,8,10,1,33,0.42424242424242425,0.30303030303030304,0.030303030303030304,28,8,-10,-2,24
Montana,Powder River County,12,6,9,6,33,0.36363636363636365,0.2727272727272727,0.18181818181818182,24,6,-9,-12,9
Montana,Powell County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Montana,Prairie County,11,7,7,8,33,0.3333333333333333,0.21212121212121213,0.24242424242424243,22,7,-7,-16,6
Montana,Ravalli County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Montana,Richland County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Montana,Roosevelt County,17,6,9,1,33,0.5151515151515151,0.2727272727272727,0.030303030303030304,34,6,-9,-2,29
Montana,Rosebud County,19,7,5,2,33,0.5757575757575758,0.15151515151515152,0.06060606060606061,38,7,-5,-4,36
Montana,Sanders County,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Montana,Sheridan County,13,10,9,1,33,0.3939393939393939,0.2727272727272727,0.030303030303030304,26,10,-9,-2,25
Montana,Silver Bow County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Montana,Stillwater County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Montana,Sweet Grass County,13,11,8,1,33,0.3939393939393939,0.24242424242424243,0.030303030303030304,26,11,-8,-2,27
Montana,Teton County,13,7,13,0,33,0.3939393939393939,0.3939393939393939,0,26,7,-13,-0,20
Montana,Toole County,10,12,11,0,33,0.30303030303030304,0.3333333333333333,0,20,12,-11,-0,21
Montana,Treasure County,8,8,6,11,33,0.24242424242424243,0.18181818181818182,0.3333333333333333,16,8,-6,-22,-4
Montana,Valley County,16,7,9,1,33,0.48484848484848486,0.2727272727272727,0.030303030303030304,32,7,-9,-2,28
Montana,Wheatland County,11,7,10,5,33,0.3333333333333333,0.30303030303030304,0.15151515151515152,22,7,-10,-10,9
Montana,Wibaux County,7,9,11,6,33,0.21212121212121213,0.3333333333333333,0.18181818181818182,14,9,-11,-12,0
Montana,Yellowstone County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
Nebraska,Adams County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Nebraska,Antelope County,15,9,8,1,33,0.45454545454545453,0.24242424242424243,0.030303030303030304,30,9,-8,-2,29
Nebraska,Arthur County,6,7,7,13,33,0.18181818181818182,0.21212121212121213,0.3939393939393939,12,7,-7,-26,-14
Nebraska,Banner County,7,7,8,11,33,0.21212121212121213,0.24242424242424243,0.3333333333333333,14,7,-8,-22,-9
Nebraska,Blaine County,6,5,8,14,33,0.18181818181818182,0.24242424242424243,0.42424242424242425,12,5,-8,-28,-19
Nebraska,Boone County,16,7,8,2,33,0.48484848484848486,0.24242424242424243,0.06060606060606061,32,7,-8,-4,27
Nebraska,Box Butte County,19,4,9,1,33,0.5757575757575758,0.2727272727272727,0.030303030303030304,38,4,-9,-2,31
Nebraska,Boyd County,12,8,9,4,33,0.36363636363636365,0.2727272727272727,0.12121212121212122,24,8,-9,-8,15
Nebraska,Brown County,13,8,10,2,33,0.3939393939393939,0.30303030303030304,0.06060606060606061,26,8,-10,-4,20
Nebraska,Buffalo County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Nebraska,Burt County,15,8,9,1,33,0.45454545454545453,0.2727272727272727,0.030303030303030304,30,8,-9,-2,27
Nebraska,Butler County,17,6,8,2,33,0.5151515151515151,0.24242424242424243,0.06060606060606061,34,6,-8,-4,28
Nebraska,Cass County,20,4,9,0,33,0.6060606060606061,0.2727272727272727,0,40,4,-9,-0,35
Nebraska,Cedar County,15,7,10,1,33,0.45454545454545453,0.30303030303030304,0.030303030303030304,30,7,-10,-2,25
Nebraska,Chase County,14,7,10,2,33,0.42424242424242425,0.30303030303030304,0.06060606060606061,28,7,-10,-4,21
Nebraska,Cherry County,16,7,8,2,33,0.48484848484848486,0.24242424242424243,0.06060606060606061,32,7,-8,-4,27
Nebraska,Cheyenne County,19,7,6,1,33,0.5757575757575758,0.18181818181818182,0.030303030303030304,38,7,-6,-2,37
Nebraska,Clay County,18,8,6,1,33,0.5454545454545454,0.18181818181818182,0.030303030303030304,36,8,-6,-2,36
Nebraska,Colfax County,19,8,5,1,33,0.5757575757575758,0.15151515151515152,0.030303030303030304,38,8,-5,-2,39
Nebraska,Cuming County,16,10,7,0,33,0.48484848484848486,0.21212121212121213,0,32,10,-7,-0,35
Nebraska,Custer County,21,4,7,1,33,0.6363636363636364,0.21212121212121213,0.030303030303030304,42,4,-7,-2,37
Nebraska,Dakota County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Nebraska,Dawes County,15,9,8,1,33,0.45454545454545453,0.24242424242424243,0.030303030303030304,30,9,-8,-2,29
Nebraska,Dawson County,23,4,6,0,33,0.696969696969697,0.18181818181818182,0,46,4,-6,-0,44
Nebraska,Deuel County,13,8,10,2,33,0.3939393939393939,0.30303030303030304,0.06060606060606061,26,8,-10,-4,20
Nebraska,Dixon County,16,8,7,2,33,0.48484848484848486,0.21212121212121213,0.06060606060606061,32,8,-7,-4,29
Nebraska,Dodge County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Nebraska,Douglas County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Nebraska,Dundy County,10,6,13,4,33,0.30303030303030304,0.3939393939393939,0.12121212121212122,20,6,-13,-8,5
Nebraska,Fillmore County,15,8,8,2,33,0.45454545454545453,0.24242424242424243,0.06060606060606061,30,8,-8,-4,26
Nebraska,Franklin County,12,9,8,4,33,0.36363636363636365,0.24242424242424243,0.12121212121212122,24,9,-8,-8,17
Nebraska,Frontier County,12,6,11,4,33,0.36363636363636365,0.3333333333333333,0.12121212121212122,24,6,-11,-8,11
Nebraska,Furnas County,17,5,9,2,33,0.5151515151515151,0.2727272727272727,0.06060606060606061,34,5,-9,-4,26
Nebraska,Gage County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Nebraska,Garden County,11,7,8,7,33,0.3333333333333333,0.24242424242424243,0.21212121212121213,22,7,-8,-14,7
Nebraska,Garfield County,13,5,11,4,33,0.3939393939393939,0.3333333333333333,0.12121212121212122,26,5,-11,-8,12
Nebraska,Gosper County,13,7,8,5,33,0.3939393939393939,0.24242424242424243,0.15151515151515152,26,7,-8,-10,15
Nebraska,Grant County,10,6,9,8,33,0.30303030303030304,0.2727272727272727,0.24242424242424243,20,6,-9,-16,1
Nebraska,Greeley County,14,4,9,6,33,0.42424242424242425,0.2727272727272727,0.18181818181818182,28,4,-9,-12,11
Nebraska,Hall County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Nebraska,Hamilton County,18,5,8,2,33,0.5454545454545454,0.24242424242424243,0.06060606060606061,36,5,-8,-4,29
Nebraska,Harlan County,11,10,9,3,33,0.3333333333333333,0.2727272727272727,0.09090909090909091,22,10,-9,-6,17
Nebraska,Hayes County,8,8,7,10,33,0.24242424242424243,0.21212121212121213,0.30303030303030304,16,8,-7,-20,-3
Nebraska,Hitchcock County,15,7,8,3,33,0.45454545454545453,0.24242424242424243,0.09090909090909091,30,7,-8,-6,23
Nebraska,Holt County,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Nebraska,Hooker County,9,6,9,9,33,0.2727272727272727,0.2727272727272727,0.2727272727272727,18,6,-9,-18,-3
Nebraska,Howard County,18,5,9,1,33,0.5454545454545454,0.2727272727272727,0.030303030303030304,36,5,-9,-2,30
Nebraska,Jefferson County,15,9,9,0,33,0.45454545454545453,0.2727272727272727,0,30,9,-9,-0,30
Nebraska,Johnson County,15,9,8,1,33,0.45454545454545453,0.24242424242424243,0.030303030303030304,30,9,-8,-2,29
Nebraska,Kearney County,16,9,6,2,33,0.48484848484848486,0.18181818181818182,0.06060606060606061,32,9,-6,-4,31
Nebraska,Keith County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Nebraska,Keya Paha County,8,6,6,13,33,0.24242424242424243,0.18181818181818182,0.3939393939393939,16,6,-6,-26,-10
Nebraska,Kimball County,17,5,8,3,33,0.5151515151515151,0.24242424242424243,0.09090909090909091,34,5,-8,-6,25
Nebraska,Knox County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Nebraska,Lancaster County,30,0,3,0,33,0.9090909090909091,0.09090909090909091,0,60,0,-3,-0,57
Nebraska,Lincoln County,22,5,6,0,33,0.6666666666666666,0.18181818181818182,0,44,5,-6,-0,43
Nebraska,Logan County,10,7,8,8,33,0.30303030303030304,0.24242424242424243,0.24242424242424243,20,7,-8,-16,3
Nebraska,Loup County,6,7,10,10,33,0.18181818181818182,0.30303030303030304,0.30303030303030304,12,7,-10,-20,-11
Nebraska,Madison County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Nebraska,McPherson County,7,6,9,11,33,0.21212121212121213,0.2727272727272727,0.3333333333333333,14,6,-9,-22,-11
Nebraska,Merrick County,18,5,8,2,33,0.5454545454545454,0.24242424242424243,0.06060606060606061,36,5,-8,-4,29
Nebraska,Morrill County,16,5,10,2,33,0.48484848484848486,0.30303030303030304,0.06060606060606061,32,5,-10,-4,23
Nebraska,Nance County,13,8,8,4,33,0.3939393939393939,0.24242424242424243,0.12121212121212122,26,8,-8,-8,18
Nebraska,Nemaha County,15,9,8,1,33,0.45454545454545453,0.24242424242424243,0.030303030303030304,30,9,-8,-2,29
Nebraska,Nuckolls County,17,8,6,2,33,0.5151515151515151,0.18181818181818182,0.06060606060606061,34,8,-6,-4,32
Nebraska,Otoe County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Nebraska,Pawnee County,15,7,8,3,33,0.45454545454545453,0.24242424242424243,0.09090909090909091,30,7,-8,-6,23
Nebraska,Perkins County,14,7,10,2,33,0.42424242424242425,0.30303030303030304,0.06060606060606061,28,7,-10,-4,21
Nebraska,Phelps County,17,6,8,2,33,0.5151515151515151,0.24242424242424243,0.06060606060606061,34,6,-8,-4,28
Nebraska,Pierce County,14,9,8,2,33,0.42424242424242425,0.24242424242424243,0.06060606060606061,28,9,-8,-4,25
Nebraska,Platte County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Nebraska,Polk County,14,9,8,2,33,0.42424242424242425,0.24242424242424243,0.06060606060606061,28,9,-8,-4,25
Nebraska,Red Willow County,18,7,7,1,33,0.5454545454545454,0.21212121212121213,0.030303030303030304,36,7,-7,-2,34
Nebraska,Richardson County,16,7,8,2,33,0.48484848484848486,0.24242424242424243,0.06060606060606061,32,7,-8,-4,27
Nebraska,Rock County,8,6,8,11,33,0.24242424242424243,0.24242424242424243,0.3333333333333333,16,6,-8,-22,-8
Nebraska,Saline County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Nebraska,Sarpy County,27,0,6,0,33,0.8181818181818182,0.18181818181818182,0,54,0,-6,-0,48
Nebraska,Saunders County,21,4,7,1,33,0.6363636363636364,0.21212121212121213,0.030303030303030304,42,4,-7,-2,37
Nebraska,Scotts Bluff County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Nebraska,Seward County,21,6,5,1,33,0.6363636363636364,0.15151515151515152,0.030303030303030304,42,6,-5,-2,41
Nebraska,Sheridan County,16,6,9,2,33,0.48484848484848486,0.2727272727272727,0.06060606060606061,32,6,-9,-4,25
Nebraska,Sherman County,14,5,11,3,33,0.42424242424242425,0.3333333333333333,0.09090909090909091,28,5,-11,-6,16
Nebraska,Sioux County,9,8,10,6,33,0.2727272727272727,0.30303030303030304,0.18181818181818182,18,8,-10,-12,4
Nebraska,Stanton County,14,8,9,2,33,0.42424242424242425,0.2727272727272727,0.06060606060606061,28,8,-9,-4,23
Nebraska,Thayer County,19,6,6,2,33,0.5757575757575758,0.18181818181818182,0.06060606060606061,38,6,-6,-4,34
Nebraska,Thomas County,11,6,8,8,33,0.3333333333333333,0.24242424242424243,0.24242424242424243,22,6,-8,-16,4
Nebraska,Thurston County,18,6,8,1,33,0.5454545454545454,0.24242424242424243,0.030303030303030304,36,6,-8,-2,32
Nebraska,Valley County,16,6,9,2,33,0.48484848484848486,0.2727272727272727,0.06060606060606061,32,6,-9,-4,25
Nebraska,Washington County,20,4,8,1,33,0.6060606060606061,0.24242424242424243,0.030303030303030304,40,4,-8,-2,34
Nebraska,Wayne County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Nebraska,Webster County,15,8,8,2,33,0.45454545454545453,0.24242424242424243,0.06060606060606061,30,8,-8,-4,26
Nebraska,Wheeler County,8,5,8,12,33,0.24242424242424243,0.24242424242424243,0.36363636363636365,16,5,-8,-24,-11
Nebraska,York County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Nevada,Carson City,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Nevada,Churchill County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Nevada,Clark County,30,3,0,0,33,0.9090909090909091,0,0,60,3,-0,-0,63
Nevada,Douglas County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Nevada,Elko County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Nevada,Esmeralda County,6,8,8,11,33,0.18181818181818182,0.24242424242424243,0.3333333333333333,12,8,-8,-22,-10
Nevada,Eureka County,12,8,8,5,33,0.36363636363636365,0.24242424242424243,0.15151515151515152,24,8,-8,-10,14
Nevada,Humboldt County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Nevada,Lander County,16,10,6,1,33,0.48484848484848486,0.18181818181818182,0.030303030303030304,32,10,-6,-2,34
Nevada,Lincoln County,13,12,5,3,33,0.3939393939393939,0.15151515151515152,0.09090909090909091,26,12,-5,-6,27
Nevada,Lyon County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Nevada,Mineral County,14,9,8,2,33,0.42424242424242425,0.24242424242424243,0.06060606060606061,28,9,-8,-4,25
Nevada,Nye County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Nevada,Pershing County,15,8,9,1,33,0.45454545454545453,0.2727272727272727,0.030303030303030304,30,8,-9,-2,27
Nevada,Storey County,15,7,9,2,33,0.45454545454545453,0.2727272727272727,0.06060606060606061,30,7,-9,-4,24
Nevada,Washoe County,29,3,1,0,33,0.8787878787878788,0.030303030303030304,0,58,3,-1,-0,60
Nevada,White Pine County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
New Hampshire,Belknap County,22,5,6,0,33,0.6666666666666666,0.18181818181818182,0,44,5,-6,-0,43
New Hampshire,Carroll County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
New Hampshire,Cheshire County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
New Hampshire,Coos County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
New Hampshire,Grafton County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
New Hampshire,Hillsborough County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
New Hampshire,Merrimack County,28,3,2,0,33,0.8484848484848485,0.06060606060606061,0,56,3,-2,-0,57
New Hampshire,Rockingham County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
New Hampshire,Strafford County,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
New Hampshire,Sullivan County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
New Jersey,Atlantic County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Bergen County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Burlington County,30,0,3,0,33,0.9090909090909091,0.09090909090909091,0,60,0,-3,-0,57
New Jersey,Camden County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Cape May County,24,1,8,0,33,0.7272727272727273,0.24242424242424243,0,48,1,-8,-0,41
New Jersey,Cumberland County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
New Jersey,Essex County,30,3,0,0,33,0.9090909090909091,0,0,60,3,-0,-0,63
New Jersey,Gloucester County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Hudson County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
New Jersey,Hunterdon County,27,0,4,2,33,0.8181818181818182,0.12121212121212122,0.06060606060606061,54,0,-4,-4,46
New Jersey,Mercer County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
New Jersey,Middlesex County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
New Jersey,Monmouth County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Morris County,30,0,3,0,33,0.9090909090909091,0.09090909090909091,0,60,0,-3,-0,57
New Jersey,Ocean County,30,3,0,0,33,0.9090909090909091,0,0,60,3,-0,-0,63
New Jersey,Passaic County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
New Jersey,Salem County,21,6,4,2,33,0.6363636363636364,0.12121212121212122,0.06060606060606061,42,6,-4,-4,40
New Jersey,Somerset County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
New Jersey,Sussex County,28,1,4,0,33,0.8484848484848485,0.12121212121212122,0,56,1,-4,-0,53
New Jersey,Union County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
New Jersey,Warren County,27,0,4,2,33,0.8181818181818182,0.12121212121212122,0.06060606060606061,54,0,-4,-4,46
New Mexico,Bernalillo County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
New Mexico,Catron County,12,6,11,4,33,0.36363636363636365,0.3333333333333333,0.12121212121212122,24,6,-11,-8,11
New Mexico,Chaves County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
New Mexico,Cibola County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
New Mexico,Colfax County,16,6,11,0,33,0.48484848484848486,0.3333333333333333,0,32,6,-11,-0,27
New Mexico,Curry County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
New Mexico,De Baca County,11,7,10,5,33,0.3333333333333333,0.30303030303030304,0.15151515151515152,22,7,-10,-10,9
