year,state,county,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2019,06,081,0.010:0.027,1,0.089:0.187,1,0.278:0.310,1,0.623:0.476,1
2019,06,083,0.011:0.023,1,0.168:0.333,1,0.063:0.103,1,0.758:0.541,1
2019,06,085,0.011:0.027,1,0.080:0.191,1,0.416:0.391,1,0.493:0.391,1
2019,06,087,0.004:0.005,1,0.112:0.248,1,0.052:0.096,1,0.832:0.651,1
2019,06,089,0.000:0.011,1,0.056:0.066,1,0.065:0.078,1,0.880:0.845,1
2019,06,091,0.005:0.004,3,0.025:0.046,3,0.054:0.040,3,0.917:0.910,3
2019,06,093,0.012:0.043,3,0.047:0.169,3,0.030:0.067,3,0.911:0.720,3
2019,06,095,0.114:0.169,1,0.165:0.211,1,0.197:0.171,1,0.524:0.449,1
2019,06,097,0.009:0.014,1,0.093:0.189,1,0.057:0.061,1,0.842:0.735,1
2019,06,099,0.015:0.029,1,0.291:0.382,1,0.090:0.081,1,0.604:0.508,1
2019,06,101,0.034:0.038,2,0.180:0.224,2,0.140:0.145,2,0.647:0.593,2
2019,06,103,0.010:0.010,2,0.214:0.259,2,0.062:0.061,2,0.713:0.670,2
2019,06,105,0.010:0.010,3,0.214:0.259,3,0.062:0.061,3,0.713:0.670,3
2019,06,107,0.016:0.013,1,0.471:0.553,1,0.087:0.055,1,0.426:0.379,1
2019,06,109,0.003:0.028,3,0.089:0.137,3,0.041:0.066,3,0.867:0.769,3
2019,06,111,0.017:0.021,1,0.176:0.311,1,0.095:0.081,1,0.712:0.587,1
2019,06,113,0.019:0.033,1,0.147:0.259,1,0.125:0.194,1,0.708:0.514,1
2019,06,115,0.034:0.038,2,0.180:0.224,2,0.140:0.145,2,0.647:0.593,2
2019,08,001,0.021:0.031,1,0.217:0.292,1,0.088:0.072,1,0.674:0.605,1
2019,08,003,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,005,0.051:0.092,1,0.078:0.152,1,0.073:0.084,1,0.798:0.672,1
2019,08,007,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,009,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,011,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,013,0.009:0.010,2,0.051:0.108,2,0.045:0.063,2,0.895:0.818,2
2019,08,014,0.009:0.005,3,0.080:0.119,3,0.091:0.078,3,0.820:0.798,3
2019,08,015,0.008:0.052,3,0.026:0.138,3,0.019:0.032,3,0.947:0.778,3
2019,08,017,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,019,0.005:0.010,3,0.032:0.066,3,0.018:0.017,3,0.945:0.907,3
2019,08,021,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,023,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,025,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,027,0.008:0.052,3,0.026:0.138,3,0.019:0.032,3,0.947:0.778,3
2019,08,029,NA:0.006,NA,0.041:0.102,3,0.011:0.026,3,0.948:0.865,3
2019,08,031,0.049:0.077,1,0.146:0.219,1,0.049:0.070,1,0.756:0.633,1
2019,08,033,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,035,0.017:0.012,1,0.043:0.072,1,0.059:0.062,1,0.881:0.855,1
2019,08,037,NA:0.004,NA,0.028:0.120,2,0.004:0.006,2,0.968:0.869,2
2019,08,039,0.005:0.009,3,0.044:0.082,3,0.062:0.061,3,0.889:0.848,3
2019,08,041,0.036:0.064,1,0.093:0.137,1,0.049:0.059,1,0.822:0.740,1
2019,08,043,0.008:0.052,2,0.026:0.138,2,0.019:0.032,2,0.947:0.778,2
2019,08,045,0.000:0.004,2,0.073:0.150,2,0.013:0.039,2,0.913:0.807,2
2019,08,047,0.005:0.010,3,0.032:0.066,3,0.018:0.017,3,0.945:0.907,3
2019,08,049,NA:0.004,NA,0.028:0.120,3,0.004:0.006,3,0.968:0.869,3
2019,08,051,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,053,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,055,0.008:0.052,3,0.026:0.138,3,0.019:0.032,3,0.947:0.778,3
2019,08,057,NA:0.004,NA,0.028:0.120,3,0.004:0.006,3,0.968:0.869,3
2019,08,059,0.006:0.011,1,0.064:0.141,1,0.037:0.048,1,0.893:0.799,1
2019,08,061,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,063,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,065,0.008:0.052,3,0.026:0.138,3,0.019:0.032,3,0.947:0.778,3
2019,08,067,0.001:0.004,2,0.046:0.110,2,0.101:0.083,2,0.851:0.803,2
2019,08,069,NA:0.008,NA,0.063:0.091,1,0.031:0.042,1,0.907:0.859,1
2019,08,071,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,073,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,075,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,077,0.002:0.006,1,0.090:0.129,1,0.032:0.044,1,0.875:0.821,1
2019,08,079,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,081,0.000:0.004,3,0.073:0.150,3,0.013:0.039,3,0.913:0.807,3
2019,08,083,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,085,NA:0.006,NA,0.041:0.102,2,0.011:0.026,2,0.948:0.865,2
2019,08,087,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,089,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,091,NA:0.006,NA,0.041:0.102,3,0.011:0.026,3,0.948:0.865,3
2019,08,093,0.008:0.052,3,0.026:0.138,3,0.019:0.032,3,0.947:0.778,3
2019,08,095,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,097,NA:0.004,NA,0.028:0.120,3,0.004:0.006,3,0.968:0.869,3
2019,08,099,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,101,0.021:0.027,1,0.271:0.372,1,0.040:0.039,1,0.668:0.562,1
2019,08,103,0.000:0.004,3,0.073:0.150,3,0.013:0.039,3,0.913:0.807,3
2019,08,105,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,107,0.000:0.004,3,0.073:0.150,3,0.013:0.039,3,0.913:0.807,3
2019,08,109,NA:0.007,NA,0.277:0.387,3,0.021:0.056,3,0.701:0.550,3
2019,08,111,0.001:0.004,3,0.046:0.110,3,0.101:0.083,3,0.851:0.803,3
2019,08,113,NA:0.006,NA,0.041:0.102,3,0.011:0.026,3,0.948:0.865,3
2019,08,115,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,117,NA:0.004,NA,0.028:0.120,3,0.004:0.006,3,0.968:0.869,3
2019,08,119,0.008:0.048,3,0.078:0.100,3,0.056:0.068,3,0.859:0.784,3
2019,08,121,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,08,123,0.011:0.020,1,0.123:0.209,1,0.041:0.049,1,0.825:0.721,1
2019,08,125,0.004:0.023,3,0.092:0.202,3,0.014:0.035,3,0.890:0.741,3
2019,09,001,0.029:0.105,1,0.064:0.160,1,0.050:0.062,1,0.857:0.673,1
2019,09,003,0.072:0.132,1,0.063:0.148,1,0.071:0.066,1,0.795:0.654,1
2019,09,005,0.005:0.025,1,0.022:0.037,1,0.035:0.031,1,0.938:0.908,1
2019,09,007,0.026:0.053,1,0.038:0.051,1,0.028:0.043,1,0.908:0.853,1
2019,09,009,0.058:0.129,1,0.051:0.156,1,0.052:0.053,1,0.839:0.662,1
2019,09,011,0.026:0.053,1,0.030:0.088,1,0.052:0.069,1,0.891:0.790,1
2019,09,013,0.007:0.037,1,0.008:0.042,1,0.029:0.071,1,0.956:0.850,1
2019,09,015,0.015:0.021,1,0.022:0.102,1,0.016:0.026,1,0.947:0.851,1
2019,10,001,0.154:0.277,1,0.033:0.057,1,0.149:0.039,1,0.664:0.627,1
2019,10,003,0.140:0.250,1,0.052:0.081,1,0.088:0.071,1,0.720:0.598,1
2019,10,005,0.042:0.106,1,0.019:0.050,1,0.035:0.023,1,0.904:0.821,1
2019,11,001,0.285:0.412,1,0.077:0.084,1,0.059:0.080,1,0.579:0.424,1
2019,12,001,0.099:0.194,1,0.056:0.087,1,0.061:0.078,1,0.784:0.640,1
2019,12,003,0.060:0.097,3,0.017:0.032,3,0.014:0.013,3,0.910:0.859,3
2019,12,005,0.039:0.086,2,0.015:0.057,2,0.046:0.042,2,0.899:0.815,2
2019,12,007,0.052:0.188,3,0.043:0.057,3,0.014:0.027,3,0.890:0.729,3
2019,12,009,0.054:0.084,1,0.080:0.091,1,0.035:0.038,1,0.831:0.787,1
2019,12,011,0.147:0.242,1,0.233:0.266,1,0.065:0.056,1,0.555:0.436,1
2019,12,013,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,015,0.040:0.063,1,0.027:0.045,1,0.008:0.011,1,0.925:0.881,1
2019,12,017,0.020:0.037,1,0.045:0.051,1,0.035:0.029,1,0.900:0.883,1
2019,12,019,0.096:0.108,1,0.080:0.079,1,0.044:0.040,1,0.780:0.774,1
2019,12,021,0.020:0.047,1,0.095:0.199,1,0.016:0.016,1,0.869:0.738,1
2019,12,023,0.052:0.188,2,0.043:0.057,2,0.014:0.027,2,0.890:0.729,2
2019,12,027,0.060:0.120,3,0.127:0.181,3,0.027:0.020,3,0.786:0.680,3
2019,12,029,0.052:0.188,3,0.043:0.057,3,0.014:0.027,3,0.890:0.729,3
2019,12,031,0.132:0.277,1,0.069:0.096,1,0.070:0.069,1,0.729:0.557,1
2019,12,033,0.114:0.204,1,0.022:0.058,1,0.052:0.064,1,0.811:0.674,1
2019,12,035,0.055:0.078,1,0.068:0.084,1,0.034:0.039,1,0.844:0.800,1
2019,12,037,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,039,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,041,0.052:0.188,3,0.043:0.057,3,0.014:0.027,3,0.890:0.729,3
2019,12,043,0.081:0.099,3,0.237:0.326,3,0.040:0.022,3,0.642:0.554,3
2019,12,045,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,047,0.123:0.259,3,0.027:0.090,3,0.004:0.007,3,0.846:0.644,3
2019,12,049,0.060:0.120,3,0.127:0.181,3,0.027:0.020,3,0.786:0.680,3
2019,12,051,0.081:0.099,2,0.237:0.326,2,0.040:0.022,2,0.642:0.554,2
2019,12,053,0.051:0.046,1,0.129:0.126,1,0.024:0.021,1,0.796:0.807,1
2019,12,055,0.062:0.118,2,0.138:0.196,2,0.028:0.020,2,0.771:0.666,2
2019,12,057,0.085:0.155,1,0.187:0.240,1,0.070:0.061,1,0.657:0.543,1
2019,12,059,0.039:0.086,3,0.015:0.057,3,0.046:0.042,3,0.899:0.815,3
2019,12,061,0.019:0.062,1,0.043:0.103,1,0.017:0.020,1,0.921:0.815,1
2019,12,063,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,065,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,067,0.123:0.259,3,0.027:0.090,3,0.004:0.007,3,0.846:0.644,3
2019,12,069,0.041:0.086,1,0.070:0.108,1,0.038:0.031,1,0.851:0.775,1
2019,12,071,0.032:0.067,1,0.087:0.152,1,0.026:0.024,1,0.854:0.757,1
2019,12,073,0.160:0.289,1,0.034:0.069,1,0.069:0.060,1,0.737:0.583,1
2019,12,075,0.052:0.188,3,0.043:0.057,3,0.014:0.027,3,0.890:0.729,3
2019,12,077,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,079,0.123:0.259,3,0.027:0.090,3,0.004:0.007,3,0.846:0.644,3
2019,12,081,0.024:0.066,1,0.064:0.101,1,0.020:0.024,1,0.891:0.809,1
2019,12,083,0.049:0.119,1,0.068:0.108,1,0.021:0.023,1,0.862:0.750,1
2019,12,085,0.001:0.078,1,0.052:0.088,1,0.023:0.018,1,0.924:0.815,1
2019,12,086,0.094:0.148,1,0.597:0.670,1,0.032:0.026,1,0.277:0.156,1
2019,12,087,0.027:0.111,2,0.164:0.289,2,0.028:0.021,2,0.780:0.579,2
2019,12,089,0.060:0.097,2,0.017:0.032,2,0.014:0.013,2,0.910:0.859,2
2019,12,091,0.046:0.090,1,0.067:0.078,1,0.049:0.059,1,0.838:0.773,1
2019,12,093,0.081:0.099,2,0.237:0.326,2,0.040:0.022,2,0.642:0.554,2
2019,12,095,0.109:0.183,1,0.178:0.279,1,0.114:0.075,1,0.599:0.463,1
2019,12,097,0.095:0.100,1,0.407:0.504,1,0.054:0.041,1,0.444:0.355,1
2019,12,099,0.071:0.147,1,0.096:0.174,1,0.043:0.036,1,0.790:0.643,1
2019,12,101,0.045:0.057,1,0.109:0.125,1,0.043:0.032,1,0.803:0.786,1
2019,12,103,0.037:0.080,1,0.051:0.076,1,0.037:0.044,1,0.876:0.800,1
2019,12,105,0.099:0.145,1,0.147:0.197,1,0.037:0.030,1,0.717:0.628,1
2019,12,107,0.049:0.129,2,0.044:0.072,2,0.006:0.015,2,0.901:0.784,2
2019,12,109,0.034:0.062,1,0.037:0.070,1,0.034:0.030,1,0.895:0.839,1
2019,12,111,0.139:0.176,1,0.154:0.165,1,0.035:0.029,1,0.673:0.630,1
2019,12,113,0.040:0.080,1,0.047:0.047,1,0.031:0.047,1,0.882:0.826,1
2019,12,115,0.016:0.031,1,0.032:0.062,1,0.015:0.022,1,0.936:0.885,1
2019,12,117,0.072:0.108,1,0.132:0.176,1,0.070:0.060,1,0.727:0.655,1
2019,12,119,0.032:0.082,2,0.039:0.080,2,0.028:0.024,2,0.901:0.813,2
2019,12,121,0.123:0.259,2,0.027:0.090,2,0.004:0.007,2,0.846:0.644,2
2019,12,123,0.123:0.259,3,0.027:0.090,3,0.004:0.007,3,0.846:0.644,3
2019,12,125,0.052:0.188,3,0.043:0.057,3,0.014:0.027,3,0.890:0.729,3
2019,12,127,0.046:0.097,1,0.088:0.121,1,0.022:0.027,1,0.843:0.755,1
2019,12,129,0.161:0.300,3,0.014:0.069,3,0.020:0.018,3,0.805:0.612,3
2019,12,131,0.039:0.086,3,0.015:0.057,3,0.046:0.042,3,0.899:0.815,3
2019,12,133,0.039:0.086,3,0.015:0.057,3,0.046:0.042,3,0.899:0.815,3
2019,13,001,0.087:0.265,3,0.061:0.093,3,0.043:0.023,3,0.808:0.618,3
2019,13,003,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,005,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,007,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,009,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,011,0.052:0.095,3,0.023:0.049,3,0.023:0.032,3,0.903:0.824,3
2019,13,013,0.083:0.109,2,0.088:0.097,2,0.023:0.024,2,0.806:0.770,2
2019,13,015,0.036:0.120,1,0.026:0.066,1,0.038:0.029,1,0.901:0.785,1
2019,13,017,0.164:0.261,3,0.019:0.057,3,0.026:0.030,3,0.791:0.651,3
2019,13,019,0.164:0.261,3,0.019:0.057,3,0.026:0.030,3,0.791:0.651,3
2019,13,021,0.197:0.512,1,0.021:0.029,1,0.039:0.032,1,0.743:0.426,1
2019,13,023,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,025,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,027,0.164:0.261,3,0.019:0.057,3,0.026:0.030,3,0.791:0.651,3
2019,13,029,0.276:0.317,3,0.090:0.114,3,0.046:0.064,3,0.588:0.505,3
2019,13,031,0.157:0.251,2,0.022:0.036,2,0.025:0.016,2,0.797:0.697,2
2019,13,033,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,035,0.188:0.290,3,0.026:0.031,3,0.031:0.025,3,0.756:0.654,3
2019,13,037,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,039,0.149:0.258,3,0.016:0.043,3,0.042:0.013,3,0.793:0.685,3
2019,13,043,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,045,0.085:0.202,1,0.055:0.076,1,0.047:0.027,1,0.813:0.695,1
2019,13,047,0.023:0.059,2,0.008:0.016,2,0.004:0.008,2,0.966:0.917,2
2019,13,049,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,051,0.164:0.372,1,0.044:0.053,1,0.043:0.041,1,0.749:0.535,1
2019,13,053,0.337:0.432,3,0.032:0.070,3,0.053:0.055,3,0.577:0.443,3
2019,13,055,0.023:0.059,3,0.008:0.016,3,0.004:0.008,3,0.966:0.917,3
2019,13,057,0.043:0.076,1,0.046:0.091,1,0.038:0.035,1,0.872:0.798,1
2019,13,059,0.203:0.259,1,0.047:0.083,1,0.025:0.080,1,0.725:0.578,1
2019,13,061,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,063,0.664:0.731,1,0.095:0.096,1,0.091:0.058,1,0.151:0.115,1
2019,13,065,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,067,0.154:0.284,1,0.053:0.092,1,0.092:0.078,1,0.702:0.546,1
2019,13,069,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,071,0.190:0.332,2,0.035:0.073,2,0.009:0.012,2,0.766:0.583,2
2019,13,073,0.165:0.161,1,0.046:0.056,1,0.054:0.041,1,0.736:0.742,1
2019,13,075,0.164:0.261,3,0.019:0.057,3,0.026:0.030,3,0.791:0.651,3
2019,13,077,0.078:0.190,1,0.083:0.058,1,0.023:0.020,1,0.815:0.732,1
2019,13,079,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,081,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,083,0.023:0.059,3,0.008:0.016,3,0.004:0.008,3,0.966:0.917,3
2019,13,085,NA:0.019,NA,0.013:0.021,3,0.010:0.015,3,0.977:0.945,3
2019,13,087,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,089,0.297:0.513,1,0.028:0.053,1,0.071:0.080,1,0.604:0.354,1
2019,13,091,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,093,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,095,0.344:0.532,1,0.034:0.047,1,0.009:0.008,1,0.613:0.413,1
2019,13,097,0.430:0.468,1,0.064:0.063,1,0.050:0.037,1,0.456:0.431,1
2019,13,099,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,101,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,103,0.157:0.251,2,0.022:0.036,2,0.025:0.016,2,0.797:0.697,2
2019,13,105,0.068:0.176,3,0.068:0.039,3,0.044:0.023,3,0.819:0.762,3
2019,13,107,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,109,0.087:0.265,3,0.061:0.093,3,0.043:0.023,3,0.808:0.618,3
2019,13,111,0.002:0.017,3,0.040:0.072,3,0.009:0.026,3,0.949:0.885,3
2019,13,113,0.176:0.239,1,0.039:0.055,1,0.038:0.049,1,0.747:0.658,1
2019,13,115,0.059:0.155,2,0.021:0.055,2,0.026:0.031,2,0.894:0.759,2
2019,13,117,0.026:0.046,1,0.052:0.064,1,0.190:0.159,1,0.732:0.731,1
2019,13,119,0.052:0.095,3,0.023:0.049,3,0.023:0.032,3,0.903:0.824,3
2019,13,121,0.166:0.416,1,0.048:0.053,1,0.090:0.094,1,0.696:0.436,1
2019,13,123,0.002:0.017,3,0.040:0.072,3,0.009:0.026,3,0.949:0.885,3
2019,13,125,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,127,0.149:0.258,2,0.016:0.043,2,0.042:0.013,2,0.793:0.685,2
2019,13,129,0.002:0.017,3,0.040:0.072,3,0.009:0.026,3,0.949:0.885,3
2019,13,131,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,133,0.068:0.176,3,0.068:0.039,3,0.044:0.023,3,0.819:0.762,3
2019,13,135,0.204:0.286,1,0.094:0.177,1,0.177:0.133,1,0.524:0.405,1
2019,13,137,0.052:0.095,3,0.023:0.049,3,0.023:0.032,3,0.903:0.824,3
2019,13,139,0.049:0.074,1,0.104:0.190,1,0.026:0.027,1,0.820:0.708,1
2019,13,141,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,143,0.059:0.155,3,0.021:0.055,3,0.026:0.031,3,0.894:0.759,3
2019,13,145,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,147,0.052:0.095,3,0.023:0.049,3,0.023:0.032,3,0.903:0.824,3
2019,13,149,0.114:0.319,3,0.014:0.022,3,0.011:0.022,3,0.860:0.637,3
2019,13,151,0.348:0.472,1,0.053:0.060,1,0.064:0.043,1,0.535:0.424,1
2019,13,153,0.162:0.313,1,0.033:0.042,1,0.066:0.057,1,0.739:0.587,1
2019,13,155,0.164:0.261,3,0.019:0.057,3,0.026:0.030,3,0.791:0.651,3
2019,13,157,0.083:0.109,2,0.088:0.097,2,0.023:0.024,2,0.806:0.770,2
2019,13,159,0.106:0.192,3,0.028:0.034,3,0.024:0.020,3,0.842:0.754,3
2019,13,161,0.087:0.265,3,0.061:0.093,3,0.043:0.023,3,0.808:0.618,3
2019,13,163,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,165,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,167,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,169,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,171,0.188:0.290,3,0.026:0.031,3,0.031:0.025,3,0.756:0.654,3
2019,13,173,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,175,0.247:0.352,3,0.011:0.019,3,0.005:0.007,3,0.737:0.622,3
2019,13,177,0.344:0.532,3,0.034:0.047,3,0.009:0.008,3,0.613:0.413,3
2019,13,179,0.276:0.317,2,0.090:0.114,2,0.046:0.064,2,0.588:0.505,2
2019,13,181,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,183,0.276:0.317,3,0.090:0.114,3,0.046:0.064,3,0.588:0.505,3
2019,13,185,0.146:0.352,1,0.008:0.041,1,0.037:0.032,1,0.809:0.575,1
2019,13,187,NA:0.019,NA,0.013:0.021,3,0.010:0.015,3,0.977:0.945,3
2019,13,189,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,191,0.149:0.258,3,0.016:0.043,3,0.042:0.013,3,0.793:0.685,3
2019,13,193,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,195,0.068:0.176,3,0.068:0.039,3,0.044:0.023,3,0.819:0.762,3
2019,13,197,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,199,0.114:0.319,3,0.014:0.022,3,0.011:0.022,3,0.860:0.637,3
2019,13,201,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,205,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,207,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,209,0.087:0.265,3,0.061:0.093,3,0.043:0.023,3,0.808:0.618,3
2019,13,211,0.106:0.192,3,0.028:0.034,3,0.024:0.020,3,0.842:0.754,3
2019,13,213,0.002:0.017,3,0.040:0.072,3,0.009:0.026,3,0.949:0.885,3
2019,13,215,0.337:0.432,1,0.032:0.070,1,0.053:0.055,1,0.577:0.443,1
2019,13,217,0.404:0.505,2,0.032:0.060,2,0.028:0.023,2,0.536:0.412,2
2019,13,219,0.068:0.176,3,0.068:0.039,3,0.044:0.023,3,0.819:0.762,3
2019,13,221,0.068:0.176,3,0.068:0.039,3,0.044:0.023,3,0.819:0.762,3
2019,13,223,0.170:0.169,1,0.046:0.066,1,0.026:0.028,1,0.758:0.736,1
2019,13,225,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,227,0.002:0.017,3,0.040:0.072,3,0.009:0.026,3,0.949:0.885,3
2019,13,229,0.134:0.255,3,0.044:0.058,3,0.010:0.013,3,0.812:0.674,3
2019,13,231,0.188:0.290,3,0.026:0.031,3,0.031:0.025,3,0.756:0.654,3
2019,13,233,0.059:0.155,3,0.021:0.055,3,0.026:0.031,3,0.894:0.759,3
2019,13,235,0.162:0.313,3,0.033:0.042,3,0.066:0.057,3,0.739:0.587,3
2019,13,237,0.181:0.352,3,0.022:0.029,3,0.007:0.006,3,0.790:0.613,3
2019,13,239,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,241,NA:0.019,NA,0.013:0.021,3,0.010:0.015,3,0.977:0.945,3
2019,13,243,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,245,0.418:0.530,1,0.037:0.041,1,0.045:0.046,1,0.499:0.382,1
2019,13,247,0.404:0.505,2,0.032:0.060,2,0.028:0.023,2,0.536:0.412,2
2019,13,249,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,251,0.157:0.251,3,0.022:0.036,3,0.025:0.016,3,0.797:0.697,3
2019,13,253,0.180:0.442,3,0.012:0.034,3,0.003:0.012,3,0.805:0.511,3
2019,13,255,0.188:0.290,2,0.026:0.031,2,0.031:0.025,2,0.756:0.654,2
2019,13,257,0.052:0.095,3,0.023:0.049,3,0.023:0.032,3,0.903:0.824,3
2019,13,259,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,261,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,263,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
2019,13,265,0.264:0.463,3,0.018:0.043,3,0.007:0.010,3,0.710:0.483,3
2019,13,267,0.087:0.265,3,0.061:0.093,3,0.043:0.023,3,0.808:0.618,3
2019,13,269,0.193:0.442,3,0.025:0.046,3,0.003:0.010,3,0.779:0.502,3
