year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality,subgroup_type,subgroup
2023,51,51191,NA,NA,race-ethnicity,Majority Non-White
2023,51,51191,.0739394,1,race-ethnicity,Majority White
2023,51,51193,.0681063,1,race-ethnicity,All
2023,51,51193,.0821918,1,race-ethnicity,Majority Non-White
2023,51,51193,.0661626,1,race-ethnicity,Majority White
2023,51,51195,.0943878,1,race-ethnicity,All
2023,51,51195,NA,NA,race-ethnicity,Majority Non-White
2023,51,51195,.0943878,1,race-ethnicity,Majority White
2023,51,51197,.0648247,1,race-ethnicity,All
2023,51,51197,NA,NA,race-ethnicity,Majority Non-White
2023,51,51197,.0648247,1,race-ethnicity,Majority White
2023,51,51199,.0536417,1,race-ethnicity,All
2023,51,51199,.0740741,1,race-ethnicity,Majority Non-White
2023,51,51199,.0512115,1,race-ethnicity,Majority White
2023,51,51510,.040797,1,race-ethnicity,All
2023,51,51510,.054785,1,race-ethnicity,Majority Non-White
2023,51,51510,.0238894,1,race-ethnicity,Majority White
2023,51,51520,.1023891,1,race-ethnicity,All
2023,51,51520,NA,NA,race-ethnicity,Majority Non-White
2023,51,51520,.1023891,1,race-ethnicity,Majority White
2023,51,51530,.0512821,1,race-ethnicity,All
2023,51,51530,NA,NA,race-ethnicity,Majority Non-White
2023,51,51530,.0512821,1,race-ethnicity,Majority White
2023,51,51540,.0697674,1,race-ethnicity,All
2023,51,51540,NA,NA,race-ethnicity,Majority Non-White
2023,51,51540,.0697674,1,race-ethnicity,Majority White
2023,51,51550,.0771245,1,race-ethnicity,All
2023,51,51550,.1066294,1,race-ethnicity,Majority Non-White
2023,51,51550,.0627313,1,race-ethnicity,Majority White
2023,51,51570,.0794473,1,race-ethnicity,All
2023,51,51570,NA,NA,race-ethnicity,Majority Non-White
2023,51,51570,.0795848,1,race-ethnicity,Majority White
2023,51,51580,.1058201,1,race-ethnicity,All
2023,51,51580,NA,NA,race-ethnicity,Majority Non-White
2023,51,51580,.1058201,1,race-ethnicity,Majority White
2023,51,51590,.1361502,1,race-ethnicity,All
2023,51,51590,NA,NA,race-ethnicity,Majority Non-White
2023,51,51590,.1361502,1,race-ethnicity,Majority White
2023,51,51595,.162963,1,race-ethnicity,All
2023,51,51595,.162963,1,race-ethnicity,Majority Non-White
2023,51,51595,NA,NA,race-ethnicity,Majority White
2023,51,51600,.0205314,1,race-ethnicity,All
2023,51,51600,.0306748,1,race-ethnicity,Majority Non-White
2023,51,51600,.0180451,1,race-ethnicity,Majority White
2023,51,51610,.0047733,1,race-ethnicity,All
2023,51,51610,NA,NA,race-ethnicity,Majority Non-White
2023,51,51610,.005277,1,race-ethnicity,Majority White
2023,51,51620,.1726908,1,race-ethnicity,All
2023,51,51620,.1726908,1,race-ethnicity,Majority Non-White
2023,51,51620,NA,NA,race-ethnicity,Majority White
2023,51,51630,.0824242,1,race-ethnicity,All
2023,51,51630,NA,NA,race-ethnicity,Majority Non-White
2023,51,51630,.0824242,1,race-ethnicity,Majority White
2023,51,51640,.1169355,1,race-ethnicity,All
2023,51,51640,NA,NA,race-ethnicity,Majority Non-White
2023,51,51640,.1169355,1,race-ethnicity,Majority White
2023,51,51650,.1143437,1,race-ethnicity,All
2023,51,51650,.1165599,1,race-ethnicity,Majority Non-White
2023,51,51650,.0904255,1,race-ethnicity,Majority White
2023,51,51660,.104034,1,race-ethnicity,All
2023,51,51660,NA,NA,race-ethnicity,Majority Non-White
2023,51,51660,.104034,1,race-ethnicity,Majority White
2023,51,51670,.1408647,1,race-ethnicity,All
2023,51,51670,.1408647,1,race-ethnicity,Majority Non-White
2023,51,51670,NA,NA,race-ethnicity,Majority White
2023,51,51678,.0245902,1,race-ethnicity,All
2023,51,51678,NA,NA,race-ethnicity,Majority Non-White
2023,51,51678,.0245902,1,race-ethnicity,Majority White
2023,51,51680,.0258122,1,race-ethnicity,All
2023,51,51680,NA,NA,race-ethnicity,Majority Non-White
2023,51,51680,.0258122,1,race-ethnicity,Majority White
2023,51,51683,.0686347,1,race-ethnicity,All
2023,51,51683,.0686347,1,race-ethnicity,Majority Non-White
2023,51,51683,NA,NA,race-ethnicity,Majority White
2023,51,51685,.06,1,race-ethnicity,All
2023,51,51685,.06,1,race-ethnicity,Majority Non-White
2023,51,51685,NA,NA,race-ethnicity,Majority White
2023,51,51690,.1570439,1,race-ethnicity,All
2023,51,51690,NA,NA,race-ethnicity,Majority Non-White
2023,51,51690,.1570439,1,race-ethnicity,Majority White
2023,51,51700,.1320857,1,race-ethnicity,All
2023,51,51700,.1358186,1,race-ethnicity,Majority Non-White
2023,51,51700,.1237653,1,race-ethnicity,Majority White
2023,51,51710,.1441745,1,race-ethnicity,All
2023,51,51710,.1508343,1,race-ethnicity,Majority Non-White
2023,51,51710,.1314212,1,race-ethnicity,Majority White
2023,51,51720,.0884354,1,race-ethnicity,All
2023,51,51720,NA,NA,race-ethnicity,Majority Non-White
2023,51,51720,.0884354,1,race-ethnicity,Majority White
2023,51,51730,.1654741,1,race-ethnicity,All
2023,51,51730,.1654741,1,race-ethnicity,Majority Non-White
2023,51,51730,NA,NA,race-ethnicity,Majority White
2023,51,51735,.0559796,1,race-ethnicity,All
2023,51,51735,NA,NA,race-ethnicity,Majority Non-White
2023,51,51735,.0559796,1,race-ethnicity,Majority White
2023,51,51740,.1622057,1,race-ethnicity,All
2023,51,51740,.1623628,1,race-ethnicity,Majority Non-White
2023,51,51740,NA,NA,race-ethnicity,Majority White
2023,51,51750,.0349462,1,race-ethnicity,All
2023,51,51750,NA,NA,race-ethnicity,Majority Non-White
2023,51,51750,.0352304,1,race-ethnicity,Majority White
2023,51,51760,.1005536,1,race-ethnicity,All
2023,51,51760,.1284916,1,race-ethnicity,Majority Non-White
2023,51,51760,.0439312,1,race-ethnicity,Majority White
2023,51,51770,.0628973,1,race-ethnicity,All
2023,51,51770,.0996785,1,race-ethnicity,Majority Non-White
2023,51,51770,.0457867,1,race-ethnicity,Majority White
2023,51,51775,.0427873,1,race-ethnicity,All
2023,51,51775,NA,NA,race-ethnicity,Majority Non-White
2023,51,51775,.0428397,1,race-ethnicity,Majority White
2023,51,51790,.0918854,1,race-ethnicity,All
2023,51,51790,NA,NA,race-ethnicity,Majority Non-White
2023,51,51790,.0918854,1,race-ethnicity,Majority White
2023,51,51800,.1274256,1,race-ethnicity,All
2023,51,51800,.1311176,1,race-ethnicity,Majority Non-White
2023,51,51800,.0988701,1,race-ethnicity,Majority White
2023,51,51810,.0832381,1,race-ethnicity,All
2023,51,51810,.1060026,1,race-ethnicity,Majority Non-White
2023,51,51810,.0766897,1,race-ethnicity,Majority White
2023,51,51820,.1258106,1,race-ethnicity,All
2023,51,51820,NA,NA,race-ethnicity,Majority Non-White
2023,51,51820,.1258106,1,race-ethnicity,Majority White
2023,51,51830,.0833333,1,race-ethnicity,All
2023,51,51830,NA,NA,race-ethnicity,Majority Non-White
2023,51,51830,.0833333,1,race-ethnicity,Majority White
2023,51,51840,.0581528,1,race-ethnicity,All
2023,51,51840,NA,NA,race-ethnicity,Majority Non-White
2023,51,51840,.0581528,1,race-ethnicity,Majority White
2023,53,53001,.0017575,1,race-ethnicity,All
2023,53,53001,0,1,race-ethnicity,Majority Non-White
2023,53,53001,.0067114,1,race-ethnicity,Majority White
2023,53,53003,.041779,1,race-ethnicity,All
2023,53,53003,NA,NA,race-ethnicity,Majority Non-White
2023,53,53003,.041779,1,race-ethnicity,Majority White
2023,53,53005,.0081187,1,race-ethnicity,All
2023,53,53005,NA,NA,race-ethnicity,Majority Non-White
2023,53,53005,.0081671,1,race-ethnicity,Majority White
2023,53,53007,.0048485,1,race-ethnicity,All
2023,53,53007,0,1,race-ethnicity,Majority Non-White
2023,53,53007,.0051392,1,race-ethnicity,Majority White
2023,53,53009,.0088906,1,race-ethnicity,All
2023,53,53009,0,1,race-ethnicity,Majority Non-White
2023,53,53009,.0090766,1,race-ethnicity,Majority White
2023,53,53011,.0189148,1,race-ethnicity,All
2023,53,53011,NA,NA,race-ethnicity,Majority Non-White
2023,53,53011,.0189148,1,race-ethnicity,Majority White
2023,53,53013,.0068966,1,race-ethnicity,All
2023,53,53013,NA,NA,race-ethnicity,Majority Non-White
2023,53,53013,.0068966,1,race-ethnicity,Majority White
2023,53,53015,.0113314,1,race-ethnicity,All
2023,53,53015,NA,NA,race-ethnicity,Majority Non-White
2023,53,53015,.0113411,1,race-ethnicity,Majority White
2023,53,53017,.007377,1,race-ethnicity,All
2023,53,53017,0,1,race-ethnicity,Majority Non-White
2023,53,53017,.0078671,1,race-ethnicity,Majority White
2023,53,53019,.0136519,1,race-ethnicity,All
2023,53,53019,NA,NA,race-ethnicity,Majority Non-White
2023,53,53019,.0119522,1,race-ethnicity,Majority White
2023,53,53021,.0055453,1,race-ethnicity,All
2023,53,53021,.0056264,1,race-ethnicity,Majority Non-White
2023,53,53021,NA,NA,race-ethnicity,Majority White
2023,53,53023,.0597015,1,race-ethnicity,All
2023,53,53023,NA,NA,race-ethnicity,Majority Non-White
2023,53,53023,.0597015,1,race-ethnicity,Majority White
2023,53,53025,.0065972,1,race-ethnicity,All
2023,53,53025,.0060459,1,race-ethnicity,Majority Non-White
2023,53,53025,.0068326,1,race-ethnicity,Majority White
2023,53,53027,.0137318,1,race-ethnicity,All
2023,53,53027,NA,NA,race-ethnicity,Majority Non-White
2023,53,53027,.013185,1,race-ethnicity,Majority White
2023,53,53029,.009496,1,race-ethnicity,All
2023,53,53029,NA,NA,race-ethnicity,Majority Non-White
2023,53,53029,.0095168,1,race-ethnicity,Majority White
2023,53,53031,.0063985,1,race-ethnicity,All
2023,53,53031,NA,NA,race-ethnicity,Majority Non-White
2023,53,53031,.0063985,1,race-ethnicity,Majority White
2023,53,53033,.0136065,1,race-ethnicity,All
2023,53,53033,.0188468,1,race-ethnicity,Majority Non-White
2023,53,53033,.0102192,1,race-ethnicity,Majority White
2023,53,53035,.0152255,1,race-ethnicity,All
2023,53,53035,NA,NA,race-ethnicity,Majority Non-White
2023,53,53035,.0152255,1,race-ethnicity,Majority White
2023,53,53037,.006865,1,race-ethnicity,All
2023,53,53037,NA,NA,race-ethnicity,Majority Non-White
2023,53,53037,.006865,1,race-ethnicity,Majority White
2023,53,53039,.0055249,1,race-ethnicity,All
2023,53,53039,NA,NA,race-ethnicity,Majority Non-White
2023,53,53039,.0055866,1,race-ethnicity,Majority White
2023,53,53041,.0183934,1,race-ethnicity,All
2023,53,53041,NA,NA,race-ethnicity,Majority Non-White
2023,53,53041,.0183934,1,race-ethnicity,Majority White
2023,53,53043,.0028736,1,race-ethnicity,All
2023,53,53043,NA,NA,race-ethnicity,Majority Non-White
2023,53,53043,.0028818,1,race-ethnicity,Majority White
2023,53,53045,.0122295,1,race-ethnicity,All
2023,53,53045,NA,NA,race-ethnicity,Majority Non-White
2023,53,53045,.0122295,1,race-ethnicity,Majority White
2023,53,53047,.0056738,1,race-ethnicity,All
2023,53,53047,.0084388,1,race-ethnicity,Majority Non-White
2023,53,53047,.0051151,1,race-ethnicity,Majority White
2023,53,53049,.0197109,1,race-ethnicity,All
2023,53,53049,NA,NA,race-ethnicity,Majority Non-White
2023,53,53049,.0197109,1,race-ethnicity,Majority White
2023,53,53051,.0219298,1,race-ethnicity,All
2023,53,53051,NA,NA,race-ethnicity,Majority Non-White
2023,53,53051,.0219298,1,race-ethnicity,Majority White
2023,53,53053,.0254889,1,race-ethnicity,All
2023,53,53053,.0390411,1,race-ethnicity,Majority Non-White
2023,53,53053,.0229729,1,race-ethnicity,Majority White
2023,53,53055,.0050083,1,race-ethnicity,All
2023,53,53055,NA,NA,race-ethnicity,Majority Non-White
2023,53,53055,.0050083,1,race-ethnicity,Majority White
2023,53,53057,.0127182,1,race-ethnicity,All
2023,53,53057,NA,NA,race-ethnicity,Majority Non-White
2023,53,53057,.0127182,1,race-ethnicity,Majority White
2023,53,53059,.0125,1,race-ethnicity,All
2023,53,53059,NA,NA,race-ethnicity,Majority Non-White
2023,53,53059,.0125,1,race-ethnicity,Majority White
2023,53,53061,.0105118,1,race-ethnicity,All
2023,53,53061,.012792,1,race-ethnicity,Majority Non-White
2023,53,53061,.0101503,1,race-ethnicity,Majority White
2023,53,53063,.0161396,1,race-ethnicity,All
2023,53,53063,NA,NA,race-ethnicity,Majority Non-White
2023,53,53063,.0160898,1,race-ethnicity,Majority White
2023,53,53065,.0100647,1,race-ethnicity,All
2023,53,53065,NA,NA,race-ethnicity,Majority Non-White
2023,53,53065,.0103397,1,race-ethnicity,Majority White
2023,53,53067,.015219,1,race-ethnicity,All
2023,53,53067,NA,NA,race-ethnicity,Majority Non-White
2023,53,53067,.015219,1,race-ethnicity,Majority White
2023,53,53069,.0071429,1,race-ethnicity,All
2023,53,53069,NA,NA,race-ethnicity,Majority Non-White
2023,53,53069,.0071429,1,race-ethnicity,Majority White
2023,53,53071,.0046702,1,race-ethnicity,All
2023,53,53071,NA,NA,race-ethnicity,Majority Non-White
2023,53,53071,.0042017,1,race-ethnicity,Majority White
2023,53,53073,.0081899,1,race-ethnicity,All
2023,53,53073,NA,NA,race-ethnicity,Majority Non-White
2023,53,53073,.0081899,1,race-ethnicity,Majority White
2023,53,53075,.0127592,1,race-ethnicity,All
2023,53,53075,NA,NA,race-ethnicity,Majority Non-White
2023,53,53075,.0127592,1,race-ethnicity,Majority White
2023,53,53077,.0136036,1,race-ethnicity,All
2023,53,53077,.0166205,1,race-ethnicity,Majority Non-White
2023,53,53077,.0086393,1,race-ethnicity,Majority White
2023,54,54001,.0418605,1,race-ethnicity,All
2023,54,54001,NA,NA,race-ethnicity,Majority Non-White
2023,54,54001,.0418605,1,race-ethnicity,Majority White
2023,54,54003,.0719004,1,race-ethnicity,All
2023,54,54003,NA,NA,race-ethnicity,Majority Non-White
2023,54,54003,.0719004,1,race-ethnicity,Majority White
2023,54,54005,.1580756,1,race-ethnicity,All
2023,54,54005,NA,NA,race-ethnicity,Majority Non-White
2023,54,54005,.1580756,1,race-ethnicity,Majority White
2023,54,54007,.0648379,1,race-ethnicity,All
2023,54,54007,NA,NA,race-ethnicity,Majority Non-White
2023,54,54007,.0648379,1,race-ethnicity,Majority White
2023,54,54009,.122449,1,race-ethnicity,All
2023,54,54009,NA,NA,race-ethnicity,Majority Non-White
2023,54,54009,.122449,1,race-ethnicity,Majority White
2023,54,54011,.0758345,1,race-ethnicity,All
2023,54,54011,NA,NA,race-ethnicity,Majority Non-White
2023,54,54011,.0758345,1,race-ethnicity,Majority White
2023,54,54013,.0384615,1,race-ethnicity,All
2023,54,54013,NA,NA,race-ethnicity,Majority Non-White
2023,54,54013,.0384615,1,race-ethnicity,Majority White
2023,54,54015,.0629921,1,race-ethnicity,All
2023,54,54015,NA,NA,race-ethnicity,Majority Non-White
2023,54,54015,.0629921,1,race-ethnicity,Majority White
2023,54,54017,.0672269,1,race-ethnicity,All
2023,54,54017,NA,NA,race-ethnicity,Majority Non-White
2023,54,54017,.0672269,1,race-ethnicity,Majority White
2023,54,54019,.0651801,1,race-ethnicity,All
2023,54,54019,NA,NA,race-ethnicity,Majority Non-White
2023,54,54019,.0649913,1,race-ethnicity,Majority White
2023,54,54021,.0526316,1,race-ethnicity,All
2023,54,54021,NA,NA,race-ethnicity,Majority Non-White
2023,54,54021,.054878,1,race-ethnicity,Majority White
2023,54,54023,.0722543,1,race-ethnicity,All
2023,54,54023,NA,NA,race-ethnicity,Majority Non-White
2023,54,54023,.0722543,1,race-ethnicity,Majority White
2023,54,54025,.0404135,1,race-ethnicity,All
2023,54,54025,NA,NA,race-ethnicity,Majority Non-White
2023,54,54025,.0404135,1,race-ethnicity,Majority White
2023,54,54027,.0447977,1,race-ethnicity,All
2023,54,54027,NA,NA,race-ethnicity,Majority Non-White
2023,54,54027,.0447977,1,race-ethnicity,Majority White
2023,54,54029,.1283186,1,race-ethnicity,All
2023,54,54029,NA,NA,race-ethnicity,Majority Non-White
2023,54,54029,.1283186,1,race-ethnicity,Majority White
2023,54,54031,.0794393,1,race-ethnicity,All
2023,54,54031,NA,NA,race-ethnicity,Majority Non-White
2023,54,54031,.0794393,1,race-ethnicity,Majority White
2023,54,54033,.0461812,1,race-ethnicity,All
2023,54,54033,NA,NA,race-ethnicity,Majority Non-White
2023,54,54033,.0461812,1,race-ethnicity,Majority White
2023,54,54035,.0467391,1,race-ethnicity,All
2023,54,54035,NA,NA,race-ethnicity,Majority Non-White
2023,54,54035,.046892,1,race-ethnicity,Majority White
2023,54,54037,.046652,1,race-ethnicity,All
2023,54,54037,NA,NA,race-ethnicity,Majority Non-White
2023,54,54037,.046652,1,race-ethnicity,Majority White
2023,54,54039,.1084025,1,race-ethnicity,All
2023,54,54039,NA,NA,race-ethnicity,Majority Non-White
2023,54,54039,.108417,1,race-ethnicity,Majority White
2023,54,54041,.0898876,1,race-ethnicity,All
2023,54,54041,NA,NA,race-ethnicity,Majority Non-White
2023,54,54041,.0898876,1,race-ethnicity,Majority White
2023,54,54043,.1073171,1,race-ethnicity,All
2023,54,54043,NA,NA,race-ethnicity,Majority Non-White
2023,54,54043,.1073171,1,race-ethnicity,Majority White
2023,54,54045,.0743534,1,race-ethnicity,All
2023,54,54045,NA,NA,race-ethnicity,Majority Non-White
2023,54,54045,.0743534,1,race-ethnicity,Majority White
2023,54,54047,.0795455,1,race-ethnicity,All
2023,54,54047,NA,NA,race-ethnicity,Majority Non-White
2023,54,54047,.0798226,1,race-ethnicity,Majority White
2023,54,54049,.0447761,1,race-ethnicity,All
2023,54,54049,NA,NA,race-ethnicity,Majority Non-White
2023,54,54049,.0447761,1,race-ethnicity,Majority White
2023,54,54051,.0408401,1,race-ethnicity,All
2023,54,54051,NA,NA,race-ethnicity,Majority Non-White
2023,54,54051,.0408401,1,race-ethnicity,Majority White
2023,54,54053,.034076,1,race-ethnicity,All
2023,54,54053,NA,NA,race-ethnicity,Majority Non-White
2023,54,54053,.034076,1,race-ethnicity,Majority White
2023,54,54055,.0608924,1,race-ethnicity,All
2023,54,54055,NA,NA,race-ethnicity,Majority Non-White
2023,54,54055,.0610526,1,race-ethnicity,Majority White
2023,54,54057,.0551091,1,race-ethnicity,All
2023,54,54057,NA,NA,race-ethnicity,Majority Non-White
2023,54,54057,.0551091,1,race-ethnicity,Majority White
2023,54,54059,.1106501,1,race-ethnicity,All
2023,54,54059,NA,NA,race-ethnicity,Majority Non-White
2023,54,54059,.1106501,1,race-ethnicity,Majority White
2023,54,54061,.0483163,1,race-ethnicity,All
2023,54,54061,NA,NA,race-ethnicity,Majority Non-White
2023,54,54061,.0480029,1,race-ethnicity,Majority White
2023,54,54063,.0289474,1,race-ethnicity,All
2023,54,54063,NA,NA,race-ethnicity,Majority Non-White
2023,54,54063,.0289474,1,race-ethnicity,Majority White
2023,54,54065,.0670194,1,race-ethnicity,All
2023,54,54065,NA,NA,race-ethnicity,Majority Non-White
2023,54,54065,.0670194,1,race-ethnicity,Majority White
2023,54,54067,.0405577,1,race-ethnicity,All
2023,54,54067,NA,NA,race-ethnicity,Majority Non-White
2023,54,54067,.0405577,1,race-ethnicity,Majority White
2023,54,54069,.0501818,1,race-ethnicity,All
2023,54,54069,NA,NA,race-ethnicity,Majority Non-White
2023,54,54069,.0501818,1,race-ethnicity,Majority White
2023,54,54071,.0900901,1,race-ethnicity,All
2023,54,54071,NA,NA,race-ethnicity,Majority Non-White
2023,54,54071,.0900901,1,race-ethnicity,Majority White
2023,54,54073,.0487805,1,race-ethnicity,All
2023,54,54073,NA,NA,race-ethnicity,Majority Non-White
2023,54,54073,.0487805,1,race-ethnicity,Majority White
2023,54,54075,.0470085,1,race-ethnicity,All
2023,54,54075,NA,NA,race-ethnicity,Majority Non-White
2023,54,54075,.0470085,1,race-ethnicity,Majority White
2023,54,54077,.0561798,1,race-ethnicity,All
2023,54,54077,NA,NA,race-ethnicity,Majority Non-White
2023,54,54077,.0561798,1,race-ethnicity,Majority White
2023,54,54079,.0967379,1,race-ethnicity,All
2023,54,54079,NA,NA,race-ethnicity,Majority Non-White
2023,54,54079,.0967379,1,race-ethnicity,Majority White
2023,54,54081,.0782001,1,race-ethnicity,All
2023,54,54081,NA,NA,race-ethnicity,Majority Non-White
2023,54,54081,.0781181,1,race-ethnicity,Majority White
2023,54,54083,.0427252,1,race-ethnicity,All
2023,54,54083,NA,NA,race-ethnicity,Majority Non-White
2023,54,54083,.0427746,1,race-ethnicity,Majority White
2023,54,54085,.022293,1,race-ethnicity,All
2023,54,54085,NA,NA,race-ethnicity,Majority Non-White
2023,54,54085,.022293,1,race-ethnicity,Majority White
2023,54,54087,.0703518,1,race-ethnicity,All
2023,54,54087,NA,NA,race-ethnicity,Majority Non-White
