year,state,county,share_student_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,51,81,NA,3,race-ethnicity,Majority White
2023,51,83,.1440758,1,race-ethnicity,All
2023,51,83,NA,3,race-ethnicity,Majority Non-White
2023,51,83,.1425837,1,race-ethnicity,Majority White
2023,51,85,.1578947,1,race-ethnicity,All
2023,51,85,NA,3,race-ethnicity,Majority Non-White
2023,51,85,.1578947,1,race-ethnicity,Majority White
2023,51,87,.18946,1,race-ethnicity,All
2023,51,87,.2233949,1,race-ethnicity,Majority Non-White
2023,51,87,.1647399,1,race-ethnicity,Majority White
2023,51,89,.1129527,1,race-ethnicity,All
2023,51,89,NA,3,race-ethnicity,Majority Non-White
2023,51,89,.1129527,1,race-ethnicity,Majority White
2023,51,91,.0666667,1,race-ethnicity,All
2023,51,91,NA,3,race-ethnicity,Majority Non-White
2023,51,91,.0666667,1,race-ethnicity,Majority White
2023,51,93,.1758593,1,race-ethnicity,All
2023,51,93,NA,3,race-ethnicity,Majority Non-White
2023,51,93,.1761827,1,race-ethnicity,Majority White
2023,51,95,.1580756,1,race-ethnicity,All
2023,51,95,NA,3,race-ethnicity,Majority Non-White
2023,51,95,.1580756,1,race-ethnicity,Majority White
2023,51,97,.0851064,1,race-ethnicity,All
2023,51,97,NA,3,race-ethnicity,Majority Non-White
2023,51,97,.0882353,1,race-ethnicity,Majority White
2023,51,99,.1502959,1,race-ethnicity,All
2023,51,99,NA,3,race-ethnicity,Majority Non-White
2023,51,99,.1502959,1,race-ethnicity,Majority White
2023,51,101,.1522763,1,race-ethnicity,All
2023,51,101,NA,3,race-ethnicity,Majority Non-White
2023,51,101,.1522763,1,race-ethnicity,Majority White
2023,51,103,.1018277,1,race-ethnicity,All
2023,51,103,NA,3,race-ethnicity,Majority Non-White
2023,51,103,.1018277,1,race-ethnicity,Majority White
2023,51,105,.0764228,1,race-ethnicity,All
2023,51,105,NA,3,race-ethnicity,Majority Non-White
2023,51,105,.0764228,1,race-ethnicity,Majority White
2023,51,107,.1464959,1,race-ethnicity,All
2023,51,107,.1380309,1,race-ethnicity,Majority Non-White
2023,51,107,.1538142,1,race-ethnicity,Majority White
2023,51,109,.1430868,1,race-ethnicity,All
2023,51,109,NA,3,race-ethnicity,Majority Non-White
2023,51,109,.1430868,1,race-ethnicity,Majority White
2023,51,111,.1421189,1,race-ethnicity,All
2023,51,111,.1935484,1,race-ethnicity,Majority Non-White
2023,51,111,.0945274,1,race-ethnicity,Majority White
2023,51,113,.1040462,1,race-ethnicity,All
2023,51,113,NA,3,race-ethnicity,Majority Non-White
2023,51,113,.0976331,1,race-ethnicity,Majority White
2023,51,115,.1302682,1,race-ethnicity,All
2023,51,115,NA,3,race-ethnicity,Majority Non-White
2023,51,115,.1304348,1,race-ethnicity,Majority White
2023,51,117,.1070367,1,race-ethnicity,All
2023,51,117,NA,3,race-ethnicity,Majority Non-White
2023,51,117,.1070367,1,race-ethnicity,Majority White
2023,51,119,.1047619,1,race-ethnicity,All
2023,51,119,NA,3,race-ethnicity,Majority Non-White
2023,51,119,.1047619,1,race-ethnicity,Majority White
2023,51,121,.1638103,1,race-ethnicity,All
2023,51,121,NA,3,race-ethnicity,Majority Non-White
2023,51,121,.1638103,1,race-ethnicity,Majority White
2023,51,125,.102253,1,race-ethnicity,All
2023,51,125,NA,3,race-ethnicity,Majority Non-White
2023,51,125,.1035088,1,race-ethnicity,Majority White
2023,51,127,.1753554,1,race-ethnicity,All
2023,51,127,NA,3,race-ethnicity,Majority Non-White
2023,51,127,.1753554,1,race-ethnicity,Majority White
2023,51,131,.125,1,race-ethnicity,All
2023,51,131,.1296296,1,race-ethnicity,Majority Non-White
2023,51,131,.1219512,1,race-ethnicity,Majority White
2023,51,133,.1073171,1,race-ethnicity,All
2023,51,133,NA,3,race-ethnicity,Majority Non-White
2023,51,133,.1073171,1,race-ethnicity,Majority White
2023,51,135,.1542169,1,race-ethnicity,All
2023,51,135,.1666667,1,race-ethnicity,Majority Non-White
2023,51,135,.1441048,1,race-ethnicity,Majority White
2023,51,137,.1358025,1,race-ethnicity,All
2023,51,137,NA,3,race-ethnicity,Majority Non-White
2023,51,137,.136251,1,race-ethnicity,Majority White
2023,51,139,.0936639,1,race-ethnicity,All
2023,51,139,NA,3,race-ethnicity,Majority Non-White
2023,51,139,.0936639,1,race-ethnicity,Majority White
2023,51,141,.0828516,1,race-ethnicity,All
2023,51,141,NA,3,race-ethnicity,Majority Non-White
2023,51,141,.0828516,1,race-ethnicity,Majority White
2023,51,143,.1392618,1,race-ethnicity,All
2023,51,143,.1470588,1,race-ethnicity,Majority Non-White
2023,51,143,.13879,1,race-ethnicity,Majority White
2023,51,145,.1415094,1,race-ethnicity,All
2023,51,145,NA,3,race-ethnicity,Majority Non-White
2023,51,145,.1415094,1,race-ethnicity,Majority White
2023,51,147,.1561181,1,race-ethnicity,All
2023,51,147,NA,3,race-ethnicity,Majority Non-White
2023,51,147,.1561181,1,race-ethnicity,Majority White
2023,51,149,.176259,1,race-ethnicity,All
2023,51,149,.1784897,1,race-ethnicity,Majority Non-White
2023,51,149,.1748148,1,race-ethnicity,Majority White
2023,51,153,.1756212,1,race-ethnicity,All
2023,51,153,.1744198,1,race-ethnicity,Majority Non-White
2023,51,153,.1780434,1,race-ethnicity,Majority White
2023,51,155,.1081081,1,race-ethnicity,All
2023,51,155,NA,3,race-ethnicity,Majority Non-White
2023,51,155,.1081081,1,race-ethnicity,Majority White
2023,51,157,.1090226,1,race-ethnicity,All
2023,51,157,NA,3,race-ethnicity,Majority Non-White
2023,51,157,.1090226,1,race-ethnicity,Majority White
2023,51,159,.1557377,1,race-ethnicity,All
2023,51,159,NA,3,race-ethnicity,Majority Non-White
2023,51,159,.1617021,1,race-ethnicity,Majority White
2023,51,161,.1703679,1,race-ethnicity,All
2023,51,161,NA,3,race-ethnicity,Majority Non-White
2023,51,161,.1703679,1,race-ethnicity,Majority White
2023,51,163,.1123755,1,race-ethnicity,All
2023,51,163,NA,3,race-ethnicity,Majority Non-White
2023,51,163,.1123755,1,race-ethnicity,Majority White
2023,51,165,.0906012,1,race-ethnicity,All
2023,51,165,NA,3,race-ethnicity,Majority Non-White
2023,51,165,.0906012,1,race-ethnicity,Majority White
2023,51,167,.0665813,1,race-ethnicity,All
2023,51,167,NA,3,race-ethnicity,Majority Non-White
2023,51,167,.0665813,1,race-ethnicity,Majority White
2023,51,169,.077728,1,race-ethnicity,All
2023,51,169,NA,3,race-ethnicity,Majority Non-White
2023,51,169,.077728,1,race-ethnicity,Majority White
2023,51,171,.1105302,1,race-ethnicity,All
2023,51,171,NA,3,race-ethnicity,Majority Non-White
2023,51,171,.1105302,1,race-ethnicity,Majority White
2023,51,173,.1100218,1,race-ethnicity,All
2023,51,173,NA,3,race-ethnicity,Majority Non-White
2023,51,173,.1100218,1,race-ethnicity,Majority White
2023,51,175,.1307692,1,race-ethnicity,All
2023,51,175,.1317073,1,race-ethnicity,Majority Non-White
2023,51,175,.1301587,1,race-ethnicity,Majority White
2023,51,177,.1726099,1,race-ethnicity,All
2023,51,177,NA,3,race-ethnicity,Majority Non-White
2023,51,177,.1726099,1,race-ethnicity,Majority White
2023,51,179,.199127,1,race-ethnicity,All
2023,51,179,.2370868,1,race-ethnicity,Majority Non-White
2023,51,179,.1735652,1,race-ethnicity,Majority White
2023,51,181,.1842105,1,race-ethnicity,All
2023,51,181,NA,3,race-ethnicity,Majority Non-White
2023,51,181,.1793104,1,race-ethnicity,Majority White
2023,51,183,.1619048,1,race-ethnicity,All
2023,51,183,.1630901,1,race-ethnicity,Majority Non-White
2023,51,183,.1585366,1,race-ethnicity,Majority White
2023,51,185,.0959634,1,race-ethnicity,All
2023,51,185,NA,3,race-ethnicity,Majority Non-White
2023,51,185,.0952744,1,race-ethnicity,Majority White
2023,51,187,.11299,1,race-ethnicity,All
2023,51,187,NA,3,race-ethnicity,Majority Non-White
2023,51,187,.11299,1,race-ethnicity,Majority White
2023,51,191,.1054545,1,race-ethnicity,All
2023,51,191,NA,3,race-ethnicity,Majority Non-White
2023,51,191,.1054545,1,race-ethnicity,Majority White
2023,51,193,.1428571,1,race-ethnicity,All
2023,51,193,.109589,1,race-ethnicity,Majority Non-White
2023,51,193,.147448,1,race-ethnicity,Majority White
2023,51,195,.0816327,1,race-ethnicity,All
2023,51,195,NA,3,race-ethnicity,Majority Non-White
2023,51,195,.0816327,1,race-ethnicity,Majority White
2023,51,197,.1147715,1,race-ethnicity,All
2023,51,197,NA,3,race-ethnicity,Majority Non-White
2023,51,197,.1147715,1,race-ethnicity,Majority White
2023,51,199,.1628937,1,race-ethnicity,All
2023,51,199,.1944444,1,race-ethnicity,Majority Non-White
2023,51,199,.159141,1,race-ethnicity,Majority White
2023,51,510,.1681214,1,race-ethnicity,All
2023,51,510,.1570735,1,race-ethnicity,Majority Non-White
2023,51,510,.1814753,1,race-ethnicity,Majority White
2023,51,520,.112628,1,race-ethnicity,All
2023,51,520,NA,3,race-ethnicity,Majority Non-White
2023,51,520,.112628,1,race-ethnicity,Majority White
2023,51,530,.1282051,1,race-ethnicity,All
2023,51,530,NA,3,race-ethnicity,Majority Non-White
2023,51,530,.1282051,1,race-ethnicity,Majority White
2023,51,540,.1751026,1,race-ethnicity,All
2023,51,540,NA,3,race-ethnicity,Majority Non-White
2023,51,540,.1751026,1,race-ethnicity,Majority White
2023,51,550,.2047925,1,race-ethnicity,All
2023,51,550,.2080671,1,race-ethnicity,Majority Non-White
2023,51,550,.203195,1,race-ethnicity,Majority White
2023,51,570,.17962,1,race-ethnicity,All
2023,51,570,NA,3,race-ethnicity,Majority Non-White
2023,51,570,.1799308,1,race-ethnicity,Majority White
2023,51,580,.1164021,1,race-ethnicity,All
2023,51,580,NA,3,race-ethnicity,Majority Non-White
2023,51,580,.1164021,1,race-ethnicity,Majority White
2023,51,590,.1768388,1,race-ethnicity,All
2023,51,590,NA,3,race-ethnicity,Majority Non-White
2023,51,590,.1768388,1,race-ethnicity,Majority White
2023,51,595,.2,1,race-ethnicity,All
2023,51,595,.2,1,race-ethnicity,Majority Non-White
2023,51,595,NA,3,race-ethnicity,Majority White
2023,51,600,.1099034,1,race-ethnicity,All
2023,51,600,.1288344,1,race-ethnicity,Majority Non-White
2023,51,600,.1052632,1,race-ethnicity,Majority White
2023,51,610,.150358,1,race-ethnicity,All
2023,51,610,NA,3,race-ethnicity,Majority Non-White
2023,51,610,.1424802,1,race-ethnicity,Majority White
2023,51,620,.1566265,1,race-ethnicity,All
2023,51,620,.1566265,1,race-ethnicity,Majority Non-White
2023,51,620,NA,3,race-ethnicity,Majority White
2023,51,630,.1757576,1,race-ethnicity,All
2023,51,630,NA,3,race-ethnicity,Majority Non-White
2023,51,630,.1757576,1,race-ethnicity,Majority White
2023,51,640,.125,1,race-ethnicity,All
2023,51,640,NA,3,race-ethnicity,Majority Non-White
2023,51,640,.125,1,race-ethnicity,Majority White
2023,51,650,.2219215,1,race-ethnicity,All
2023,51,650,.2267127,1,race-ethnicity,Majority Non-White
2023,51,650,.1702128,1,race-ethnicity,Majority White
2023,51,660,.1408351,1,race-ethnicity,All
2023,51,660,NA,3,race-ethnicity,Majority Non-White
2023,51,660,.1408351,1,race-ethnicity,Majority White
2023,51,670,.153417,1,race-ethnicity,All
2023,51,670,.153417,1,race-ethnicity,Majority Non-White
2023,51,670,NA,3,race-ethnicity,Majority White
2023,51,678,.0737705,1,race-ethnicity,All
2023,51,678,NA,3,race-ethnicity,Majority Non-White
2023,51,678,.0737705,1,race-ethnicity,Majority White
2023,51,680,.2158433,1,race-ethnicity,All
2023,51,680,NA,3,race-ethnicity,Majority Non-White
2023,51,680,.2158433,1,race-ethnicity,Majority White
2023,51,683,.1387454,1,race-ethnicity,All
2023,51,683,.1387454,1,race-ethnicity,Majority Non-White
2023,51,683,NA,3,race-ethnicity,Majority White
2023,51,685,.1676923,1,race-ethnicity,All
2023,51,685,.1676923,1,race-ethnicity,Majority Non-White
2023,51,685,NA,3,race-ethnicity,Majority White
2023,51,690,.1547344,1,race-ethnicity,All
2023,51,690,NA,3,race-ethnicity,Majority Non-White
2023,51,690,.1547344,1,race-ethnicity,Majority White
2023,51,700,.2033471,1,race-ethnicity,All
2023,51,700,.2075078,1,race-ethnicity,Majority Non-White
2023,51,700,.1940732,1,race-ethnicity,Majority White
2023,51,710,.1974532,1,race-ethnicity,All
2023,51,710,.2017798,1,race-ethnicity,Majority Non-White
2023,51,710,.1892123,1,race-ethnicity,Majority White
2023,51,720,.1020408,1,race-ethnicity,All
2023,51,720,NA,3,race-ethnicity,Majority Non-White
2023,51,720,.1020408,1,race-ethnicity,Majority White
2023,51,730,.2003578,1,race-ethnicity,All
2023,51,730,.2003578,1,race-ethnicity,Majority Non-White
2023,51,730,NA,3,race-ethnicity,Majority White
2023,51,735,.1577608,1,race-ethnicity,All
2023,51,735,NA,3,race-ethnicity,Majority Non-White
2023,51,735,.1577608,1,race-ethnicity,Majority White
2023,51,740,.2050951,1,race-ethnicity,All
2023,51,740,.2052937,1,race-ethnicity,Majority Non-White
2023,51,740,NA,3,race-ethnicity,Majority White
2023,51,750,.2446237,1,race-ethnicity,All
2023,51,750,NA,3,race-ethnicity,Majority Non-White
2023,51,750,.2466125,1,race-ethnicity,Majority White
2023,51,760,.2278917,1,race-ethnicity,All
2023,51,760,.2160894,1,race-ethnicity,Majority Non-White
2023,51,760,.2518116,1,race-ethnicity,Majority White
2023,51,770,.1729676,1,race-ethnicity,All
2023,51,770,.1789925,1,race-ethnicity,Majority Non-White
2023,51,770,.1704822,1,race-ethnicity,Majority White
2023,51,775,.1650367,1,race-ethnicity,All
2023,51,775,NA,3,race-ethnicity,Majority Non-White
2023,51,775,.1652387,1,race-ethnicity,Majority White
2023,51,790,.1264917,1,race-ethnicity,All
2023,51,790,NA,3,race-ethnicity,Majority Non-White
2023,51,790,.1264917,1,race-ethnicity,Majority White
2023,51,800,.1930789,1,race-ethnicity,All
2023,51,800,.1994156,1,race-ethnicity,Majority Non-White
2023,51,800,.1440678,1,race-ethnicity,Majority White
2023,51,810,.1899629,1,race-ethnicity,All
2023,51,810,.2212644,1,race-ethnicity,Majority Non-White
2023,51,810,.1809655,1,race-ethnicity,Majority White
2023,51,820,.1206226,1,race-ethnicity,All
2023,51,820,NA,3,race-ethnicity,Majority Non-White
2023,51,820,.1206226,1,race-ethnicity,Majority White
2023,51,830,.1738095,1,race-ethnicity,All
2023,51,830,NA,3,race-ethnicity,Majority Non-White
2023,51,830,.1738095,1,race-ethnicity,Majority White
2023,51,840,.1436716,1,race-ethnicity,All
2023,51,840,NA,3,race-ethnicity,Majority Non-White
2023,51,840,.1436716,1,race-ethnicity,Majority White
2023,53,1,.1019332,1,race-ethnicity,All
2023,53,1,.097619,1,race-ethnicity,Majority Non-White
2023,53,1,.114094,1,race-ethnicity,Majority White
2023,53,3,.1509434,1,race-ethnicity,All
2023,53,3,NA,3,race-ethnicity,Majority Non-White
2023,53,3,.1509434,1,race-ethnicity,Majority White
2023,53,5,.128025,1,race-ethnicity,All
2023,53,5,NA,3,race-ethnicity,Majority Non-White
2023,53,5,.128475,1,race-ethnicity,Majority White
2023,53,7,.1135354,1,race-ethnicity,All
2023,53,7,.0857143,1,race-ethnicity,Majority Non-White
2023,53,7,.1152034,1,race-ethnicity,Majority White
2023,53,9,.0865868,1,race-ethnicity,All
2023,53,9,.1320755,1,race-ethnicity,Majority Non-White
2023,53,9,.0856354,1,race-ethnicity,Majority White
2023,53,11,.1402369,1,race-ethnicity,All
2023,53,11,NA,3,race-ethnicity,Majority Non-White
2023,53,11,.1402369,1,race-ethnicity,Majority White
2023,53,13,.0689655,1,race-ethnicity,All
2023,53,13,NA,3,race-ethnicity,Majority Non-White
2023,53,13,.0689655,1,race-ethnicity,Majority White
2023,53,15,.1186969,1,race-ethnicity,All
2023,53,15,NA,3,race-ethnicity,Majority Non-White
2023,53,15,.1187978,1,race-ethnicity,Majority White
2023,53,17,.1163934,1,race-ethnicity,All
2023,53,17,.1052632,1,race-ethnicity,Majority Non-White
2023,53,17,.1171329,1,race-ethnicity,Majority White
2023,53,19,.1023891,1,race-ethnicity,All
2023,53,19,NA,3,race-ethnicity,Majority Non-White
2023,53,19,.0916335,1,race-ethnicity,Majority White
2023,53,21,.1001848,1,race-ethnicity,All
2023,53,21,.1009002,1,race-ethnicity,Majority Non-White
2023,53,21,NA,3,race-ethnicity,Majority White
2023,53,23,.0895522,1,race-ethnicity,All
2023,53,23,NA,3,race-ethnicity,Majority Non-White
2023,53,23,.0895522,1,race-ethnicity,Majority White
2023,53,25,.1125,1,race-ethnicity,All
2023,53,25,.0943168,1,race-ethnicity,Majority Non-White
2023,53,25,.1195705,1,race-ethnicity,Majority White
2023,53,27,.1001616,1,race-ethnicity,All
2023,53,27,NA,3,race-ethnicity,Majority Non-White
2023,53,27,.1013597,1,race-ethnicity,Majority White
2023,53,29,.1004383,1,race-ethnicity,All
2023,53,29,NA,3,race-ethnicity,Majority Non-White
2023,53,29,.1006589,1,race-ethnicity,Majority White
2023,53,31,.0840951,1,race-ethnicity,All
2023,53,31,NA,3,race-ethnicity,Majority Non-White
2023,53,31,.0840951,1,race-ethnicity,Majority White
2023,53,33,.120989,1,race-ethnicity,All
2023,53,33,.1092176,1,race-ethnicity,Majority Non-White
2023,53,33,.1285767,1,race-ethnicity,Majority White
2023,53,35,.1137843,1,race-ethnicity,All
2023,53,35,NA,3,race-ethnicity,Majority Non-White
2023,53,35,.1137843,1,race-ethnicity,Majority White
2023,53,37,.1647597,1,race-ethnicity,All
2023,53,37,NA,3,race-ethnicity,Majority Non-White
2023,53,37,.1647597,1,race-ethnicity,Majority White
2023,53,39,.1022099,1,race-ethnicity,All
2023,53,39,NA,3,race-ethnicity,Majority Non-White
2023,53,39,.1019553,1,race-ethnicity,Majority White
2023,53,41,.1006006,1,race-ethnicity,All
2023,53,41,NA,3,race-ethnicity,Majority Non-White
2023,53,41,.1006006,1,race-ethnicity,Majority White
2023,53,43,.1178161,1,race-ethnicity,All
2023,53,43,NA,3,race-ethnicity,Majority Non-White
2023,53,43,.1181556,1,race-ethnicity,Majority White
2023,53,45,.0832549,1,race-ethnicity,All
2023,53,45,NA,3,race-ethnicity,Majority Non-White
2023,53,45,.0832549,1,race-ethnicity,Majority White
2023,53,47,.0943262,1,race-ethnicity,All
2023,53,47,.0970464,1,race-ethnicity,Majority Non-White
2023,53,47,.0937766,1,race-ethnicity,Majority White
2023,53,49,.0985545,1,race-ethnicity,All
2023,53,49,NA,3,race-ethnicity,Majority Non-White
2023,53,49,.0985545,1,race-ethnicity,Majority White
2023,53,51,.1074561,1,race-ethnicity,All
2023,53,51,NA,3,race-ethnicity,Majority Non-White
2023,53,51,.1074561,1,race-ethnicity,Majority White
2023,53,53,.1477854,1,race-ethnicity,All
2023,53,53,.1353881,1,race-ethnicity,Majority Non-White
2023,53,53,.1500869,1,race-ethnicity,Majority White
2023,53,55,.0918197,1,race-ethnicity,All
2023,53,55,NA,3,race-ethnicity,Majority Non-White
2023,53,55,.0918197,1,race-ethnicity,Majority White
2023,53,57,.0957606,1,race-ethnicity,All
2023,53,57,NA,3,race-ethnicity,Majority Non-White
2023,53,57,.0957606,1,race-ethnicity,Majority White
2023,53,59,.1125,1,race-ethnicity,All
2023,53,59,NA,3,race-ethnicity,Majority Non-White
2023,53,59,.1125,1,race-ethnicity,Majority White
2023,53,61,.1142923,1,race-ethnicity,All
2023,53,61,.1265295,1,race-ethnicity,Majority Non-White
2023,53,61,.112362,1,race-ethnicity,Majority White
2023,53,63,.168516,1,race-ethnicity,All
2023,53,63,NA,3,race-ethnicity,Majority Non-White
2023,53,63,.1684973,1,race-ethnicity,Majority White
2023,53,65,.100647,1,race-ethnicity,All
2023,53,65,NA,3,race-ethnicity,Majority Non-White
2023,53,65,.1019202,1,race-ethnicity,Majority White
2023,53,67,.1418632,1,race-ethnicity,All
2023,53,67,NA,3,race-ethnicity,Majority Non-White
2023,53,67,.1418632,1,race-ethnicity,Majority White
2023,53,69,.0785714,1,race-ethnicity,All
2023,53,69,NA,3,race-ethnicity,Majority Non-White
2023,53,69,.0785714,1,race-ethnicity,Majority White
2023,53,71,.1348511,1,race-ethnicity,All
2023,53,71,NA,3,race-ethnicity,Majority Non-White
2023,53,71,.1356543,1,race-ethnicity,Majority White
2023,53,73,.1238201,1,race-ethnicity,All
2023,53,73,NA,3,race-ethnicity,Majority Non-White
2023,53,73,.1238201,1,race-ethnicity,Majority White
2023,53,75,.2041467,1,race-ethnicity,All
2023,53,75,NA,3,race-ethnicity,Majority Non-White
2023,53,75,.2041467,1,race-ethnicity,Majority White
2023,53,77,.1327021,1,race-ethnicity,All
2023,53,77,.132964,1,race-ethnicity,Majority Non-White
2023,53,77,.1328294,1,race-ethnicity,Majority White
2023,54,1,.1534884,1,race-ethnicity,All
2023,54,1,NA,3,race-ethnicity,Majority Non-White
2023,54,1,.1534884,1,race-ethnicity,Majority White
